Dialogue,Emotions
"Yeah, kicking a guy in the crotch all morning really takes it out of ya!","Anger, Frustration"
Takes it out of you? (Laughs.),"Happiness, Contentment"
"Now, we can kick anybody’s ass!","Confidence, Excitement, Optimism"
Yeah!,"Happiness, Excitement, Optimism"
After one class? I don’t think so.,"Confidence, Disgust, Frustration"
What? You wanna see me self-defend myself?! Go over there (points) andpretend you’re a sexual predator! Go on! I dare ya!!,"Confidence, Anger, Excitement"
"Well, of course you can defend yourself from an attack you know is coming,that’s not enough. Look, I studying kara-tay for a long time, and there’s aconcept you should really be familiar with. It’s what the Japanese call (he holds twofingers up to his temple, and he does this every time he says this word) unagi.","Confidence, Excitement, Anticipation"
Isn’t that a kind of sushi?,"Neutral, Confusion, Frustration"
"No, it’s a concept!","Confidence, Confusion, Frustration"
Yeah it is! It is! It’s freshwater eel!,"Happiness, Confidence, Excitement"
"All right, maybe it means that too…","Confidence, Neutral, Confusion"
Ohh! I would kill for a salmon skin roll right now!,"Excitement, Longing"
Y’know what? Fine! Get attacked! I don’t even care!,"Anger, Frustration"
(deadpan) Come on Ross. We’re sorry. Please tell us what it is.,Neutral
Unagi is a state of total awareness. Okay? Only by achieving true unagican you be prepared for any danger that may befall you!,"Confidence, Excitement, Anticipation"
You mean in case someone is trying to steal your bamboo sleeping mat oryour kettle of fish?,"Neutral, Confusion"
"(moves closer) All I’m saying is, it’s one thing being preparedfor an attack against like each other; whole another story being prepared for an attack, Idon’t know, like a (turns and puts his face close to Rachel’s and screams)","Anger, Fear, Confusion"
"All right, you know that one was coming, but that doesn’t mean youhave unagi. (Does the finger thing.)","Confidence, Excitement, Anticipation"
"(To Phoebe) Ooh! Y’know what? If we made reservations, we couldhave unagi in about a half-hour.","Happiness, Excitement, Anticipation"
"Y’know what… (Moves away as Chandler enters, panicked.)","Fear, Surprise"
"Hey-hey, is Monica here?","Happiness, Excitement, Anticipation"
No.,"Neutral, Disgust, Frustration"
No.,Neutral
"Okay, look I need your help, I don’t know what to get her forValentine’s Day.","Confusion, Frustration, Longing"
"Well, Valentine’s Day was like two weeks ago, so I wouldn’tget her a calendar!","Confidence, Neutral, Frustration"
(laughs) She was working on Valentine’s Day so we’recelebrating it tonight.,"Happiness, Love, Excitement"
"Ohh, hey! Why don’t you book a date for both of you at one of thoseromantic spas?","Excitement, Anticipation, Optimism"
"Ooh, Joey, that’s actually a really good idea!","Happiness, Confidence, Excitement"
"And of course, crotchless panties.","Happiness, Surprise, Disgust"
"Well appealing as that does sound to her boyfriend (pause) and herbrother, (the camera pans to Ross flashing Joey a very evil look; Joey gets scared) Ican’t do that we promised we’d make each other gifts this year.","Fear, Surprise, Frustration"
"Aw, I love that.","Happiness, Love, Excitement"
You guys!,"Happiness, Excitement, Optimism"
"You can’t make crotchless panties? You take, you take a pair ofscissors and you just cut…","Surprise, Disgust, Confusion"
"(interrupting him) Okay-okay-okay! So, making things. That sounds likeso much fun.","Happiness, Excitement, Optimism"
"Yeah, I thought so to until I paper mached one of my eyes shut.","Surprise, Disgust, Frustration"
"Oh, I love paper mache! What did you make?","Happiness, Excitement"
I made a… (Does one of those gibberish words.),"Nostalgia, Confusion, Frustration"
What is that?,"Surprise, Confusion"
Nothing!,"Neutral, Confusion, Frustration"
So what are you gonna do?,"Anticipation, Confusion, Frustration"
"Well, have you guys made anything that maybe I can take credit for?","Confidence, Anticipation, Frustration"
"Ohh! I have! I have! I started making these little sock bunnies! (Shetakes out a sock that’s been made into a bunny with eyes, nose, mouth, whiskers, andtwo other socks sown onto it for ears.) Oh for crying out loud!","Happiness, Excitement, Frustration"
"Hey, wait a minute! That is my sock!",Anger
"Now, it’s you little bunny friend. (She sticks it in Rachel’sface and they both laugh.)","Happiness, Excitement"
"(admiring his work) This, this actually is a… (Does the samegibberish word from before.)","Happiness, Contentment, Excitement"
(entering) Hey!,"Happiness, Surprise, Excitement"
"Hey! Honey, can I ask you a question about the Valentine’s Daygifts?","Happiness, Love, Excitement"
"Oh, yeah.",Neutral
Do we have to make the entire thing?,"Neutral, Confusion, Frustration"
"Yes! Why, did you—you forget to make yours?","Happiness, Surprise, Excitement"
"Of course, of course not. I just have to uh, go over to the placewhere I-I made it and pick-pick it up.","Neutral, Confusion, Frustration"
"Okay. (They kiss.) Okay, I can’t wait! This is going to be the bestValentine’s Day ever! (Chandler giggles and exits.) I can’t believe it! Make thepresents! Make the presents!","Happiness, Love, Excitement"
(sticking his head back in) What?,"Surprise, Confusion, Frustration"
I’m just so excited to make the presents! (Chandler does anothersarcastic/scared laugh and leaves.) Shoot!,"Fear, Excitement, Frustration"
"(to the receptionist) Hi uh, I’m Joey Tribbiani and with all dorespect I’d like to donate some fluids.","Confidence, Neutral, Frustration"
"We’re actually at the end of one of our research cycles, sowe’re not looking for applicants right now.","Contentment, Neutral, Optimism"
"Oh that’s too bad. I’ve kinda been saving up. (She just looks athim in horror.) Uh, are you sure there’s no studies I can participate in?","Sadness, Disgust, Frustration"
"Well, here’s a schedule of what’s coming up. (Hands itto him.)","Confidence, Excitement, Anticipation"
Thanks. (Starts to read it.) Well but this one starts now. (Points toone.),"Confidence, Excitement, Anticipation"
"Oh that one is available now, but only identical twins areeligible. It’s a twins study.","Neutral, Anticipation"
"But it’s $2,000.","Neutral, Confusion, Frustration"
Sorry.,"Neutral, Sadness"
Well how about this one? Testing the effects of Joey Tribbiani onattractive nurse receptionists.,"Happiness, Excitement, Anticipation"
"We already got the results back on that on, and they’re notgood. (Joey beats a hasty retreat.)","Neutral, Sadness, Frustration"
,"Neutral, Confusion, Frustration"
Ross!!!,"Happiness, Surprise, Excitement"
What the hell was that?!,"Anger, Surprise, Confusion"
A lesson in the importance of unagi. (He starts doing the finger thingevery time now.),"Happiness, Contentment, Love"
"Ohh,","Surprise, Excitement, Anticipation"
"Perhaps. Now I’m curious, at what point during those girlish screamswould you have begun to","Surprise, Anticipation"
"All right, so we weren’t","Neutral, Confusion, Frustration"
"I’m sorry I had to take such drastic measures to make my point, butI—look, I just want you guys to be safe. (Monica comes out to throw out the garbageand Ross screams…)","Anger, Fear, Frustration"
"(in his head) 2,000 bucks is a lot of money. Oh, I wish I had a twin.Where could I find someone who looks exactly like me? (The camera widens its shot toreveal a room full of Joey look-a-likes. Joey looks at the guy next to him and then backat his script.)","Surprise, Excitement"
Hey.,"Neutral, Anticipation, Confusion"
(not turning around) Chandler. I sensed it was you.,"Confidence, Neutral, Surprise"
What?!,"Surprise, Confusion, Frustration"
Unagi. I’m always aware.,"Contentment, Confidence, Optimism"
"Okay, are you aware unagi (does the finger thing) is an eel?","Surprise, Disgust, Confusion"
What’s up?,"Happiness, Neutral, Excitement"
I can’t figure out what to make Monica.,"Confusion, Frustration"
"Oh, why don’t you make her one of your little jokes.","Anger, Confusion, Frustration"
I’m going crazy! Okay? Do you have any thing around here thatlooks homemade?,"Confusion, Frustration, Longing"
"Y’know what? She’d-she’d love this. (Picks up a model ofthe Saturn V rocket, that’s the one that took man to the moon.) Uh, it’s anexact replica of Apollo 8. I made it in the sixth grade.","Happiness, Excitement, Nostalgia"
"Yeah, I guess I could use that. I could say that your love sends me tothe moon.","Happiness, Love, Excitement"
"Yeah-yeah, except Apollo 8 didn’t actually land on the moon. Butyou-you-you could write that umm, your love lets me orbit the moon twice and returnsafely. (Apollo 8 was the first one that orbited the moon and the one that read theChristmas Story from the orbit of the moon on Christmas Eve, 1968. They also took thefamous Earthrise picture of the Earth rising over the moon.)","Happiness, Excitement, Nostalgia"
"Wait a minute, I can’t give this to her.","Neutral, Confusion, Frustration"
Why not?,"Confidence, Excitement, Optimism"
"Because it says Captain Ross"" on the side and ""I hateMonica"" on the bottom.""","Disgust, Confusion, Frustration"
Oh.,"Neutral, Surprise, Confusion"
DANGER,"Fear, Surprise, Confusion"
"Ahhhhh, salmon skin roll. (She does the finger thing.)","Contentment, Excitement, Anticipation"
"Okay. Okay. (He goes to the closet, moves the clothes out of the way,and notices an empty hanger. He takes the empty hanger and bends it all out of shape. Thenhe holds it out as if he’s giving it to her.) Yes honey, I made it myself. (He throwsit down and goes to her chest, grabs something, goes to the bed table, and takes out apair of scissors. He turns around and holds the scissors to the crotch of the panties hejust removed.) I can’t do it. I can’t do it. (He throws them both down andcontinues looking. He opens another closet door and finds a tape.) Oh! Oh! A mixed tape! Amixed tape!! (He runs out into the living room.)","Surprise, Excitement, Frustration"
"Hey! Hi! You uh, ready to exchange gifts?","Happiness, Excitement, Anticipation"
"Sure! Okay, you go first.","Confidence, Neutral, Anticipation"
"Okay, come here! Come here.","Happiness, Excitement, Anticipation"
Okay! (She takes her present for him and they move over to sit on thecouch.),"Happiness, Contentment, Excitement"
"Now, it’s not wrapped because I just, just finished it.","Contentment, Neutral, Frustration"
Okay.,Neutral
But I made you a tape of what I think are all romantic songs.,"Love, Excitement, Anticipation"
"Oh, what a great gift! Is","Happiness, Surprise, Excitement"
(momentarily terrified) Maybe we’ll have to listen and see!,"Fear, Surprise, Anticipation"
"Oh, I love it! Thank you so much!","Happiness, Excitement"
Okay!,"Happiness, Contentment, Confidence"
"Okay, you ready to open yours?","Excitement, Anticipation, Optimism"
Yeah!,"Happiness, Confidence, Excitement"
Okay.,"Contentment, Confidence, Neutral"
It’s a sock bunny.,"Happiness, Contentment, Excitement"
"Yeah-yeah, you remember how I call you bunny?","Happiness, Love, Nostalgia"
Not really.,Neutral
"Well, I did one time, and-and I want to start doing it more. Seethat’s what this is about.","Contentment, Confidence, Excitement"
"I see. Y’know umm, Phoebe makes sock bunnies.","Neutral, Surprise, Excitement"
"No! No, she doesn’t. Uh Phoebe, what she makes—that’suh—they’re sock rabbits. They are completely different—Okay! Okay! Okay! Ididn’t make it! I’m sorry! I totally forgot about tonight and the fact thatwe’re supposed to","Anger, Frustration"
"Oh, it’s okay. I don’t…","Contentment, Neutral, Frustration"
"No-no, it’s not okay! It’s not! I mean you were just…You’re so incredible! You went through all this time and effort to make this tape forme! Y’know I’m just gonna—I, I am gonna make this up to you! I will! I-I amgoing to",Excitement
"(thinking it over) Well, I did put a lot of thought in the tape. (Theyboth run into the bedroom.)","Confidence, Excitement, Anticipation"
Wow! (To the sock bunny still on his hand.),"Happiness, Surprise, Excitement"
"Oops! (Covers its eyes.) Y’know, your birthday is in amonth-and-a-half, what do you say I forget to get you a present for that too?","Surprise, Disgust, Frustration"
You are totally and completely 100% forgiven.,"Happiness, Contentment, Love"
We have got to wash that! (Referring to the sock bunny.),"Disgust, Frustration"
Yeah! (Takes it off his hand and throws it behind the night-stand.),"Happiness, Confidence, Excitement"
"Do you remember that jacket that you love so much, that you thought wastoo expensive?","Love, Excitement, Longing"
You have done enough!,"Anger, Frustration"
I wanna wake up early and go get it for you!,"Confidence, Excitement, Optimism"
"No you don’t—get it in black, not brown.","Confidence, Neutral, Frustration"
"Oop, your cake is ready!","Happiness, Excitement, Anticipation"
Oop!,"Surprise, Excitement, Anticipation"
"Well, it’s like that old saying, have some sex, eat some cake.","Happiness, Contentment, Excitement"
Hey Mon! Hey Chann! (He goes to the fridge) Justgettin’ a soda! (Does so.),"Happiness, Contentment, Excitement"
Who the hell are you?!,Anger
I’m Joey! How are you doin’?!,"Happiness, Confidence, Excitement"
(entering) No! No! No! No! No! How,"Anger, Confusion, Frustration"
"Look, I got to apologize on the behalf of Carl.","Neutral, Frustration"
Who the hell is Carl?!,"Anger, Confusion, Frustration"
"Oh, did I not mention? Carl is a guy I hired to be my identical twin for amedical research project.","Surprise, Excitement, Confusion"
"Y’know sometimes the good ideas are just right in front of you,aren’t they?","Happiness, Contentment, Optimism"
"Okay, I know it sounds crazy, but I think it might work. Y’know? Theonly problem is, Carl’s acting is… (Does the international hand symbol forso-so.)","Confidence, Neutral, Frustration"
The,"Neutral, Confusion, Frustration"
"Yeah, he’s the reason I didn’t get that big","Neutral, Disgust, Frustration"
"(sticking his head back in) Hey, uh can I get a little piece of that cake?","Happiness, Contentment, Excitement"
(to Carl) Pizza!! We like Pizza!! Get out!!! (Carl does so.),"Anger, Surprise, Disgust"
Pat Sajak?,Neutral
Yep!,"Happiness, Contentment, Excitement"
Alex Trebek?,"Surprise, Excitement, Anticipation"
"Oh, of course!","Happiness, Excitement, Optimism"
Chuck Woolery?,"Neutral, Surprise, Nostalgia"
"Definitely! Phoebe, you will not find a single game show host,who’s ass I cannot kick.","Confidence, Excitement, Optimism"
Say it!,"Confidence, Anger, Frustration"
Say we are unagi!,"Confidence, Excitement, Optimism"
It’s not something you are! It’s something you have!,"Confidence, Confusion, Frustration"
Say it!,"Confidence, Anticipation, Frustration"
"Y’know what? I can easily get out of this, but there is a chance youcan get very, very hurt!","Confidence, Fear, Frustration"
"All right Carl, we’re next. Now remember, what is not gonna be?","Confidence, Excitement, Anticipation"
Another,"Neutral, Confusion, Frustration"
That’s right! And what are you not gonna do?,"Confidence, Excitement, Optimism"
"Well, I’m not gonna talk because…","Neutral, Confusion, Frustration"
"(gets very angry) Damnit Carl! (Carl goes to say something more, and Joeysilences him with a grunt.)","Anger, Disgust, Frustration"
(entering) (To the receptionist) Can I have the next one please?(Takes the form.) Joey and Tony Tribbiani. (Joey and Carl stand up.),"Confidence, Excitement, Anticipation"
That’s us.,"Contentment, Confidence, Excitement"
"(seeing they’re not identical) But uh, this is a study foridentical twins.","Neutral, Confusion, Frustration"
"That’s right, $2,000.","Confidence, Excitement, Optimism"
"But, you’re not identical twins.","Neutral, Confusion, Frustration"
Damnit Carl!,"Anger, Disgust, Frustration"
Oh my good God.,"Fear, Surprise, Excitement"
"Hey! Continuing the countdown of your favorite meals. Tonight, No. 3,macaroni and cheese with cut up hot dogs.","Happiness, Excitement, Anticipation"
"Look, you have done enough! Okay? You have to stop this now.","Anger, Confusion, Frustration"
"I will! But not tonight. For dinner music, I thought we could listen tothat tape you made me.","Contentment, Excitement, Nostalgia"
"Oh, the mixed tape.","Happiness, Excitement, Nostalgia"
,"Happiness, Contentment, Love"
You are just the sweetest. (They kiss.),"Happiness, Love, Excitement"
No! You’re the sweetest! (He tries to kiss her but Monica backsaway with a look that could kill on her face.),"Anger, Fear, Disgust"
"Okay ladies, that ends today’s class, and let’sremember, let’s be safe out there.","Contentment, Confidence, Optimism"
It’s a great class.,"Happiness, Contentment, Excitement"
Thanks.,"Happiness, Contentment, Neutral"
"Yeah, yeah, I was watching. (The instructor just nods and walks away.)Umm, hey, a couple of questions though. Umm, about that-that-that last move where thewoman tripped you and then pinned you to the floor, what-what-what-what would you do next?","Anticipation, Confusion, Frustration"
"Well, she would take her keys and try to jam them…","Anger, Confusion, Frustration"
No. No-no. No. What would,"Fear, Confusion, Frustration"
Who? Me the attacker?,"Confidence, Fear, Surprise"
Yes that’s right.,"Contentment, Confidence"
Why?,"Neutral, Confusion"
"I tired attacking two women, did not work.","Anger, Confusion, Frustration"
What?!,"Surprise, Disgust, Confusion"
"No, I mean it’s okay, I mean, they’re-they’re my friends.In fact, I-I-I was married to one of them.","Confidence, Nostalgia, Frustration"
"Let me get this straight man, you attacked your ex-wife?!","Anger, Surprise, Confusion"
"Oh, no! No-no! No, I tired! But I couldn’t. That’s why I’mhere. Maybe we could attack them together? (He glares at him.) That-that’s a no.","Sadness, Anger, Frustration"
"I am so, so, so, so sorry!",Sadness
(not buying it) Uh-huh.,"Neutral, Disgust, Frustration"
"And I will cook anything you want in here (points to the kitchen), anddo anything in there! (Points to the bedroom.)","Confidence, Excitement, Anticipation"
"(pointing to the kitchen) Yeah you will! (Points to the bedroom) And,are you kiddin’ me?!","Surprise, Disgust, Frustration"
"Come on Monica, it’s our Valentine’s Day. Please?Please-please, please?","Excitement, Anticipation, Longing"
Okay.,"Contentment, Confidence, Neutral"
Okay. (They hug.),"Happiness, Love, Excitement"
"So, are we going in there?","Excitement, Anticipation, Confusion"
I am!! (Enter her room and closes the door behind her.),"Happiness, Confidence, Excitement"
"Ah-ha, nowhere to run! (He starts to run towards them.)",Confidence
I don’t like sitting up here! I’m just gonna over… (Shestarts to get up.),"Anger, Disgust, Frustration"
(stopping her) No Rachel! They got here first!,"Sadness, Fear, Frustration"
Why is Ross doing that?,"Confusion, Frustration"
,"Neutral, Confusion, Frustration"
Oh my God! Why is he jumping on those women!,"Fear, Surprise, Disgust"
We should help him!,"Confidence, Optimism"
"I… Well, I don’t think they need any help.","Neutral, Confusion, Frustration"
