Dialogue,Emotions
Thank you. (Starts to exit.),"Happiness, Contentment, Confidence"
And what is his name?,"Neutral, Anticipation"
(coming back for Joey) No! (Grabs Joey and drags him away.),"Anger, Fear"
I think we found a place.,"Happiness, Excitement, Optimism"
Okay. (They start kissing.),"Love, Excitement, Anticipation"
"Umm, wait! Do you want to set the mood a little?","Confidence, Excitement, Anticipation"
"Okay. Uh, we’ll dim the lights, dim the lights. (He goes to thelight switch and finds it’s not a dimmer switch when he flips the lights off.) Orturn them out all together. Uh, no scented candles. Okay here. Here we go. (He sprays anaerosol air freshener above her.)","Surprise, Confusion, Frustration"
"Okay! Okay! Make me sterile, but okay.","Confusion, Frustration"
Okay. Let’s hurry—Oh wait! Do we have a condom? (He looks ather.) Oh right! (Laughs and they resume making out when a nurse catches them in the act.),"Surprise, Excitement"
"Yes, 98.6. You’re gonna be fine.","Contentment, Confidence, Optimism"
"Ooh, this is it! (Looks in the window.) Oh, that’s him! That’shim!","Surprise, Love, Excitement"
Great! Go get him.,"Happiness, Confidence, Excitement"
"Wait a second, or maybe you can go in first.","Confidence, Excitement, Anticipation"
(looks in the window) He’s not really my type.,"Neutral, Disgust"
"No not you, Dr. Drake Remoray. You can ask him questions and seewhat’s he like. People tell doctors everything.","Confidence, Excitement, Anticipation"
But you said he was this great guy!,"Sadness, Disgust, Frustration"
"But lately all the guys I meet seem really nice at first, then they turnout to be the biggest jerks.","Sadness, Disgust, Frustration"
You do attract some stinkers.,"Sadness, Disgust, Frustration"
"Dr. Long, I’ve been at this for seventeen hours! Three women havecome and gone with their babies, you gotta give me some good news! How many centimeters amI dilated? Eight? Nine?",Frustration
Three.,Neutral
Just three?! I’m dilated three!,"Surprise, Excitement, Anticipation"
"We are moving along, just slowly. (Rachel lies back and sighs.)Don’t worry, you’re doing great. I’ll be back soon. (Exits.)","Contentment, Neutral, Optimism"
"Hey, y’know what? I’m not waiting! I’m gonna push thisbaby out! I’m doing it! I mean it’s what? Three centimeters? That’s gottabe like this! (Holds her hands a couple inches apart.)","Confidence, Excitement"
Actually it’s more like this. (Pushes her hands to less than an inchapart.),"Confidence, Excitement, Optimism"
Oh stupid metric system!,"Anger, Disgust, Frustration"
Oh my. We’re gonna need to take you straight to the delivery room.,"Surprise, Excitement, Anticipation"
Oh for the love of God!,"Anger, Disgust, Frustration"
(yelling from the hallway) It’s coming! It’scoming!,"Fear, Surprise, Excitement"
And here it is! (The baby cries.),"Happiness, Surprise, Excitement"
Oh come on!!,"Anger, Disgust, Frustration"
Hi! I’m Dr. Drake Remoray and I have a few routine questions I needto ask you.,"Confidence, Neutral, Excitement"
Really? I’ve been dealing with Dr. Wells.,"Neutral, Confusion, Frustration"
"I know, but I’m a neurologist. And just to be on the safe side, Dr.Wells wanted a more comprehensive overview of you status so he sent me.","Confidence, Neutral, Frustration"
Dr. Wells is a woman.,"Neutral, Surprise, Confusion"
"That was a test. Good response. All right, full name.","Confidence, Neutral, Anticipation"
Clifford Burnett.,Neutral
Date of birth?,Neutral
November 16,"Surprise, Excitement, Nostalgia"
Age?,"Neutral, Confusion, Frustration"
Can’t you figure that out based on my date of birth?,"Confidence, Confusion, Frustration"
"I’m a doctor Cliff, not a mathematician.","Confidence, Neutral, Frustration"
I’m 33.,"Contentment, Confidence, Neutral"
"Okay. And uh, are you married.","Neutral, Anticipation, Confusion"
No.,Neutral
"Oh really? So, 33 and still single, would you say you have commitmentissues?","Neutral, Confusion, Frustration"
Are all the questions this personal?,"Neutral, Confusion, Frustration"
(checking the list) Yes.,"Contentment, Confidence, Optimism"
Well uh if you must know I’m a widower.,"Neutral, Sadness, Nostalgia"
Oh that’s terrible. I’m-I’m really sorry.,Sadness
Yeah.,"Contentment, Confidence, Neutral"
Hmm. Do you sleep with women and never call them again?,"Neutral, Sadness, Disgust"
No.,Neutral
"Excellent! Excellent! And uh, finally, are you into any weird stuffy’know, sexually?","Happiness, Confidence, Excitement"
No!,"Anger, Fear, Frustration"
"Oooh, wrong answer. (Exits.)","Surprise, Disgust, Frustration"
(calling to the woman) This room’s available.,"Contentment, Confidence, Neutral"
"Okay! Okay wait! You listen to me! You listen to me! Since I have beenwaiting four women, that’s four, one higher than the number of centimeters that I amdilated, have come and gone with their babies! I’m next! It’s my turn! It’sonly fair! And if you bring in one woman and she has her baby before me I’m going tosue you! Not this hospital, I’m going to sue you! And my husband (Points at Ross)he’s a lawyer!","Confidence, Anger, Frustration"
Uh Rach…,"Surprise, Confusion, Frustration"
Go get back on that case honey!,"Happiness, Confidence"
I don’t think the next patient is very far along.,"Confidence, Neutral, Anticipation"
"Okay, well then bring her in.","Confidence, Neutral"
"OH….MY….GAWD!!! (Uh-huh, it’s Janice.)","Surprise, Excitement, Anticipation"
I….can’t….believe this!,"Anger, Surprise"
And yet somehow it’s true!,"Surprise, Excitement, Optimism"
I mean this is so great! We’re gonna be baby buddies! (Does thelaugh.),"Happiness, Excitement, Anticipation"
(To Rachel) Squeeze your legs together and cover the baby’s ears!,"Fear, Surprise"
"(entering, carrying a pillow) Hi sweetie!","Happiness, Love, Excitement"
"Hi! Hi sweetheart! This is my husband Sid, I don’t thinkyou’ve met him. Ross, Rachel, this is Sid. I nabbed him a year ago at thedermatologist’s office. Thank God for adult acne huh? (Does the laugh.)","Happiness, Love, Excitement"
I still can’t believe it! I’m the luckiest guy in the world!,"Happiness, Excitement, Optimism"
(softly) Really?,Surprise
(To Janice) What’d he say?,"Neutral, Confusion"
"Oh y’know what? You have to speak very loudly when you’retalking to Sid, because he’s almost completely deaf.","Confidence, Neutral, Frustration"
Oh!,"Surprise, Excitement, Anticipation"
Oh there you go!,"Happiness, Confidence, Excitement"
I get it!,Excitement
"So? Congratulations you two, I didn’t even know you got married.","Neutral, Surprise"
Oh we-we didn’t.,"Disgust, Confusion, Frustration"
No-no. We…,"Surprise, Confusion, Frustration"
What?!,"Surprise, Confusion, Frustration"
"Um uh…We’re-we’re just having this baby together but uh, uhthat’s all.","Excitement, Confusion, Frustration"
Why?!!,"Anger, Confusion, Frustration"
"Uh well umm…we’re just not in that place, y’know? Butwe’re very excited about this.","Contentment, Neutral, Excitement"
Oh. Well then shut me up. (Does the laugh.),"Happiness, Confidence"
Just tell me how.,"Confidence, Confusion, Frustration"
"Uh-oh, I feel another one coming. (She makes a sound like a goose duringthe contraction.)","Fear, Surprise, Disgust"
Sid you lucky deaf bastard.,"Anger, Surprise, Disgust"
What else? What else?,"Excitement, Anticipation, Optimism"
"Uh, well he’s 33.","Neutral, Confusion, Frustration"
Oh. Ah-uh.,"Neutral, Confusion, Frustration"
A widower.,"Sadness, Nostalgia, Longing"
Oh.,Neutral
"He seemed like a stand up guy. Oh, and he’s not into anything weirdsexually.","Contentment, Confidence, Neutral"
Enter Pheebs.,Neutral
Should we tell Rachel there’s an empty private room right nextdoor to hers?,"Excitement, Anticipation, Optimism"
"We could, or we can have sex in it.","Happiness, Love, Excitement"
"Well let me think about that, while I remove my pants!","Confidence, Surprise, Excitement"
(lying down on the bed) Okay mister! Fertilize me!,"Confidence, Excitement, Anticipation"
Does that sound like Janice?,"Confidence, Surprise, Confusion"
"If it’s not, then there’s two of them. And that would meanit’s the end of the world!","Fear, Surprise, Confusion"
Hey!,"Happiness, Surprise, Excitement"
Hey!,"Happiness, Surprise, Excitement"
Hi.,Neutral
Oh hi.,"Happiness, Contentment, Neutral"
I can’t believe this is taking so long. How are you doing?,Frustration
Oh not bad. Do you know that feeling when you’re trying to blow aSaint Bernard out your ass?,"Surprise, Disgust, Frustration"
Weirdest thing. Did I hear—(A nurse opens the privacy screen andChandler sees Janice)—Mother of God it’s true!,"Surprise, Disgust, Excitement"
Chandler Bing!,"Happiness, Excitement, Anticipation"
Jan-Janice!,"Happiness, Surprise, Excitement"
"Not just Janice, Janice in labor, contracting and everything.","Fear, Excitement, Anticipation"
"Oh, this should be easy. I have a very wide pelvis. You rememberChandler.","Confidence, Excitement, Nostalgia"
Janice I didn’t even know you were pregnant! Who’s theunwitting human who’s essence you’ve stolen?,"Anger, Surprise, Confusion"
It’s you. This is yours.,"Contentment, Surprise, Love"
What?!,"Surprise, Confusion, Frustration"
(laughs) Look how nervous he gets! We haven’t slept together inyears! (Laughs again.),"Happiness, Nostalgia"
That’s funny. Does it-does it hurt? Does the labor hurt?,"Surprise, Anticipation, Confusion"
"Okay I’ve got one for you, if you had too which one would yourather eat, a seeing eye dog or a talking gorilla?","Surprise, Confusion"
"I’d have to say…the talking gorilla, because at least I canexplain to him that you’re making me eat him.","Anger, Disgust, Frustration"
"Somebody went to college. Wow. (Cliff gets uncomfortable) What is it?I’m sorry. (She moves her arm, which was resting on the same pillow his leg is.)",Unknown
"No, I’m sorry. It’s just my foot itches like crazy.","Neutral, Disgust, Frustration"
"Oh, I’ll get it. (She gets up and grabs a spoon.)","Contentment, Confidence, Excitement"
Wow! I usually get to know a girl a little better before I let her spoonme.,Surprise
"Relax, it’s not like we’re forking.","Confidence, Neutral"
Oh that’s five Ross. Five women have had five babies! And I havehad no babies! Why doesn’t she want to come out?,"Sadness, Confusion, Frustration"
Y’know what I think it is? I think you’ve made such a nice homefor her over the last nine months that she just doesn’t want to leave.,"Contentment, Love, Optimism"
Oh. Look at you making up crap for me. Oh God! (Starts anothercontraction as Dr. Long enters.),"Anger, Fear, Frustration"
"Twenty-one hours, you’re a hero.","Happiness, Contentment, Confidence"
Doctor you gotta do something! I think you gotta give me drugs or yougotta light a fire up in there and just smoke it out.,"Fear, Frustration"
"Actually, I think you’re ready to go to the delivery room.","Confidence, Excitement, Optimism"
What?,"Surprise, Confusion, Frustration"
"Ten centimeters, you’re about to become a mom.","Happiness, Excitement, Anticipation"
My God. Okay. (Another woman enters.) Ha-ha-ha beat ya! Sucker!,"Happiness, Confidence, Excitement"
Is this the same spoon that was in my cast? (Smells it.),"Surprise, Confusion"
Y’know what? This one is. (Eats another spoonful of pudding asCliff sees something on TV.),"Happiness, Contentment, Excitement"
Oh my God! That’s the doctor who was in my room before!,"Fear, Surprise, Confusion"
"Huh. Okay, Mr. Perkazet.","Neutral, Confusion, Frustration"
"I’m telling you! The guy from that show was here in my room, askingme all these weird questions!","Fear, Surprise, Confusion"
"Cliff, do you really believe that a character from a TV show was here inyour room?","Neutral, Confusion, Frustration"
"(entering) Rachel’s having her baby!! (Phoebe turns and looks athim.) Which is of no interest to me, I’m a neurologist.","Confidence, Neutral"
That-that’s him! You know him?,"Surprise, Excitement, Anticipation"
"Okay. Okay. I—Okay umm…this…I-I sent my friend Joey inhere to find out stuff about you. Umm y’know, if it helps you came off great. A","Confusion, Frustration"
I don’t believe this. You got him to pretend he was some fakedoctor?,"Surprise, Disgust, Frustration"
Fake? Excuse me? Hello? (Taps the TV screen.),"Anger, Confusion, Frustration"
And then you tried to make me think that I was crazy.,"Anger, Confusion, Frustration"
"You’re right, that was wrong. I’m sorry. I’m so sorry.It’s just that I liked you so much. Can we just, can we just start over?","Sadness, Confusion, Longing"
I don’t think so.,Neutral
"Uh, if I may? Umm-umm look, Cliff, you told me a lot of personal stuffabout you, right? And maybe-maybe it would if-if would help if-if you knew some personalstuff about her. Uh, she was married to a gay ice dancer. Uh, she gave birth to herbrother’s triplets. Oh! Oh! Her-her twin sister used to do porn!","Surprise, Disgust, Confusion"
"Uh Joey, we’re trying to dial down the crazy.","Neutral, Confusion, Frustration"
Right!,"Confidence, Excitement, Optimism"
"Umm, look we don’t, we don’t really know each other so itwould be really easy to just forget about this, but there seems to be something betweenus. And I don’t know about you but that doesn’t happen to me a lot.","Anticipation, Confusion, Longing"
It doesn’t happen to me either.,"Neutral, Confusion, Frustration"
Me neither.,"Neutral, Confusion, Frustration"
Push. Push. Come on push for five seconds. 5…4…,"Confidence, Excitement, Frustration"
3-2-1 oh!!,"Surprise, Excitement, Optimism"
"Okay, the next contraction should be in about twenty seconds.","Confidence, Excitement, Anticipation"
"I can’t. I can’t push anymore, I can’t.","Sadness, Frustration"
Sweetie you’re doing great.,"Happiness, Contentment, Confidence"
