Dialogue,Emotions
I worked in a,"Contentment, Neutral, Nostalgia"
"God, isn't this exciting? I earned this. Iwiped tables for it, I steamed milk for it, and it was totally—(opensenvelope)—not worth it. Who's FICA? Why's he getting all my money? I mean, what-Chandler, look at that.","Excitement, Confusion, Frustration"
"(looking) Oh, this is not that bad.","Contentment, Neutral, Optimism"
"Oh, you're fine, yeah, for a first job.","Contentment, Neutral, Optimism"
"You can totally, totally live on this.","Confidence, Excitement, Optimism"
"Yeah, yeah.","Neutral, Confusion, Frustration"
"Oh, by the way,","Neutral, Surprise, Anticipation"
Oh! Yeah!,"Happiness, Surprise, Excitement"
"Hockey! (They go to leave but areblocked by three of Rachel's friends, Leslie, Kiki, and Joanne.  The guys pause tostare at them.) Hockey! Hockey. (The guys.)","Happiness, Excitement, Anticipation"
(looking around) Rachel?,"Anticipation, Confusion, Optimism"
"Oh my God! (Rachel, Leslie, Kiki, and Joanneall scream and hug each other.","Happiness, Surprise, Excitement"
(to Phoebe) I swear I've seen birds do thison,Neutral
What are you guys doing here?,"Neutral, Surprise, Confusion"
"Well, we were in the city shopping,and your mom said you work here, aaand it's true!","Happiness, Surprise, Excitement"
Look at you in the apron.You look like you're in a play.,"Happiness, Surprise, Disgust"
"(to a pregnant Leslie) Look at you, you areso big I can't believe it!","Happiness, Surprise, Love"
I know. I know! I'm a duplex.,"Confidence, Excitement, Anticipation"
(to Joanne) So what's going on with you?,Neutral
"Well, guess who my dad'smaking partner in his firm? (She points to herself and they all scream again.)","Surprise, Excitement"
And while we're on the subject ofnews.. (She holds up here finger to show off her engagement ring and they all screamagain.),"Happiness, Surprise, Excitement"
"(to Monica) Look, look, I have elbows! (Theyscream.)","Surprise, Excitement"
...Poulet passes it up to Leetch! (Passesit to Joey.),"Confidence, Excitement, Anticipation"
"Leetch spots Messier in the crease- there'sthe pass! (He kicks it to Ross, but Ross is staring into a shop window.)","Excitement, Confusion, Frustration"
We'll take a brief time out while Messierstops to look at some women's shoes.,"Disgust, Excitement, Frustration"
"Carol was wearing boots just like those thenight that we- we first- y'know. Fact, she, uh- she never took'em off, 'cause we-we- (offChandler's look) Sorry. Sorry.",Nostalgia
What?,"Surprise, Confusion, Frustration"
Peach pit.,"Neutral, Nostalgia, Confusion"
"Yes, Bunny?",Neutral
"(points) Peach pit. That night we, uh- we had-","Nostalgia, Confusion, Longing"
-Peaches?,"Surprise, Excitement, Anticipation"
"Actually, nectarines, but basically...","Contentment, Neutral, Optimism"
(to Joey) Could've been a peach.,"Happiness, Contentment, Optimism"
"Then, uh, then we got dressed, and I-I... Iwalked her to the- (looks up, realises, and points) -the bus stop... I'm fine.","Neutral, Confusion, Frustration"
"Hey, that woman's got an ass like Carol's!(They turn to stare at him.) What? Thought we were trying to find stuff.","Surprise, Disgust, Confusion"
"So c'mon, you guys, tell me all the dirt!","Excitement, Anticipation"
"Well, the biggest news is still you dumpingBarry at the altar!","Surprise, Disgust, Frustration"
Alright. Let's talk reality for a second.,"Confidence, Neutral, Frustration"
Okay.,Neutral
When are you coming home?,"Neutral, Anticipation, Longing"
"What? Guys, I'm not.","Confusion, Frustration"
"C'mon, this is us.","Contentment, Confidence, Excitement"
I'm not! This is what I'm doing now. I'vegot this job-,"Confidence, Excitement, Optimism"
Waitressing?,"Neutral, Confusion, Frustration"
"Okay, I'm not just waitressing. I'm.. I,um... I write the specials on the specials board, and, uh... and I, uh... I take the uhdead flowers out of the vase... Oh, and, um, sometimes Artelle lets me put the littlechocolate blobbies on the cookies.",Unknown
Well. Your mom didn't tell usabout the blobbies.,"Neutral, Surprise, Confusion"
"Hey, Rach. How was it with your friends?(She and Phoebe scream.) Okay! How would you like some Tiki Death Punch? (She pours thecontents of the blender into some glasses.)","Happiness, Surprise, Excitement"
What's that?,"Surprise, Confusion"
"Weeeell, it's rum, and-","Happiness, Contentment, Excitement"
Okay. (Grabs the blender and starts todrink.),"Contentment, Confidence, Neutral"
"We thought since Phoebe was staying overtonight we'd have kinda like a slumber party thing. We got some trashy magazines, we gotcookie dough, we got","Happiness, Excitement, Anticipation"
Ooh! Ooh! And I brought,"Happiness, Surprise, Excitement"
"Uh, Rach, it's the","Neutral, Confusion, Frustration"
"Oh, God, ask them what they want.","Neutral, Confusion, Frustration"
"(on phone) Could you please tell me whatthis is in reference to? (Listens) Yes, hold on. (To Rachel) Um, they say there's beensome unusual activity on your account.","Neutral, Confusion, Frustration"
But I haven't used my card in weeks!,"Confusion, Frustration, Optimism"
That,Neutral
"They wanna know if I'm okay. Okay.. theywanna know if I'm okay, okay, let's see. Well, let's see, the FICA guys took all my money,everyone I know is either getting married, or getting promoted, or getting pregnant, andI'm getting coffee! And it's not even for me! So if that sounds like I'm okay, okay, thenyou can tell them I'm okay, okay?","Sadness, Disgust, Frustration"
"(pauses then on the phone) Uh- Rachel hasleft the building, can you call back?","Neutral, Confusion, Frustration"
"Alright, c'mon! (Miserably) Let's play","Sadness, Frustration, Longing"
"(squeezing past people) Sorry, sorry... Uh-oh.","Surprise, Frustration"
What? There was ice there that night withCarol? Plastic seats? Four thousand angry Pittsburgh fans?,"Sadness, Surprise, Frustration"
"No, actually I was just saying it looks likewe're not sitting together. But now you mention it, there","Neutral, Surprise, Frustration"
"C'mon, sit. Just sit down, sit.","Happiness, Excitement, Anticipation"
You should feel great about yourself! You'redoing this amazing independence thing!,"Happiness, Confidence, Excitement"
"Monica, what is so amazing? I gave up, like,everything. And for what?",Unknown
You are just like Jack.,"Surprise, Anticipation, Confusion"
...Jack from downstairs?,"Neutral, Surprise, Anticipation"
"No, Jack and the Beanstalk.","Neutral, Confusion, Frustration"
"Ah, the other Jack.","Contentment, Surprise"
"Yeah, right! See, he gave up something, butthen he got those magic beans. And then he woke up, and there was this, this big plantoutside his window, full of possibilities and stuff.. And he lived in a village, and youlive in","Excitement, Anticipation, Optimism"
"Okay, but Pheebs, Pheebs, Jack gave up acow, I gave up an orthodontist. Okay, I-I-I know, I know I didn't love him-","Sadness, Confusion, Frustration"
"Oh, see, Jack did love the cow.","Happiness, Contentment, Love"
"But see, it was a plan. Y'know, it wasclear. It was figured out, and now everything's just kinda like...","Neutral, Confusion, Frustration"
Floopy?,"Neutral, Confusion, Frustration"
Yeah.,"Contentment, Neutral, Frustration"
"So what, you're not the only one. I mean,half the time we don't know where we're going. You've just gotta figure at some point it'sall gonna come together, and it's just gonna be... un-floopy.","Confidence, Frustration, Optimism"
"Oh, like that's a word.","Confidence, Disgust, Frustration"
"Okay, but Monica, what if- what if itdoesn't come together?","Confusion, Frustration"
...Pheebs?,"Neutral, Surprise, Confusion"
"Oh, well... 'cause.... you just... I don'tlike this question.","Sadness, Confusion, Frustration"
"Okay, see, see, you guys, what if we don'tget magic beans? I mean, what if all we've got are.. beans?","Neutral, Confusion, Frustration"
"Get him! GET HIM! Get him! Get- YESSS! Notlaughing now, are ya pal!","Confidence, Anger, Excitement"
"(to Ross) See buddy, that's all you need,a bunch of toothless guys hitting each other with sticks.","Confidence, Disgust, Frustration"
Pass it! Pass it!,"Confidence, Excitement, Anticipation"
He's open!,"Happiness, Confidence, Excitement"
Shoot! Shoot! Shoot!,"Excitement, Anticipation, Frustration"
"Hey, look, we're on that TV thing!","Happiness, Surprise, Excitement"
(to the receptionist)'Scuse me.,"Confidence, Neutral"
"(holds up her hand—she is on thephone) It says to call this number if you're not completely satisfied with this candy bar.Well, I'm not completely satisfied.","Disgust, Frustration"
"Listen, it's kind of an emergency. Well, Iguess you know that, or we'd be in the predicament room. (The receptionist glares at him.)","Fear, Confusion, Frustration"
"(on phone) Hold on. (To Chandler) Fillthese out, sit over there. (Tosses him some forms.)","Confidence, Neutral, Frustration"
"(jumping to his feet) Look, I don't wanna makeany trouble, okay, but I'm in a lot of pain here, alright? My face is","Fear, Frustration"
"Well, you'll have to wait your turn.","Neutral, Frustration"
"Well, how long do you think it'll be?","Neutral, Anticipation, Frustration"
(sarcastic) Any minute now.,"Anticipation, Frustration"
"Hey, this- (she gives him a look and the guysback off) Heyy...","Confidence, Surprise, Frustration"
"I'm so sorry, you guys. I didn't mean tobring you down.",Sadness
"No, you were right. I don't have a plan.(There's a knock on the door.)","Surprise, Confusion, Frustration"
(yelling from outside) Pizzaguy!,"Excitement, Anticipation, Optimism"
Thank God. Food. (She goes to answer thedoor.),"Happiness, Excitement"
Phoebe?,"Neutral, Surprise, Anticipation"
What?,"Surprise, Confusion, Frustration"
Do you have a plan?,"Confidence, Anticipation, Frustration"
I don't even have a 'pl'.,"Neutral, Confusion, Frustration"
"Hi, one, uh, mushroom, greenpepper and onion?","Happiness, Excitement, Anticipation"
"(miserably) No, no, that's not what weordered... We ordered a fat-free crust with extra cheese.","Sadness, Disgust, Frustration"
"Wait, you're not'G.Stephanopoulos?' Man, my dad's gonna kill me!","Fear, Surprise, Frustration"
(leaping off of the couch and runs up) Wait!Did you say 'G.Stephanopoulos?',"Surprise, Excitement, Confusion"
"Yeah. This one goes across thestreet, I must have given him yours. Oh, bonehead, bonehead!","Neutral, Frustration"
"Wait, was this a-a small mediterranean guywith curiously intelligent good looks?","Surprise, Anticipation, Confusion"
"Yeah, that sounds about right.","Contentment, Confidence, Neutral"
Was he wearing a stunning blue suit?,"Excitement, Anticipation, Optimism"
And-and a power tie?,"Confidence, Excitement, Anticipation"
"No, pretty much just a towel.","Neutral, Confusion, Frustration"
(staggered) Oh God.,"Fear, Surprise"
So you guys want me to takethis back?,"Anticipation, Confusion, Frustration"
"Are you nuts?! We've got GeorgeStephanopoulos' pizza! (Rachel pays him, Monica grabs some binoculars, and runs to thewindow.)","Happiness, Excitement, Anticipation"
"Uh, Pheebs? Who's George Snuffalopagus?","Anticipation, Nostalgia, Confusion"
Big Bird's friend.,"Happiness, Contentment, Confidence"
I see pizza!,"Happiness, Excitement, Anticipation"
"Oh, I wanna see! Lemme see! Lemme see! (Sheruns up and takes the binoculars.)","Happiness, Excitement, Anticipation"
Hello? Who are we spying on?,"Anticipation, Confusion"
"White House adviser? Clinton's campaign guy?The one with the great hair, sexy smile, really cute butt?",Excitement
"Oh, him, the little guy? Oh, I love him!","Happiness, Love, Excitement"
"Ooh, wait.. wait, I see a woman.","Surprise, Excitement, Anticipation"
Please tell me it's his mother.,"Happiness, Optimism"
Definitely not his mother.,"Neutral, Surprise, Confusion"
"Oh, no...","Sadness, Fear, Surprise"
"Oh, wait, she's walking across the floor..she's walking.. she's walking.. she's going for the pizza- (Yelling) Hey, that's not foryou, bitch! (Phoebe covers her mouth with her hand walks away from the window.)","Anger, Surprise, Frustration"
"Excuse me, look, we've been here for overan hour, and a lot of people less sick than my friend have gone in. I mean, that guy withthe toe thing? Who's he sleeping with? (She slides the gladd panel over and Chandler talksthrough it in a loud voice.) Oh, c'mon Dora, don't be mad... I know we both said somethings we didn't mean, but that doesn't mean we still don't love each other. (To thewaiting room.) Y'know, I feel like I've lost her.. (She slides the panel back, he turns,and it takes him by surprise.) Ba-!","Sadness, Anger, Frustration"
Light still out?,"Neutral, Frustration"
Yeah.,"Contentment, Confidence, Neutral"
Oh. Maybe they're- napping.,"Neutral, Nostalgia, Confusion"
"Oh please, they're having sex.","Surprise, Disgust, Frustration"
Shut up!,"Anger, Disgust, Frustration"
"So, whaddya think George is like?",Neutral
I think he's shy.,"Neutral, Anticipation, Confusion"
Yeah?,"Confidence, Neutral, Surprise"
Yeah. I think you have to draw him out. Andthen- when you do- he's a preppy animal.,"Confidence, Excitement, Anticipation"
I remember the moonlight coming through thewindow- and her face had the most incredible glow.,"Love, Excitement, Nostalgia"
"Yes, the moon, the glow, the magicalfeeling, you did this part- Could I get some painkillers over here, please?","Neutral, Confusion, Frustration"
"He's right, enough, already. What is the bigdeal about today? So you slept with her for the first time, so what? You slept with herfor seven years after that.","Disgust, Confusion, Frustration"
"Look, it's just a little more complicated...","Neutral, Confusion, Frustration"
"Well, what? What? What is it? That sheleft you? That she likes women? That she left you for another woman that likes women?","Surprise, Confusion, Frustration"
"Little louder, okay, I think there's a man onthe twelfth floor in a coma that didn't quite hear you...",Confidence
Then what?,"Neutral, Confusion, Frustration"
My first time with Carol was... (He mumblesthe last part),"Contentment, Excitement, Nostalgia"
What?,Surprise
It was my,"Confusion, Frustration, Longing"
With Carol? (Ross gives him a look.) Oh.,"Surprise, Confusion, Frustration"
"So in your whole life, you've only beenwith one—(He gets a look too)—oh.","Surprise, Confusion"
"Whoah, boy, hockey was a big mistake! Therewas a whole bunch of stuff we could've done tonight!",Frustration
"Okay. Okay, I got one. Do you remember thatvegetarian pate that I made that you loved so much?","Happiness, Love, Excitement"
Uh-huh.,"Contentment, Neutral, Frustration"
"Well, unless goose is a vegetable...hahaaaah!","Happiness, Surprise, Excitement"
"Oh! Oh! Oh! Okay, fine, fine. Now I don'tfeel so bad about sleeping with Jason Hurley.","Neutral, Surprise, Disgust"
What?! You slept with Jason?,"Anger, Surprise, Disgust"
You'd already broken up.,"Sadness, Confusion, Frustration"
How long?,"Anticipation, Confusion, Frustration"
A couple hours.,Neutral
"Oh, that's nice!","Happiness, Contentment, Excitement"
"Okay, okay, okay, I got one! (She sits upand the cushion she was leaning against falls off of the balcony.) Anyway- The valentineTommy Rollerson left in your locker was really from me.","Surprise, Love, Excitement"
Excuse me?!,"Anger, Surprise, Disgust"
Hello? Like he was really gonna send youone? (To Phoebe) She was a,"Confidence, Disgust, Frustration"
"Really. Well, at least 'big girls' don't peein their pants in seventh grade!","Anger, Disgust, Frustration"
I was laughing! You made me laugh! (Monicaand Rachel start to squabble),"Happiness, Excitement, Frustration"
There he is! There he is!,"Surprise, Excitement, Anticipation"
Where?,"Neutral, Anticipation, Confusion"
Right- where we've been looking all night!,"Confidence, Excitement, Frustration"
He is so cute!,"Happiness, Love, Excitement"
"Oh, George, baby, drop the towel!","Confidence, Love, Excitement"
"Yeah, drop it! Drop the towel! Please dropthe—(pause)—wowww.","Surprise, Excitement"
Man. Can you believe he's only had sex withone woman?,"Surprise, Disgust"
"I think it's great. Y'know, it's sweet,it's romantic...","Happiness, Love, Excitement"
Really?,"Surprise, Excitement, Confusion"
"No, you kidding? The guy's a freak.. (Rossenters off camera)","Disgust, Confusion, Frustration"
"Hey, buddy.",Neutral
Hi. (He is wearing a piece of steel bandagedto his nose.  He tosses some forms onto reception desk.),"Confidence, Sadness, Frustration"
"(sarcastic) Oh, that's attractive.","Disgust, Frustration"
"Oh, I thought you were great in Silence ofthe Lambs. Oh come on, admit it! All things considered, you had fun tonight.","Happiness, Confidence, Excitement"
"Fun? Where was the fun? Tell me specifically,which part was the fun part? Where's my puck?","Sadness, Confusion, Frustration"
"Oh, ah- the kid has it.","Confidence, Excitement, Anticipation"
"The kid...? (To the kid) Excuse me, uh,that's, that's my puck.","Neutral, Confusion, Frustration"
"I found it. Finders keepers, losersweepers. (Ross looks at Chandler for help.)","Confidence, Excitement, Anticipation"
"You gotta do it, man.","Confidence, Excitement, Optimism"
"(to the kid) Oh yeah? Well, I'm rubber, you'reglue, whatever—(to Chandler)—can't do it. (to the kid) Listen, uh- gimme back mypuck.","Confidence, Frustration, Optimism"
No.,"Neutral, Disgust, Frustration"
"'Yes', how about. C'mere. Gimme!","Confidence, Excitement, Anticipation"
No! No! (They start to fight overit.),"Anger, Confusion, Frustration"
Hey! Hey! No rough holding in my ER!,"Confidence, Anger, Frustration"
(tries to snatch it from the kid) GIVE ME MYPUCK!! (but it files out of his grasp and knocks out the receptionist),"Anger, Surprise, Frustration"
...Now,Neutral
"(Doing the spinning) Okay, Monica: Right footred.","Happiness, Confidence, Excitement"
Could've played,"Contentment, Confidence, Optimism"
Thanks. (The guy nods and leaves),"Contentment, Confidence, Neutral"
"Okay, Pheebs: Right hand blue. (Phoebe has tobend over.)Good. (Joey stares at her butt appreciatively)","Happiness, Excitement"
"Hello? Oh, uh, Rachel, it's the","Neutral, Confusion, Frustration"
"Oh, okay. Will you take my place?","Neutral, Confusion, Frustration"
"Alright. (on phone) Yes, this is Rachel.","Confidence, Neutral, Surprise"
"Nooo! (She grabs the phone and Chandlertakes her place on the mat.) (On phone) Hello? (Listens) Oh, yeah, no, I know, I-I haven'tbeen using it much. (Listens) Oh, well, thanks, but, I'm okay, really.","Contentment, Neutral, Confusion"
Green. To the green.,"Excitement, Anticipation, Optimism"
(on phone) I've got magic beans. (Listens)Never-never mind.,"Confidence, Surprise, Confusion"
"To the left, to the left- aww! (They allcollapse)","Surprise, Excitement, Confusion"
(on phone) Ohhh... I'm fine.,"Contentment, Confidence, Neutral"
