Dialogue,Emotions
"Honey, wait. We only did it once. It didn't mean anything to me.","Sadness, Anger, Disgust"
"Yeah, right.  Sure!",Unknown
"Really, Rachel, I was thinking of you the whole time. Look, I'm sorry,all right. I never meant for you to find out!","Sadness, Frustration"
"Oh, please, you wanted to get caught. (Waves the receipt)","Confidence, Surprise, Frustration"
That is not true!,"Anger, Disgust, Frustration"
"Oh, so you just sort of happened to leave it in here?","Neutral, Confusion, Frustration"
Did it ever occur to you that I might just be that stupid?,"Sadness, Confusion, Frustration"
"Ok, Monica. I just have to know one thing. Did you go with her to","Anticipation, Confusion, Frustration"
"(on the phone) Hi, who's this? (Listens) Hi, Joanne. Is Rachel working?It's Monica. (Listens) Yes, I know I did a horrible thing. (Listens) Joanne, it's not assimple as all that, ok? (Listens) No, I don't care what Steve thinks. (Listens) Hi, Steve.","Anger, Confusion, Frustration"
Hey! (This wakes Chandler and Ross up),"Happiness, Surprise, Excitement"
How did we do?,"Confidence, Excitement, Optimism"
"Oh, I tasted Ben's milk, and Ross freaked out.","Anger, Surprise, Disgust"
I did not freak out.,"Confidence, Neutral, Frustration"
Why'd you freak out?,"Surprise, Confusion, Frustration"
Because it's breast milk. It's gross.,"Disgust, Confusion, Frustration"
My breast milk is gross?,"Sadness, Disgust, Confusion"
This should be fun.,"Excitement, Anticipation, Optimism"
"No, no, Carol. There's nothing wrong with it. I just, I just don't thinkbreast milk is for adults.","Disgust, Confusion, Frustration"
Of course the packaging does appeal to grown-ups and kids alike.,"Happiness, Excitement, Optimism"
"Ross, you're being silly. I've tried it, it's no big deal. Just taste it.(Holding out a bottle.)","Confidence, Neutral, Frustration"
(jumping away) That would be no.,"Fear, Surprise, Disgust"
Come on. It doesn't taste bad.,"Confidence, Neutral"
"Yeah, it's kinda sweet, sorta like, uh...","Happiness, Contentment, Love"
Cantaloupe juice.,"Contentment, Neutral, Excitement"
Exactly.,"Contentment, Confidence"
(staring at Susan) You've tasted it? You've tasted it.,Surprise
Uh huh.,Neutral
"Oh, you've tasted it.","Contentment, Confidence, Excitement"
"You can keep saying it, but it won't stop being true.","Confidence, Frustration, Optimism"
(he rolls up his sleeve) Gimme the bottle. (Joey hands him the bottle andRoss squirts some on his arm.) Gimme the towel. (Joey gives him the towel and he wipes itoff.),"Confidence, Neutral, Frustration"
Howdy.,"Happiness, Neutral"
"(sitting on the otherside of the counter from Chandler) Gimme a box ajuice. Well, they switched me over to Hombre.","Neutral, Confusion, Frustration"
"Well, maybe it's because of the way you're dressed.","Neutral, Disgust, Frustration"
"Or maybe it's because this guy's doing so good they wanna put more peopleon it. (Chandler pours some juice in a glass.) You should see this guy, Chandler, he goesthrough two bottles a day.","Confidence, Excitement, Optimism"
(slides the juice across the counter which Joey catches) What do youcare? You're an actor. This is your day job. This isn't supposed to mean anything to you.,"Neutral, Frustration"
"I know, but, I was the best, you know? I liked being the best. (He downsthe glass of juice in one swig.) I don't know. Maybe I should just get outta the game.They need guys up in housewares to serve cheese.","Confidence, Nostalgia, Frustration"
"(pours more and slides the refill to Joey) All right, say you do that.You know sooner or later somebody's gonna come along that slices a better cheddar. Andthen where're you gonna run?","Confidence, Anticipation, Frustration"
Yeah I guess you're right.,"Contentment, Neutral"
You're damn right I'm right. I say you show this guy what you're madeof. I say you stand your ground. I say you show him that you are the baddest hombre westof the lingerie.,"Confidence, Anger, Excitement"
I'm gonna do it. (He downs the juice in one swig again.),"Confidence, Excitement, Anticipation"
All right. Now go see Miss Kitty and she'll fix you up with a nicehooker.,"Neutral, Confusion, Frustration"
I don't know what else to say.,"Neutral, Confusion, Frustration"
"Well that works out good, because I'm not listening.","Disgust, Confusion, Frustration"
"I feel terrible, I really do.","Sadness, Frustration"
"Oh, I'm sorry, did my back hurt your knife?",Confidence
"Rachel, (they go back inside) say that I'm friends with her, we spendsome time together. Is that so terrible?","Confidence, Anticipation, Frustration"
Yes.,"Neutral, Confusion, Frustration"
It's that terrible?,"Sadness, Fear, Disgust"
"Yes. Monica, you don't get it. It's bad enough that she's stolen the guywho might actually be the person that I am supposed to be with, but now, she's actually(starting to cry), but now she's actually stealing you.","Sadness, Anger, Frustration"
"Me? What are you talking about? Nobody could steal me from you. I mean,just because I'm friends with her doesn't make me any less friends with you. I mean,(starting to cry) you're my...We're, we're...Oh, I love you.","Sadness, Love, Confusion"
I love you too. (They hug.),"Happiness, Love, Excitement"
"You guys, um I know that this really doesn't have anything to do withme, but um I love you guys too. (Joins in on the hug.) Oh, I really needed that. (Goes andsits down.)","Happiness, Contentment, Love"
"Look, I know that you're in a place right now where you really need tohate Julie's guts, but she didn't do anything wrong. I mean, she was just a girl who met aguy, and now they go out. I really think that if you gave her a chance, you'd like her.Would you just give that a chance, for me?","Neutral, Confusion, Frustration"
"(crying) I'd do anything for you, you know that.","Sadness, Love, Longing"
(crying) I'd do anything for you. (They hug again.),"Sadness, Love, Longing"
"Wait, wait, wait, wait! (Runs over and joins in on the hug again.)","Happiness, Love, Excitement"
"Mornin'. (The Hombre man ignores him) I said, mornin'.","Neutral, Disgust, Frustration"
I heard ya.,Neutral
"All right, everybody, I'm openin' the doors. You boys ready?","Confidence, Excitement, Anticipation"
Ready.,"Contentment, Confidence, Excitement"
"Yeah, I'm ready.","Confidence, Excitement"
"You idiot, you stupid cowboy, you blinded me, I'm suing!","Anger, Disgust, Frustration"
"Oh my god, Todd! What the hell did you do?","Anger, Surprise, Frustration"
"I'm sorry. I am such a doofus. I'm so sorry, I'm so sorry.",Sadness
"(seeing the end result) My god, what happened?","Surprise, Confusion, Frustration"
"These new kids, they never last. Sooner or later, they all...stop lastin'.Listen, uh, what do you say I buy you that cup of coffee now?","Neutral, Nostalgia, Frustration"
Sure.,Neutral
So.,"Neutral, Confusion, Frustration"
"So. I just thought the two of us should hang out for a bit. I mean, youknow, we've never really talked. I guess you'd know that, being one of the two of us,though, right?","Neutral, Anticipation, Confusion"
"I know, I probably shouldn't even tell you this, but I'm pretty muchtotally intimidated by you.",Fear
Really? Me?,"Surprise, Excitement, Confusion"
"Yes. Oh my god, are you kidding? Ross is so crazy about you, and I reallywanted you to like me, and, it's probably me being totally paranoid, but I kinda got thefeeling that maybe you don't.","Sadness, Frustration"
"Well, you're not totally paranoid.","Contentment, Confidence, Neutral"
Oy.,"Neutral, Confusion, Frustration"
"Um, ok, uh, oh god, um, when you and uh Ross first started going out, itwas really hard for me, um, for many reasons, which I'm not gonna bore you with now, butum, I just, I see how happy he is, you know, and how good you guys are together, and um,Monica's always saying how nice you are, and god I hate it when she's right.","Sadness, Frustration"
"Thanks. Hey, listen, would you like to go to a movie sometime orsomething?","Happiness, Confidence, Excitement"
"Yeah, that'd be great. I'd love it.","Happiness, Contentment, Excitement"
"I'd love it too. Shoot, I gotta go. So, I'll talk to you later.","Happiness, Excitement, Anticipation"
"All right, Julie.","Contentment, Confidence, Neutral"
Bye. (Gets up.),"Contentment, Neutral, Optimism"
Bye. (After Julie exits.) What a manipulative bitch.,"Anger, Disgust, Frustration"
(with a mouthful) That's not bad.,"Contentment, Neutral"
