Dialogue,Emotions
"(to Monica and Rachel) It’s winter, they are fewer people on thestreet. (Rachel and Monica smile and nod, knowingly.)","Happiness, Contentment, Excitement"
Who are they killing off?,"Surprise, Confusion"
"Uh Cecilia Monroe, she plays Jessica Lockhart.","Confidence, Neutral, Excitement"
She’s my favorite character on DOOL.,"Happiness, Love, Excitement"
Nice.,"Happiness, Contentment, Confidence"
"She is so good at throwing drinks in people’s faces, I mean Idon’t think I’ve ever seen her finish a beverage.","Surprise, Disgust, Frustration"
And the way she slaps all the time!,"Anger, Disgust, Frustration"
Oh!,Surprise
Wouldn’t you love to do it just once?! (Raises her hand towardsChandler.),"Excitement, Anticipation, Longing"
Don’t do it.,"Neutral, Sadness, Fear"
"Cecilia Monroe man, what a great actress.","Happiness, Excitement"
"Oh, tell me about it. And she’s been on the show forever, it’sgonna be really hard to fill her shoes.","Neutral, Sadness, Frustration"
"Yeah-yeah, help me out here, when you come out of the braintransplant","Confidence, Confusion, Frustration"
"Yes, but in Drake Remoray’s body. (Ross laughs unbelievably.) Why isthis so hard for you to get? I thought you were a scientist!","Confusion, Frustration"
"(Clears Throat) Rach, so, that guy there. Straight or gay?",Confusion
"(They both look behind them.) Well, I'd have to say gay.","Neutral, Surprise, Confusion"
Yeah? Why?,"Neutral, Confusion, Frustration"
Well mainly because he's kissing that other guy.,"Sadness, Disgust, Confusion"
Oh no not that guy there. That guy right there. (Pointing to anattractive man sitting at a table behind them.),"Surprise, Excitement"
Oh yeah he's too cute to be straight.,"Love, Excitement, Optimism"
(A woman with large breasts walks in the door) Ohh knockers will help usfigure it out. (She walks by and he checks her out.),"Disgust, Excitement, Confusion"
"All right, straight, and not subtle. (The man gets up and leaves.)","Confidence, Neutral, Frustration"
"Ohh, he left his cell phone.","Surprise, Anticipation, Frustration"
"Oh, well, we can hand it to Gunther and he'll put it in lost and found.","Contentment, Confidence, Neutral"
Or we could use it to call China. See how those guys are doing.,"Confidence, Excitement"
"What if, um, if he calls his own cell phone to find out who found it andI answer and we start talking and we fell in love. I mean wouldn't that be a great story?Kind of like a fairy tale for the digital age.","Love, Excitement, Optimism"
Yeah… That does sound great. I'm going to get the phone. (They bothget up.),"Confidence, Excitement, Anticipation"
What? Wait! Why…why do you get the story?,"Surprise, Confusion, Frustration"
I don't know. I haven't been out on a date in so long.,"Sadness, Frustration, Longing"
"Phoebe, you had a date three days ago.","Neutral, Confusion, Frustration"
"That wasn’t a date! That was, that was just friends gettingtogether…(quietly) having sex.","Excitement, Confusion, Frustration"
"Okay. Okay, see? I get the phone.","Confidence, Neutral, Frustration"
No way! No way! You,"Surprise, Excitement, Frustration"
"Yeah! (Breaking up) And until now, I didn’t think I’d loveagain.","Happiness, Love, Excitement"
Nice try.,"Confidence, Frustration"
Oh hey-hey wait! How do we fairly decide who gets the phone?,"Confusion, Frustration, Optimism"
I don’t know.,"Neutral, Confusion, Frustration"
"Well umm, maybe we could uhh… (Grabs the phone) Ah-ha! Too slow!!","Confidence, Excitement, Frustration"
Ah-ha! Too cocky!,"Confidence, Surprise, Frustration"
"I’m going to keep dating him Mother, and there’s nothing you cando about it!","Confidence, Anger, Frustration"
Oh yes there is!,"Happiness, Confidence, Excitement"
What are you going to do? Kill him? Like you did with Charles?!,"Sadness, Anger"
(gasps) That was an accident! And so were you.,"Anger, Surprise, Frustration"
"Well, at least I’m not a murderer! (Jessica slaps her.)","Anger, Surprise, Frustration"
"(crying) Oh, my baby! (Hugs Dina, but moves Dina’s headto her other shoulder so that she’s the only one in the picture.)","Sadness, Love, Frustration"
Cut!,"Neutral, Confusion, Frustration"
That was a great scene! And-and-and that slap looks so real! How do you dothat?,"Surprise, Excitement"
"Oh, just years of experience.","Contentment, Confidence, Optimism"
(crying) Can I get some ice here?!,"Sadness, Frustration"
"Oh anyway, I just wanted to say how wonderful I think you are.","Happiness, Love, Excitement"
You’re not the fan who’s dying are you?,"Fear, Surprise, Confusion"
Say what?,"Surprise, Confusion, Frustration"
"I’m supposed to meet and hug a fan whose dying, but that’snot supposed to be until (to no one in particular) later!","Sadness, Anticipation, Frustration"
"No. No, I’m Joey Tribbiani; we did a scene together yesterday.I-I’m the guy in the coma!","Confidence, Confusion, Frustration"
Oh that was a real person?!,"Surprise, Disgust, Confusion"
"An-an-anyway I-I just wanted to say that since I’m getting your brainwhen you leave the show, I was wondering if there was any tips you can give me…","Confidence, Excitement, Longing"
I-I-I’m leaving the show?,"Sadness, Surprise, Confusion"
(quickly) I don’t know. Why? Did you hear something?,"Fear, Anticipation, Confusion"
Who told you that?,"Neutral, Confusion, Frustration"
"Oh uh, one of the writers.","Neutral, Confusion, Frustration"
Which one? Was it bald or was it tall?,"Anticipation, Confusion, Frustration"
Umm…,"Confusion, Frustration"
Y’know what? It doesn’t matter! Because it is not true!,"Confidence, Anger, Frustration"
Okay.,"Contentment, Confidence, Neutral"
"And if it were true, how","Confusion, Frustration, Optimism"
"Ms. Monroe… (She slaps him) Oh there you go. (She storms off, leavingJoey standing next to Dina. They share a nod at the ferocity of the slap they justreceived.)","Anger, Surprise, Frustration"
"No Phoebe! You cannot get the phone that way; that’s not fair! Okaylook, I have an idea. Why don’t we, why don’t we see what kind of number he hason his speed dial, and then from that we can tell who has more in common with him. Andthen whoever does gets the phone.","Confidence, Excitement, Frustration"
"Or, we can decide by whose ever name is closer to the word phone.","Neutral, Confusion, Frustration"
I don’t think so.,Neutral
"(handing Rachel the phone) Fine all right, but I’d bet you’dbe singing another tune if we were fighting over a ratchet.","Confidence, Frustration"
"(checking the speed dial) All right, first name on the speed dial ismom.","Confidence, Excitement, Anticipation"
"Ohh, I lost my mom to suicide.","Sadness, Nostalgia"
"Okay no way, you cannot use that to get the cute guy and the lastblueberry muffin.","Confidence, Excitement, Frustration"
Did I use that already today? I’m sorry.,Neutral
Yes okay. (Checking the speed dial again.) Well now see this isn’ttelling us anything. (Reading the speed dial) Joe. Carlos. Peter. Ooh! Peter Luger! That’s a steak house!,"Contentment, Surprise, Excitement"
"Okay, a meat eater. Fine, that’s one for you.","Neutral, Confusion, Frustration"
"(looking at the speed dial) Oh, I win! He’s got","Happiness, Confidence, Excitement"
So you don’t know that’s,"Surprise, Confusion, Frustration"
(showing Phoebe her phone) His new girlfriend!,"Surprise, Disgust, Frustration"
What is that?,"Surprise, Anticipation, Confusion"
I think it’s the dying cat parade.,"Neutral, Sadness, Confusion"
It sounds like it’s coming from across the street.,"Neutral, Surprise"
(turning around and looking) Oh my God!,"Fear, Surprise, Excitement"
What?,"Surprise, Confusion, Frustration"
"Y’know that thing that Ross was gonna do at our wedding?! He washanging out with me yesterday and he turned to me and said, You’re halfScottish right?""""","Surprise, Anticipation, Confusion"
Nooo!!,"Sadness, Fear, Surprise"
Yes!!,"Happiness, Excitement, Optimism"
"No, there is no way! It can","Neutral, Confusion, Frustration"
Why is your family,"Neutral, Confusion, Frustration"
"He cannot play at our wedding! I mean everyone will leave! I mean comeon, that is just noise! It’s not even a song!","Anger, Disgust, Frustration"
"If you listen very carefully, I think its","Confidence, Excitement, Anticipation"
Hi Pheebs!,"Happiness, Love, Excitement"
Hi!,"Happiness, Excitement, Optimism"
How are ya?,"Happiness, Contentment, Neutral"
Good.,"Contentment, Confidence, Neutral"
"Umm Pheebs, remember when we were in the coffee house we decided that Iwas going to keep the uh, the cute guy’s cell phone?","Happiness, Excitement, Anticipation"
Yeah.,Neutral
And remember how I said I was going to keep it in my purse so that if itrang I could just pick it up?,"Confidence, Excitement, Anticipation"
Yeah!,"Happiness, Excitement, Optimism"
And do you remember going into my purse and stealing the phone?!,"Anger, Confusion, Frustration"
"Ooh, now you lost me.","Disgust, Confusion, Frustration"
You stole the phone!,"Anger, Frustration"
No I didn’t!,"Confidence, Frustration"
"No? So you’re saying that if I called it, it wouldn’t ring?","Confidence, Surprise, Frustration"
No.,"Neutral, Disgust, Frustration"
"Umm, okay. But while you dial, let me show you the features of my newringing handbag. (Rachel dials her phone and Phoebe’s bag starts to ring.) Oh, itdoes work! (Rachel grabs the phone and takes it out of Phoebe’s handbag.)","Surprise, Excitement, Frustration"
Phoebe!,"Happiness, Love, Excitement"
That is a different phone.,"Neutral, Confusion, Frustration"
"Oh is it?! (She answers the cute guy’s phone.) Uhh, hello? (On herphone) Yes hi, is Rachel there? (On the other phone) Yes she is, just one moment please.(To Phoebe, holding out both phones.) It’s for me!","Confidence, Surprise, Excitement"
That is damning evidence.,"Confidence, Neutral, Optimism"
"Oh my God! I bet that’s him. My digital fairy tale is about tobegin. I wonder how I should be? Should I be uh (In a sexy voice) Hello? Or should I be(Happily) Hi! It’s Rach… (Phoebe knocks the phone out of Rachel’s hand,catches it, and answers it.) Would you stop doing that?!","Surprise, Excitement, Frustration"
"(on phone) Hello? (Listens) Yes, I’m the one who found your phone.","Happiness, Confidence, Surprise"
Phoebe! You can’t do th…,"Anger, Confusion, Frustration"
"(To Rachel) Shhh! I’m on a call! (On phone) Umm well yeah, you canpick it up tonight, say 8:30? At-at my apartment. It’s umm, it’s umm 5 MortonStreet, Apartment 14, umm and then maybe y’know after we can grab a bite to eat orwhatever. (Listens) Okay, well okay I’ll see you then. (Listens) Bye. (Hangs up.)","Confidence, Excitement, Anticipation"
You do know that I will be here when he comes over.,"Contentment, Confidence, Anticipation"
Oh? And how will you know what time to come over?,"Confidence, Excitement, Anticipation"
You just said it!,"Confidence, Surprise, Frustration"
"Oh. Okay, well I-I was kinda hoping that I would just…be aloney’know to think about my mom and her suicide.","Sadness, Nostalgia, Longing"
Oh Phoebe!,"Happiness, Surprise, Love"
What?! That’s the first time today!,"Surprise, Confusion, Frustration"
Ohh! (Exits.),"Surprise, Excitement, Anticipation"
So you like the nachos uh? Myself I’m partial to…,"Happiness, Contentment, Excitement"
(interrupting) I’m 16.,"Confidence, Neutral, Frustration"
See you in 2003. (She walks away.),"Contentment, Neutral, Nostalgia"
"(walking up) You’re absolutely right they are writing me out ofthe show. They don’t know exactly when it’s going to happen, but apparentlygoing to be very soon and that’s it.","Sadness, Surprise, Frustration"
"I’m so sorry. Look, if it was up to me you would never leave theshow.","Sadness, Longing"
"Yeah, thanks.","Contentment, Neutral"
No I mean it! I can’t believe they would do this to you! And to yourfans! I mean they are going to be devastated! Heart broken! They love you so much!,"Sadness, Anger, Love"
Oh you’re right. Thank you! What’s your name again?,"Happiness, Contentment, Neutral"
Joey.,"Happiness, Neutral, Surprise"
"Joey, well thank you. That is so sweet. Oh, excuse me. (She throws herdrink on a passing writer.)","Anger, Surprise, Disgust"
It wasn’t my decision!,"Neutral, Confusion, Frustration"
(to him) I’m having a conversation here! (To Joey) You weresaying?,"Confidence, Anger, Frustration"
"Uh yeah-ye-ye-ye-ye-ye—l-l-l-l-l-look the-the-the only reason that I,that I came up to you before was because well, I’m really nervous about-about beingyou. Y’know if you can help me capture the essence of the character. Y’know?Help me keep Jessica alive. Please?",Fear
"All right Joey, I will help you. Not because I-I owe it to this","Confidence, Neutral, Frustration"
Oh that’s great! Oh thank you so much!,"Happiness, Excitement"
You’re so welcome.,"Happiness, Contentment, Confidence"
"Hey! Now, I’ve been watching some tapes, how’s this? (In aBritish accent.) Jessica Lockhart will never step foot in this place again!Ever!!""""","Confidence, Anger, Frustration"
Is that supposed to be me?,"Confusion, Frustration, Longing"
Yeah.,Neutral
Yeah but Jessica doesn’t have an English accent.,"Neutral, Confusion, Frustration"
(shocked) I can do an English accent?! That baby’s going on myresume!,"Happiness, Surprise, Excitement"
"Well, I feel like a snack!","Contentment, Excitement"
Do you want some shortbread? Eh that’s Scottish like you are.,"Happiness, Contentment, Anticipation"
Oh no thanks. I don’t like,"Neutral, Disgust, Frustration"
What?!,"Surprise, Confusion, Frustration"
"Well it’s just my entire family was run out of Scotlandby…Vikings. Anyway, lots of bad memories. (Makes a few unintelligible noises.)","Sadness, Nostalgia, Frustration"
"Oh well, it sounds to me like your family is ready to uh, rediscover itsScottish roots.","Neutral, Confusion, Optimism"
No! No-no they’re not. They’re still very angry! Buty’know Chandler is also half-Swedish. You know what the Swedish people are famousfor? Sitting down and being quiet.,"Anger, Confusion, Frustration"
Well yeah-yeah the Scottish history is so much more…,"Confidence, Excitement"
(interrupting) You can not play bagpipes at the wedding!!,"Anger, Disgust, Frustration"
How did you know about that?!,"Surprise, Confusion, Frustration"
We heard you play all the way from your apartment!,"Happiness, Surprise, Excitement"
Were you the ones called the cops?!,"Anger, Fear, Surprise"
"That’s not really important right now. What is important is;while we appreciate the gesture, we just don’t feel bagpipes are appropriate for ourwedding.","Neutral, Disgust, Frustration"
Why not?,"Confidence, Optimism"
Because we hate them.,"Anger, Disgust, Frustration"
Come on that’s not fair! I mean you haven’t even heard me play!,Frustration
We,"Contentment, Love, Optimism"
"No, you’ve heard my practice. Okay? Just-just give me a chance toperform for you and then decide whatever you want. And I’m not going to tell you whatsong I’m gonna play either. But uh, let’s just say when it’s over I’llbet there will be a we bit o’ celebration.","Confidence, Excitement, Anticipation"
"So, the essence of the character is rooted in her confidence. So, whenJessica enters a room for instance, she owns everything and every person in that room.(Joey is nodding.) You try.","Confidence, Excitement, Anticipation"
"Okay! (He scurries out the set door and re-enters, extremely impressed)All right!","Surprise, Excitement"
"No, he already knows that he owns everything in the room! He’s notfinding it out for the first time! So, try it again.","Confidence, Frustration, Optimism"
"Okay. Okay. (He goes out and comes back in, glaring at everything.)","Anger, Disgust, Frustration"
"Right. He’s not angry at the room either. Try it again, he ownsit! He owns the room. It is his. He owns, owns, owns,","Confidence, Excitement, Optimism"
"Oh well—Hey-hey! Maybe, maybe uh, maybe this is a good thing.Y’know? It’ll-it’ll give you a chance to shake things up, play differentcharacters. You’re so talented.","Confidence, Excitement, Optimism"
"I am. I am, but I don’t know you know. An actor of a certain ageis not that easy.","Confusion, Frustration, Optimism"
"Hey that’s not true! Look at uh, look at Angela Lansb—AngelinaJolie!","Confidence, Surprise, Excitement"
"I probably should’ve just left years ago when the offers werepouring in, but y’know I just got so comfy here! And… Ohh, I turned down someamazing work!","Contentment, Nostalgia"
Like-like what?,"Anticipation, Confusion, Frustration"
"Well, let’s just say if I left 15 years ago, the landscape ofMexican cinema would be very different today!","Confidence, Optimism"
(impressed) Wow!,"Surprise, Excitement"
"But… Well now, now’s a different time for me. (Starts tocry.)","Sadness, Confusion, Frustration"
"Oh hey come on, don’t-don’t-don’t do this! Umm, looklet-let me tell you something, okay? Now when I watch you do a scene, I’m thinking,Boy","Sadness, Fear, Frustration"
(intrigued) You think I’m hot?,"Confidence, Surprise, Excitement"
You own the room. (She smiles and stares longingly into his eyes.) Weshould probably get-get uh…,"Happiness, Love, Longing"
"Oh yeah-yeah, we should get the… (Pause) So when Jessica kisses aman, she usually puts umm, both her hands on the man’s face. (She does so.)","Happiness, Love, Excitement"
"Yeah-yeah, I noticed that! Is that ‘cause she’s so passionate?","Excitement, Anticipation, Confusion"
No! It’s because that way the camera only sees her! (She takes herhands off his face.) Do you wanna try it?,"Confidence, Surprise, Excitement"
Yeah! Okay. (He puts his hands on her face and they kiss.),"Happiness, Love, Excitement"
"That was good, that was really good. But I-I think your hands maybe alittle off, they should be maybe right like… (She grabs the back of his neck andkisses him passionately causing them to fall onto the couch.)","Love, Excitement, Anticipation"
Hey! Hey!,"Happiness, Excitement, Anticipation"
Whoa! Why do you get to answer the door?,"Surprise, Confusion, Frustration"
Well why shouldn’t I?!,"Confidence, Anger, Frustration"
Because it’s my apartment!,"Confidence, Anger, Frustration"
"Well, then I get to give him the cell phone.","Happiness, Contentment, Confidence"
Okay. All right. (Hands her the phone.) Good luck explaining all thecalls to China.,"Neutral, Frustration"
Hi!,"Happiness, Contentment, Excitement"
(To Rachel) Wow! How long were we arguing for?,"Surprise, Confusion, Frustration"
(laughs) You’re not the man who left the cell phone.,"Happiness, Surprise, Confusion"
No that’s my assistant.,"Confidence, Neutral, Frustration"
Is-is he coming? (Looks hopefully out the door.),"Anticipation, Optimism"
"Umm, no.",Neutral
"Could you-could you umm, give us one second?","Neutral, Confusion, Frustration"
Sure!,"Happiness, Contentment, Excitement"
We’ll be right back sir.,"Confidence, Neutral, Anticipation"
Sure.,"Contentment, Confidence, Neutral"
Wh-what do we do?,"Fear, Confusion, Frustration"
I don’t know!,"Confusion, Frustration"
Can you believe this? (Rachel exhales in amazement.) We were waiting fora hot guy and then an even hotter one shows up!,"Surprise, Excitement"
I know! (Realizes what Phoebe said.) What?!,"Surprise, Excitement, Confusion"
"Hmm, they just don’t","Neutral, Confusion, Frustration"
"(turning and looking at Tom again) No-no they do but, you just have towait.","Confidence, Frustration, Optimism"
"Rachel, listen—I mean, if you let me have him then I will","Neutral, Frustration, Longing"
"(fake disappointment) All right. All right Phoebe I will let you havehim, but you owe me; you owe me big!",Frustration
Yeah! You’re such a great friend!,"Happiness, Contentment, Love"
Ohh…,"Surprise, Confusion"
"So, which one of you lovely ladies am I going to take to dinner huh?","Confidence, Love, Excitement"
Oh that’d be me. Sir. (Hands him the cell phone.) After you.,"Confidence, Neutral"
Okay. Okay. (Exits and Phoebe checks him out.),"Neutral, Confusion, Frustration"
(whispering) Nice!,"Happiness, Excitement, Anticipation"
"Well, you certainly own that room.","Contentment, Confidence, Optimism"
"Actually I rent the whole place and, I just got what you meant. Thank you.","Contentment, Surprise"
Hi.,Neutral
Hey!,"Happiness, Surprise, Excitement"
"Oh my God! Oh my God!! Ohh, Jessica Lockhart!! In my apartment!! I amsuch a huge fan! I am such a huge fan!","Happiness, Surprise, Excitement"
"Well, it’s nice to know that you…","Contentment, Neutral, Optimism"
(screaming),"Anger, Fear, Surprise"
"That uh, that is my roommate Rachel.","Confidence, Neutral, Excitement"
Oh that explains all the women’s underwear.,"Surprise, Disgust, Confusion"
(shrugs) Sure. Yep.,"Contentment, Confidence, Neutral"
"(entering with Rachel) Oh my God! It’s true!! Oh my God you are soamazing! Oh my God, can I just ask you to do me oh, just one favor?","Happiness, Surprise, Excitement"
Certainly.,"Contentment, Confidence, Neutral"
Would you slap me? Would you slap me right here in the face?! (Points toher cheek.),"Anger, Surprise, Frustration"
"I’d love to, but my lawyer said I can’t do that anymore.","Sadness, Confusion, Frustration"
"God. You seem really, really nice.","Happiness, Contentment, Excitement"
"Okay, bye-bye.",Neutral
I mean n-not-not fake at all like most famous people.,"Confidence, Disgust, Frustration"
"All right, here we go. (He grabs them and starts to pull them out of theapartment.)","Confidence, Excitement, Anticipation"
Okay.,Neutral
"(breaks away) Oh wait, just one more thing! One more minute! (ToCecilia) Umm, you’re a stupid bitch.","Anger, Disgust, Frustration"
I really can’t slap you. (Monica walks away angrily),"Anger, Disgust, Frustration"
You are so beautiful.,Happiness
Nice to meet you! My,"Happiness, Excitement, Optimism"
Thanks for stopping by. See ya! (Throws them out and closes the door.) (ToCecilia) I-I am so sorry. I…,Sadness
"Oh no-no-no-no, being adored. I’m used to it, don’t worryabout it.","Happiness, Contentment, Confidence"
(notices something in the mail that Rachel brought in) Oh my God!,"Fear, Surprise, Excitement"
What?,"Surprise, Confusion, Frustration"
They sent me today’s script! They never send the script!,"Happiness, Surprise, Excitement"
They don’t?,"Neutral, Surprise, Confusion"
"Well no, I’m just in a coma. This must mean I have lines! (Realizeswhat that means.) Oh…","Surprise, Confusion, Frustration"
How does it happen?,"Neutral, Confusion, Frustration"
"(flipping to the last page) Ew, you get thrown from a horse into anelectric fence.","Fear, Surprise, Disgust"
Ah what?! Jessica hates horses!,"Surprise, Confusion, Frustration"
"Yeah well, I’m guessing after this she’s not going to be crazyabout electricity either.","Surprise, Anticipation, Frustration"
…now remember you have to imagine me in a kilt.,Excitement
(giggles) (To Ross) I can imagine you in a short plaid skirt and kneesocks.,Happiness
(To Rachel) Do you wanna start telling secrets?,"Surprise, Excitement, Anticipation"
No!,"Sadness, Anger, Frustration"
"(stands up) Now umm, remember I’m still learning.",Confidence
"One, two, three, four!","Excitement, Anticipation, Optimism"
You know the song! Sing along!,"Happiness, Excitement, Anticipation"
So?,Unknown
"Loosening the saddle on mother’s horse was brilliant Fredrick. Andthe electric fence, inspired.",Excitement
Thank you sweetheart. (They clink glasses.),"Happiness, Contentment, Love"
"I can’t believe she’s really gone. Look around you, all of thisis ours. (They move into kiss but; they’re stopped by Joey entering with a hugebandage wrapped around his head.)","Sadness, Surprise, Disgust"
(as Jessica) I don’t think so.,"Confidence, Neutral, Frustration"
Who are you?!,"Fear, Surprise, Confusion"
What’s the matter Dina? Don’t you recognize your own(Does a hair flip) mother?!,"Confidence, Surprise, Disgust"
"(running out to Joey) That was so wonderful! (Hugs him) Ohh, I thinkthat you’re a better Jessica than I ever was!","Happiness, Love, Excitement"
Oh noo…,"Sadness, Fear, Surprise"
"Well of course not, but you were very good.","Happiness, Contentment, Confidence"
Thanks!,Happiness
And guess what? Good news! I got another job!,"Happiness, Excitement, Optimism"
Great! Hey! All right! Well-well what is it?!,"Excitement, Anticipation, Frustration"
A film in Guadalajara!,"Happiness, Excitement, Anticipation"
The airport?,"Neutral, Surprise, Confusion"
No that’s La Guardia. (Joey nods in recognition.) This is Mexico.,"Surprise, Confusion"
"Ohh. Wow! Well how-how, how will you be gone?","Surprise, Excitement, Confusion"
Eight months.,Contentment
That’s a really long time.,"Neutral, Surprise, Frustration"
"Yeah, but you can come and visit me. I bet that you could uh, own a fewplaces down there.","Contentment, Confidence, Excitement"
"Well I tell ya, I should probably buy a place in the city first.(Realizes.) And I just got what you meant again—That is—I tell ya, that is atricky one!","Surprise, Confusion, Frustration"
"That is a tricky one. Well, Joey I really wanna thank you. You’ve,well you made a very difficult time for me a little less painful.",Unknown
Good luck.,"Confidence, Excitement, Optimism"
You too.,"Contentment, Neutral, Confusion"
You know the song! Sing along!,"Happiness, Excitement, Anticipation"
Eeee!!! Eee!! Eee!!,"Surprise, Excitement, Anticipation"
Eee!! (This causes more laughter.),"Happiness, Excitement, Anticipation"
Do it again!,"Excitement, Anticipation, Frustration"
