Dialogue,Emotions
Apparently your brain transplant was not entirely successful. Itseems your body is rejecting Jessica’s brain.,"Sadness, Disgust, Frustration"
Is it serious?,"Neutral, Confusion, Frustration"
"Not if we extract tissue from the original host body, synthesizeantibodies, and introduce them into your system, which could stop it from rejecting thebrain.","Confidence, Anticipation, Optimism"
"Well that sounds simple enough, let’s just do that.","Happiness, Confidence, Optimism"
"We would, but when we went to exhume Jessica’s body, it wasgone.","Sadness, Surprise, Disgust"
Cut! Very nice people!,"Happiness, Contentment, Confidence"
"(To Rachel) Okay, let me just get changed and we can go to dinner.","Happiness, Contentment, Excitement"
Well don’t—What happened to Jessica’s body?!,"Fear, Surprise, Confusion"
"I’m not telling, you’ll have to see it on TV!","Excitement, Anticipation, Frustration"
You don’t know do you?,"Surprise, Confusion, Frustration"
"No, couldn’t care less.",Neutral
Hey good scene man.,"Happiness, Contentment, Excitement"
Hey you too!,"Happiness, Excitement, Anticipation"
Alright.,"Contentment, Confidence, Neutral"
What? You weren’t in it.,"Surprise, Confusion, Frustration"
Oh! (Motions to Joey’s co-star.),"Happiness, Surprise, Excitement"
"Oh sorry. Uh-uh, Kash?","Confusion, Frustration"
Yes?,"Neutral, Anticipation, Confusion"
"This is my friend Rachel. Rachel, Kash, Kash, Rachel.","Happiness, Contentment, Confidence"
Hi.,Neutral
Hey! How come I haven’t seen you here before?,Surprise
"Well, Joey probably thinks I’ll just embarrass him. Y’know, hethinks I’m some kind of a soap opera nut—Which I’m not! I’m not.Although I do know that your uh, your favorite ice cream flavor is butter pecan. (Startsstroking his arm) And uh, and that your-your dog’s name is Wally. Well look at that,I’m just stroking your arm.","Confidence, Excitement, Frustration"
(grabbing her) Here we go! Here we go! (Starts to pull her away fromKash.),"Confidence, Fear, Excitement"
"Oh, we’re leaving. Bye Kash.",Neutral
Bye.,Neutral
Say hi to Wally.,"Happiness, Contentment, Love"
Ooh Monica!,"Happiness, Surprise, Excitement"
Hi!,"Happiness, Confidence, Excitement"
Oh my God! I had the,"Fear, Surprise, Excitement"
I…I have to fire him.,"Sadness, Fear, Frustration"
But why?!,"Surprise, Confusion, Frustration"
"Because he’s terrible! Okay, he’s slow, he burns things, lastnight he lit my pastry chef on fire!","Anger, Fear, Frustration"
"Well maybe he was just nervous, y’know you can be veryintimidating. And besides I’ve met your pastry chef and she can stand to be takendown a peg or two.","Confidence, Disgust, Frustration"
"Well, now she has no eyebrows, mission accomplished.",Disgust
"But Monica, he loves his job so much! Can you just give him anotherchance? Please?",Frustration
"(thinks about it) All right, but if-if he lights someone else on fire heis out of there!","Neutral, Frustration"
"That’s fair! Thank you so much. Thanks. Oops, it looks like when hegot the pastry chef he got you a little bit too.",Surprise
I paid to have this done.,"Confidence, Frustration, Optimism"
Love it!,"Happiness, Love, Excitement"
Hey!,"Happiness, Surprise, Excitement"
Hi!,"Happiness, Excitement, Optimism"
"Oh you know uh Kash, really liked you the other day. He said he thoughtyou were charming.","Happiness, Confidence, Excitement"
I thought I was a complete idiot.,"Sadness, Confusion, Frustration"
"Hey, I’m with you. He even asked me if I thought you’d go outwith him.","Confidence, Surprise, Excitement"
"Oh! Oh, I think I’m gonna throw up a little bit. What did you say?","Surprise, Disgust, Confusion"
I said no.,"Confidence, Neutral, Frustration"
What?!,"Fear, Surprise, Confusion"
What? I…I just figured since you’re pregnant you’re notgonna be seeing people.,"Neutral, Surprise, Frustration"
"Okay Joey, first of all Kash Ford is not people. Second of all, what didhe say when you told him I was pregnant?","Surprise, Confusion, Frustration"
I didn’t tell him. I didn’t know if you were telling people.This is back when I thought Kash was still people.,"Neutral, Confusion, Frustration"
"Good-good, don’t tell him. Don’t tell him. Just have him callme okay?","Confidence, Excitement, Frustration"
"Rach look, I really don’t think that’s such a great…","Neutral, Confusion, Frustration"
"Okay, you go do it! I’ll come back to that set! I’ll meet moreactors! I’ll meet ‘em all!","Confidence, Excitement, Optimism"
Hey Bob.,"Happiness, Contentment, Neutral"
Hey! How’s my pal Toby doing today?,"Happiness, Love, Excitement"
"If I see him, I’ll ask.","Confidence, Anticipation, Optimism"
(laughs) Toby!,"Happiness, Surprise, Excitement"
Hey-hey! Bing? Was that Bob from six you were just talking too?,"Surprise, Excitement"
Yeah!,"Happiness, Excitement, Optimism"
Oh then you know each other.,"Happiness, Confidence, Surprise"
We’re on a semi-first name basis.,"Happiness, Contentment, Confidence"
What do you think of adding him to our team?,"Confidence, Excitement, Anticipation"
"Bob? Ooh, working here with us? Everyday? Yeah, I don’t know ifhe has what it takes.","Neutral, Frustration"
Really? They love him down on six.,"Confidence, Love, Excitement"
But this is eleven. It’s almost twice as hard up here.,"Neutral, Frustration, Optimism"
"Okay, I hear you loud and clear. Bob will stay put.","Contentment, Confidence, Neutral"
I think it’s best sir.,Neutral
But we really do need to find someone up here. The work isstarting to pile up. I’ve got a stack of documents on my desk this high. (Holds hishand at shoulder level.),"Confidence, Neutral, Frustration"
"Y’know what you should do, just toss ‘em in the shedder andclaim you never got ‘em.","Confidence, Disgust, Frustration"
(laughs) That’s a good one. (Walks away.),"Happiness, Confidence, Excitement"
What does a guy have to,"Confusion, Frustration, Longing"
Hey!,"Happiness, Surprise, Excitement"
"Hey. Okay, I gave him another chance, but Tim has","Neutral, Disgust, Frustration"
But…,"Confusion, Frustration, Longing"
"No! No-no! He is totally incompetent. I called the chef who recommendedhim to me. He said, Ha-ha! Gotcha!""""","Anger, Surprise, Confusion"
"Okay. Okay, but you can’t fire him today.","Neutral, Confusion, Frustration"
Why not?!,"Excitement, Anticipation, Optimism"
Because I’m dumping him today.,"Confidence, Anger"
What?! You said he was sweet!,"Surprise, Disgust, Frustration"
He,Neutral
Just don’t pick up your phone.,"Neutral, Frustration, Longing"
"Then he comes over! (Mimicking him) I’m so worried aboutyou."" Uck! Be a man!""","Anger, Disgust, Frustration"
What? So now I’m not allowed to fire him?,"Anger, Confusion, Frustration"
"You can’t fire him and dump him the same day, he’ll killhimself.","Sadness, Fear"
"Okay well then, I’ll fire him today and you go out with him foranother week.","Confidence, Frustration"
"Are you kidding?! Another week with that sip, I’ll kill","Anger, Disgust, Frustration"
"Okay well, then we’ll both do it today and he’ll just have todeal with it!","Confidence, Frustration, Optimism"
Okay. But the question is who’s gonna go first. ‘Cause whoevergoes second is the bitch.,"Confidence, Disgust, Frustration"
What do you mean?,"Confusion, Frustration"
"Come on! The boss that fires a guy that’s just been dumped, bitch!And the woman who dumps a guy that’s just been fired, blond bitch!","Anger, Disgust, Frustration"
I wanted to do this days ago so I think I should go first.,"Confidence, Anticipation, Frustration"
"All right, that makes sense. (Starts towards the door.) Ugh.But—Screw you I’m going first! (She grabs her purse and runs out.)","Anger, Excitement, Frustration"
"Hey Toby, you got a sec?","Neutral, Anticipation, Frustration"
"Sure, what’s up?","Confidence, Neutral"
"I just had a meeting, I was actually hoping to get transferred up here, butI just found out its not gonna happen. Apparently somebody thinks I’m not eleventhfloor material. Say uh, who the","Sadness, Frustration"
"Hey, what do you think is a better excuse for why I’m not drinkingon this date tonight. Umm","Anticipation, Confusion, Frustration"
(entering with a pizza and beer) Hey!,"Happiness, Contentment, Excitement"
Hi!,"Happiness, Excitement, Anticipation"
Hey!,"Happiness, Surprise, Excitement"
"So, what do you want to do tonight? There’s a Ukrainian film at theAngelica that’s supposed to be very powerful. Interested?","Excitement, Anticipation"
No. No. But I’ll go see a normal person movie with ya.,"Contentment, Neutral, Frustration"
Rach? You wanna come?,"Happiness, Excitement, Anticipation"
"Oh no, I can’t. I got a date.","Happiness, Excitement, Anticipation"
A date?,"Excitement, Anticipation, Nostalgia"
Yeah. Why? Is that weird for you?,"Confidence, Confusion, Frustration"
"Why no, it’s the opposite of weird. It’s-it’s uh, regular.It’s-it’s uh, it’s mundane. It’s actually uh, a little dull.","Neutral, Confusion, Frustration"
It’s no Ukrainian film.,"Neutral, Disgust, Confusion"
Yeah—Ooh! Earrings! (Goes into her room.),"Happiness, Surprise, Excitement"
A date?! She’s-she’s got a date?! With who?,"Surprise, Disgust, Frustration"
I set her up with this actor on my show.,"Happiness, Excitement, Anticipation"
You set her up?!,"Anger, Surprise, Confusion"
No,"Neutral, Disgust, Frustration"
Joey what-what were you thinking?!,"Anger, Surprise, Frustration"
"Well, I was thinking that it’d probably be okay because Rosshasn’t gone out with Rachel in five years!","Confidence, Anticipation, Nostalgia"
"Joey, I’m not worried about her! I’m worried about my baby!Whoever she dates my baby dates! Now-now where is this (makes the quote-marks sign) actortaking them?","Neutral, Fear, Frustration"
Hey! I’m an (does the quote-marks thing as well) actor too! I’mnot sure. I think they’re taking the ferry out to some Italian place on StatenIsland.,"Confidence, Excitement"
A ferry? My baby is going on a ferry? Do you have any idea how dangerousthose are?!,"Anger, Fear"
Are we talking about one of those big boats that carry cars that go likefive miles an hour?,"Surprise, Excitement, Confusion"
Why don’t they just jump out of an airplane?! Huh?! That-that’sa fun date! Or burn each other with matches?! That’s fun too! Whew!!,"Excitement, Confusion, Frustration"
Hey Joey.,"Happiness, Contentment, Confidence"
"Hey Kash. Uh hey-hey this is Ross. Ross, this is Kash.","Happiness, Neutral, Excitement"
Hey.,"Neutral, Anticipation, Confusion"
Hi. I-I hear you’re going on a ferry tonight.,Neutral
Yeah.,Neutral
A bit of a daredevil are we?,"Confidence, Excitement, Anticipation"
(entering from her room) Hey guys do you think this is tooslutty—Hi Kash!,"Happiness, Surprise, Excitement"
Hey Rachel! You ready to go?,"Happiness, Excitement, Anticipation"
"Yeah! All right, I’ll see you guys later.","Happiness, Confidence, Excitement"
Okay. Have a great time you guys.,"Happiness, Contentment, Excitement"
Thank you.,"Happiness, Contentment, Neutral"
Thank you.,"Happiness, Contentment, Confidence"
Yes it is too slutty! (Joey slams the door before Rachel could hear theentire sentence.),"Anger, Surprise, Frustration"
(walks behind Phoebe) Hi! (And startles her.),"Fear, Surprise"
Hi.,Neutral
"Oh, I’m so glad you called. I feel like it’s always me callingyou. So, what’s up? Is everything okay with Phoebe?",Frustration
"It will be…in a minute. Listen, Tim you’re a really great guy.","Happiness, Contentment, Confidence"
It’s because I’m with you.,"Contentment, Confidence, Love"
Aw. (Phoebe gets a bad taste in her mouth when he looks away) I’mjust—I’m in a place in my life right now where I…I…,"Sadness, Disgust"
"Whoops. Sorry. (Looking at it, like a newscaster) This just in. (Phoebefake laughs.) Oh, it’s 9-1-1 from the restaurant, that means Monica needs me rightaway. (Starts to leave.)","Surprise, Excitement, Anticipation"
Oh-oh no she doesn’t! I know what that is. You can stay.,"Confidence, Surprise, Excitement"
"Awww, I’ll miss you too Pheebs. (Starts to leave) And I will beholding you, right here. (Holds his hands over his heart, blows a kiss to Phoebe whocatches it, and then leaves and Phoebe throws the kiss back.)","Love, Nostalgia, Longing"
So what movie do you want to see—And not another one I have to read.Okay? I get enough of that from books.,"Neutral, Disgust, Frustration"
Books?,"Neutral, Anticipation, Confusion"
"All right, car magazines, cereal boxes, but it’s like","Neutral, Confusion, Frustration"
"Well, I tell you what. Why don’t we uh, why don’t we just stayhere? Let’s not see a movie, we’ll just hang.","Happiness, Contentment, Excitement"
And just wait for Rachel to come back from her date?,"Anticipation, Frustration"
"Hey, if that’s what you want to do I’m not gonna say no.","Contentment, Confidence, Neutral"
Dude! What is going on?!,"Surprise, Confusion, Frustration"
I just…I have to find out how it went.,"Confidence, Anticipation, Frustration"
Why?,"Confusion, Frustration"
This guy could be my baby’s stepfather!,"Excitement, Anticipation, Optimism"
They go on one date and you’re worried about them getting married?!He’s not you!,"Surprise, Confusion, Frustration"
I just—I-I can’t believe she’s-she’s dating?!,Surprise
"Well Ross, what did you think she was gonna do?","Neutral, Confusion, Frustration"
I don’t know! I guess I just can’t believe any of this ishappening.,"Sadness, Confusion, Frustration"
What do you mean?,"Confusion, Frustration"
It’s just I always thought when I had,"Neutral, Confusion, Frustration"
That’s a nice picture. Maybe you can still have that!,"Happiness, Nostalgia, Optimism"
No! No I can’t. I mean Rachel’s out with some guy. My baby wentwith her. If anything that picture keeps moving further away.,"Sadness, Fear, Frustration"
"Hey, can I ask you something? In this, in this picture of you and yourwife, is your wife Rachel?","Love, Anticipation, Confusion"
It used to be. Now she doesn’t really have a face. Smokin’ bodythough.,"Sadness, Disgust, Nostalgia"
"Good call. Yeah. But, the face Ross, the face isn’t Rachel.","Disgust, Confusion, Frustration"
No but ahh! How much easier would it be if it were?,"Confusion, Frustration, Longing"
"I know, but I don’t think that’s what she wants.","Neutral, Confusion, Frustration"
"No, it’s not what I want either. I mean I-I can’t force myselfto fall in love with her again now.","Sadness, Confusion, Frustration"
"That’s okay Ross maybe you need a new picture. Okay? It’s notgonna be what you thought, but no matter what there’s gonna be a brand new littlebaby,","Happiness, Excitement, Optimism"
Yeah.,"Contentment, Confidence, Neutral"
"Hey, I tell you what. Let’s you and me go out and have some fun. Huh?Whatever you want. Come on!","Excitement, Anticipation, Optimism"
(checks his watch) We can still catch that Ukrainian film.,"Confidence, Excitement, Anticipation"
"No, I said fun!","Confusion, Frustration, Optimism"
Hey Toby!,"Happiness, Surprise, Excitement"
Hey Bobby.,"Happiness, Confidence, Excitement"
"It’s Bob actually. Hey, you work up here, can you tell me where thisChandler","Anticipation, Confusion, Optimism"
"Uhh yeah. Yeah, it’s (Points down the hall) right, right downthere. (When he has Bob looking down the hall, he turns around and knocks his nameplateoff of his door.) Right there, yeah. Can I ask you why?","Confidence, Confusion, Frustration"
"I want to talk to that bastard, see what his problem is.","Anger, Frustration"
"Okay Bob listen uhh, I’m the reason you didn’t get the jobup here.","Anger, Confusion, Frustration"
Toby don’t.,"Neutral, Confusion, Frustration"
Bob!,"Happiness, Surprise, Excitement"
Toby! I’m not gonna let you cover for him. Anything you say right nowwill just get me more upset with Chandler!,"Anger, Disgust, Frustration"
Well that puts me in a difficult position.,"Confusion, Frustration"
Hey.,"Neutral, Surprise, Confusion"
"I got your page, is everything okay?",Neutral
"Uh well that depends, how are things with Phoebe?","Neutral, Anticipation, Confusion"
Oh it’s great! It’s great! Thank you so much for introducing us!,"Happiness, Excitement"
"Oh my pleasure. Okay, I’m afraid I’ve got some bad news.(Phoebe enters.) Phoebe!","Sadness, Fear, Surprise"
Monica!,Unknown
(simultaneously) You’re fired!,"Anger, Surprise, Frustration"
(simultaneously) I’m breaking up with you!,"Sadness, Anger, Surprise"
What?,"Surprise, Confusion, Frustration"
"I’m, I’m breaking up with you.","Sadness, Confusion, Frustration"
You’re fired.,"Sadness, Anger, Frustration"
Why?,"Confusion, Frustration"
"I’m sorry, I’m just—I’m…I’m just not readyfor a relationship right now.","Neutral, Sadness, Confusion"
"Yeah and-and I’m sorry too. But, well I just—I like thingsdone a certain way and the chemistry’s just not right.","Disgust, Confusion, Frustration"
"Oh that’s good, the chemistry thing for us too.","Happiness, Contentment, Excitement"
"Wow! Umm, okay. Umm… (To Phoebe) I-I-I realize I came on a littlestrong but, it’s only because I think you’re so amazing. (To Monica) And uh, I-Ijust wanna, I just wanna tell you how much I appreciate you giving me an opportunity herebecause I—you’re the most talented chef I’ve ever worked for. Anyway…(Starts to leave and Phoebe and Monica trade looks.)",Excitement
Tim wait!,"Surprise, Frustration"
Yeah?,"Confidence, Neutral, Surprise"
"Umm, I think I spoke too quickly. There-there’s a learning curvewith this job and maybe we can try it again.","Neutral, Frustration, Optimism"
Really?,"Surprise, Confusion"
Yeah.,Neutral
Thank you so much! ‘Cause I-I know I can do better!,"Confidence, Excitement, Optimism"
Okay.,"Contentment, Confidence, Neutral"
"And Tim I just wanna say, good luck here. (Shakes his hand and leaves,which disgusts Monica.)","Sadness, Disgust, Frustration"
Hello.,Neutral
Hi!,"Happiness, Excitement, Optimism"
"Well, how was the date?","Excitement, Anticipation"
"Well I’m alone and I just bought fifteen dollars worth of candybars, what do you think?","Contentment, Excitement"
Uh-huh. What happened?,Neutral
I made the mistake of telling him that I was pregnant.,"Sadness, Fear, Confusion"
"Ah, he didn’t uh, take it so well?","Neutral, Sadness, Frustration"
"Well better than you, but y’know still not what you want.","Neutral, Frustration, Optimism"
Oh?,"Surprise, Anticipation, Confusion"
"He got all weird and sputtery and then he said uh, Yeah","Surprise, Confusion, Frustration"
He sounds swell.,"Happiness, Contentment, Confidence"
Doesn’t he?,"Confidence, Neutral"
"Hey, wanna…wanna a little cheering up?","Happiness, Excitement, Optimism"
Yes.,Neutral
Sit down.,"Confidence, Neutral, Frustration"
Okay.,"Contentment, Confidence, Neutral"
Guess whose middle name is Muriel.,"Surprise, Excitement, Anticipation"
(thinks then gasps) Chandler M. Bing?,"Surprise, Excitement, Confusion"
Yeah-ha!,"Happiness, Confidence, Excitement"
Oh my God. (Laughs),"Happiness, Surprise, Excitement"
I’m sorry about your date.,Sadness
Oh it’s all right. I’m guess I’m just done with the wholedating thing. It’s one more thing in my life that’s suddenly completelydifferent. This is hard.,"Sadness, Disgust, Frustration"
"Yeah I know. (Pause) On the other hand in um, in about seven monthsyou’re gonna have something that you’re gonna love more than any guy you’veever gone out with. Just wait. Wait until uh, wait until the first time your baby grabsyour finger. You have no idea.","Love, Excitement, Optimism"
Thanks sweetie.,"Happiness, Contentment, Love"
"You wanna, you wanna grab some coffee?","Excitement, Anticipation, Optimism"
"Oh no, I think I’m gonna go home and eat ten candy bars.","Happiness, Excitement"
"Hey, I thought I cheered you up.","Happiness, Sadness, Frustration"
"Oh you did, there are twenty in here.","Confidence, Surprise, Excitement"
Right. Good night.,Neutral
Good night.,Neutral
Ross?,"Neutral, Surprise, Confusion"
Yeah?,"Confidence, Neutral, Anticipation"
Hey it’s Mona! From the wedding.,"Happiness, Excitement, Nostalgia"
Oh hi!,"Happiness, Surprise, Excitement"
Hi!,"Happiness, Contentment, Confidence"
Wow! Uh…how are you?,"Surprise, Excitement, Confusion"
"I’m good except umm, you still owe me a dance.","Excitement, Anticipation, Frustration"
"Oh that’s right. Well uh, would you be interested in seeing aUkrainian film?",Neutral
(laughs then stops) Oh you’re serious. Sure!,"Happiness, Surprise, Confusion"
Great! Well umm…,"Happiness, Excitement, Optimism"
I think I might need one more cup of coffee.,"Contentment, Neutral, Excitement"
"Sure! Uh, let me get it for ya.","Happiness, Contentment, Confidence"
Okay.,Neutral
(entering) Bob. Bob! Bob!!! (He turns around) What the hell are youdoing?!,"Anger, Surprise, Frustration"
"I just found out this is Chandler’s office! Come on Toby, give me ahand!","Surprise, Excitement, Anticipation"
