Dialogue,Emotions
"Well I guess it’s okay to open one more if it’s part of a set.Y’know, it’s probably this one. (Grabs another small one.)","Confidence, Excitement, Anticipation"
Or this one! (She grabs and starts to open the biggest present.),"Happiness, Excitement, Anticipation"
(entering) Hi.,"Happiness, Confidence, Neutral"
"Hey, how are you feelin’? Any morning sickness?","Neutral, Excitement, Anticipation"
Shh-shh-shh! The guys don’t know yet do they?,"Fear, Excitement, Anticipation"
No! Joey and Ross don’t know anything and Chandler still thinksthat Phoebe’s pregnant.,"Confusion, Frustration, Optimism"
"Yeah that’s right Chandler does still think I’m pregnant. Hehasn’t asked me how I’m feeling or offered to carry my bags. Boy, I feel bad forthe woman who ends up with him. (Monica looks at her.) After you of course.","Disgust, Frustration"
"Don’t worry I promise that you will only have to be pregnant for afew more hours, ‘cause I’m going to tell the father today.","Confidence, Excitement, Anticipation"
"Ooh, is it someone in this building? Is it that tall guy from the firstfloor?","Excitement, Anticipation, Confusion"
Ew! No!,"Surprise, Disgust"
What?! I think he’s cute.,"Happiness, Surprise, Excitement"
Well then you have his baby.,"Neutral, Surprise, Confusion"
Believe me I’m trying.,"Frustration, Optimism"
"Wow. Y’know it is so weird. I mean, you’re gonna tell this guytoday and he has no idea what’s gonna happen.","Surprise, Excitement, Anticipation"
"Yeah. You’re just gonna knock on his door and change his lifeforever. You’re like Ed McMahon except without the big check, or the raw sexualmagnetism.","Confidence, Disgust"
"Yeah. Uh-huh, I guess it is pretty big news.","Neutral, Surprise, Excitement"
"Pretty big? It’s huge! God, this guy doesn’t have a clue!He’s just walking down the street thinking, ‘I had sex with Rachel Green. Irock!’ then bam! He’s a father and everything’s different.","Anger, Surprise, Frustration"
"Well it’s only different if he wants it to be. I mean, I’m notgonna ask him for anything.","Neutral, Confusion, Frustration"
"Okay. Then he still has this huge decision to make. Now he’swalking around thinking, ‘Do I want to be a dad?’ and then bam!","Anticipation, Confusion, Frustration"
What was that bam?,"Surprise, Excitement, Confusion"
I don’t. He got…he-he-he-he’s hit by a bus.,"Sadness, Surprise, Confusion"
(entering) Hey!,"Happiness, Surprise, Excitement"
"Hey Joey, what would you do if someone that you slept with told you thatshe was pregnant?","Sadness, Surprise, Confusion"
(warily) Who called here? Did she sound blond? Huh? Did-did-did she havean accent? I gotta make a call! (Starts to leave) I shoulda never walked into thatSunglass Hut!,"Neutral, Confusion, Frustration"
"Oh Joey! Joey! No, it’s not you! You didn’t get anybodypregnant!","Sadness, Anger, Surprise"
Oh. Why would you scare me like that? What the hell is going on? (Pause.)Is somebody pregnant?,"Fear, Confusion, Frustration"
Oh yeah. That’s me.,"Happiness, Contentment, Confidence"
Oh my God Pheebs! You’re gonna have a baby?,"Happiness, Surprise, Excitement"
"Yes. Yes I am. Oh my God, I’m gonna have a baby! (Joey and Phoebehug.)","Happiness, Surprise, Excitement"
"Whoa, wait a minute. Who’s the father?","Surprise, Excitement, Confusion"
You don’t know him. It’s not important. He wants nothing to dowith me or the baby. (She sits down like she’s pregnant.),"Sadness, Confusion, Frustration"
Well who is this guy?! Huh? Who is he? ‘Cause I will track him downand kick his ass!,"Confidence, Anger, Frustration"
David Lynn.,"Confidence, Excitement, Optimism"
David Lynn! David Lynn! David Lynn!! (Exits),"Confidence, Surprise, Excitement"
Who’s David Lynn?,"Neutral, Confusion"
Oh some guy from my gym. A little annoying.,"Neutral, Frustration"
Chandler?,"Surprise, Confusion, Frustration"
Hey! Did you find the cameras?,"Confidence, Excitement, Anticipation"
No. Did you?,"Neutral, Confusion, Frustration"
Yes! And that’s why I’m under the table. Celebrating.,"Happiness, Surprise, Excitement"
"Well I checked in the uh, lost and found, I talked to the manager,no-one’s turned them.","Neutral, Confusion, Frustration"
"Well this is great. Y’know, those cameras were the only thingthat was gonna cheer Monica up today, she’s really depressed.","Sadness, Frustration"
"Now you guys just got married, why is she so depressed?","Sadness, Confusion, Frustration"
All my energy is going into not asking that question. I can’tbelieve I screwed this up!,Frustration
I’m sorry man. (Formally dressed people start to enter.) Here’sa thought. This is the same ballroom. There’s a band. There’s gonna be plenty ofdressed up people.,"Excitement, Anticipation, Optimism"
Are you suggesting we dance our troubles away?,"Happiness, Excitement, Optimism"
"No-no-no, I’m saying we-we buy more of this (disposable cameras) atthe gift shop, throw our tuxes back on, and take a few pictures. All we have to do is makesure not to get anybody else’s faces.","Confidence, Excitement, Optimism"
Are you serious?,"Surprise, Confusion, Frustration"
I’m just thinking about your new bride at home. Okay? Do-do youreally want to start your life together by letting her down?,"Neutral, Fear, Frustration"
Marriage advice? Really?!,"Surprise, Disgust, Frustration"
"I’m telling you, this looks exactly like your wedding! Aren’tthese the same flowers?","Surprise, Excitement, Nostalgia"
"I don’t know, Monica picked out the flowers.",Neutral
What about the chairs?,"Neutral, Confusion, Frustration"
She picked those out too.,"Happiness, Contentment, Confidence"
How about the place settings?,"Contentment, Neutral, Excitement"
That was her.,"Contentment, Neutral, Confusion"
What did you do?,"Anger, Surprise, Confusion"
I was in charge of the cameras! Gift shop?,"Confidence, Confusion, Frustration"
Hmm. (They head off to the gift shop.),"Contentment, Neutral, Excitement"
"Hey! Ooh, did you do it yet?","Excitement, Anticipation"
Not yet.,"Neutral, Confusion, Frustration"
"Oh, well what are you doing here? Are you about to do it? (Gasps) Is itGunther?","Surprise, Anticipation, Confusion"
"No! Phoebe, it’s not Gunther.","Sadness, Confusion, Frustration"
"Thank God, ‘cause that hair on a baby…","Happiness, Contentment, Love"
Phoebe the father is not here okay? I haven’t told him yet and Idon’t think I can tell him at all now!,"Sadness, Fear, Frustration"
Why not?,"Confidence, Excitement, Optimism"
"I don’t know, let me think. I was walking down the street thinking,‘I’m gonna tell the father today’ and then bam!","Surprise, Excitement, Anticipation"
Bus?,"Neutral, Confusion, Frustration"
"No, you! Phoebe you freaked me out. You kept saying how huge this allis!","Fear, Surprise, Frustration"
Well-well but it is huge.,"Surprise, Excitement, Anticipation"
"I know, but I was just thinking about how huge this is for me. Ididn’t even go to how huge this was going to be for the father.","Excitement, Nostalgia, Optimism"
"You’re thinking about this way too much. Just tell him and get itover with. It’s like, it’s like ripping off this Band-Aid. (On her arm) Quickand painless, watch. (Rips it off.) Oh mother of…See?","Confidence, Fear, Frustration"
(entering) Ooh-ooh-ooh! Are we opening presents?,"Happiness, Surprise, Excitement"
"No! No! I shouldn’t have even opened these! I mean I—Joey I amout of control!! Joey, you have to do me a favor. No matter what I say, no matter what Ido, please do not let me open another present! Okay?","Fear, Confusion, Frustration"
Okay.,"Contentment, Confidence, Neutral"
Give me one more.,"Happiness, Excitement, Longing"
Okay. (Hands her one.),Neutral
(entering) Hey.,"Confidence, Neutral, Anticipation"
"Oh good, uh you’re here. Uh Pheebs? Listen uh sit down. I-I gotsomething I want to say.","Happiness, Excitement, Nostalgia"
All right. (She sits down like she’s pregnant again.),"Contentment, Nostalgia, Confusion"
"Umm, now uh… It’s a scary world out there, especially for asingle mom. Y’know, now I always thought you and I had a special bond so… (Hegoes to one knee and pulls out a ring.) Phoebe Buffay, will you marry me?","Fear, Love, Excitement"
Oh my God! Joey!,"Happiness, Surprise, Excitement"
Hell yeah! I’ll marry you! (She grabs the ring and puts it on.),"Happiness, Love, Excitement"
You can’t marry him!,"Sadness, Anger, Fear"
"Hey lady, your day’s over! It’s my turn!","Confidence, Anger, Frustration"
Phoebe!,"Happiness, Surprise, Excitement"
Why?! Why can’t she marry me?!,"Sadness, Frustration, Longing"
I can and I will! (Kisses him.),"Confidence, Love, Excitement"
She’s not pregnant. It’s Rachel. Rachel’s the onewho’s pregnant.,"Surprise, Disgust, Confusion"
Oh my God.,"Fear, Surprise, Excitement"
Hey!,"Happiness, Surprise, Excitement"
Phoebe I think he would notice if you didn’t have a baby in ninemonths!,"Confidence, Surprise, Frustration"
It’s Joey! (Joey turns and looks at her and she mouths ‘I loveyou’ to him.),"Happiness, Love, Excitement"
(smiles then stops) Now I can’t believe it! What? Rachel’spregnant? (The girls nod yes.) Who’s the father?,"Surprise, Excitement, Confusion"
We don’t know.,"Neutral, Confusion, Frustration"
Ohh… I wonder if that dude.,Anticipation
There’s a dude?,"Surprise, Excitement"
Yeah.,Neutral
Who? Who is it?,"Surprise, Anticipation, Confusion"
"About a month ago this guy spent the night with Rachel, I didn’t seewho it was but… (He walks out and closes the door.)","Surprise, Confusion"
Was that story over?,"Neutral, Anticipation, Confusion"
The guy left this.,"Neutral, Surprise, Confusion"
(gasps) Oh my God! I know who the father is… (She walks into Monicaand Chandler’s.),"Surprise, Excitement, Anticipation"
People have got to finish their stories!,"Frustration, Longing, Optimism"
"(to another couple) Uh, excuse me? Could you take a picture of us?","Happiness, Confidence, Excitement"
Oh! Of course. (Ross and Chandler pose and she takes thepicture.),"Happiness, Surprise, Excitement"
"Uh, would you take one of us?","Neutral, Surprise, Anticipation"
Uhh… Yeah sure. (Holds the camera up to his face.) Click!,"Confidence, Neutral, Surprise"
It didn’t click.,"Neutral, Confusion, Frustration"
I heard it. I heard it.,"Fear, Surprise, Excitement"
But there was no flash.,"Neutral, Surprise, Confusion"
Why won’t you take our picture?,"Confusion, Frustration, Longing"
"Oh yeah. I’ll take, I’ll take your picture. (He takes thepicture with his finger over the lens.)","Disgust, Confusion, Frustration"
"Uh, your finger was covering the lens.","Neutral, Confusion, Frustration"
Who are you? Ansel Adams?! Get outta here!,"Anger, Disgust, Frustration"
"Look, I feel really bad about how I freaked you out before, so I calledthe father and asked him to meet you here so you can tell him. Go!",Unknown
"What? Hey wait a minute! Phoebe, how do you even know who the father is?","Surprise, Confusion, Frustration"
"I may play the fool at times, but I’m a little more than a prettyblond girl with an ass that won’t quit. (She takes the sweater out of her purse.) Ibelieve this belongs to the father of your baby.","Confidence, Anger, Surprise"
"Oh God… Oh, he’s in there right now?","Fear, Surprise"
Uh-huh. Now you can turn around or you can go in there and rip theBand-Aid off. What to you want to do?,"Confidence, Anticipation, Frustration"
"Uh, let’s rip!","Confidence, Excitement, Anticipation"
Really? Are you sure?,"Surprise, Confusion"
Oh Phoebe!,"Happiness, Love, Excitement"
"Okay, sorry. Yeah. (They go inside to confront the father.)","Confidence, Anger, Anticipation"
Hey Rach.,"Happiness, Contentment, Love"
Why don’t you go up on stage. I’ll get a picture of youdoing the speech.,"Confidence, Excitement, Anticipation"
Okay. Okay!,"Neutral, Excitement"
Will the owner of a 1995 Buick LeSabre please see the front desk? Your caris about to be towed.,"Neutral, Fear, Frustration"
(rushing up) That’s my car!,"Confidence, Surprise, Excitement"
A ’95 LeSabre?!,"Surprise, Disgust, Nostalgia"
Yes!,"Happiness, Excitement, Optimism"
A green LeSabre?,"Surprise, Anticipation, Confusion"
Yes!,"Happiness, Excitement, Optimism"
"I’m sorry, I meant a blue LeSabre.",Neutral
Yes! Green-blue!,"Happiness, Excitement, Optimism"
Well go! Go move it! (He runs off.),"Confidence, Excitement"
"Okay, you ready for the last picture?","Excitement, Anticipation, Optimism"
Yeah.,"Contentment, Confidence, Neutral"
"Get ready to run. (Chandler walks over to the new bride.)Congratulations on your wedding. (He grabs her, kisses her, Ross takes the picture, andthey both run out.)","Happiness, Surprise, Excitement"
"So, what’s this about?","Neutral, Anticipation, Confusion"
"Rachel has something that she wants to tell you and umm, I believe thatthis is your red sweater.","Confidence, Neutral, Anticipation"
No. (Unzips his coat.) This is my red sweater.,"Contentment, Confidence, Neutral"
Oh no. Could I get anyone a coffee or…poison? No? Just for me?Okay. (Walks away.),"Confidence, Disgust, Frustration"
What’s going on Rach?,"Neutral, Confusion, Frustration"
"Nothing! Phoebe kinda made a mistake. But y’know you do wear thatsweater a lot, are you involved in some kind of dare?","Nostalgia, Confusion, Frustration"
"Y’know, I’m actually glad Phoebe called. (He pulls out a stooland Rachel sits down.) I know we broke up because you thought I wasn’t mature enough,but I’ve really grown up and think we should get back together.","Happiness, Contentment, Confidence"
"Oh, it’s just not the right time.","Neutral, Sadness, Frustration"
It is the right time. (Takes her hand.),"Confidence, Love, Excitement"
Okay.,"Contentment, Confidence, Neutral"
I’m ready for more.,"Confidence, Excitement, Anticipation"
Tag…,"Neutral, Surprise, Excitement"
"Come on Rach, let’s give it another try.","Happiness, Excitement, Optimism"
I’m having a baby.,"Happiness, Excitement, Anticipation"
Oh. (He drops her hand.),"Neutral, Sadness, Surprise"
You can go.,"Contentment, Confidence, Neutral"
Thank you. (Gets up and hurries out.),"Happiness, Excitement, Anticipation"
(throwing up the last present) I don’t know how any of these gotopened?!,"Surprise, Confusion, Frustration"
(entering) You opened them all?,"Surprise, Confusion, Frustration"
"I know! I know! I am a terrible person! I mean, Chandler is never goingto trust me with anything ever again!","Sadness, Frustration"
Oh hey! You got my parent’s gift! (Holds it up.),"Happiness, Excitement, Anticipation"
Yeah. What is that?,"Surprise, Confusion"
"Well, I don’t know. I think it does something to salami.","Neutral, Confusion, Frustration"
Hey! How’d it go?,"Happiness, Excitement, Anticipation"
Yeah. What-what did Tag say?,"Anticipation, Confusion, Frustration"
Tag is not the father! And Joey knows now?,"Anger, Fear, Surprise"
"I do Rach. I do, and I so happy for you. (They hug.)","Happiness, Love, Excitement"
"Oh wow, you didn’t even try to unhook my bra!",Surprise
So are you ever gonna tell whoever it is?,"Anticipation, Confusion, Frustration"
"No, I will. I’m just not up for it tonight.","Neutral, Frustration"
"Hey Rach listen, no matter what this guy says I want you to knowyou’re not gonna be alone in this.","Confidence, Love"
I’m not?,"Disgust, Confusion, Frustration"
"Listen I uh… (He takes her hand.) It’s a scary world out thereespecially if you’re a single mom. Y’know, I always felt like you and I havethis-this special bond. Y’know? So, (gets down on one knee again) Rachel Green willyou marry me?","Love, Excitement, Anticipation"
What?,"Surprise, Confusion, Frustration"
What?!,"Surprise, Confusion, Frustration"
What?!!,"Surprise, Disgust, Frustration"
"Pheebs, give me the ring back!","Neutral, Frustration, Longing"
No!!,"Sadness, Anger, Fear"
"No! Joey, oh you’re so sweet. You’re so-so sweet, honey. ButI’m not, I’m not looking for a husband.","Contentment, Love, Confusion"
(heartbroken) I understand.,Sadness
"Now, if you will excuse me I am going to go and lie down. (Exits.)","Contentment, Neutral"
I can’t say that didn’t hurt. But I’ll take you back JoeyTribbiani.,"Happiness, Contentment, Love"
"Uh yeah. Pheebs, listen about that. I only offered…","Neutral, Confusion, Frustration"
Ooh! A Salami Buddy!,"Happiness, Surprise, Excitement"
There you go!,"Happiness, Confidence, Excitement"
We’re back!,"Happiness, Excitement, Optimism"
Great! We’re hangin’ in the kitchen! (She drags him into thekitchen and turns his back to the living room) Let’s stay in the kitchen!,"Happiness, Confidence, Excitement"
It’s picture time.,"Happiness, Excitement, Anticipation"
Now you are going to love these.,"Confidence, Excitement, Anticipation"
(showing her the pictures) Here’s a picture of Ross. (Showsanother one.) And that’s me. (Another one.) And that’s me,"Confidence, Excitement, Nostalgia"
Wow! That is a great picture!,"Happiness, Surprise, Excitement"
Eh?,"Surprise, Confusion, Frustration"
Yeah! Oh and interesting because I found the cameras in one of our bags!(Throws them into his chest.),"Confidence, Surprise, Excitement"
"Huh, didn’t see that coming.","Surprise, Confusion, Frustration"
"Okay, so this isn’t a picture of our first, but it is a pictureof my first kiss with…with this lady. Which by the look on your face I’m sureyou’ll remember. So we don’t need—(Rips the picture)—There’s noneed to have this picture. How about I take the real pictures and get them developed rightnow.","Nostalgia, Confusion, Frustration"
That would be a good idea.,"Contentment, Confidence, Optimism"
Okay. (Sees the living room.) You opened all the presents without me?!I thought we were supposed to do that together!,"Sadness, Frustration"
You kissed another woman!,"Sadness, Anger, Disgust"
Call it even?!,"Neutral, Confusion, Frustration"
Okay! (They high-five and he walks out.),"Happiness, Confidence, Excitement"
"Well, I’m gonna go get these (the floral bouquet he walked in with)in some water.","Contentment, Neutral, Optimism"
Wait you stole those from these people’s wedding?,"Surprise, Disgust, Confusion"
"No-no, I took them from the hotel lobby. Yeah, they think they can chargeme for some dirty movie and a bag of Mashuga nuts, they got another think coming. (Startsto leave.) Hey! My sweater! I’ve been looking for this for like a month!","Confidence, Excitement, Frustration"
(slow on the uptake) Oh my God!,"Surprise, Excitement, Confusion"
Hey! How you doing?,"Happiness, Contentment, Excitement"
"Good! Good, long time no see.","Happiness, Excitement, Nostalgia"
Yeah.,Neutral
Like your sweater.,"Happiness, Contentment, Love"
"Oh hey, right back at ya.","Happiness, Contentment, Confidence"
"Oh, it’s crazy about Rachel huh?","Happiness, Excitement, Anticipation"
"Yeah. She—Well, she’s one crazy lady?","Neutral, Confusion, Frustration"
So whose is it?,"Anticipation, Confusion, Frustration"
"(shows Tag his sweater tag) Umm, I don’t some Italian guy. Come on,read your own label. See you later.","Confidence, Frustration"
Okay.,"Contentment, Confidence, Neutral"
He is so weird.,"Neutral, Disgust, Confusion"
