Dialogue,Emotions
(shaking her hand) So are you his mother or his father?,"Surprise, Confusion, Frustration"
Jack!,"Surprise, Excitement, Anticipation"
What?! I’ve never seen one before!,"Surprise, Excitement"
"Dad! There’s Ross (points), why don’t you go talk to him?","Contentment, Excitement, Anticipation"
I didn’t even have a chance to act as though I’m okay withit!,"Sadness, Confusion, Frustration"
(entering) Hello all!,"Happiness, Confidence, Excitement"
Hi…dad.,"Happiness, Love, Excitement"
Hi Mr.…Bing.,"Confidence, Neutral"
Nora!,"Happiness, Excitement, Anticipation"
Charles.,Neutral
It-it’s so great to see you both here.,"Happiness, Excitement, Anticipation"
"Yes! Although, I think we may be seeing a little too much of somepeople. Aren’t you a little old to be wearing a dress like that?","Disgust, Confusion, Frustration"
Don’t you have a little too much penis to be wearing a dresslike that?,"Anger, Disgust, Confusion"
Oh my God! (He and Monica walk away.),"Fear, Surprise, Excitement"
…of course you can kick his ass son.,"Confidence, Excitement, Optimism"
You could kick anyone’s ass you want too.,"Confidence, Excitement, Optimism"
Thanks you guys. (Walks away happily and his parents smile.),"Happiness, Contentment, Love"
"Oh, Rach! Rach! Umm hey, could you do me a favor and would talk toChandler’s dad and try to keep him away from Chandler’s mom?","Excitement, Anticipation, Frustration"
Yeah! But I don’t know what he looks like!,"Confusion, Frustration, Longing"
He is the man in the black dress.,"Confidence, Neutral, Surprise"
Man in the black dress… (Monica walks away and Rachel looks aroundto find a woman in a black dress.) (To her) Hi! I’m Rachel! I’m a friend ofMonica and Chandler’s!,"Happiness, Confidence, Excitement"
I’m Amanda.,"Contentment, Confidence, Optimism"
Oh I get it! A…man…duh!,"Confidence, Surprise, Excitement"
(clinking a wine glass) Can I have everyone’s attention please?I’m uh; I’m Ross Geller.,"Confidence, Excitement, Anticipation"
,Unknown
"Dad…dad, please! As I was saying umm, I’m Dr. Ross Geller. Uhh,and I’m the best man. And uh, this marriage is doubly special for me umm, because notonly is the groom my best friend but uh, the bride is my little sister. And, she’sthe greatest sister a guy could ask for. So if you’d all please join me in raising aglass to the, the couple we’re here to celebrate. (Everyone does so.) To the Bings.","Confidence, Love, Excitement"
To the Bings!,"Happiness, Excitement, Anticipation"
"All right, I’m gonna go steam my wedding dress okay? Who wants theresponsibility of making sure nothing happens to it?","Confidence, Excitement, Anticipation"
I’ll do it.,"Confidence, Excitement, Optimism"
Who wants it? Anybody?,"Neutral, Anticipation, Frustration"
I said I’ll do it!,"Confidence, Excitement"
"Nobody wants to do it? All right, I’ll do it myself.","Confidence, Frustration"
Monica! I’m not gonna screw it up!,"Confidence, Frustration, Optimism"
"Y’know what? You’re right, I’m sorry. Actually you were abig help tonight. Yeah, and thanks for putting my grandmother in the cab and making sureshe got to the hotel safely.",Contentment
Well of course that is what I’m here for!,"Confidence, Excitement, Optimism"
Okay. Sorry. (Monica goes into the bathroom.),Neutral
Ugh! (To Phoebe) What grandmother?,"Disgust, Confusion, Frustration"
Hey! Where have you been?,"Happiness, Excitement, Anticipation"
"Oh, taking my parents back to the hotel.","Contentment, Confidence, Neutral"
Oh.,Neutral
What? Are you going back to work?,"Neutral, Surprise, Confusion"
Yeah.,"Contentment, Confidence, Neutral"
Nice shades.,"Happiness, Contentment, Confidence"
"Thanks. Yeah, I figure if I wear these in my scenes at least I won’tget spit in the eyes, y’know?","Confidence, Neutral, Frustration"
"And if I remember correctly,","Confidence, Nostalgia, Optimism"
Great! All right. I’ll see you later. (He starts to leave.),"Happiness, Contentment, Confidence"
"Hey, where’s Chandler?","Confusion, Frustration"
"Uh, I think he’s in Rachel’s room. See ya. (Exits.)","Confidence, Excitement, Anticipation"
(going up to Rachel’s closed door) Chandler? (He opens the door andlooks inside and doesn’t see him.) Chandler? (He checks the bathroom and stilldoesn’t find him. He then finds a note on the counter. He picks it up and reads it.),"Neutral, Confusion, Frustration"
Hey!,"Happiness, Surprise, Excitement"
Hi!,"Happiness, Contentment, Optimism"
"Is uh, is Monica here?","Neutral, Anticipation, Confusion"
"She’s steaming her dress, why? What’s up?","Surprise, Confusion"
I think Chandler’s gone. (He hands her the note.),"Sadness, Fear, Confusion"
What?!,"Surprise, Confusion, Frustration"
He left that.,"Neutral, Confusion, Frustration"
(reading the note) Tell Monica I’m sorry.,Sadness
(walking up) What’s up? (Rachel hands her the note and she readsit.) Tell Monica I’m sorry. (Pause) Tell her yourself!,"Confidence, Frustration"
Oh my God! Chandler just left though!,"Sadness, Surprise, Frustration"
"Yeah but, maybe it’s not what we think. Maybe it’s tell MonicaI’m sorry I…drank the last of the milk.","Confusion, Frustration"
"Or maybe he-he was writing to tell her that-that he’s changed hisname, y’know? Tell Monica I’m sorry.","Sadness, Confusion"
I think it means he freaked out and left!,"Fear, Surprise, Frustration"
Don’t be so negative! Good God! Isn’t it possible that Sorryis sitting in there (Joey and Rachel’s apartment) right now?!,"Surprise, Frustration, Optimism"
"Okay. Phoebe, I-I think Ross is right. What are we gonna do?","Confusion, Frustration"
"Look—Okay, I’m just gonna—I’m gonna have to go findhim and bring him back! Okay? You-you make sure Monica does not find out, okay?","Confidence, Fear, Frustration"
Okay.,"Contentment, Confidence, Neutral"
(pointing at Ross) Okay,"Happiness, Confidence, Neutral"
"(scared) I will, I will find him.",Fear
"Hey Joey, could you uh, go through these lines with me? (He’sholding a script.)","Happiness, Confidence, Excitement"
Oh man! They-they just redid my make-up!,"Surprise, Excitement, Frustration"
Just the last two pages.,Neutral
All right.,Neutral
I found the picture!,"Happiness, Surprise, Excitement"
Picture? What picture?,"Surprise, Confusion, Frustration"
"Could you uh, could you lower your script? I need to see your face so Ican uh, play off your reaction.","Confidence, Frustration, Optimism"
"Okay uh, look I know you’re a great actor, okay? And you play allthose Shakespeare guys and stuff…","Confidence, Neutral, Frustration"
"Oh, thanks.","Happiness, Contentment, Neutral"
But you’re spittin’ all over me man!,"Anger, Disgust, Frustration"
Well of course I am!,"Confidence, Excitement, Optimism"
You,"Neutral, Confusion, Frustration"
"That’s what real actors do! Annunciation is the mark of a goodactor! And when you enunciate, you spit! (Spits on the t)","Confidence, Disgust, Frustration"
(wiping face) Wow! Didn’t know that.,"Surprise, Excitement"
Great!,"Happiness, Excitement, Optimism"
Thanks! Okay-okay check it out! (Reading from the script) Picture? Whatpicture? (He pauses then spits) Eh?,"Excitement, Confusion, Frustration"
"Gunther have you uh, have you seen Chandler?","Anticipation, Confusion, Frustration"
"No. No, I haven’t seen him.","Neutral, Confusion, Frustration"
Oh damn!,"Surprise, Disgust, Frustration"
He’s getting married tomorrow right?,"Happiness, Excitement, Anticipation"
"Yes. Yes. Don’t worry. Everything’s fine. We’ll uh,we’ll see you tomorrow at the wedding.","Happiness, Confidence, Excitement"
I wasn’t invited.,"Sadness, Frustration, Longing"
"Well then we’ll-we’ll see you the day after tomorrow. (Walksaway slowly, but notices something.) Mom?! Dad?! (They’re sitting by the window.)What-what…what you guys doing here?!","Surprise, Excitement, Confusion"
"Well you kids talk about this place so much, we thought we’dsee what all the fuss is about.","Excitement, Anticipation"
I certainly see what the girls like coming here.,"Happiness, Excitement, Optimism"
Why?!,"Anger, Confusion, Frustration"
The sexy blonde behind the counter. (She waves at Gunther who wavesback.),"Happiness, Love, Excitement"
(shocked) Gunther?!,"Surprise, Confusion"
Your mother just added him to her list.,"Neutral, Surprise, Confusion"
What? Your-your list?,"Surprise, Confusion, Frustration"
"Yeah, the list that—of people we’re allowed tosleep…","Neutral, Confusion, Frustration"
"Yes! No-no! I know, I know what the list is! Mom! Look if you seeChandler, could you just let him know I’m looking for him?","Confidence, Excitement, Frustration"
"And if you see Rita Moreno, let her know I’m looking for her.","Confidence, Excitement, Longing"
Action!,"Excitement, Anticipation, Optimism"
I found the picture!,"Happiness, Excitement"
What picture?!,"Surprise, Confusion, Frustration"
The picture of my wife! In your pack!,"Fear, Surprise"
You went through my personal property?,"Anger, Surprise, Frustration"
Why do have a picture of Paulette in your pack?!,"Anger, Surprise, Confusion"
"(pause) Because Vincent, we were lovers. (Pause) For two years!","Sadness, Love, Nostalgia"
Cut! Wonderful!,"Happiness, Confidence, Excitement"
Great scene yeah?,"Happiness, Excitement, Optimism"
"Oh you’re awesome! And, in that last speech? You soaked me.","Happiness, Surprise, Excitement"
Thanks a lot.,"Happiness, Contentment"
(To Joey) Here’s your call sheet for tomorrow.,"Contentment, Confidence, Neutral"
"Oh, I’m-I’m not working tomorrow.","Contentment, Neutral"
You are now.,"Confidence, Excitement, Optimism"
No! No! I can’t! You gotta get me out of it! I’ve got plans!(Spits.) Important plans! (Spits on the Ps.),"Anger, Fear, Frustration"
(closing the door) Ross said there’s still no word from Chandler.,"Neutral, Frustration"
Oh man.,"Surprise, Disgust, Frustration"
Oh but he did say that they found the grandmother wandering down fifthavenue.,"Neutral, Surprise, Confusion"
Okay. Well there’s one down.,"Contentment, Confidence"
"(entering from her room, excitedly) I’m getting married today!!!(She trips and falls.) (Getting up) I think I just cracked a rib. But I don’t carebecause today’s my wedding day! My day is finally here!! (Runs back into her room.)",Excitement
Y’know she might not even notice he’s gone.,Neutral
(re-entering) I’m gonna start getting ready! (Goes back into herroom.),"Confidence, Excitement, Anticipation"
"God! Don’t—We can’t let her start getting ready! This istoo awful! Oh God, but wait she’ll be in the gown and then he won’t show up andthen she’s gonna have to take off the gown…","Sadness, Fear, Frustration"
Shhh! Stop it! Stop it Rachel! You can’t do this here! (She dragsher into the bathroom.),"Anger, Fear, Frustration"
I’m sorry. I’m sorry. It’s just…It’s just sosad!,"Sadness, Frustration"
"Yeah, but you’ve got to pull yourself together! Monica can’tsee you like this! Then she’ll know something’s wrong!","Sadness, Fear, Frustration"
I know. I know. Oh God. (Looking around) There’s no tissue! Can yougrab me some toilet paper?,"Sadness, Frustration"
"Yeah. (Looks.) Oh, that’s gone too. This","Sadness, Surprise, Frustration"
Oh!,"Surprise, Excitement, Anticipation"
No-no! I-I…I found one.,"Surprise, Excitement, Anticipation"
Okay.,Neutral
Oh thank you! (Wiping her nose.) Oh God! (She throws it out.) Can I haveanother one?,"Disgust, Frustration, Longing"
(looking into the trash can) Sure. (Reaching into the trash can.) Do youneed some floss? (Grabs a piece of it.),"Neutral, Disgust, Confusion"
Oh God I just can not imagine what is gonna happen if Chandlerdoesn’t show up!,"Fear, Surprise, Anticipation"
Oh here’s a whole bunch.,"Happiness, Excitement, Anticipation"
"Oh, I mean she’s gonna be at the wedding waiting for him and peoplewill be whispering, Oh that poor girl."" Y’know? Then she’ll have tocome back here and live all alone.""",Sadness
(finding something interesting in the trash can) Oh my God!,"Surprise, Disgust, Excitement"
What?,"Surprise, Confusion, Frustration"
"There was a pregnancy test in the garbage, and it’s positive.Monica’s pregnant. (Rachel covers her mouth.) So I guess she won’t be totallyalone.","Surprise, Excitement, Anticipation"
Oh my God!,"Fear, Surprise, Excitement"
"I know! Monica’s gonna have a baby! Hey, can this count as hersomething new?","Happiness, Excitement, Anticipation"
Oh my God!,"Fear, Surprise, Excitement"
"Hey, do you think this is why Chandler took off?","Confusion, Frustration, Longing"
"No, she had to have just taken that test because I took out the trashlast night.","Confidence, Surprise, Frustration"
"Oh God, this is turning into the worst wedding day ever! The bride ispregnant. The groom is missing. And I’m still holding this. (She throws the test backinto the trash.)","Sadness, Surprise, Frustration"
"Okay Phoebe, we can not tell anyone about this.","Neutral, Fear, Confusion"
Right.,Neutral
Okay?,"Neutral, Confusion, Frustration"
"Yeah, okay. Hey, wait. Do you know what kind of birth control she wasusing?","Neutral, Confusion, Frustration"
No. Why?,"Neutral, Confusion, Frustration"
"Just for the future, this is hardly a commercial for it.","Neutral, Disgust, Frustration"
Anything?,"Anticipation, Confusion, Frustration"
"No! I talked to Joey on the set, he hasn’t heard from him. I-I-Italked to Chandler’s parents again!","Sadness, Anticipation, Frustration"
You told them he was missing?,"Surprise, Confusion, Frustration"
"No! I made it seem like I was just calling to chat. Pretty sure, they boththink I’m interested in them.","Confidence, Excitement, Anticipation"
"All right, we’ve got to tell her he’s gone. (Starts to leave.)","Sadness, Fear, Frustration"
No! Hey! Hey! We can’t!,"Anger, Fear, Frustration"
"Ross, she’s gonna start getting ready soon!","Anticipation, Frustration"
"Well, can’t you at least stall her a little? I’ll-I’ll goback to some of the places I went last night.","Anticipation, Confusion, Frustration"
"All right, well how much time do you need?","Neutral, Anticipation, Frustration"
Well how much time before she absolutely has to start getting ready?,"Neutral, Confusion, Frustration"
One hour.,"Neutral, Confusion, Frustration"
Give me two.,"Confidence, Neutral, Anticipation"
Then why do you ask?!,"Anger, Confusion, Frustration"
"Okay, wish me luck.","Confidence, Excitement, Optimism"
Okay. I’m going with you.,"Contentment, Confidence, Excitement"
Why?!,"Sadness, Confusion, Frustration"
"Ross, you’re tired. You’ve been looking all night. And clearlyyou suck at this.","Confidence, Disgust, Frustration"
"All right, I’ll see you guys later.","Contentment, Neutral, Excitement"
"Okay. Wait, do you know how you’re going to stall her?","Confidence, Excitement, Anticipation"
I’ll figure something out.,"Confidence, Excitement, Optimism"
All right. Good luck.,"Confidence, Neutral, Optimism"
Thanks.,"Happiness, Contentment, Neutral"
"Hey! Okay, so I thought we’d start with my make up and then do myhair.","Confidence, Excitement, Anticipation"
"Okay uh, but before you do that. I-I, I need you to talk to me.","Neutral, Confusion, Frustration"
About what?,"Neutral, Anticipation, Confusion"
Umm… I’m never gonna getting married!,"Neutral, Confusion, Frustration"
"Yeah you will! The right guy is just around the corner! Okay, are wedone with that?","Confidence, Excitement, Optimism"
"No Monica! I’m serious! Oh, maybe I should just forget about it.Become a lesbian or something.","Anger, Confusion, Frustration"
Any woman would be lucky to have ya.,"Happiness, Contentment, Confidence"
Well maybe it would make me feel better if I slept with Joey.,"Confusion, Frustration, Longing"
(jumping up) Rachel! You okay?,Unknown
"Excuse me, Aaron? (The director turns around.) Hi! Umm, I have a littleproblem with the schedules. Originally, I wasn’t supposed to work today, and I havethis wedding that I really have to be at. It’s my best friend’s, and I’mofficiating so I really can’t work past four.","Confusion, Frustration, Optimism"
"Joey, you gotta stay until the end. We can’t stop filmingjust for you. It’s not like it’s your wedding. (Starts to walk away.)","Anger, Disgust, Frustration"
I’m having surgery!,"Fear, Surprise, Anticipation"
What?!,"Surprise, Disgust, Confusion"
"Yeah, I-I just made up the stuff about the wedding because I didn’twant you to worry about me. But, I’m having surgery today.","Sadness, Fear"
What kind of surgery?!,"Fear, Surprise, Confusion"
Transplant.,"Neutral, Fear, Confusion"
But you’re supposed to work on Monday.,"Neutral, Confusion, Frustration"
Hair transplant.,"Confidence, Excitement, Optimism"
But you’re not bald.,Neutral
It’s not on my head.,"Confidence, Neutral, Frustration"
"Look Joey, there’s nothing I can do. Besides, you’reprobably gonna be out by four anyway. We’ve just got one short scene. It’s justyou and Richard, and God knows he’s a pro. You’ll be fine. (Walks away and seesRichard entering.) Morning Richard.","Confidence, Neutral, Anticipation"
"Hey! You’re here! Great! Great! Great! Let’s get going buddy,we’ve got a scene to shoot!","Happiness, Confidence, Excitement"
I’m wearing two belts.,"Confidence, Surprise, Excitement"
Are you drunk?,"Neutral, Confusion, Frustration"
No!,"Anger, Fear, Disgust"
Yes you are!,"Confidence, Surprise, Excitement"
All right.,"Contentment, Confidence, Neutral"
We are never gonna find him! He’s one guy in a huge city!,"Fear, Frustration"
Oh my God! Is that him? (She points at someone.),"Surprise, Excitement, Anticipation"
"That is an old, Chinese woman!","Neutral, Surprise, Confusion"
"He could be in disguise, y’know.","Fear, Anticipation, Frustration"
"Aw, y’know…Y’know, maybe we’re-we’re justapproaching this all wrong. If you’re Chandler and-and you wanna hide, where is thelast place on Earth people would think you’d go?","Confusion, Frustration, Optimism"
So this is your office?,"Neutral, Anticipation"
How did you guys find me? I knew I should’ve hid at the gym!,"Fear, Surprise, Frustration"
What the hell are you doing?!,"Anger, Surprise, Confusion"
Panicking! And using the Internet to try to prove that I’mrelated to Monica. How is she?,"Anticipation, Frustration"
"She’s fine. She doesn’t know you’re gone. And shedoesn’t have to know, okay? Now come on, we’re going home.",Confidence
No! No! No! I can’t do that!,"Sadness, Fear, Frustration"
Why not?!,"Confidence, Excitement, Optimism"
"Because if I go home, we’re gonna become the Bings! I can’tbe the Bings!","Fear, Confusion, Frustration"
What’s wrong with being the Bings?,"Confidence, Neutral, Frustration"
The Bings have horrible marriages! They yell. They fight. And they usethe pool boy as a pawn in their sexual games!,"Anger, Surprise, Disgust"
"Chandler, have you ever put on a black cocktail dress and asked me up toyour hotel room?","Surprise, Confusion"
No.,"Neutral, Disgust, Frustration"
Then you are neither of your parents!,"Sadness, Anger, Confusion"
"It’s not just their marriage! I mean, look at yours. Look ateverybody’s! The only person that can make marriage work is Paul Newman! AndI’ve met me; I am not Paul Newman. I don’t race cars! I don’t make popcorn!None of my proceeds go to charity.","Sadness, Confusion, Frustration"
"But look Chandler, right now, no one has a lower opinion of you than Ido. But I totally believe you can do this.","Confidence, Frustration, Optimism"
"I want to. I love her so much, but I’m afr…It’s toohuge.","Sadness, Fear, Love"
"Y’know, okay. You’re right. It is huge. So why don’t wetake it just a little bit at a time? Okay? Umm, forget getting married for a sec; justforget about it. Can you just come home and take a shower?","Contentment, Frustration, Optimism"
"Well yeah, but then…","Neutral, Confusion, Frustration"
"(interrupting him) Yeah—No-but-but-but-but! We’re just gonna gohome and take a shower. Now, that’s not scary right?","Confidence, Neutral, Frustration"
Depends on what you mean by we.,"Confusion, Frustration, Optimism"
The nights are the hardest. (Checks her watch.) But then the day comes!And that’s every bit as hard as the night. And then the night comes again…,"Sadness, Frustration, Longing"
"(interrupting) The days and nights are hard! I get it! Okay? Look umm,Rachel I’m sorry! I have to start getting ready! I’m getting married today!",Excitement
I know. At dusk. That’s such a hard time for me.,"Sadness, Frustration, Longing"
"(getting up) I’m gonna go put my make up on, we have to be at thehotel in an hour! (Starts for the bathroom.)","Confidence, Excitement, Anticipation"
Okay. But wait!,"Surprise, Excitement, Anticipation"
What?!,"Surprise, Confusion, Frustration"
Let’s go to lunch.,"Happiness, Contentment, Excitement"
I can’t go to lunch!!,"Anger, Frustration"
Right.,"Contentment, Confidence, Neutral"
Oh good God! I’ve fallen down! (She trips and falls.),"Fear, Surprise, Frustration"
(entering) What’s going on?,"Neutral, Surprise, Confusion"
"Okay. All right. (Gets up.) Honey listen. When I tell you what I’mabout to tell you, I need you to remember that we are all here for you and that we loveyou.","Confidence, Love, Anticipation"
"Okay, you’re-you’re really freaking me out.","Fear, Confusion, Frustration"
We can’t find Chandler…(Phoebe sticks her head and motionsthat they found Chandler)—‘s vest. We can’t find Chandler’s vest.,"Excitement, Frustration"
"How can that be?! Oh wait! Wait! Are you, are you serious?!","Surprise, Excitement, Confusion"
"(entering) Found the vest! I mean we’re gonna have to keep an eyeon it, y’know make sure we don’t lose it again…",Excitement
Oh!,"Surprise, Excitement, Anticipation"
"Oh wow! Okay. Don’t scare me like that okay? I mean for a minutethere I was like, Oh my God! The worst has happened!""""","Fear, Surprise"
