Dialogue,Emotions
"Whoah whoah, back up there, Sparky. What'd you mean by that?","Surprise, Confusion, Frustration"
"Oh, just seems as though that maybe you have intimacy issues. Y'know,that you use your humour as a way of keeping people at a distance.","Neutral, Sadness, Frustration"
Huh.,"Neutral, Confusion, Frustration"
"I mean hey! I just met you, I don't know you from Adam. ...Only child,right? Parents divorced before you hit puberty.","Neutral, Surprise, Confusion"
"Uhhuh, how did you know that?","Surprise, Confusion"
It's textbook.,"Contentment, Confidence, Neutral"
"Hey you guys. Hey, you all know my dad, right?","Happiness, Confidence, Excitement"
"Hey! Hey, Mr. Trib!","Happiness, Excitement, Anticipation"
"Hey, how long are you in the city?",Neutral
Just for a coupla days. I got a job midtown. I figure I'm betteroff staying with the kid than hauling my ass back and forth on the ferry. (Sees Roger) Idon't know this one.,"Neutral, Confusion, Frustration"
"Oh, this is my friend Roger.","Happiness, Contentment, Confidence"
Hi.,Neutral
"Hey, hey. Good to meet you, Roger.","Happiness, Confidence, Excitement"
"You too, sir.",Neutral
"(To Phoebe) What happened to the, uh, puppet guy?","Neutral, Confusion"
"Dad, dad. (Shakes his head)","Neutral, Confusion, Frustration"
"Oh, 'scuse me. So Ross, uh, how's the wife? (Ross whines and layshis head on Chandler's shoulder) Off there too, uh? Uh, Chandler, quick, say somethingfunny!","Sadness, Anticipation, Frustration"
"Gotta go. I miss you too, I love you, but it's getting real latenow","Love, Nostalgia, Longing"
"(Snatches the phone) Hey Ma. Listen, I made the appointment with Dr.Bazida, and... Excuse me? (To his dad) Did you know this isn't Ma?","Surprise, Confusion, Frustration"
Her name's Ronni. She's a pet mortician.,"Neutral, Surprise"
Sure. So how long you been... (Goes back to chopping),Neutral
"Remember when you were a little kid, I used to take you to thenavy yard and show you the big ships?","Happiness, Love, Nostalgia"
Since then?!,"Surprise, Confusion, Frustration"
"No, it's only been six years. I just wanted to put a nice memoryin your head so you'd know that I wasn't always such a terrible guy. ...Joe. Y'ever beenin love?",Nostalgia
...I d'know.,"Neutral, Confusion, Frustration"
Then y'haven't. You're burning your tomatoes.,"Neutral, Confusion, Frustration"
You're one to talk. (Puts the mushrooms in a saucepan),"Neutral, Confusion, Frustration"
"Joe, your dad's in love big time. And the worst part of it is,it's with two different women.","Sadness, Surprise, Disgust"
Oh man. Please tell me one of 'em is Ma.,"Neutral, Anticipation, Frustration"
"Of course, course one of 'em's Ma. What's the matter with you.","Confidence, Confusion, Frustration"
"It's like if you woke up one day and found out your dad was leading thisdouble life. He's like actually some spy, working for the C.I.A. (Considers) That'd becool.... This blows!","Sadness, Disgust, Frustration"
"I know, I mean, why can't parents just stay parents? (She walks overnear Chandler and his gaze stays very obviously on her chest) Why do they have to becomepeople? Why do they have... (Notices Chandler) Why can't you stop staring at my breasts?","Anger, Confusion, Frustration"
(Without looking up) What? (Looks up) What?,"Surprise, Confusion, Frustration"
Did you not get a good enough look the other day?,"Confidence, Frustration"
"Alright, alright. We're all adults here, there's only one way to resolvethis. Since you saw her boobies, I think, uh, you're gonna have to show her your peepee.","Disgust, Confusion, Frustration"
"Y'know, I don't see that happening?","Neutral, Confusion, Frustration"
"C'mon, he's right. Tit for tat.","Confidence, Frustration, Optimism"
Well I'm not showing you my 'tat.',Neutral
Hello?,Neutral
(Intercom) It's Phoebe.,"Happiness, Excitement, Anticipation"
(Intercom) And Rog.,"Confidence, Neutral, Anticipation"
C'mon up.,"Happiness, Confidence, Excitement"
"(Sarcastic) Oh, good. Rog is here.","Disgust, Frustration"
What's the matter with Rog?,"Sadness, Confusion, Frustration"
Yeah.,"Contentment, Confidence, Neutral"
"Oh, it's nothing, it's a little thing... I hate that guy.","Anger, Disgust, Frustration"
"What, so he was a little analytical. That's what he does, y'know? C'mon,he's not that bad.","Confidence, Neutral"
"Y'see, that's where you're wrong. Why would I marry her if I thought onany level thatthat she was a lesbian?","Confidence, Confusion, Frustration"
I dunno. Maybe you wanted your marriage to fail.,"Sadness, Anger, Frustration"
Why? Why would I why? Why? Why? Why?,"Fear, Confusion, Frustration"
"I don't know. Maybe maybe low self-esteem, maybe maybe to compensate forovershadowing a sibling, maybe you...","Confusion, Frustration"
"Wait-wait, go back to that sibling thing.","Anticipation, Confusion"
"Well, I don't know. I mean, it's conceivable that you wanted to sabotageyour marriage so that the sibling would feel less of a failure in the eyes of the parents.","Neutral, Confusion, Frustration"
That that's ridiculous! I don't feel guilty for her failures!,"Anger, Disgust, Frustration"
Oh! So you think I'm a failure!,"Sadness, Anger, Frustration"
Isn't he good?,"Happiness, Contentment, Confidence"
"Nonono, thatthat's not what I was saying...","Confusion, Frustration"
"Y'know, all these years, I thought you were on my side. But maybe whatyou were doing was sucking up to Mom and Dad so they'd keep liking you better!","Anger, Confusion, Frustration"
"Hey, I married a lesbian to make you look good!","Anger, Confusion, Frustration"
"You're right! I mean you're right! It wasn't just the Weebles, but itwas the Weeble Play Palace, and and the Weebles' Cruise Ship. Oh, which had this littlelifeboat for the Weebles to wobble in.","Excitement, Nostalgia, Confusion"
"That's tough. Tough stuff. C'mon, Pheebs, we're gonna catch that movie,we gotta get going.","Neutral, Excitement"
"Oh, okay. Feel better, Rachel, 'kay?",Neutral
"Geez, we're gonna be late, sweetie...",Frustration
"Oh, okay. Listen, thanks for everything, Mon.","Contentment, Neutral"
You're welcome.,"Happiness, Contentment, Confidence"
"Listen guys, it was great seeing you again. Mon, um, easy on thosecookies, okay? Remember, they're just food, they're not love.","Contentment, Neutral, Frustration"
Hate that guy! (Throws another cookie),"Anger, Disgust, Frustration"
"Night, you guys.","Happiness, Contentment, Optimism"
"Oh look, it's the woman we ordered.","Neutral, Surprise, Excitement"
"Hey. Can, uh, can we help you?","Neutral, Anticipation, Confusion"
"Oh, no thanks, I'm just waiting for, uh, Joey Tribbiani.","Neutral, Anticipation, Frustration"
I'm Joey Tribbiani.,"Happiness, Confidence, Excitement"
"Oh no, not you, big Joey. Oh my God, you're so much cuter than yourpictures! (Joey stares at her) I-I'm, I'm Ronni....Cheese Nip?","Surprise, Excitement, Confusion"
"Uh, Joey's having an embolism, but I'd go for a Nip, y'know?","Fear, Confusion, Frustration"
"Now, y'see, most people, when their pets pass on, they want 'em sortalaid out like they're sleeping. But occasionally you get your person who wants them in apose. Like, chasing their tail, (Demonstrates) or, uh, jumping to catch a frisbee.","Happiness, Excitement, Nostalgia"
"Joey, if I go first, I wanna be looking for my keys.","Confidence, Anticipation, Optimism"
That's a good one!,"Happiness, Excitement, Optimism"
"Hey, Joe.","Happiness, Contentment, Excitement"
"Dad, Ronni's here.","Happiness, Love, Excitement"
Huh?,"Surprise, Confusion, Frustration"
Hi.,Neutral
"Hey! Hello, babe! Wh what're what're you doing here?","Surprise, Excitement, Confusion"
"Oh, uh, well, you left your good hair at my apartment, I figured you'dneed it tomorrow for your meeting. (Hands him the hair)","Happiness, Confidence, Love"
Thank you. Uh...,"Neutral, Confusion"
"So, who's up for a big game of","Excitement, Anticipation, Optimism"
"Look, I uh, I shouldn'ta come. I-I'd better get going, I don't wanna missthe last train.","Neutral, Sadness"
I don't want you taking that thing.,"Anger, Fear, Frustration"
"Oh, where'm I gonna stay, here?","Confusion, Frustration, Longing"
Who-ah-ho.,"Surprise, Excitement, Anticipation"
We'll go to a hotel.,"Contentment, Neutral, Confusion"
(Shrugs) We'll go to a hotel.,"Contentment, Confidence, Neutral"
No you won't.,"Confidence, Frustration"
No we won't.,Neutral
If you go to a hotel you'll be...doing stuff. I want you right here whereI can keep an eye on you.,"Confidence, Fear, Frustration"
You're gonna keep an eye on us?,"Confidence, Anticipation, Frustration"
"That's right, mister, and I don't care how old you are, as long as you'reunder my roof you're gonna live by my rules. And that means no sleeping with yourgirlfriend.","Confidence, Anger, Frustration"
Wow. He's strict.,"Surprise, Disgust, Frustration"
"Now dad, you'll be in my room, Ronni uh, you can stay in Chandler's room.","Contentment, Confidence, Neutral"
"Thanks. You're, uh, you're a good kid.","Happiness, Contentment, Confidence"
"C'mon, I'll show you to my room. ...That sounds so weird when it's notfollowed by No thanks","Surprise, Confusion, Frustration"
"Okay. Now this is just for tonight. Starting tomorrow, you gotta make achange. This has gone on long enough.",Frustration
What kinda change?,"Confusion, Frustration"
"Well, either you break it off with Ronni","Neutral, Frustration, Longing"
I can't do that!,"Disgust, Confusion, Frustration"
Then you gotta come clean with Ma! This is not right!,"Sadness, Anger, Frustration"
"Yeah, but this is","Neutral, Confusion, Frustration"
I don't wanna hear it! Now go to my room!,"Anger, Confusion, Frustration"
"Hey, Kicky. What're you doing?","Happiness, Contentment"
Just trying to get comfortable. I can't sleep in my underwear.,"Neutral, Confusion, Frustration"
"Well, you're gonna.","Confidence, Neutral, Frustration"
"I've been thinking. Y'know, about how I'm always seeing girls on top ofgirls...","Disgust, Confusion, Frustration"
"Are they end to end, or tall like pancakes?",Confusion
"Y'know what I mean, about how I'm always going out with all these women.And I always figured, when the right one comes along, I'd be able to be a stand-up guy andgo the distance, y'know? Now I'm looking at my dad, thinking...","Confidence, Frustration, Longing"
"Hey, you're not him. You're you. When they were all over you to gointo your father's pipe-fitting business, did you cave?","Confusion, Frustration, Longing"
No.,"Neutral, Confusion, Frustration"
"No. You decided to go into the out-of-work actor business. Now thatwasn't easy, but you did it! And I'd like to believe that when the right woman comesalong, you will have the courage and the guts to say No thanks","Confidence, Optimism"
You really think so?,"Confidence, Excitement, Optimism"
Yeah. I really do.,"Happiness, Contentment, Confidence"
"Thanks, Chandler. (Snuggles up to him)","Happiness, Love, Excitement"
Get off!,"Anger, Frustration"
Hi.,Neutral
Hi...May I help you?,"Happiness, Contentment, Confidence"
"Yeah, uh, Joey said I could use your shower, since, uh, Chandler's inours?","Neutral, Confusion, Frustration"
Okay...who are you?,"Surprise, Confusion, Frustration"
"Oh, I'm Ronni. Ronni Rappelano? The mistress?","Confidence, Surprise, Confusion"
"Oh, c'mon in.","Happiness, Contentment, Confidence"
Thanks.,"Happiness, Contentment"
"Hi, I'm Rachel.","Happiness, Confidence, Excitement"
Hi.,Neutral
Bathroom's up there.,"Confidence, Neutral"
Great.,"Happiness, Contentment, Confidence"
"Hey, listen, Ronni, how long would you say Chandler's been in theshower?","Neutral, Anticipation, Frustration"
"Oh, like, uh, five minutes?","Confidence, Neutral"
"Perfect. Fasten your seatbelts, it's peepee time. (She goes into Joeyand Chandler's apartment, where Mr. Tribbiani is reading the paper) Hey, Mr. Trib.","Confidence, Excitement, Anticipation"
"Hey. Morning, dear.","Happiness, Contentment, Love"
Chandler Bing? It's time to see your thing.,"Happiness, Surprise, Excitement"
(Runs out in a towel) What's the matter with you?!,"Anger, Surprise, Frustration"
I thought it was Chandler!,"Surprise, Confusion, Frustration"
(Comes out of his room) What? What?,"Surprise, Confusion, Frustration"
You were supposed to be in there so I could see your thing!,"Anger, Disgust, Frustration"
"Sorry, my my thing was in there with me.","Neutral, Confusion, Frustration"
"Hey, Pheebs.","Happiness, Contentment, Love"
Hey.,Neutral
How's it going?,"Happiness, Contentment, Neutral"
Good. Oh oh! Roger's having a dinner thing and he wanted me to inviteyou guys.,"Happiness, Excitement, Anticipation"
So what's going on?,"Neutral, Anticipation, Confusion"
"Nothing, um, it's just, um... It's Roger.","Neutral, Confusion, Frustration"
"I dunno, there's just something about...","Neutral, Confusion, Frustration"
Basically we just feel that he's...,"Neutral, Confusion, Frustration"
We hate that guy.,"Anger, Disgust, Frustration"
Yeah. Hate him.,"Anger, Disgust, Frustration"
"We're sorry, Pheebs, we're sorry.",Sadness
"Uh-huh. Okay. Okay, don't you think, maybe, though, it's just that he'sso perceptive that it freaks you out?","Fear, Confusion, Frustration"
"...No, we hate him.","Sadness, Anger, Disgust"
We're sorry.,"Neutral, Sadness"
Ma! What're you doing here?,"Happiness, Surprise, Confusion"
I came to give you this (Gives him a bag of groceries) and this.(Whacks him round the ear),"Anger, Surprise, Frustration"
Oww! Big ring!,"Surprise, Frustration"
"Why did you have to fill your father's head with all thatgarbage about making things right? Things were fine the way they were! There's chicken inthere, put it away. For God's sake, Joey, really. (She gives the sofabed a tiny push andit folds away)","Anger, Disgust, Frustration"
"Hold on, you-you knew?","Surprise, Confusion, Frustration"
Of course I knew! What did you think? Your father is no JamesBond. You should've heard some of his cover stories. I'm sleeping over at myaccountant's,"Confidence, Surprise, Frustration"
"So then how could you I mean, how could you?!","Anger, Surprise, Frustration"
"Do you remember how your father used to be? Always yelling,always yelling nothing made him happy, nothing made him happy, not that wood shop, notthose stupid little ships in the bottle, nothing. Now he's happy! I mean, it's nice, hehas a hobby.","Sadness, Nostalgia, Frustration"
"Ma, I don't mean to be disrespectful, but... what the hell are you talkingabout?! I mean, what about you?","Anger, Confusion, Frustration"
"Me? I'm fine. Look, honey, in an ideal world, there'd be no her,and your father would look like Sting. And I'll tell you something else. Ever since thatpoodle-stuffer came along, he's been so ashamed of himself that he's been more attentive,he's been more loving... I mean, it's like every day's our anniversary.","Contentment, Love, Optimism"
I'm...happy...for you?,"Happiness, Confusion, Frustration"
"Well don't be, because now everything's screwed up. I just wantit the way it was.","Sadness, Frustration, Longing"
"Ma, I'm sorry. I just did what I thought you'd want.","Sadness, Fear, Frustration"
"I know you did, cookie. Oh, I know you did. So tell me. Did yousee her?","Anger, Confusion"
Yeah. You're ten times prettier than she is.,"Confidence, Sadness, Disgust"
That's sweet. Could I take her?,"Happiness, Love, Excitement"
With this ring? (Her engagement ring.) No contest.,"Happiness, Love, Excitement"
"What's wrong, sweetie?",Sadness
"Nothing, nothing.","Neutral, Confusion, Frustration"
"Aaaah, what's wrong, c'mon. (Pats his leg. She lies down and rests herhead in his lap)","Contentment, Love"
"It's, I mean, it's nothing, I'm fine. It's my friends. They-they have aliking problem with you. In that, um, they don't.","Neutral, Confusion, Frustration"
Oh. They don't.,"Neutral, Confusion, Frustration"
But they don't see all the wonderfulness that I see. They don't see allthe good stuff and all the sweet stuff. They just think you're a little...,"Sadness, Frustration, Optimism"
What?,"Surprise, Confusion, Frustration"
Intense and creepy.,"Fear, Surprise, Disgust"
Oh.,"Neutral, Surprise, Confusion"
"But I don't. Me, Phoebe.","Contentment, Confidence, Neutral"
"Well, I'm not I'm not at all surprised they feel that way.",Neutral
"You're not? See, that's why you're so great!","Happiness, Confidence, Surprise"
"Actually it's, it's quite, y'know, typical behaviour when you have thiskind of dysfunctional group dynamic. Y'know, this kind of co-dependant, emotionallystunted, sitting in your stupid coffee house with your stupid big cups which, I'm sorry,might as well have nipples on them, and you're like all 'Oh, define me! Define me! Loveme, I need love!'.","Disgust, Frustration"
"So you talked to your dad, huh.","Neutral, Nostalgia"
"Yeah. He's gonna keep cheating on my ma like she wanted, she's gonna keeppretending she doesn't know even though she does, and my little sister Tina can't see herhusband any more because he got a restraining order...which has nothing to do withanything except that I found out today.","Sadness, Anger, Frustration"
Wow.,"Neutral, Surprise, Excitement"
Things sure have changed here on Waltons mountain.,"Contentment, Nostalgia, Optimism"
"So Joey, you okay?",Neutral
"Yeah, I guess. It's just parents, after a certain point, you gotta let go.Even if you know better, you've gotta let them make their own mistakes.","Neutral, Sadness, Frustration"
"Just think, in a couple of years we get to turn into them.","Excitement, Anticipation, Optimism"
"If I turn into my parents, I'll either be an alcoholic blond chasingafter twenty-year-old boys, or... I'll end up like my mom.","Sadness, Fear, Disgust"
(entering) Hey.,"Happiness, Confidence, Neutral"
"Hey, Pheebs.","Happiness, Contentment, Love"
How's it going?,"Contentment, Neutral, Optimism"
"Oh, okay, except I broke up with Roger.","Sadness, Confusion, Frustration"
Awww.,"Happiness, Contentment, Love"
"Yeah, right.",Unknown
Aaawwwwww!!,"Happiness, Surprise, Excitement"
What happened?,"Surprise, Confusion, Frustration"
"I don't know, I mean, he's a good person, and he can be really sweet,and in some ways I think he is so right for me, it's just... I hate that guy!","Anger, Confusion, Frustration"
"Hey, Joey. What's going on?","Happiness, Contentment, Neutral"
"Clear the tracks for the boobie payback express. Next stop: Rachel Green.(He goes into the bathroom. We hear a scream and he comes out, closely followed by Monicain a towel)","Surprise, Confusion, Frustration"
Joey!! What the hell were you doing?!,"Anger, Surprise, Frustration"
Sorry. Wrong boobies.,"Surprise, Confusion, Frustration"
"Hello, Joey.","Happiness, Confidence, Neutral"
"Oh! ...Hello, dear. (She whips the curtain shut in horror)","Fear, Surprise"
