Dialogue,Emotions
"(angrily) Thursday! Look if you need help remembering think of like this,the third day. All right? Monday, one day. Tuesday, two day. Wednesday, when? Huh? Whatday? Thursday! The third day! Okay?!","Anger, Confusion, Frustration"
(sarcastically) Thank you.,"Disgust, Frustration"
Okay.,"Contentment, Confidence, Neutral"
(entering from the bathroom) Hey Mon? I’m gonna check my messages.,"Contentment, Neutral, Excitement"
You just thought of that in there?,"Confidence, Surprise, Frustration"
"Yeah sure, nature called, she wanted to see who else did.","Confidence, Excitement, Anticipation"
"(on phone) Hello? (Shocked that someone answered.) Uh, Rachel. (To thegang.) Great, someone is in our apartment. Call the cops!","Fear, Surprise"
You’re on the phone!,"Neutral, Surprise, Frustration"
"(on phone) Oh my God! Oh my God! Thank you! (Hangs up) That was the firedepartment, there was a fire at our place!","Fear, Surprise"
Oh my God! How bad was it?,"Fear, Surprise, Anticipation"
"Well, he didn’t say, but it was a fire. I’m guessing not verygood. Come on, we gotta go!","Sadness, Fear"
Come on! (The girls all run out and Joey holds up Chandler by smiling.),"Happiness, Excitement, Anticipation"
What are you smiling about? What is so funny?,"Happiness, Confusion, Frustration"
"The part I want to audition for is a fireman, this is so meant to be!","Confidence, Excitement, Optimism"
"(another professor) Wow! It looks like you were very generous with yourgrades this semester! (Ross frantically starts to change some as a female student,Elizabeth, approaches.)",Surprise
(startled) Yeah?,"Fear, Surprise"
Oh thank you. Thanks very much. (Leans up against the board and on athumbtack.) Ow! (He pulls away.),Surprise
That was you?,"Surprise, Excitement, Confusion"
"Oh I, I don’t-I don’t think that would be the best idea.",Neutral
What time?,"Neutral, Anticipation, Confusion"
Gotcha. (Starts to leave.),"Confidence, Neutral, Anticipation"
"Oh! So-so seriously, what time?","Surprise, Excitement, Confusion"
Coming through! (Has to dodge a fireman) Oh! Coming through! (Sees acute one.) Oh! Hello! Hi! (Smiles then realizes) No! Right! Coming through!,"Surprise, Confusion, Frustration"
"Oh well, it’s not so bad.","Contentment, Neutral, Optimism"
"Yeah, most of the damage is pretty mostly contained in the bedrooms.","Contentment, Neutral, Frustration"
Oh!,"Surprise, Excitement, Anticipation"
My God! (They both run into the bedrooms.),"Fear, Surprise, Excitement"
"(to the fireman) Hey buddy, do you think I can borrow your uniform thisThursday?","Confidence, Excitement, Anticipation"
Excuse me?,"Surprise, Confusion, Frustration"
Joey! He’s working! (To Chandler) You would look,"Surprise, Excitement, Frustration"
"Oh, how bad is it?","Fear, Disgust, Frustration"
"Oh, it’s bad. It’s really bad. The only thing in there thatisn’t burned is an ass. Which I do","Surprise, Disgust, Confusion"
How’s your room Rach?,"Happiness, Contentment, Neutral"
Everything’s ruined. My bed. My clothes. Look at my favorite bluesweater. (Hold it up.),"Sadness, Disgust, Frustration"
Isn’t that mine?,"Anger, Confusion, Frustration"
Fine! I’m sorry for your loss! (Hands it back to her.),"Sadness, Anger, Frustration"
"So uh, you’re not gonna be able to live here for a while, youladies have a place to stay?",Neutral
"(stands up) Wow! Oh-okay, look pal, I am","Confidence, Surprise, Excitement"
"(pulling Rachel back down) Yes, they can stay with us.","Happiness, Contentment, Confidence"
Have you figured out what started the fire Mr. Fireman?,"Confidence, Anticipation"
"Well uh, do either of you smoke?","Neutral, Confusion, Frustration"
"No, not usually. But yeah, I could use one right now.","Contentment, Excitement, Frustration"
"No-no-no, do you uh light candles? Burn incense?","Anticipation, Confusion, Frustration"
Yes! I do! All the time! I love them! Oh my God! I did it! It’s me!It’s me! I burned down the house! I burned down the house!,"Fear, Surprise, Excitement"
"Okay Phoebe calm down, there’s no need to place blame. Okay? (Tothe fireman) I warned her about those candles.","Confidence, Neutral, Frustration"
"God, it’s great to catch up! I can’t believe how longit’s been!","Happiness, Excitement, Nostalgia"
"Chandler, is that… (Mimes someone using a movie camera and Chandlernods yes.)","Surprise, Excitement, Anticipation"
(on phone) Oh that’s great! Good for you.,"Happiness, Excitement, Optimism"
Hey-hey listen… (Chandler waves him away.),"Disgust, Frustration"
"Okay! So yeah, maybe we can get together umm… (Joey mimesthrowing something in the air, catching it, rolling it out, putting it in an oven andcutting it.) Can you hold for one second please? (To Joey) What?!","Excitement, Anticipation, Confusion"
"When you’re off the phone, do you wanna get a pizza?","Happiness, Excitement, Anticipation"
"(on phone) Hi! I’m back. (Goes to hang up the phone.) Yeah, thatsounds great. (Listens) Okay. Well, we’ll do it then. (Listens) Okay, bye-bye. (Hehangs up the phone and turns around to see Joey standing close to him and screams.)","Fear, Surprise, Confusion"
"Hey listen, so when’s-when’s my audition? I mean I knowit’s Thursday, but what time?","Excitement, Anticipation, Confusion"
Hi.,Neutral
Hey!,"Happiness, Excitement, Anticipation"
(To Joey) We didn’t get to the audition. I’m gonna take herto coffee and then we’ll do it then.,"Confidence, Excitement, Anticipation"
Ah-ha!,"Happiness, Surprise, Excitement"
"Wow! So, now you’re going on a date with this girl?","Surprise, Excitement, Anticipation"
"Honey, it is not a date! I haven’t talked to her in ten years!You can’t just call up somebody you haven’t talked to in ten years and ask themfor a favor. There are rules, y’know? You gotta, you got to put in some time.","Neutral, Confusion, Frustration"
"You’re right, I’m sorry. It’s not like you’rey’know, going out with an ex-girlfriend.","Neutral, Confusion, Frustration"
"No, we only went out once.","Contentment, Neutral, Frustration"
You dated her!,"Anger, Surprise, Disgust"
Not once!,"Confidence, Frustration"
"All right, well why don’t I go out with an ex-boyfriend and do Joeya favor?!","Anger, Confusion, Frustration"
"Hey, you wanna do Joey a favor, maybe you go out with Joey. (He turnsaround to see Chandler glaring at him.)","Anger, Confusion, Frustration"
"(laughs) Oh that’s great, my friend Joey’s in the moviebusiness.","Happiness, Excitement, Optimism"
Y’know who I ran into from school? Howie.,"Surprise, Excitement, Nostalgia"
(giggles) My friend’s name is Joey.,"Happiness, Contentment, Excitement"
"Apparently Howie’s editing now. Yeah, he-he-he calls me up and asksme if he can edit my new movie. Can you believe that?! Y’know I-I-I haven’tspoken to him in like ten years and he asks me for a favor!","Surprise, Confusion, Frustration"
"Yeah, I’ve always hated that Howie.","Disgust, Frustration, Longing"
"No, no How you doing?"" Man","Neutral, Confusion"
The nerve huh?,"Confidence, Anger, Frustration"
Yeah!,"Happiness, Excitement, Optimism"
Refill?,"Contentment, Neutral"
"Now, this is last minute so I want to apologize for the mess. Okay?","Neutral, Frustration"
Oh my God! It sure didn’t look this way when I lived here.,"Surprise, Disgust, Nostalgia"
"I know! Now look, there’s only one problem though. There’sonly room for one, so I guess one of you will have to stay at Joey’s.","Neutral, Confusion, Frustration"
"Well, since the fire was kinda my fault I guess (To Rachel) you shouldget to stay here.","Confusion, Frustration"
"Hey! Hey-hey, now this was no one’s fault Pheebs. Okay? It was anaccident.",Neutral
"Well no, it was my fault so you should get the nice room.",Neutral
Okay! (She jumps on the bed.),"Happiness, Excitement"
"So Rach! You’re the first guest at Hotel Monica! Umm, you’lljust have to tell me how you like your eggs in the morning. And I thought I would bringthem to you, y’know, in bed. Oh, you have been through so much.","Happiness, Love, Excitement"
I have.,"Contentment, Confidence, Neutral"
This right here is where I keep the pizza. (He points to the chair.) Anduh that’s where the napkin is. (Points to the floor next to the chair.),"Contentment, Confidence, Neutral"
What’s that smell?,"Surprise, Disgust"
I know! (Shrugs his shoulders.),"Contentment, Confidence, Neutral"
Oh please! It was such a big class! You never even noticed me!,"Anger, Frustration, Longing"
"What? Of course I did! You uh, you sat next to Sleepy Sleeperson.","Surprise, Confusion, Frustration"
Who?,"Neutral, Surprise, Confusion"
"Oh uh, I had trouble remembering everyone’s name, so I-I kinda cameup with nicknames. Like the guy on the other side of you was Smelly von Brownshirt.","Confidence, Neutral, Frustration"
"Oh yeah. So umm, did you have a nickname for me?","Neutral, Anticipation, Confusion"
"Umm, no. No.","Neutral, Confusion, Frustration"
Yes you did! What was it?,"Confidence, Confusion, Frustration"
"Umm, it’s Cutie McPretty.","Confidence, Excitement, Optimism"
Ohh that’s so sweet!,"Happiness, Love, Excitement"
"Listen, I gotta tell ya, I-I’m having a great time! Y’know howbefore you said it might be weird, the whole student teacher thing, and to be frank Ithought it would be too, but it’s not. I mean it’s not at all.","Happiness, Contentment, Confidence"
(exiting from a restaurant) Dr. Geller!,"Happiness, Surprise, Excitement"
(pushing Elizabeth into a doorway) Burt!,"Anger, Fear, Surprise"
So did you sleep well last night?,"Contentment, Neutral, Nostalgia"
I did.,"Confidence, Neutral"
Yeah?,"Happiness, Confidence, Excitement"
"I did, Monica was so sweet she left a little mint on my pillow.","Happiness, Contentment, Excitement"
Y’know what Joey left on my pillow?,"Surprise, Excitement, Anticipation"
What?,"Surprise, Confusion, Frustration"
Gum!,"Happiness, Excitement, Anticipation"
"Well, we determined the cause of the fire.",Confidence
"Yeah I know, it was my candle. My candle!","Anger, Frustration"
"No, there was an appliance left on in the bathroom. It’s lookslike a curling iron.","Neutral, Surprise, Confusion"
I don’t use a curling iron.,Neutral
Well someone does.,"Confidence, Frustration"
"Well, don’t look at me! My hair’s straight! Straight!Straight! Straight!","Confidence, Frustration"
It could’ve been a hair straightener.,"Neutral, Confusion, Frustration"
Oh.,"Neutral, Surprise, Confusion"
This is where I keep the pizza. (It’s the same location as before.)And—Hey! Where did the napkin go?! (The napkin is not in it’s spot.),"Surprise, Confusion, Frustration"
Now there you go! I wouldn’t want my best guest to strain her eyes!,"Happiness, Contentment, Confidence"
Thanks Monica!,"Happiness, Excitement"
Does that smell bother you?,Neutral
"What the smell from Joey’s? No, I can hardly smell it over here.","Neutral, Confusion, Frustration"
"Well you let me know if you can, because y’know I can bake a pie tocover it.","Contentment, Confidence, Optimism"
"I can smell it a little, bake the pie.",Neutral
Okay!,"Happiness, Contentment, Excitement"
Okay.,"Contentment, Confidence, Neutral"
"Hello? (Listens) Oh yes, one minute please. (To Phoebe) It’s foryou. It’s the fire inspector.","Neutral, Surprise, Excitement"
Oh! (Takes the phone.) Hello? (Listens) Yeah this is Phoebe. (Listens)Really?!,"Happiness, Surprise, Excitement"
"(in a funny voice) Yeah, so it turns out that it wasn’t the hairstraightener that started the fire. (Rachel prompts him on what to say next.) No-no, itwas the candles. It’s very not good leaving candles unattended. In fact, one of thefirst things they teach you in fire school is… (Phoebe suddenly enters.) Uhh…Uhh… Okay. Well, I have to go now. (Phoebe leaves.)",Surprise
"We had such a great time! She’s-she’s incredible! I thoughtthe-the age difference might be a problem, but it wasn’t. It wasn’t at all.Elizabeth is very mature for her age. (Joey makes the international sign for big boobies.)(To Monica) A concept lost on some people!","Happiness, Contentment, Confidence"
So it’s okay to date a student.,Neutral
"Well, not really. I mean technically it’s-it’s not against therules or anything, but it is frowned upon. Especially by that professor we ran into lastnight, Judgey von Holierthanthou.","Disgust, Anticipation, Frustration"
"Well Ross, you be careful now. You don’t want to get a reputationas y’know Professor McNailshisstudents.","Confidence, Neutral, Frustration"
Yeah. What-what should I do?,"Confusion, Frustration"
"Well Ross, it seems pretty clear. I mean what’s more important? Whatpeople think or how you feel, huh? Ross, you gotta follow your heart.","Confidence, Frustration, Optimism"
Joey that is so sweet.,"Happiness, Love, Excitement"
(entering) Hey.,"Confidence, Neutral, Surprise"
"Hey-hey-hey! So, how did it go with Dana? Any reason I should leave ablock of time open say Thursday?","Confidence, Excitement, Anticipation"
I couldn’t do it.,"Sadness, Frustration"
You couldn’t do it?!,"Anger, Disgust, Frustration"
"Hey, relax I just need more time. We’re going to dinner tonight.","Confidence, Frustration, Optimism"
What?! You’re going out with her again!,"Surprise, Disgust, Frustration"
Going out with who?,"Surprise, Confusion, Frustration"
"Uh, Dana Keystone from college.","Neutral, Anticipation, Nostalgia"
Oh yeah! Wasn’t she uh… (Does the international sign for bigboobies.),"Happiness, Confidence, Anticipation"
"No, that was Dana Caplin.","Neutral, Confusion, Frustration"
Joey! You didn’t even know her!,"Neutral, Sadness, Frustration"
Ah whatever!,"Neutral, Disgust, Frustration"
Great story again! The yarns that you weave! Woo-hoo-hoo!,"Happiness, Excitement"
"Y’know uh, actually I-I-I should get going.","Neutral, Confusion, Frustration"
Oh no-no-no! Stay! Stay! Because you-you should you-you-you shouldstay!,"Fear, Frustration, Optimism"
"Wow. Oh, I am really flattered, but I just I don’t feel that wayabout you.","Neutral, Surprise"
"Oh no-no-no, that’s not—No-no-no!","Anger, Fear, Frustration"
"I’m sorry Chandler, y’know you are such a sweet guy and I, Idon’t want to hurt you. Oh, I wish there was something I can do to make you feelbetter.","Sadness, Love"
No-no—Really?!,"Surprise, Excitement, Anticipation"
Of course!,"Happiness, Confidence, Excitement"
"(breaking up) Well, it just hurts so bad. I uh…","Sadness, Confusion, Frustration"
"Ohh, I’m sorry.",Neutral
Well maybe there is one thing you can do.,"Confidence, Excitement, Optimism"
What?! Anything! Anything!,"Fear, Surprise, Excitement"
"Well, I umm, I mean this is just off the top of my head now, umm but Ihave this friend. This actor friend and he would kill me if he thought I was doing thisumm, but umm would it be possible for him to get an audition for your movie say onThursday?","Anticipation, Confusion"
Absolutely! But you-you would really feel better about me rejecting you ifyour actor friend can audition for my movie?,"Frustration, Optimism"
"Well, the heart wants what it wants. I’ll see you later. (He runsoff and leaves her with the bill, which the waiter promptly delivers.)","Anger, Surprise, Frustration"
Hey! How’s it goin’?,"Happiness, Contentment, Excitement"
"Well, not much has changed in the last five minutes.","Contentment, Neutral, Frustration"
Yes it has! I made cookies!,"Happiness, Confidence, Excitement"
Oh that’s all right. I’m still full from your homemade potatochips.,"Happiness, Contentment"
But you should eat them now because they’re hot from the oven.,"Contentment, Excitement, Optimism"
Okay. (Reaches for one.),"Contentment, Confidence, Excitement"
"(pulling the plate back) Oh-ho! But not in here! Can’t eat ‘emin bed, remember? No crumbies!","Happiness, Confidence, Frustration"
"(gritting her teeth) Okay, I’ll be out in a second.","Neutral, Anger, Frustration"
Okay!,"Happiness, Contentment, Excitement"
(opening the door) What are you doing?,"Surprise, Confusion, Frustration"
That doesn’t lock does it?,"Neutral, Confusion, Frustration"
"Oh, Joey! Sorry!","Happiness, Excitement"
No that’s all right. Don’t worry about it.,"Contentment, Confidence, Neutral"
Oh but look! That’s gonna leave a stain!,"Surprise, Disgust, Frustration"
Rach! Hey! It’s fine! You’re at Joey’s!,"Happiness, Excitement"
Really?,"Surprise, Confusion, Frustration"
Yeah! Look! (He throws some of his spaghetti on the floor.),"Happiness, Surprise, Excitement"
I’ve never lived like this before.,"Contentment, Excitement, Anticipation"
I know.,"Contentment, Confidence, Neutral"
"All right, don’t waste it, I mean its still food. (He picks it up andeats it.)","Contentment, Neutral, Optimism"
What do you want to do now? Huh? You wanna go get a drink?,"Contentment, Excitement, Anticipation"
"Uhh, I can’t.","Neutral, Confusion, Frustration"
"Oh, you have some studying to do?","Neutral, Surprise, Confusion"
"No, I have some turning 21 to do.","Confidence, Excitement, Optimism"
"Y’know I remember when uh, when I was in college, we used to…(He sees some of his colleagues enter and puts his head on her lap.)","Happiness, Contentment, Nostalgia"
What are you doing?,"Neutral, Confusion, Frustration"
"Nothing, I’m-I’m just, I’m so comfortable with you!","Happiness, Love"
Do you not want to be seen with me?,"Sadness, Confusion, Frustration"
"What? No! Of course, of course I do! Are-are they gone?","Fear, Surprise"
"Uh no, they’re still here but I think I’m about to leave.","Neutral, Anticipation, Frustration"
"What?! No! No! Wait! You’re right, this is stupid. Who cares whatpeople think? I mean, I mean we like each other right? There’s nothing wrong withthat. Come on. (They get up and go over to the table where his colleagues are sitting.)Burt? Lydia? Mel? This is Elizabeth.","Confidence, Excitement, Optimism"
Hi!,"Happiness, Excitement, Optimism"
Aren’t you in my Popular Culture class?,"Happiness, Surprise, Excitement"
"That’s right Lydia, Elizabeth here is a student and uh, we’redating. And you may frown upon that, but we’re not gonna hide it anymore.","Happiness, Confidence, Love"
You are,"Neutral, Confusion, Frustration"
What?,"Surprise, Confusion, Frustration"
They’re gonna fire you! You can’t date a student! It’sagainst the rules.,"Anger, Fear, Frustration"
Really? Its not just frowned upon?,"Surprise, Confusion, Frustration"
I love it at Joey’s!,"Happiness, Love, Excitement"
"Hey, here you go. (Hands her another one.)","Happiness, Contentment, Confidence"
"(entering, sees Rachel’s throw) Ni-hi-ice!","Happiness, Surprise, Excitement"
Thanks!,"Happiness, Excitement"
"(To Joey) So, you busy Thursday?","Happiness, Excitement, Anticipation"
"Oh, very funny. I don’t know if you remember, but my audition wassupposed to be Thursday. (Chandler doesn’t say anything until Joey figures it out.)You got me the audition?! Let’s hug it up! (They hug.)","Surprise, Excitement"
Okay. Okay. (Joey puts him down.) What are you gonna do to me if youget the part?,"Confidence, Excitement, Anticipation"
(entering) Hey! Hi!,"Happiness, Surprise, Excitement"
Hi!,"Happiness, Excitement, Optimism"
"(To Rachel) Listen umm, yeah okay, I need to talk to you!","Neutral, Confusion, Frustration"
Uh-huh.,"Neutral, Confusion, Frustration"
"Now I know that they said that the umm, the hair straightener startedthe fire but I think I’m partly at fault. You see, I didn’t, I didn’t tellyou but umm, but I-I had recently refilled the tissues and so y’know let’s justface it, that’s just kindling! So I think it’s better that I stay atJoey’s.","Sadness, Confusion, Frustration"
"No, no-no-no. Phoebe, this was my fault and besides y’know what?I’m fine here.","Confidence, Frustration, Optimism"
"Okay. Oh umm, Chandler, Monica is looking for you.","Happiness, Excitement, Anticipation"
Really?,"Surprise, Anticipation, Confusion"
Yeah she said something about crumbies.,"Neutral, Confusion, Frustration"
No! No! No! I was so careful! (Runs out.),"Sadness, Fear, Frustration"
"(To Rachel) Okay, you have to switch with me! Monica is driving mecrazy!","Anger, Frustration"
"That’s right, all the ladies want to stay at Joey’s.","Happiness, Contentment, Excitement"
"No! No! Phoebe, come on! I don’t want to switch! Please come on! Ican throw wet paper towels here!",Frustration
No but at Monica’s you can eat cookies over the sink!,"Happiness, Contentment, Excitement"
I know. I’m sorry.,Unknown
All right fine! This looks like so much fun. (Examining the bowl of wetpaper towels.),"Happiness, Surprise, Excitement"
Yeah.,Neutral
"God, what a mess. (She grabs the bowl and heads for Monica’s.)","Anger, Disgust, Frustration"
Wow! It actually is in the handbook. I can’t date you or have a hotplate in my office. I can’t believe we have to stop seeing each other.,"Surprise, Frustration"
For what it’s worth I did appreciate you standing up for me. Itfelt really nice. It kinda made me like you even more.,"Happiness, Love"
"I know, I know I really like you too. But we-we can’t date. It’sagainst the rules. It’s forbidden.","Sadness, Fear, Confusion"
Wow!,"Happiness, Surprise, Excitement"
What?,"Surprise, Confusion, Frustration"
"Just hearing you describe it as forbidden, it’s really hot.","Excitement, Anticipation, Frustration"
Really?,"Neutral, Surprise, Confusion"
Yeah.,"Contentment, Confidence, Neutral"
"Well I-I-I don’t care how hot it is it’s-it’s uh, it’swrong.","Disgust, Confusion, Frustration"
Stop it! (She starts to get all worked up.),"Sadness, Anger, Frustration"
(feeling it too) No! No! It’s wrong! It’s-it’s-it’snaughty. It’s taboo.,"Sadness, Fear, Disgust"
Shut the book!,"Anger, Confusion, Frustration"
Let’s also get a hot plate!,"Excitement, Anticipation, Optimism"
Hey!,"Happiness, Surprise, Excitement"
Hey!,"Happiness, Surprise, Excitement"
So?!,"Confidence, Neutral, Frustration"
So?,"Neutral, Confusion, Frustration"
It’s Thursday! How was the audition?!,"Happiness, Excitement, Anticipation"
"Wh? Monday, one day. Tuesday, two day. Wednesday, when huh what?Thurs—(He gasps in horror.) Oh! (Runs out and Chandler just shakes his head. After asecond Joey runs back in to grab a piece of pizza and runs back out.)","Surprise, Disgust, Confusion"
