Dialogue,Emotions
(looking down) Oh-oh!! One hand on the sheet Joe!,"Fear, Surprise, Frustration"
Whoa-hey-oh! Sorry!,"Surprise, Excitement"
Hey babe.,"Happiness, Love, Excitement"
Hi honey. We just got a wedding gift from Bob and Faye Bing; theydon’t like us do they? (They gave them a pok-a-dotted punch bowl.),"Anger, Disgust, Confusion"
Who says you can’t get a nice punch bowl for under six bucks?Maybe we can take it back?,Confidence
"No, it doesn’t say where it came from. Where would we return it?","Sadness, Confusion, Frustration"
How about to the street say from the balcony?,"Neutral, Confusion, Frustration"
Why don’t we just find a place for it?,"Contentment, Neutral, Optimism"
Okay. How about in that cabinet?,"Confidence, Neutral, Anticipation"
No! That’s where we keep the canned goods! Have you completelyforgotten everything you learned at orientation?,"Anger, Confusion, Frustration"
How about the closet by the bathroom? (The secret green door by thebathroom.),"Neutral, Surprise, Excitement"
"Oh, okay. Here, why don’t you let me do it?","Contentment, Confidence, Frustration"
"Oh no-no-no, I will do it. Honey, you have to learn to sit down andrelax and let your husband take care of things once and awhile. (Tries the door.)It’s locked, you have to help me. Why is it locked?","Confidence, Fear, Frustration"
No reason. I-I keep private things in there.,"Neutral, Confusion, Frustration"
"Oh y’know, I’ve been living here a while and I’ve neverseen what’s inside that closet. What is, what is in there?","Excitement, Anticipation"
Feminine stuff.,"Neutral, Confusion, Frustration"
Don’t try to make me uncomfortable with feminine stuff!,"Anger, Disgust, Frustration"
"Chandler, there is nothing in there that concerns you! If you love meyou-you’ll let it go.","Neutral, Love, Frustration"
Fine.,"Neutral, Frustration"
Thank you! (He tries the door again and Monica glares at him.),"Anger, Disgust, Frustration"
(walking casually away) Love you.,"Happiness, Contentment, Love"
"(entering) Hello Chandler, lovely day huh? (To Monica) You!","Anger, Surprise, Anticipation"
"Phoebe if it helps Alexandra has only been massaging Monica for likethree years. (Phoebe rolls her eyes and walks away and Monica glares at him.) If! I said,If it helps!"" (Goes to the bedroom.)""","Anger, Disgust, Frustration"
Why won’t you let me massage you?,"Confusion, Frustration, Longing"
Well it’s…I mean I’d just—I’d beself-conscious. You’re my friend; I’d be naked.,Unknown
Monica! We lived together for years! I’ve seen you naked!,"Happiness, Confidence, Nostalgia"
"That’s different, we were roommates! And when?!","Surprise, Nostalgia, Confusion"
I’m curious about the human body.,"Excitement, Anticipation"
"Hey, come on Phoebe, you can understand why this would be weird for me.","Neutral, Confusion, Frustration"
"But I’m a professional! And I’m really good! Look, ifyou’re uncomfortable we can stop. Just give me a chance, okay. Please?","Confidence, Frustration, Longing"
"Okay, if it means that much to you…","Neutral, Frustration, Longing"
It does! How would you feel if you couldn’t share your cooking?Or-or imagine how Ross would feel if he couldn’t teach us about dragons.,Happiness
Dinosaurs.,"Neutral, Excitement, Nostalgia"
"Potato, potaato.","Neutral, Confusion, Frustration"
Hey!,"Happiness, Surprise, Excitement"
Hey Ross! The baby’s kicking!,"Happiness, Excitement, Anticipation"
"What?! It is?! (He tries to quickly remove his gloves, but runs intotrouble and finally throws them off of his hands like a hockey player in a fight and grabsRachel’s belly.)","Surprise, Excitement, Frustration"
It’s not kicking right now. Although we would love to see you do(Mimics him) that again.,"Excitement, Anticipation"
"Hey, when-when was it kicking? What happened?","Anticipation, Nostalgia, Confusion"
Last night! I just felt it and I went into Joey’s room and he wassleeping…,"Surprise, Excitement, Anticipation"
A dreamless sleep.,Neutral
"My God, the baby’s kicking. That’s great. Although I…kindawish I-I would’ve been there to feel the kicking for the first time y’know.","Excitement, Nostalgia, Longing"
Well I got stuff going on in here (Rubbing his belly) if you wanna feel.,"Contentment, Confidence"
"Look, I-I don’t want to miss anymore baby stuff. So…Here.Here’s my new pager number, okay? Anytime anything pregnancy related happens use it!I’ll be there! Okay? I don’t care if it’s three in the morning and all youwant is ice cream.","Happiness, Love, Excitement"
Wow! Can I get a copy of that?,"Happiness, Excitement, Anticipation"
(calling from her room) Are you under the sheet?,Neutral
Yes.,Neutral
"(in a soothing voice) Great, let’s begin. (She starts the massage.)How’s the pressure?","Contentment, Confidence, Neutral"
Nice! Wow Phoebe you are good!,"Happiness, Confidence, Excitement"
"Stating the obvious, but thank you. And it’s not weird is it.","Contentment, Neutral, Confusion"
No. Ooohh…,"Surprise, Disgust, Frustration"
"That’s right, you just enjoy.","Happiness, Contentment, Confidence"
(in a sexy voice) Oh. Oh yeah! Ohhhhh! Ohh! Oh yeah!,Excitement
(getting uncomfortable) Okay.,"Neutral, Frustration"
Oh God Phoebe!! (Phoebe covers one ear.) Oh that’s it! That’sit! Right there! Oh! (Tries to cover the other ear.) Ooooh-oooh-ooooh… (Covers bothears and continues the massage with her elbows.),"Surprise, Excitement, Frustration"
I wasn’t trying to open your closet! I wasn’t trying to openyour closet! I swear! (Running into the kitchen and sees its Joey.),"Fear, Surprise, Frustration"
"Whoa, Monica runs a pretty tight ship over here. What are you doing?",Surprise
Monica has a secret closet and she won’t let me see what’sin it.,Frustration
Why not?,"Confidence, Excitement, Optimism"
I don’t know! What could she possibly be hiding in here that Ican’t see?!,"Fear, Confusion, Frustration"
"I don’t know. Ooh, I bet it’s Richard.","Confidence, Excitement, Anticipation"
Why would Monica be keeping Richard in here?,"Confusion, Frustration"
"Well off the top of my head uhh, maybe she’s having her cake andeating it too. You being the cake and Richard being the too. Or!","Confusion, Frustration"
And here we go…,"Excitement, Anticipation, Optimism"
"I saw this movie once where there was a door and no one knew what wasbehind it, and when they finally got it open millions and millions and millions of bugscame pouring out and they feasted on human flesh. Y’know it wouldn’t kill ya torespect your wife’s privacy! (He walks away and into his apartment and looks thedoor.) Stupid closet full of bugs!","Anger, Disgust, Frustration"
"Joey. Joey, something feels weird and not good weird. Idon’t—Whoa!! (Winces in pain.)","Fear, Surprise"
"Oh hey whoa-whoa, don’t worry. Okay. When my sisters were pregnantthey got every weird feeling in the book, it was always nothing.",Confidence
Really?,"Surprise, Confusion"
Absolutely.,"Contentment, Confidence, Optimism"
Okay. Oh God—Ow!—Oo!,"Neutral, Surprise, Frustration"
"Okay Rach-Rach-Rach look at me, look at me, everything’s gonna befine, trust me. Okay. Take my hand. Here we go. (Rachel grabs his hand.) Oww crushingbones!","Confidence, Excitement, Frustration"
Hey! So?,"Happiness, Excitement, Anticipation"
"She’s fine. She’s experiencing Braxton-Hicks contractions,mild discomfort caused by contractions in the uterine wall.","Contentment, Confidence, Neutral"
"Hmm, mild discomfort. So I take it you’ve had one of these Braxtonthingies?","Neutral, Confusion, Frustration"
So but everything is normal.,"Contentment, Confidence, Neutral"
Absolutely.,"Contentment, Confidence, Optimism"
And-and there’s no danger to her and the baby?,"Confidence, Fear, Anticipation"
"No-no. Contractions can be unnerving if you don’t know what theyare, but she’s fine.","Contentment, Confidence, Neutral"
Thank you doctor. (Dr. Long exits.) (To Joey) Oh thank you for being sonice and calm.,"Happiness, Contentment"
Calm?! I wasn’t calm! I’ve never been more scared in all mylife!,"Sadness, Fear, Frustration"
But wait you said everything was gonna be okay.,"Happiness, Optimism"
Well what do I know?! I’m not a doctor!,"Confusion, Frustration"
But I—But everything is okay. I’m fine!,"Confidence, Nostalgia, Frustration"
You sure?!,"Confidence, Surprise, Excitement"
"Yes! Yes! I got half a mind to contract that doctor’s uterusthough. Mild discomfort, what’s he talking about?","Anger, Disgust, Frustration"
(seeing Ross) Oh hey-hey!,"Happiness, Surprise, Excitement"
(rushes in) Is everything okay?,"Fear, Surprise, Anticipation"
"Yeah, everything’s fine!","Contentment, Confidence, Neutral"
"Your page said come to the hospital, what? What was it? What happened?","Surprise, Confusion, Frustration"
Something called Braxton-Hicks contractions.,"Neutral, Confusion, Frustration"
"Oh. Oh. Thank God, most women don’t even feel them.",Surprise
"Okay, no uterus, no opinion.","Confidence, Anger, Frustration"
"Hey uh, what’s with the candy?","Surprise, Confusion"
Oh when you beeped me I was on line at the concession stand at the movietheater.,"Neutral, Excitement, Frustration"
Oh you went to the movies by yourself?,"Neutral, Surprise"
No I—Mona!,"Surprise, Confusion, Frustration"
"Oh, I gotta go back in there.","Neutral, Anticipation, Frustration"
What? Why? What’s wrong?,"Surprise, Confusion, Frustration"
"No, everything’s fine. I just gotta go back…","Neutral, Confusion, Frustration"
"No really, you tell me what’s up.","Confidence, Optimism"
I-I forgot my underwear. (Ross lets her go.),"Surprise, Frustration"
"(To Joey) So, thanks so much for bringing her to the hospital.",Unknown
"Oh hey, don’t worry about it man. Don’t worry about it, no bigdeal.","Contentment, Confidence, Neutral"
"Yeah but still, I mean it should’ve been me. I’m the dad.","Sadness, Frustration, Longing"
"(To Joey) Uh, if you have any questions, here’s some informationon Braxton-Hicks. (Hands Joey a pamphlet.) Oh and by the way, you did the right thing bybringing her in. You’re gonna make a wonderful father.","Happiness, Confidence, Excitement"
"Oh uh, hey. Not as good as this guy! (Grabs Ross around the shoulders.) Hebrought","Happiness, Confidence, Excitement"
There has,Neutral
"Easy there Captain Kirk. Oh, do you have a bobby pin?",Happiness
"Yeah. (Checks his hair.) Oh no wait, I’m not an nine-year-oldgirl.","Confidence, Neutral"
Then why do you throw like one?,"Confusion, Frustration"
Maybe Monica has a bobby pin.,"Neutral, Anticipation, Confusion"
"Sure. Monica.""""","Neutral, Anticipation, Confusion"
"So, how’s the hideously inappropriate crush on Rachel coming?",Frustration
"Uh, really good. Really good. Yeah, I should be ready to kill myself anyday now. (Chandler returns with a bobby pin and hands it to Joey.) Wow, you sure foundthat quick. (He tries the pin in the lock.) I just—I wish I didn’t feel this wayabout Rachel anymore, y’know? I wish things could go back to normal. I mean, I loveliving with her and God, helping out with the baby is just amazing, but now I think…Ithink Ross feels left out. Y’know? When I had to take Rachel to the hospital, thedoctor thought I was the father. God… You should’ve seen the look on Ross’sface. (Pause) By the way, I have no idea what I’m doing here. For all I know I’mjust locking it more. Oh hey, did you try opening it with a credit card?","Sadness, Frustration, Longing"
That’s a good idea.,"Happiness, Contentment, Optimism"
Yeah.,"Contentment, Confidence, Neutral"
"Okay. (They switch places and Chandler gets out a credit card.) So uh,Ross is kinda bummed huh?","Neutral, Confusion, Frustration"
"Oh, I just…I feel terrible.","Sadness, Disgust, Frustration"
"Well, it’s not your fault. What are you gonna do? Not take her tothe hospital? Y’know? You’re doing nothing wrong. (Pause) Except for harboringan all consuming love for the woman whose carrying his baby. (He loses his card behind thedoor.) Richard? If-if you’re in there, could you pass me my credit card?","Neutral, Love, Frustration"
Hey.,Neutral
Hey.,Neutral
"I gotta tell you, yesterday was amazing. That massage felt so good!","Happiness, Contentment, Excitement"
"No-no, I got that.","Contentment, Confidence, Neutral"
"So umm, what do you say we make it a weekly appointment?","Happiness, Excitement, Anticipation"
"Okay. Okay but you should know though, I’ve raised my rates to $200an hour.","Confidence, Neutral, Frustration"
Okay.,Neutral
I mean $500.,"Confidence, Excitement, Optimism"
What?,"Surprise, Confusion, Frustration"
600.,"Neutral, Confusion, Frustration"
What’s going on?,"Fear, Anticipation, Confusion"
"Oh, you make sex noises when you get massaged!",Surprise
What? (Laughs.),"Happiness, Surprise"
"Yeah, and it really freaked me out! And after a while I even tried tohurt you and it just spurred you on.","Anger, Fear, Frustration"
What?! You’re crazy! There’s nothing sexual about the noises Imake!,"Anger, Surprise, Confusion"
Really? There’s nothing sexual about this? (Sexily) Oooh. Oo God!Ohh. Ohhhh. Ohh. (Some cute guy is watching closely.) (To him) What are you looking at?!(Pause) I mean hi.,"Confidence, Surprise, Frustration"
"Oh my—This is so embarrassing. Oh my God, I’m never gonna getmassaged again!","Fear, Frustration"
"No, you can’t let this stop you from getting massages! No look, Ihave, I have lots of clients that make the same noises you do!","Confidence, Frustration, Optimism"
Really?!,"Surprise, Excitement, Anticipation"
"Well not clients, lovers. But let’s just y’know, try it again.Come back and-and we’ll work through it.","Confidence, Frustration, Optimism"
Are you sure?,"Confidence, Surprise, Frustration"
Yes.,"Neutral, Confusion, Frustration"
I guess.,Neutral
"Great! Okay, if you’ll just excuse me. (To the guy) So, did youhear something you liked?","Happiness, Confidence, Excitement"
Hey Ross! Check it out! I learned a new trick!,"Happiness, Confidence, Excitement"
"Hey uh, I brought you some lunch.","Happiness, Contentment, Love"
Ohh! That’s so sweet of you! Oh yum! (Takes a bite out of thesandwich and starts to get sick.) Did you put pickles on this?,"Surprise, Disgust, Confusion"
Well yeah!,"Happiness, Excitement, Optimism"
Oh Ross!! (Runs to the bathroom and closes the door.),"Fear, Surprise, Excitement"
What?! What?! Rach what?!,"Surprise, Confusion, Frustration"
What’s going on?,"Surprise, Anticipation, Confusion"
"I made her favorite, tuna salad with pickles.","Happiness, Contentment, Love"
Pickle? Pickles make her sick. Giving her pickles is like giving me salad.,"Neutral, Disgust, Frustration"
"(to Rachel) I-I’m sorry Rach, I didn’t know. Are you gonna beokay?",Sadness
"Yeah, I’ll be fine. But could someone please make sure thatsandwich is gone when I get out there?","Neutral, Frustration, Optimism"
I’m on it! (Takes a bite out of the sandwich.),"Happiness, Confidence, Excitement"
I can’t believe this! I shouldn’t be the one making her throwup!,"Anger, Disgust, Frustration"
Dude relax! It could happen to anyone.,"Confidence, Optimism"
"Yeah? Not to you, because you know this stuff. I don’t know any of itand I’m the father. I wish I’d be more involved y’know.","Sadness, Frustration, Longing"
"(entering) Well, if anyone is keeping score, I no longer eat tuna.","Contentment, Confidence, Neutral"
"Hey uh, can I, can I talk to you guys for a second?",Neutral
Yeah.,"Neutral, Confusion, Frustration"
What’s up?,"Neutral, Anticipation, Confusion"
"Uh, sit down. I wanna talk about our situation.","Neutral, Anticipation, Frustration"
(Gasps) Are you breaking up with us?,"Sadness, Fear, Surprise"
"The thing is…’cause I live with Rachel I’m here for a lotof the stuff, okay? (To Rachel) And Ross…Ross is missing everything. So…","Sadness, Frustration, Longing"
Yeah?,"Neutral, Surprise, Confusion"
Maybe you two should live together.,"Contentment, Love, Optimism"
Are you asking me to move out? Do you not want me here?,"Sadness, Fear, Frustration"
"Oh no-no, no-no I love living with you. It just seems that…ifyou’re gonna have a roommate, y’know it might as well be the father.","Happiness, Contentment, Love"
"But Joey, I don’t think Ross wants me to move into his apartmentand disrupt his life like that. I mean—(Ross turns to her with wishful eyes.)—Orhe does.","Happiness, Love, Excitement"
No I-I-I would love to be around for you and the baby. And we-we can justtry it like on a temporary basis.,"Love, Excitement, Confusion"
"But Ross, its you and me!","Confidence, Excitement, Longing"
So? Sure! But it-it wouldn’t be anything romantic. AndI’m-I’m dating Mona—Damnit Mona! I was supposed to meet her like an hourago! What is wrong with me?!,"Anger, Confusion, Frustration"
"All right now, so? What do you think?","Neutral, Confusion, Frustration"
I don’t know. Is it crazy?,"Neutral, Confusion, Frustration"
"No! No it’s not. Joey, this is a smart idea.","Confidence, Excitement, Optimism"
"Well, I was due.","Contentment, Confidence, Optimism"
"Okay, let’s do it. I’ll move in.","Confidence, Excitement, Optimism"
Really?,"Surprise, Confusion"
Yeah.,Neutral
Oh Rach that’s great. That’s great. (They hug and Joey breathesa sigh of relief.),"Happiness, Excitement"
"Not to shabby, I got this all off myself…using my wife’stools. (He takes the door off the frame and we finally get to see what’s behind thegreen door! It is stacked, floor to ceiling, with junk.) Oh my God!","Surprise, Disgust, Excitement"
(entering) (Gasps) How did you get in there?!,Surprise
(laughs) You’re messy.,"Happiness, Contentment, Neutral"
Oh no! You weren’t supposed to see this!,"Fear, Surprise, Frustration"
I married Fred Sanford!,"Surprise, Disgust, Frustration"
"No Chandler, you don’t understand! (Chandler starts singing thetheme for","Confusion, Frustration"
"No, honey you’re not sick! Look, I don’t love you becauseyou’re organized, I love you in spite of that.","Love, Confusion, Frustration"
Really? You promise you won’t tell anyone?,Surprise
"Yes! And look, now that I know if I got some extra stuff lying aroundcan we, can we share the closet.","Happiness, Contentment, Excitement"
Well…it’s just umm…I’m afraid you might mess it up.,"Fear, Confusion, Frustration"
Hey.,"Neutral, Anticipation, Frustration"
Hey.,"Confidence, Neutral, Anticipation"
So Rachel’s all moved out huh? How are you taking it?,"Neutral, Sadness, Nostalgia"
"Well uh, I wanted to have a few beers, but uh, I got rid of those becauseRachel couldn’t stand the smell of them. But I have thrown back a lot of orange juicewith calcium though. And uh, it’s a couple weeks past it’s expiration date, soit’s got a bit of a kick.","Neutral, Confusion, Frustration"
Are you okay?,Neutral
"Are you kidding me? I’m great! Yeah, I’m uh; I’m betterthan great. I am good. And now that she’s gone, I can uh, I can do all this stuffaround here that I couldn’t do before. Y’know? Like umm, I can walk around nakedagain. Y’know? I can uh, I can watch porn in the living room. Right? This is uh, thisis good for me. Y’know? I like being on my own, I’m uh, better off this way.I’m uh, a lone wolf. Y’know? A loner. Alone. All alone. Forever. What’s awolf got to do to get a huh around here?! (Chandler rushes over and hugs him.)","Happiness, Contentment, Confidence"
Ohhh.,"Surprise, Nostalgia, Confusion"
That’s it. Just relax.,"Contentment, Confidence"
Ohh. Oh! Ohh!,"Surprise, Excitement, Anticipation"
Come on more!,"Excitement, Anticipation, Optimism"
Oh God!,"Fear, Surprise, Frustration"
"Yeah, you like that don’t you?","Confidence, Excitement, Optimism"
Oh yeah right there!,"Happiness, Contentment, Excitement"
You want it there? You take it there baby!,"Confidence, Excitement, Optimism"
Uh Phoebe?,"Surprise, Anticipation, Confusion"
"Yeah, say my name. Say it! (She stops when she realizes what she’sdoing.) And now I’m going to cover you back up, and umm we’re never doing thisagain.","Anger, Fear, Surprise"
