Dialogue,Emotions
"I, uh, I'll go see. (He goes in)","Neutral, Confusion, Frustration"
This almost never happens!,"Surprise, Excitement, Optimism"
,Unknown
"I just have to know, okay. Is it my hair?",Unknown
"(exasperated) Yes, Chandler, that's exactly what it is. It's your hair.","Neutral, Frustration"
"Yeah, you have homosexual hair.","Anger, Disgust, Frustration"
"So, um, did she...","Neutral, Anticipation, Confusion"
Twice.,"Confidence, Neutral, Surprise"
Twice?,"Surprise, Excitement, Confusion"
"Oh, that sucks!","Sadness, Disgust, Frustration"
You guys okay?,Neutral
"I dunno, it's weird. I mean, I know she's gone, but I just don't feel,uh...","Sadness, Confusion, Longing"
Maybe that's 'cause she's not really gone.,"Sadness, Nostalgia, Longing"
"Nono, she's gone.","Sadness, Nostalgia, Confusion"
We checked. A lot.,"Confidence, Excitement"
"Hm, I mean maybe no-one ever really goes. Ever since my mom died, everynow and then, I get the feeling that she's like right here, y'know? (She circles her handaround her right shoulder. Chandler, sitting on her right, draws back nervously) Oh! AndDebbie, my best friend from junior high- got struck by lightning on a miniature golfcourse- I always get this really strong Debbie vibe whenever I use one of those littleyellow pencils, y'know? ...I miss her.","Sadness, Nostalgia, Longing"
"Aw. Hey, Pheebs, want this? (Gives her a pencil)","Happiness, Contentment, Love"
Thanks!,"Happiness, Contentment, Confidence"
Sure. I just sharpened her this morning.,"Contentment, Confidence, Neutral"
"Now, see, I don't believe any of that. I think once you're dead, you'redead! You're gone! You're worm food! (realises his tactlessness) ...So Chandler looks gay,huh?","Confidence, Disgust, Frustration"
"Y'know, I dunno who this is, but it's not Debbie. (Hands back thepencil)","Neutral, Confusion, Frustration"
I thought it was gonna be a closed casket.,"Sadness, Surprise, Disgust"
"Well, that doesn't mean she can't look nice!","Contentment, Confidence, Optimism"
"Sweetie, you think you can get in there?","Confidence, Excitement, Anticipation"
(sarcastic) I don't see why not.,"Disgust, Frustration"
Here's my retainer!,"Confidence, Excitement, Optimism"
I was just thinking. When my time comes-,"Neutral, Sadness, Anticipation"
Dad!,"Happiness, Love, Excitement"
"Listen to me! When my time comes, I wanna be buried at sea.","Contentment, Confidence, Longing"
You what?,"Surprise, Confusion, Frustration"
"I wanna be buried at sea, it looks like fun.",Neutral
Define fun.,"Anticipation, Confusion"
"C'mon, you'll make a day of it! You'll rent a boat, pack a lunch...","Excitement, Anticipation, Optimism"
"...And then we throw your body in the water... Gee, that does sound fun.","Neutral, Surprise, Disgust"
"Everyone thinks they know me. Everyone says 'Jack Geller, sopredictable'. Maybe after I'm gone, they'll say 'Buried at sea! Huh!'.","Sadness, Frustration, Longing"
That's probably what they'll say.,"Confidence, Neutral, Anticipation"
I'd like that.,"Happiness, Contentment, Excitement"
"Hey, gorgeous.","Happiness, Contentment, Confidence"
"(sheepish) Hey. Look, I'm sorry about yesterday, I, um-",Unknown
"No, nono, don't- don't worry about it. Believe me, apparently otherpeople have made the same mistake.","Confidence, Neutral, Frustration"
Oh! Okay! Phew!,"Surprise, Excitement"
"So, uh... what do you think it is about me?",Confidence
"I dunno, uh... you just have a-a...","Confusion, Frustration"
"...Quality, right, great.","Contentment, Confidence, Neutral"
"Y'know, it's a shame, because you and Lowell would've made a greatcouple.","Sadness, Disgust, Frustration"
"Lowell? Financial Services' Lowell, that's who you saw me with?","Surprise, Confusion, Frustration"
What? He's cute!,"Happiness, Surprise, Excitement"
"Well, yeah... 's'no Brian in Payroll.","Neutral, Confusion, Frustration"
Is Brian...?,"Neutral, Anticipation, Confusion"
"No! Uh, I d'know! The point is, if you were gonna set me up withsomeone, I'd like to think you'd set me up with someone like him.","Confusion, Frustration, Longing"
"Well, I think Brian's a little out of your league.","Neutral, Frustration, Longing"
Excuse me? You don't think I could get a Brian? Because I could,"Confidence, Frustration"
(holding a dress out from inside the closet) This one?,"Contentment, Confidence, Neutral"
No.,Neutral
"I have shown you everything we have. Unless you want your mother to spendeternity in a lemon yellow pant-suit, go with the burgundy.","Confidence, Frustration, Optimism"
"You know, whatever we pick, she would've told us it's the wrongone.","Confusion, Frustration, Optimism"
You're right. We'll go with the burgundy.,"Contentment, Confidence, Neutral"
Oh! A fine choice. I'm coming out. (Starts to climb over the furniture),"Surprise, Excitement, Anticipation"
Wait! We need shoes!,"Excitement, Anticipation, Frustration"
"Okay. Um, how about these? (Holds out a pair)","Neutral, Anticipation, Confusion"
That's really a day shoe.,"Neutral, Confusion, Frustration"
And where she's going everyone else'll be dressier?,"Neutral, Anticipation, Frustration"
Could we see something in a slimmer heel?,"Confidence, Excitement, Anticipation"
"(forages around) Okay, I have nothing in an evening shoe in the burgundy.I can show you something in a silver that may work.","Confidence, Neutral, Optimism"
"No, it really should be burgundy.","Confidence, Frustration"
Mm. Unless we go with a different dress?,Neutral
"No! Nonono, wait a sec. I may have something in the back.","Excitement, Anticipation, Frustration"
Oh my God..,"Fear, Surprise, Excitement"
"Is everything all right, dear?","Neutral, Love"
"Yeah, just... just Nana stuff.","Contentment, Neutral, Nostalgia"
"(entering) How we doing, you guys ready?","Confidence, Excitement, Anticipation"
Mom already called this morning to remind me not to wear my hair up. Didyou know my ears are not my best feature?,"Sadness, Disgust, Frustration"
Some days it's all I can think about.,"Sadness, Frustration, Longing"
"(entering) Hi, sorry I'm late, I couldn't find my bearings.","Neutral, Frustration"
"Oh, you-you mean your earrings?","Neutral, Surprise, Confusion"
What'd I say?,"Surprise, Confusion, Frustration"
(sticking her foot out) Hm-m.,"Contentment, Confidence, Excitement"
Are these the shoes?,"Neutral, Confusion, Frustration"
Yes. Paolo sent them from Italy.,"Happiness, Contentment, Confidence"
"What, we-uh- we don't have shoes here, or...?","Surprise, Confusion, Frustration"
(entering with Chandler) Morning. We ready to go?,"Contentment, Confidence, Neutral"
"Well, don't we look nice all dressed up?...It's stuff like that, isn'tit?","Contentment, Neutral, Optimism"
It was a really beautiful service.,"Contentment, Love, Nostalgia"
"It really was. Oh, c'mere, sweetheart. (Hugs her) Y'know, I thinkit might be time for you to start using night cream.","Happiness, Contentment, Love"
What?,Surprise
"Nothing, just your overcoat sounds remarkably like Brent Mussberger.","Surprise, Confusion, Frustration"
"Check it out, Giants-Cowboys. (He has a pocket TV)","Excitement, Anticipation, Optimism"
You're watching a football game at a funeral?,"Surprise, Disgust, Confusion"
"No, it's the pre-game. I'm gonna watch it at the reception.","Confidence, Excitement, Anticipation"
"You are a frightening, frightening man.","Anger, Fear, Disgust"
Oh no! My new Paolo shoes!,"Sadness, Surprise, Frustration"
"Oh, I hope they're not ruined.","Sadness, Fear, Frustration"
"God, what a great day. ...What? Weather-wise!","Happiness, Contentment, Excitement"
"I know, uh, the air, the-the trees... even though Nana's gone there's,there's something almost, uh- I dunno, almost life-aff- (Not looking where he is going hefalls into an open grave)","Sadness, Fear, Surprise"
God! Ross!,"Happiness, Surprise, Excitement"
I'm fine. Just-just... having my worst fear realised...,"Sadness, Fear, Frustration"
"Okay, don't worry, I'm just checking to see if the muscle's inspasm...huh.","Neutral, Surprise, Confusion"
"What, what is it?","Surprise, Anticipation, Confusion"
You missed a belt loop.,"Neutral, Confusion, Frustration"
Oh! No-n-,"Fear, Surprise, Disgust"
"Okay, it's in spasm.","Neutral, Confusion, Frustration"
"Here, sweetie, here. I took these when I had my golfing accident.(Hands Ross a bottle of pills. Then turns to Monica and pats her hair over her ears)","Happiness, Contentment, Love"
"Oh, no-","Sadness, Fear, Surprise"
"Sorry- Hi, I'm Dorothy's daughter.","Confidence, Neutral, Excitement"
"Hi, I'm Chandler, and I have no idea who Dorothy is.","Neutral, Confusion, Frustration"
"Hey, look who's up! How do you feel?","Happiness, Contentment, Excitement"
"I feel great. I feel- great, I fleel great.","Happiness, Confidence, Excitement"
"Wow, those pills really worked, huh?","Surprise, Optimism"
"Not the first two, but the second two- woooo! ...I love you guys. You guysare the greatest. I love my sister (Kisses Monica), I love Pheebs... (Hugs her)","Happiness, Love, Excitement"
Ooh! That's so nice...,"Happiness, Surprise, Excitement"
...Chandler!,"Happiness, Surprise, Excitement"
Hey.,"Neutral, Anticipation, Confusion"
"(hugs him) And listen, man, if you wanna be gay, be gay. Doesn't matter tome.","Confidence, Love"
(turns to a friend) You were right. (They walk off and leave Chandler.),"Confidence, Neutral, Frustration"
Rachel. Rachel Rachel. (Sits down beside her) I love you the most.,"Happiness, Contentment, Love"
"(humouring him) Oh, well you know who I love the most?","Love, Excitement"
No.,"Neutral, Disgust, Frustration"
You!,"Neutral, Anger, Surprise"
Oh.. you don't get it! (Passes out and slumps across her),"Sadness, Confusion, Frustration"
Whaddya got there?,"Excitement, Anticipation"
"(hides the TV, but he still has an earphone) Just a, uh... hearingdisability.","Confusion, Frustration"
What's the score?,"Neutral, Anticipation, Confusion"
Seventeen-fourteen Giants... three minutes to go in the third.,"Confidence, Excitement, Anticipation"
Beautiful! (Turns to watch with him),"Happiness, Love, Excitement"
"(still trapped under Ross) Pheebs, could you maybe hand me a cracker?","Contentment, Frustration"
(to Monica) Your grandmother would have hated this.,"Sadness, Disgust, Nostalgia"
"Well, sure, what with it being her funeral and all.","Sadness, Disgust, Nostalgia"
"No, I'd be hearing about 'Why didn't I get the honey-glazed ham?',I didn't spend enough on flowers, and if I spent more she'd be saying 'Why are you wastingyour money? I don't need flowers, I'm dead'.","Sadness, Confusion, Frustration"
That sounds like Nana.,"Happiness, Contentment, Love"
Do you know what it's like to grow up with someone who is criticalof every single thing you say?,"Sadness, Anger, Frustration"
...I can imagine.,"Neutral, Anticipation, Confusion"
"I'm telling you, it's a wonder your mother turned out to be thepositive, life-affirming person that she is.","Happiness, Love, Optimism"
"That is a wonder. So tell me something, Mom. If you had to do it allover again, I mean, if she was here right now, would you tell her?","Nostalgia, Confusion, Frustration"
Tell her what?,"Neutral, Confusion, Frustration"
"How she drove you crazy, picking on every little detail, like yourhair... for example.","Anger, Disgust, Frustration"
I'm not sure I know what you're getting at.,"Neutral, Confusion, Frustration"
Do you think things would have been better if you'd just told her thetruth?,"Sadness, Frustration"
...No. I think some things are better left unsaid. I think it'snicer when people just get along.,"Contentment, Neutral, Optimism"
Huh.,"Neutral, Confusion, Frustration"
"More wine, dear?","Happiness, Contentment, Love"
"Oh, I think so.","Contentment, Confidence, Neutral"
"(reaches out to fiddle with Monica's hair again, and realises)Those earrings look really lovely on you.","Happiness, Love, Excitement"
Thank you. They're yours.,"Happiness, Contentment, Confidence"
Actually they were Nana's.,"Contentment, Surprise, Nostalgia"
Now I'm depressed! ...(To everyone) Even more than I was.,"Sadness, Frustration, Longing"
"Hey, who's this little naked guy?","Surprise, Disgust"
That little naked guy would be me.,Confidence
"Aww, look at the little thing.","Happiness, Love, Excitement"
"Yes, yes, fine, that is my penis. Can we be grown-ups now?","Neutral, Confusion, Frustration"
Who are those people?,"Neutral, Confusion"
Got me.,"Surprise, Confusion, Frustration"
"Oh, that's Nana, right there in the middle. (Reads the back) 'Me and thegang at Java Joe's'.","Happiness, Contentment, Nostalgia"
"Wow, Monica, you look just like your grandmother. How old was she there?","Surprise, Nostalgia"
"Let's see, 1939... yeah, 24, 25?",Neutral
Looks like a fun gang. (They all look at each other and smile),"Happiness, Contentment, Excitement"
"Ooh, look-look-look-look-look! I got Monica naked!","Happiness, Surprise, Excitement"
"(looking) Nono, that would be me again. I'm, uh, just trying something.","Confidence, Excitement, Confusion"
"Hey, Lowell.","Happiness, Confidence, Excitement"
"Hey, Chandler.",Neutral
So how's it going there in Financial Services?,"Neutral, Anticipation"
It's like Mardi Gras without the paper mache heads. How 'bout you?,"Happiness, Excitement, Anticipation"
"Good, good. Listen, heh, I dunno what Shelley told you about me, but,uh... I'm not.","Neutral, Confusion, Frustration"
I know. That's what I told her.,"Contentment, Confidence, Neutral"
Really.,"Neutral, Confusion, Frustration"
Yeah.,"Contentment, Confidence, Neutral"
So- you can tell?,"Confidence, Surprise, Excitement"
"Pretty much, most of the time. We have a kind of... radar.","Contentment, Confidence, Optimism"
"So you don't think I have a, a quality?","Confidence, Confusion, Frustration"
"Speaking for my people, I'd have to say no. By the way, your friendBrian from Payroll, he is.","Confidence, Neutral, Frustration"
He,"Confidence, Neutral, Anticipation"
"Yup, and waaay out of your league. (Exits)","Confidence, Disgust, Frustration"
"Out of my league. I could get a Brian. (Brian enters behind him) If Iwanted to get a Brian, I could get a Brian. (Sees him) Hey, Brian.","Confidence, Surprise, Frustration"
