Dialogue,Emotions
I can’t,"Neutral, Frustration, Longing"
Yeah! You gotta tell a girl before you tape her. Such a rookie mistake.,"Confidence, Disgust, Frustration"
Y’know who has a great video camera?,"Excitement, Anticipation, Optimism"
(nasally) Greg and Jenny?,"Neutral, Confusion, Longing"
Do you still wanna call ‘em? I wanna call ‘em.,"Excitement, Anticipation, Optimism"
Let’s call ‘em.,"Contentment, Excitement, Optimism"
Yeah! Ask them if they brought their friends any souvenirs!,"Happiness, Excitement, Anticipation"
(on phone) Hello? (Listens) Eighth street deli?,"Neutral, Anticipation, Confusion"
"Hey, hang up! You get food poisoning just talkin’ to that place.","Anger, Disgust, Frustration"
"(on phone) Uh sorry, wrong number. (Hangs up)","Neutral, Confusion, Frustration"
Here you go. (Shows her the number again.),"Confidence, Neutral, Excitement"
(on phone) Hello? (Listens) (To All) It’s the deli again!,"Confidence, Neutral, Frustration"
All right! I’ll have a sandwich!,"Happiness, Contentment, Excitement"
(hangs up) I don’t think this number’s right!,"Disgust, Confusion, Frustration"
What?,"Surprise, Confusion, Frustration"
You got fake numbered.,"Disgust, Confusion, Frustration"
What?! People don’t do that!,"Surprise, Disgust, Frustration"
Oh I think we do.,"Confidence, Excitement, Optimism"
They gave us a fake number? Why? Why would they do that?,"Anger, Confusion, Frustration"
"I don’t know! You were a delight to talk to. You asked all thoseinsightful, great questions.","Happiness, Contentment, Excitement"
"And you’ve never been funnier. Joke, joke, joke, you were a hoot!","Happiness, Confidence, Excitement"
"Y’know what? Don’t worry about it, you still got me and Phoebe.","Happiness, Contentment, Love"
"Excuse me, I don’t want Greg and Jenny’s rejects.","Neutral, Disgust, Frustration"
(entering) Rachel won’t talk to me! She won’t even open thedoor!,"Sadness, Confusion, Frustration"
"Hmm, I wonder why. Pervert!","Disgust, Confusion, Frustration"
"Okay, listen I am not a pervert!","Anger, Frustration"
"That’s like the pervert motto! Yeah! Yeah! They have you raise yourright hand, put your left hand down your pants, and repeat that!","Anger, Disgust, Frustration"
"Filming Rachel is not something I planned. Okay look, here’s whathappened, and Joey you-you can back me up on this. All right, about-about a month and ahalf ago I came to you with a problem? Umm, a personal thing.","Neutral, Confusion, Frustration"
Personal thing? What personal thing? I don’t know.,"Neutral, Confusion, Frustration"
About…about sex? (Joey looks at him confused) That I hadn’t hadsex in months?,"Surprise, Confusion, Frustration"
(laughs) Yeah I knew what you were talkin’ about.,"Happiness, Contentment, Confidence"
Hey!,"Happiness, Excitement, Anticipation"
Hey.,"Contentment, Neutral, Confusion"
"Do you have a minute? I’d like to talk to you about somethingI’m, I’m really uncomfortable talking about.",Unknown
"Sure. What? About uh, you showering with your mom?","Surprise, Disgust, Confusion"
"I actually had a topic in mind! I’m, I’m kinda going through adry spell, sex wise.","Confusion, Frustration"
"Whoa, for like months?","Surprise, Excitement, Confusion"
"Five to be lying, six.","Confidence, Surprise, Confusion"
Six months? Whoa that’s rough.,"Sadness, Surprise"
"Well, I mean it’s not all bad. I’m learning to appreciate theuh, smaller things in life. Like the sound of a bird and the color of the sky.","Happiness, Contentment, Optimism"
The sky’s blue Ross and I had sex yesterday!,"Contentment, Surprise, Excitement"
"Please, help me! I have a date tonight. It has to go wellokay—I’m scared for my health!",Fear
"Okay. Okay. Umm…Ooh! Oh-oh, I got something. It’s this story Icame up with, very romantic. I swear any woman that hears it; they’re like putty.","Happiness, Confidence, Excitement"
Really? Well then tell it to me.,"Neutral, Confusion, Frustration"
"Okay. Now you’re gonna want to have sex with me when you hear it, butyou have to remember it is","Confidence, Excitement, Anticipation"
(sarcastic) I’ll try to control myself.,"Disgust, Frustration"
"Okay. (Clears throat) Years ago, when I was backpacking across WesternEurope…","Happiness, Excitement, Nostalgia"
(laughs) You were backpacking across Western Europe?,"Happiness, Surprise, Excitement"
Have a nice six more months Ross! (Starts to leave.),"Contentment, Frustration"
"(stopping him) Okay! Okay! Okay. I’m sorry. Please, please, you werein Western Europe and?",Unknown
"I was just outside Barcelona hiking in the foothills of Mount Tibidabo. Iwas at the end of this path and I came to a clearing and there was a lake, very secluded.And there were tall trees all around. (Whispering) It was dead silent. Gorgeous. (Softly)And across the lake I saw…a beautiful woman…bathing herself…but she wascrying…","Sadness, Surprise"
(intently listening) Why?,"Neutral, Anticipation, Confusion"
"Umm, this is great wine.","Happiness, Contentment, Excitement"
"It’s from France…In Europe…Western Europe. Y’know umm,a few years ago I actually was backpacking across Western Europe.","Confidence, Excitement, Nostalgia"
Really?,"Surprise, Confusion, Frustration"
"Uh-hmm—Wait! It gets better. Um, yeah I was in Barcelona.","Excitement, Anticipation, Nostalgia"
I studied for a year in Barcelona. (Ross is stunned and worried.),Surprise
"Anyway, umm so I was um, I was hiking…","Neutral, Confusion, Frustration"
I love hiking!,"Happiness, Love, Excitement"
(whines) Oh that’s great! I was hiking along the foothills of MountTibidaybo…,"Disgust, Frustration, Longing"
I think its Tibidabo.,"Confidence, Excitement, Nostalgia"
Okay! Do you wanna tell the story?!,"Happiness, Excitement, Anticipation"
Whoa! What are you doing here? How did your date go?,"Surprise, Excitement"
Great! I’m across the street having sex with her right now. Yourstory sucks!,"Anger, Disgust, Frustration"
"Hey! Look, if it didn’t work it’s because you didn’t tellit right! Show me how you did it.","Confidence, Frustration, Optimism"
"No! No, I don’t…don’t want to.","Sadness, Fear, Frustration"
How long since you’ve seen a girl naked?,Unknown
I was backpacking across Western Europe.,"Happiness, Excitement, Optimism"
I’m not feeling it.,"Neutral, Confusion, Frustration"
"I was just outside Barcelona, hiking…","Contentment, Confidence, Excitement"
No! No! No Ross! I’m not hot! Are you hot?,"Confusion, Frustration"
It’s been six months! I’m always hot!,"Disgust, Confusion, Frustration"
"Well you’re not selling the story! It’s like; it’s like youdon’t believe it! Look, I gotta go. I got a date, but try this. Do what I do whenI’m preparing for an audition. Okay? I’ll set you up with my video camera andyou can record yourself and-and see what you’re doing wrong.","Confidence, Frustration"
I’ll try that.,"Confidence, Excitement, Optimism"
"All right now… All right, you’re all set up. You’re good togo. Just hit record. All right?","Confidence, Excitement, Anticipation"
Thanks.,Neutral
Good luck.,"Confidence, Excitement, Optimism"
Thanks. And-and hey Joe?,"Happiness, Excitement, Anticipation"
Yeah?,"Confidence, Neutral, Anticipation"
"Listen, if you ever have any problem with the ladies you know I’llhelp you out.","Happiness, Confidence, Optimism"
(trying not to laugh) That means a lot to me man. (Exits.),"Happiness, Contentment, Confidence"
Hello! Can I get you anything? Huh? Lens cleaner? Your battery okay?(Rachel bursts in carrying two boxes and Ross jumps up.) Rachel!,"Surprise, Excitement, Confusion"
Oh Ross!,"Happiness, Surprise, Love"
Hi!,"Happiness, Contentment, Excitement"
Thank God you’re here! You have to help me! Were you just talkingto yourself?,"Fear, Confusion"
"That’s less embarrassing, yes. Yes I was.","Sadness, Confusion"
"(voiceover) So when she came in, I got distracted and totally forgot aboutthe camera. [Cut back to the present day.] It kept rolling and recorded everything.","Neutral, Surprise, Disgust"
"Yeah, we’re gonna need to see that tape. (They rest of themagree.)","Confidence, Excitement, Optimism"
"Yeah, definitely.","Contentment, Confidence, Optimism"
What a great idea! That will get Rachel to forgive me!,"Happiness, Excitement, Optimism"
Y’know what? This is not fair to her. Let’s just forget thetape!,"Neutral, Confusion, Frustration"
"Thank you. (Joey mouths to Ross, You’ll show me right?"")No!""","Confidence, Anticipation, Frustration"
"You’re right. (Mouths, I know you’ll show me","Confidence, Anticipation, Optimism"
Joey! No!,"Anger, Fear, Surprise"
"Loud and clear! (Mouths, You’ll show me","Confidence, Excitement, Optimism"
I still don't get why Greg and Jenny would give us a fake number.,"Confusion, Frustration"
"Y’know, if they knew what they were doing they probably didn’tgive you real names either.","Confidence, Disgust, Frustration"
"Okay, maybe people give out fake numbers, but they don’t give outfake names.","Confidence, Neutral, Frustration"
"Oh yeah? (To Phoebe) Hi, Ken Adams, nice to meet you.","Confidence, Neutral, Excitement"
Regina Philange. (Ken and Regina shake hands.),"Happiness, Confidence, Excitement"
"I still don’t get it, we didn’t do anything wrong.","Confusion, Frustration, Optimism"
"I know! Although, you did tell an awful lot of jokes.","Happiness, Contentment, Frustration"
I thought you said those jokes were funny. Joke! Joke! Joke!,"Disgust, Confusion, Frustration"
(rolling her head from side to side) Joke. Joke. Blah! Blah! (Joey andPhoebe laugh.),"Happiness, Excitement, Confusion"
Well maybe it was all of your questions.,"Confusion, Frustration"
What about my questions?,"Confusion, Frustration, Longing"
"The sheer volume, it was like flying with the Riddler!","Surprise, Excitement, Frustration"
"Oh, I’m sorry. Was that another joke?","Confusion, Frustration"
(angrily) Was that another question?,"Anger, Confusion, Frustration"
(entering) Hey! Is Ross still here?,"Happiness, Excitement, Anticipation"
"Uh no Rach, he’s gone. But listen, he told us what happened and itdoes, it sounds like an honest mistake.","Confidence, Neutral, Confusion"
"Oh really? Well how would you like it if I had sex with you and I tapedit? (Joey smiles luridly) Oh forget it! (Ross enters.) Oh there he is now, the father ofmy child, the porn king of the west village.","Anger, Disgust, Frustration"
"Look, it was accident! Okay? I-I feel bad that it happened, but I swear, Ididn’t even watch it! Anyway, here. (He takes the tape out of his coat pocket.) Ithought you might be more comfortable destroying it yourself. (Tosses her the tape.)","Sadness, Fear, Frustration"
Thank you. (She sets it on the floor and is about to stomp on it withher shoe when the rest of the gang jumps up and yells simultaneously.) What? (They allyell again.) You don’t want to see this do you?,"Anger, Surprise, Frustration"
Hell yeah!!!,"Happiness, Confidence, Excitement"
I am,"Contentment, Confidence, Optimism"
"No! Not the sex part, just the stuff leading up to it.","Anticipation, Confusion, Frustration"
"Forget it, she’s destroying it.","Sadness, Anger, Frustration"
"Okay fine! Fine! We’ll just have to think of some other way to putthe whole ‘Who came onto who,’ thing to rest! Come on now, think!!","Anger, Confusion, Frustration"
"Look, forget it Phoebe. Okay? It’s Rachel’s tape and she can dowhatever she wants with it. And she wants to destroy it. So, end of story.","Neutral, Frustration, Optimism"
I wanna see it.,"Excitement, Anticipation, Longing"
What?!,"Surprise, Confusion, Frustration"
"Clearly you don’t want people to see this tape. Now I don’twant people to see this tape either, but you so badly don’t people to see it makes mewant to see it. You see?","Confusion, Frustration"
(confused) Are we watchin’ the tape or not?!,"Confusion, Frustration"
I don’t want people to see it for your sake.,Neutral
"Ahh, I don’t believe you. I think you don’t want them to seeyou begging me. (Goes to put the tape in the VCR)","Anger, Frustration"
"Rachel, please…","Neutral, Frustration, Longing"
"Ah, a little preview!",Excitement
"Fine. Fine, but I want the record to show that I tried to take the highroad, because in about five minutes I’m gonna be saying…(He laughs and points atRachel sarcastically.)","Confusion, Frustration"
"Okay, here we go. (Pushes play.)","Confidence, Excitement, Anticipation"
(on tape) Hello! Can I get you anything?,"Happiness, Contentment, Confidence"
(To Phoebe) I’m so happy!,"Happiness, Love, Excitement"
"(on tape) Oh, thank God you’re here! You have to help me! Were youjust talking to yourself?","Fear, Surprise"
There I am.,"Happiness, Contentment, Confidence"
You’re gonna get pregnant.,"Fear, Disgust, Frustration"
"(on tape) I screwed up so bad, I told Monica that I would stuff and sendall these wedding invitations like weeks ago and I-I…","Sadness, Frustration"
(on tape) You didn’t do it?,"Surprise, Confusion, Frustration"
(on tape) I-I know—I had put them in…in-in my desk at work andI completely forgot about them until today.,"Neutral, Confusion, Frustration"
(taking Rachel’s hand) Sweetie okay. It’s okay. Everybody madeit to the wedding. I’m fine.,"Contentment, Confidence, Love"
Kinda hurtin’ my hand though.,"Neutral, Frustration"
I know.,Confidence
(on tape) (Ross hands her a glass of wine) I cannot believe that I didthis. Especially after Monica just went on and on and on about it! (Mimicking Monica)Okay Rachel! Here are the invitations Rachel! Now be very careful Rachel! Please,Frustration
Did you do,"Neutral, Confusion, Frustration"
(pause) Not on the ones we sent out.,"Confidence, Neutral, Frustration"
"So, just the ones gave back to us and we had framed! (Slams the framedinvitation down onto the table.)","Happiness, Confidence, Excitement"
(on tape) Can you believe this is already happening? I mean it seemslike yesterday they just got engaged.,"Sadness, Surprise, Nostalgia"
"(on tape) I know. Hey remember…remember the night they got engaged?How uh, you and I almost…","Excitement, Anticipation, Nostalgia"
"(on tape) Oh, I remember how we almost. Do you think we would’vegone through with it? Y’know, if we hadn’t gotten caught. Do you think wewould’ve done it?","Anticipation, Nostalgia, Confusion"
"(on tape) I mean I…I know I wanted to. I just, I just wasn’tsure if you wanted to.","Confusion, Frustration"
(on tape) Oh I wanted to.,"Happiness, Contentment, Excitement"
(on tape) So we…we both wanted to.,"Happiness, Contentment, Excitement"
(on tape) Interesting.,Neutral
"(on tape) Yeah. (Pause) Anyway umm, it probably worked out for the best.","Contentment, Neutral, Optimism"
"(on tape) Oh yeah, sure.","Contentment, Confidence, Neutral"
"Okay, in about ten seconds you’re gonna see him kiss me.","Love, Excitement, Anticipation"
And in about five seconds you’re gonna see why.,"Confidence, Excitement, Anticipation"
(on tape) Ross did I ever tell you about the time that I wentbackpacking through Western Europe?,"Excitement, Anticipation, Nostalgia"
"Okay, get ready to see some beggin’!","Excitement, Anticipation, Optimism"
"Oh, you came on to Ross!","Surprise, Disgust, Frustration"
What?!,"Surprise, Confusion, Frustration"
Now I’m so happy.,"Happiness, Contentment, Excitement"
What are you talking about?!,"Anger, Surprise, Confusion"
You used the Europe story!,"Surprise, Confusion, Frustration"
That’s the magic story you use when you wanna have sex!,"Excitement, Anticipation"
How do you know about that story?!,"Surprise, Confusion, Frustration"
How do,"Neutral, Confusion, Frustration"
I heard it from my friend Irene who heard it from some guy!,"Surprise, Excitement, Confusion"
(raises his hand) Some guy!! (Points to himself.),Confidence
"No. No, she told me his name was Ken Adams.","Confidence, Surprise, Frustration"
(raises his hand and points to himself again) Ken Adams!!,"Confidence, Excitement, Anticipation"
Hi.,"Contentment, Neutral, Confusion"
"So uh, apparently people are familiar with the Europe story?","Neutral, Surprise, Confusion"
"Yeah. Listen about that, the whole uh, who came on to who thing reallydoesn’t matter. I mean, I think it would’ve happened either way. I mean if youhadn’t initiated it I-I-I know I would’ve.","Confidence, Excitement, Frustration"
It was an amazing night.,"Happiness, Love, Excitement"
It was. It was an amazing night.,"Happiness, Love, Excitement"
You think it looked amazing?,"Surprise, Disgust, Confusion"
I uh… I don’t know. I mean I…I honestly didn’t watchit.,"Neutral, Confusion, Frustration"
"Yeah, me neither. Yet…","Neutral, Anticipation, Confusion"
Uhhhhhh…that-that may be weird.,"Neutral, Confusion, Frustration"
"Yeah, it would be really weird.","Neutral, Confusion, Frustration"
Good luck.,"Confidence, Excitement, Optimism"
Good luck to you.,"Confidence, Excitement, Optimism"
Mind if I mute?,"Contentment, Neutral, Frustration"
Oh please. (He does so.),"Confidence, Disgust, Frustration"
"Oh, oh there go the clothes.","Sadness, Surprise, Disgust"
You are undressing very quickly.,"Confidence, Surprise, Excitement"
"Six months Rachel, six months.","Contentment, Confidence, Optimism"
Hey. We-we look…we look pretty good.,"Happiness, Contentment, Confidence"
That’s what I was gonna say.,"Confidence, Surprise, Excitement"
Oh nice tan!,"Happiness, Confidence, Excitement"
Thank you! I had just gone to the beach that weekend.,"Happiness, Contentment, Excitement"
Ah….,Neutral
Have you been working out?,"Happiness, Confidence, Excitement"
I have been working out.,"Confidence, Excitement, Optimism"
"Really? Wow, this is so much better than I…","Happiness, Surprise, Excitement"
Oh that’s not pretty.,"Sadness, Disgust"
Oh! Oh!,"Surprise, Excitement, Anticipation"
No!,"Sadness, Anger, Frustration"
Oh God!,"Fear, Surprise, Anticipation"
Oh no!,"Fear, Surprise, Frustration"
"Oh, make it stop!","Sadness, Frustration, Longing"
Oh no!!,"Sadness, Fear, Surprise"
Make it stop!!,"Fear, Frustration, Longing"
No!!,"Sadness, Anger, Fear"
Have to make it stop!!,"Anger, Fear, Frustration"
No!!!,"Sadness, Anger, Fear"
"(on phone) Hello Greg? (Listens) Hi, this is Monica from the plane?Listen, the number that you gave me 853-5… (Listens) (To Chandler) That is their oldnumber! Jenny’s been giving it out since they moved!","Surprise, Confusion, Frustration"
Jenny! That is so Jenny!,Unknown
"(on phone) Hey listen umm, how would you like to get together? Say nextSaturday? (Listens) Okay, how about Sunday? (Listens) Okay umm, the week after that?(Listens) The week after that? (Listens) Y’know what Greg? Y’know what? We aregood, interesting, funny people with","Confidence, Excitement, Optimism"
