Dialogue,Emotions
"Ooh, I was soo nervous about that letter. But the way you owned up toeverything, it just showed me how much you’ve grown. Y'know?",Unknown
(getting miffed) I suppose.,Frustration
"You have! Ross, you should give yourself credit. I mean my Mom","Confidence, Love, Excitement"
(getting angry) Umm-hmm.,"Anger, Disgust, Frustration"
"Ooh, I just wish we hadn’t lost those four months, but if time waswhat you needed just to gain a little perspective...","Sadness, Frustration, Longing"
(yelling from the bedroom) WE WERE ON A BREAK!!!!!!!,"Anger, Confusion, Frustration"
(entering with Joey) (to Monica) Coffee house?,"Excitement, Anticipation, Longing"
You bet.,"Contentment, Confidence, Excitement"
"And for the record, it took","Confidence, Frustration, Optimism"
"Yeah! You and that girl from that copy place, which yesterday you tookfull responsibility for!!","Anger, Surprise, Frustration"
I didn’t know what I was taking full responsibility for! Okay?! Ididn’t finish the whole letter!,"Anger, Confusion, Frustration"
What?!!,"Anger, Surprise, Confusion"
I fell asleep!,"Contentment, Surprise, Nostalgia"
You fell asleep?!,"Surprise, Disgust, Frustration"
"It was 5:30 in the morning, and you had rambled on for 18 pages. Front andback!! (they go into the living room, trapping Monica, Chandler, and Joey in the kitchen)(to Rachel) Oh-oh-oh, and by the way, Y-O-U-apostrophe-R-E means ‘you are,’Y-O-U-R means ‘your!’","Anger, Confusion, Frustration"
Y'know I can’t believe I even,"Sadness, Disgust, Frustration"
(starts to cry) FINE BY ME!! (he opens the door and traps Chandler behindit),"Sadness, Anger, Frustration"
"Oh, oh, and hey-hey-hey, those little spelling tips will come in handywhen you’re at home on Saturday nights playing","Happiness, Excitement, Optimism"
Hey!!,"Happiness, Surprise, Excitement"
(to Monica) Sorry!! (to Ross) I just feel bad about all that sleepyou’re gonna miss wishing you were with me!,"Confidence, Excitement, Longing"
"Oh, no-no-no don’t you worry about me falling asleep. I still haveyour letter!!!","Confidence, Excitement, Nostalgia"
"And hey! Just so you know, it’s","Happiness, Confidence, Excitement"
I KNEW IT!!!!,"Confidence, Surprise, Excitement"
(sets down some cards) Gin.,"Happiness, Contentment, Confidence"
"We were playing Gin? Y'know if we were a couple, we could play thisgame naked.",Excitement
Will you stop!,"Anger, Confusion, Frustration"
Okay. All right.,"Contentment, Confidence, Neutral"
"Okay, all right, I think you’re great, I think you’re sweet,and you’re smart, and I love you. But you will always be the guy who peed on me.","Sadness, Disgust, Love"
