Dialogue,Emotions
"Ah, you’re still just a little fat girl inside aren’t you?(He kisses her on the cheek)","Neutral, Surprise, Disgust"
Well I’m gonna be on it this year. I’m gonna be one of theparty people.,"Happiness, Excitement, Optimism"
You’re gonna be a party person! Those guys rock the most!,"Happiness, Excitement, Optimism"
Well they said I should bring someone. (To Joey) Do you wanna be mydance partner?,"Happiness, Excitement, Optimism"
Totally! I would love to spend New Year’s with you.,"Happiness, Love, Excitement"
Well actually they’re taping tomorrow. I don’t reallyunderstand why.,"Surprise, Confusion, Frustration"
"Oh, well you see how it works is, the part with Dick Clark in TimesSquare is actually live, but they tape some of the party stuff ahead of time. Yeah, not alot of people know that.","Surprise, Excitement, Confusion"
"Yeah well, do you guys wanna come too?","Excitement, Anticipation, Optimism"
Are you serious?,"Surprise, Confusion, Frustration"
We are there!,"Happiness, Excitement, Optimism"
"What, what are you laughing at?","Anger, Confusion, Frustration"
"Well, I used to date him, but you’re still going out with her!","Sadness, Confusion, Frustration"
Thanks. (To Monica and Ross) Great so we can all go together! I gottarun. Catch you later!,"Happiness, Confidence, Excitement"
Bye!,"Happiness, Contentment, Confidence"
Bye Janine!,"Happiness, Contentment, Excitement"
Did she just ask me out on a date?,"Surprise, Excitement, Anticipation"
I don’t think so.,Neutral
What are you talking about? She just invited him to the biggest party ofthe millennium!,"Surprise, Excitement, Confusion"
"Yeah, but she also invited you and Ross. Yeah, honey, I’m sorry,but I don’t think that was a romantic thing.","Neutral, Confusion, Frustration"
"Oh. Maybe. But hey I know how I can find out. We’re going to a NewYear’s Eve party, right? So at midnight, I can kiss her. And if she kisses me back,great! Y’know? But if she says ‘Dude, what the hell are you doing?’ I cansay ‘It wasn’t me, it was New Years!’","Confidence, Excitement, Anticipation"
"Well, that’s a lot better than Ross trying to kiss me in HighSchool, and saying that he did it because he needed chapstick.",Disgust
It was a dry day.,Neutral
We are going to,"Confidence, Excitement, Optimism"
Oh my God!,"Fear, Surprise, Excitement"
Oh my God!,"Fear, Surprise, Excitement"
(To Rachel) Oh,"Neutral, Surprise, Confusion"
"OK, listen I’ve been on sets before, so let me give you a littleadvice, alright? It’s a show, but we’re just dancing, OK? It’s no big deal.The important thing to remember – stay cool.","Confidence, Neutral, Optimism"
Got it!,"Confidence, Excitement, Optimism"
Oh my God it’s just like I dreamed it!,"Happiness, Surprise, Excitement"
"OK, everyone gather up.","Confidence, Excitement, Anticipation"
"Here’s what’s gonna happen. The music’s gonna start,you’re gonna dance, we’re gonna tape, you don’t look at the camera. Anyquestions?","Confidence, Excitement, Anticipation"
"Yeah, I have a question. When is this gonna air?","Neutral, Anticipation, Frustration"
"Uh, yeah. Now you guys dance over there, you guys over there, and Iwant you two right around here, and everyone else spread out.","Confidence, Excitement, Frustration"
Ross! So when is it gonna air?,"Excitement, Anticipation, Optimism"
"Okay, you look in the kitchen, I will look in the back closet.","Confidence, Neutral, Anticipation"
"I can save you time ladies, I’m right here.","Confidence, Excitement, Optimism"
"Yeah, Chandler why don’t you take a walk? This doesn’t concernyou.","Neutral, Anger, Frustration"
We are looking for our Christmas presents from Monica.,"Happiness, Excitement, Anticipation"
What? That’s terrible!,"Sadness, Disgust"
"No-no, we do it every year!","Happiness, Contentment, Excitement"
"Oh well, that makes it not terrible.","Contentment, Neutral, Optimism"
"No, yeah, we never find them! She’s always best at us that wilyminx.","Confidence, Frustration, Longing"
"Don’t worry, we’re just gonna search here for an hour, themwe’re gonna go over to Joey’s and search, OK?","Confidence, Excitement, Anticipation"
"No not okay, you can’t look for Monica’s presents!","Anger, Disgust, Frustration"
But we have to!,"Confidence, Frustration"
"No, you don’t have to, and you can’t because I live heretoo.","Confidence, Anger, Frustration"
"Well then, you should look with us.","Confidence, Excitement, Optimism"
Why?,"Neutral, Confusion, Frustration"
"Chandler, aren’t you worried about what to get Monica forChristmas?","Neutral, Confusion, Frustration"
"No, I have a great idea for a present for her.","Happiness, Confidence, Excitement"
"Oh, that’s it? (Mimics Chandler) A great idea!","Happiness, Excitement"
"Chandler, that’s not enough. I mean what if she gets you a greatpresent, two medium presents, and a bunch of little presents? And you’ve just gottenher one great present? I mean that’s just gonna make her feel bad. Why would you dothat to her Chandler? Why? Why?","Anger, Confusion, Frustration"
"If I help, we can find ‘em faster!","Confidence, Excitement, Optimism"
That’s right!,"Happiness, Confidence, Excitement"
"Ooh ooh, we have a live one!","Confidence, Surprise, Excitement"
"Oh, it’s a",Neutral
"Ooh, who’s it for?","Excitement, Anticipation"
"(Reading) Dear losers, do you really think I’d hidepresents under the couch? P.S. Chandler, I knew they’d break you.","Confidence, Disgust, Frustration"
Uh-oh. She may be onto us.,"Fear, Surprise, Confusion"
We are so gonna find them this year.,"Confidence, Excitement, Optimism"
"Y’know when you guys said you were gonna go across the hall andlook, you don’t, you don’t do that every year do you?","Confusion, Frustration, Optimism"
Yeah.,"Contentment, Neutral, Frustration"
"You don’t, like go into the back of my closet, and look under mygym bag or anything?","Neutral, Frustration"
"Because that’s where Joey gave me some stuff to store thatI’ve never seen before in my life! Okay, that did not just happen! (He does a weirdclicky motion with his fingers, that kinda hard to describe.)","Surprise, Excitement, Confusion"
"Okay, here comes another camera.","Neutral, Excitement, Anticipation"
Right. No biggie. Stay loose.,"Confidence, Neutral, Excitement"
Why do they keep doing that?,"Confusion, Frustration"
"If we wanna get on camera, I think we have to get up on one of thoseplatforms. They’ve been taping those people up there all day.","Excitement, Anticipation, Optimism"
Right.,"Confidence, Neutral, Frustration"
"Hey, what’d you guys do to get up on there?",Excitement
We learned how to dance.,"Happiness, Confidence, Excitement"
Oh yeah? Well when you learned how to dance did you forget how to put onunderpants?,"Confidence, Anger, Frustration"
Yeah!,"Happiness, Excitement, Optimism"
Hey! You’re a good dancer!,"Happiness, Confidence, Excitement"
Really?,"Surprise, Confusion, Frustration"
"Yeah, well you’d be better if you just loosened your hips a little.","Confidence, Frustration, Optimism"
What do you mean?,"Surprise, Confusion, Frustration"
Like this.,"Contentment, Confidence, Neutral"
"That’s it, feel the rhythm. That’s better.","Happiness, Contentment, Confidence"
Uh-huh.,"Contentment, Confidence, Neutral"
"(To Joey) Okay, you’re dancing with that girl over there.","Neutral, Surprise, Confusion"
No-no-no-no-no we came together!,"Confidence, Frustration, Longing"
"I don’t see it. (To Janine) You are dancing with the tall guyover there. Tall guy, raise your hand! (He does. Janine goes over to him.)","Happiness, Surprise, Excitement"
"No-no hey buddy, please let me dance with that girl, I really like her andI think I have a shot.","Happiness, Excitement, Optimism"
"Really, y’think so? I don’t..",Neutral
"I couldn't find anything at Joey--Hey-hey, oh hey!","Happiness, Surprise, Excitement"
"Yeah, we found them. There were in the guest room closet behind somecoats.","Contentment, Neutral, Surprise"
"Yeah, and you have nothing to worry about 'cos they're all crap!","Confidence, Disgust, Frustration"
"Those are my gifts, I got them for you.","Happiness, Love, Excitement"
Ohhh. Thanks Chandler they're great!,"Happiness, Excitement"
"Well Chandler, what is this very weird, metal A Z thing?","Surprise, Confusion"
Those are book ends! That's a great gift!,"Happiness, Excitement, Optimism"
"Oh, okay, I'm sorry, thank you for my azzz.",Unknown
Ha!,"Happiness, Confidence, Excitement"
"Make sure you put all that stuff back in the closet, okay?","Contentment, Confidence, Neutral"
"Yes, okay, oh, by the way, I just gotta say, I think it's really nice ofyou that even after you've moved, you still keep storing that stuff for Joey!","Happiness, Neutral"
"Hey-hey dancer girl! Can I go to the bathroom? I just.. (The girl startsdancing really close to him, so he picks her up, twirls her round, and puts her against aplatform) Here we go. (He walks away to find Monica and Ross doing a really out of placedance) Looking good Gellers!","Happiness, Confidence, Excitement"
We know!,"Confidence, Excitement, Optimism"
"Hey, see that snippy guy over there? He’s the one who decides whogets up on the platform. We should go dance by him.","Confidence, Excitement, Anticipation"
Okay.,Neutral
"Okay, everybody hold!","Confidence, Excitement, Anticipation"
"Next on the platforms are… (He points to the right of Ross andMonica, so they dance over to where he’s pointing to. He points away from them)…you two! And… (He points the other way, and Ross and Monica follow his arm.Again he points away.) …You two!","Excitement, Anticipation, Optimism"
"Excuse me, sir, would it help if I weren’t wearing underpants?","Surprise, Confusion"
Monica! (Pause) Would it?,"Sadness, Confusion, Longing"
"Hey! Tall guy! Hey, listen, I wanted to talk to you about that girl thatyou’re dancing with.","Excitement, Anticipation, Frustration"
"She’s nice, huh? To think I almost brought my wife tothis!","Contentment, Surprise, Frustration"
"Yeah, yeah, okay. Uh, look buddy, I came with that girl, and I had thisplan to kiss her at the new years countdown – I’m trying to win her over, so Iwas wondering if..","Excitement, Anticipation, Longing"
No I don’t think so.,"Confidence, Neutral, Disgust"
"Oh come on man, you can dance with my partner, she’s real, uh,mellow!","Happiness, Confidence, Excitement"
"Look, are you dating this girl you came with?","Anticipation, Confusion, Frustration"
"Well, I was hoping after tonight that maybe I could you know…","Excitement, Anticipation"
"No, no. She’s fair game if you ask me, sorry buddy!","Confidence, Disgust, Frustration"
"Alright, alright, hey y’know fair is fair, (he pretends to wash hishands) if you’re right, you’re right, what can I say, but hey oh no! (He throwswater on the guy’s pants)",Surprise
"God! What are you, in second grade?","Anger, Disgust, Frustration"
"Hey, now you’re the one who wet his pants. (He throws another handfulon him and runs out)","Happiness, Surprise, Anticipation"
"Man, this sucks! Y’know if Mom and Dad don’t see us on TVafter we made them so jealous, I mean, who’s gonna be the losers then?","Anticipation, Frustration"
"Hey, I know what’ll get us up on a platform!","Confidence, Excitement, Optimism"
What?,"Surprise, Confusion, Frustration"
The routine!,"Neutral, Frustration, Longing"
"Ross, we haven’t done the routine since middle school.","Contentment, Nostalgia"
"Hey, when the snippy guy sees the routine, he’ll wanna buildus our own platform!","Excitement, Anticipation, Optimism"
Was it really that good?,"Happiness, Contentment, Excitement"
"We got honourable mention in the brother/sister dance category!Look, it’s almost fake midnight, do we really have any other choice?","Excitement, Anticipation, Confusion"
"Okay, let’s do it. Mom and Dad are gonna be so faced!","Confidence, Excitement, Anticipation"
5 6 7 8!,"Confidence, Excitement, Optimism"
"So, do we really have to ask who’s going up on the platformnext?","Confidence, Excitement, Frustration"
Oh no! You get up there and do that again exactly like that!,"Confidence, Frustration"
Yes! (They run over to a platform),"Happiness, Excitement, Anticipation"
"(To Cameraman) Make sure you get this, they’re gonna want it forthe bloopers show. (To everyone) Alright cut! Listen up everyone, when we start againit’s gonna be the countdown to new years, so I wanna see everybody’s excitement.","Confidence, Excitement, Optimism"
"Hey, pal, you have about three seconds to get away from mypartner.","Confidence, Anger, Fear"
What’s going on over here?,"Neutral, Surprise, Confusion"
"Uh, take a look at the guy’s pants! I mean, I know you told us toshow excitement, but don’t you think he went a little overboard?","Disgust, Confusion, Frustration"
What’s the matter with you? Get out of here!,"Anger, Confusion, Frustration"
"Yeah, take a hike wetpants!","Anger, Disgust, Frustration"
Can you believe this? We’re gonna be on the platform for theMillennium moment!,"Excitement, Anticipation, Optimism"
"I know! Hey, you haven’t been practising the routine, have you?",Frustration
No!,"Anger, Surprise, Frustration"
Me too!,"Happiness, Surprise, Excitement"
"Hey, when the music starts up again, I was thinking of maybe goindinto the robot, y’know? (He mimics a robot)","Excitement, Anticipation"
"Ross, I think we should stick to the routine, we don’t wanna lookstupid!","Neutral, Fear, Frustration"
Alright we’re back! Ten seconds left here we go! Ten! Nine!Eight! Seven! (He continues to count as we hear Joey think),"Excitement, Anticipation, Optimism"
"Okay, it all comes down to this. Whatever happens,happens. Destiny.","Confidence, Excitement, Optimism"
"Three, Two, One!","Excitement, Anticipation, Optimism"
Cut!,"Neutral, Confusion, Frustration"
No! Year! Happy No Year!,"Anger, Confusion, Frustration"
"Okay, here’s where we go to the live shot of Times Square, nicework everyone that’s a wrap!","Contentment, Confidence, Excitement"
Hey! Look who I found!,"Happiness, Surprise, Excitement"
"Oh, hey guys!","Happiness, Confidence, Excitement"
"Y’know, birds have a very good sense of direction, and I thoughtmaybe they could help us find where the presents are hidden.","Excitement, Anticipation, Optimism"
"Yes, if the presents are hidden south for the winter.","Happiness, Excitement, Anticipation"
"Or we could just follow your clever jokes – any ideas? No!Didn’t think so! Okay, c’mon guys, show us where the presents are!","Confidence, Excitement, Frustration"
"Oh, the duck seems to think that Monica got me garbage! Hmm, I wonderwhat I could get Monica that’s as good as garbage?","Confusion, Frustration"
"Hmm, how about my azzz?","Confidence, Excitement"
"Hey, this is hollow.","Neutral, Sadness, Confusion"
What?,"Surprise, Confusion, Frustration"
"This bench, it’s hollow! I can’t believe I never knew that!(She pushes all the pillows off it and opens it up) Oh, the presents!!!","Happiness, Surprise, Excitement"
"No, don’t look directly at them!","Fear, Surprise, Disgust"
What?,"Surprise, Confusion, Frustration"
"Alright, no, we could look at them!","Neutral, Confusion, Frustration"
"Oh, this one’s for me!","Happiness, Confidence, Excitement"
"Oh, this one’s for Chandler. Here.","Happiness, Excitement, Anticipation"
Oh great!,"Happiness, Excitement, Optimism"
And the big one’s for me!,"Happiness, Excitement, Optimism"
"Ooh, let’s open them!","Happiness, Excitement, Anticipation"
Okay! Okay! Okay!,"Happiness, Confidence, Excitement"
Hee hee!,"Happiness, Confidence, Excitement"
"Wait, we can’t do this.","Fear, Confusion, Frustration"
Why?,"Confusion, Frustration, Longing"
"I don’t wanna know what Monica got me. Y’know? I mean, look,I’m sure she worked really hard at getting you a present, and wanting to surprise me,and you guys are gonna ruin that, and I, look we have to put these back, this is not whatChristmas is about.","Fear, Anticipation, Frustration"
"Whatever Linus, I’m opening mine.","Confidence, Neutral, Frustration"
"Nobody is opening anything ok? Look, I don’t know about you guys,but I wanna see the look on Monica’s face when I give her my present, and I’msure she wants to see the look on my face when I get mine. So please, please, can we just,can we put them back?","Excitement, Anticipation, Frustration"
Will you get us better gifts?,"Contentment, Anticipation, Frustration"
Fine!,"Neutral, Disgust, Frustration"
"Hey guys! You found the presents? Chandler, you let them find thepresents? Great! Do you know how long it took me to find you that water purifier?","Excitement, Frustration"
That’s what you got me?,"Surprise, Frustration"
"Oh yes, I see what you mean. That look is priceless.","Happiness, Contentment, Surprise"
"Home sweet home, huh? Nice to, uh, get back to reality. Plus we know howthe New Year’s gonna go off. I guess there’s no reason for all that Y2K panic,y’know? Anyway, g’night!","Contentment, Confidence, Neutral"
Joey.,Neutral
Yeah?,"Confidence, Neutral, Surprise"
"(She takes his hands) 3, 2, 1. (She kisses him) Happy New Year.","Happiness, Love, Excitement"
"Oh, yoii. What was that for?","Surprise, Confusion, Frustration"
"Well, I don’t know tonight when they yelled cut and we didn’tget to kiss, I was really, really, disappointed, and I just, really wanted to kiss you","Sadness, Longing"
"Really? In the moment, I really wanted to kiss you too. In the moment.","Love, Excitement, Longing"
"In the moment, yeah.",Neutral
But only in the moment. So do ya wanna kiss again?,"Happiness, Excitement, Anticipation"
"Sure, New Year’s Eve is only two weeks away. Can you wait?","Excitement, Anticipation, Optimism"
No.,"Neutral, Disgust, Frustration"
Me neither.,"Contentment, Neutral"
"3, 2,","Neutral, Confusion, Frustration"
"Joey, you don’t have to count down every time we kiss.","Contentment, Confusion, Frustration"
"Uh, yeah, okay. Except I sorta felt like I needed a couple of seconds toget ready.","Neutral, Confusion, Frustration"
"We were on the platform, ready to dance the world into the newMillennium, and the guy yelled ‘CUT!’","Surprise, Excitement, Frustration"
"Uh, wait, so you guys are telling me you actually did the routine fromeighth grade?","Surprise, Confusion, Frustration"
"Yeah. But of course we had to update it a little bit. (To Ross) Hey, bythe way, great thinking about catching me!","Contentment, Confidence, Excitement"
‘Cos I was gonna say there’s no way you could’ve done theend the way you guys did it back then!,"Confidence, Nostalgia, Frustration"
What? We could do it!,"Confidence, Excitement, Optimism"
"I don’t know, I mean you were a lot bigger, I mean, strongerback then.","Sadness, Nostalgia, Confusion"
"I can do it, okay? Come on, let’s go. (She and Ross get up)","Confidence, Excitement, Optimism"
"1, 2, 3, 4, 5, 6, 7, 8 (Ross runs to be caught byMonica, but she moves out of the way)","Surprise, Confusion, Frustration"
I can’t do it! (Ross falls into Monica’s room),"Fear, Surprise, Frustration"
"Now you do that, you’re on TV.","Confidence, Excitement, Optimism"
