Dialogue,Emotions
(scared) Is there a puppy here?,"Fear, Disgust, Anticipation"
You don't like puppies?,"Surprise, Disgust, Confusion"
"(to Tag) Okay, you are new!","Neutral, Surprise, Excitement"
"Look, Chandler, I told you, never tell anyone about this dog thing. It'slike Ross not likin’ ice cream.","Confidence, Disgust, Frustration"
You don't like ice cream?,Neutral
It's,Neutral
"Okay, it's just that dogs make me a little uncomfortable.","Neutral, Fear"
(to Phoebe) It hurts my teeth.,"Neutral, Confusion, Frustration"
"And I don't wanna say this, I don't you guys to hate me, but uh, Idon't think, I can be around that dog anymore. Okay, so either the dog goes, or I go. (Anawkward silence ensues.) Oh my god!!","Sadness, Fear, Frustration"
How can I not get this? I'm a college professor; I got 1450 on my S.A.T.s.,"Confidence, Anger, Frustration"
1250.,"Neutral, Confusion, Frustration"
"Damn, I forgot you were here.","Neutral, Surprise, Frustration"
All right. We're gonna take Clunkers to Ross’s. We'll be back in aminute. (Gets up with Monica to do so.),"Happiness, Confidence, Excitement"
"Oh, wait before you guys go, can I just ask you a question?","Excitement, Anticipation, Optimism"
Yeah.,"Contentment, Confidence, Neutral"
"When a guy breaks up with his girlfriend, what is an appropriate amountof time to wait before you make a move?","Neutral, Confusion, Optimism"
"Oh, I'd say about a month.","Confidence, Neutral, Anticipation"
Really? I'd say 3 to 4.,"Confidence, Neutral, Frustration"
Half hour. (Rachel turns to look at him and he nods yes.),"Confidence, Excitement, Anticipation"
Interesting.,"Neutral, Surprise"
"When it's your assistant, I would say never.","Neutral, Disgust, Frustration"
"All right, Rach, the big question is, does he like you? All right? Becauseif he doesn't like you, this is all a moo-point.","Happiness, Excitement, Optimism"
Huh. A moo-point?,"Neutral, Confusion, Frustration"
"Yeah, it's like a cow's opinion. It just doesn't matter. It's moo.","Confidence, Neutral, Disgust"
"(to Monica and Phoebe) Have I been living with him for too long, or didthat all just make sense?","Surprise, Confusion"
"Please, don't listen to Joey, okay. Would you look at him? He-he’sobviously depressed. He's away from his family; he's spending Thanksgiving with strangers.  What he needs right now is for you to be his friend.","Sadness, Disgust"
"You're right, I'm sorry. Thank you. Okay, that's what I'm gonna do.",Unknown
"Fine! Take their advice. No one ever listens to me. When the package isthis pretty, no one cares what's inside.","Anger, Disgust, Frustration"
Hey!,"Happiness, Surprise, Excitement"
Hey.,Neutral
How are you holding up?,"Contentment, Neutral, Optimism"
Not bad.,Neutral
Yeah? I'm sorry about your girlfriend.,Sadness
Thanks.,"Happiness, Contentment, Neutral"
So were you guys together a long time?,"Neutral, Nostalgia"
A year. On and off. I kinda thought we'd end up together. I don't anymore.,Sadness
Now that she broke up with you?,"Sadness, Confusion, Frustration"
Yeah.,"Contentment, Confidence, Neutral"
Yeah. Hmmmm.,"Neutral, Nostalgia, Confusion"
"It's weird. I always used to assume, that I would meet someone and fall inlove and be happy and all that was just a given. But lately it's like what if it's not. Doyou ever have that feeling?","Sadness, Fear, Confusion"
"No…Yeah, all the time, constantly. It's terrifying. But you knowthat I figure it…it has to work out.","Contentment, Fear, Optimism"
Why?,"Confusion, Frustration"
"Because, uh—it has to.","Neutral, Confusion, Frustration"
"You have all the answers, don't you?","Confidence, Disgust, Frustration"
"Yeah, I know, I do. I really do.","Contentment, Confidence, Optimism"
"Hey, thanks for talking to me.","Happiness, Contentment, Confidence"
"Well, what is a boss for? Hug it out! (They hug)","Happiness, Love, Excitement"
"(through the window) All right, he likes you back! Huh? Told ya, youshould go for it!","Happiness, Confidence, Excitement"
What?,"Surprise, Confusion, Frustration"
"(realizes what he said) Street noise drowned any of that out? (Rachelmoves madly towards him) No, all right, I see you later, okay... (Turns away embarrassed)","Fear, Frustration"
What did Joey say? I like you back?,"Happiness, Surprise, Excitement"
"Uh, yeah, well, see, he… Joey knows, that I'm-I'm very insecureabout my back and, and…you're hugging me, so obviously you are not repulsed by it,yeah!","Confidence, Fear"
Wait-wait a minute; that doesn't make any sense.,"Disgust, Confusion, Frustration"
"No? (He shakes his head) All right, here's the truth um, Joey said whathe said, because um, I'm attracted to you.","Love, Confusion, Frustration"
Wow. (He starts to walk towards the railing.),"Surprise, Excitement, Anticipation"
"Yeah, I admit it. I have a crush on you, and uh, and, and I know that'scrazy because we work together, and-and nothing could ever happen, and the last thing Iwant to do is-is to freak you out or make you feel uncomfortable. Which is why it would bereally great if you said something right about now.",Unknown
(looking at the street) Oh my god! Those guys are stealing my car! (Hepoints down to the street),"Anger, Fear, Surprise"
What?,"Surprise, Confusion, Frustration"
Right there! That's my car! (Sound of a breaking car-window) Hey!!,"Anger, Surprise, Frustration"
"Okay, that's gonna take them a minute. Do you have anything else youwanna get off your chest?","Neutral, Anticipation, Frustration"
I can't believe this! (He walks back in again),"Surprise, Frustration"
"(she hurries after him) Wait, we still have time to talk andthey’re-they're not even in the car yet! (She takes a quick look down the street.) Ohlook, there they go, okay. (She hurries in, too)","Excitement, Anticipation, Frustration"
"Okay Phoebe, we should probably go back now.","Contentment, Neutral, Optimism"
"(doing Clunkers) Please don't leave me, I'll be lonely.","Sadness, Longing"
Stop it. Stop! Okay let's go. We can be strong.,"Confidence, Anger, Frustration"
"Yeah, okay.","Neutral, Confusion, Frustration"
"Oh my god! Did you hear that? She said Monica! (She goes back toClunkers again) Oooh, I can't leave her!","Fear, Surprise, Excitement"
"You know if you want, we can sneak the dog back in and Chandler wouldn'teven know.",Confidence
That's not gonna work.,"Neutral, Frustration"
I've had that dog there for three days and Chandler had no idea. He'snot so smart.,"Surprise, Excitement, Frustration"
Hey! I didn't know either.,"Neutral, Surprise, Confusion"
"Yeah, but you kinda knew that something was going on, didn't you?","Surprise, Anticipation, Confusion"
"Yeah, I knew.",Neutral
Where's Chandler?,"Anticipation, Confusion, Frustration"
(comes out of the bathroom) Here I am.,"Contentment, Confidence, Neutral"
Wash your hands!!!,"Neutral, Fear, Frustration"
How did you…know? (Heads back into the bathroom),"Surprise, Confusion"
Hey! What's she doing back here?,"Surprise, Confusion, Frustration"
"Relax, Ross. She's not made of ice cream!",Confidence
"Hey look, Phoebe. I, uh, I laid out the states geographically...","Confidence, Neutral, Excitement"
"(interrupts him) No, no, we don't really have time for this right now.Okay, we have to keep Chandler away from my bedroom.",Frustration
"Yeah, but, but look what I'm...","Confidence, Frustration, Optimism"
"See, this is exactly what we do not have time for. (She rushes into herroom)","Anger, Frustration"
(comes out of the bathroom) Where's Monica?,"Anticipation, Confusion, Frustration"
"Um, in Phoebe's room. You can't go in there.","Neutral, Fear, Frustration"
Why not?,"Confidence, Excitement, Optimism"
Monica's crying. She's very upset about this whole Clunkers thing.,"Sadness, Frustration"
"Well, I, I should go in there.","Confidence, Neutral, Anticipation"
"No. No, no. She doesn't want to see","Sadness, Fear, Frustration"
Why not?,"Confidence, Excitement"
Because you sent away the dog!,"Sadness, Anger, Frustration"
This is ridiculous. (He heads for Phoebe's bedroom),"Confusion, Frustration, Optimism"
"Oh, is it?","Neutral, Surprise, Confusion"
"(entering) Okay, I'm in my sweat pants. Bring on the food! (Sees thatChandler has a worried look on his face) What's the matter?",Happiness
"Monica's all upset, because I sent Clunkers away.","Sadness, Frustration"
"So? Bring the dog back, you're a hero.","Happiness, Contentment, Confidence"
"Yeah, I can be a hero, I could do that. I could, I could do... I,w-w-what if, what if it attacks me?",Fear
"Chandler, it's like a big gerbil.","Neutral, Confusion, Frustration"
And that doesn't scare you? (He walks out),"Sadness, Fear, Frustration"
"Ross, you need some help?",Neutral
"From you? (He does a weird desperate laughter, like he's almost crying)Yes, please!","Sadness, Anticipation"
"(sits down next to Ross) First of all, Utah? Dude, you can't just makestuff up!","Anger, Confusion, Frustration"
"I hate America! When I finish this game, I swear I am moving.","Anger, Disgust, Frustration"
Hey! Tag's still talking to the police.,"Confidence, Neutral, Frustration"
"Yeah, ohh! Why, damnit, why did I open my mouth? (In a girlish voice) Ihave a crush on you; I am attracted to you. (Back to normal again) Gee, I-I know that Ifreaked him out","Fear, Confusion, Frustration"
"If you said it like that, you probably did, yeah.","Confidence, Neutral, Frustration"
"(opens her bedroom door and peeks out) Hey, is Chandler here?","Excitement, Anticipation, Nostalgia"
"No, no he went for a walk.",Neutral
"Okay, but you cannot tell him... but look whose back!","Surprise, Excitement, Anticipation"
(gasps) Hi!,"Happiness, Surprise, Excitement"
Oh No-no-no-no-no-no-no! He went over to Ross' to bring the dog back here!,"Fear, Excitement, Frustration"
"Oh no, the dog's not going to be there!","Sadness, Surprise"
You think?,"Confidence, Neutral, Frustration"
"Hi, honey.","Happiness, Love, Excitement"
"Please, please, please, don't be mad at me.","Sadness, Fear, Frustration"
"What? Why, why would...","Surprise, Confusion, Frustration"
"(interrupts her, to Monica) Shh, wait and see. Maybe we will, maybe wewon't.","Confidence, Excitement, Anticipation"
"Okay, I went over to Ross' apartment to bring back Clunkers.Y’know, for you, and…(Clears his throat) I left the door open and she must havegotten out and I looked","Neutral, Sadness, Frustration"
"We have good news, look whose back!","Happiness, Excitement, Optimism"
(uncovers the dog) Hi!,"Happiness, Surprise, Love"
Clunkers?! Oh my god!,"Surprise, Disgust"
"That's right, she came back all by herself.","Happiness, Confidence, Excitement"
It's a Thanksgiving miracle!,"Happiness, Excitement, Optimism"
(to Clunkers) It is so good to see you!,"Happiness, Excitement, Anticipation"
"Yeah, she came all the way back from Ross' building. Oh, the things shemust have seen! And then she climbed up the fire escape and she tapped on the window withher teeny little paw and then we ran to let her in…(Realizes, that Chandler starts tonot believing her) I went to far, didn't I? When should I have stopped?","Excitement, Anticipation, Nostalgia"
"Okay, maybe this is so hard, because there aren't 50 states. Let me tellyou something, I have 49 states, and there are","Confusion, Frustration, Optimism"
It's up to you.,"Confidence, Neutral, Optimism"
"Oh, hi! How are you doing?","Happiness, Contentment, Excitement"
I'm okay. I gotta go down to the police station and look at mug shots.,"Confidence, Neutral, Anticipation"
Oh.,Neutral
"Thanks for having me over, you guys.","Happiness, Contentment, Excitement"
"Tag? Y-You're going? (Comes over to Tag) Uh we didn't, uh we didn't getthe chance to talk. Uh, so, where did you say you're from again?",Confusion
Colorado.,Neutral
"Ah, what good are you. (Walks back to his map dejectedly.)","Sadness, Frustration"
"Look, um, I think we should talk about what happened on the terrace.","Sadness, Fear, Confusion"
Okay.,"Contentment, Confidence, Neutral"
"Ah, I-I never should have said what I said. It—y’know what? Itjust doesn't matter how I feel. I mean we work together, so nothing could really everhappen between us, and what I would love is just to go to work on Monday, and-and nevertalk about this again, okay?","Sadness, Confusion, Frustration"
"Um, I'm not.",Neutral
"Oh, god, I know it, that I freaked you out.","Sadness, Fear, Frustration"
"No, you didn't. The only thing that freaked me out was you saying thatnothing could ever happen between us.","Sadness, Fear, Frustration"
Really?,"Surprise, Disgust, Confusion"
"Yeah, so, please don't fire me for doing this. (He kisses her)","Fear, Love, Anticipation"
"Okay, well, that's one less thing we have to do on Monday.","Contentment, Optimism"
Delaware! (Starting to cry.) Delaware!,"Sadness, Fear, Longing"
All right.,"Contentment, Confidence, Neutral"
(hands Chandler his pad and walks in) I want my turkey now!,"Anger, Excitement, Frustration"
"You got it. (Starts looking at the pad, while Ross got the turkey outof the fridge and starts to unwrap and it) You got Nevada twice.","Confidence, Neutral, Excitement"
(pauses) I know.,"Contentment, Confidence, Neutral"
Yeah. (Throws the pad on the table and heads for the bedroom),"Neutral, Disgust, Frustration"
