Dialogue,Emotions
"Oh, I know.","Contentment, Confidence, Neutral"
I kinda feel like it's my fault.,Sadness
Kind of? If you just kept this to yourself none of this would'vehappened.,"Neutral, Anger, Frustration"
"Well, I'm keeping so many things to myself these days, something was boundto slip out! (He glares at Chandler.)","Anger, Surprise, Frustration"
"Well, I think it's very brave what you said.","Happiness, Confidence"
"All right, I can't sit here anymore. I have to walk places. (She puts onher fur coat.)",Frustration
"Pheebs, what are you doing with the coat? How about the whole animalrights thing?","Disgust, Confusion, Frustration"
"Well, I've been reading up and for your information, minks are not verynice. Okay, I admit it! I love this coat! Okay, I—it's the best thing I've ever hadwrapped around me, including Phil Huntley! (She starts to leave but stops and says toMonica.) Remember Phil Huntley? He was fine!","Love, Excitement, Nostalgia"
Hi!,"Happiness, Excitement, Optimism"
So you like the short hair better.,"Happiness, Contentment, Confidence"
What? Yeti—I mean Danny?,"Surprise, Excitement, Confusion"
"I had to cut my hair to get rid of the uh, fogger smell.","Neutral, Disgust, Frustration"
"Oh. Listen, I'm so sorry. I would, I would've never fogged you if y'knowif you hadn't looked so…. Y'know.",Neutral
Absolutely. Some people are just into appearances.,"Neutral, Disgust, Frustration"
(shocked) What?,"Surprise, Confusion"
That's cool. Cool. (Starts to leave.),"Contentment, Neutral, Frustration"
What? Hey! No-no-no! This not cool! You don't even know me!,"Anger, Confusion, Frustration"
"Come on, you got the shopping bags and the Sack's catalog.","Happiness, Contentment, Excitement"
"So from that you think you've got me all figured out? Well, you don't!Y'know I-I could have toys for underprivileged kids in here!","Confidence, Frustration"
Do you?,"Neutral, Confusion, Frustration"
"Well, y'know, if-if kids like to play with Capri pants.","Neutral, Confusion, Frustration"
Okay. (Heads for his apartment.),"Contentment, Confidence, Neutral"
And stop saying that! I hate that!,"Anger, Disgust, Frustration"
Okay!,"Happiness, Contentment, Excitement"
Fine! I judged you. I made a snap judgement. But you did it too! And youare worse because you are sticking to your stupid snap judgement! You can't even open upyour mind for a second to see if you're wrong! What does that say about you?,"Anger, Disgust, Frustration"
The pizza-place across the street any good?,Unknown
What?!,"Surprise, Confusion, Frustration"
I'm hungry. Wanna get some pizza? You can keep yelling if there's more.,"Happiness, Excitement"
Okay. Okay.,"Neutral, Confusion, Frustration"
Stop saying that. I hate that.,"Anger, Disgust, Frustration"
"Uh, Ross?","Neutral, Confusion, Frustration"
Are you still mad at us?,"Sadness, Confusion, Frustration"
Yep.,"Contentment, Confidence, Neutral"
"Oh good! Because we have an I'm sorry"" song.""","Happiness, Excitement, Anticipation"
Y'know what? I'm really not in the mood.,"Neutral, Sadness, Frustration"
"Look, Ross, I feel really bad. I mean, you're going through all this stuffand I just acted like a jerk.",Sadness
"Yeah, we are so sorry.",Neutral
(To Chandler) You're kinda stepping on the song. (She gets ready to playbut is stopped by…),"Neutral, Confusion, Frustration"
"Look, we were","Neutral, Confusion, Frustration"
"Whatever you decide, whatever you do.","Confidence, Neutral, Anticipation"
"Okay,","Contentment, Confidence, Neutral"
"Look, this is hard enough! I really need you guys right now.","Confidence, Frustration"
Yes! Exactly! And that's why…,"Happiness, Confidence, Excitement"
Why don't you come over tonight? And I'll make you favorite dinner.,"Happiness, Excitement, Anticipation"
Okay. Thanks you guys. Pheebs are you wearing fur?,"Neutral, Surprise, Confusion"
"Okay, let's get some perspective people; it's not like I'm wearing aseeing-eye dog coat!","Confidence, Disgust, Frustration"
"Hey, y'know Ross, I think I kinda understand why I kinda lost it today.","Confusion, Frustration"
"You do, huh?","Confidence, Surprise, Excitement"
"Yeah you see umm, well, I'm an actor. Right? So I gotta keep my emotionsright at the surface y'know? See what I'm saying? I gotta lot of balls in the air. (Makeslike he's juggling.) Y'know what I mean? It's tough! Guys like me, y'know, you wanderaround, you're alone…","Confidence, Frustration"
What are you talking about?,"Surprise, Confusion, Frustration"
(thinks) I'm not sure.,"Neutral, Confusion, Frustration"
(entering) Hi!,"Happiness, Confidence, Excitement"
"Hey, look at you! Where have you been?","Happiness, Surprise, Excitement"
"Oh, I went to have pizza. With Danny.","Happiness, Contentment, Excitement"
How did that happen?,"Surprise, Confusion"
That yeti is one smooth talker.,"Confidence, Surprise, Excitement"
"I hope you're not full, 'cause dinner's almost ready.","Happiness, Excitement, Anticipation"
"Yeah, y'know I-I think I'm just gonna hang out in my room.","Contentment, Neutral"
No! Why?,"Sadness, Surprise, Confusion"
"Come on you guys! Listen, if Emily knew I was here having dinner youwith you she would flip out and you know it. It's okay, I really… I don't mind.","Fear, Frustration"
Wait! Wait! Wait! Y'know what? Just stay. Please? It uh… It wouldreally mean a lot to me if you stayed.,Longing
"Ross, I…","Contentment, Sadness, Nostalgia"
,"Confidence, Excitement, Optimism"
"Okay. Okay. Joey, it's okay. Settle down.",Neutral
"All right, I-I'm sorry. I'm sorry. You see Rach I'm an actor…","Confusion, Frustration"
"Hey! Hey, look! Ugly Naked Guy's back!","Happiness, Surprise, Excitement"
I haven't seen him in so long!,"Excitement, Nostalgia, Longing"
"Oh God, I really missed that fat bastard!","Happiness, Nostalgia, Longing"
"Wow, this is so weird. I just realized this might be the last time we'llall be hanging out together.","Sadness, Nostalgia"
It's almost as if he knew.,"Surprise, Anticipation, Confusion"
"I'll get it. (On phone.) Hello. (Listens.) Hi Emily! (Listens.) Yeah, uhyou-you tracked him down. Hold on one second. (She hands the phone to Ross.)","Happiness, Excitement, Anticipation"
"Hey! (Listens.) Yeah-yeah, we're just having dinner. (Listens.) Uh, yeah,sure uh hold on. (To the gang.) She wants to say hi. (To Emily) Hold on.","Happiness, Excitement, Anticipation"
Hi Emily!,"Happiness, Excitement, Optimism"
Hi!,"Happiness, Excitement, Optimism"
Hello everyone. So who am I saying hello too?,"Happiness, Contentment, Confidence"
"Well uh, I don't know about who's here, but I can tell you for damn surewho's not here and that's Rachel!!","Confidence, Sadness, Frustration"
"(laughs) Well, I should hope not. Ross knows better than that by now.","Happiness, Contentment, Confidence"
"Y'know what? Uh, Rachel is here! (Rachel stops.)","Happiness, Surprise, Excitement"
She's there?!,"Surprise, Excitement, Anticipation"
"Oh yeah, there-there she is!","Happiness, Excitement, Anticipation"
"Yeah, yeah, she's here.","Happiness, Excitement, Anticipation"
"Ross, take me off speakerphone.",Frustration
(on phone) Hi.,"Happiness, Confidence, Neutral"
How can you do this too me?! I thought I'd made my feelings about Rachelperfectly clear!,"Anger, Surprise, Frustration"
"(going onto the patio) Look Emily, I'm just having dinner with my friends,okay?","Neutral, Frustration"
You obviously can't keep away from her.,"Neutral, Frustration"
"Emily that's ridiculous. Look, I'm-I'm moving for you, I'm cutting friendsout of my life for you. Please, just get on the plane and come to New York. Okay, you'llsee you're the only person I want to be with.","Love, Longing, Optimism"
"I'll feel better when I'm there, and I can know where you are all thetime.","Confidence, Anticipation, Longing"
"Well, you can't know where I am all the time. Look, this marriage is nevergonna work if you don't trust me.","Neutral, Anger, Frustration"
You're right.,Neutral
"So, can you trust me?","Confidence, Anticipation, Optimism"
No.,"Neutral, Disgust, Frustration"
I think it's going okay. Looks like he's smiling.,"Happiness, Contentment, Confidence"
How can you tell? You can only see the back of his head!,"Confidence, Disgust, Frustration"
"You can totally tell! Here look, watch me. (He stands up and turns hisback to them so that he is facing the window.) Smile! Frown. Smile! Frown. (The cameracuts to Ross outside hanging up the phone.) Smile! (Ross turns around and sees Joeyalternately smiling and frowning and just stares at him for a second and heads backinside.)","Happiness, Confusion, Frustration"
"Well, I guess that's it.",Neutral
"Why, what happened?","Surprise, Anticipation, Confusion"
What happened? What happened?,"Fear, Surprise, Confusion"
My marriage is over.,"Sadness, Confusion, Frustration"
What?!,"Surprise, Confusion, Frustration"
"Oh, sweetie. Oh, look at you. You're shivering.",Unknown
Here. (She wraps her coat around his shoulders.),Love
"Ross, honey, is there anything we can do?",Love
Yeah. You can help me get my furniture back from Gunther.,"Confidence, Frustration, Optimism"
"(to the squirrel) Okay, stop tormenting me! This mink! Okay, they'remean! And they hate squirrels! And y'know, okay, most of these probably wanted to becoats! (The squirrel stares at her.) All right, fine, now I get it. (To the clerk.) Here.(She hands him her coat.) You take it. (To the squirrel.) Are you happy now? I'm cold!","Anger, Confusion, Frustration"
