Dialogue,Emotions
"It's, it's, it's, uh, a totally diferent situation! It's, it's apples andoranges, it's, it's orthodontists and lesbi- I gotta go.","Confusion, Frustration"
Where are you going?,"Neutral, Anticipation, Confusion"
"(leaving) I just have to go, all right? Do I need a reason? Huh? I mean Ihave things to do with my life, I have a jam packed schedule, and I am late- for keepingup with it. Okay?","Confusion, Frustration"
Hello? Hello?,"Fear, Confusion, Frustration"
"(on phone) Hello?(Listens) Mindy! Hi! Hey, how are you? (Listens) Yes,yes, I've heard, congratulations, that is so great. (Listens) Really? (Listens) Oh.(Listens) Okay. Okay, well I'm working tomorrow, but if you want you can, you can, you cancome by and... (Listens) Okay... (Listens) Great... (Listens) Great... (Listens) Allright, so I'll, so I'll see you tomorrow! (Listens) Okay.. (Listens) Okay... (Listens)Bye. (Hangs up and sits down heavily.) Oh God. Oh God. Oh God.","Surprise, Excitement"
So how's Mindy?,"Happiness, Contentment, Confidence"
"Oh, she wants to see me tomorrow...Oh, she sounded really weird, I gottacall Barry... (Does so, on phone) Hi, it's me, I just.. Mindy!! Mindy! Hi! No, I figuredthat's where you'd be!","Surprise, Excitement, Anticipation"
Brrrrrrr!,"Neutral, Fear, Surprise"
Hell is filled with people like you.,"Anger, Disgust, Frustration"
(entering) He's back! The peeper's back!,"Fear, Surprise, Excitement"
(ducking) Get down!,"Fear, Surprise"
Get down?,"Fear, Surprise, Confusion"
...And boogie!,"Happiness, Confidence, Excitement"
"Thanks, but I gotta go to work and get my eyes scratched out by Mindy.","Neutral, Anticipation, Frustration"
"Relax. Y'know, she may not even know.","Confidence, Neutral, Optimism"
"Please. I haven't heard from her in seven months, and now she calls me?I mean, what else is it about? Oh! She was my best friend, you guys! We went to camptogether... she taught me how to kiss..","Sadness, Nostalgia, Frustration"
(intrigued) Yeah?,"Surprise, Excitement"
"And now, y'know, I'm like... I'm like the other woman! I feel so..","Surprise, Confusion, Frustration"
..Naughty!,Surprise
"Right, I'll see you guys later...","Contentment, Neutral, Optimism"
"Oh, hold up, I'll walk out with you. Now, Rach, when she taught you tokiss, you were at camp, and.. were you wearing any kinda little uniform, or- (Rachel exitsand slams the door in his face.) That's fine, yeah...","Anger, Confusion, Frustration"
"Okay, I'm gonna go to the bathroom. Will you watch my phone?","Confidence, Neutral"
Why don't you just take it with you?,"Neutral, Confusion, Frustration"
"Hey, we haven't been on a second date, she needs to hear me pee?","Disgust, Confusion, Frustration"
Why don't you just call her?,"Confidence, Anticipation, Frustration"
"I can't call her, I left a message! I have some pride.","Confidence, Frustration, Longing"
Do you?,"Neutral, Confusion, Frustration"
"No! (Calls) Danielle, hi! It's, uh, it's Chandler! (Listens) I'm fine.Uh, listen, I don't know if you tried to call me, because, uh, idiot that I am, Iaccidentally shut off my phone. (Listens) Oh, uh, okay, that's fine, that's great.(Listens) Okay. (Puts down the phone.) (to Monica) She's on the other line, she's gonnacall me back. (He starts doing a little jig.) She's on the other line, she's gonna call meback, she's on the other line, gonna call me back...","Happiness, Confidence, Excitement"
Don't you have to pee?,"Neutral, Confusion, Frustration"
'S'why I'm dancing...,"Happiness, Excitement, Optimism"
Mindy.,"Neutral, Confusion, Frustration"
"Hey, you.","Neutral, Surprise, Anticipation"
"Hey, you.... So, what's up?",Neutral
Um.. we should really be sitting for this.,"Fear, Anticipation, Confusion"
Sure we should... So.,"Neutral, Confusion, Frustration"
"Now, I know things've been weird lately, but you're like my oldest friendin the world... Except for maybe Laurie Schaffer, who I don't talk to anywhere, 'causeshe's all bitter now that she lost the weight and it turns out she doesn't have a prettyface. ....Okay, I'm just gonna ask you this once, and I want a straight answer.","Nostalgia, Confusion, Frustration"
Okay.,"Contentment, Confidence, Neutral"
Will you be my maid of honour?,"Happiness, Love, Excitement"
Of course!,"Happiness, Confidence, Excitement"
Oh that's so great!,"Happiness, Excitement, Optimism"
Was that all you wanted to ask me?,"Contentment, Neutral, Confusion"
That's all!,"Contentment, Neutral"
Ohhhh!! (Mindy starts to sob.) ...What? What?,"Sadness, Surprise, Confusion"
That's not all.,"Surprise, Excitement, Anticipation"
Oh sure it is!,"Confidence, Excitement, Optimism"
"Oh no, it isn't! No! I think Barry is seeing someone in the city.","Neutral, Confusion, Frustration"
"Um, what- what would make you think that?","Neutral, Confusion, Frustration"
"Well, ever since we announced the engagement, he's been acting reallyweird, and then last night, he came home smelling like","Surprise, Confusion, Frustration"
"(draws back) Really. Mindy, if it'll make you feel any better, when Iwas engaged to him he went through a whole weird thing too.","Neutral, Nostalgia"
"Oh God! You see, that's what I was afraid of!","Fear, Confusion, Frustration"
What? What's what you were afraid of?,"Fear, Confusion, Frustration"
"Okay, okay... when Barry was engaged to you, he and I...kind of... had alittle thing on the side.","Sadness, Anger, Surprise"
What?,"Surprise, Confusion, Frustration"
"I know. I know, and when he proposed to me, everyone said Don't doit","Sadness, Confusion, Frustration"
"Uh... Oh, Mindy, you are so stupid. Oh, we are both so stupid.","Sadness, Frustration"
What do you mean?,"Surprise, Confusion, Frustration"
(offers her arm to Mindy and she sniffs) Smell familiar?,"Neutral, Surprise, Nostalgia"
Oh no.,"Sadness, Fear, Surprise"
"Oh, I am so sorry.",Sadness
"No me, I am so sorry...",Sadness
(watches them for a while) Oh my.,"Surprise, Anticipation, Confusion"
"Four letters: Circle or hoop"".""","Anticipation, Confusion, Frustration"
"Ring dammit, ring!","Anger, Frustration"
Thanks.,"Happiness, Contentment, Neutral"
"(entering) Hey, you know our phone's not working?","Neutral, Confusion, Frustration"
What?!,Surprise
"I tried to call you from the coffee shop, and there was no answer.","Neutral, Anticipation, Frustration"
"(investigating) I turned it off. Mother of God, I turned it off!",Fear
Just like you told her you did! (Chandler glares at her.) ... Justpointing out the irony.,"Anger, Frustration"
"Hey, so listen, I went across the street and talked to the doorman- I gotthe peeper's name! Can I use the phone?","Confidence, Excitement, Anticipation"
Nngghhh!!!!!!!,"Anger, Fear, Frustration"
"(to Monica) Can I use your phone? (On phone) Yeah, the number for a SidneyMarks, please.","Confidence, Neutral, Anticipation"
"Heating device.""""","Neutral, Confusion, Frustration"
Radiator.,Neutral
Five letters.,"Neutral, Surprise, Confusion"
Rdtor.,"Neutral, Confusion, Frustration"
"(on phone) Yeah, is Sidney there? (Listens) Oh, this is? (To the gang)Sidney's a woman.","Surprise, Excitement, Confusion"
So she's a woman! So what?,"Confidence, Neutral, Frustration"
"Yeah. Yeah, so what? (On phone) Look, I live across the street, (walkingto the window) and I know all about you and your little telescope, and I don't appreciateit, okay? (Listens) Yeah, I can see you right now! (Listens) Hello! (Listens) If I wannawalk around my apartment in my underwear, I shouldn't have to feellike—(Listens)—Thank you, but... that's not really the point... (Listens) Thepoint is that... (Listens) Mostly free weights, but occasionally..","Anger, Confusion, Frustration"
Joey!!,"Happiness, Excitement, Anticipation"
"(on phone) Yeah, my neighbor... (Listens) Yeah, the brunette... (toMonica) She says you looked very pretty the other day in the green dress.","Happiness, Contentment, Love"
The green dress? Really?,"Surprise, Disgust, Confusion"
"Yeah, she said you looked like Ingrid Bergman that day.","Happiness, Surprise, Excitement"
(waves dismissively to Sidney) Nooo!,"Disgust, Frustration"
Hey. Got a second?,"Happiness, Confidence, Excitement"
"Sure, sure. Come on... (Mindy enters) ...in...","Confidence, Excitement, Anticipation"
"Hello, sweetheart.","Happiness, Love, Optimism"
Uh... uh... what're'you... what're'you guys doing here?,"Surprise, Confusion, Frustration"
"Uh, we are here to break up with you.","Sadness, Anger, Confusion"
Both of you?,"Surprise, Anticipation, Confusion"
"Basically, we think you're a horrible human being, and bad things shouldhappen to you.","Sadness, Anger, Disgust"
"I'm sorry... I'm sorry, God, I am so sorry, I'm an idiot, I was weak, Icouldn't help myself! Whatever I did, I only did because I love you so much!","Sadness, Love"
"Uh- which one of us are you talking to there, Barr?","Confusion, Frustration"
"....Mindy. Mindy, of course Mindy, it was always Mindy.","Confidence, Nostalgia, Frustration"
Even when we were having sex in that chair?,"Surprise, Excitement, Nostalgia"
"(to Mindy) I swear, whatever I was doing, I was always thinking of you.","Happiness, Contentment, Love"
Please! During that second time you couldn't have picked her out of alineup!,"Disgust, Confusion, Frustration"
(to Rachel) You did it twice?,"Surprise, Confusion, Frustration"
"Well, the first time didn't really count... I mean, y'know, 's'Barry.","Neutral, Confusion, Frustration"
Okay...,"Neutral, Confusion, Frustration"
"(to Mindy) Sweetheart, just gimme- gimme another chance, okay, we'llstart all over again. We'll go back to Aruba.","Happiness, Love, Optimism"
"(over intercom) Dr. Farber, we've got a bit of an emergencyhere...Jason Costalano is choking on his retainer.","Fear, Surprise"
"Oh God... (Into intercom) I'll be right there, Bernice. (to Mindy) Look,please, please don't go anywhere, okay? I'll be, I'll be right back.",Neutral
"Okay. Okay, we'll be here! Hating you! Did you see how he was sweatingwhen he walked out of there? Listen honey, if I'm hogging the ball too much you just jumpright in there and take a couple punches because I'm telling you, this feels","Anger, Frustration"
Yeah... I'm pretty sure I'm still gonna marry him.,"Confidence, Love, Excitement"
"What are you talking about?! Mindy, the guy is the devil! He's Satan ina smock!","Anger, Fear, Disgust"
"Look, I know he's not perfect, but the truth is, at the end of the day, Istill really wanna be Mrs. Dr. Barry Farber, D.D.S.","Love, Excitement, Longing"
Oh God.,"Sadness, Fear, Surprise"
I hope you can find some way to be happy for me. And I hope you'll stillbe my maid of honor...?,"Happiness, Excitement, Anticipation"
And I hope Barry doesn't kill you and eat you in Aruba.,Unknown
You okay?,Neutral
Yeah.,Neutral
Really?,Surprise
"Yeah! Y'know, ever since I ran out on Barry at the wedding, I havewondered whether I made the right choice. And now I know.",Unknown
Aww... (They hug),"Happiness, Love, Excitement"
Big day.,"Excitement, Anticipation, Optimism"
"All right, I'll give you this, Mr. Peanut is a better dresser. I mean he'sgot the monocle, he's got the top hat...","Contentment, Confidence, Neutral"
You know he's gay?,"Neutral, Surprise, Confusion"
I just wanna clarify this: are you outing Mr. Peanut?,"Confusion, Frustration"
(entering) Chandler?,Neutral
"Danielle! Hi! Uh- everybody, this is Danielle, Danielle, everybody.","Happiness, Confidence, Excitement"
Hi. Hi.,"Happiness, Contentment, Neutral"
What are you doing here?,"Surprise, Confusion, Frustration"
"Well, I've been calling you, but it turns out I had yournumber wrong. And when I finally got the right one from Information, there was no answer.So I thought I'd just come down here, and make sure you were okay.",Neutral
"...I'm, I'm okay.",Neutral
"Listen uh, maybe we could get together later?","Excitement, Anticipation, Optimism"
"That sounds good. I'll call you- or you call me, whatever...","Happiness, Contentment, Neutral"
You got it.,"Contentment, Confidence"
Okay.,"Contentment, Confidence, Neutral"
"G'bye, everybody.","Happiness, Contentment, Neutral"
Bye.,Neutral
Whoo-hoo!,"Happiness, Excitement, Optimism"
"Yeah, there you go!","Happiness, Confidence, Excitement"
Second date!,"Excitement, Anticipation, Optimism"
...I dunno.,"Neutral, Confusion, Frustration"
You,"Happiness, Contentment, Confidence"
"Well, she seems very nice and everything, but that whole thing abouther coming all the way down here, just to see if I was okay? I mean,... how needy is that?","Neutral, Confusion, Frustration"
