Dialogue,Emotions
"Well, I heard that you thinking about asking Phoebe to move in withyou and I thought maybe, we should have a talk. Man to uh, me.",Anticipation
Sure. Okay.,"Contentment, Confidence, Neutral"
"Uh, are you crazy? Are you insane? If you live with Phoebe, you twoare gonna be y'know, live-living together!","Fear, Confusion, Frustration"
"Yeah, I-I considered that. I just know it would make me happy.","Happiness, Contentment, Confusion"
You mean scared.,"Fear, Surprise, Confusion"
"No, I mean happy.","Happiness, Contentment, Optimism"
Scared? Happy?,"Happiness, Fear, Surprise"
"Chandler, what-what are you doing?","Surprise, Confusion, Frustration"
"I am trying to open your eyes, my man! Don't you see, if you livedwith Phoebe she's always gonna be there. You're gonna get home, she's there. You go tobed, she's there. You wake up and oh yes, she's there!","Sadness, Confusion, Frustration"
I know! I can't wait!,"Excitement, Anticipation, Optimism"
"Were you're parents happy, or something?","Neutral, Anticipation"
"Listen Chandler, the way I see it is that I was lucky enough to findsomeone that I really love. I just—I wanna be around her as much as I can.","Happiness, Love, Excitement"
"Wow, y'know when you say it, it doesn't sound so scary.","Neutral, Surprise, Confusion"
"So you know what I'm talking about, right?",Confidence
"Yeah, I think I do! Y'know what? You move in with her! You move inwith her right now! Maybe I should in with Monica!","Anger, Confusion, Frustration"
"No, it's too soon for you guys.","Sadness, Disgust, Frustration"
"(pause) Yeah, you're right about that.","Contentment, Confidence, Neutral"
…now when they found the remains of the Mesozoic Mastodon theydiscovered what,"Neutral, Surprise, Confusion"
Maybe this should be more of a quiet game.,Contentment
(entering) Hey guys!,"Happiness, Excitement, Optimism"
Hi!,"Happiness, Excitement, Optimism"
"Joey, I left my watch on the counter last night. (Goes to the counter)It was right here, where is it?","Confusion, Frustration"
I don't know.,"Neutral, Confusion, Frustration"
"All right, come on, I'm-I'm late for work!",Unknown
How do you know? You don't have a watch.,"Disgust, Confusion, Frustration"
"Guys, could you please just stop throwing the ball for one minute andjust help me find it!","Anger, Frustration"
"Oh, I don't know…. Yeah, can't do it.","Neutral, Confusion, Frustration"
What?!,"Surprise, Confusion, Frustration"
"Monica, whatever you do, do","Confidence, Anticipation, Frustration"
"Yeah, we haven't dropped it in… (Looks to Ross.)","Neutral, Confusion, Frustration"
"2 hours, 27 minutes.","Neutral, Anticipation"
Really?!,"Surprise, Excitement, Anticipation"
"(on phone, faking she's sick) I-I'm not gonna be able to make it intowork today, I don't feel very good. (Joey makes a high throw and Monica has to catch itway over her head.) (Not sounding sick) Yes!! (Realizes what she just did.) (Sounding sickagain) Wow! Uh, for a second there I thought I was really better, but I'm not. (Hangs upand keeps throwing the ball.)","Happiness, Surprise, Frustration"
Hey Rach!,"Happiness, Love, Excitement"
Hey.,"Neutral, Confusion, Frustration"
Check it out! Almost 3 hours without droppin' it!,"Contentment, Confidence, Excitement"
"Oh, wow! Congratulations, that's quite a waste of time.","Surprise, Disgust, Frustration"
Rach?,"Surprise, Anticipation, Confusion"
Yeah?,"Neutral, Surprise, Confusion"
"You have scratches all over you, what happened? (Rachel's arms arecovered with scratches.)","Sadness, Confusion"
"Well, it's my cat.","Contentment, Confidence, Love"
(shocked) What?!,"Surprise, Confusion"
"Oh yeah, I got a cat.","Happiness, Contentment, Excitement"
I don't want a cat!,"Neutral, Disgust, Frustration"
"Oh, don't worry, it's not a cat.","Neutral, Surprise"
Yeah.,"Contentment, Confidence, Neutral"
You guys this cat is,"Happiness, Surprise, Excitement"
Doesn't sound as crazy as paying a thousand dollars for a cat.,"Neutral, Disgust, Frustration"
(To Rachel) What?! You paid a thousand dollars for a cat when you owe me300!!,"Anger, Surprise, Frustration"
"Well, I was gonna let you play with it.","Confidence, Excitement, Anticipation"
Hi!,"Happiness, Excitement, Optimism"
"Hmm, did you talk to Gary about the moving in thing?","Neutral, Confusion, Frustration"
"Yes I did, and I think you should do it.","Confidence, Excitement, Optimism"
What?!,"Surprise, Confusion, Frustration"
"He's a great guy, y'know? And he loves you a lot, you are a very luckylady.","Happiness, Contentment, Love"
You are useless! Freaking out about commitment is the,"Anger, Disgust, Frustration"
"I’m sorry. (Pause) If you ask me, I'd move in with him.","Confidence, Excitement, Anticipation"
"Ohh!! God! (Gary enters and she sees him) Ooh! (To Chandler) Get out ofhere, good for nothing.","Anger, Surprise, Disgust"
Hey Chandler.,"Happiness, Contentment, Excitement"
Hey Gar!,"Happiness, Excitement, Optimism"
"(To Phoebe) Hi sweetie. (Kisses her.) Hi, can I talk to you for a second?","Happiness, Contentment, Love"
Yeah! Okay. (They move to the couch.),"Happiness, Contentment, Excitement"
You look very pretty today.,"Happiness, Confidence, Love"
Thanks! Okay. (They sit down.),"Happiness, Contentment, Neutral"
Here's the thing.,"Confidence, Neutral"
Yeah?,"Confidence, Neutral, Excitement"
Y'know I,"Contentment, Neutral, Confusion"
Uh-hmm.,Neutral
"Because if you're not moving forward, y'know you're just moving backwards.","Confidence, Frustration, Optimism"
"No that's not true. If you're not moving forward, you're just stayingstill. And staying still is good. Watch this. (She stays still for a brief second.)","Contentment, Confidence, Optimism"
Phoebe?,Neutral
Yeah?,Neutral
I want you to move in with me.,"Happiness, Love, Excitement"
That is so sweet. But don't you think it's a little too soon? I meanthere's so much we don't know about each other.,Neutral
"(disappointed) Oh. Oh-oh-okay, I get it.","Sadness, Frustration"
I just—I don't want us to jump into something we're not ready for.,Unknown
(disappointed more) Uh-huh.,"Neutral, Frustration"
I really don't want to mess up what we have. I'm just—I'm worriedit's gonna be a big mistake.,"Neutral, Fear"
(on the verge of tears) Yeah.,"Sadness, Frustration"
Which is why my answer is yes!,"Happiness, Confidence, Excitement"
(suddenly happy) Really?!,"Happiness, Surprise, Excitement"
Uh-huh! (They hug.) I'm so…happy. (She's not happy.),"Sadness, Disgust, Confusion"
(catching the ball) Monica! Stop throwing it so hard! We're on the sameteam!,"Confidence, Surprise, Frustration"
Four hours? You guys have been doing this for four hours?,"Surprise, Confusion, Frustration"
That's right baby.,"Happiness, Confidence, Excitement"
"All right, let me in. (He jumps off of the counter to join in thegame.)","Happiness, Confidence, Excitement"
(jumping in front of him) No-no! Don't do it! Don't!,Fear
What?,"Surprise, Confusion, Frustration"
He's a dropper!,"Neutral, Disgust, Frustration"
"Oh yeah, that's right!","Happiness, Confidence, Excitement"
I'm not a dropper!,"Anger, Frustration"
"It's really a uh-uh three person game, y'know?","Confidence, Neutral, Excitement"
It's throwing and catching!,"Happiness, Confidence, Excitement"
All right. (He gently tosses the ball to Chandler who catches it.),"Contentment, Confidence, Neutral"
"Oh! Oh! That's so hard. (Starts to juggle the ball, but loses controland almost drops it and hands it to Monica.)","Fear, Surprise, Frustration"
"Whoa-whoa you guys, it's not a cat!","Surprise, Excitement, Confusion"
Oh my—Oh good God!,"Fear, Surprise"
"(she's wearing an oven mitt to protect her hand) I give up you guys, Idon't know what I'm going to do with this thing!","Confusion, Frustration"
"Baking it didn't help, huh?","Neutral, Frustration"
"So, why don't you just take it back to where you got it?","Neutral, Confusion, Frustration"
I tried! They won't take her back.,"Sadness, Confusion, Frustration"
Maybe that's because she's a minion of the anti-Christ.,"Anger, Fear, Disgust"
"Rach, why won't they take it back?","Confusion, Frustration, Longing"
"Well, they said would but they would only give me store credit. I mean,what am I going to do, get a thousand regular cats?","Disgust, Confusion, Frustration"
"Look, if you want you can keep it at our place until you find out whatto do with it.","Contentment, Confidence, Neutral"
"No Mon that's not the point. I'm out a thousand dollars, I'm allscratched up, and I'm stuck with this stupid cat that looks like a hand! (Storms out.)","Anger, Disgust, Frustration"
"Oh my God, the cat's made my eyes water! Don't-don't throw it to me! Myvision's been compromised!! (Quickly grabs a tissue to wipe her eyes.) Oh God! Okay. Okay.It's okay. Man, that was close.","Fear, Disgust"
"Yeah, you almost overreacted to something.","Neutral, Confusion, Frustration"
Hey!,"Happiness, Excitement, Anticipation"
We have,"Contentment, Confidence, Neutral"
We're moving in together! Isn't it great! Yay!,"Happiness, Love, Excitement"
Congratulations! Congrats!,"Happiness, Excitement"
"I know, I'm so excited!","Happiness, Excitement, Anticipation"
So am I!,"Happiness, Excitement, Optimism"
"Well, you're not more excited than I am! No way! I'm the","Confidence, Excitement, Frustration"
"Okay, I'll see you at the station later.","Confidence, Neutral, Anticipation"
"Okay, yeah, I'll see you later! Don't forget about the moving in!","Happiness, Excitement, Anticipation"
All right.,"Contentment, Confidence, Neutral"
So you're moving in with him. What happened?,"Neutral, Surprise"
I couldn't tell him no. He got so sad. Maybe it'll be all right. I,"Sadness, Confusion, Optimism"
"Why, do you write him a lot?","Neutral, Confusion, Frustration"
"No, I just heard when people live together, they split the cost ofstamps. Don't they?","Confusion, Frustration"
Yeah! That's right. Yeah-yeah! Yeah!,"Happiness, Confidence, Excitement"
"Oh, I'm sorry, the oven mitts really freaked me out.","Fear, Surprise, Disgust"
"Hey, honey! Okay, so did you find any apartments? Anything in BrooklynHeights?","Happiness, Excitement, Anticipation"
"No, nothing.",Neutral
Oh really?,"Neutral, Surprise, Confusion"
Yeah.,"Contentment, Confidence, Neutral"
Nothing at all?,"Neutral, Confusion, Frustration"
"No, as soon as something opens up we'll move right in. Unless it doesn'thave a pool, I need a pool. (Turns away from him.)","Confidence, Frustration, Longing"
"Phoebe, can I talk to you for a second?","Neutral, Anticipation, Confusion"
Uh-huh!,"Happiness, Contentment, Excitement"
Take a seat. You okay? You feeling all right? (Closes the door and takesoff his coat.),Neutral
"(sits down) Yeah, I feel great. 'Cause we're moving in together.","Happiness, Excitement, Optimism"
"So you uh, you checked the paper for listings in Brooklyn Heights, right?You-you checked the","Anticipation, Confusion, Frustration"
"Yeah, uh-huh, there was nothing. (Pause) Can I get some water?","Neutral, Confusion, Frustration"
In a minute. You-you checked today's,"Neutral, Confusion, Frustration"
"Umm, yeah! Today's.","Happiness, Confidence, Excitement"
"'Cause uh, this is today's","Neutral, Confusion, Frustration"
(looks at the paper) Are these for rent! I thought people were justbragging!,Surprise
"Let me tell you what I think might be going on. (Phoebe looks down inshame.) No-no-no, don't look at the table. Look at me. (Points to his eyes and she doesso) Okay, I think somebody asked someone to move in with them. And I think someone said,Yes"" but now she's having doubts because things are moving to fast for someone.Does that sound at all possible to you?""","Confusion, Frustration"
Yes. Yes! Fine! I,"Anger, Disgust, Frustration"
Phoebe…,"Happiness, Love, Excitement"
Yeah?,"Neutral, Anticipation, Confusion"
"Phoebe, it's okay that you feel this way. I mean it","Contentment, Sadness, Love"
That's so sweet.,"Happiness, Contentment, Love"
"Sweethart, but none of that matters if it's too soon for you. It's fine!We don't have to move in together. I just—I want you to be happy",Love
Living with you would make me happy.,"Happiness, Contentment, Love"
"Phoebe, you","Neutral, Confusion, Frustration"
"No, I really wanna live with you! I wanna move in with you!","Love, Excitement, Longing"
Are you sure?,"Confidence, Surprise"
Yes. Definitely! Yes! Let's live in an apartment that we both live in!(Hugs him.),"Happiness, Love, Excitement"
Oh that's great!,"Happiness, Excitement, Optimism"
"Oh wait, one sec. One sec. (Goes to the mirror) Hey you! Behind theglass! Who are you looking at! I've always wanted to say that when I was in one of theserooms, (sees the look on his face) which was never!",Excitement
Show cat! Quality show cat! Show cat! (A woman approaches.),"Happiness, Excitement, Anticipation"
(looks into the box) Oh my God! What's wrong with your baby?!,"Fear, Surprise, Disgust"
It's not a baby! It's a cat!,Surprise
Eew! It's creepy looking!,"Fear, Surprise, Disgust"
"Oh no! No! It's actually—it's very sweet. It's very sweet. Look!(Goes to pet it and it hisses at her.) Yeah, do you want it?","Sadness, Surprise, Frustration"
"(laughs) No, I hate cats.","Confidence, Disgust"
"Well, so then what are you doing to me? Okay? Just get out of here! Allright? Move on!","Neutral, Anger, Frustration"
Wow! What an unusual cat!,"Surprise, Excitement"
Yes! Thank you! Exactly! You want it?,"Happiness, Excitement"
"Maybe. I was thinking about getting a cat, I was just going to goto the shelter (Good for her) but… Okay, why not?","Neutral, Confusion, Optimism"
"Oh, terrific! That'll be $2,000.","Confidence, Neutral, Excitement"
What?!,"Surprise, Confusion, Frustration"
"Okay, a thousand.","Happiness, Confidence, Excitement"
I thought you wanted to adopt your cat.,"Surprise, Confusion, Frustration"
"Well, I do, but you're just gonna have to actually look at this as moreof an investment than a cat.","Neutral, Frustration, Optimism"
"Okay, yeah, I just wanted a cat. (Starts to leave.)","Contentment, Neutral, Longing"
"(makes some unintelligible sound to stop her from leaving) Obviously youknow how to haggle, so I'm not gonna try and take you on. Okay? So $800 and I don't callthe cops because you're robbing me blind! Blind! (Covers her eyes) Just take cat, leavethe money, and run away! Run away! (Uncovers her eyes and sees that the woman has fled)Damnit! (To the cat) Cat, can't you at least smile or something?! (The cat hisses at heragain, it sounds like Rachel) Okay, did anybody just hear that? Anybody?","Fear, Confusion, Frustration"
I'm starving!,"Happiness, Excitement, Frustration"
Come on guys! Suck it up! We're closing in on ten hours! It's gut-checktime!,"Confidence, Excitement, Frustration"
I don't know who made you the boss? All right? We (Ross and him) inventedthis game!,"Confidence, Anger, Frustration"
Please! I made this game what it is.,"Confidence, Frustration"
Not fun anymore?,"Sadness, Disgust, Frustration"
I'm still hungry!,Frustration
"All right, there's some pizza at my place, we can all eat with one handright? Are you with me?","Contentment, Confidence, Excitement"
I am!,"Confidence, Excitement, Optimism"
"All right! Let's go! (Runs to the door.) Let's go Team Monica! (The guysall stop and stare at her) All right, we can work out the name later.","Confidence, Excitement"
Rachel! What is your cat doing in one of my bowls!,"Anger, Surprise, Frustration"
"It's not! I'm defrosting a chicken. (Pause) Oh, I uh sold Mrs.Whiskerson.","Neutral, Confusion, Frustration"
"Oh, thank God!",Happiness
Did you get your money back?,Happiness
"Yeah, 15 hundred dollars.","Contentment, Confidence, Neutral"
Wow! You made a profit!,"Happiness, Surprise, Excitement"
(entering with the cat) I just came for the red-velvet pillow.,"Contentment, Neutral"
"Oh yeah, there you go. (Hands over the pillow.)","Happiness, Contentment, Confidence"
Thanks Rachel. And-and don't forget you-you can come visit her anytimeyou want.,"Happiness, Contentment, Love"
"Oh good, great! I'll-I'll keep that in mind. (Turns and walks away.)","Happiness, Contentment, Confidence"
(To Ross) Hey! So what is this? Some kind of snake or something?,"Anger, Disgust, Confusion"
I really like waking up with you.,"Happiness, Contentment, Love"
"I like waking up with you too. (Looks out the window) Oh! It's such abeautiful morning. (Some birds are singing outside the window) Oh, I can stay here allday.","Happiness, Contentment, Love"
That would be great!,"Happiness, Excitement, Optimism"
We could have breakfast in bed…,"Happiness, Excitement, Anticipation"
"Wait, just a second.",Neutral
Okay. (He grabs his gun and shoots the bird.) Oh! Oh no.,"Sadness, Fear, Surprise"
"All right! Come on Monica! Look alive! Come on, look alive!","Confidence, Excitement"
"(entering) Oh good, you're all up.","Happiness, Contentment, Confidence"
Phoebe! It's 6 o'clock in the morning! Why aren't you at Gary's?,"Neutral, Confusion, Frustration"
"Oh yeah, that's over.","Contentment, Neutral, Disgust"
What?!,"Surprise, Disgust, Confusion"
"Come on! Gary's such a great guy! Whatever the problem is, you canwork it out!","Confidence, Optimism"
He shot a bird!,"Anger, Surprise, Disgust"
Oh that is over!,Neutral
That's terrible! I'm sorry!,Sadness
"Phoebe, are you okay?",Neutral
"Yeah. Yeah, I'll be alright.","Contentment, Confidence, Neutral"
"Oh hey, here Pheebs. (He throws her the ball.)","Happiness, Love, Excitement"
"(catches it) Nah, I don't feel like playing. (She sets the ball down onthe table and everyone gasps.)","Neutral, Surprise, Disgust"
"It's okay. It's okay. Just pretend that it didn't happen! Okay? No oneneeds to know! I mean, Phoebe's not an official ballplayer! I mean, only officialballplayers can drop the ball!","Confidence, Frustration, Optimism"
"All right. Okay. I'm starving! (They all get up, thus officially ending thegame.)","Happiness, Excitement"
"Phoebe, honey, wanna get some breakfast?","Happiness, Contentment, Love"
Yeah!,"Happiness, Confidence, Excitement"
"Okay! Okay, let's race! First one there wins! Ha-ha! (Runs out the doorand everyone watches her leave.)","Happiness, Confidence, Excitement"
You guys wanna eat here?,"Contentment, Neutral, Excitement"
Yeah! As long as we're here!,"Happiness, Excitement, Optimism"
Man that was great! Huh? Can you believe how long we threw that ballaround?,"Happiness, Excitement, Nostalgia"
"Yeah, it is amazing it lasted that long.","Neutral, Surprise, Nostalgia"
I know. My arm is killing me.,"Neutral, Frustration"
"No, I meant with the dropper over here. (Points at Chandler.)","Confidence, Frustration"
"Y'know, how did I get this reputation as a dropper? Okay? I'm","Confusion, Frustration"
