Dialogue,Emotions
"Yes, but you are dead inside.","Sadness, Anger, Disgust"
"All right well, I’d better take that back.","Neutral, Confusion, Frustration"
"Wh-what, why?","Fear, Surprise, Confusion"
We can’t watch that! I mean that’s Phoebe!,"Fear, Surprise"
"Yeah you’re right, we can’t—we shouldn’t watch this.","Neutral, Disgust, Frustration"
Absolutely not.,"Confidence, Neutral, Disgust"
"(hands the tape back to Joey, but doesn’t let him grab it)Y’know maybe a little bit!","Confidence, Neutral, Frustration"
Probably just the first half.,"Confidence, Neutral, Anticipation"
"No! Hey no! This is wrong you guys! Phoebe’s our friend! Well,I’m not gonna watch it!","Sadness, Anger, Frustration"
Yeah! Good for you Joe!,"Happiness, Excitement"
Yeah.,"Contentment, Confidence, Neutral"
"Ah, I thought I’d find you here, Nasforatool.","Happiness, Confidence, Surprise"
"Buffay, are you going to plunge your stake into my dark places?","Surprise, Disgust, Confusion"
"Actually, I was kinda hoping it would be the otherway around.","Happiness, Anticipation, Frustration"
Hold on a second! What is that on her ankle?,Surprise
Her ankle is what you’re watching?,"Surprise, Confusion, Frustration"
"Well it’s hard to tell… (Rachel gets up to get a closer look,only she’s having some trouble.) Oh God, if she would just stop moving.","Anticipation, Confusion, Frustration"
She’s just doing her job!,"Confidence, Neutral, Frustration"
(sitting at the kitchen table with his back to the TV) You sick bastards!,"Anger, Disgust, Frustration"
"Oh, it’s a tattoo! That’s weird, Phoebe doesn’t…Wait that’s Ursula! That’s not Phoebe that is Ursula!","Surprise, Confusion, Frustration"
Re! Re! Then I can watch that! Rewind it! Rewind it!,"Happiness, Excitement, Anticipation"
(entering) Hey! What’s up? (Sees the TV) Oh my God! What am Idoing?!!,"Surprise, Excitement, Confusion"
Hey sweetie!,"Happiness, Love, Excitement"
"Hey! (He quickly tries to hide the book by throwing it under thecouch, only the couch has no back and it slides into the kitchen.)","Fear, Surprise, Frustration"
(picking up the book),"Contentment, Neutral, Excitement"
There’s no back to this couch!,"Surprise, Confusion, Frustration"
Why are you reading this? You hate this kind of stuff.,"Neutral, Confusion, Frustration"
"Yeah I know, but I figured a shot y’know? Maybe one of thosestories would make me cry and then you wouldn’t think I was y’know, all deadinside.","Sadness, Nostalgia, Frustration"
"Oh that’s so sweet! Look Chandler I don’t care if youcan’t cry, I love you.","Happiness, Love, Excitement"
Oh that makes me feel so warm in my hollow tin chest.,"Happiness, Excitement, Optimism"
Stop it!,"Anger, Surprise, Frustration"
"No, I mean, come on, seriously think about it, we get married,we’re up at the altar and I’m like this. (Makes a bored face.)","Neutral, Frustration"
"I won’t care, because I know you will be feeling it all in here.(Points to her heart.)","Confidence, Sadness, Love"
Yeah?,"Confidence, Neutral, Surprise"
"Yeah! And if, and if we have a baby one-day, and the doctor hands it toyou in the delivery room and you don’t cry, so what! And-and-and, and if we take himto college and come home and see his empty room for the first time, and you got nothing,it won’t matter to me.","Love, Excitement, Anticipation"
"Okay, well I won’t uh, worry about this anymore then.","Contentment, Neutral, Frustration"
"And-and-and if I die, from a long illness. And you’re writing outmy eulogy and you open a desk drawer and you find a note from me that says, I willalways be with you","Sadness, Fear, Longing"
"Aww, I love you so…","Happiness, Love, Excitement"
What is wrong with you?!!!,"Anger, Confusion, Frustration"
What?!,Surprise
"What?! You can’t shed a tear for your dead wife!! Now, I left you anote from the beyond!","Sadness, Anger, Surprise"
So you didn’t mean any of that?!,"Sadness, Anger, Confusion"
No you robot!!,"Anger, Disgust, Frustration"
"You damn kids! You ring my bell one more time, I swear to… (Opens thedoor to find Jill standing there.) Ohh, uh Jill. Umm, that-that’s just a little gameI play with the kids down the hall. Umm, they’ve really taken a liking to me.(Quickly looks out to see if they’re watching.) Uhhwhat’s-what’s-what’s the matter?","Anger, Surprise, Frustration"
"Rachel and I had a really big fight, can I come in? I-I mean I knowwe’re not supposed to see each other anymore and I’m okay with that, it’sjust that I don’t know anybody in the city and I really need somebody to talk toabout it.","Sadness, Confusion, Longing"
"Of course, what happened? (Lets her in.)","Happiness, Excitement, Anticipation"
(entering) I don’t want to talk about it.,"Sadness, Disgust, Frustration"
"Okay, umm…","Neutral, Confusion, Frustration"
But you know what might really cheer me up?,"Happiness, Excitement, Optimism"
What?,"Surprise, Confusion, Frustration"
Seeing some more of your super-cool slides.,"Happiness, Excitement, Anticipation"
Wow! Really?!,"Surprise, Excitement"
"Totally, I love them! And, maybe you could finish telling me about all thedifferent kinds of sand.","Happiness, Love, Excitement"
"Well, I’d love to! Here, you wait right here and I’ll go get theprojector and my notes!","Happiness, Confidence, Excitement"
"Oh great! Thanks Ross, you’re such a good friend!",Happiness
Ohh!,"Surprise, Excitement"
Hey! Have you guys seen Jill? I can’t find her anywhere.,"Neutral, Confusion, Frustration"
"No, I haven’t.","Neutral, Confusion, Frustration"
"Well, is Ross home? Maybe I’ll just call him to see if he’sactually seen her.","Confidence, Anticipation, Frustration"
Who is it?,"Neutral, Surprise, Anticipation"
It’s Phoebe! Phoebe!,"Happiness, Excitement, Anticipation"
Hey!,"Happiness, Excitement, Anticipation"
(seeing her dress) Oh God. So-so you’re making porn movies.,"Surprise, Disgust, Confusion"
No I’m not.,"Neutral, Confusion, Frustration"
We’re still rolling!,"Confidence, Excitement, Optimism"
You’re making one right now!,"Confidence, Surprise, Excitement"
Let’s go Phoebe!,"Happiness, Confidence, Excitement"
And-,Neutral
"Yeah, can I help you with something?","Confidence, Neutral"
"Phoebe, come on!","Happiness, Excitement, Anticipation"
"Look, I’m talking right now! You’re—you mean her.","Anger, Confusion, Frustration"
"Y’know, twin stuff is always a real big seller.","Happiness, Confidence, Excitement"
What?!,"Surprise, Confusion, Frustration"
"Yeah, I can talk them into giving you like, 30 dollars.","Confidence, Excitement, Optimism"
No!! No way! No! And stop using my name! And shame on you! (Yells intothe apartment) And shame on all of you! You’re disgusting! Especially you (points tosomeone) with that! (Storms away.),"Anger, Disgust, Frustration"
Slides are almost ready.,"Contentment, Confidence, Excitement"
"Yeah. Ooh, I know what this is missing! Alcohol!","Happiness, Excitement, Optimism"
"Uh okay, well there’s-there’s wine in the kitchen.","Neutral, Confusion, Frustration"
Oh great! (Goes to get it as the phone rings.),"Happiness, Excitement, Anticipation"
(answering it) Hello?,"Confidence, Neutral, Surprise"
(on phone),"Confidence, Excitement, Anticipation"
"O-okay, Rach calm-calm down, okay? She-she’s really upset we’rejust talking.","Fear, Frustration"
Ross! I think she is trying to make something happen with you to getback at me!,"Anger, Fear, Frustration"
So that’s the only reason she could be here huh? It couldn’thave anything to do with the fact that-that maybe I’m a good listener and I uh I puton a,"Confidence, Frustration, Optimism"
"Ross, I am telling you that she is using you to get back at me!","Anger, Fear, Frustration"
"Y’know what? I think I can take care of myself, I’ll talk to youlater. Good-bye. (Hangs up the phone and turns to find Jill sitting really close to him.)Whoa! Uh, that was your sister actually. She-she thinks that you’re just using me.","Surprise, Confusion, Frustration"
So? (Kisses him passionately.),"Love, Excitement"
Hey!,"Happiness, Surprise, Excitement"
Hey!,"Happiness, Excitement, Anticipation"
"So, I just came from the company Ursula works for.",Neutral
"Oh no, not you too!","Sadness, Surprise, Frustration"
No! No! I just went to pick up Phoebe Buffay’s checks; there were alot of them.,"Neutral, Surprise, Frustration"
Nice!,"Happiness, Excitement, Optimism"
"Um-mmm,",Neutral
"That’s great, but isn’t it gonna bother that people still thinkyou’re a porn star?","Neutral, Frustration, Longing"
Oh no! No! I know how to handle it.,"Confidence, Surprise"
You do?,"Happiness, Surprise, Excitement"
"Yeah. (She notices some guy putting a coat on his girlfriend is tryingto remember where he’s seen her before.) (To him) You’re trying to figure outwhere you know me from? All right, I’ll give you a hint. From porn! Okay? (He triesto rush his girlfriend out.) Yeah your pervert boyfriend watched me in a porno movie! (ToJoey) See?","Confidence, Anger, Disgust"
Yeah.,"Contentment, Confidence, Neutral"
Hey.,Neutral
"(To Rachel) You uh, you may have been right about Jill.","Surprise, Confusion, Frustration"
Oh! I knew it! What happened?,"Surprise, Excitement, Anticipation"
"Umm, she kissed me.","Happiness, Surprise, Love"
What?! You kissed!,"Happiness, Surprise"
(To Monica) Maybe we should give them some privacy.,"Contentment, Confidence, Neutral"
(To Chandler) Shhhh!!!,"Neutral, Surprise, Frustration"
"Look, I uh, I tried not to kiss her, okay?","Confusion, Frustration"
"Well, it doesn’t sound like it! I mean, it’s pretty easy notto kiss someone, you just don’t kiss them! See look at us, right now, not kissing!",Confidence
"Let me finish, okay? She started kissing me and-and I didn’t stop it.I guess I-I just wasn’t thinking…",Confusion
Yeah that’s right you weren’t thinking! Y’know what? Letme give you something to think about! (She pulls up her sleeves and steps towards him.),"Confidence, Anger, Frustration"
Oh wait—hold it! But then I started thinking and I stopped thekissing.,"Neutral, Confusion, Frustration"
"Oh, well thank you for taking your tongue out of my sister’s mouthlong enough to tell me that.","Anger, Disgust, Frustration"
Look I-I realize if anything were to happen with me and Jill then nothingcould ever happen with us!,"Sadness, Fear, Frustration"
What?!,"Surprise, Confusion, Frustration"
"No, I mean, look I don’t know if anything is going to happen with us,again. Ever. But I don’t want to know that it-it never could. So I stopped it and shegot mad and broke my projector.","Sadness, Confusion, Frustration"
"Wow. I, I don’t even know what to say. Thank you. (Gently kickshim.)","Happiness, Surprise"
You’re welcome. (Gently kicks her back.),"Confidence, Neutral"
Oh my God! Are-are you crying?,"Sadness, Surprise"
(crying hysterically) I just don’t see why those two can’twork things out!,"Sadness, Confusion, Frustration"
"All right, I’m leaving! Because I’m not going to spend one moreday with someone whose out to sabotage my every move. That’s you Rachel!","Anger, Disgust, Frustration"
"Yeah, I got that.","Confidence, Neutral, Frustration"
"(To Ross) And you! I throw myself at you and you say no, how gay are you?","Anger, Confusion, Frustration"
You take care Jill.,"Contentment, Neutral"
"(happily) Okay, see ya! (Exits.)","Happiness, Contentment, Optimism"
Bye-bye-e!,"Happiness, Excitement, Anticipation"
Bye.,Neutral
"(starts crying) I-I can’t believe Jill’s gone. (They alllook at him.) I can’t help it, I opened a gate.","Sadness, Fear"
