Dialogue,Emotions
"Ooh, are we allowed to lie in the vows?!","Surprise, Excitement, Anticipation"
Well maybe you don’t talk about your feelings back then. Maybe youjust say something about y’know all the things that he’s taught you. Like…(They all try to think about one example and don’t succeed.) Or all the things youtaught him.,"Nostalgia, Confusion, Frustration"
"Now everybody knows the basic erogenous zones. (She starts labellingthem) You got one, two three, four (Chandler is shocked to find out there’s more thanthree), five, six, and seven!","Surprise, Confusion"
(shocked) There are seven?! (Points to one) That’s one?,"Surprise, Confusion"
It’s kind of an important one!,"Excitement, Anticipation, Optimism"
"Oh, y’know-y’know what, I was looking at it upside down.","Surprise, Confusion, Frustration"
"Well, y’know, sometimes that helps. (She realises what thatcould’ve meant.)","Fear, Surprise, Confusion"
"All right. Umm, you could uh start out with a little 1, a 2, a 1-2-3, 3,5, a 4, a 3-2, 2, a 2-4-6, 2-4-6, 4, (Rachel starts getting worked up) 2, 2, 4-7, 5-7,6-7, 7 …7..…7…7-7-7-7-7-7-7-7-7-7-7-7…(mouths 7)! (They both lean backon the couch satisfied.)","Contentment, Surprise, Excitement"
"Oh, I got it! How about saying something like, Monica…""","Confidence, Excitement, Anticipation"
(writing) Monica…,"Neutral, Confusion, Frustration"
"…when I look back over our time together…""""","Contentment, Love, Nostalgia"
(writes what Joey said and waits for him to go on) Yeah?,"Confidence, Anticipation, Frustration"
"Well, I can’t do everything! Look back over your time together.","Disgust, Confusion, Frustration"
"Oh, look, twins. Hi, guys. Oh, cute, cute.","Happiness, Love, Excitement"
No fair. I don't even have one. How come they get two?,Frustration
You'll get one.,"Confidence, Excitement, Anticipation"
Oh yeah? When?,"Confidence, Surprise, Anticipation"
"All right. I'll tell you what. When we're 40, if neither one of us aremarried, what do you say you and I get together and have one?","Confidence, Excitement, Optimism"
Why won't I be married when I'm 40?,"Neutral, Confusion"
"Oh, no, no. I just meant hypothetically.","Neutral, Confusion, Frustration"
"Ok, hypothetically, why won't I be married when I'm 40?","Neutral, Confusion, Frustration"
"No, no, no.","Sadness, Disgust, Frustration"
What is it? Is there something fundamentally unmarriable about me?,"Sadness, Frustration"
"(trapped) Uh, uh.","Fear, Confusion, Frustration"
Well?,"Neutral, Confusion, Frustration"
Dear God! This parachute is a knapsack! (throws himself over the backof the chair he was sitting in),"Fear, Surprise, Confusion"
Nice try.,"Confidence, Disgust, Frustration"
"Wait, wait, wait! (She puts a Shriner's hat on the turkey.)","Surprise, Excitement"
"Look, Monica…","Neutral, Confusion, Frustration"
"Look! (She puts a big, yellow pair of sunglasses on the bird.)","Happiness, Surprise, Excitement"
This is not going to work.,"Neutral, Frustration"
I bet this will work! (She starts dancing and Chandler cracks up.),"Happiness, Excitement"
You are so great! I love you!,"Happiness, Love, Excitement"
What?,"Surprise, Confusion, Frustration"
"Nothing! I said, I said You're so great"" and then I just","Happiness, Excitement, Anticipation"
You said you loved me! I can't believe this!,"Sadness, Anger, Disgust"
No I didn't!,"Anger, Frustration"
"Yes, you did!","Confidence, Anger, Frustration"
No I didn't!,"Confidence, Frustration"
You love me!,"Happiness, Love, Excitement"
No I don't! Stop it! Stop it! Stop it! Stop it!,"Anger, Fear, Frustration"
"Y’know I was thinking, what if I uh, unpack here?","Excitement, Anticipation, Optimism"
Then all your stuff would be here.,"Contentment, Excitement, Optimism"
"Well, what if all my stuff was here?","Contentment, Nostalgia, Longing"
"Then you’d be going back and forth all the time, I mean itdoesn’t make any sense.","Neutral, Confusion, Frustration"
Okay. What if we lived together and you understand what I’msaying?,"Contentment, Excitement, Anticipation"
You wanted it to be a surprise.,"Surprise, Excitement, Anticipation"
Oh my God.,"Fear, Surprise, Excitement"
Chandler… In all my life… I never thought I would be so lucky.(Starting to cry.) As to…fall in love with my best…my best… There’s areason why girls don’t do this!,"Sadness, Fear, Love"
"Okay! (He joins her on one knee) Okay! Okay! I'll do it!  Oh God,I thought… (Starting to cry, pauses) Wait a minute, I-I can do this. (Pause) Ithought that it mattered what I said or where I said it. Then I realized the only thingthat matters is that you, (Pause) you make me happier than I ever thought I could be.(Starting to cry again.) And if you’ll let me, I will spend the rest of my lifetrying to make you feel the same way. (Pause as he gets out the ring.) Monica, will youmarry me?","Happiness, Love, Excitement"
Yes.,"Contentment, Confidence, Neutral"
(yelling through the door) Can we come it yet?! We’re dying out here!,"Anger, Anticipation, Frustration"
"Come in! Come in! (Joey, Rachel, and Phoebe burst through the door.)We’re engaged!!!","Happiness, Surprise, Excitement"
Hey!,"Happiness, Surprise, Excitement"
Hey!,"Happiness, Surprise, Excitement"
Hey!,"Happiness, Surprise, Excitement"
Hey!,"Happiness, Surprise, Excitement"
"Hey, what have you guys been up to?","Happiness, Contentment, Excitement"
"Oh, we were helping Chandler write his vows, but he kicked us out becauseJoey kept making inappropriate suggestions.","Surprise, Frustration"
How is Monica,Neutral
How’s Monica coming along with her vows?,"Confidence, Excitement, Anticipation"
"Well let’s just say its she’s lucky she has a sweet ass,‘cause she’s not so good at the writing.","Confidence, Disgust, Frustration"
I can’t believe in four weeks they’re gonna be married!,"Surprise, Excitement, Anticipation"
Well let’s just hope it works. Y’know nine out of tenmarriages end in divorce?,"Fear, Disgust"
Phoebe that’s not true.,"Neutral, Confusion, Frustration"
"Yeah, you’re right. How’s the Mrs.?","Contentment, Neutral, Anticipation"
I can’t believe they’ve been together for three years.,"Happiness, Surprise, Nostalgia"
(shocked) Has it been that long?!,"Surprise, Nostalgia"
"Believe me, it seems like less because they hid it from us for so long.","Surprise, Confusion, Frustration"
"Hey, it's me! I'm comin' in!","Happiness, Confidence, Excitement"
"I've had a very long, hard day.","Sadness, Frustration"
"Ahh, I'm gonna go get some chicken. Want some?","Happiness, Contentment, Excitement"
"Ahh, no thanks. No chicken, bye-bye then.","Neutral, Frustration"
Okay.,Neutral
"Are you okay? I'm so sorry, he wouldn't leave. He kept asking me aboutchicken.","Sadness, Frustration"
Chicken? I could eat some chicken.,"Happiness, Contentment, Neutral"
Hey Joe!,"Happiness, Confidence, Excitement"
"Yeah, can I get a 3-piece, some cole slaw, some beans, and a","Contentment, Neutral"
I don’t know why they didn’t just tell us.,"Confusion, Frustration, Optimism"
I know! I mean it’s not like we weren’t cool about it.,"Contentment, Confidence, Neutral"
(To Chandler) You?! (To Monica) And-and you?!,"Surprise, Disgust, Confusion"
"Yes, but you cannot tell anyone! No one knows!","Fear, Surprise, Confusion"
How?! When?!,"Surprise, Confusion, Frustration"
It happened in London.,"Neutral, Excitement, Nostalgia"
,Unknown
The reason we didn't tell anyone was because we didn't want to make abig deal out of it.,"Confidence, Neutral, Frustration"
But it is a big deal!! I have to tell someone!,"Excitement, Frustration"
No-no-no-no-no! You can't!,"Sadness, Anger, Frustration"
"Please? Please?! We just don't want to deal with telling everyone, okay?Just promise you won't tell.","Fear, Confusion, Frustration"
"All right! Man, this is unbelievable!","Happiness, Surprise, Excitement"
(on phone) I can't wait to be with you!  I'll just tell Rachel I'mgonna be doing laundry for a couple of hours.,"Happiness, Excitement, Anticipation"
"(on phone) Laundry. Huh. Is that my new nickname? (Rachel isabsolutely stunned, she opens her mouth in absolute amazement.)","Surprise, Confusion"
"(on phone) Awww, y'know what your nickname is, Mr. Big…","Happiness, Love, Excitement"
Arghh!! (She quickly hangs up the phone and starts to pace aroundwondering what to do.),"Anger, Fear, Confusion"
"(looking out the window) Oh, look! There's Monica and Chandler! (Startsyelling.) Hey! Hey, you guys! Hey! (Chandler and Monica start taking each other's clothesoff.) Ohh!! Ohh! Ahh-ahhh!!","Surprise, Excitement, Anticipation"
What?!,"Surprise, Confusion, Frustration"
(screaming) Ahhh!! Chandler and Monica!! Chandler and Monica!!,"Happiness, Surprise, Excitement"
Oh my God!,"Fear, Surprise, Excitement"
,"Happiness, Contentment, Love"
OH MY GOD!!!,"Fear, Surprise, Excitement"
,"Neutral, Confusion, Frustration"
Phoebe!! Phoebe!! It's okay!! It's okay!!,Unknown
,"Neutral, Confusion, Frustration"
I KNOW!! I KNOW!! I KNOW!,"Confidence, Excitement, Frustration"
YOU KNOW?!!!,"Confidence, Excitement, Frustration"
"Yes, I know! And Joey knows! But Ross doesn't know so you have to stopscreaming!!","Anger, Confusion, Frustration"
(entering) What's going on?,"Neutral, Surprise, Confusion"
(trying to divert his attention from the window by jumping up and down)HI!! Hi!,"Happiness, Excitement, Anticipation"
What?! What?!,"Surprise, Confusion, Frustration"
"Nothing! Oh God, we're just so excited that you want to get thisapartment!","Happiness, Excitement, Confusion"
"Actually, it looks really good. (Turns towards the window and now Phoebestarts jumping to divert his attention.)","Excitement, Anticipation, Frustration"
(Screaming incoherently.) Get in here!!! (Motions to join her andRachel.),"Anger, Fear, Excitement"
"Okay, so now they know that you know and they don't know that Rachelknows?","Anticipation, Confusion, Frustration"
"Yes, but y'know what? It doesn't matter who knows what. Now, enough of usknow that we can just tell them that we know! Then all the lying and the secrets wouldfinally be over!","Confidence, Excitement, Optimism"
"Or, we could","Confidence, Excitement, Optimism"
"All right honey, we'd better go if we wanna catch that movie.","Happiness, Excitement, Optimism"
Bye!,"Happiness, Contentment, Optimism"
Bye!,"Happiness, Contentment, Confidence"
Bye Chandler! (She walks up to him.) (Quietly.) I miss you already. (Shepinches his butt.),"Love, Excitement"
"(after they've left) Okay, did you see that?! With the inappropriateand the pinching!!","Anger, Disgust"
"Actually, I did!","Confidence, Excitement, Optimism"
"Okay, so now do you believe that she's attracted to me?","Confidence, Excitement, Anticipation"
"Ohhh, oh my God! Oh my God! She knows about us!","Fear, Surprise, Confusion"
Phoebe knows about us!,"Fear, Surprise, Frustration"
Well,"Neutral, Confusion, Frustration"
Them?! Who's them?,"Surprise, Confusion, Frustration"
"Uhhh, Phoebe and Joey.","Neutral, Confusion, Frustration"
Joey!,"Happiness, Love, Excitement"
And Rachel. I would've told you but they made me promise not to tell!,"Surprise, Confusion, Frustration"
"Oh man, they think they are so","Confidence, Disgust, Frustration"
"Ahh yes, the messers become the messies!","Happiness, Confidence, Excitement"
"I'll have to get back to you on that. Okay, bye! (Hangs up.) Oh my God!He wants me to come over and feel his bicep and more!","Surprise, Disgust, Confusion"
Are you kidding?!,"Anger, Surprise, Frustration"
No!,"Sadness, Anger, Fear"
"I can not believe he would do that to Mon—Whoa! (She stops suddenlyand slowly turns to point at Joey. Joey is avoiding her eyes.) Joey, do they know that weknow?","Anger, Surprise, Confusion"
No.,"Neutral, Confusion, Frustration"
Joey!,"Happiness, Surprise, Excitement"
They know you know.,"Confidence, Fear, Surprise"
"Ugh, I knew it! Oh I cannot believe those two!","Anger, Disgust, Frustration"
"God, they thought they can mess with us! They're trying to mess withus?! They don't know that we know they know we know! (Joey just shakes his head.) Joey,you can't say anything!","Confidence, Surprise, Frustration"
I couldn't even if I wanted too.,"Neutral, Confusion, Frustration"
"Listen, this is totally getting out of hand! Okay? She wants me to putlotion on her!","Disgust, Confusion, Frustration"
She's bluffing!,Confidence
"Look, she's not backing down! She went like this! (He does a littlemimic of her dance.)","Confidence, Surprise, Excitement"
He's not backing down. He went to get lotion.,"Confidence, Frustration, Optimism"
(entering the hall) Oh man! Aren't you guys done yet?!,Frustration
"Joey look, just look at it this way, the sooner Phoebe breaks Chandlerthe sooner this is all over and out in the open.","Confidence, Frustration, Optimism"
Ooh!,"Surprise, Excitement, Anticipation"
Okay!,"Happiness, Contentment, Excitement"
"I like that! (To Phoebe) Oh, okay! Show him your bra! He's afraid of bras!Can't work 'em! (He swiftly rips open the front of Phoebe's dress revealing her bra.)","Surprise, Disgust, Frustration"
"Joey! (Examining the dress.) Wow, you didn’t rip off any buttons.","Happiness, Surprise, Excitement"
It's not my first time.,"Contentment, Confidence, Neutral"
You go back out there and you seduce her till she cracks!,"Confidence, Excitement, Optimism"
"Okay, give me a second! (Pause) Did you clean up in here?","Surprise, Confusion, Frustration"
Of course.,"Contentment, Confidence, Neutral"
"Oh, you're-you're going?","Neutral, Sadness, Surprise"
"Umm, not without you, lover. (She slowly walks over to him and isshowcasing her bra.) So, this is my bra.","Confidence, Love, Excitement"
"(swallowing hard) It's very, very nice. Well, come here. I'm veryhappy were gonna have all the sex.","Happiness, Excitement, Anticipation"
You should be. I'm very bendy. (Pause) I'm gonna kiss you now.,"Confidence, Love, Excitement"
Not if I kiss you first.,"Happiness, Love, Excitement"
Ooh.,"Surprise, Excitement, Anticipation"
"Well, I guess there's nothing left for us to do but-but kiss.","Love, Excitement, Anticipation"
Here it comes. Our first kiss.,"Happiness, Excitement, Anticipation"
Okay! Okay! Okay! You win! You win!! I can't have sex with ya!,"Sadness, Frustration"
And why not?!,"Confidence, Anger, Frustration"
Because I'm in love with Monica!!,"Confidence, Love, Excitement"
You're-you're what?!,"Surprise, Confusion, Frustration"
"Love her! That's right, I…LOVE…HER!!! I love her!! (Theywalk together and hug.) I love you, Monica.","Happiness, Love, Excitement"
I love you too Chandler. (They kiss.),"Happiness, Love, Excitement"
"I just—I thought you guys were doing it, I didn't know you were inlove!","Surprise, Confusion, Frustration"
So that's it! It's over! Everybody knows!,"Sadness, Anger, Surprise"
"Well actually, Ross doesn't.",Neutral
"Yes, and we'd appreciate it if no one told him yet.","Confidence, Fear, Frustration"
(He notices something through the window.) No! No! Wh… What are youdoing?!! (Dr. Ledbetter is slowly backing away.),"Anger, Fear, Surprise"
"Y’know, you’re friend’s getting married, it’s gottachange things.","Excitement, Anticipation, Optimism"
You really think it would be that different?,"Confidence, Nostalgia, Confusion"
"How could it not be? I mean pretty soon they’re gonna be havingkids, and then they’re just gonna be hanging out with other couples who have kids.And then maybe they’re gonna have to leave the city to be near a","Sadness, Fear, Anticipation"
"Well, things change.","Neutral, Nostalgia, Confusion"
I don’t want them to move to a,"Neutral, Sadness, Frustration"
It’ll be okay Joe.,"Contentment, Confidence, Optimism"
"I’m sorry, I just…I like things the way they are.","Contentment, Neutral, Frustration"
"Hey, who's this little naked guy?","Surprise, Disgust, Confusion"
That little naked guy would be me.,Confidence
"Aww, look at the little thing.","Happiness, Contentment, Love"
"Yes, yes, fine, that is my penis. Can we be grown-ups now?","Confidence, Disgust, Frustration"
Who are those people?,"Neutral, Confusion"
Got me.,"Confidence, Surprise, Excitement"
"Oh, that's Nana, right there in the middle. (Reads the back) 'Me and thegang at Java Joe's'.","Happiness, Contentment, Love"
"Wow, Monica, you look just like your grandmother. How old was she there?","Surprise, Nostalgia"
"Let's see, 1939... yeah, 24, 25?","Confidence, Excitement, Nostalgia"
Looks like a fun gang. (They all look at each other and smile),"Happiness, Contentment, Excitement"
"Ooh, look-look-look-look-look! I got Monica naked!","Happiness, Surprise, Excitement"
"(looking) Nono, that would be me again.","Contentment, Confidence"
"Hey, you guys!","Happiness, Confidence, Excitement"
Hey.,"Neutral, Confusion, Optimism"
Hey.,Neutral
What’s going on?,"Neutral, Surprise, Confusion"
"Well, we were just talkin’ about you guys gettin’ married andhow great it is.","Happiness, Love, Excitement"
"Yeah, you can get a","Happiness, Contentment, Confidence"
Oh that’s so sweet.,"Happiness, Love, Excitement"
So we both finished our vows.,"Happiness, Contentment, Love"
Oh!,"Surprise, Confusion, Optimism"
Hey!,"Happiness, Surprise, Excitement"
"Oh, can we read them?","Excitement, Anticipation"
"Yeah, I don’t hear Chandler’s and he doesn’t hear mine.","Neutral, Confusion, Frustration"
Okay.,Neutral
Okay.,Neutral
"(To Monica) Oh, that’s beautiful.","Happiness, Contentment, Love"
(To Chandler) (laughing) Funny one! That’s good!,Happiness
"(To Monica) Monica, will-will you marry me?","Love, Excitement, Anticipation"
What? I don’t get it.,"Surprise, Confusion, Frustration"
"(To Chandler) Oh man, this is hilarious.","Happiness, Excitement"
Chandler!!,"Happiness, Surprise, Excitement"
"Don’t worry honey, we’ll make yours funnier.","Confidence, Love, Excitement"
"Okay, what do you guys think?","Confidence, Excitement, Anticipation"
(quietly) Dude!,"Happiness, Surprise, Excitement"
(starting to cry) I have never known love like this.,"Sadness, Love, Longing"
You really like it?,"Happiness, Love, Excitement"
Dude! How-how did you write this?,"Surprise, Excitement, Confusion"
I stole Monica’s and changed the name.,"Confidence, Excitement, Anticipation"
You can’t,"Neutral, Disgust, Frustration"
If he goes first he can!,"Confidence, Excitement, Anticipation"
