Dialogue,Emotions
"Okay, okay, I was typing names into the library computer earlier,y’know-y’know for fun, and I typed mine in and guess what came up? My doctoraldissertation! It’s here! Yeah, it’s right-it’s right down here! In thebiggest library in the university! (They start heading that way, towards a secludedsection behind the racks.)","Confidence, Surprise, Excitement"
Wow that’s actually pretty cool.,"Happiness, Surprise, Excitement"
"(stopping quickly) Oh umm, there’s also a book here by a woman namedWendy Bagina. (They both laugh, but stop when the hear moaning coming from the nextaisle.) What is that?","Fear, Surprise, Confusion"
Sounds like two people are really enjoying the Dewey decimal system.,"Happiness, Contentment, Excitement"
(as they are moving past Ross) I’m so sorry!,"Neutral, Frustration"
Sorry!,Neutral
"You didn’t bring me here to do that, did you?",Neutral
She sent the chicken back again?!,"Surprise, Confusion, Frustration"
She says it’s to dry now and she wants to come back here andexplain to you,"Neutral, Confusion, Frustration"
Well fine! I want to meet this chicken expert! Send the Colonel in!,"Anger, Excitement, Frustration"
"(to the lobster) Lucky bastard! (Throws the lobster in and turns aroundto face the planet’s most annoying woman, next to Dr. Laura and Kathy Lee Gifford ofcourse. She’s the most annoying female TV character however.) Janice.","Disgust, Frustration"
How are you Ms. Hot Shot chef with the big fancy restaurant with thebest chicken ever! (Does the laugh.),"Happiness, Confidence, Excitement"
I’m fine.,"Contentment, Confidence, Neutral"
(notices Monica’s engagement ring) Ohh! What is that on yourfinger?! I’m blind!,"Happiness, Surprise, Excitement"
Oh… Uh…,"Surprise, Confusion"
"So, who’s the lucky guy?","Excitement, Anticipation"
"OH…MY…GAWD! I am so sorry sweetie, are you okay? Youdidn’t tell her we were getting married, did you?","Fear, Surprise, Frustration"
"Well, she saw the ring.","Surprise, Excitement, Anticipation"
Did she freak out?,"Fear, Surprise, Anticipation"
"Well, she was shocked when I told her, but then again so were mostpeople.","Surprise, Confusion"
Right.,"Contentment, Confidence, Neutral"
"Well, she actually has a boyfriend y’know herself, named Clark. Uh,she also kinda invited herself to our wedding. Clark too.","Surprise, Confusion, Frustration"
(laughs) You said no right?,"Happiness, Surprise"
Huh?,"Surprise, Confusion, Frustration"
You said,"Neutral, Confusion, Frustration"
"Well, she corned me! She asked if the wedding was in town! I mean, whatwas I supposed to do?!","Anger, Confusion, Frustration"
Lie!!! How hard is that?! The check’s in the mail! Oh your babyis so cute! I can’t wait to read your book Ross!!,"Excitement, Anticipation, Frustration"
Come on! So she comes to the wedding! I mean it won’t be so bad.,"Contentment, Excitement, Optimism"
What do you think she’s just gonna sit there quietly? Youdon’t think she’s gonna want to make a toast? You don’t think she’sgonna want to grab the microphone and sing,"Excitement, Anticipation, Frustration"
"Oh my God, she’s not gonna like the chicken that night either isshe?!","Fear, Confusion, Frustration"
Y’know what? It’s gonna be okay. Y’know what?She’s probably not gonna even want to come.,"Contentment, Confidence, Optimism"
Really?,"Surprise, Confusion, Optimism"
No! That was a,"Anger, Disgust, Frustration"
So-so you would’ve just lied?,"Surprise, Confusion, Frustration"
Yes!!,"Happiness, Excitement, Optimism"
Would it really have been that easy?,"Confusion, Frustration, Optimism"
Yes!!!,"Happiness, Excitement, Optimism"
"Good, so do it Saturday night because we’re going to dinner withher and Clark.","Happiness, Excitement, Anticipation"
Hey! What’s up?,"Happiness, Excitement, Optimism"
"Hey-hey, who’s your friend? (Erin turns around to face Joey,startling him) Hey!!","Surprise, Excitement"
Hey Joey!,"Happiness, Excitement, Anticipation"
Erin! Still here!,"Happiness, Excitement, Anticipation"
"Yeah, we ended up spending the day together and had such a great time!","Happiness, Contentment, Excitement"
Why wouldn’t ya? Erin is great! Then-then there’s you guys.,"Happiness, Contentment, Love"
"Ohh, listen. I’ve got to get going. Today was great, thanks!","Happiness, Contentment, Excitement"
I know!,"Happiness, Confidence, Excitement"
Okay!,"Happiness, Contentment, Excitement"
Bye Joey. (Kisses him.) Last night was fun.,"Happiness, Contentment, Love"
"Yeah. I’ll uh, I’ll call ya.","Confidence, Neutral, Anticipation"
Oh and I’ll call ya too!,"Happiness, Excitement, Anticipation"
Or I’ll call you!,"Confidence, Anger, Frustration"
And call me!,"Excitement, Anticipation, Optimism"
"(to Erin) Okay, good to see you again.","Happiness, Contentment, Neutral"
Bye.,Neutral
Bye-bye.,Neutral
Bye!,"Happiness, Contentment, Excitement"
"So, system kinda broke down huh?!","Surprise, Confusion, Frustration"
"Oh Joey, I’m sorry I just couldn’t tell her all those thingsyou wanted me to tell her. And y’know we got to talking and I…","Sadness, Confusion, Frustration"
We want you to marry her!,"Happiness, Love, Excitement"
What?!!,"Anger, Surprise, Confusion"
She is so amazing! You have no idea.,"Happiness, Confidence, Excitement"
No idea? Who do you think brought her here?,"Surprise, Confusion, Frustration"
Cupid.,"Happiness, Love, Excitement"
"Joey, she’s so cool. She speaks four languages.","Happiness, Confidence, Excitement"
"Man, do","Confusion, Frustration, Longing"
"Look Joey, come on she’s so perfect for you! I mean she’ssweet, she-she likes baseball, and she-she had two beers at lunch.","Happiness, Confidence, Excitement"
"My beers?! Look you guys, she’s a very nice girl. Okay? We had a goodtime, but I just—I don’t see it going anywhere.","Neutral, Confusion, Frustration"
"Yeah, but you always say that.","Neutral, Confusion, Frustration"
"Yeah, maybe if you gave this girl a chance it would go somewhere.","Excitement, Optimism"
"Look I’m sorry you guys, I-I just don’t think so.","Neutral, Confusion"
Whatever.,"Neutral, Disgust, Frustration"
Fine. (They start to walk away.),"Neutral, Confusion, Frustration"
"Hey, don’t start judging me! (To Rachel) Huh? You’re the onewho’s in love with her assistant! (To Phoebe) Huh? And you, you’re the onehaving the affair with the guy who keeps the pigeons on the roof!","Anger, Surprise, Frustration"
Phoebe!,"Happiness, Surprise, Excitement"
,"Neutral, Confusion, Frustration"
People are doing it in front of my book!,"Anger, Disgust, Frustration"
I’m sorry?,"Surprise, Confusion, Frustration"
"My doctoral dissertation is in the library at school, I went to see it,and there were students makin’ babies right in the middle of the Paleontologysection!","Disgust, Frustration"
Oh my God! Did you get to see anything good?,"Surprise, Excitement, Anticipation"
"Let me ask you something, at your school was there a like uh a place oncampus where students went to uh, fool around.","Excitement, Nostalgia, Confusion"
"Yeah, there was. It was—there the corner of the library where-whereall these dusty books that nobody ever read—Yes, there was.","Neutral, Nostalgia, Confusion"
"Great! Because people kept showing up, I think it’s like uh-a thing!","Confidence, Surprise, Excitement"
"Now hold on a second, fifth floor against that back wall?","Neutral, Confusion, Frustration"
Oh for cryin’ out loud! (He storms out.),"Anger, Disgust, Frustration"
"All right, so we should go catch our movie.","Confidence, Excitement, Anticipation"
Well now what’s the rush?,"Neutral, Confusion, Frustration"
I like to see the previews. (Rachel looks at him.) The candy.,"Happiness, Excitement, Anticipation"
(entering with Erin) Oh. Hey!,"Happiness, Surprise, Excitement"
Well look who’s here!,"Happiness, Surprise, Excitement"
Hey!,"Happiness, Surprise, Excitement"
Hey!,"Happiness, Surprise, Excitement"
Joey.,"Happiness, Contentment, Love"
Erin.,"Neutral, Surprise, Confusion"
Hey Rachel.,"Happiness, Contentment, Confidence"
"Hi! Well, we were just about to take off and see a movie. Oh no!","Fear, Surprise, Excitement"
What’s wrong?,"Neutral, Sadness"
"Oh Phoebe, we forgot that party we have to go to.","Neutral, Frustration"
Oh no.,"Sadness, Fear, Surprise"
(skeptical) What party?,"Neutral, Confusion"
Who’s birthday party?,"Excitement, Nostalgia, Confusion"
"(still skeptical) Oh, and how is Allison?",Neutral
(does a retching sound) Wait a minute! Why don’t you guys dosomething?!,"Fear, Disgust, Frustration"
"(still skeptical) Yeah, look how that worked out.","Disgust, Frustration"
"Excuse me. Hi, I’m a professor here. Do you know the Paleontologysection, fifth floor, stack 437?","Confidence, Neutral, Excitement"
"Well, yes! Just give me five minutes, I just have to find someoneto cover my shift.","Confidence, Frustration, Optimism"
No! No!! No! Can I speak to someone in charge please?! (The librarianbrings his boss over.),"Anger, Frustration"
How can I help you?,"Confidence, Neutral, Optimism"
"Hi, I was wondering if it is possible to increase security in thePaleontology section? See I-I wrote a book up there and instead of reading it peopleare-are-are well, rolling around in front of it.","Sadness, Confusion, Frustration"
"We are aware of the problem you are referring too. (He turnsto look at the previous librarian.) But as far as increasing security, I’m afraid thelibrary is very understaffed. I, I can’t help you.","Neutral, Frustration"
"Well, fine. Fine! If-if I’m the only person with any appreciation ofthe sanctity of the written word, I’ll go up there and defend it myself! (Starts todo so, but stops and to the previous librarian) And don’t you follow me!","Confidence, Anger, Frustration"
Hey.,"Neutral, Surprise, Nostalgia"
Hey!,"Happiness, Surprise, Excitement"
How did it go with Erin?,"Neutral, Anticipation, Optimism"
"Oh, unbelievable! We had the best time!","Happiness, Excitement, Optimism"
"Yay!! Oh so, you’re not, you’re not mad at us anymore?","Happiness, Excitement"
"No! No! No! You guys were totally right! This is so much better than thefirst time we went out. Y’know? That was so awkward, we were really nervous.","Contentment, Excitement"
Didn’t you sleep together?,"Surprise, Disgust, Confusion"
"Yeah that really calms me down. And! We have so much in common! She lovessandwiches, sports, although she is a Met fan, not much of an issue now but if were everto have kids, well that’s a…","Happiness, Contentment, Love"
"(gasps) Oh my God! Listen to you talkin’ about having kids. Oh myJoey. (She goes over and hugs him.) Oh, please don’t get married before I do.","Surprise, Love, Anticipation"
Okay.,Neutral
Oh. Oh I just cannot believe Clark stood me up!,"Sadness, Surprise, Frustration"
He might still show up.,"Confidence, Anticipation, Optimism"
"Oh, what are you, stupid? It’s been three hours.","Neutral, Anger, Frustration"
Is that all?,Neutral
"I should just go on to happier things, okay? Umm, why don’t youtell about your lovely wedding?","Happiness, Contentment, Love"
"Well actually uh, there was something we wanted to tell you about thewedding. Um, it’s going to be a small ceremony. Uh, tiny! We’re not even surewhy we’re having it.","Confusion, Frustration"
It’s actually going to be just family.,"Happiness, Contentment, Excitement"
"Oh…wait…you two think of me as family?! Oh, I have to ask yousomething now and be honest; do you want me to sing","Happiness, Surprise, Confusion"
How can you say that?! The,"Anger, Surprise, Frustration"
What about Benitez?,"Confidence, Anticipation, Frustration"
What about Game 1 of the Series?,"Excitement, Anticipation, Optimism"
What about shut up?,"Anger, Disgust, Frustration"
You shut up! (To Phoebe and Rachel) I love arguing with her. (To Erin)I’ll be right back.,"Anger, Love, Excitement"
Okay. (Joey goes to get some coffee and Erin sits down.),"Contentment, Neutral, Nostalgia"
So how’s it goin’ with Joey?,"Neutral, Anticipation"
"Uh, okay.","Neutral, Confusion, Frustration"
"Okay? Wait okay, tell-tell me that you like him, please? I mean tell methat you like him.","Love, Frustration, Longing"
"Look, he’s a really great guy and I know that","Contentment, Confidence, Love"
But you said that you liked him! I mean what happened?! Did ya justchange your mind?!,"Anger, Confusion, Frustration"
Kinda.,"Neutral, Confusion, Frustration"
Then change it back!,"Anger, Confusion, Frustration"
I’m sorry I… It’s just there’s no real spark.,"Neutral, Sadness"
No spark? Didn’t you sleep together?,"Neutral, Confusion, Frustration"
Yeah.,"Contentment, Confidence, Neutral"
"Ugh, tramp!","Anger, Disgust, Frustration"
Does Joey have any idea?,"Anticipation, Confusion, Frustration"
"I really don’t think he does. And y’know what? Maybe you guyscould help clue him in. Y’know, tell him I’m-I’m not interested in aserious relationship or something.","Neutral, Confusion, Frustration"
"Yeah, you mean like that you’re kind of a loner.","Neutral, Confusion, Frustration"
Yeah! That would be great!,"Happiness, Excitement, Optimism"
"Yeah, and maybe that you’re a real (She says something in Italian,and it doesn’t matter what she said. It’s not important so I don’t needeveryone who speaks Italian telling me what she said.)","Neutral, Confusion, Frustration"
I’m sorry?,"Surprise, Confusion, Frustration"
"Oh well, I guess Italian isn’t one of the four languages you speak.","Neutral, Confusion, Frustration"
(returning) Hey! You wanna go?,"Happiness, Excitement, Anticipation"
"Yeah, let’s go.","Happiness, Excitement, Anticipation"
Okay. See you guys later.,"Happiness, Contentment, Neutral"
Bye guys.,"Happiness, Contentment, Optimism"
"Yeah, see ya.","Contentment, Neutral, Optimism"
"(whispers to Phoebe and Rachel) Hey, thank you so much. (They both exit.)",Happiness
"Wow. Well, I guess it was Cupid who brought her here.","Happiness, Surprise, Love"
"No, just a regular old flying dwarf.","Confidence, Neutral"
Yes? Yes?! How can I help you?,"Confidence, Neutral, Frustration"
"Yeah, we were…we were just looking around.","Neutral, Nostalgia, Confusion"
"Oh-oh, you’re-you’re fellow scholars. What exactly were youlooking for, hmm? Perhaps, (Grabs a book from the shelf behind him) perhaps Dr. ChesterStock’s musings on the Smiledon Californicus?","Excitement, Anticipation, Confusion"
Uhh….,"Neutral, Confusion, Frustration"
"Ah… Ah…Get out of here! (The couple retreats. Ross startslooking through the previously mentioned book as a beautiful woman walks into thesection.) Uh, meeting someone? Or-or are you just here to brush up on Marion’s viewson evolution?","Confidence, Surprise, Frustration"
"Uh, actually I find Marion’s views far to progressionist.","Neutral, Disgust, Frustration"
I find Marion’s views far to progressionist.,"Neutral, Disgust, Frustration"
"I’m sorry, who are you?","Surprise, Confusion, Frustration"
"I’m a professor here uh, Ross…Geller.","Confidence, Neutral, Frustration"
"Ross Geller, why do I know that name? It’s uh—Wait! (Grabs hisbook off of the shelf.) Did you write this?","Surprise, Excitement, Confusion"
Yes! You’re the person who checked out my book?!,"Happiness, Surprise, Excitement"
"Y’know, you look nothing like I would’ve thought.You’re…you’re so young.","Happiness, Surprise, Confusion"
"Well I uh, I skipped forth grade.","Confidence, Neutral, Nostalgia"
I am very…very sorry.,Sadness
Hey!,"Happiness, Surprise, Excitement"
Hey!,"Happiness, Excitement, Anticipation"
Hi!,"Happiness, Confidence, Excitement"
"So how was, how was your date?","Neutral, Anticipation, Confusion"
"Oh, it was great! I mean we walked all around the village. We went to thisice cream place, split a milkshake, 70/30 but still… And guess what, I’mthinking about taking her upstate to one of those bed and breakfasts.","Happiness, Excitement, Anticipation"
Oh really? She said she wants to go away with you?,"Surprise, Excitement, Anticipation"
"No-no-no-no-no! It’s a surprise, but it’s gonna be trickythought because she said she was gonna be pretty busy at work for a while.","Surprise, Excitement, Frustration"
"Jo-Joey, look honey we-we need to talk okay? Umm, I kinda got thefeeling from her today that uh, she’s not lookin’ for a serious relationship.","Neutral, Confusion, Frustration"
Where are you gettin’ this?,"Confusion, Frustration"
"Well, she told me. She said she’s kinda a loner.","Neutral, Nostalgia, Confusion"
Oh. Oh.,"Surprise, Anticipation, Confusion"
Joey…,"Neutral, Confusion, Frustration"
"No hey Rach, it’s cool okay? Y’know I’m a loner too! (Headsfor his room.) Right?","Contentment, Neutral, Confusion"
"Hey Joey, y’know what? You are way to good for her.","Confidence, Frustration, Optimism"
Yeah and honey I promise next time that I will just say good-bye andtell ‘em you’re not looking for a relationship.,"Confidence, Frustration, Optimism"
"No! No. Don’t do that, just next time make sure she really likes me.","Confidence, Nostalgia, Frustration"
Well that too. (Joey goes into his room.) Joey?,"Neutral, Surprise, Confusion"
Yeah?,"Neutral, Surprise, Anticipation"
Do you want some pancakes?,"Happiness, Contentment, Excitement"
(coming back out) Finally!,"Happiness, Excitement"
What are we gonna do?,"Fear, Confusion, Frustration"
I say we go with,"Confidence, Excitement, Optimism"
Chandler?,"Surprise, Confusion, Frustration"
(To Monica) Did she see us yet? Did she see us?,"Fear, Surprise, Excitement"
"Janice, what umm, what are you doing here?","Surprise, Confusion, Frustration"
"Well umm, I thought I was going to go back to my apartment but then Ijust felt I couldn’t really be alone tonight. (Joey walks into view of the open doorbehind Janice, sees her, gets a terrified look on his face, and flees in horror.) I waswondering if I could maybe stay here with you, just I really feel that I need to be withfamily.","Fear, Surprise, Longing"
(To Chandler) Our kids are gonna call her Aunt Janice aren’t they?,"Surprise, Excitement, Anticipation"
"Please, it’s because otherwise I really don’t know what Imight do.","Sadness, Fear, Confusion"
Aren’t you just a tinsy bit curious?,"Excitement, Anticipation"
(starting to cry) Do you have any tissues?,"Sadness, Frustration, Longing"
"Yeah, in-in-in the bathroom.","Neutral, Confusion, Frustration"
Okay! (She runs for the bathroom),"Excitement, Anticipation"
We’ll just…we’ll just let her stay.,"Contentment, Neutral, Frustration"
"No-no-no-no, if we let her stay, she will stay","Neutral, Fear, Frustration"
Kinda like your Barca lounger.,"Happiness, Contentment, Nostalgia"
Is that what you’re thinking about right now?,"Neutral, Confusion, Frustration"
I,"Neutral, Confusion, Frustration"
"Hey you guys, umm do either one of you want to get in there before Itake my bath.","Neutral, Anticipation, Frustration"
"Janice, I’m sorry but umm, you can’t stay here tonight.","Neutral, Sadness, Frustration"
Why not?,"Confidence, Excitement, Anticipation"
"Honestly? Our apartment is a hotbed for electromagnetic activity. NowMonica and I have been immunized, but sadly","Sadness, Fear, Disgust"
"Okay, I’m going to need a comforter, but did you have ahypoallergenic one because otherwise I get very nasal. (Makes some weird sound) Do youhave a cat? ‘Cause it’s already happening. (Makes a nasal sound) Do you hearthat? (She keeps making the nasal sound.)","Neutral, Disgust, Frustration"
Oh my God! Oh my God! You have to go!,"Fear, Surprise"
Why?,"Confusion, Frustration"
Because Chandler still has feelings for you!,"Sadness, Frustration, Longing"
He does?,"Neutral, Surprise, Confusion"
Say again?,"Surprise, Confusion, Frustration"
That’s right. That’s right. And that is why you can’tstay here tonight. And probably why you shouldn’t come to the wedding.,"Neutral, Anticipation, Frustration"
"Feelings, such strong feelings.","Surprise, Excitement, Longing"
"I mean, I realize that his feelings may never completely go away, but","Neutral, Sadness, Frustration"
"Oh…my Gawd, I-I understand. I-I am so sorry, I’ll go. (Startsfor the door.) Good-bye Monica (hugs her), I wish you a lifetime of happiness with him.Chandler, (hugs him) you call me when this goes in the pooper. (Hurries out.)",Sadness
"(to the guard) Don’t sweat it, I’ve got this section covered.Yeah, in fact I’ve got this little baby (Turns on a mini-flashlight) to shine inpeople’s eye—(The guard walks away)—Okay, see you later.","Contentment, Confidence, Neutral"
I just wanted to show Monica your book. (Ross just glares at him.),"Anger, Disgust, Frustration"
