Dialogue,Emotions
"Y'know, I would’ve bet good money that he’d be the first oneof us to get married.","Surprise, Disgust, Frustration"
"Yeah, isn’t it fantastic?","Happiness, Excitement, Optimism"
"Yeah, ah, but Pheebs don’t you think he’s a little young toget married?","Neutral, Confusion, Frustration"
"What, he’s 18.",Neutral
"Exactly, it’ll be illegal for him to drink at his own bachelor party.","Confidence, Surprise, Frustration"
"Yeah, or-or to get a hooker.","Neutral, Disgust, Confusion"
Always illegal Joe.,"Neutral, Disgust, Frustration"
"(entering with his fiancée Alice, who is obviously much, much older thanhe is) Hey! Hey! This is ah, my fiancée, Mrs. Knight. (he points out Phoebe to her)","Confidence, Surprise, Love"
"Y'know it-it’s funny, um, Frank told me so much about you, but yournot how I pictured you at all.",Surprise
"Yeah, I’m a big surprise.","Confidence, Surprise, Excitement"
"So, um, how-how did you guys meet?","Happiness, Love, Excitement"
"Well um, I was in ah Mrs. Knight’s ah, I mean Alice, sorry, Alice, Ialways do that. I was in her ah, Home Ec class.","Confusion, Frustration"
And he was my best student.,"Happiness, Confidence"
"Yeah, she was my best teacher.","Happiness, Love, Nostalgia"
Ohhh. (They embrace in a very passionate kiss.),"Love, Excitement"
"If that doesn’t keep kids in school, what will?","Neutral, Frustration, Optimism"
And so now you guys are gonna be married?,"Love, Excitement, Anticipation"
"Yeah. Y'know we-we talked about just living together, but um, we want tohave kids right away.","Happiness, Excitement, Optimism"
Oh my God!! Great!,"Happiness, Surprise, Excitement"
"Wow, kids. Frank, are you sure you’re ready for that?",Surprise
"I mean, how hard can it be? Y'know, I mean, y'know, babies, y'know whodoesn’t want babies right? And besides y'know, I never had a Dad around, and ah,now-now I always will, ‘cause y'know, it’ll be me. Right?","Excitement, Longing, Optimism"
"Y'know, I mean, really we do realise that there’s an age differencebetween us.","Sadness, Confusion, Frustration"
Oh good! Okay. ‘Cause you were acting like you didn’t.,"Happiness, Contentment, Frustration"
"Oh no, but when it comes to love, what does age matter?","Love, Confusion, Optimism"
"You are falling fast asleep. Deeper. Deeper. Deeper. You are nowcompletely asleep. You don’t need to smoke. Cigarettes don’t control you. Youare a strong, confident woman, who does not need to smoke. A strong, confident woman.","Contentment, Confidence, Optimism"
"And y'know what, I just realised, in the last year I’ve only goneout with two guys, Richard and Julio. You gotta help me out here, you gotta set me up, yougotta get me back in the game.","Excitement, Anticipation, Optimism"
"Well, that shouldn’t be a problem. I mean I work in fashion and allI meet are eligible straight men.","Confidence, Excitement, Optimism"
"(to a customer) Pete, can I get you something else?","Confidence, Neutral, Frustration"
"Yeah, a slice of cheesecake and-and a date if you’re given’‘em out.","Happiness, Contentment, Excitement"
Haven’t you and I covered that topic?,"Neutral, Confusion, Frustration"
"Hmm, come on, you just said to her that you….","Surprise, Confusion, Frustration"
"Aww, the only reason you want to go out with me because my blond wig,and the big boobs, and the fact that I serve you food.","Neutral, Confusion, Frustration"
"Well, if that were true, I’d dating my Aunt Ruth. And the two timeswe went out were just plain awkward. (to Rachel) Come on, you think she should go out withme, don’t you?","Confidence, Frustration"
"(laughs) Well, I mean, are you sure you want to go out with her? I meanthat ain’t a pretty picture in the morning, y’know what I mean. That wig all indisarray, and boobs flung over the night stand, y'know.","Disgust, Confusion"
"I mean really, think about it.","Confidence, Excitement, Anticipation"
"Ho-ho, I will.","Happiness, Confidence, Excitement"
"No, I know, I know, that this is Frank’s life, (walks behind them,they turn around in the leather chairs to face her) y'know. Y'know, I don’t want tobe all judgmental, y'know, but this is sick, it’s sick and wrong!","Anger, Disgust, Frustration"
"Pheebs, what, is it the age thing?","Confusion, Frustration, Longing"
"No-no, oh, I’m fine with the age thing y'know, until it startssticking it’s tongue down my little brother’s throat!","Anger, Disgust, Frustration"
"Pheebs, he seems to enjoy it.","Happiness, Contentment, Love"
"But, I mean, do you think he’s gonna enjoy it when he’s up tohis elbows in the diapers from all the babies they have to have right away?! This is notfair to Frank, (she walks behind them again, and hey again turn to follow her) andit-it’s not fair to the babies, and y'know what, it’s not good home economics.","Anger, Confusion, Frustration"
"Well, have-have you told him how you feel?","Confusion, Frustration, Longing"
Yes. Not out loud.,"Confidence, Neutral, Frustration"
"Pheebs, if you don’t tell him, soon he’s gonna be married, andthen you’re gonna hate yourself.","Sadness, Fear, Frustration"
"Yeah, but if I do tell him, then he’s gonna hate myself. I meanlook at him and his Mom, I can’t. (pause) But, you guys can, please you gotta talkhim out of it.","Sadness, Fear, Frustration"
"No-no-no-no-no. (They start to turn away, but Phoebe stops them,and turns them back to face her.)","Sadness, Fear, Frustration"
"Come on, you guys, you have nothing to lose, I have everything to lose.Do you want me to lose everything? Everything?!","Confidence, Fear, Frustration"
No.,Neutral
"Okay, I’m gonna go get Frank. (exits)","Confidence, Excitement, Anticipation"
"So, we’re walking down the street and I turn to you and I say,“Hey, let’s go hang out at Totally Nude Nudes,” remember? And then, andthen, you turn to me and say, “Nah, let’s just hang out at your place.”Well, that was a nice move dumb ass.","Neutral, Disgust, Frustration"
I think you should definitely go out with this guy.,"Confidence, Excitement, Optimism"
"Nah, he doesn’t do anything for me.","Neutral, Disgust, Frustration"
"Monica, last Saturday night, what happened on","Neutral, Confusion, Frustration"
"Well, umm, Walker was looking for this big bus load of kids….(realises) All right, I get your point.",Confusion
All right.,Neutral
"(entering, carrying a briefcase) Hi.","Contentment, Confidence, Neutral"
Hey.,Neutral
"Y'know, I forgot the combination to this about a year ago? I justcarry it around. Do you have any Chap Stick?","Contentment, Neutral, Confusion"
"Uh, yeah.","Neutral, Confusion, Frustration"
"Hey, how are those tapes working out for ya?","Neutral, Anticipation"
"Y'know what, pretty good.","Happiness, Contentment, Confidence"
Yeah?,"Neutral, Confusion, Frustration"
"Good! I haven’t smoked yet today, I feel great, and-and-andconfident, that is a stunning blouse.",Happiness
Thank you.,"Happiness, Contentment, Neutral"
Here you go.,"Contentment, Confidence, Neutral"
Thanks,"Happiness, Contentment"
"Hey Mon, let’s give Pete a chance Come on, he was funny, he seemsreally nice, and that check thing was adorable.","Happiness, Confidence, Excitement"
What check thing?,"Disgust, Confusion, Frustration"
"As a joke, this customer at work who has a crush on me gave me a $20,000tip. His number is on the check, he just did so I’d call him.","Happiness, Surprise, Excitement"
(reading the check) Pete Becker. Pete… (quickly grabs a magazineand opens it up to show her a picture) (pointing to the picture) Is this him?,"Surprise, Excitement, Anticipation"
That’s Bill Clinton.,Neutral
Who’s he huggin’?,"Happiness, Surprise"
Oh my God! That’s Pete! But why is Bill huggin’ Pete?,"Surprise, Confusion, Frustration"
This guy invented Moss 865! Every office in the world uses thatprogram!,"Happiness, Confidence, Excitement"
We use it!!,"Confidence, Excitement, Optimism"
There you go!!,"Happiness, Confidence, Excitement"
"Oh my God, Monica’s gonna go out with a millionaire.","Surprise, Excitement, Optimism"
I’m not gonna go out with him.,"Neutral, Disgust, Frustration"
"Oh my God, I can’t believe this is a real $20,000 check, oh this isjust so exciting.","Happiness, Surprise, Excitement"
Or incredibly offensive.,"Neutral, Confusion, Frustration"
"Oh yeah, sure, that too.","Contentment, Confidence, Neutral"
(to the girls who are staring at him) What?,"Confidence, Neutral, Surprise"
All we’re saying is don’t rush into anything.,"Neutral, Anticipation"
"Yeah, come on, think about it. You’re 18, okay, she’s 44, whenyou’re 36, she’s gonna be 88.","Surprise, Confusion, Frustration"
"What, you don’t think I know that?","Confidence, Surprise, Frustration"
"Look, the point is, there’s a lot of women out there you haven’teven had sex with yet!","Confidence, Excitement, Frustration"
"Yeah, he-he’s right, he’s right. This is your time y'know, yeah,you’re young, you’re-you’re weird, chicks dig that.","Confidence, Excitement, Nostalgia"
"Okay, but isn’t sex better when it’s with one person that youreally, really care about.","Happiness, Contentment, Love"
"Yeah, in a poem maybe.","Neutral, Confusion, Frustration"
"No the man’s right, that’s what I had with Rachel.","Sadness, Nostalgia, Frustration"
You don’t have it anymore?,"Neutral, Confusion, Frustration"
"No, I ah, I slept with someone else.","Sadness, Fear"
"Okay, so wait, all right, so how does that make things better?","Confusion, Frustration"
It didn’t.,"Neutral, Confusion, Frustration"
"Okay, so what you used to have with Rachel, is what I’ve got withAlice.","Confidence, Excitement, Anticipation"
"Now, wh-what, what is that like?","Surprise, Confusion, Frustration"
"It’s so cool man, it’s so, it’s just ‘cause beingwith her is so much better than like not being with her.","Happiness, Love, Excitement"
"Yeah, yeah.","Happiness, Contentment, Neutral"
(to Ross) Why can’t I find that?,"Confusion, Frustration, Optimism"
"Don’t ask me, I had it and I blew it!","Sadness, Frustration"
"Well, I want it!","Confidence, Frustration, Longing"
You can have it!,"Happiness, Confidence, Excitement"
"I don’t know, maybe I can’t. I mean, maybe there’ssomething wrong with me.","Sadness, Confusion, Frustration"
"Oh, no! No!","Sadness, Fear, Surprise"
It’s out there man! I’ve seen it! I got it!!,"Confidence, Surprise, Excitement"
Then you hold on to it!!,"Confidence, Frustration"
"All right, man!!","Happiness, Confidence, Excitement"
"All right, congratulations you lucky bastard! (hugs him)","Happiness, Excitement"
(to Joey) You’re Frank’s best man?!,"Surprise, Confusion, Optimism"
"I couldn’t help it, there love is so pure.","Happiness, Love, Excitement"
"Well then, (to Ross) what about you?! Huh?!","Anger, Disgust, Frustration"
I’m the ring bearer.,"Happiness, Confidence, Excitement"
"Hi! Oh, Alice, hi! Thanks. I’m so glad you could come, ‘causeI’ve got a real umm, Home Ec emergency. (Points to the table cloth, which has a hugemustard stain on it.)","Surprise, Frustration"
"Oh my God, who died on this?!","Sadness, Fear, Surprise"
"Yeah, I know. It’s a real mustard-tastrophe. Can you help me?","Surprise, Frustration, Optimism"
"Absolutely. Okay, first we’ll start with a little club soda andsalt, and then if that doesn’t work we can go back to…","Confidence, Frustration, Optimism"
"Y'know what, forget it. It’s ruined.","Neutral, Sadness, Frustration"
"Oh no-no, never say that. If we can’t get it out then we can cutaround the stain, add a little lace, you make a stylish throw.","Contentment, Confidence, Optimism"
"Or instead, maybe you could just not marry my brother Frank.","Confidence, Disgust, Frustration"
"Okay, that’s great, but can we make it smaller? Can we make it fit onthe head of a pin? I love when we make things fit on the head of a pin.","Happiness, Excitement, Anticipation"
"Got it. Yeah all right. Yeah, okay.","Contentment, Confidence, Neutral"
You have a Miss Monica Geller here.,"Happiness, Confidence, Surprise"
"Uh, absolutely, yeah, sEnd her in. (Monica enters) Hi.","Confidence, Neutral, Excitement"
What the hell is this? (holding up the check),"Surprise, Disgust, Frustration"
Hang on a second. (to the employees) I’ll-I’ll talk to you inthe morning. (turns two of the three off) I’m sorry what?,"Neutral, Confusion, Frustration"
"Seriously, what is this supposed to mean?","Disgust, Confusion, Frustration"
"Well, y’know, I never know how much to tip.","Confusion, Frustration"
"You’re supposed to double the tax. Not double the tax of Romania. Imean, what’s-what’s the deal? Are you, are you trying to buy me? Is this the wayyou get girls to go out with you?","Disgust, Confusion, Frustration"
"Umm, I’m still here.","Confidence, Neutral, Frustration"
"(turns off the TV) You’re taking this all wrong. Because, if Ididn’t leave you that tip, you wouldn’t of come down here, we wouldn’t behaving this argument, and there wouldn’t be this ah, heat between us.","Anger, Confusion, Frustration"
What?!,"Anger, Surprise, Confusion"
"Come on, you gotta admit that our relationship is ah, is hitting a newlevel now. ‘Cause you used to be like the chef, and I was the customer, and nowwe’re like this-this couple that fights.","Sadness, Confusion, Frustration"
"Okay, umm, you’re a loon.","Neutral, Disgust, Frustration"
"Look, forget the check, okay. (rips up the check) I like you. I thinkyou’re great. Come on, what do you say?","Love, Excitement, Optimism"
I don’t know.,"Neutral, Confusion, Frustration"
Why not?,"Confidence, Excitement, Optimism"
‘Cause I don’t want to encourage this kind of behaviour.,"Neutral, Disgust, Frustration"
"One meal! That’s all I’m asking for. Please? We go out, we eat,and if you don’t have a good time, I give you ten grand, we call it even.","Happiness, Excitement, Optimism"
"(hiding under a pile of clothes) Hi. (She jumps up screaming.) Wait, no!Just put the mail down. It’s-it’s me!","Fear, Surprise, Confusion"
"Okay. Whoa, sorry. Why were you just like all in the dark?","Surprise, Confusion"
"Oh well, um, your, your laundry just smelled so good, that I thoughtI’d curl up in it. Is that all right?","Happiness, Contentment, Surprise"
"Oh, yeah, sure. So, how was your day?",Neutral
"Oh, well just probably the worst one since I’ve been alive.","Sadness, Disgust, Frustration"
"What umm, what happened?","Surprise, Confusion, Frustration"
"Umm, Alice ah, she ah, called it off.","Sadness, Confusion, Frustration"
"Oh no. Did umm, did she say why?","Neutral, Confusion, Frustration"
"Uh, no, not really, just that I was too young, y'know, but I don’tsee how I could all of the sudden be too young, ‘cause I’m older than I was whenwe first got together.","Nostalgia, Confusion, Frustration"
"Yeah, yeah, no, I don’t, I don’t know. But, y'know what, maybeit’s just all for the best?","Neutral, Confusion, Optimism"
"Yeah, if the best is like unbelievable pain!","Anger, Disgust, Frustration"
"Oh, sweetie, oh. (hugs him)","Happiness, Contentment, Love"
"Y'know, I just was finally happy y'know. For the first time in my life!After my Dad left me, and then, and then getting arrested for stealing those birds, andthen, and then the whole punctured lung thing! I can, it’s still really hard to takedeep breaths in cold weather, but with Alice all that stuff kinda went away. And nowit’s, and now it’s gone and I don’t know why!","Sadness, Confusion, Frustration"
"Uh, well I can tell you why. It’s, it’s because of me. But,y'know what, I only did it because I love you. Okay?","Sadness, Love, Confusion"
What?,"Surprise, Confusion, Frustration"
"Umm, well I, I kinda had a little chat with Alice, and I sort of madeher see why you two shouldn’t be together, y'know. And you’re gonna see it to,one day, you really, really will.","Sadness, Anger, Confusion"
"Wait a minute, wait, this is because of you?","Anger, Surprise, Confusion"
Okay.,"Contentment, Confidence, Neutral"
"Well, you, wait no, my Mother didn’t want us to be together, but theworst thing she ever did was tie me to the porch.","Sadness, Anger"
"Okay, but.","Neutral, Confusion, Frustration"
"Wait, y'know what, I-I came to you because I thought you’dunderstand! Oh no!! Y'know, I would storm out of here right now if-if I had some money, ora place to go…","Sadness, Frustration, Longing"
Oh my God! The millionaire’s here!,"Surprise, Excitement, Anticipation"
(in a feminine way) Oh my God! (and he jumps all around),"Surprise, Excitement"
"Guys, please, I’m just gonna have dinner with him. Okay?","Confidence, Neutral, Frustration"
"Okay, okay, just because he buys you dinner, does not mean you owe himanything.","Confidence, Neutral, Frustration"
I know!!,"Happiness, Confidence, Excitement"
"Okay, then get the lobster!","Happiness, Confidence, Excitement"
(opening the door) (to Pete) Hey!,"Happiness, Surprise, Excitement"
Hi.,"Contentment, Neutral, Optimism"
Hi!!,"Happiness, Excitement, Optimism"
Hey!,"Happiness, Surprise, Excitement"
Hi!,"Happiness, Excitement, Optimism"
"Hey, how much cash do you got in your pocket right now?","Confidence, Neutral"
"And that’s why, I’m not inviting you in for a drink. (startsto leave) Bye.","Confidence, Neutral, Frustration"
Oh-no-no-no-no….,"Sadness, Fear, Frustration"
Just one drink?!,"Surprise, Confusion, Frustration"
"(in the hallway) So, where do you want to go?","Neutral, Anticipation, Confusion"
"Hey, you like pizza?","Happiness, Excitement, Confusion"
"Oh, that’s sounds great.","Happiness, Excitement, Optimism"
I know a great little place.,"Happiness, Contentment, Confidence"
"You’re, hey, you’re not paying for the pizza!","Disgust, Confusion, Frustration"
"Oh come on, it’s only fair, you paid for the flight. Now is, isthat enough lire?","Anger, Disgust, Frustration"
"Ahh, I’d throw another thousand on that.","Confidence, Excitement, Optimism"
"Why, how much is that?","Excitement, Anticipation, Confusion"
That’s about 60 cents.,"Contentment, Confidence, Neutral"
Every night!!,Unknown
"You do not need to smoke. Cigarettes don’t control you. Youare a strong, confident woman, who does not need to smoke. A strong, confident woman, whodoes not need to smoke. (Joey walks out smiling to himself.)","Happiness, Confidence, Excitement"
"Hey, Frank. Look, okay, I know that you think I did like this totallyevil thing, but I so didn’t. There’s someone here who can explain this betterthan I can.","Confusion, Frustration, Optimism"
Hi Frank.,"Happiness, Confidence, Neutral"
"Hi, Mrs. Knight.","Confidence, Neutral"
"Phoebe’s right Frank. I know it’s hard to hear, but itwould’ve been wrong to go through with it. I-I-I was being selfish, even though we,we want the same things now, in the future we may not. (to Phoebe) Is that it, is thatwhat it is?","Sadness, Confusion, Frustration"
"Yeah, but not just that.","Confidence, Neutral, Anticipation"
"Right, not just that. Umm, even though we love each other as much as wedo, none the less…","Contentment, Love, Longing"
None the less.,"Contentment, Confidence, Neutral"
"None the less. Umm, you’re too young to, to really know what youwant. (They embrace in a passionate kiss.)","Love, Excitement, Anticipation"
"That’s right, exactly. (sees them) All right, it’s a good byekiss, that’s good. (Frank picks Alice up and they move to the couch) Bye-bye. (Theyboth lie down on the couch and start to make out.) Okay, no, the important thing is thatyou see what I’m saying, y'know, just y'know, this is clearly wrong. (They ignoreher) Okay, I’ve decided I’m gonna let this happen! Okay, can I just get mypurse? (She reaches in and Alice moans) Okay, all right, good. (leaves).","Excitement, Anticipation, Frustration"
"Cigarette’s don’t control you. You are a strong,confident woman, who does not need to smoke.","Confidence, Optimism"
(He’s recorded his voice on the tape) Joey’s your best friEnd.You want to make him a cheese sandwich everyday. (he laughs) And you also want to buy himhundreds of dollars worth of pants.,"Happiness, Love, Excitement"
