Dialogue,Emotions
Don’t answer that.,"Neutral, Confusion, Frustration"
"Come on Ross! You said you wanted to talk about it, let’s talkabout it!! How was she?","Anger, Confusion, Frustration"
She was...,"Contentment, Neutral, Love"
Awful! Horrible!,"Sadness, Anger, Frustration"
She was not good. Not good.,"Sadness, Disgust, Frustration"
She was nothing compared to you.,"Confidence, Sadness, Love"
"She, she was different.","Neutral, Nostalgia"
Ewwwww!,"Surprise, Disgust"
Uh-oh.,"Fear, Surprise, Frustration"
Good different?,"Happiness, Excitement, Optimism"
Nobody likes change.,"Neutral, Sadness, Frustration"
"What? Okay, okay, okay, okay.","Surprise, Excitement, Confusion"
Should we do something?,"Neutral, Confusion, Frustration"
"Yeah, never cheat on Rachel.","Confidence, Frustration, Longing"
"I’m sorry, okay, I’m sorry. I wa-I was disgusted with myself,and this morning I was so, I was so upset and then I got your message and I was so happy,and all I wanted was to get her out of my apartment as fast as possible.","Happiness, Sadness, Disgust"
"Whoa!! Whoa, whoa, wait a minute. What time did your little friendleave? (Ross can’t answer that) Oh my God. She was there? She was still there? Shewas in there, when I was in there?!","Fear, Surprise, Frustration"
"Listen. Oh hey, hey, the important thing was that she meant, she meantnothing to me!","Neutral, Confusion, Frustration"
And yet she was worth jeopardising our relationship!!,"Sadness, Anger, Frustration"
"Look, I didn’t think there was a relationship to jeopardise. Ithought we were broken up.","Sadness, Confusion, Frustration"
We were on a break!,"Anger, Confusion, Frustration"
"That, for all I knew would, could last forever. That to me is a break-up.","Sadness, Nostalgia, Longing"
You think you’re gonna get out of this on a technicality?,"Confidence, Neutral, Frustration"
"Look, I’m not trying to get out of anything, okay. I thought ourrelationship was dead!","Sadness, Confusion, Frustration"
"Well, you sure had a hell of a time at the wake!","Surprise, Disgust, Confusion"
"Y'know what, I don’t think we should listen to this anymore. (Goes toopen the door)","Confidence, Neutral, Frustration"
"(stopping him) What, what are you doing? You can’t go out there.",Fear
Why not?! (to Chandler) I’m hungry.,Frustration
Because they’ll know we’ve been listening.,"Neutral, Fear, Frustration"
God! And to have to hear about it from Gunther!!,"Anger, Surprise, Frustration"
"Come on! Like I wanted him to tell you, I ran all over the place trying tomake sure that didn’t happen!","Anger, Fear, Frustration"
"Oh, that is so sweet. I think I’m falling in love with you all overagain.","Happiness, Love, Excitement"
"Y'know what, I think we can go out there. I mean they have moreimportant things to worry about.","Contentment, Confidence, Optimism"
"Yeah, we’ll be fine.","Contentment, Confidence, Optimism"
"Look Rachel, I wanted to tell you, I thought I should, I-I did, and thenChandler and Joey convinced me not to.","Confusion, Frustration"
"(handing Monica the wax) Wax the door shut, we’re never leaving,ever.","Confidence, Excitement, Optimism"
"Hi, it’s Phoebe. Listen someone’s gonna have to take my 9:00with Mr. Rehack, ‘cause it’s like 9:15 now, and I’m not there.","Neutral, Confusion, Frustration"
Don’t you realise none of this would’ve ever happened if Ididn’t think at that same moment you weren’t having sex with Mark?,"Anger, Frustration"
All right. Let’s say I had slept with Mark. Would you have beenable to forgive me?,"Fear, Confusion, Frustration"
(pause) Yes I would.,"Happiness, Confidence, Excitement"
"You’d be okay if you knew that Mark had kissed me, and been nakedwith me, and made love to me?","Sadness, Anger"
(less sure) Yes.,"Confidence, Neutral, Frustration"
"You knew that our hot, sweaty, writhing bodies were....","Love, Excitement, Anticipation"
"(covering his ears and screaming) La-la-la-la-la-la-la-la-la-la! Okay,okay, yeah, I would have been devastated but, I would still want to be with you. Becauseit’s, I mean it’s you.","Happiness, Love, Excitement"
Ohhhhh!,"Surprise, Excitement, Anticipation"
"What? Come on Rach, tell me what you’re thinking?","Anticipation, Confusion, Frustration"
"I’m thinking, I’m gonna order a pizza.","Confidence, Excitement"
"Order a pizza like, ‘I forgive you?’","Contentment, Love"
"Oh man, pizza? I like pizza. (makes like he is trying to send a telepathicmessage to Rachel) Put olives on the pizza.","Happiness, Excitement, Anticipation"
We could eat the wax! It’s organic.,"Happiness, Disgust, Excitement"
"Oh great, food with hair on it.","Disgust, Frustration"
"No, not the used wax.","Disgust, Confusion, Frustration"
Because,"Neutral, Confusion, Frustration"
"Hey, can I, can I get in on that? Because I’m kinda hungry myself.","Happiness, Contentment"
"Fine. (on phone) Hi! Yes, I’d like to order a large pizza.","Confidence, Neutral, Excitement"
No anchovies.,Neutral
"With ah, extra anchovies.","Happiness, Contentment, Excitement"
"That’s okay, I’ll just pick ‘em off.","Confidence, Neutral, Optimism"
"Yeah, and could you please chop some up and just put it right there inthe sauce?","Contentment, Confidence, Optimism"
"You can have the last piece, if you want.",Contentment
"Well, I should think so. You slept with someone.","Neutral, Surprise, Disgust"
"They’re gonna get through this, aren’t they?","Confidence, Anticipation, Optimism"
"Yeah, come on, it’s Ross and Rachel, they’ve got too.","Happiness, Excitement, Optimism"
What if they don’t?,"Neutral, Confusion, Frustration"
You think I need a new walk?,"Confidence, Frustration"
What?,"Surprise, Confusion, Frustration"
"Well y'know, I’ve been walking the same way since high school.Y'know, y'know how some guys they walk into a room and everybody takes notice. I think Ineed a ‘take notice’ walk.","Confidence, Nostalgia, Frustration"
Are you actually saying these words?,"Surprise, Confusion"
"What, now you’re not even taking to me? (moves over to the coffeetable) Look Rachel, I-I’m sorry, okay, I’m sorry, I was out of my mind. Ithought I’d lost you, I didn’t know what to do. Come on! Come on, how insanemust I have been to do something like this? Huh? I-I don’t cheat right, I,that’s not me, I’m not Joey!",Frustration
"Whoa-ho-ho! (He looks at Chandler, who gives him a ‘come on’look.) Yeah, okay.","Happiness, Confidence, Excitement"
Hey. It’s three in the morning. They don’t know that I’vecome home yet. You notice how neither one of them are wondering where I am.,"Neutral, Confusion, Frustration"
"Yeah, y'know, people can be so self-involved.","Neutral, Disgust, Frustration"
"Y'know what, y'know what, I’m-I’m not the one that wanted that,that break, okay. You’re the one that bailed on us. You’re the one that, thatran when things got just a little rough!","Anger, Disgust, Frustration"
That’s....,Neutral
That’s what?!,"Surprise, Confusion, Frustration"
That is neither here nor there.,"Neutral, Confusion, Frustration"
"Okay, well here we are. Now we’re in a tough spot again, Rach. Whatdo you want to do? How do you want to handle it? Huh? Do you wanna fight for us? Or, doyou wanna bail? (sits down next to her) Look, I, (on the verge of tears) I did a terrible,stupid, stupid thing. Okay? And I’m sorry, I wish I could take it back, but Ican’t. (We see Monica and Phoebe are almost in tears.) I just can’t see usthrowing away something we know is so damn good. Rachel, I love you so much.","Sadness, Love, Frustration"
"No Ross!! (stands up and moves away from him) Don’t! You can’tjust kiss me and think you’re gonna make it all go away, okay? It doesn’t workthat way. It doesn’t just make it better. Okay?","Sadness, Anger, Frustration"
"Okay, okay, okay.","Confidence, Excitement, Optimism"
(softly) I think you should go.,"Sadness, Confusion, Frustration"
What?,"Surprise, Confusion, Frustration"
(softly) I really think you need to go now.,"Confidence, Neutral"
"(moving over to stand in front of her) Okay, okay. This morning you saidthere was nothing so big that we couldn’t work past it together...","Confidence, Frustration, Optimism"
"Yeah, what the hell did I know!","Anger, Confusion, Frustration"
"Look, look, there’s got to be a way we can work past this. Okay,(takes a hold of one of her arms.) I can’t imagine, I can’t imagine my lifewithout you. (Both of them are starting to cry.) Without, without these arms, and yourface, and this heart. Your good heart Rach, (drops to his knees and hugs her around herwaist) and, and....","Sadness, Love, Longing"
"(crying) No. I can’t, you’re a totally different person to menow. I used to think of you as somebody that would never, ever hurt me, ever. God, and nowI just can’t stop picturing with her, I can’t, (Ross stands up and backs away)it doesn’t matter what you say, or what you do, Ross. It’s just changed,everything. Forever.","Sadness, Anger, Disgust"
"(crying) Yeah, but this can’t be it, I mean.","Sadness, Confusion, Frustration"
Then how come it is?,"Confusion, Frustration, Optimism"
They’ve been quiet for a long time.,Neutral
Maybe she killed him?,"Fear, Surprise, Confusion"
Let’s go.,"Happiness, Excitement, Anticipation"
(to Joey) Is that your new walk?,Confusion
"(whispering) No, I really have to pee.","Neutral, Disgust, Frustration"
