Dialogue,Emotions
"(points to herself) Phoebe. (points to her) Phoebe. Phoebe, yeah. Shenamed me after you I guess.","Happiness, Love"
"Uh-huh. Wow! Well, look! There’s Frank. (points to the picture.)","Happiness, Surprise, Excitement"
"Yes!! Yes! Yes! Yes!! That’s my Dad, that’s Frank! Yeah!I’m sorry I’m getting all flingy.","Happiness, Love, Excitement"
"Take it easy--if you want, there’s cookies on the counter, or,or--sangria! (jumps up) I can make sangria!","Happiness, Confidence, Excitement"
"No-no, sorry. Cookies are good, thanks.","Contentment, Neutral"
Oh.,Neutral
"(goes and gets some cookies) Well, so, umm, anyway umm, I’ve been,I’ve been looking for my Father, and umm, have you heard from him, or seen him?","Confusion, Frustration, Longing"
"Oh no, I-I’m sorry, I guess we lost track of everybody afterhigh school.","Sadness, Nostalgia, Frustration"
"(disappointed) Oh, okay. Well, so tell me everything about my parents.Everything.",Sadness
"Ohh, well. Y'know we were always together, in fact the had a nicknamefor the three of us.","Happiness, Contentment, Nostalgia"
"Oh, what? What was it?","Surprise, Confusion, Frustration"
"The three losers. Oh, poor Lily. (Phoebe notices a picture on thefridge, takes it, and puts it in her pocket.) Ohh, y'know I-I heard about what happened,that must have been just terrible for you, losing your mother that way.",Sadness
"(happily) Yeah, no, it was great.","Happiness, Contentment, Excitement"
"(getting an idea) Hey, y'know what a really good rainy day game is?","Excitement, Anticipation, Optimism"
What?!,"Surprise, Confusion, Frustration"
"I mean naked game. Strip poker, we should totally play strip poker.","Confidence, Excitement, Anticipation"
"No, no!","Sadness, Fear, Confusion"
What are you crazy?!,"Anger, Surprise, Confusion"
"Come on! When you go away, you-you have to play, it’s like a law!","Excitement, Anticipation, Optimism"
(to Monica) Allll done!,"Happiness, Contentment, Confidence"
"Aww, thank you.",Happiness
"Okay, who’s next?! (She looks around the room, and stops when shecomes to Ross.)","Confidence, Excitement, Anticipation"
No-o-o! (Rachel gives him a “Please?” look.) No way!,"Sadness, Frustration, Longing"
"Come on, please?! I’m boredddd! You let me do it once before.","Frustration, Longing"
"Yeah well, if ah, if that’s the rule this weekend... (She gets up)No!","Surprise, Disgust, Frustration"
Yes! (she starts creeping up on him),"Happiness, Excitement, Anticipation"
Get away!,"Anger, Fear, Surprise"
Just once!,"Excitement, Anticipation, Optimism"
Stay away!,"Anger, Fear, Frustration"
"Take it like a man, Ross!","Confidence, Anger, Frustration"
(he gets up and starts to run away from her) No! (in his escape attempt hecrushes Chandler’s sand castle) No!,"Anger, Fear, Frustration"
"Oh, come on!","Anger, Disgust, Frustration"
Big bullies!!,"Anger, Disgust, Frustration"
"Ow! Ow! Oh, no-no-no!","Fear, Frustration"
"(entering) Oh, hey!","Happiness, Surprise, Excitement"
Hey!,"Happiness, Surprise, Excitement"
Hey!,"Happiness, Surprise, Excitement"
"Oh, so, how are we doing?","Contentment, Confidence, Neutral"
Bored and bored!,"Neutral, Frustration"
"Hey, you know what naked card game is never boring?",Excitement
Noo!!,"Sadness, Anger, Fear"
(to Phoebe) So what’s Phoebe like?,"Happiness, Contentment, Excitement"
"I’m kind, caring, and sweet. What’s Monica like?","Happiness, Contentment, Love"
"Ah no, the other Phoebe, the one you went to go see.","Surprise, Confusion, Frustration"
"Ohh, I think she knows where my Dad is.","Happiness, Confidence, Excitement"
What?,"Surprise, Disgust, Confusion"
Really?!,"Surprise, Excitement, Anticipation"
"Oh well, where is he?!","Anticipation, Confusion, Frustration"
"She was acting, she was pretending like she hasn’t heard from himon years, but I found this picture on her fridge, and look (shows Monica)! Isn’t thiswhat he would look like now?","Surprise, Confusion, Frustration"
(gasps) Totally familiar. (Phoebe shows the rest of them.),"Surprise, Excitement, Nostalgia"
"Oh, yeah.","Happiness, Contentment, Confidence"
Yeah!,"Happiness, Confidence, Excitement"
"Well, why would she lie to you?","Confidence, Surprise, Confusion"
"I don’t know, but we’re having dinner tomorrow night, so Ifigured, she’s gonna tell me then. Y'know maybe she just wanted to give him time to,buy me presents, I don’t know! So, you’re all bored?","Anticipation, Confusion, Frustration"
Ohh!!,"Surprise, Excitement, Anticipation"
Yes!,"Happiness, Excitement, Optimism"
"All right, I’m gonna close my eyes and point to someone, and you,whoever I point has to come up with something fun for us to do, and we","Excitement, Anticipation, Optimism"
"Okay, all right.","Contentment, Confidence, Neutral"
Okay.,Neutral
Fan out! Fan out!,"Confidence, Excitement, Anticipation"
"Okay. (Starts to spin) Ooh, y'know we could just do this. (She stops atChandler)","Surprise, Excitement"
"Okay, umm, we all have to play strip poker.",Unknown
(jumping in triumph) OH YES!!!!!,"Happiness, Excitement"
Strip Happy Days Game?,"Excitement, Nostalgia, Confusion"
"Yeah, well, I couldn’t find any cards, so it was either this or StripBag Of Old Knitting Stuff.","Neutral, Confusion, Frustration"
"Okay, (reading the card) Fonzy gives you two thumbs up, collect two coolpoints. Yeah.","Happiness, Excitement, Optimism"
"Monica, if you get five cool points, you get to make somebody take offone item of clothing. It hasn’t happened yet, but we’re all very excited.","Happiness, Excitement, Anticipation"
"Okay, come on! (blows on the dice) Daddy needs a new pair ofelectromagnetic microscopes for the Prehistoric Forensics Department! (They all look athim, and he shuts up and rolls the dice.) (he moves his piece) Okay. (reading a card) TakePinky Tuscadero up to Inspiration Point, collect three cool points!! Yeah! Which gives mefive, and let’s see who is gonna lose their clothes. Ummmm, I think I pick our strippoker sponsor Mr. Joey Tribianni.","Happiness, Confidence, Excitement"
"All right, relax. It’s just a shoe.","Neutral, Frustration"
Wooooo!!!!,Excitement
"(reading a card) Okay, your band is playing at Arnold’s, collectthree cool points. Which means, I have five, and that means I get Joey’s boxers!","Happiness, Confidence, Excitement"
Fine. Gang up on me! I got you all right where I want you.,"Confidence, Anger, Frustration"
"Come on, take ‘em off!!","Happiness, Excitement, Anticipation"
"Actually, y'know it’s kinda cold, so how about I keep my boxers on,and give you all a peek at the good stuff?","Confidence, Excitement, Frustration"
"(getting up) All right, I’m gonna make more margaritas! (She poursthe rest of the pitcher into Ross’s glass.)","Happiness, Confidence, Excitement"
"Whoa, hey! What are doing? Trying to get me drunk?","Anger, Surprise, Confusion"
I’m just making margaritas.,"Happiness, Contentment, Excitement"
Okay.,"Contentment, Confidence, Neutral"
"I think I’ll help her out. (She gets up to go over and help Rachel,and reveals she has no pants.) (to Rachel) What is going on here?","Surprise, Confusion"
What?!,"Surprise, Confusion, Frustration"
You painting his toenails?,"Neutral, Disgust, Confusion"
"Oh, come on!","Anger, Disgust, Frustration"
Chasing him all around the room?,"Excitement, Anticipation, Frustration"
"Monica, please?","Confidence, Longing, Optimism"
He’s totally flirting with you too.,"Happiness, Excitement, Anticipation"
"(pause) He is, isn’t he? I don’t know, I don’t know, Imean maybe it’s just being here at the beach together or, I don’t know. Butit’s like something... (she’s interrupted by the sound of Bonnie entering)","Nostalgia, Confusion, Frustration"
Hey!,"Happiness, Surprise, Excitement"
Hey! (Rachel is shocked) Hi Bonnie!,"Happiness, Surprise"
"Hi! My boss let me off early, so I took the train.","Happiness, Excitement"
Oh.,"Neutral, Surprise, Confusion"
What are you guys doing?!,"Anger, Surprise, Confusion"
We’re playing Strip Happy Days Game!,"Excitement, Anticipation"
Cool! I’ll catch up! (She takes off her sweater.),"Happiness, Confidence, Excitement"
"So, you still don’t think I’m boyfriend material?","Confusion, Frustration, Longing"
Huh?,"Surprise, Confusion, Frustration"
I saw you checking me out during the game last night.,"Confidence, Excitement, Anticipation"
You didn’t even take off your pants.,"Neutral, Surprise, Disgust"
"Yeah, well, lucky for you.","Happiness, Confidence"
What?,"Surprise, Confusion, Frustration"
I don’t know.,"Neutral, Confusion, Frustration"
(entering) Well! Is everybody else having just the,"Surprise, Excitement, Anticipation"
Shhh! Shhhh! Joey’s asleep.,"Contentment, Confidence, Neutral"
"After he passed out, we put the sand around him to keep him warm.","Contentment, Confidence, Neutral"
"Well I assume the ah, happy couple isn’t up yet. Did you guys hearthem last night?","Neutral, Anticipation, Confusion"
"Oh, yeah, I don’t know what they were doing, but at one point seaturtles actually came up to the house.","Surprise, Excitement"
Good morning.,"Happiness, Contentment, Optimism"
Hey.,Neutral
Hey! How did everybody sleep?,"Happiness, Contentment, Excitement"
"Oh, great.","Neutral, Disgust, Frustration"
Like a log.,"Contentment, Neutral, Confusion"
Us too.,"Happiness, Contentment, Excitement"
I’m going for a walk.,"Contentment, Neutral"
(to Joey) Good morning. Nice breasts by the way.,"Confidence, Disgust, Frustration"
"Hey, what happened to you?",Surprise
"Oh, ah nothin’. I just felt like hangin’ out here and reading.","Contentment, Neutral"
"Oh, the water was sooo great! We jumped off this pier and my suit cameoff.","Happiness, Contentment, Excitement"
"Ohhhh, sorry I missed that.","Neutral, Frustration"
"Yeah, Joey and Chandler sure are funny.","Happiness, Contentment, Love"
Ohh-ha-ha!,"Happiness, Surprise, Excitement"
I think I brought back half of the beach in my hair. It was so mucheasier when I used to shave my head.,"Contentment, Neutral, Nostalgia"
"Y'know, I gotta tell ya, I just","Confidence, Excitement, Optimism"
Really?!,"Surprise, Excitement, Optimism"
Ohh!,"Happiness, Surprise, Excitement"
Because I think about shaving it all off again sometime.,"Contentment, Nostalgia"
Really?!,"Surprise, Excitement, Anticipation"
Yeah!,"Happiness, Excitement, Optimism"
I mean you definitely should do that.,"Confidence, Excitement, Optimism"
"Y'know what, I should do it.","Confidence, Excitement"
Yeah!,"Happiness, Excitement, Optimism"
"Yeah, thank you Rachel, you are soo cool.","Happiness, Contentment, Love"
"Awww, stop. Come on. Now go shave that head!","Happiness, Excitement, Frustration"
All right.,Neutral
"What’s the matter, Pheebs?",Neutral
She cancelled! My namesake cancelled on me!,"Sadness, Frustration"
What?!,"Surprise, Confusion, Frustration"
"Yeah, she clamed she had to go out of town suddenly. She’s avoidingme, she doesn’t want to tell me where my Father is. She knows, and she won’ttell me.","Sadness, Anger, Confusion"
"Aww Pheebs, that sucks!",Sadness
"Yeah, well, don’t “Aww Pheebs, that sucks!” me yet. (shestarts to leave)","Disgust, Confusion, Frustration"
Where ya going?,"Neutral, Confusion"
"Well, she’s out of town so, there’s gotta be something in herhouse that tells me where my Father is.","Confidence, Anticipation, Frustration"
"Uh, Pheebs, some people call that breaking and entering.","Neutral, Disgust, Frustration"
"Well, are any of those people here?!","Anticipation, Confusion, Frustration"
"Oh, no!! No, no!","Fear, Surprise, Frustration"
"Okay, look I-I-I do something nice, okay? I’ll-I’ll fill herice trays.","Contentment, Confusion, Frustration"
"Hey, everybody!","Happiness, Excitement, Optimism"
Wow!! (they all recoil in shock and horror),Surprise
Wh-haa-haa! Look what ‘cha did! (Rachel has her hand over her mouthto keep from laughing.),"Happiness, Excitement, Anticipation"
You wanna touch it?,"Confidence, Excitement, Anticipation"
"Nooo, but it, but it’s great.","Happiness, Excitement, Optimism"
"Come on, touch it!","Confidence, Excitement, Anticipation"
Okay. (He gently touches it.) You can feel all the bones in your skull.,"Neutral, Surprise"
Hi.,Neutral
Hi!,"Happiness, Excitement, Optimism"
"I was having a little chat with ah, Bonnie, and ah, guess what, she-shehappened to bring up y'know, who was behind the um, whole head shaving idea, and now, whowas it? Oh, that’s right, that’s right, it was you!","Anger, Surprise, Frustration"
"That was her idea,","Confidence, Neutral, Frustration"
She said you gave her the razor!,"Sadness, Anger"
(joining them) Hey guys.,"Happiness, Contentment, Confidence"
Hey!,"Happiness, Surprise, Excitement"
"So, anyone up for a midnight dip in the ocean?","Happiness, Excitement, Anticipation"
"Ahh, no, I’m good.","Contentment, Confidence, Neutral"
"Okay, I’ll see you in a bit.","Neutral, Excitement, Anticipation"
"Okay, have fun! Wooo!!","Happiness, Excitement"
"Come on see, she doesn’t look that bad.","Confidence, Neutral, Disgust"
You can see the moonlight bouncing off her head! What the hell were youthinking?!!,"Anger, Confusion, Frustration"
I don’t know.,"Neutral, Confusion, Frustration"
"You don’t know?! Rach, you balded my girlfriend!","Anger, Surprise, Frustration"
"All right! Ross, do you think it’s easy for me to see you withsomebody else?","Sadness, Frustration, Longing"
"Y'know, hey! You’re the one who ended it, remember?","Sadness, Anger, Frustration"
"Yeah, because I was","Happiness, Contentment, Confidence"
You still love me?,"Love, Longing, Optimism"
Noo.,"Sadness, Disgust, Frustration"
You still love me.,"Happiness, Love, Longing"
"Oh, y-yeah, so, you-you love me!","Happiness, Love, Excitement"
"Noo, nnnnn. What does this mean? What do you, I mean do you wanna, getback together?","Confusion, Frustration, Longing"
"Noo! Maybe! I, I don’t know. Ross, I still can’t forgive youfor what you did, I can’t, I just, but sometimes when I’m with you I just, Ifeel so...","Sadness, Confusion, Longing"
What?!,"Surprise, Confusion, Frustration"
"I just, I feel, I-I just...","Sadness, Confusion, Frustration"
What?,"Surprise, Confusion, Frustration"
I feel...,"Sadness, Confusion, Frustration"
"(to Joey) Noo!! I don’t care! I’m not, I’m not gonnaplaying one-on-one strip poker with you for practice!","Anger, Disgust, Frustration"
But I made cards!!,"Happiness, Confidence, Excitement"
Well! Good night. (to Ross) I’m going upstairs.,"Contentment, Confidence, Neutral"
G’night.,"Happiness, Contentment, Neutral"
(to Ross) Wanna play strip poker for practice?,"Confidence, Excitement"
"Ow! My ass. Okay. Okay. (She manages to climb completely inside and thewindow slams shut.) Oh, shhh!","Fear, Surprise, Frustration"
No! No!! It’s me! It’s me! I-I didn’t want to make anynoise!,"Fear, Confusion, Frustration"
Then don't break in!!,"Anger, Confusion, Frustration"
I’m sorry.,Neutral
What are you doing here?!,"Anger, Surprise, Confusion"
"I-I, came to fill your ice cube trays.","Neutral, Confusion, Frustration"
What?!,"Surprise, Confusion, Frustration"
"Umm, okay, okay, look. I took this picture from your fridge. Okay,because I know that this is my Father. Yeah, this is Frank Buffay and you are standingright there next to him. Now, look I deserve to know where I came from. All right? So ifyou can help me find my Father then you should! Otherwise, you’re just mean! (pause)So, just tell me the truth!","Anger, Confusion, Frustration"
"All right, the man in the picture is Chuck Magioni.","Confidence, Neutral"
My Father is Chuck Magioni?,"Confidence, Surprise, Excitement"
"No, no, that’s just Chuck Magioni, I-I sold him a house lastyear! And I’m very sorry, but I don’t know where your Father is, and that’sthe truth.","Neutral, Confusion, Frustration"
Oh.,"Neutral, Surprise, Confusion"
"But umm, you’re right. I think that a person should know wherethey come from. Wh-which is why I ah, (pause) ahh, (pause) okay. I’m your mother.","Anticipation, Confusion, Frustration"
Heh?,"Surprise, Disgust, Confusion"
"Y'know I wanted to tell you yesterday, but I just, I kinda felt allfloopy, and...","Nostalgia, Confusion, Frustration"
"I’m telling ya, you guys are totally getting back together!","Excitement, Anticipation, Optimism"
"That’s not true! Her, she doesn’t even know what she wants!Rachel’s still mad about the whole thing.","Sadness, Anger, Frustration"
"Okay, then you gotta back away, all right? You don’t need thatkind’ve hurt. Take it from a guy who’s never had a long term relationship......","Confidence, Neutral, Frustration"
"I know, but ahhhhhh!! I really wanna go up there and finish that kiss!","Excitement, Frustration, Longing"
(coming back from her swim) Hey!,"Happiness, Excitement, Anticipation"
Ahhhh! (Steps away from her.),"Fear, Surprise, Confusion"
"You guys, the water’s great. You should really go in.","Confidence, Excitement, Optimism"
"Oh, ahh, no thanks, I just had an M&M.","Contentment, Neutral"
"Okay, well g’night.","Contentment, Neutral, Confusion"
Good night.,Neutral
(kisses Ross) Don’t be too long.,"Happiness, Love, Anticipation"
Okey-dokey!,"Happiness, Confidence, Excitement"
There is not,Neutral
"Hey, it’ll grow back, right? And she-she’s really fun, andshe’s cool, and-and I’m finally moving on. Y'know? I mean getting over Rachelwas so (makes an incoherent nasal sound), y'know? Y'know, and I’m finally feelingsane again. And now if I go up there, and-and I kiss her, and, Gooood I wanna kiss her,and-and-and it doesn’t work out, right? Do I really wanna put myself through thatagain?","Excitement, Anticipation, Frustration"
"So let me get this straight. If you go with Bonnie tonight, you’redoing the smart, healthy thing and moving on.","Contentment, Confidence, Optimism"
Yeah.,"Contentment, Confidence, Neutral"
"Right, and you go with Rachel, Bonnie’s free tonight?","Confidence, Excitement, Anticipation"
(entering the bedroom) Hi. (closes the door),"Contentment, Confidence, Neutral"
(in a fake voice) Hi there.,"Happiness, Confidence, Excitement"
That’s that weird voice again.,"Fear, Confusion, Frustration"
"Okay! Okay! Let me try it again, you’re gonna wanna date thisnext guy, I swear!","Confidence, Excitement, Anticipation"
"Hi! I’m Dorf! You’re date for the evening. (Monica walksaway in disgust) Oh come on! Dorf on dating, that’s good stuff!!","Disgust, Frustration, Optimism"
