Dialogue,Emotions
"Uh, yeah, I’ll take a coffee. Thanks, man.","Contentment, Neutral"
Sure. (To Monica and Rachel) Coffee? ‘Cause I’m going up there.,"Contentment, Confidence, Neutral"
No.,"Neutral, Disgust, Frustration"
"No, thank you.",Neutral
"(to a table of strangers) You guys need anything, ‘cause I’mheading up there.","Contentment, Confidence, Neutral"
I’d love an ice water.,"Happiness, Contentment, Neutral"
You got it.,"Contentment, Confidence, Excitement"
"Joey, what are you doing?","Neutral, Confusion, Frustration"
Just being friendly. (He gives Monica a ‘what’s wrong withyou?’ look and proceeds to walk behind the counter.),"Disgust, Confusion, Frustration"
"Joey, honey, I don’t think you’re supposed to go back there.",Neutral
"Nah, it’s okay. Right, Gunther? (Winks at him as if they’re inon a secret together.)","Happiness, Confidence, Excitement"
Don’t wink at me. And put on your apron.,"Neutral, Anger, Frustration"
"Okay, but I don’t see you asking any other paying customers to put onaprons.","Anger, Confusion, Frustration"
"Joey, do you work here?","Surprise, Anticipation, Confusion"
No.,"Neutral, Disgust, Frustration"
"Hey, waiter.","Confidence, Neutral, Frustration"
Yeah?,"Confidence, Neutral, Surprise"
"Joey, what’s going on. What didn’t you tell us you work here?","Surprise, Confusion, Frustration"
"It’s kind of embarrassing, y’know. I mean, I was an actor andnow I’m a waiter. It’s supposed to go in the other direction.",Frustration
So is your apron. You’re wearing it like a cape.,"Happiness, Surprise"
"I mean, the job’s easy and the money’s good, you know? I guessI’m going to be hanging out here anyway. I might as well get paid for it, right? Ijust feel kind of weird serving you guys.","Neutral, Confusion, Frustration"
"Come on, Joey, I did it and it was fine.","Contentment, Confidence, Optimism"
"Yeah, why would it be weird? Hey, Joey, can I get some coffee?","Contentment, Confidence, Neutral"
"Okay, I guess it doesn’t seem that weird.","Contentment, Neutral, Confusion"
"Seriously, I-I asked you before and you still haven’t gotten it.","Anger, Confusion, Frustration"
"See, now it’s weird again.","Confusion, Frustration, Optimism"
"I think it’s great that you work here. You’re going to makea lot of money, and here’s your first tip: Don’t eat yellow snow. (He laughs,then picks up a pen, glares at Ross, and writes in his journal). Ah ha ha, 2:15,coffeehouse.","Happiness, Confidence, Excitement"
"Well, you know what? This is great. Finally, I have someone I can passon my wisdom too. Let me tell you about a couple of things I learned while working at thecoffeehouse. First of all, the customer is always right. (Joey nods.) A smile goes a longway. (Joey smiles) And if anyone is ever rude to you? Sneeze muffin.","Happiness, Contentment, Excitement"
"Thanks, Rach. Look, you guys are just terrific. Y’know? Now, howabout clearing out of here so I can get some new customers. It’s all about turnover.","Confidence, Frustration, Optimism"
"Joey, seriously, can I get my coffee?",Frustration
"Oh, I’m sorry, Ross. I’ll get it for you right now. And since Imade you wait, I’ll toss in a free muffin.","Happiness, Contentment, Excitement"
Phoebe. We would like to talk to you for a second.,"Neutral, Surprise, Optimism"
Okay.,Neutral
"So, maybe I am a little high maintenance. And maybe Rachel is a littlebit of a pushover. But you know what we decided you are?","Confidence, Disgust, Frustration"
"Yes, we are very sorry to tell you this, but you, Phoebe, are flaky.","Sadness, Confusion, Frustration"
Hah!,"Confidence, Excitement, Anticipation"
"That true, I am flaky.","Neutral, Confusion, Frustration"
"So, what, you’re just, you’re just okay with being flaky?","Disgust, Confusion, Frustration"
"Yeah, totally.","Happiness, Contentment, Confidence"
"Well, then, I’m okay with being high maintenance.","Happiness, Contentment, Confidence"
"Yeah, and I am okay with being a pushover.","Contentment, Neutral, Frustration"
That’s great. Good for you guys.,"Happiness, Contentment, Excitement"
I am not high maintenance!,"Confidence, Frustration"
I am not a pushover!,"Confidence, Anger, Frustration"
Who said you were?,"Confidence, Confusion, Frustration"
,"Neutral, Confusion, Frustration"
"Oh, I’m flaky. I’ll say anything.","Confidence, Neutral, Frustration"
"Hey, Gunther. Can you uh, can you cover for me? I just got an audition.","Excitement, Anticipation, Optimism"
"No, I’m leaving to get my hair dyed.","Excitement, Anticipation, Frustration"
"Really?! I like your natural color. Come on man, it’s a great part.Look, check it out. I’m the lead guy’s best friend and I wait for him in thisbar and save his seat. Listen-listen. ‘I’m sorry, that seat’s saved.’","Confidence, Excitement, Anticipation"
That’s the whole part?,"Neutral, Confusion, Frustration"
"Okay, I’ll see you in an hour.","Confidence, Neutral, Anticipation"
"Oh, man, I could totally get that part. ‘I’m sorry, that seat istaken.’","Confidence, Excitement, Optimism"
"Oh, excuse me.",Neutral
"No, no, I didn’t mean you. But, you believed me, huh?","Surprise, Confusion, Frustration"
I believed you were saving this seat for someone.,"Neutral, Confusion, Frustration"
"So, you’d hire me, right?","Confidence, Excitement, Anticipation"
For what?,Neutral
"Exactly! All right, everybody, listen up. The coffeehouse is going to beclosed for about an hour.","Confidence, Excitement, Anticipation"
Huh? What?,"Surprise, Confusion, Frustration"
"Yeah, it’s for the kids. To keep the kids off drugs. It’s a veryimportant issue in this month’s","Confidence, Excitement, Optimism"
It’s my joke.,"Happiness, Confidence, Excitement"
It’s my joke.,"Happiness, Confidence, Excitement"
,"Neutral, Confusion, Frustration"
"Y’know, I don’t think we’re going to settle this.","Neutral, Confusion, Frustration"
Let’s have Monica decide.,"Confidence, Neutral, Anticipation"
Yeah!,"Happiness, Excitement, Optimism"
Yeah!,"Happiness, Excitement, Optimism"
Hey Mon.,"Happiness, Contentment, Confidence"
"Mon, get out here!","Anger, Frustration"
"Monica! (She appears, not sure why she was summoned.)","Neutral, Surprise, Confusion"
"Okay, okay. You have to help us decide whose joke this is.","Confusion, Frustration, Optimism"
Why do I have to decide?,"Confusion, Frustration"
Because you’re the only one that can be fair.,"Confidence, Neutral, Optimism"
Yeah.,"Contentment, Confidence, Neutral"
I can’t be fair. You’re my boyfriend.,"Confidence, Love, Frustration"
"Yeah, but I’m your brother. We’re family. That’s the mostimportant thing in the world.","Contentment, Confidence, Love"
"(to Ross) Don’t try to sway her. (To Monica) (Softly) I’myour only chance to have a baby. Okay, let’s go.","Confidence, Excitement, Frustration"
We’ll each tell you how we came up with the joke and then you decidewhich one of us is telling the truth—me.,"Confidence, Excitement, Anticipation"
"Okay, Chandler, you go first.","Confidence, Neutral, Anticipation"
"Okay, I thought of the joke two months ago at lunch with Steve.","Happiness, Confidence, Excitement"
"Oh, wait, is he the guy I met at Christmas?","Surprise, Nostalgia, Confusion"
Can I finish my story?!,Frustration
Do you want me to pick you?!,"Confidence, Excitement, Anticipation"
"See, I would never snap at you like that.","Contentment, Confidence, Love"
Continue.,"Confidence, Neutral, Frustration"
"So Steve said he had to go to the doctor. And Steve’sdoctor’s name is Doctor Muppy. So I said, ‘Doctor Monkey?’ And that is howthe whole Doctor Monkey thing came up. (He slams his feet up on the table to emphasize hispoint.)","Surprise, Excitement, Confusion"
"Are you kidding? Okay, look. I-I studied evolution. Remember, evolution?Monkey into man? Plus, I’m a doctor, and I had a monkey. I’m Doctor Monkey!","Confidence, Excitement"
I’m not arguing with that.,"Confidence, Neutral, Frustration"
"All right, I’ve heard enough. I’ve made my decision.","Confidence, Frustration"
"You are both idiots. The joke is not funny, and it’s offensive towomen, and doctors, and monkeys! You shouldn’t be arguing over who gets credit, youshould be arguing over who gets blamed for inflicting this horrible joke upon the world!Now let it go! The joke sucks!","Anger, Disgust, Frustration"
It’s your joke.,"Happiness, Contentment, Confidence"
Is not.,"Neutral, Confusion, Frustration"
"Hi, Chandler. There you are.","Happiness, Contentment, Neutral"
"Hi, oh hi.","Neutral, Surprise, Confusion"
"Hey, it’s Phoebe and Rachel. Um, why don’t you tell them whatyou were telling me earlier about me not being high maintenance?","Happiness, Confidence, Excitement"
"(starts to recite a rehearsed speech) Monica is a self-sufficient,together lady. (Pause.) Being with her has been like being on a vacation. And what may beperceived as high maintenance is merely attention to detail and—(He falters andMonica prompts him.)—generosity of spirit.","Happiness, Confidence, Love"
"Wow, you know what? That is the best fake speech I think I’ve everheard.",Surprise
Really? I’ve heard better.,"Confidence, Disgust, Frustration"
"Wait, wait, he came up with that himself. Tell them, Chandler.","Confidence, Excitement, Anticipation"
(To Chandler) I’m out of words. Should I just say the whole thingagain?,"Anticipation, Confusion, Frustration"
"Look, I am not high maintenance. I am not. Chandler!","Confidence, Frustration"
(pauses as he struggles with what he has to say) You’re a littlehigh maintenance.,"Anticipation, Confusion, Frustration"
Ahhh!,"Fear, Surprise, Excitement"
"I’m sorry. You’re not easy-going, but you’repassionate, and that’s good. And when you get upset about the little things, I thinkthat I’m pretty good about making you feel better about that. And that’s goodtoo. So, they can say that you’re high maintenance, but it’s okay, because Ilike … maintaining you.","Happiness, Contentment, Love"
(embarrassed) (To Phoebe and Rachel) I didn’t even tell him to saythat. (They hug). All right you’re off my list.,Happiness
(happily) I’m off the list. (Sits on the couch.),"Happiness, Contentment"
"(sits next to him) Phoebe, it’s okay that you don’t want me tobe your girlfriend because I have the best boyfriend.","Happiness, Confidence, Love"
"(to Monica) Y’know, suddenly I find you very attractive.","Excitement, Anticipation"
"Hey, buddy boy, how’d the audition go?","Excitement, Anticipation, Optimism"
"Not good, no. I didn’t get the part, and I lost my job here, so…","Sadness, Frustration"
Wow! That is a bad audition.,"Surprise, Disgust, Frustration"
How-how did you lose your job here?,"Neutral, Confusion, Frustration"
"Well, I had the audition but Gunther said I had to stay here and be incharge so he could go get his hair dyed. So, I went anyway, and then he fired me.","Sadness, Anger, Frustration"
"He left work in the middle of the day to do a personal errand and leftyou in charge when you’ve been working here two days? That’s not, that’snot right.","Anger, Disgust, Frustration"
"Yeah, what are ya gonna do?","Neutral, Confusion, Frustration"
"Joey, you can’t let him get away with that. Ya know what, I’mnot going to let him get away with that. I’m going to say something to him—No, Ireally shouldn’t say anything—No, I should say something to him. (Goes to thecounter) Gunther, I want you to give Joey his job back. That is really not fair that youhave to fire him…","Anger, Frustration, Optimism"
Okay.,Neutral
What?,"Surprise, Confusion, Frustration"
He can have his job back.,"Happiness, Contentment, Confidence"
"That’s right, he can have his job back. I’m glad we got thatall straightened out. There you go, Joey, you got your job back.","Happiness, Contentment"
That’s great. Thanks Rach.,"Happiness, Contentment, Confidence"
"Yeah, pretty nice, huh? Now who’s a pushover?","Happiness, Contentment, Confidence"
"(returning from the bathroom) Rach, you’re in my seat.","Anger, Confusion, Frustration"
"Oh, I’m sorry. (Gets up and moves.)","Happiness, Neutral"
"Hey, I never got to hear who you guys would pick to be your girlfriend.","Happiness, Excitement, Anticipation"
"I pick you, Phoebe.","Happiness, Love, Excitement"
"Oh, yeah. Definitely you, Pheebs.","Happiness, Confidence, Excitement"
"Yeah, well, I kinda thought.","Neutral, Confusion, Frustration"
Hey.,"Contentment, Confidence, Neutral"
"Hey. Oh, I have a question. If-if-if one of you had to pick one of theother two guys to go out with, who would you pick?","Anticipation, Confusion, Frustration"
No way.,"Neutral, Surprise"
I’m not answering that.,"Neutral, Confusion, Frustration"
Joey! (Pause as they all stare at him.) No way. I’m not answeringthat.,"Fear, Surprise, Frustration"
