Dialogue,Emotions
Why do you even care if I was looking at her? Are you jealous?,"Anger, Frustration"
"Oh yeah, I'm jealous. Oh Gavin","Frustration, Longing"
I thought it was ok when you slept with your old assistant Tag.,"Neutral, Confusion, Frustration"
"That is totally different for two reasons. One - I didn't know   that you knew that. And two, I wasn't some creep staring at his ass, we had   a deap meaningful relationship.","Confidence, Frustration"
Huh. What's Tag's last name?,"Neutral, Anticipation, Confusion"
"It was ... (can't remember) oh my god. He didn't have a last   name. It was just Tag"". You know","Surprise, Excitement, Confusion"
But it was a deap meaningful relationship.,"Contentment, Love, Nostalgia"
"Oh, you know what - my first impression of you was absolutely   right. You are arrogant, you are pompous ... Morgan! Morgan! Tag's last name   was Morgan! Huh!","Anger, Disgust, Frustration"
It was Jones.,"Confidence, Neutral"
"Yeah well what are you, his boyfriend?","Anger, Disgust, Frustration"
"Man, I wish I had a nanny like you.","Happiness, Contentment, Love"
"You mean, when you were a baby.","Neutral, Nostalgia, Confusion"
Sure.,"Contentment, Confidence, Neutral"
Would you stop staring at her?,"Anger, Disgust, Frustration"
I wasn't staring. I was leering.,"Disgust, Confusion, Frustration"
What's the big deal with her? Maybe she's attractive in an obvious kind   of way.,"Neutral, Disgust, Confusion"
"Yeah, obvious beauty's the worst. You know, when it's right there   in your face. Me, I like to have to work to find someone attractive. Makes me   feel like I earned it.","Neutral, Confusion, Frustration"
Looks like Joey is doing allright with her.,"Happiness, Contentment, Confidence"
"Yeah. Hey, that was nice of you guys to back off and let Joey get the girl   for once.","Happiness, Contentment, Love"
(to Ross) I'm gonna take her back to the appartment.,"Happiness, Contentment, Confidence"
"Ok, I'll be home right after work. Ok, by Emma-Wemma-Demma, I love you   - wovyou dovyou ...","Happiness, Contentment, Love"
Bye,Neutral
They've elected me to talk to you about the baby talk - it's not so good.,"Neutral, Confusion, Frustration"
I think it's sweet. (goes to leave),"Happiness, Contentment, Love"
"Bye, Emma-Wemma-Demma.","Happiness, Love"
"(to Joey) Hey, listen, Joey, about Molly, I really prefer if   you didn't go after her.","Neutral, Frustration"
Why not?,"Confidence, Excitement, Optimism"
"Because it took us months to find a good nanny and I wouldn't want anything   to, you know, drive her away.","Confidence, Fear, Optimism"
"So, what, you think I'm just gonna sleep with her and never call   her again and things are gonna get uncomfortable? (thinks about it) Yeah, sounds   about right.","Confidence, Neutral, Frustration"
"Come on, there are plenty of other women out thereok? Just - just   forget about her, ok? Just, she's off limits.","Neutral, Frustration, Longing"
"Oh, man, why did have to go and say that for? Now that you told   me I can't have it makes me want her even more!","Anger, Frustration, Longing"
"What are you, a child?","Confidence, Anger, Frustration"
Yes!,"Happiness, Excitement, Optimism"
"Joey, come on now, for me! Please, just-just try to focus your sexual energy   on someone else.","Sadness, Disgust, Frustration"
"Fine. (looks around, then focuses on Monica)","Neutral, Confusion, Frustration"
(to Chandler) Take me home! (they quickly leave),"Happiness, Excitement, Anticipation"
Hey Mikey,"Happiness, Contentment, Confidence"
Hey P,"Contentment, Love, Excitement"
What are you doing?,"Neutral, Confusion"
Setting rat traps.,"Confidence, Neutral, Frustration"
To kill Bob??,"Anger, Fear, Surprise"
"No, no, to test his neck strength.","Neutral, Confusion, Frustration"
"No, Mike, I don't want to kill him! I thought we were just gonna   capture him and, and you know, set him free in the country side where he can   maybe meet a friendly possom and a wisecracking owl.","Confusion, Frustration, Optimism"
"Ok, ok, I'll throw away the traps.","Confidence, Neutral, Frustration"
"I'll find Bob, I'll get him. Bob? (starts looking) Bob! Robert! (looks at   cabinet under sink) Oh wait, I think I hear him. Oh - Oh my god! Bob had babies!   Bob's a mom!","Surprise, Excitement, Confusion"
Better think of a new name for him.,"Neutral, Confusion, Frustration"
"I don't know, I kinda like Bob for a girl.","Contentment, Confusion, Frustration"
"I don't know, I mean I'm not sure (they hear cracking voice from   somewhere else in the kitchen, probably a rat caught in a trap) ...","Neutral, Fear, Confusion"
"Oh my god, we killed Bob!","Sadness, Fear, Surprise"
"Maybe it wasn't Bob, maybe it was a mouse.","Neutral, Confusion, Frustration"
Suzie? (Runs over there to check),Surprise
Whazzup??,"Happiness, Confidence, Excitement"
"Seriously dude, 3 years ago.","Neutral, Nostalgia, Frustration"
"Listen, can you do me a favor? I'm gonna be out today. Can you just keep   an eye on Joey, make sure nothing happens between him and Molly?","Confidence, Neutral"
You don't trust him?,Neutral
"Wh - No. Some woman who sounded a lot like Joey called earlier and asked   for her daughter, the hot nanny"".""","Disgust, Confusion, Frustration"
"Is this really your long term plan, for me to run interference?   Because I could get a job any day now.","Confusion, Frustration, Optimism"
"You do appear right on the cusp of something. Come on man, I'm   sure he'll lose interest in a week or two, but for now can you please just do   this for me?","Confidence, Frustration, Optimism"
"Allright, fine, but don't blame me if it doesn't work. Because you know   as well as I do that once Joey sets his mind on something, more often than not,   he's going to have sex with it.","Confidence, Anticipation, Frustration"
"Well we gotta do something, ok? Nannies like her don't grow on trees. (pause)",Frustration
Picturing that tree?,"Contentment, Nostalgia, Longing"
"I am, yes.","Contentment, Confidence, Neutral"
"Where you going, Joe?","Anticipation, Confusion"
For a walk.,"Contentment, Neutral, Excitement"
Oh. You mind if I join you?,"Contentment, Neutral, Anticipation"
"Actually, that will be long. You know, I really need to organize   my thoughts.","Neutral, Frustration, Longing"
Your thoughts? Plural?,"Confidence, Confusion, Frustration"
"Allright, fine, I only have one thought! It's about the hot nanny, I gotta   see her!","Happiness, Excitement, Anticipation"
"I'm afraid I can't let you do that, Joe.","Confidence, Fear, Frustration"
"Now YOU'RE telling me I can't see her?? You guys are killing me!   She's forbidden fruit! It's like ... like she's the princess and I'm the stable   boy ... Why are you doing this, huh? Did Ross tell you not to let me go over   there?","Anger, Confusion, Frustration"
"Yes, as a matter of fact he did, so I can't let you go.","Confidence, Neutral, Frustration"
Huh. Interesting. Now there are obstacles. Hot nanny and me against the   world. This is the kind of stuff great novels are made of.,"Confidence, Excitement, Optimism"
Great novels?,Neutral
Fine ... mediocre porn,"Neutral, Disgust, Frustration"
Gavin Mitchelle's office.,"Contentment, Confidence, Neutral"
"Rachel Green's office!! Give me that phone! (takes the phone)   Hello, this is Rachel Green, how can I help you? Uh huh ... ok then ... I'll   pass you back to your son (gives phone to Gavin)","Confidence, Neutral, Frustration"
"Hey Mom! No, that's just my secretary. (Rachel is upset)","Sadness, Anger, Confusion"
"Um, excuse me Gavin, I have a question I need to ask you.","Confidence, Neutral, Excitement"
"Mom, I'll call you later. Yeah. (hangs up) (to Rachel) Yes?","Neutral, Confusion, Frustration"
If you like looking at butts so much why don't you just go look at a mirror?,"Anger, Disgust, Frustration"
"Thank god you finally said that, I saw you make a note on your   pad three hours ago. (Rachel throws away that paper) Man, I really bug you,   don't I?","Surprise, Confusion, Frustration"
"Oh, please, I don't care about you enough to bug me. In fact,   from now on, I'm going take the high road. And I'm going be very very nice to   you, you momma's boy""","Anger, Disgust, Frustration"
Hey Rach!,"Happiness, Love, Excitement"
Hi!,"Happiness, Confidence, Excitement"
Ready for your birthday lunch?,"Happiness, Excitement, Anticipation"
"Yeah I am, I am! Oh, but first of all, Monica, I would like to introduce   you to my very talented colleage and more importantly my wonderful friend Gavin   Mitchelle.","Happiness, Love, Excitement"
Pleased to meet you.,"Happiness, Confidence, Excitement"
Pleased to meet you. So you're coming to Rachel's party tonight?,"Happiness, Excitement, Anticipation"
"Oh no no no no no, Gavin can't, he already has plans, most likely with his   mother.","Neutral, Anticipation, Frustration"
"Well I don't mind, I'll cancel. I would never miss my secretary's birthday.   (leaves)","Happiness, Contentment, Love"
Why did you invite him?? I can't stand that guy!,"Anger, Disgust, Frustration"
You were just being so nice to him!,"Surprise, Disgust, Frustration"
I was faking it! Can't you tell when I'm being fake?,"Disgust, Confusion, Frustration"
"Hey, Mr Philips, nice suit!","Happiness, Confidence, Excitement"
Right there! That was so fake!,"Neutral, Disgust, Frustration"
Shh!,"Neutral, Fear, Surprise"
"(to Monica) I still can't believe you invited Gavin. Allright, he is the   last person I want to see.","Surprise, Disgust, Frustration"
"Oh, you're welcome for the party. I'm glad you're having a good time.","Happiness, Contentment, Excitement"
"God, I hope he doesn't show up. Of course he's not gonna show up, the guy   hates me.","Sadness, Fear, Frustration"
Does he?,Neutral
What?,"Surprise, Confusion, Frustration"
Maybe he's bothering you so much because he likes you. It's like in first   grade when Skippy Langwild always pushed me on the playground because he secretly   had a crush on me?,"Love, Nostalgia, Confusion"
"Oh, Monica, you think Skippy liked you? Honey, all those buys had a bet   to see if he can knock you over.","Sadness, Anger, Disgust"
"(with Emma in a basinet) She's out, I'm gonna take her home.","Happiness, Love, Excitement"
"Oh, ok, thank you. (Molly leaves) (to Monica) Do you see what all the guys   see in her?","Neutral, Confusion, Frustration"
Wouldn't kick her out of bed. No more Vodka for me! (put her glass down),"Happiness, Contentment, Confidence"
"Hey Rach, so can I sing happy birthday to you now?","Happiness, Excitement, Anticipation"
"Yeah, sure!","Happiness, Confidence, Excitement"
"Oh ... (Starts to sing) Happy birth ... (sees Molly leaving) oh, see you   later (runs after Molly)","Happiness, Excitement, Longing"
"Hey Rach, somebody got you shoes!","Happiness, Surprise, Excitement"
"Oh, give me! (opens the box happily, then gets freaked and throws away the   box, she and Mon jump up the sofa)","Fear, Surprise, Excitement"
"Be careful, be careful! These are my rat babies!","Fear, Love"
Yeah. We have rat babies now.,"Happiness, Surprise, Excitement"
"Ahhhh , you brought rats to my birthday party?","Surprise, Disgust, Frustration"
So this is what a stroke feels like.,"Fear, Surprise, Confusion"
"I had to bring them! We killed their mother, they're our responsibility   now. You know, they require constant care. You should know that, Rachel, you're   a mother.","Sadness, Fear"
Are you comparing my daughter to a rat?,"Anger, Surprise, Disgust"
"No! Seven rats! I think we should take them home, we need feed   them.","Excitement, Anticipation, Optimism"
"whhh wait, you're gonna leave my party to take care of a box of rats?","Surprise, Confusion, Frustration"
"Well I'm sorry Rachel, but I'm not like you, ok? Not everyone   can afford help. (she and Mike leave)","Sadness, Frustration"
Where the hell are Joey and Molly? I asked you to watch them.,Anger
"(In a helium voice, holding a balloon) I'm sorry, I got a little occupied.","Happiness, Surprise, Excitement"
We have to stop them before something happens!,"Anger, Fear"
"(still helium voice) Right behind you, big guy! (they both head for the   door)","Happiness, Confidence, Excitement"
"So you see, Molly, what people don't understand is that acting is a discipline.   It takes a lot of hard work.","Confidence, Excitement, Optimism"
So where did you study?,Anticipation
"Oh, I didn't go to college.","Contentment, Neutral, Frustration"
"No, where did you study acting?","Neutral, Confusion"
Molly ... people don't study acting ...,"Confidence, Frustration, Optimism"
"Molly, ah, do you mind giving us just a minute?","Neutral, Anticipation"
"Sure, I'll go check on Emma.","Contentment, Confidence, Neutral"
Thanx.,"Happiness, Contentment, Excitement"
(upset) Will the stable boy never get the princess??,"Sadness, Frustration"
"What do you think you're gonna do, have sex with her right here on my couch?","Anger, Disgust, Frustration"
"No ... the leather sticks to my ass. You know, this isn't fair.   What makes you think that I'm just gonna sleep with her and then blow her off?   Huh? Can't you guys open your minds to the possibility that I actally like her,   and might want something real? (pause) Look, the truth is, I haven't felt this   way about anyone since Rachel, ok? I didn't think I could ever love again.","Sadness, Confusion, Longing"
Come on! Joe!,"Happiness, Excitement, Anticipation"
Ok (admits),"Contentment, Confidence, Neutral"
"Hi, is Molly here?","Neutral, Anticipation"
"Yeah, come on in. Molly?","Happiness, Excitement, Anticipation"
"(goes out of the room) Hey! Guys, this is Tabatha (they kiss on the lips   in a romantic way). (to Ross) I'll see you tomorrow.","Happiness, Love, Excitement"
"Ok ... (they leave the room, long pause) Well, uh, Joey, I guess we have   no problem.","Neutral, Confusion, Frustration"
"It's like my favorite fairy tale come true! (Chandler looks at him) The   princess, the stable boy and the lesbian!","Surprise, Disgust, Excitement"
"Ok, ok, you start preparing the formula and I start changing   the box and then we gotta put them straight to bed.","Confidence, Excitement, Anticipation"
"Hey, when did we become one of those couples whose lives revolve   around their rats?","Disgust, Confusion, Frustration"
"Well, you know what, they're our responsibility now.","Confidence, Neutral"
"Ok, fine, these rats are our responsibility. What happens when they mate   and there are hundreds of them?","Fear, Anticipation"
Mate? They're all brothers and sisters.,"Contentment, Confidence, Neutral"
"Yeah - not such a problem with rats. No, they're more of a love   the one you're with"" kind of animals.""","Contentment, Confusion, Optimism"
"No. (opens the box) wh - get off your sister! Oh my god, what   are we gonna do? We have 7 rats. So what if each of them has 7 rats? And then   each of those have 7 rats? That's like ... (starts counting with her fingers)   That's math I can't even do! What are we gonna do?","Fear, Confusion, Frustration"
"Well, I know this is gonna sound crazy, but, we could not let   the box of rats ruin our lives.","Neutral, Fear, Frustration"
"Yeah, ok. I guess you're right. Allright, so we should just give them away.   But to nice families, with children, and reduced fat wheat thins. They're Bob's   favorites.","Contentment, Confidence, Love"
It's gonna be ok.,"Confidence, Optimism"
You must think I'm crazy.,"Sadness, Confusion, Frustration"
"No, I think you're sweet.","Happiness, Contentment, Love"
"Good. It's just so hard, it's hard for me to ... let them go.   I guess it just brings back memories, you know, from ... when I gave birth to   my brother's triplets and I had to give them up. (Mike is shocked) I haven't   told you about that yet, have I?","Sadness, Nostalgia"
Hey!,"Happiness, Surprise, Excitement"
"Hi. Thanks for the party, honey. Should I help you clean up?","Happiness, Contentment, Love"
"No way! You had your party, now I have mine! Is everything alright?","Anger, Confusion, Frustration"
"Yeah, I just get a little bummed when my birthday's over.","Sadness, Longing"
"Well, at least you have one thing to be happy about. That jerk Gavin from   your office didn't show up (Gavin shows up at the balcony windows).","Surprise, Disgust, Frustration"
Mmm hmm.,"Contentment, Confidence, Neutral"
"Yeah, hey. (comes in to the balcony)","Happiness, Contentment, Love"
"Oh, we weren't talking about you. No, no way to recover.","Neutral, Confusion, Frustration"
No.,"Neutral, Disgust, Frustration"
Nice party.,"Happiness, Contentment, Excitement"
"Well, it was, and you would have seen it if you didn't showed up at (looks   at his watch) ... 9:30?? God! Oh, this party was lame ...","Disgust, Frustration"
"(from inside) Again, you're welcome.","Happiness, Contentment, Confidence"
"Look, I'll just give you this and go.","Neutral, Frustration"
"Oh, you bought me a present! Why?","Happiness, Surprise, Excitement"
"Well, let me explain how birthday parties usually work. There   are presents, and a cake, perhaps a fourth or fifth person. Ok, I ... got you   the present to make up for being such a jerk to you earlier.","Excitement, Frustration"
"Aww. Well, ok, well that's very nice. And you wrote a card (opens   the card). From Gavin""""","Happiness, Contentment, Surprise"
I really mean it.,"Confidence, Excitement, Optimism"
"(opens the present, it's a green scarf) Awww, awww, it's beautiful.","Happiness, Surprise, Excitement"
"You don't mind? (puts it around her neck) Well, what do you know, it fits!","Happiness, Surprise, Excitement"
"See, Gavin, you're capable of being a nice guy. Why did you give me such   a hard time?","Happiness, Contentment, Frustration"
I'm not sure.,"Neutral, Confusion"
Well Monica seems to think it's because you have feelings for me.,"Confidence, Confusion, Frustration"
I do have feelings for you.,"Love, Excitement, Anticipation"
You do?,"Surprise, Excitement, Optimism"
"Yes, I feel that you are a little annoying.","Neutral, Disgust, Frustration"
"See? Why, Gavin, why? Right when I'm about to change my opinion   of you, you go and you ... (he kisses her) and you do that ... (they kiss again)","Surprise, Love, Excitement"
"(sings in a helium voice) First I was afraid, I was petrified (very happy)","Happiness, Confidence, Excitement"
(walks in) Hey,Neutral
(normal voice) Hi,Neutral
"Listen, I think I've left something here.","Neutral, Anticipation, Confusion"
"Oh, well someone left this (shows a green jacket). This is yours?","Neutral, Surprise, Confusion"
"(likes the jacket) No, but I like it. I think I left one of   my rat babies.","Contentment, Surprise, Love"
"Oh, uh, well, I haven't seem it but if I do I'll let you know.",Neutral
Ohmygod! Rat baby! Rat baby! Rat baby! (screams from another room),"Fear, Surprise, Excitement"
"(realizes) Ooh, maybe that's him!","Surprise, Excitement, Anticipation"
