Dialogue,Emotions
Me too! There’s a game on Tuesday do you wanna go?,"Happiness, Excitement, Anticipation"
"Yeah that would be great! Let me make sure I’m not doing anythingTuesday. (He bends over to open his bag, when he does so his pants slide down his buttrevealing a pink lace secret.)","Happiness, Surprise"
Here! (She sets a bag down in front of him.),"Happiness, Confidence, Excitement"
What’s this?,"Surprise, Excitement, Confusion"
It’s your suitcase. We’re going to Las Vegas.,"Confidence, Excitement, Anticipation"
Are you serious?! I mean like eloping?! No more stupid wedding stuff?!No more these flowers or these flowers or these flowers—Think of the money we’llsave!! (Monica just looks at him.) We’re not eloping. I love the flowers. Can ourwedding be bigger please?,"Anger, Surprise, Love"
"We’re going to Las Vegas to see your dad. It’s time you twotalked, and I want to get to know my father-in-law.","Love, Excitement, Anticipation"
Y’know we already went over this and I won!,"Confidence, Excitement, Frustration"
"No you didn’t. Oh and honey just so you know, now that you’remarrying me, you don’t get to win anymore.","Anger, Confusion, Frustration"
Look forget it okay? I don’t want to go. I don’t want to seehim. I don’t wanna.,"Sadness, Disgust, Frustration"
"Chandler, look I-I know that your dad embarrassed you. I know…",Sadness
No-no,Neutral
"Hey, the point is that he was at everyone of your swim meets and he wasthere cheering you on! Okay? That’s a, that’s a pretty great dad.","Happiness, Love"
He had sex with Mr. Girabaldi!,"Anger, Surprise, Disgust"
Who’s Mr. Girabaldi?,"Neutral, Confusion"
Does it matter?!,"Anger, Confusion, Frustration"
"Chandler, you’re not fourteen anymore. Okay? Maybe it’s timethat you let that stuff go. If your father’s not at your wedding…you’regonna regret it for the rest of your life.","Sadness, Frustration, Longing"
"Yeah o-okay, but I’m just doing this for you.","Neutral, Frustration"
Yes!,"Happiness, Confidence, Excitement"
So I really never get to win anymore?,"Sadness, Frustration, Longing"
How much did ever really win before?,"Confusion, Frustration, Longing"
Pheebs!,"Happiness, Love, Excitement"
Hey!,"Happiness, Surprise, Excitement"
"Listen, you know how uh, when you’re wearing pants and you leanforward I check out your underwear?",Unknown
Yeah!,"Happiness, Excitement, Optimism"
"Well, when Jake did it I saw that…he was wearing women’sunderwear!","Surprise, Disgust, Confusion"
I know. They were mine.,"Sadness, Love, Nostalgia"
"Oh. (Laughs.) No! No wait, that’s weird!","Surprise, Confusion"
"No, it’s not! We were just goofing around and I dared him to trythem on.","Happiness, Excitement"
That’s weird!,"Surprise, Confusion, Frustration"
I’m wearing his briefs right now.,"Confidence, Surprise, Disgust"
That’s…kinda hot.,"Happiness, Surprise, Excitement"
I think so too. And that little flap? Great for holding my lipstick.,"Contentment, Confidence, Excitement"
"Yeah, I wouldn’t know about that.",Neutral
And! Y’know what Jake says? That women’s underwear is actuallymore comfortable. And he loves the way the silk feels against his skin.,"Surprise, Disgust, Excitement"
"Yeah well next thing you know, he’ll be telling you that your highheels are good for his posture!","Surprise, Disgust, Frustration"
There is nothing wrong with Jake! Okay? He is all man! I’m thinkingeven more than you.,"Confidence, Frustration"
"Oh yeah, he looked like a real lumberjack in those pink laceys.","Neutral, Surprise, Disgust"
I’m just saying that only a man completely secure with hismasculinity could walk around in women’s underwear! I don’t think you could everdo that.,"Confidence, Disgust, Frustration"
Hey! I,"Happiness, Excitement, Optimism"
Okay whatever.,"Neutral, Frustration"
You’ve seen my huge stack of porn right? (Phoebe nods.),"Confidence, Surprise, Disgust"
God. I forgot how much I love driving. I have,"Happiness, Excitement, Nostalgia"
(shocked) You don’t have a,"Surprise, Disgust"
Oh Ross you’re so tense! You just gotta relax okay? Just need torelax all right? Just need to relax… (She takes her hands off of the wheel.),Frustration
(grabbing the wheel) What-what are you doing?! Are you—Okaythat’s not funny! Just stop horsing around!,"Anger, Fear, Frustration"
I am not horsing around okay? I am Porsching around.,"Confidence, Excitement"
Uh-oh. (She starts to pull over.),"Fear, Surprise, Anticipation"
"Okay, stay calm. Nothing is going to happen to you, you are not in thatmuch trouble.",Confidence
Really? You think so?,"Surprise, Confusion"
I was talking to myself! You’re going down!,"Confidence, Anger, Frustration"
(to Chandler and Monica) Has someone taken your order yet?,"Contentment, Neutral, Anticipation"
"Uh oh yeah, she did. Uh, he did. (To Chandler) She? (To the waiter)I’m-I’m sorry I’m new. I don’t…",Confusion
(To Chandler) Hm-mmm?,"Neutral, Confusion, Frustration"
"Yeah, I just ordered a beer! (Pounds the table.)","Happiness, Confidence, Excitement"
You’re straight. I get it. (Walks away.),"Neutral, Sadness, Frustration"
I still say that if we had called your dad we coulda gotten betterseats.,"Confidence, Frustration, Optimism"
No! No! I don’t want him to know we’re yet! I’m notsure I’m ready for that. And besides he’s not gonna be too happy to see meeither.,"Sadness, Fear, Frustration"
Why not?!,"Confidence, Excitement, Optimism"
"I don’t know if I’ve told you this, but he’s kindatried to get in contact with me a lot over the last few years","Confusion, Frustration, Longing"
What?!,"Surprise, Confusion, Frustration"
"Yeah, he’s made phone calls, written letters, he even came to NewYork, but I always said I was too busy to see him. Y’know it’s all very","Neutral, Frustration, Longing"
Hello darlings.,"Happiness, Contentment, Love"
And there’s daddy!,"Happiness, Love, Excitement"
"Okay. Switch places with me! Switch places with me! Come on! I’llgo under, you go over!","Excitement, Frustration"
"Yeah, I’ll get right on that.","Confidence, Neutral, Frustration"
Oh come on Ross!! (She tries to switch places with him and goes underhis leg.),"Excitement, Frustration"
"No Rach! Come on! No-no! Yeah, I’m sure we won’t get arrestedfor this.","Confidence, Fear, Frustration"
"(sexily) Hi officer, was I going a little too fast?","Confidence, Excitement"
Oh my God.,"Fear, Surprise, Excitement"
Can I see your license please?,"Confidence, Neutral, Frustration"
"Oh yes, absolutely! Y’know, it’s weird uh, but I had a dreamlast night where I was stopped by a policeman. And then he uh…well I probablyshouldn’t tell you the rest.","Fear, Excitement, Confusion"
Your license?,"Confidence, Neutral, Frustration"
"(handing it to him) Yes. Here you go Officer uh, Handsome.",Confidence
That’s Hanson.,Neutral
"Oops sorry, my mistake.",Neutral
Dear Lord!!,"Fear, Surprise"
Wow!,"Happiness, Surprise, Excitement"
Here it comes.,"Excitement, Anticipation, Optimism"
This is a great picture.,"Happiness, Contentment, Optimism"
"Really?! You think so? Y’know, I had just rolled out of bed.","Neutral, Surprise, Longing"
Yeah? Well you look phenomenal.,"Happiness, Confidence, Excitement"
"Well she should, it was taken ten years ago!","Confidence, Frustration, Longing"
Y’know you’re-you’re probably wondering about the olddate on there.,"Neutral, Anticipation, Confusion"
Yes I am.,"Happiness, Contentment, Confidence"
Yeah.,Neutral
"You’re an Aquarius, huh?","Excitement, Anticipation"
I bet you’re a Gemini.,"Confidence, Excitement, Anticipation"
Nope.,Neutral
Taurus?,"Neutral, Confusion, Frustration"
Nope.,"Neutral, Frustration"
Virgo?,"Surprise, Anticipation, Confusion"
Nope.,"Neutral, Disgust, Frustration"
Sagittarius?,"Neutral, Surprise, Confusion"
Yep.,"Contentment, Confidence, Neutral"
"I knew it! I knew it, ahh….","Confidence, Surprise, Excitement"
Well I tell you what…,"Confidence, Excitement, Optimism"
Yeah?,"Confidence, Neutral, Surprise"
You’re not gonna speed anymore right?,"Contentment, Confidence, Frustration"
I won’t speed.,Neutral
And you promise you’ll get this taken care of right away?,"Confidence, Anticipation, Optimism"
I promise.,"Confidence, Excitement, Optimism"
And in the meantime you better let him drive. Does he have a license?,"Confidence, Frustration, Optimism"
Yeah!,"Happiness, Excitement, Optimism"
Can he handle the stick?,"Confidence, Excitement, Anticipation"
Oh well…,"Neutral, Sadness, Frustration"
I can handle the stick!!,"Confidence, Excitement, Frustration"
,Neutral
Gay!,"Sadness, Anger, Disgust"
,"Happiness, Contentment, Optimism"
"Believe me, I’ve been saying that for years. Oh my God!","Surprise, Excitement, Frustration"
What?,"Surprise, Confusion, Frustration"
That’s Mr. Girabaldi playing the piano.,"Contentment, Confidence, Excitement"
(singing),"Happiness, Excitement, Anticipation"
He’s coming into the audience. He’s coming into theaudience.,"Surprise, Excitement, Anticipation"
Relax! You’ll be fine. (Chandler exhales and turns off the tablelight.) Oh much better. You’re invisible now.,"Contentment, Optimism"
(standing at a table and asking the guy sitting there) Where are youfrom?,Neutral
Bakersfield.,"Neutral, Nostalgia, Confusion"
I’m sorry? (Holds out the mike.),"Surprise, Confusion, Frustration"
Bakersfield!,"Excitement, Anticipation, Optimism"
No-no I heard! I’m just sorry.,"Neutral, Sadness"
It can’t happen like this. Okay? I’ll meet you back at thehotel.,"Neutral, Frustration, Optimism"
"(to Chandler’s back) Oh look, a standing ovation already! So earlyin the show. Oh turn around honey; let me see your pretty face. (He slowly turns around.Helena recognizes him.)","Surprise, Excitement"
"Can we have our drinks please?! Waiter—Uh, tress!","Surprise, Confusion, Frustration"
Hey Pheebs! (He sits down next to her.),"Happiness, Contentment, Love"
Hey!,"Happiness, Excitement, Anticipation"
"Check it out. (He turns around, pulls down his pants, and shows Phoebethat he’s got panties on.) How much of a man am I?!","Surprise, Disgust, Confusion"
Wow! Nice! Manly and also kind of a slut.,"Surprise, Disgust, Excitement"
"Y’know, I’m beginning to see what Jake was talking about.","Confidence, Surprise, Optimism"
Uh-huh.,Neutral
The silk? Feels really good!,"Happiness, Contentment, Excitement"
Huh.,"Neutral, Confusion, Frustration"
Yeah! And-and things aren’t as…smashed down as I thought theywere gonna be.,"Happiness, Excitement, Optimism"
That’s great Joe!,"Happiness, Confidence, Excitement"
Yeah! And you have so many more choices than you do withmen’s underwear!,"Happiness, Excitement, Optimism"
Uh-huh.,Neutral
"Bikini, French cut, thong! And-and the fabrics! You’ve got cotton,silk, lace! And y’know what I’ve always wondered about?","Excitement, Anticipation"
Hmm?,"Neutral, Surprise, Confusion"
Pantyhose! Y’know? They way they start at your toe and go all the wayup to here… (He mimed that and stops when he realized he went to far.) I should gotake these off shouldn’t I?,"Excitement, Confusion"
I think it’s important that you do.,Confidence
So what’s your name?,"Happiness, Confidence, Excitement"
(resigning himself to his fate) Chandler. (He quickly sits down.),"Sadness, Frustration"
Chandler?,"Neutral, Surprise, Confusion"
"Oh, they’re a hoot.","Happiness, Excitement, Optimism"
(To Monica) And who is your friend?,"Neutral, Surprise"
I’m-I’m Monica.,Confusion
Monica! Where are you from?,"Happiness, Excitement"
New York.,Neutral
"I’m not very fond of New York. Queens I like. (NoticingMonica’s ring.) Ooh,","Neutral, Surprise, Disgust"
Actually Monica and I are engaged.,"Happiness, Love, Excitement"
Really?! Congratulations. When’s the big day?,"Happiness, Excitement, Anticipation"
(looks at Chandler) In…in two weeks.,"Excitement, Anticipation, Optimism"
"(disappointed) I see. Well, I wish you both a","Neutral, Sadness"
Wait! Wait! We’d really love it if you could be there.,"Happiness, Excitement, Anticipation"
We? (Looks at Monica who nods.),"Contentment, Confidence, Surprise"
"I know it would make me happy, ma’am.","Happiness, Contentment, Confidence"
Well I wouldn’t miss it for the world. Oh! I’m getting allmisty here! You’d think I was having my legs waxed or something. (Goes back onstage.),"Confidence, Excitement"
(To Chandler) You okay?,Neutral
Yeah. Thanks for making me do this.,Neutral
"Before we go on with the show, I just want to say to the bride and groomhow lucky they are to have found each other. In every life, a little rain must fall.Fortunately, in my life… (Four guys wearing rubber boots, shorts, hats, and nothingelse carrying umbrellas run onto the stage.) (Singing)","Happiness, Excitement, Anticipation"
,"Neutral, Confusion, Frustration"
(To Monica) When I was growing up I…played the one on the farleft.,"Confidence, Excitement, Nostalgia"
Remind me to introduce you to someone!,"Excitement, Anticipation, Optimism"
Who?,"Surprise, Confusion"
Fourth gear!!,"Confidence, Excitement, Optimism"
What?! What does he want?! I wasn’t doing anything!,"Fear, Surprise, Frustration"
Well maybe he saw your hand slip briefly from the ten and twoo’clock position.,"Neutral, Confusion, Frustration"
Maybe it’s uh Sergeant Sagittarius coming back to flirt some more!(They pull over.),Excitement
It’s a different guy!,"Surprise, Excitement, Confusion"
Good evening officer.,"Confidence, Neutral"
Do you know how fast you were traveling back there?,"Neutral, Confusion, Frustration"
"Ah no. I don’t, but it could not have been more than sixty.","Neutral, Confusion, Frustration"
You’re right. It was 37. (Rachel laughs.),"Happiness, Contentment, Excitement"
I mean you’re not gonna give me a-a ticket for driving too slow areya?,"Neutral, Fear, Frustration"
That’s right.,"Happiness, Contentment, Confidence"
Y’know of-officer I uh…I had the weirdest dream last night…,"Surprise, Confusion, Frustration"
Oh my God!,"Fear, Surprise, Excitement"
Your license please.,"Confidence, Neutral, Anticipation"
(laughs) You don’t-you don’t want to hear about my dreamOfficer…Pretty?,"Happiness, Excitement, Anticipation"
It’s Petty. (He grabs Ross’s license.) I’ll be rightback with your ticket. (Walks back to his car.),"Confidence, Neutral, Frustration"
(pause) You have a son!,"Surprise, Excitement, Anticipation"
I know. I know.,"Confidence, Neutral, Frustration"
Feel better?,"Contentment, Neutral, Optimism"
"Yeah! Much! Listen uh, not that I’m y’know insecure about mymanhood or anything y’know, but I think I need to hook up with a woman like rightnow.",Excitement
"Yeah, I understand.","Contentment, Neutral"
Yeah! Okay! (He notices a beautiful woman sitting behind the couch andgoes to talk to her.) Hey! Hi!,"Happiness, Surprise, Excitement"
Hi!,"Happiness, Contentment, Excitement"
"Y’know, you look familiar. Do I know you from somewhere?","Anticipation, Confusion"
I don’t think so.,Neutral
Oh! Maybe it’s because I’m on television. I’m an actor on,"Happiness, Surprise, Excitement"
Wow!,"Happiness, Surprise, Excitement"
Yeah.,"Contentment, Confidence, Neutral"
Really?!,"Surprise, Excitement, Optimism"
Hm-mmm.,"Contentment, Confidence, Neutral"
(to the woman) $4.50 please.,"Confidence, Neutral, Frustration"
"Oh, let me get this. (He takes out his wallet, but the panties come withit. The woman and waitress are shocked.) (Realizing) (To the woman) These are for you.","Surprise, Confusion"
