Dialogue,Emotions
"Yes, you do.Yes...you do. I'm the one who doesn't have a choice because I...because I can't stop loving you.","Sadness, Love, Frustration"
Don't say that...,"Sadness, Fear, Disgust"
"Tell me to stop, just...tell me to stop. (he's about to kiss her)","Fear, Love, Anticipation"
CUT!,"Neutral, Confusion, Frustration"
"NO! (pause) Or, cut!You know, that's your call!","Anger, Confusion, Frustration"
Everything was delicious!,"Happiness, Contentment, Excitement"
Thank you!,"Happiness, Excitement"
It was. The duck in particular was superb.,"Happiness, Contentment, Confidence"
Thank you!(she looks at the 3rd customer waiting for a compliment) You haven't said anything...,"Happiness, Anticipation, Frustration"
Actually I do have one small complaint.,"Neutral, Anticipation, Frustration"
Oh..please!I-I welcome criticism.,"Confidence, Neutral, Frustration"
The musician right outside the restaurant...it's kind of a mood-killer!,"Disgust, Frustration"
What musician?,"Neutral, Confusion, Frustration"
"(playing guitar and singing) And there's a country called Argentinaaaa, it's a place I've never seeeeen. But I'm told for fifty pesos you can buy a human spleen. Humaaan spleeeeen. Olè!","Surprise, Excitement"
What are you doing here!,"Anger, Surprise, Confusion"
"Well, you said that you had customers lined up in the street, so I am here to entertain!","Confidence, Excitement, Anticipation"
Great!,"Happiness, Excitement, Optimism"
"Yeah! It really has been great too, you know, some of this people must have seen me play before because they were requesting a bunch of my songs! Yeah, You suck"" and ""shut up and go home"".""","Confidence, Anger, Frustration"
Listen Phoebe...,"Neutral, Confusion, Frustration"
Yeah.,Neutral
"You know how much I love listening to your music, you know, but...","Contentment, Love, Frustration"
But what?,"Anticipation, Confusion, Frustration"
This is kind of a classy place.,"Contentment, Confidence, Neutral"
"(pause) Ok, say no more.","Contentment, Confidence, Neutral"
"(with a fancy dress, still playing and singing): It wasn't just that she was fat, the woman smelled like garbage! Everyone! It wasn't just that she was fat the woman smelled like garbaaaaaage! (to Monica, showing her dress) Classy, uh?","Disgust, Confusion, Frustration"
"Hi, Chandler Bing, I have a reservation.","Contentment, Confidence, Neutral"
"Hi, Chandler Bing, I have a reservation.","Contentment, Confidence, Neutral"
"Welcome to the Chestnut Inn Mr. Bing, so where are you joining from?","Contentment, Confidence, Excitement"
New York.,"Neutral, Excitement, Optimism"
(in a strange voice and eating candies) The big apple!,"Happiness, Surprise, Excitement"
"I'm sorry, he's a little bit wound up, we had to stop at every maple candy stand on the way here.","Excitement, Frustration"
"Yeah, I ate all my gifts for everybody.","Happiness, Contentment, Excitement"
"I am sorry Mr. Bing, there's no record of your reservation in the computer.","Neutral, Surprise, Frustration"
"Well, that's impossible, can you check again, please?","Confidence, Frustration, Optimism"
(high pitched voice) Check again please!,"Confidence, Frustration, Optimism"
"I'm sorry, it's not here.",Neutral
Not there.,"Neutral, Confusion, Frustration"
"Let me get this straight. I called yesterday trying to cancel my reservation and I was told it was not refundable, then we drove six hours all the way up here and now you tell me that we don't have a reservation?","Anger, Confusion, Frustration"
I don't know what to say.,"Neutral, Confusion, Frustration"
(mumbling) She doesn't know what to say!,"Confusion, Frustration"
Just give us the cheapest room you have.,"Contentment, Neutral, Frustration"
"Unfortunatly the only thing we have available is our deluxe suite, the rate is six hundred dollars.","Neutral, Disgust, Frustration"
That's insane!,"Surprise, Disgust, Frustration"
"Totally insane. Dude, let's drive home, we'll hit all the maple candy stores on the way back and if...if they're closed maybe we'll tap a tree and make some ourselves.","Excitement, Anticipation, Optimism"
Does that room have a closet I can lock him in? (pause) We'll take it.,"Confidence, Excitement, Anticipation"
Great.,"Happiness, Contentment, Confidence"
"(aside, to Ross) What!? They are totally ripping us off!",Anger
"Dude, don't worry 'bout it! I know how we can make your money back! This is a nice hotel, you know, plenty of amenities, we just load up on those! Like those apples. Instead of taking one, I'm... I take six!","Confidence, Excitement, Optimism"
"Great, at a hundred dollars an apple, we're there!","Confidence, Excitement, Optimism"
"C'mon, you get the idea, ow-ow-ow we'll make our money back in no time!","Confidence, Excitement, Optimism"
"Dude, you're shaking!","Fear, Surprise"
"I think it's the sugar, could you hold the apple?","Confusion, Frustration, Optimism"
Hi!,"Happiness, Contentment, Excitement"
Hey!,"Happiness, Surprise, Excitement"
"Joey, I gotta tell ya, I've been thinking","Neutral, Confusion, Frustration"
"Oh, you know, the writing was good, and the director is good, and... and my co-star's good","Happiness, Contentment, Confidence"
"God, you have to tell me what happens tomorrow!","Excitement, Anticipation"
"Ow, I'm just going over the script now! You wanna read lines with me?","Confidence, Excitement, Anticipation"
"Me? Oh, no, I am not an actress.","Neutral, Confusion, Frustration"
"Oh, all right, I can ask Monica.","Contentment, Confidence, Neutral"
"Oh screw her, that part is mine!","Confidence, Anger, Frustration"
"Right... (pause) ok, so just from the top of the page, right here.","Neutral, Confusion, Frustration"
"Okay. (pause).(acting) Hello Drake, I'm surprised to see you here.","Surprise, Anticipation, Confusion"
I can't believe you married him.,"Sadness, Surprise, Disgust"
But what choice did I have. He was keeping my sister in a,"Sadness, Fear, Frustration"
So what about us? Everything we feel for each other.,"Love, Confusion, Longing"
It's over! You,"Sadness, Anger, Frustration"
"How can I? Knowing I'll never hold you in my arms again, or touch your skin, or feel your lips, knowing I'll never make love to you? How can I accept that... I can never kiss you again when it's all I can do not to kiss you right now.","Sadness, Love, Longing"
(pause) Kiss me.,"Love, Excitement, Anticipation"
What?,"Surprise, Confusion, Frustration"
Kiss me.,"Love, Excitement, Anticipation"
"Ah, Rach, it doesn't say that!","Disgust, Confusion, Frustration"
"No, I'm saying...","Confidence, Confusion, Frustration"
"but, but..","Confusion, Frustration"
just... don't talk... (she kisses him),"Love, Excitement, Anticipation"
"(waking up) Ehhh, aw! (pause). Well, that's new!","Surprise, Excitement, Confusion"
"(on the phone) Hi, this is Ross Geller in suite 206. It seems you forgot a couple of things. Could you have some complimentary toiletries sent up to my room? (pause) Thank you! Ok. Toothbrush, toothpaste, razor, mouthwash, deodorant, dental floss, band aids, shaving cream, after shave... and I feel like I am forgetting something... Is there anything else you have that I haven't asked for already? (pause) Yeah, go ahead, send up some tampons.","Confidence, Neutral, Frustration"
What did you get?,"Happiness, Excitement, Anticipation"
What did you get?,"Excitement, Anticipation"
USA Today,"Neutral, Confusion, Frustration"
"Nice, put it with the others.","Contentment, Confidence, Neutral"
And I also got... two more apples.,"Happiness, Contentment, Excitement"
"We are four short of a bush-o (pause). God I feel so alive, I love being in the country!","Happiness, Love, Excitement"
I also got this great salt and pepper shaker from the restaurant.,"Happiness, Contentment, Excitement"
"Oh, that's not cool.","Neutral, Disgust, Frustration"
"Dude, none of this is","Neutral, Confusion, Frustration"
"No, Chandler, you have to find the line between stealing and taking what the hotel owes you. For example: hair drier, no, no, no, but shampoo and conditioners, yes, yes, yes. (pause) Now, the salt shaker is off-limits, but the","Contentment, Confidence, Neutral"
"I think I know what you mean though...the lamp is the hotel's, but the bulbs (goes to take the bulb)...oh, you already got that.","Surprise, Confusion, Frustration"
"Not my first time in a hotel, my friend.","Contentment, Confidence"
"Ok, how about this (picks up the remote control)?","Confidence, Excitement, Optimism"
"No, no, no, you can't take the remote control!","Anger, Disgust, Frustration"
"Yes, but the batteries...","Confusion, Frustration"
"Thank you, thank you very much!","Happiness, Excitement"
"Thank you, thank you very much!","Happiness, Excitement"
Let's celebrate with some maple candy!,"Happiness, Excitement, Anticipation"
No!,"Anger, Surprise, Frustration"
At least tell me where you hid it.,"Anticipation, Confusion, Frustration"
Can I ask you a question?,"Confidence, Surprise, Anticipation"
Yeah.,Neutral
Have you ever had any weird romantic dreams?,"Excitement, Anticipation"
"Let me think. Oh, when I was younger I used to dream that I got married to Mayor McCheese, and on our wedding night I ate his head.","Happiness, Surprise, Disgust"
"Ok, well this is like that...in no way. I had a...I had a dream last night that I wanted to kiss Joey.","Surprise, Excitement, Anticipation"
"Wow, do you mean like kiss him-kiss him?","Surprise, Excitement"
"Oh yeah! I mean, that was pretty intense.","Confidence, Surprise, Excitement"
What do you think brought than on?,"Neutral, Confusion, Frustration"
"I don't know! I mean, maybe that's something to do with the fact that I saw him do a love scene yesterday.","Surprise, Confusion, Frustration"
A love scene? With who?,Confusion
Olivia.,"Neutral, Anticipation, Confusion"
"Olivia? I thought she was marrying Connor! (pause) Oh right, real life more important.","Surprise, Confusion, Frustration"
So do you think that my dream means anything?,"Confidence, Anticipation"
"I don't know. I mean, you saw him do a love scene, so maybe you don't have a thing for Joey, maybe you have a thing for Drake.","Confusion, Frustration, Longing"
Ah! Well it was Joey reading Drake's lines in the dream...,"Surprise, Confusion, Frustration"
"Of course it was! Trust me, when it comes to psychology I know what I'm talking about. I took two psych classes in college.","Confidence, Excitement, Optimism"
You took the same class twice.,"Neutral, Confusion, Frustration"
It was hard!,Frustration
Hey!,"Happiness, Surprise, Excitement"
Hey!,"Happiness, Excitement, Anticipation"
Hi.,Neutral
"Here, Monica, look what I got to wear when I play at the restaurant (she dons a top hat) uh, huh wait! (she raises a pair of spectacles to her eyes) Right? I mean, this might even class up the ballad of the uncircumcised man.","Confidence, Excitement, Frustration"
"Oh...Phoebe? Maybe I wasn't clear before. I really love listening to your music here, but my restaurant is sort of an upscale place.","Neutral, Frustration"
"Right, yeah, ok, I'll ask the butler to fetch my diamonds out of the vault.","Confidence, Excitement, Optimism"
"Phoebe, it's not what you wear. It's sort of your songs... I just don't think you should play at the restaurant anymore.","Neutral, Sadness, Frustration"
"Oh, ok. Fine, I'll just, I'll take the hat back (she puts the hat in a bag and she crushes it angrily on the floor with her foot).","Anger, Disgust, Frustration"
"Hey, so you guys, the funniest thing happened, at work...","Happiness, Surprise, Excitement"
"Hey, so you guys, the funniest thing happened, at work...","Happiness, Surprise, Excitement"
My songs aren't good enough for your restaurant?,"Sadness, Disgust, Frustration"
"Ok, we're still on that.","Neutral, Confusion, Frustration"
I didn't say your songs were not good enough.,"Confidence, Neutral, Frustration"
Then what's wrong with them? Would they not go with your tiny portions of pretentious food?,"Anger, Disgust, Frustration"
Tiny portions?,"Disgust, Confusion, Frustration"
"Yeah well, excuse me","Confidence, Disgust, Frustration"
"Phoebe, it's not about quantity.","Neutral, Frustration, Optimism"
Well...it's not about quality.,"Neutral, Confusion, Frustration"
"Oh really, you want to talk about quality? Have you heard of a key? It's what some people sing in.","Confidence, Disgust, Frustration"
"Well at least all my songs don't taste like garlic. Yeah, there are other ingredients Monica.","Disgust, Frustration"
"Ok, so that's what we're doing. You know, when I'm in the coffee house bopping along to one of your songs, I'm wearing ear plugs.","Happiness, Contentment, Excitement"
"Ear plugs, or cloves of garlic?","Surprise, Confusion, Frustration"
"You know what? I take back what I said before. You keep playing at the restaurant, because with your music driving people inside, my bar sales are going up like crazy.","Happiness, Excitement, Optimism"
"What are people having, the garlic Martini?","Surprise, Disgust, Confusion"
"Here's your copy of the bill, we hope you enjoyed your stay.","Contentment, Neutral"
"Oh we did, and you still have all your lamps.","Happiness, Contentment, Confidence"
"Oh, I didn't factor in the room tax.","Neutral, Confusion, Frustration"
"Oh, I didn't factor in the room tax.","Neutral, Surprise, Frustration"
"Oh dude, don't worry about it, I found an unattended maid's car. We're way ahead of the game.","Confidence, Excitement, Optimism"
Oh my god.,"Fear, Surprise, Excitement"
Oh my god.,"Fear, Surprise, Excitement"
What?,"Surprise, Confusion, Frustration"
There's something new in the bowl.,"Neutral, Surprise, Excitement"
"Look, we have enough, just walk away.","Contentment, Confidence, Neutral"
"No, but I want...I want the pinecones!","Excitement, Frustration, Longing"
There's a forest right outside.,"Happiness, Contentment, Excitement"
It's not the same.,Neutral
"Ok, go quick!","Confidence, Excitement, Anticipation"
(to the receptionist) Thank you for a delightful stay.,Happiness
(to the receptionist) Thank you for a delightful stay.,"Happiness, Contentment, Confidence"
"Oh, my maple candy!","Happiness, Surprise, Excitement"
"Oh, my maple candy!","Happiness, Surprise, Excitement"
(singing) Food here at 'Javu'..will kill you..the food here at 'Javu' ...will kill you..,"Neutral, Fear, Disgust"
"Thank god, it's just you! I thought someone was swinging a bag of cats against the wall.","Fear, Surprise"
"Thank god, it's just you! I thought someone was swinging a bag of cats against the wall.","Surprise, Disgust"
"You'd better get back in that kitchen Monica, the garlic is not gonna overuse itself.","Anger, Disgust, Frustration"
"Ok, you have to stop playing now.","Neutral, Frustration"
Why? The only person my playing is bothering is you!,"Confusion, Frustration"
"Oh yeah? Ok, let's settle this, come on!","Confidence, Anger, Excitement"
(while Monica drags her in the restaurant) Get your garlic-peelers off me!,"Anger, Disgust, Frustration"
"(to the restuarant customers) Excuse me, excuse me, hi, I'm Monica Geller..I'm the head chef here.. (pauses as if waiting for something).. Ok, I was actually expecting a little applause there, but whatever! Ok, quick question: by a show of hands, how many of you were bothered by this woman's singing outside? (a few people raise their hands)","Confidence, Surprise, Frustration"
"Ok, ok, how many of you","Confidence, Disgust, Frustration"
"Alright, let me ask you this question: How many of you thought the music was fine, but not in keeping with the tone of the restaurant? (a few raise their hands again).","Disgust, Confusion, Frustration"
"Ok, well, who identified the tone of this restaurant as pretentious comma garlicky?","Neutral, Confusion"
Ok who thinks the food is delicious and a little pretention never hurt anyone? (a few raise their hands),"Happiness, Contentment, Excitement"
"Ok, well, alright, who thinks the food is fine, the music was fine, but your evening was ruined by this incessant poll taking? (all raise their hands).","Anger, Disgust, Frustration"
Excuse us! (then to Phoebe) Alright here's a question: Who was so worried about her restaurant being fancy that she made a big deal about her friend playing her music and feels really bad about it now? (raises her hand),Surprise
Oh...Who was so stupid and stubborn that she lashed out against her friend's cooking which she actually thinks is pretty great! (raises her hand),"Anger, Confusion, Frustration"
I'm sorry...,Sadness
I'm sorry too... (they hug),"Sadness, Love"
ooohh... hey! Wanna stick around and I'll whip you up some dinner?,"Happiness, Contentment, Excitement"
Yeah! As long as it's free! Food here is ridiculously over-p...,"Happiness, Contentment, Frustration"
"(smiling, raising her hand) Who's hoping the hand raising thing is still cute enough that you won't hate me?","Happiness, Contentment, Optimism"
"(smiling, raising her hand) Who's hoping the hand raising thing is still cute enough that you won't hate me?","Happiness, Confidence, Excitement"
Hey!,"Happiness, Surprise, Excitement"
Hey!,"Happiness, Surprise, Excitement"
"Joey, do you have peanut butter on the back of your head?","Neutral, Surprise, Confusion"
(Touches the back of his head and licks his fingers) Oh man! I thought I got it all!,"Disgust, Confusion, Frustration"
(looks puzzled) How...how...?,"Surprise, Confusion, Frustration"
"I was making a peanut butter smoothy, right?","Contentment, Excitement, Optimism"
uh-huh,Neutral
"And I couldn't find this little plastic thing (holds up plastic thing) that goes on top of the blender...and I thought...well... how important can that be, right...? Turns out very!","Surprise, Frustration"
(to herself) Wow...definitely just Drake...,"Confidence, Surprise, Excitement"
What?,"Surprise, Confusion, Frustration"
What...how is it going with Drake?,"Surprise, Anticipation, Confusion"
Oh...I don't think it's going very well...,"Neutral, Sadness, Frustration"
What...that scene I saw was so good!,"Happiness, Surprise, Excitement"
"Well, I'm feeling really insecure about the one we are shooting tomorrow...","Fear, Frustration"
"Joey, is this that thing that you do when you say you're bad so I'll give you a compliment?","Confusion, Frustration, Optimism"
"A little. Yeah no, I really am worried, you know, I mean I have to make it convincing that I'm in love with Olivia.",Love
So?,"Neutral, Confusion, Frustration"
So...I've never played that!,"Excitement, Confusion"
"Ooh! Honey, it can't be that hard, I mean, you've been in love before?","Confidence, Excitement, Nostalgia"
Uh...well...just once...with you...,"Neutral, Nostalgia, Longing"
Ok...this could be a little awkward...I'm just going to blow past it... well can't you just use that method actor thing where you use your real life memories to help you in your performance?,"Confidence, Neutral, Frustration"
(looks at her for a moment) What the hell are you talking about??,"Anger, Confusion, Frustration"
"(shakes her head) Alright, alright look, just uh... just try to remember how  you felt when you were in love, and think about that when you're playing the scene.","Love, Excitement, Nostalgia"
"(approvingly) Oh! ok, yeah, I think I can do that. Yeah ok, there's this party scene coming up.. and Olivia and her husband are there and all Drake wants to do is grab her and kiss her, but he can't... And that makes me think about all those times when I wanted to grab you and kiss you, but you didn't know so I would just pretend everything was cool, but really, it was killing me.","Love, Nostalgia, Longing"
"(looks touched) Joey, you never..you never talked about that before...","Sadness, Surprise, Nostalgia"
"Well.. hey, you know what else I could use? There's a scene where Drake sneaks into Olivia's bedroom, and she doesn't know he's there - which never happened with us! And he knows he shouldn't be there, but he just wants to look at her... you know? (In a romantic voice) And I remember all those mornings before you even put on your make-up, when I would think to myself, my God, she...is... beautiful... (Rachel looks very moved) and it hurts so much, cuz I knew I could never tell you (pauses, while looking at her with sentiment) but it was worth it just to be there looking at you.","Sadness, Love, Longing"
(excited) Thanks dude!!!This is GREAT!! (leaves Rachel very touched on the couch and goes into his room),"Happiness, Excitement"
(excited) Thanks dude!!!This is GREAT!! (leaves Rachel very touched on the couch and goes into his room),"Happiness, Excitement"
I got you something from Vermont! (Sits down at the table),"Happiness, Love, Excitement"
(without looking up from what she's doing) Besides tampons and salt? (Then looks) Ooh! My God! Maple candy! That's so sweet of you. (Opens the box) That's weird...it's empty!,"Surprise, Confusion, Frustration"
"(sounds excited) Hi you guys! what's going on, you... you guys wanna hang out...or...? (Looks around the room nervously) do you...do you guys hear a buzzing?","Fear, Excitement"
"(sounds excited) Hi you guys! what's going on, you... you guys wanna hang out...or...? (Looks around the room nervously) do you...do you guys hear a buzzing?","Fear, Excitement"
