Dialogue,Emotions
"What are you guys talking about, I loved it! It was soo moving. Oh, plusit’s just, it’s so different from the stuff you usually hear.","Surprise, Love, Excitement"
"You mean like, music?","Neutral, Excitement, Confusion"
"Yeah, I know what you’re thinkin’! Yes, yes, your breastsare just as firm and juicy.","Confidence, Disgust, Frustration"
Come in!,"Happiness, Confidence, Excitement"
"(entering) Hey! (sees what’s on TV) Oh God, is that","Fear, Surprise, Disgust"
"Uh yes, but uh, I just watch it for the articles.","Neutral, Confusion, Frustration"
So is Joey around?,"Neutral, Anticipation"
"No-no, he’s not back yet, but he’ll be here any minute. Souh, come on in. Have a seat. Bow or stern?","Confidence, Excitement, Anticipation"
"I uh, don’t really have a preference. You?",Neutral
"I like it in the stern. (Realizes what he just said.) …of theboat. (The phone rings, and he answers it.) (on phone) Hello.","Neutral, Surprise, Confusion"
"(on the other end at a pay phone) Hey, it’s me. Listen Casey and Iwere on our way back and had a little car trouble.","Neutral, Anticipation, Frustration"
What happened?,"Surprise, Confusion, Frustration"
"We broke down on the Parkway, so I have to walk back and get sometransmission fluid. And hey, listen could you please tell Kathy that I’ll be there assoon as I can.","Neutral, Frustration, Optimism"
Why can’t you tell her?,"Confusion, Frustration, Longing"
"‘Cause I only have one quarter, and I think my time is aboutto—(he stops talking suddenly)","Neutral, Frustration"
Joey! Joey!!,"Happiness, Excitement, Anticipation"
Yeah?,Neutral
I thought your time ran out.,"Neutral, Surprise, Confusion"
"Me too, but I guess I do have a couple of more—(his time runs out forreal)","Confusion, Frustration, Optimism"
"(to Kathy) Uhh, that was Joey. He’s running a little late, hesays he’s sorry.","Neutral, Frustration"
Oh.,"Neutral, Surprise, Confusion"
"So I guess it’s just uh, you and me then.","Contentment, Neutral, Optimism"
"Oh, okay.",Neutral
"Yeah, I think it is!","Happiness, Confidence, Excitement"
So what did you do today?,"Contentment, Neutral"
"Oh, I had an appointment to get my haircut…",Neutral
"(interrupting) Oh, it looks great!","Happiness, Confidence, Excitement"
…and then it got canceled.,"Neutral, Sadness, Frustration"
"Well, I could cut it.","Confidence, Neutral, Frustration"
Really?! You do that?,"Surprise, Excitement"
"Yeah, I do. Of course, I learned at my aunt’s dog grooming shop, buthey, what do you say?","Confidence, Excitement, Anticipation"
"Dog grooming huh? Okay, just don’t make my tail too poofy.",Contentment
You have really great hair.,"Happiness, Confidence, Love"
"Well, thanks. I grow it myself. (Kathy is running her fingers throughhis hair, and Chandler catches himself enjoying it too much.) Y’know who also hasgreat hair is Joey!","Happiness, Contentment, Excitement"
"Yes! Yeah! Joey has great hair! Umm, I’m basically done here. Justlet me get this off your neck.","Happiness, Contentment, Excitement"
What-what ‘cha doin’?,"Surprise, Confusion"
Checking to see if it’s even.,"Neutral, Confusion, Frustration"
‘Kay.,"Contentment, Confidence, Neutral"
Looks good.,"Happiness, Contentment, Confidence"
(jumping up to answer the phone) Oh the phone! The phone’s makingsounds! (On phone) Hello!,"Surprise, Excitement, Anticipation"
"(on phone) Hey dude, it’s me.","Happiness, Confidence, Excitement"
Hey it’s Joey!,"Happiness, Confidence, Excitement"
"Listen uh, I’m really sorry, it looks like I’m gonna be stuckhere for a while. I got the transmission fluid, but when I went to put it in the car, thetransmission wasn’t there!","Surprise, Confusion, Frustration"
What?,"Surprise, Confusion, Frustration"
"Yeah, it must’ve fallen out a few blocks back. I just figured we hita dog.","Neutral, Confusion, Frustration"
Okay.,Neutral
"Listen uh, could you put Kathy on, I wanna apologize.",Sadness
Oh yeah man. (to Kathy) Joey. (Hands her the phone.),"Happiness, Confidence, Excitement"
"(on phone) Hey. (listens) Oh no it’s fine, don’t worry aboutit. (listens) Yeah-no, stop apologizing, it’s okay. (listens) Yeah! I’ll talk toyou tomorrow. (hangs up) (to Chandler) I should uh, probably go.","Happiness, Contentment, Confidence"
Yeah. Yes! Yeah.,"Happiness, Confidence, Excitement"
I forgot my purse.,"Neutral, Confusion, Frustration"
Oh.,"Neutral, Surprise, Confusion"
"No, I really did forget my purse.","Neutral, Confusion, Frustration"
"No-no-no-no, this is bad! It’s bad! This is bad!","Sadness, Fear, Frustration"
Horrible!,"Sadness, Disgust, Frustration"
"Wait the uh, the kiss or the situation?","Anticipation, Confusion, Frustration"
"No-no-no, the kiss was good.","Happiness, Contentment, Love"
Okay!,"Happiness, Contentment, Excitement"
"No, but that’s bad!","Surprise, Disgust, Frustration"
"Ooh! Yes! Okay! Here’s what we do, we-we forget it happened.","Surprise, Excitement, Optimism"
What?!,"Surprise, Confusion, Frustration"
"Okay, we-we swallow our feelings. Even if it means we’re unhappyforever. Sound good?","Sadness, Frustration, Longing"
Can you really do that?,"Surprise, Anticipation, Confusion"
"I have to; he’s my best friend, and you’re seeing him.","Love, Frustration, Longing"
"Chandler, I like Joey a lot, but with you…","Happiness, Contentment, Love"
"(interrupting) Oh-no-no-no! Don’t! Don’t! See-see,you’re getting me confused, I’m starting to urn.","Disgust, Confusion, Frustration"
"I’m sorry. If you wanna pretend that nothing happened, I can try.","Sadness, Confusion, Frustration"
I-I think we have too.,"Neutral, Confusion, Frustration"
Okay. Bye.,Neutral
Bye. (Kathy leaves and Chandler wonders over to and leans up againstthe door.) Are you still out there?,"Neutral, Confusion, Frustration"
(outside the door) No. (Chandler opens the door and they kiss again.),"Happiness, Love, Excitement"
(His voice is altered to sound like a computer.) Electrifying. (He playsthe sound of a ticking clock.) Emphatic time-time-time…,"Excitement, Anticipation, Optimism"
"(to Rachel and Phoebe) Y'know, there’s a","Happiness, Excitement, Anticipation"
(pushing Monica back onto the couch) It’s so inspired! Look at him!Look at him go!,"Happiness, Confidence, Excitement"
(with the altered voice) Thank you guys-guys-guys…,"Surprise, Excitement"
"(to Phoebe) Hey, aren’t you up next?","Confidence, Excitement, Anticipation"
"Oh no, I’m not playing tonight.",Sadness
Why not?,"Confidence, Excitement, Optimism"
I can’t follow Ross! It’d be like those bicycle ridding chimpsthat followed,"Fear, Confusion, Frustration"
"Phoebe, Ross sucks!","Anger, Disgust, Frustration"
"Phoebe, the place has emptied because of him.","Sadness, Disgust, Frustration"
"Oh my God, he’s not even appreciated in his own time. I would giveanything to not be appreciated in my own time!","Sadness, Frustration, Longing"
"Okay. Umm, Phoebe, you suck too.","Anger, Disgust, Frustration"
"Yeah, Phoebe you’re… awful!","Anger, Disgust, Frustration"
You guys. You suck too. (She hugs them both.),"Happiness, Love, Frustration"
Aww man! I can’t believe I locked myself out again! (He knocks on thedoor.),"Surprise, Disgust, Frustration"
Hang on buddy! (He goes over and unlocks the door and opens it toreveal a fully furnished apartment.),"Happiness, Surprise, Excitement"
(rushing in) Oh my God! What happened here? Did you do all this?,"Fear, Surprise, Confusion"
I sure did.,"Confidence, Excitement, Optimism"
Why?,"Neutral, Confusion, Frustration"
"Well, I just thought it’d make me feel good to do something nicefor my friend.","Happiness, Contentment, Love"
"Well, you’re amazing.","Happiness, Love, Excitement"
Oh no-no-no.,"Sadness, Fear, Surprise"
"(very excited) A TV as if it appears from nowhere! That’s the dream!Man, how did you afford this stuff?","Surprise, Excitement"
"Well, y’know I’m 29. I mean who needs a savings account.","Contentment, Confidence, Neutral"
"Oh, you are the best friends anyone has ever had.","Happiness, Love, Optimism"
"Oh, I don’t know.",Neutral
"Oh-no-no-no, you are! You do this, you give me the great advice, and heylisten, I was thinking about what you said yesterday about focusing on one woman, I’mgonna do that.","Confidence, Excitement, Optimism"
You mean with Casey.,"Confidence, Surprise, Anticipation"
"No-no-no, I think I’m gonna see how things go with Kathy. She’spretty cool.","Happiness, Confidence, Excitement"
Or Casey.,"Neutral, Confusion, Frustration"
"No-no, Kathy.",Neutral
Could be Casey.,"Neutral, Disgust, Confusion"
"No. No, Kathy.","Sadness, Confusion, Frustration"
Consider Casey.,"Confidence, Excitement, Anticipation"
Y’know what I think? I think somebody’s got a little crush onCasey. How ‘bout I fix you two up? What do you think?,"Excitement, Anticipation"
That all the pieces of my life are falling right into place!,"Happiness, Contentment, Optimism"
(to Phoebe) Hey!,"Happiness, Love, Excitement"
"Hey! You were really great! You were really, really great!","Happiness, Confidence, Excitement"
"Oh, thanks, thanks. So Monica tells me that uh, you don’t want toplay anymore because me and y'know my talent. Is that true?","Confusion, Frustration, Optimism"
"Well, kinda. Yeah. Yeah.","Confidence, Excitement, Optimism"
Pheebs…,"Happiness, Contentment, Love"
"Yeah, I-I can’t—I mean y’know I was trying to be reallyy'know okay and upbeat about it, I just—I feel so dwarfed by your musical gift.I…",Sadness
"See but, Pheebs that-that is the exact opposite intent of my music.Y’know my music is-is meant to inspire, and if it bothers you this much, then I…I won’t play anymore.","Sadness, Disgust, Frustration"
"Oh no. No-no-no, don’t do that! How could I live with myself if Iknew I was depriving the world of your music.","Sadness, Fear, Confusion"
"Yeah, okay.",Neutral
Hey Chandler! Saw the new furniture. Very nice.,"Happiness, Contentment, Excitement"
Yeah! Joey has the best boyfriend ever!,"Happiness, Love, Excitement"
I kissed Kathy.,"Happiness, Love, Excitement"
What?,"Surprise, Confusion, Frustration"
Are you serious?,"Surprise, Confusion, Frustration"
Does Joey know?,"Anticipation, Confusion, Frustration"
"No. Is there anyway,","Confusion, Frustration, Longing"
You obviously haven’t screwed over a lot of your friends. (They alllook at her) Which we all appreciate.,Unknown
"No the-the sad thing is, if you had told him how you felt before youkissed her, knowing Joey, he probably just would’ve just stepped aside.","Sadness, Frustration"
"Oh, don’t say that! Don’t say that. That’s not true. Isit?","Sadness, Fear, Confusion"
"I think maybe, yeah.","Contentment, Confidence, Neutral"
He loves you.,"Happiness, Confidence, Love"
Then why didn’t you tell me to do that?!!,"Anger, Confusion, Frustration"
"Well, I said-I said something to Phoebe.","Confidence, Nostalgia, Frustration"
"Yeah! No, that’s right. And I thought it was a really good idea.","Happiness, Confidence, Excitement"
"I know, I remember that!","Happiness, Excitement, Nostalgia"
I remember you did.,"Confidence, Excitement, Nostalgia"
God!! (Sits down in disgust.) What am I gonna do?!,"Fear, Disgust, Frustration"
"Well, Chandler, you’re gonna have to tell him.","Confidence, Neutral, Frustration"
Why?! Why do I have to tell him?!,"Anger, Confusion, Frustration"
Because you do.,"Confidence, Frustration, Optimism"
"Yeah, I know.","Neutral, Confusion, Frustration"
"Hey, would it be okay if I wrote a song about this.","Excitement, Anticipation, Optimism"
Hey!,"Happiness, Excitement, Optimism"
Hey! Samboucha Margarita?,"Excitement, Anticipation, Optimism"
Is that a real thing?,"Surprise, Confusion"
"Well, we only had samboucha, so it is now.",Neutral
"Listen ah, Joe, I-I need to, I need to talk to you about something.","Neutral, Confusion, Frustration"
What’s up?,"Happiness, Contentment, Neutral"
"It’s-it’s about Kathy. Umm, uh, I like her. I like her a lotactually.","Love, Excitement, Optimism"
You do?,"Surprise, Excitement, Optimism"
Yeah.,Neutral
"Well, you’re timing couldn’t be better. She’s not mygirlfriend anymore.","Sadness, Disgust"
What?,"Surprise, Confusion, Frustration"
"Yeah, she broke up with me.","Sadness, Confusion"
"Oh uh, when?","Anticipation, Confusion, Frustration"
"Just now, after acting class. At first I thought she was doing some kindof scene, that’s why I let people watch.","Surprise, Confusion"
"Oh man, I am so sorry. Are, are you okay?",Fear
"Well, I’ve been better. But, I’m all right. So you like her huh?","Neutral, Confusion"
"Yes, but I-I uh, don’t have too.","Confusion, Frustration"
"No-no-no, no it’s uh, it’s okay.","Neutral, Confusion, Frustration"
Yeah?,Confidence
Yeah. You know why? ‘Cause you came to me first.,Confidence
"Well, I thought that would be the best thing to do.","Confidence, Neutral, Optimism"
"But hey, listen just so you know, you might have you’re work cut outfor you. ‘Cause when I talked to her, I kinda got the feeling that she’s intosome other guy. So…","Neutral, Surprise, Frustration"
"See uh, that’s-that’s actually what I wanted to talk to youabout. I-I think I know who the other guy is.","Confidence, Excitement, Anticipation"
Who?,"Neutral, Surprise, Confusion"
It’s me. I’m the other guy.,"Confidence, Surprise, Nostalgia"
What?,"Surprise, Confusion, Frustration"
"Yeah, I mean when you were late last night, Kathy and I got totalking, and one thing to another and…","Anticipation, Confusion, Frustration"
And what?! Did you sleep with her?!,"Anger, Surprise, Frustration"
No! No! No! I just kissed her.,"Surprise, Love, Excitement"
What?!! That’s even worse!!,"Anger, Surprise, Frustration"
How is that worse?!,"Anger, Confusion, Frustration"
I don’t know! But it’s the same!,"Neutral, Confusion, Frustration"
"Look, I’m sorry! But there’s nothing I can do, I thinkI’m in love with her!","Sadness, Confusion, Frustration"
Who cares?! You went behind my back! I would never do that to you!,"Sadness, Anger, Frustration"
"You’re right, I have no excuses! I was totally over the line.","Confusion, Frustration, Optimism"
"Over the line?! You-you’re-you’re so far past the line, thatyou-you can’t even see the line! The line is a dot to you!","Anger, Disgust, Frustration"
Yes. Yes! Right! And I feel horrible. You have to believe me!,"Sadness, Fear, Frustration"
Is that why you bought all this stuff?! (Chandler makes a face likeWell,"Anger, Disgust, Frustration"
Probably because…,"Neutral, Confusion, Frustration"
"Because it’s all tainted with your betrayal. From now on thisapartment is empty for me! And I’m not happy about you either. (The bread makerdings) Oh, and just so you know, I made that bread for you. (Joey walks into his bedroomand slams the door.)","Sadness, Anger, Frustration"
"Oh my God, he’s lost it. He’s totally lost it.","Fear, Surprise, Frustration"
(removing ear plugs) What?,"Surprise, Confusion, Frustration"
"Phoebe, his music could not","Neutral, Confusion, Frustration"
"Thank you, thanks. (Sits down next to the girls) Yeah, I lost it.Y’know, I’m not gonna play anymore, (to Phoebe) would you, can you finish myset?","Neutral, Frustration, Longing"
"After that? Yeah! No, I mean if I can help.","Confidence, Excitement, Anticipation"
"Yeah, like I could","Confidence, Frustration"
What?,"Surprise, Confusion, Frustration"
I played bad on purpose guys.,"Neutral, Confusion, Frustration"
"Okay, so you were trying to play bad this whole time.","Neutral, Confusion, Frustration"
"Yeah—no, just that last song.","Neutral, Disgust, Frustration"
