Dialogue,Emotions
"Oh, that is","Neutral, Confusion, Frustration"
"Well, that’s what I said, but it turns out, Mike was planning   on proposing to me that same way last night!","Surprise, Excitement, Nostalgia"
"Oh my God, Mike was gonna propose?","Surprise, Excitement, Anticipation"
"Phoebe, that’s huge!","Happiness, Surprise, Excitement"
"Well, do you wanna marry him?","Neutral, Confusion, Frustration"
"Yeah, I really do! Yes, but, after I dumped on the way he was gonna   propose to me, I don’t think he’s ever gonna ask again! I mean,   I said no in Barbados and now this!","Sadness, Disgust, Frustration"
She's right! If I were a guy and... (stops himself  mid-sentence...everyone stares at him) Did I just say,"Surprise, Confusion"
"Maybe you don't need him to propose to you, maybe you can propose to   him!","Confidence, Excitement, Optimism"
"Oh, I don't know, I don't know, isn't that a little desperate?","Fear, Confusion, Frustration"
"I proposed to Chandler! (Phoebe stops herself from laughing) Alright,   moving on...","Happiness, Surprise, Confusion"
"Oh, I don't think it was desperate, I think it was amazing!","Confidence, Excitement, Optimism"
Thank you.,"Happiness, Contentment, Neutral"
"(To Rachel and Ross) Well, do","Confidence, Excitement, Anticipation"
I think it could be kind of great!,"Happiness, Excitement, Optimism"
Absolutely! You'll love the feeling! There's nothing like it!,"Confidence, Excitement, Optimism"
"Ok, ok, so how should I do it?","Confidence, Anticipation, Frustration"
"How about at a game, on the big screen?","Excitement, Anticipation, Optimism"
"(Sarcastically) Uuuh!! How about at a Footlocker? (claps her hands   together, faking excitement)",Disgust
"What? what? He obviously thinks that's a nice way to be proposed to,   plus he'd never suspect it!","Confidence, Surprise, Excitement"
"Yeah, that does make sense. Ok, now, would... would you two (points   to Ross and Chandler) like that?","Contentment, Confidence, Excitement"
Sounds good to me... but what would a,"Neutral, Confusion, Optimism"
(To Rachel) Nana is on the phone (Hands the phone over to Rachel),"Neutral, Excitement, Anticipation"
"(Takes the phone) Oh! That's interesting, since she died seven years   ago!!","Surprise, Disgust, Confusion"
She did? Who got her condo in Boca?,"Surprise, Anticipation, Confusion"
"(Into the phone) Hello? (announces to Amy) Oh, it's our nanny! (goes   back to the phone conversation) Hi! Oh... God! I hope you feel better! Ok, bye!   (Hangs up) (To Ross) That's Molly, she's sick. Can you watch Emma today?",Neutral
"No, I can't. I have back-to-back classes. Did Molly say what she had?   Because my throat's been hurting?","Neutral, Confusion, Frustration"
Menstrual cramps.,"Neutral, Sadness, Frustration"
I don't think that's what this is.,"Neutral, Confusion, Frustration"
"(To Monica, Chandler and Phoebe) Can any of you watch Emma?","Confidence, Neutral, Anticipation"
"No, sorry sweety..","Neutral, Sadness, Frustration"
"No, I've got work and then I'm proposing..","Confidence, Excitement, Anticipation"
"(To Ross) Great, shoot, what are we gonna do?","Anticipation, Confusion, Frustration"
"Well, I can do it.","Contentment, Confidence, Optimism"
"(Thinks for a moment) Well, actually...",Confidence
"(He interrupts her immediately, and drags her by her arm to the other   side of the room) Well, can I talk to you for a sec.?","Anger, Fear, Frustration"
Yeah.,"Contentment, Confidence, Neutral"
"Um, I do not want her baby-sitting our child.","Neutral, Disgust, Frustration"
Why not?,"Confidence, Excitement, Anticipation"
"Well, for one thing, she keeps calling her Ella!","Surprise, Confusion, Frustration"
"Fine, we'll call the next one Ella.","Contentment, Confidence, Neutral"
(Shocked) Wha... the,"Surprise, Confusion"
"(a little confused) Okay, um... I don't want her watching our baby.","Confusion, Frustration"
"Ross, I am trying to help her become a better person. This is a huge   breakthrough for her! She just offered to do something for another human being!!","Happiness, Excitement, Optimism"
I... I don't know..,"Confusion, Frustration"
"Ross, I'm telling you, she's giving up getting her eyebrows (points   at her own to emphasize the word) shaped to do this alright? Do you understand   how important that is in our world?","Confusion, Frustration"
"um... listen, I couldn't help but overhear... 'cause I was trying to...   Listen, let me do this alright? I really wanna help you guys out, and plus Rachel's   been so wonderful to me... (looks at hem pleadingly)",Unknown
Absolutely.,"Happiness, Contentment, Confidence"
(very excited) Oh! Great! So how much does it pay? (Ross just gives up and leaves),"Surprise, Excitement, Frustration"
Hey Joe! How's the second draft of the letter coming?,"Confidence, Excitement, Anticipation"
"Great, I'm finished! In fact, I just dropped it off at the agency.","Happiness, Confidence, Excitement"
You dropped it off?,"Neutral, Surprise, Confusion"
Yeah.,Neutral
Can we read it? Can you print out another copy?,"Confidence, Neutral, Frustration"
"No can do amigo. No, I didn't use the computer. Felt more personal to   hand-write it. (Chandler and Monica look even more shocked)","Surprise, Confusion"
You hand-wrote it?,"Neutral, Surprise"
"Yeah, and don't worry. I didn't try to sound smart","Contentment, Confidence, Neutral"
"Oh my God, oh my God, that letter is gonna go in our   file! We're never gonna get a kid. No, we're gonna be one of those old couples   that collects orchids or has a lot of birds!","Sadness, Fear, Frustration"
"It's ok, it's ok. You know what? (Takes out his mobile) I'll just   call the agency and tell them to throw out the letter. (starts dialing)","Confidence, Frustration, Optimism"
Okay good.,"Contentment, Confidence, Neutral"
"(on the phone) Hello, this is Chandler Bing. Somebody just dropped   off a handwritten recommendation letter, and.. (listens) Uh-huh... Uh-huh...   okay... thank you. Good-bye. (hangs up looking very confused).","Surprise, Confusion, Frustration"
"Ugh, we're screwed, aren't we? You know what? Just tell me on the way   to the bird store.","Fear, Frustration"
(Still looks confused) They loved it.,"Happiness, Surprise, Confusion"
What?,"Surprise, Confusion, Frustration"
They thought it was very smart of us to have a,"Happiness, Contentment, Confidence"
(surprised) They thought Joey was a child?,Surprise
"She guessed 8, 9, based on his","Confidence, Excitement, Anticipation"
Hi!,"Happiness, Excitement, Optimism"
"Hey, what did you guys do today?",Neutral
"Ella wanted to go out, so we went shopping and got some sushi.","Happiness, Contentment, Excitement"
That sounds like fun.,"Happiness, Excitement, Anticipation"
"Yeah, not really. Babies are dull.","Neutral, Disgust, Frustration"
"(To Emma) Hey! Hi, how's my girl?","Happiness, Love, Excitement"
"I'm fine! And, I got you a present for letting me stay with you. Ready?","Happiness, Excitement, Anticipation"
(sounds excited) Yeah!,"Happiness, Excitement, Optimism"
Ta-daaa!,"Happiness, Surprise, Excitement"
(not excited anymore) You pierced her ears!?,"Sadness, Surprise, Disgust"
(Very excited about it) Doesn't it make her nose look smaller?,"Contentment, Confidence, Excitement"
You pierced her ears? How could you do this without telling me?,"Anger, Surprise, Frustration"
"Well, if I had told you, then it wouldn't have been surprise, now would   it?","Confidence, Surprise, Frustration"
I think she looks cute. (Rachel turns around and stares at him angrily)   ... but I am wrong!,"Anger, Surprise, Frustration"
"Oh my God, Oh my God, here comes Ross. He's gonna flip out.","Fear, Anticipation, Frustration"
"Why, did something happen to his falafel cart?",Surprise
Ugh. (takes the hat and covers Emma's head and half her face with it),"Disgust, Frustration"
Hey guys.,"Happiness, Excitement, Optimism"
"Hey Emma. Oh, why is she wearing her hat so low? She can barely see.   (Wants to take the hat off, but Rachel tries to stop him).","Confusion, Frustration"
"Nah, I don't really want her to see.","Neutral, Fear, Disgust"
Why not?,"Confidence, Excitement, Anticipation"
Because there are so many terrible sights in this world.,"Sadness, Fear, Disgust"
Like war. Or that thing in Joey's refrigerator. Remember? It was   in a milk carton but it looked like meat?,"Neutral, Disgust, Confusion"
Come here (Removes Emma's hat) Oh! There she is! Hi!,"Happiness, Surprise, Excitement"
"(sees how strangely Monica, Chandler and Rachel are looking at him) What?","Surprise, Confusion, Frustration"
Nothing.,Neutral
(Back to Emma) Hi! (Looks at her) What... (Moves the stroller away from   him so he can get a better look at her. He looks at her confused. Finally he   realizes the difference and gasps). Please tell me those are clip-ons.,"Surprise, Confusion, Frustration"
"Oh, they're real!","Confidence, Surprise, Excitement"
Did she (points at Amy) do this to her? I told you we shouldn't have   left Emma with her!,"Anger, Frustration"
"I know, I know, and you were right Ross. (To Amy)  You are","Happiness, Contentment, Confidence"
"Hey you know what, this kid needs me, okay? She needs   to have a cool fun aunt!","Happiness, Confidence, Excitement"
"I'm a cool, fun aunt!","Happiness, Confidence, Excitement"
(Sarcastically) O-Okay!,"Confusion, Frustration"
Hey! Monica can be cool and fun at organized indoor projects!,"Happiness, Excitement, Optimism"
I can't believe this. All I wanted to do was help you try to figure   out what to do with your life and this is how you repay me?,"Anger, Frustration"
"Well, I don't need you to help me, because I already know what I'm going   to do with my life.","Contentment, Confidence, Optimism"
Oh yeah? Since when?,"Confidence, Surprise, Frustration"
Since today... I am going to be a baby stylist.,"Confidence, Excitement, Optimism"
(looks at Ross and then at Amy again in disbelief) What?,"Surprise, Confusion"
That's not a,"Confidence, Disgust, Frustration"
"Well, it should be. I'm gonna help babies learn how to accessorize, what   colors to wear, what clothes are slimming...","Confidence, Excitement, Optimism"
(shouting) Babies don't care if they're slim.,"Anger, Disgust, Frustration"
Enter Amy!,"Happiness, Excitement, Anticipation"
"(very angry) Amy, I ju... I just... I just wanna...","Anger, Confusion, Frustration"
What? What are you gonna do?,"Fear, Confusion, Frustration"
"(pointing at Amy, shouting) No more falafel for you!","Anger, Disgust, Frustration"
"Great game, huh?","Happiness, Excitement, Optimism"
"Uhuh, uhuh... (seems distracted)","Neutral, Confusion"
Why do you keep looking at the screen?,"Neutral, Confusion, Frustration"
I'm not. I'm praying. (looking up) Please let the Knicks win... Thank   you Thor! (Mike is standing up) Where... where are you going?,"Happiness, Anticipation, Confusion"
Going go to the bathroom.,Neutral
"Well, I think you should wait.","Neutral, Confusion, Frustration"
Why?,"Confusion, Frustration"
"Well, if you don't... if you don't hold it in, you don't get all the   nutrients.","Neutral, Confusion, Frustration"
"Knicks fans, please turn your attention to the   big screen on the scoreboard. Someone has a special question to ask.","Surprise, Excitement, Anticipation"
Mike Hannigan... will you marry me? (Mike looks bewildered),"Surprise, Confusion"
Get a load of this...,"Confidence, Surprise, Excitement"
That's not very enlightened!,"Disgust, Confusion, Frustration"
"Hey, hey! (shouting) Boo us? Boo you!","Confidence, Anger"
"(picks up the phone) Hello? Yeah, this is Joey Tribbiani...   Oh, hi! Well, I'm glad you liked my letter... No my mommy and daddy aren't home   right now... (looks puzzled) Okay, bye bye. (hangs up) (to himself) She was   nice!","Happiness, Surprise, Confusion"
"Joey, get Amy's bags, she is moving out!","Sadness, Surprise, Anticipation"
Whoo-hoo! (and leaves for Rachel's room),"Happiness, Excitement, Anticipation"
You're kicking me out?,"Sadness, Surprise, Frustration"
You put holes in my baby's ears!,"Sadness, Anger, Frustration"
"Yeah well, at least now people will know she is a","Confidence, Anger, Disgust"
(gasps) I can't believe I ever even tried to help  you. You are,"Sadness, Anger, Disgust"
"You know what? Ever since I got here, you have been nothing but negative.","Sadness, Anger, Frustration"
Excuse me?,"Surprise, Confusion, Frustration"
"You didn't want me to marry the old guy with the great apartment. Then,   I tried to help your daughter to de-emphasize her flaws (frantically pointing   at her nose) And suddenly I am the bad guy?","Anger, Confusion, Frustration"
"(yelling) Joey, where are those bags?","Anger, Anticipation, Frustration"
(Yelling from Rachel's room) She has a lot of crap!,"Anger, Surprise, Disgust"
"You know what? When I moved in here I thought: This is gonna be so great.   Just us sisters, back together again like when we were kids, except without   that stupid Jill... Oh! Who has gotten fat by the way...","Anger, Disgust, Frustration"
(doesn't believe what she's hearing) Seriously?,"Surprise, Confusion"
hm-mmm... Mom said she gained like fifteen pounds.,"Sadness, Disgust, Frustration"
Hips or thighs?,"Surprise, Disgust, Confusion"
Ass and face.,"Surprise, Disgust, Confusion"
(gasps) Oh! Oh my God! I thought she was on Atkins.,"Surprise, Disgust"
"She was. Carbs found her... See, this is what I wanted. Two sisters, talking   about real stuff.","Happiness, Contentment, Excitement"
"(embarrassed) Oh, I can give you that.","Confidence, Neutral"
You can?,"Confidence, Surprise, Excitement"
"Yeah. I just, I kept trying to make you a better person, but you're...   you're already a pretty perfect version of what you are.","Contentment, Neutral, Frustration"
"(touched) Thank you. I've got to admit, Emma",Happiness
Did you just say Emma?,"Surprise, Anticipation, Confusion"
"Ugh, I'm sorry... Ella.",Sadness
"That woman at the game didn't know what she was talking   about. Mike, obviously you have balls.","Confidence, Disgust, Frustration"
"But please, let's just forget the whole thing.","Neutral, Sadness, Frustration"
"(the waiter puts a piece of cake on the table) I would love it. Consider   it forgotten... But just so you know... however and whenever you decide to propose,   I promise I'll say yes. Whether... whether, you know, it is in a basketball   game, or in sky writing, or you know, like some lame guy in a cheesy movie who   hides it in the cake.","Happiness, Love, Excitement"
"It's in the cake, isn't it?","Surprise, Confusion"
"(puts on a fake smile) Where else would lame Mr. No Balls hide it? (he   takes the ring from the cake, and cleans it with a napkin)","Neutral, Disgust, Frustration"
"What's the matter with me? How do I keep ruining this? I'm sorry, I'm   sorry!","Sadness, Frustration"
No! It's my fault. I keep trying to propose in these stupid ways and   all I wanna do is tell you that I love you and I want to spend the rest of my   life with you.,"Love, Frustration, Longing"
I'm gonna do this,"Confidence, Excitement, Optimism"
Oh my God!,"Fear, Surprise, Excitement"
"Phoebe, I...","Confusion, Frustration, Longing"
"Wait! Oh wait! (she takes off a ring that was already on her left ring   finger. After that Mike starts to kneel again, but then...) Oh no! (She was   wearing rings on all her fingers and her thumb, and takes all of these off.)","Surprise, Confusion, Frustration"
Ready?,"Excitement, Anticipation, Optimism"
Uh-huh! (and now Mike kneels properly),"Happiness, Confidence, Excitement"
"Phoebe, I love you. There's no-one else in the world I would ask to marry   me... three times. But I wanna take care of you, have babies with you, and grow   old with you... Phoebe Buffay, will you marry me?","Happiness, Love, Excitement"
Yes!,"Happiness, Confidence, Excitement"
I love you!,"Happiness, Love, Excitement"
I love you more!,"Happiness, Love, Excitement"
"Not possible! (they kiss, and then Mike says proudly...) She's gonna   be Mrs. No Balls.","Happiness, Confidence, Excitement"
So how is the uhm... baby styling business going?,Neutral
Not that great. It's almost if people don't want to hear that their babies   are ugly.,"Neutral, Disgust, Frustration"
That's shocking!,"Surprise, Disgust"
"Oh! It's Ross... Hey Ross! (She says hey to the guy at the falafel stand,   whose only similarity with Ross would be his black hair.) Hello-oo Ross! (to   Rachel) He's rude!","Happiness, Surprise, Excitement"
