Dialogue,Emotions
Oh what?! Is she gonna cancel on me again?! How can she do this?Doesn’t she know it’s our anniversary?,"Anger, Frustration"
"All right ah, Ross, this is the extent of my knowledge on the subject.(holds up a notepad) Call Rachel.","Confidence, Neutral, Frustration"
What’s that on the bottom?,"Neutral, Confusion"
"Oh that’s my doodle of a ladybug, with a top hat. (to Phoebe)She’s fancy.","Happiness, Love, Excitement"
(answering her phone at work) Hello.,"Confidence, Neutral"
"Hey, honey.","Happiness, Love, Excitement"
"Oh, hi.","Neutral, Surprise, Confusion"
"Hey, what’s going on?","Neutral, Anticipation"
"Well, there was a disaster in shipping and I’ve got to get thisorder in. Honey, I’m so sorry, but it looks like I’m gonna be here all night.","Neutral, Sadness, Frustration"
"What, do you, well umm, oh how about I come up there?","Anticipation, Confusion, Frustration"
"No-no-no, no, honey please, I’ve got, I’ve just have so muchto deal with.","Sadness, Frustration"
"(to Monica) Anyway, I’m going out with Sergei again tonight, andum, could you come and be the translator’s date? So that when we, it’s time forour alone time, you two could split off. Y'know, he’s really, he’s kinda cute.","Excitement, Anticipation, Frustration"
"Yeah, well kinda cute, like really kinda cute, or kinda cute like yourfriend Spackel Back Larry?","Happiness, Confusion"
"Hey, don’t call him that! His name is Spackel Back Harry!","Anger, Frustration"
"Hey, y'know what, maybe we should get going. I mean what time didChloe say we should be there?",Neutral
"Uh, 10:30.",Neutral
What time is it now?,"Neutral, Anticipation, Confusion"
4:30.,Neutral
"Yeah all right, so we’ll hang out.","Happiness, Contentment, Excitement"
"Yeah. Hey, remember when she brought up that thing about the three of us?","Surprise, Nostalgia, Confusion"
Yes. Vividly.,"Happiness, Excitement, Anticipation"
She was kidding about that right?,Confusion
"Yeah, I-I-I think so. (Pauses and thinks about it for a second) Yeah,I-I think so...",Confusion
"God, that would be weird it that situation presented itself tonight, huh?","Surprise, Anticipation, Confusion"
"Yeah. Yeah, I mean what, what would we do?","Neutral, Confusion, Frustration"
"Dude, I don’t know.",Confusion
She was kidding.,Neutral
Yeah.,"Contentment, Confidence, Neutral"
"She was.... But y'know what, just in case, maybe we should come upwith a set of ground rules.",Neutral
"Yeah, for sure. Okay. Probably want the first thing to be, never open youreyes. Y'know, because you don’t want to be doing something and then look up and seesomething you don’t want to be seeing.","Confidence, Fear, Surprise"
"Yeah. Good call, nice one. Hold it!! Hold it! What if me eyes areclosed, and, and my hand is out there.... (holds his arm out and pretends to grabsomething with his hand.)","Surprise, Excitement, Confusion"
"Ah!! Okay! Eyes open at all times! Oh, hey, how do we decide where we...(clears throat) y'know each would, (clears throat again) y'know (pause) be?","Anticipation, Confusion, Frustration"
"Right. Right. Well ah, y'know we could flip for it.","Confidence, Neutral, Frustration"
"Yeah, I guess, but what’s like heads and what’s tails?","Confusion, Frustration"
"Well it you don’t know that, then I don’t want to do thiswith you.","Anger, Disgust, Frustration"
"(on the phone) No, no, no, I’m looking at a purchase order righthere and it clearly states that we ordered the Rivera bikini in a variety of sizes andcolours. And.... (listens) What does it matter, what I’m wearing?! Can I please speakto your supervisor? (listens) Thank you. (to Sophie) We’re holding.","Confidence, Anger, Frustration"
"(entering, carrying a basket) Hi!","Happiness, Confidence, Excitement"
"(startled) Oh!! My God, what are you doing here?","Fear, Surprise, Excitement"
Well you said you couldn’t go out so.... (pulls the cover off of thebasket),"Neutral, Surprise, Frustration"
"You brought a picnic, oh, what a boyfriend. That’s it, on Monday Istart wearing make-up.","Happiness, Love, Excitement"
"Ross honey, this is very nice, but, but I-I got a crisis.","Sadness, Confusion, Frustration"
"Yeah, but I got cous-cous!","Happiness, Confidence, Excitement"
"Honey, honey, I’m sorry, I know it’s our anniversary but Itold you on the phone I don’t have time to stop.",Unknown
"Okay, you don’t have to stop, I’m invisible, I’m not here.(lights a candle)",Confidence
"But I don’t, hmm... (on phone) Oh, who approved that order?!(listens) Well there is no Mark Robbinson in this office. (to Sophie) Get me Mark on thephone!","Surprise, Confusion, Frustration"
I love Mark. (to Ross) Do you know Mark?,"Happiness, Confidence, Love"
Yeah!!,"Happiness, Excitement, Optimism"
"Well, let me just check that with what I got here, all right see 038 isnot the number for (Ross starts making a lot of noise with a handheld pepper grinder) thisstore, 038 is Atlanta. And I...(stops and looks at Ross)","Disgust, Confusion, Frustration"
(stopping grinding) Pepper?,"Neutral, Surprise, Confusion"
(angrily) None for me.,"Neutral, Anger, Frustration"
"Okay sorry, whew.",Neutral
"I’m sorry, as I was saying the store number is wrong, and I’msorry but that’s... (notices a fire that Ross’s candle has started) Oh my God!!","Fear, Surprise, Frustration"
"(putting out the fire with a squeeze bottle of water) Okay, that’s afire. Oh yeah. Oh yeah.","Happiness, Confidence, Excitement"
"(on phone) Excuse me, I’m sorry, I’m gonna have to call youback, I’ve got a Schemp in my office. (hangs up) (to Ross) What are you doing?","Anger, Confusion, Frustration"
"I’m sorry. But ah, hey, oh, somebody’s off the phone, how‘bout a glass of wine by the fire, I could get it going again.","Happiness, Contentment, Excitement"
"Ross you’re not listening to me, I don’t have time to stop.","Confusion, Frustration"
"Come on Rach, you don’t have what, ten minutes?","Neutral, Frustration"
I don’t have ten minutes!!,"Anger, Frustration"
"What? (to Sophie) Sophie, does she have ten minutes?","Surprise, Anticipation, Confusion"
"Hey, Ross!!! I told you I don’t!","Confidence, Anger, Frustration"
"Don’t yell at me okay, this is the most I’ve seen you all week.","Neutral, Frustration, Longing"
"Look, I cannot do this right now, okay, I’ve got a deadline, wouldyou just go home, I’ll talk to you later. (storms out)","Anger, Frustration"
"Yeah, but wait...","Anticipation, Confusion, Frustration"
Good bye!,"Happiness, Contentment, Optimism"
"Actually, that’s our three hole punch.","Confidence, Neutral, Frustration"
Hey.,"Neutral, Confusion, Frustration"
"Hi. Look um, about what happened earlier...","Neutral, Confusion, Frustration"
"No, hey, well, I-I completely understand. You were, you were stressed.","Neutral, Frustration"
(throws her stuff down) I was gonna give you a chance to apologise tome.,"Anger, Disgust, Frustration"
For what? For letting you throw me out of your office?,"Anger, Disgust, Frustration"
You had no,"Sadness, Confusion, Frustration"
"Yeah, well excuse me for wanting to be with my girlfriend on ouranniversary, boy what an ass am I.","Anger, Frustration, Longing"
"But I told you, I didn’t have the time!","Confusion, Frustration"
"Yeah, well you never have the time. I mean, I don’t feel like I evenhave a girlfriend anymore, Rachel.","Sadness, Frustration, Longing"
"Wh, Ross what do you want from me? You want me, you want me to quit myjob so you can feel like you have a girlfriend?","Anger, Confusion, Frustration"
"No, but it’d be nice if you realised, it’s just a job!","Neutral, Disgust, Frustration"
,"Neutral, Confusion, Frustration"
Yes.,Neutral
Ross do you realise this is the first time in my life I’m doingsomething I actually care about. This is the first time in my life I’m doingsomething that I’m actually good at. I mean. if you don’t get that...,"Happiness, Confidence, Excitement"
"No, hey, I get that, okay, I get that big time. And I’m happy for ya,but I’m tired of having a relationship with your answering machine! Okay, Idon’t know what to do anymore.","Sadness, Confusion, Frustration"
Well neither do I!,"Anger, Confusion, Frustration"
Is this about Mark?,"Neutral, Confusion, Frustration"
(shocked) Oh my God.,"Fear, Surprise"
"Okay, it’s not, it’s not.","Neutral, Confusion, Frustration"
"Oh my God. I cannot keep having this same fight over and over again,Ross, no, you’re, you’re, you’re making this too hard.","Anger, Confusion, Frustration"
"Oh I’m, I’m making this too hard. Okay, what do you want me todo.","Confusion, Frustration, Optimism"
"I don’t know, I don’t know. Urrrgh! Look, maybe we should takea break.","Confusion, Frustration"
"Okay, okay, fine, you’re right. Let’s ah, let’s take abreak, (goes to the door) let’s cool off, okay, let’s get some frozen yogart, orsomething.. (opens the door)","Neutral, Frustration, Optimism"
No. (Ross is standing in the doorway.) A break from us.,"Neutral, Sadness, Frustration"
"And the advances in collating in the past five years, I mean we just gotin an X-5000, y'know. The X-5000 makes the X-50 look like a T-71.","Confidence, Excitement, Optimism"
"(seeing Ross enter) Hey, it’s the dinosaur guy. (runs over to Ross)Hi, Ross.","Happiness, Surprise, Excitement"
"Oh, hi Chloe.","Happiness, Contentment, Confusion"
"I want you to met some friends of mine. (Introduces him to Chandler andJoey) This guy is my hero, he comes in with some stuff he wants it blown up 400%, we saidwe don’t do that, and he says you gotta. And y'know what, we did it. And now anytimeanybody wants 400, we just say ‘let’s Ross it!’","Happiness, Confidence, Excitement"
And that’s the only colour that comes in.,"Contentment, Neutral, Frustration"
"Yo, Chloe, do you have a quarter for the condom machine?","Confidence, Excitement, Anticipation"
Oh! (storms off),"Anger, Surprise, Frustration"
"So, what are you doing here? I thought tonight was your biganniversary dinner.","Surprise, Confusion, Frustration"
"Yeah, little change in plans. Ahh, we’re gonna break-up instead.","Sadness, Disgust, Frustration"
"Oh, and I can also speak a little French. Voulez-vous coucher avec moice soir? (Mischa laughs) Why? What did I say?","Happiness, Surprise, Confusion"
"Well, you just asked if I wanted to go to bed with you tonight.","Surprise, Excitement, Confusion"
Oh my God! No wonder I get such great service at Cafe Maurice.,"Happiness, Confidence, Surprise"
"(laughing and banging her spoon on the table) Knock, knock, knock,knock, hi. Um, could you please tell Sergei that um, I was fascinated by what BoutrosBoutros Gali said in the New York Times.","Excitement, Anticipation"
You didn’t say Boutros Boutros Gali.,"Neutral, Confusion, Frustration"
(to Sergei) Boutros Boutros Gali.,"Neutral, Confusion, Frustration"
He says he was too.,"Confusion, Frustration, Optimism"
Interesting.,Neutral
(to Monica) So I was wondering....,"Happiness, Excitement, Anticipation"
"Okay, ah, before you get all talky again, umm, could you also pleasetell Sergei that I really like his suit.","Happiness, Excitement, Anticipation"
"(to Phoebe, very quickly) Eh, he said, thank you very much, he thinksyou look very pretty tonight, your hair, golden like the sun. (to Monica) So you're achef?","Happiness, Contentment, Excitement"
I’m also thinking about opening up my own restaurant.,"Confidence, Excitement, Optimism"
"Oh, really.","Neutral, Confusion, Frustration"
"Monica, can I talk to you behind my menu, please. (Behind the menu) Whatare you doing?","Fear, Confusion, Frustration"
"Well, I was having a conversation.","Neutral, Confusion, Frustration"
"Yeah but, Mischa is so interested in you, that Sergei and I haven’tbeen able to say two words to each other.","Disgust, Frustration, Longing"
What do you want me to do? Just sit here silently while you three have aconversation?,"Anger, Disgust, Frustration"
That would be great. Thank you.,"Happiness, Contentment"
(jumping up to answer the phone) Hello!,"Confidence, Excitement, Anticipation"
"Oh, hi. It’s Mark.","Happiness, Confidence, Neutral"
(disappointed) Oh.,"Neutral, Sadness"
What? Is it my breath?,"Surprise, Confusion, Frustration"
"No! Sorry, I just thought you were somebody else. Hi!",Surprise
"Hi. Well, look, I was just gonna leave a message, isn’t tonight your,your big anniversary dinner?","Surprise, Anticipation, Confusion"
"Yeah. Well, umm.....","Neutral, Confusion, Frustration"
"Rach, are you okay?",Neutral
"(on the verge of tears) Yeah, I’m fine.","Sadness, Confusion, Frustration"
"You wanna talk, I mean I can come over?","Happiness, Excitement, Anticipation"
"No! Really, no, please, please, that’s, that’s okay.","Fear, Confusion, Frustration"
"All right, all right, I’m coming over, and I’m bringing Chinesefood.",Excitement
"Oh, yeah, I’m not, I’m not hungry.","Contentment, Neutral, Frustration"
It’s for me.,"Confidence, Excitement"
"Oh. Okay, bye.",Neutral
So what are you gonna do?,"Neutral, Anticipation, Confusion"
"What can I do? One person wants to break-up, you break-up.","Sadness, Confusion, Frustration"
"Hey, no way! Come on, this is you guys, call her and work it out.","Confidence, Excitement, Optimism"
"Oh come on, we just had this huge fight, all right, don’t I have towait a while?","Sadness, Confusion, Frustration"
"Hey, this isn’t like swimming after you eat, pick up the phone!!",Frustration
Y'know that whole swimming thing is a myth.,"Neutral, Disgust, Confusion"
"Yeah, tell that to my Uncle Lenny.","Confidence, Disgust, Frustration"
Why? What happened to him?,"Neutral, Sadness, Confusion"
"Nothing, he’s just really believes in that.","Confidence, Neutral"
"Oh, and then, we got into this big, stupid fight. I just, it was awful.I told him he treats me like a park ranger, or something, oh and then I told him I wantedto take a break, I don’t want to take a break.","Sadness, Anger, Frustration"
Wow. I’m sorry. Eggroll?,Surprise
"No. (grabs an eggroll) And then I called him, and he wasn’t there.","Neutral, Confusion, Frustration"
"Well, then he’s, he’s probably just, out.","Neutral, Confusion, Frustration"
"Oh, thank you that’s very helpful, I’m glad you came over.",Happiness
Hello.,Neutral
Hi! It’s me.,"Happiness, Confidence, Excitement"
"Hi! Oh, I’m so glad you called.","Happiness, Excitement"
"Really? I’ve been thinking, this is crazy, I mean don’t,don’t you think we can work on this?","Confusion, Frustration, Longing"
"Hey, what do you want to drink?","Contentment, Confidence, Neutral"
Who’s that?,"Neutral, Surprise, Confusion"
Nobody.,Neutral
Is it okay if I finish the apple juice?,"Contentment, Neutral, Anticipation"
Is that Mark?,"Surprise, Excitement, Anticipation"
"Umm, honey, look he just came over to....","Happiness, Love, Excitement"
"Yeah! Got it! (slams the phone down, and walks back to the bar.)","Happiness, Confidence, Excitement"
"Hey, dinosaur guy, look at you, so sad. Come dance.","Sadness, Surprise, Confusion"
"Ah, that’s okay, thanks.","Contentment, Neutral"
"Hey, you don’t have to smile. You just have to dance.","Confidence, Excitement, Optimism"
"Look, I don’t feel like dancing, I feel like having a drink. Okay?","Neutral, Disgust, Frustration"
"Oh, okay. (to the bartender) Hey, two beers. (sits down next to him)","Happiness, Contentment, Confidence"
"(to Monica) And the vet said it was time. And so from half a world away,while my Mother held the phone to his ear, I said good bye to my dog,. In seven languages.","Sadness, Nostalgia, Longing"
Oh. (to Phoebe) Can I have a tissue?,Neutral
"Oh, yeah, sure. I just hope you, hope you don’t accidentally suckit up through your nose and choke on it.","Neutral, Disgust, Frustration"
"(to Phoebe) Sergei, would like to apologise for my behaviour tonight.",Sadness
"Well, tell him, apology accepted.",Confidence
"(to Monica) Oh, he’s unbelievable. I mean for the first time inthree years somebody wants to actually want to talk to me, but do you think he would letme enjoy that, no!! (to Sergei) You silly diplomat, why don’t you learn some English,Sergei?","Anger, Frustration, Longing"
"Excuse me, but umm, isn’t he paying for your dinner?","Surprise, Confusion, Frustration"
"Hey, the man’s dog just died.","Sadness, Surprise"
(to Monica) I have just resigned my post. Would you care to accompany meto the Rainbow Room? I have diplomatic coupons.,"Confidence, Excitement, Anticipation"
It will be my pleasure. (to Phoebe) My guy has diplomatic coupons. Yourguy can’t even say coupons. (they leave),"Confidence, Disgust, Frustration"
"Uh, (picks up a plate) plate?","Neutral, Confusion, Frustration"
"Plate! Yes, plate.","Neutral, Surprise, Confusion"
Plate. Plate. Plate.,Neutral
"See, we don’t need them.","Confidence, Disgust, Frustration"
(picking up a cup) Plate?,"Confusion, Frustration, Optimism"
Yeah.,Neutral
(to Chloe) I like this song.,"Happiness, Contentment, Excitement"
"Well, you’re practically dancing already. Why don’t you just doit over here?","Happiness, Confidence, Excitement"
"Oh, no, no.","Neutral, Surprise, Confusion"
What? Are you married? ‘Cause that’s okay.,Surprise
"(picks up the phone and calls Ross) Oh, be home, be home, be home, behome, be home, be home. Be home. Be home, be home, be home. Oh, you’re not home.","Neutral, Frustration, Longing"
Still no smile?,"Neutral, Disgust, Frustration"
"(singing) Touchet, touchet, Miss Americccan pie. (stops to correctPhoebe) Ameri-ccan.","Happiness, Contentment, Nostalgia"
Ameri-can.,Neutral
Ameri-ccan.,"Contentment, Confidence, Optimism"
Ameri-can. Y'know it’s a,"Confidence, Excitement, Optimism"
"(to the rest of Central Perk) Everybody!! (In his language, andcontinues.)","Excitement, Anticipation, Optimism"
