Dialogue,Emotions
"Wow, he’s really not letting this go, is he?","Surprise, Confusion, Frustration"
God how long do you think that’s gonna last?,Frustration
"I dunno, well he got over the We were on a break"" thingreally quickly.""","Neutral, Confusion, Frustration"
"Y’know I can’t even worry about that right now, cause I gotthe cutie little baby, oh I can’t believe how much I love her, I can’t getenough of her, like right now I miss her.  I actually miss her.","Love, Excitement, Longing"
You know that’s… that’s her.,"Neutral, Surprise, Love"
"Oh god look at her sleeping.  Oh, I love her so much!  Oh, Ithink I’m gonna wake her up.","Happiness, Love, Excitement"
"Oh no, Rach, no no, you know you’re","Neutral, Sadness, Frustration"
"Well I can do whatever I want!  I made her! (Waking Emma up.) Comeon little girl, hi!","Happiness, Confidence, Excitement"
I can say I told you so but she’s kinda doing that for me.,"Confidence, Frustration"
Oh I’m sorry mummy’s so sorry go back to sleep go back tosleep. Shh.   Shhh! Go back to sleep,"Sadness, Fear, Frustration"
Breaks your heart doesn’t it,"Sadness, Longing"
It really does… how long do you think we have to stay?,"Excitement, Anticipation, Optimism"
"Ok if everyone’s on board, it’s settled, Chandler,(Walter puts his hand on Chandlers hand, Chandler sleeping puts his hand on top of his, hethen wakes up and pulls his hand away) Chandler?","Surprise, Confusion, Frustration"
Yep.,"Contentment, Confidence, Neutral"
Are you on board?,"Confidence, Excitement, Anticipation"
(not knowing what he’s saying yes to) Yes.,Confusion
"Then, problem solved. Chandler will be running our office in Tulsa.You’re gonna love Oklahoma.","Confidence, Excitement, Optimism"
"Well, alright, we already tried feeding her, changing her, burping her,oh try this one! Go back in time and listen to Phoebe!","Confusion, Frustration, Optimism"
"Alright here’s something, it says to try holding the baby close toyour body and then swing her rapidly from side to side.","Confidence, Excitement, Anticipation"
Ok. (Starts swinging Emma rapidly and she stops crying),"Happiness, Contentment, Confidence"
It worked!,"Happiness, Excitement, Optimism"
"Oh (happy) oh no just stopped to throw up a little bit. (Emma startscrying again.) Oh come on, what am I gonna do, its been hours and it won’t stopcrying.","Sadness, Confusion, Frustration"
"Umm, she Rach, not it, she.","Confusion, Frustration, Optimism"
"Yeah, I’m not so sure.","Neutral, Confusion"
"Oh my god, I am losing my mind.","Sadness, Confusion, Frustration"
"Yeah, no kidding, this just proves no good can come from having sex withRoss!","Anger, Disgust, Frustration"
"Hey Gunther, can I get a couple of blueberry muffins to go? (He puts a bagwith diapers in it on the counter.)","Neutral, Confusion, Frustration"
Diapers huh?,Neutral
Yep.,Neutral
So I guess Rachel had you baby?,"Surprise, Anticipation, Confusion"
"Yep, can you believe it?","Happiness, Surprise, Excitement"
Nope!  I still can’t believe she slept with you in the firstplace.,"Surprise, Disgust, Frustration"
Huh? Ooh (laughs) you mean like a… Huh?,"Surprise, Excitement, Confusion"
"(entering) Hey. (Ross turns to see who it is, and seeing it’s Joey hejust ignores him and turns back around.) Ross, I know you’re pissed at me, but wehave to talk about this.","Anger, Confusion, Frustration"
Ah actually we don’t. (Ross walks off),"Neutral, Confusion, Frustration"
"Fine, fine okay.  But I gotta say technically, Ididn’t even do anything wrong.","Confidence, Frustration"
(turns back) What! (Angrily) You didn’t do anything wrong?!,"Anger, Surprise, Frustration"
I said I didn’t technically.,Neutral
"Okay let’s put aside that you (Makes quote marks with his fingers.)accidentally"" picked up my grandmothers ring and you (Does it again)""accidentally"" proposed to Rachel.""","Surprise, Confusion, Frustration"
"Look, can I just stop you right there for a second? When people do this(Makes quote marks with his fingers.) I don’t really know what that means. (Ross justlooks at him) You were saying?","Neutral, Confusion, Frustration"
"And I can even understand that you couldn’t tell Rachel, but whycouldn’t you tell me, huh? You had all day to and you didn’t.","Sadness, Anger, Frustration"
"I know I should’ve. (Makes quote marks again.) I’msorry.""""",Unknown
"Not using it right, Joe.","Confusion, Frustration, Longing"
I’m gonna go.,"Confidence, Excitement, Optimism"
"No, come on Ross! (He grabs his bag so he can’t leave) Look, Ross, wehave to get past this.",Frustration
Give me the bag.,"Confidence, Disgust, Frustration"
"No, look, I don’t know what else to do. I said I’m sorry!","Sadness, Confusion, Frustration"
Joey!,"Happiness, Surprise, Excitement"
"You should scream at me, or-or-or curse me, or hit me.","Anger, Fear, Frustration"
I’m not gonna hit you.,"Confidence, Neutral"
"Why not?  You’ll feel better!  I’ll feel better, andyou know you want to. I can see it in your eyes.","Happiness, Excitement, Optimism"
No I don’t.,Neutral
A little bit.,"Contentment, Neutral"
No.,"Neutral, Confusion, Frustration"
Little bit.,"Neutral, Confusion, Frustration"
No!,"Sadness, Anger, Fear"
(excited) A little bit more.,"Excitement, Anticipation, Optimism"
Give me the bag.,"Confidence, Anger, Frustration"
"No, hit me","Confidence, Anger, Frustration"
Give me the bag.,"Confidence, Anger, Frustration"
Hit me.,"Confidence, Excitement, Anticipation"
"Joey, give me the bag.","Confidence, Neutral, Frustration"
Hit me!,"Confidence, Excitement, Anticipation"
Joe I’m not kidding…,"Neutral, Confusion, Frustration"
"(interrupting) Hit me, hit me.","Confidence, Excitement, Frustration"
No!,"Sadness, Anger, Fear"
(shouts) Hit me! Hit me!,"Anger, Excitement, Frustration"
You ducked!!,"Fear, Surprise, Frustration"
I’m sorry! It was a reflex!,"Anger, Fear"
"Oh my god, this really hurts!!!","Surprise, Frustration"
"I couldn’t help it! When a fist comes at your face, you duck! Look!(He goes to punch Ross, expecting him to duck, but he doesn’t and Joey punches Ross.  Gunther is amused.)","Anger, Surprise"
What is the matter with you?!?,"Anger, Disgust, Frustration"
You were supposed to duck!!! Why didn’t you duck?,"Anger, Surprise, Frustration"
Why don’t we talk about this on the way to the hospital?,"Neutral, Fear, Frustration"
"Good, good yeah, (Grabs the bags) maybe while we’re there, they cancheck your reflexes. (Joey opens the door and it hits Ross in the face with it.) (Makesquote marks.) Oops.""""","Surprise, Confusion, Frustration"
Try feeding her again.,"Neutral, Confusion, Frustration"
I already fed her.,"Contentment, Confidence, Neutral"
"I know, that’s why I said again!","Confidence, Confusion, Frustration"
"Alright you guys, we can’t turn on each other, Okay? That’s just what she wants.","Confidence, Fear, Frustration"
(enters) Hey.,"Confidence, Neutral, Excitement"
Hey.,Neutral
Monica can I talk to you outside for a minute?,Neutral
"Oh no, you guys, just stay here, I’m gonna go check her diaper,Pheebs you wanna come?",Unknown
Oh I’m kinda part of this.,"Confidence, Excitement, Anticipation"
Actually Pheebs its more of a husband and wife kinda thing,"Happiness, Contentment, Love"
I knew I should have married Chandler.,"Frustration, Longing"
Okay what’s up,"Confidence, Neutral"
"Umm, you know how we always said that it would be fun to move to Parisfor a year? You know, you could study French cooking and I could write and we could take apicnic along the Seine and go wine tasting in Bordeaux?","Excitement, Anticipation, Optimism"
Oh yeah (smiles).,"Happiness, Contentment, Excitement"
"Okay, you know how that people say that Tulsa is the Paris ofOklahoma?","Happiness, Contentment, Excitement"
What? Who says that?,"Surprise, Confusion, Frustration"
People who’ve never ever been to Paris.,"Neutral, Confusion, Longing"
What’s going on?,"Neutral, Surprise, Confusion"
We’re moving to Tulsa! (Makes a excited expression on his face),"Happiness, Excitement, Anticipation"
Excuse me?,"Surprise, Confusion, Frustration"
"Okay, Ms. McKenna, she kind of works above my boss, she asked me tomove to Tulsa and be the president of our office there, and I was sleeping and apparently,said yes.","Surprise, Confusion, Frustration"
"(stands up angry) Tulsa, Oklahoma!","Anger, Surprise, Frustration"
"The Sooner State, whatever that is.","Neutral, Confusion, Frustration"
"Chandler, I don’t even wanna see the musical Oklahoma!","Neutral, Disgust, Frustration"
Really?,"Surprise, Confusion"
"Are you trying to tell me that we’re moving to Oklahoma, or thatyou’re gay? All right, not that this matters, but did they at least offer you a hugeraise?","Confusion, Frustration, Optimism"
"No, no, but they are going to lease us a Ford Focus. (Monica’snot impressed.) I’ll get out of it.","Neutral, Disgust, Frustration"
Thank you.,"Happiness, Contentment"
(hears Emma crying) What is wrong with Emma?,Sadness
"Oh she misunderstood, she thought she was moving to Tulsa.","Neutral, Surprise, Confusion"
"Umm ma’am, do you have a minute? (She points for him to come in)I kind of have some bad news. I don’t think I can move to Tulsa.","Sadness, Frustration"
What?,"Surprise, Confusion, Frustration"
"It’s a funny story, actually. (coughs) I kind of fell asleep inthe meeting this morning so when I said I’d move to Tulsa, I didn’t really knowwhat I was saying.","Surprise, Confusion"
You fell asleep?,"Neutral, Surprise, Frustration"
"But only because I was up all night worried about this meeting,ain’t that funny? Irony? Not a fan, alright (he sits down). See, here’s thething. I went home and told my wife about Tulsa and she won’t go. See, me, I loveTulsa!  Tulsa is heaven!  Tulsa is Italy—Please don’t make me gothere!","Frustration, Longing"
"Chandler, I…","Happiness, Surprise, Nostalgia"
"No no no! Look, Carol, can I call you Carol? (Pause) Wh-why would Iwhen your name is Elaine? Oh what a great picture of your son, strapping! (She glares athim.) That’s a picture of your daughter, isn’t it, well she’s lovely. Ilike a girl with a strong jaw. I’ll call you from Tulsa. (Exits.)","Anger, Confusion, Frustration"
"Hey, so how is it?","Neutral, Anticipation, Optimism"
I broke my thumb.,"Sadness, Disgust, Frustration"
Your thumb? That’s weird. (Makes a fist.) You sure you’repunching right? Make a fist. (Ross just looks at him with his thumb in a cast.) Maybelater. Ross I feel terrible.,"Sadness, Confusion, Frustration"
"You know what, you can go, I just have to fill out some forms. (Tries tohold the pen but can’t)","Neutral, Confusion, Frustration"
"You, you want me to help you with that?","Confidence, Surprise, Frustration"
"Why, does it look like I’m having trouble with my misshapen claw? (Hehands Joey the form)","Confidence, Frustration"
"Name? (Ross looks at him.) I know Ross but what’s it short for? Youknow like, like Rossel or Rosstepher.","Confidence, Confusion, Frustration"
Just Ross!,"Confidence, Excitement, Optimism"
"It’s pretty, Okay date of birth?","Neutral, Confusion, Frustration"
You know my birthday.,"Happiness, Contentment, Excitement"
"Sure, May...tember.","Neutral, Confusion, Frustration"
October 18th.,"Neutral, Anticipation, Confusion"
Occupation? Dinosaurs.,"Contentment, Excitement, Nostalgia"
Actually I’m a palian… Dinosaurs is fine… the drawing isnot.,"Neutral, Confusion, Frustration"
"Alright, who do you want as your emergency contact?","Neutral, Anticipation, Confusion"
"Ah, Rachel I guess.","Neutral, Confusion, Frustration"
"Okay, relationship, boy this could take a while.","Neutral, Confusion, Frustration"
Just ah… just put roommate.,"Neutral, Confusion, Frustration"
"Come on, you guys are more then that! I mean, you’re gonna gettogether right?","Confidence, Excitement, Anticipation"
I don’t think that we are.,"Neutral, Confusion, Frustration"
But you two were supposed to be together.,"Sadness, Frustration"
"Well, I thought so too, but then she said she’d marry you.","Happiness, Surprise, Confusion"
"Come on, Ross, that didn’t mean anything! She just had the baby, shewas all freaked out about doing it alone, she would have said yes to anybody.","Neutral, Confusion, Frustration"
Yeah that’s what she said.,Happiness
So?,"Neutral, Confusion, Frustration"
So I don’t wanna be just anybody.,"Confidence, Longing, Optimism"
Wow.,"Surprise, Excitement, Anticipation"
"You know what, it’s, it’s better this way anyway. I mean Idon’t know what I was thinking, going down that road again with us. It’s justmuch easier if we’re just friends who have a kid.","Neutral, Sadness, Confusion"
Really?,"Surprise, Confusion, Frustration"
Yeah.,Neutral
And you’re Okay with that?,Unknown
"Yes. I mean, it’s what we always planned.  And if you have aplan, you should stick to it.  That’s why they call them plans.  Hello?(Pause) I’m fine.","Confidence, Neutral, Frustration"
"Hey, for what it’s worth, with Rachel I don’t think you’llever be just (Makes quote marks.) anybody.""""","Confidence, Surprise, Longing"
Hey there you go! (Smiles because Joey used it correctly),"Happiness, Contentment, Confidence"
"(makes quote marks) Thanks.""""","Confidence, Neutral"
Oh my God! How long has she been crying?,"Sadness, Surprise"
About a week and a half.,"Contentment, Neutral, Anticipation"
"Well alright, looks like you guys have got it under control so I’mjust gonna go. (She gets up and Rachel looks at her, upset, and Monica just stares.) No!Really? Misery really does love company. All right! (She sits back down.)","Sadness, Frustration"
"Rach, try holding her a different way.","Confidence, Neutral, Frustration"
"You guys, I’m doing the best I can, anyone else is welcome to try.","Confidence, Neutral, Frustration"
"Alright, I’ll try, fine! Yes, Okay!","Anger, Frustration"
Here you go. (Hands Emma to Phoebe),"Contentment, Love, Excitement"
Shh! Nothing works with this child! (Hands her back.),"Sadness, Disgust, Frustration"
"Oh god what am I gonna do you guys, I can’t even comfort my ownbaby! I’m the worst mother ever!","Sadness, Frustration"
"You’re just new at this, it’ll get better, think about yourfirst day at work. I mean, that couldn’t have been easy but you figured that out.","Confidence, Nostalgia, Optimism"
Yeah I don’t think dressing provocatively is going to help me here!Oh my god just please take her.,"Disgust, Frustration"
"Okay I’ll take her, here. (Takes Emma)","Happiness, Contentment, Love"
I have to go to the bathroom. (Goes to the bathroom),Neutral
I have to go scream into a pillow. (Goes to scream into a pillow),"Sadness, Anger, Frustration"
"(To Emma) Bouncy baby, Bouncy baby, Ooh baby baby, Ooh baby baby, Oohbaby baby. (Emma stops crying and falls asleep)","Happiness, Contentment, Love"
(entering) Have I gone deaf?,"Surprise, Confusion, Frustration"
"It worked! Ooh baby baby baby, ooh baby baby baby!","Happiness, Confidence, Excitement"
You must be a fireball in bed.,"Confidence, Love, Excitement"
I can’t believe it!  She’s asleep!  I got her to goto sleep!   I have actual magical powers!,"Happiness, Surprise, Excitement"
I can hear traffic and birds!  I can hear the voices in my headagain! (Monica looks at her strangely) I’m kidding. (She smiles wickedly.),"Happiness, Surprise"
Oh my God! You got her to stop crying!,"Happiness, Surprise"
"Yes I did, I’m Monica, Super Aunt","Happiness, Confidence, Excitement"
You are the official baby crier stopper!,"Happiness, Surprise, Excitement"
Yes I am!!,"Happiness, Confidence, Excitement"
You’re never leaving the apartment!,"Anger, Fear, Frustration"
Say what?,"Surprise, Confusion, Frustration"
"That’s your new job, day and night, she starts crying I need youhere.","Sadness, Frustration, Longing"
(stands up to hand Emma back) Oh no no no no!,"Fear, Surprise, Disgust"
Thankfully you don’t need me at all (gets up and to leave) so OkaySuper aunt see you later! Rachel let’s give it six to eight months (she leaves).,"Contentment, Confusion, Frustration"
Okay so listen I’m gonna go lay down.,"Contentment, Confidence, Neutral"
What?,"Surprise, Confusion, Frustration"
You know the book says that whenever she’s sleeping I should besleeping so… (She gives Monica thumbs and goes to lay down),"Contentment, Confidence, Neutral"
"(entering, loudly) Hey!","Confidence, Surprise, Excitement"
Shhh! We just got her to go to sleep,Contentment
Oh so there can’t be any yelling.,"Neutral, Confusion, Frustration"
No.,"Neutral, Confusion, Frustration"
We’re moving to Tulsa,"Excitement, Anticipation, Optimism"
(loudly) What!?,"Anger, Surprise, Confusion"
"Shhhh! Shhhhh! Shhhhh! Shhhhh! (Walks backwards towards the door) Ican’t, I can’t hear you. (He runs out)","Fear, Confusion, Frustration"
Hey.,Neutral
"Heeeeey, where have you been? (He shows her his thumb) What happened toyou?","Happiness, Surprise"
"Ah I had a little thing with Joey, if you think this is bad you should seehim.","Neutral, Disgust, Anticipation"
"Oh no Ross! This is not good, we have to talk about this Joey thing.Please sit. (He sits) You have got to get over this Joey thing, okay? I never reallywanted to marry Joey, okay?","Sadness, Confusion, Frustration"
Okay.,Neutral
You know what I really really want?,"Excitement, Anticipation, Longing"
"What, Rach?","Neutral, Confusion, Frustration"
"I wanna sleep, I wanna eat, I wanna take a shower, I mean before shewakes up and we gotta do this all over again.","Neutral, Frustration, Longing"
(smiles) Right.,"Happiness, Contentment, Confidence"
"I mean I got news for you mister, Emma?  Not easy.","Confidence, Anger, Frustration"
"Well, that’s what I’m here for. (Emma starts crying again) Wantme to get that?",Sadness
No its really okay… Monica!,"Contentment, Confidence, Neutral"
(comes running out the kitchen to the bedroom) Got it! Got it! Got it!Got it! Got it! Got it!,"Confidence, Excitement, Anticipation"
"You know, ah, I’ve been thinking about this and I gotta tell ya,it’s not my fault. It’s a natural instinct.","Confidence, Excitement, Frustration"
"(enters) Hey, what you guys talking about?",Neutral
"Hey OK great, what would you do if I did this? (Swings to punch Chandler,he moves and he ends up punching Ross, knocking him off the stool. Ross then gets up andjust stares at Joey.)",Anger
