Dialogue,Emotions
"I cannot believe I can't find a selfless good deed! Y'know that old guythat lives next to me? Well, I snuck over there and-and raked up all the leaves on hisfront stoop. But he caught me and force-fed me cider and cookies. Then I felt wonderful.That old jackass!","Happiness, Surprise, Frustration"
Maybe Joey's right. Maybe all good deeds are selfish.,"Confusion, Frustration, Optimism"
I will find a selfless good deed! 'Cause I just gave birth to threechildren and I will not let them be raised in a world where Joey is right!,"Anger, Fear"
"(entering) Hey, Monica? Can I ask you a cooking question?","Confidence, Excitement, Anticipation"
Sure!,"Happiness, Contentment, Confidence"
"If you're cooking on the stove, does that mean that your new secretboyfriend is better in bed than Richard?","Surprise, Disgust"
Chandler! (Pause) Is he?,"Surprise, Confusion, Frustration"
"Well, y'know I-I-I think I'm gonna respect the privacy of my new secretboyfriend.","Contentment, Confidence, Excitement"
Why?! I mean if this guy was,"Anger, Confusion, Frustration"
"All right Emily, as much as I love you, I'm sorry, I can't move to Londonwithout Ben.","Sadness, Love, Frustration"
I understand that would be difficult.,"Neutral, Frustration"
"Yeah, would you","Confidence, Excitement, Anticipation"
"I don't know, it's just…","Neutral, Confusion, Frustration"
"Oh-oh-okay, but-but","Confusion, Frustration"
All right.,"Contentment, Confidence, Neutral"
"All right, did you just say all right?","Surprise, Confusion, Frustration"
I did. Now I'm the idiot.,Sadness
"Oh, Emily that is, that is so great. It's gonna be so great! We're gonnabe like-like-like two idiots in love!","Happiness, Love, Excitement"
"Ross, there's one thing that really scares me still.","Sadness, Fear, Longing"
"Yes, tell me.","Confidence, Neutral, Anticipation"
"Well, you have to understand how humiliating it was for me up on thataltar in front of my entire family, all my friends.","Anger, Frustration"
"I know. I am, I am so sorry.",Sadness
"And then after decided to forgive you, seeing you at the airport catchingour plane with her.","Sadness, Anger, Surprise"
"Again, very sorry.",Neutral
"I mean, I can't-I can't be in the same room as her! It drives me mad justthinking of you being in the same room as her!","Sadness, Anger, Frustration"
"Emily, there is","Confidence, Neutral, Anticipation"
All right. I'll come to New York and we'll try and make this work.,"Confidence, Excitement, Optimism"
Oh that is so great! That's…,"Happiness, Excitement, Optimism"
(interrupting him) As long as you don't see Rachel anymore.,"Anger, Disgust, Frustration"
"So I asked Emily if she would come to New York, and she said yes.","Happiness, Excitement, Anticipation"
Yes!,"Happiness, Excitement, Optimism"
Ooh-ohh!,"Surprise, Excitement, Anticipation"
Great!,"Happiness, Excitement, Optimism"
No-no-no! Only if I promise never to see Rachel again.,"Sadness, Fear, Frustration"
Why?,"Neutral, Confusion"
What?! You can't—what did you tell her?,"Anger, Surprise, Confusion"
"I told her I'd have to think about it. I mean, how the hell am I supposedto make this kind of a decision? (They're all quiet.) I'm","Confusion, Frustration"
"Well, you can't just not see Rachel anymore, she's one of your bestfriends.",Frustration
"Yeah! But, he can't not exactly see Emily, I mean that's his wife.","Happiness, Love, Confusion"
Yeah.,"Contentment, Confidence, Neutral"
That's true!,"Happiness, Confidence, Excitement"
"Yeah, but you've known Rachel since High School and you cannot just cuther out of your life.","Sadness, Confusion, Frustration"
,"Neutral, Confusion, Frustration"
"No, you cannot.","Confidence, Neutral, Frustration"
"Thanks for the help, problem solved. (Wipes his hands.)","Happiness, Contentment, Confidence"
(answering it) Hello.,"Contentment, Confidence, Neutral"
(on phone) Hey Mon!,"Happiness, Confidence, Excitement"
"Oh hey Joey! We've been watching all day, when are you gonna be on TV?","Confidence, Excitement, Anticipation"
"See, there was kind of a mix up in my agent's office, but I'm still on TVand that's good exposure.","Happiness, Contentment, Optimism"
(Looking at the TV) You're not on TV.,"Neutral, Surprise, Confusion"
"Oh, uh, okay, how, how about now? (He waves his hand in front of the womannext to him and you can now see his arm on TV.)","Confidence, Surprise, Excitement"
"Hey, there he is! There he is!","Happiness, Surprise, Excitement"
Hello New York! (The woman bats his hand out of the way.),"Confidence, Anger, Surprise"
"(on TV.) Now maybe you just like wanna but the whole duck in there! Whocares, y'know? Now I got the legs…","Neutral, Confusion, Frustration"
"How many times have I told you guys, you","Confidence, Anger, Frustration"
(entering) Hi Chandler.,"Happiness, Contentment, Confidence"
Hey!,"Happiness, Surprise, Excitement"
"Uh, listen, I need that broiling pan that Joey borrowed the other day.","Anticipation, Confusion, Frustration"
"Oh that was yours? Uh, yeah, we used it when the duck was throwing upcaterpillars.","Surprise, Disgust, Confusion"
,"Neutral, Confusion, Frustration"
"Expect it in 4-6 weeks. (She starts to leave.) Umm, hey, umm, Joey'sgonna be at the telethon for the rest of the day, we have the whole place to ourselves.","Happiness, Excitement, Anticipation"
"Yeah, so?","Neutral, Confusion, Frustration"
"Well I just, thought maybe you'd wanna book some time with the bestyou'd ever had.","Confidence, Excitement, Anticipation"
"Y'know what, champ? I think I'll pass.","Neutral, Frustration"
Why?,"Confusion, Frustration"
Why? (She hops into the living room and imitates Chandler's happydance.),Excitement
What's your point?,"Neutral, Confusion, Frustration"
(in a bored voice) PBS telethon.,Neutral
"(on phone from Central Perk) Hey Joey, I just wanted to let you knowthat I found a selfless good deed. I just went down to the park and I let a bee sting me.","Contentment, Surprise, Confusion"
What?! What good is that gonna do anybody?,"Surprise, Confusion, Frustration"
"Well, it helps the bee look tough in front of his bee friends. The beeis happy and I am definitely not.","Sadness, Disgust, Frustration"
"Now, y'know the bee probably died after he stung ya.","Neutral, Surprise, Frustration"
"(Thinks for a moment.) Aw, dammit! (Slams the phone down.)","Anger, Disgust, Frustration"
Back on in 30 seconds people!,"Excitement, Anticipation, Optimism"
"Hey, excuse me, would you mind switching with me?",Neutral
"Hey, no way, I'm in the shot man.","Confidence, Excitement, Frustration"
Come on man! You've been here all day!,Frustration
"Yeah, I-I'm taking pledges here, eh?","Confidence, Neutral, Excitement"
"We're on in 3, 2, (points to Gary Collins.)","Confidence, Excitement, Anticipation"
Welcome back to our fall telethon. Now if you've been enjoying theperformance of,"Confidence, Excitement, Optimism"
"(entering) Okay, that's it. I cannot make this decision! It is","Confusion, Frustration"
"A Magic Eight ball?! You can't be serious, you can't make this decisionwith a toy!","Anger, Frustration"
"Ooh, it's not a toy.","Neutral, Surprise, Disgust"
"Well, I don't know what else to do. I mean, I either keep my wife and loseone of my-my-my best friends or I keep my friend and get divorced the second time beforeI'm 30! So-so if anyone has-has a better suggestion, let's hear it! 'Cause I-I gotnothing! All right, don't be shy, any suggestion will do. (There are none.) Okay then.Here we go. Magic 8 Ball, should I never see Rachel again? (He turns it over and reads theanswer) Ask again later. Later is not good enough. (He shakes it up again and reads theanswer.) Ask again later. What the hell! This is broken! It-it is broken!","Anger, Confusion, Frustration"
"All right, let me see. (She grabs the 8 ball.) Will Chandler have sextonight? (Reads the answer.) Don't count on it. Seems like it works to me.","Confidence, Excitement, Frustration"
(in an unenthusiastic voice) PBS Telethon.,"Neutral, Disgust, Frustration"
(on phone) Hi Joey.,"Happiness, Confidence, Excitement"
Hey Pheebs!,"Happiness, Love, Excitement"
,Unknown
"$200? Are you sure Pheebs? I mean, after what","Confusion, Frustration"
"Oh, I'm still mad at them but I also now that they bring happiness tolots of kids who's moms didn't kill themselves, so by supporting them, I'm doing a goodthing, but I'm not","Sadness, Anger, Confusion"
And you don't a little good about donating the money?,"Neutral, Confusion, Frustration"
"No, it sucks. I was saving up to buy a hamster.","Sadness, Frustration"
"A hamster? What, those things are like 10 bucks.","Neutral, Disgust, Frustration"
"Yeah, not the one I had my eye on.","Neutral, Frustration"
"(on TV.) It looks like we have surpassed last year's pledge total!Thank you viewers! The pledge that did it was taken by one of our volunteers…(Hewalks over to where Joey is sitting.) Oh boy! And may I say one of our sharpest dressedvolunteers, (Joey stands up.) Mr. Joseph Tribbiani!","Happiness, Confidence, Excitement"
"Oh, look-look, Joey's on TV! Isn't that great? My pledge got Joey on TV!Oh that makes me feel—Oh no! (Realizes that her deed made her happy and thereforeit's selfish and covers her mouth in horror.)","Happiness, Fear, Surprise"
"(entering) Look, maybe I got carried away before. But there'ssomething you gotta know. If I'm the best, it's only because you've made me the best.","Confidence, Excitement, Frustration"
Keep talking.,"Neutral, Anticipation, Frustration"
"I mean I was nothing before you. Call the other girls and ask. Whichwouldn't take long. But when I'm with you, and we're together, OH…MY…GOD.","Happiness, Love, Excitement"
Really?,"Neutral, Surprise, Confusion"
"Oh-aw my God! Now, I understand if you never want to sleep with meagain, but that would be wrong. We're too good! We owe it, to sex!","Confidence, Surprise, Frustration"
"Well, if we owe it? (She throws down her cleaning stuff and jumps intohis arms.) Oh my… When is Joey gonna be home?","Happiness, Excitement, Anticipation"
"Well, I was kinda hoping we could do this without him. (She starts totake off her latex gloves.) Oh no-no-no, leave the gloves on.","Neutral, Confusion, Frustration"
"But, I just cleaned the bathroom.","Neutral, Anger, Frustration"
"Yeah, why don't we lose the gloves.","Confidence, Excitement, Optimism"
Yeah. (She takes them off.),"Contentment, Neutral"
"All right, let's show them how it's done.","Confidence, Excitement, Optimism"
Okay.,"Contentment, Confidence, Neutral"
Ow!,"Surprise, Frustration"
Y'know that wasn't part of it?,"Neutral, Confusion, Frustration"
I know!,"Confidence, Excitement, Optimism"
(entering) Hi! Are you ready? We're gonna be late!,"Excitement, Anticipation, Frustration"
For what?,"Neutral, Confusion, Frustration"
For Stella! Remember? She's gettin' her grove back in like 20 minutes.,"Excitement, Anticipation, Optimism"
"Yeah, I uh, totally forgot about that. You mind if I take a rain check?I'm waiting for a call from Emily.","Neutral, Excitement, Anticipation"
"Sure. I guess. Hey, I hear you don't have to go to London. Yay!","Excitement, Optimism"
"It's not that easy, there's still a lot of relationship stuff.","Confusion, Frustration, Optimism"
Like what?,"Neutral, Confusion, Frustration"
Just stuff. Y'know kinda what Emily wants.,"Contentment, Confidence, Frustration"
"Well, why don't you talk to me about it, maybe I can help.","Confidence, Optimism"
"No. No. You-you can't help. I mean, I kinda have to do this without yourhelp.","Confusion, Frustration"
"Well, I-I know you can do that too. I'm just, I'm just saying if youneed somebody to talk to… Hi!","Happiness, Nostalgia, Optimism"
Thanks.,"Happiness, Contentment, Neutral"
"Ross? Look, whatever this relationship stuff that Emily wants, just giveit to her. Come on, the bottom line here is that you love her. So just fix whatever shewants fixed. Just do it. (The phone starts ringing.) I mean, you're gonna","Love, Frustration, Optimism"
"(answering the phone.) Hello. (Listens) Hi sweetie. (Listens.) Good. Lookumm, yes I've been thinking about that thing that you wanted me to do and, I can do it.(Rachel gives him a thumbs up.) So will you come to New York? (Rachel wants to know whatshe said, and he gives her a thumbs up and she goes over and hugs him. All the time notknowing what's going on.)","Happiness, Love, Excitement"
Never done that before.,"Confidence, Surprise, Excitement"
Nope.,"Neutral, Disgust, Frustration"
