Dialogue,Emotions
"Okay, here! (Gives him the camera.) I wanna be the on camera guy. Allright, first stop, Westminster Abbey. (Joey folds out his pop-up"" map ofLondon. All of the major landmarks pop-up like in a pop-up book.)""","Confidence, Excitement, Anticipation"
"Oh, what the hell is that?","Surprise, Disgust, Confusion"
"It’s London, baby! All right, the hotel’s here. (Points to themap.) Wait. No, we wanna go… No. I know. (Sets the map down.) I’m gonna have togo into the map. (So Joey literally steps into the map.)","Excitement, Anticipation, Confusion"
"Okay, if you see a little version of me in there? Kill it!","Anger, Fear, Disgust"
I got it! (Picks up the map and starts walking.) Here we go.,"Confidence, Excitement, Anticipation"
"Okay. Listen-listen, we’re not gonna have to walk this way theentire time are we?","Confusion, Frustration"
"Shhh! (Pause) Man, you made me lose it! (He goes into the map again.)","Anger, Surprise, Frustration"
"…and that was all before 10 o’clock. The caterer rang and saidit was going to be Chicken Kiev instead of Chicken Tarragon. And then the florist phonedto say there aren’t any tulips. Oh, and the chilliest has carpel-tunel syndrome.We’re not gonna be…","Sadness, Frustration"
"Whoa-whoa-whoa! Emily, (Gives her the time-out signal.) honey, okay?",Surprise
"Well, up yours too!","Anger, Frustration"
What?! No! No! That’s-that’s time-out!,"Anger, Surprise, Frustration"
Sorry.,"Neutral, Sadness"
"Sweetie, you gotta relax. Everything’s gonna be great, okay? Come on.Come on.","Happiness, Confidence, Optimism"
Chicken Kiev?,"Neutral, Surprise, Confusion"
Um-hmm! Doesn’t that sound delicious at the last minute?,"Excitement, Anticipation, Optimism"
"Yeah, y’know, but something like salmon which would be so much moreelegant than the chicken. And, you wouldn’t have to worry about the salmonella. (Rosspushes her.) So, I can’t wait to see this place you’re getting married!","Confidence, Excitement, Anticipation"
"Yeah. Yeah. Yes, this place is beautiful. Emily’s parents got marriedhere.","Happiness, Contentment, Nostalgia"
"I still can’t believe they’re tearing it down. It really is themost lovely building you’ll ever see. I mean it’s over… (She stopssuddenly, when she sees that demolition has already started.) Oh my God!","Sadness, Fear, Surprise"
It’s nice.,"Happiness, Contentment, Neutral"
Oh. Oh. (She starts running towards the building.),"Fear, Surprise, Excitement"
"(running in, with Ross) Oh. Oh my God. How can this be happening? Whatare we going to do?","Sadness, Fear, Surprise"
It’s all right! Everything’s gonna be all right.,"Contentment, Confidence, Optimism"
How’s it gonna be all right?!,"Sadness, Fear, Frustration"
"Uh-huh, I see that.","Contentment, Neutral, Confusion"
"(entering) Okay, I talked to the guy with the shovel and I found outwhat happened.","Confidence, Excitement, Anticipation"
What? What?,"Surprise, Confusion, Frustration"
They torn it down a few days early.,"Sadness, Surprise, Frustration"
"All right! Westminster Abbey! Hands down, best Abbey I’ve ever seen.Hey! (Pushes Chandler in front of the camera.) Okay. What do you think of the Abbey,Chandler?","Happiness, Surprise, Excitement"
"I think it’s great. It’s great. Y’know, they’rethinking of changing the name of this place.","Excitement, Anticipation, Optimism"
Really? To what?,"Surprise, Confusion"
To Put the Camera Away!!!,"Anger, Confusion, Frustration"
"Man,",Neutral
Oh. Oh.,"Surprise, Confusion, Frustration"
"Oh, honey! Don’t get up! What do you need?","Happiness, Contentment, Love"
"Oh, no. Oh, nothing.","Neutral, Confusion, Frustration"
Come on! I am here to take care of you! What do you need? Anything.,"Happiness, Contentment, Confidence"
"Okay, I have a wedgie.",Unknown
"Okay, that is all you.","Contentment, Confidence, Neutral"
"So-so, what do you want for lunch?","Contentment, Neutral, Anticipation"
"Oh, I don’t know. I guess we","Neutral, Confusion, Frustration"
"Yeah, I do. What’s the matter?","Confidence, Neutral, Frustration"
I’m just bummed about the way I left things with Ross. Ishouldn’t have lied to him about having to work. He seemed so mad at me.,Sadness
"Eh, don’t be so hard on yourself. If someone I was still in lovewith was getting married…","Contentment, Love, Nostalgia"
(interrupting) Still in love with?!,"Anger, Surprise, Frustration"
Yeah!,"Happiness, Confidence, Excitement"
I’m not in love with Ross!,"Neutral, Frustration"
"Oh. No. No. Good! Yeah, me neither.","Neutral, Confusion, Frustration"
"Phoebe, I’m going to Ross’s wedding because he is myex-boyfriend and that would be","Sadness, Nostalgia, Frustration"
We thought you knew!,"Surprise, Confusion, Frustration"
We?!,"Surprise, Confusion, Frustration"
"Yeah, we all know! We talk about it all the time!","Confidence, Frustration, Optimism"
You all know? Does Ross know?,"Surprise, Confusion, Frustration"
"Oh no, Ross doesn’t know anything.","Neutral, Confusion, Frustration"
"Oh, I can not believe you didn’t tell me!","Anger, Surprise, Frustration"
"Well, because we thought you knew!! It’s so obvious! God, thatwould be like telling Monica, Hey","Anger, Confusion, Frustration"
Hey!,"Happiness, Excitement, Anticipation"
"So, what are you guys in the market for? We’ve got uh, scarves,tulip post cards...","Happiness, Excitement, Anticipation"
Check this out? Huh? (Joey has this big tall hat with a British flag onthe front of it.) Yeah. That’s the stuff. What do you think?,"Happiness, Confidence, Excitement"
"Well, I don’t have to buy that, I’m with stupid""T-shirt anymore.""","Confidence, Disgust, Frustration"
"Well, I like it. Here you go. (He pays for the hat.)","Happiness, Contentment, Confidence"
"All right, look, you’re not really gonna buy that are you?Don’t you think you’ve embarrassed me enough for one day?","Anger, Frustration"
"Oh, I embarrass you?","Surprise, Frustration"
How can I answer that when I’m pretending I don’t know you?,"Confusion, Frustration"
He’s just jealous. You’ll fit right in; all Londoners wearthem!,"Confidence, Excitement, Optimism"
Oh really? Then how come no one here is wearing them?,"Surprise, Disgust, Frustration"
(looks around) They’re all tourists.,"Neutral, Confusion, Frustration"
"All right, look, if you insist on wearing that, in public,y’know, you’re gonna spend the rest of the afternoon all by yourself.","Anger, Disgust, Frustration"
Oh yeah? (Puts the hat on.) If you’re gonna make me choose betweenyou and the hat? I choose the hat.,"Confidence, Disgust, Frustration"
Good choice.,"Happiness, Contentment, Confidence"
Thanks.,"Happiness, Contentment, Neutral"
"Okay, wait. All right, that’s it, okay, I’m out of here. Iam not going to be embarrassed anymore! (He trips over a box, falls into a flower standand walks away trying to be cool.)",Frustration
Hello?,Neutral
"Hey! I just spoke to your dad, and you know what? He seems to thinkwe’ll be able to find a new place for the wedding.","Happiness, Excitement, Optimism"
We don’t have to.,"Contentment, Confidence, Neutral"
Whoa-whoa-what? You found a place?,"Surprise, Excitement, Confusion"
"No. But, Monica and I were talking, and-and I was so upset about the hallbeing knocked down, and she suggested that we put the wedding off for a bit.","Sadness, Frustration"
She said what?,"Surprise, Confusion, Frustration"
"She said, If I’m not gonna be happy getting married somewherethat we find in a day","Sadness, Frustration, Longing"
"Postpone it? Emily, do you think Monica realises how much our parentsspent on this wedding? Do you my sister’s teeny-tiny little brain comprehends thatpeople took time out of their lives to fly thousands of miles to be here, huh? (He putshis pants on backwards.) This isn’t right.","Anger, Disgust, Frustration"
"I realize that people are going to be disappointed. But, I’m surethey’ll come back when we can do it right.","Confidence, Frustration, Optimism"
I can’t ask people to do that? Would you ask people to do that?(Holds out his pants),"Disgust, Confusion, Frustration"
"Don’t you point your pants at me! (She throws them on the floor.) Wehave no choice! Anywhere that’s half-decent would’ve be booked months ago, Rossdon’t you understand? This is our wedding I’m talking about.","Anger, Love, Frustration"
The only thing I understand is; postponing it is not an option. This iswhen we’re getting married.,"Confidence, Excitement, Anticipation"
So what are you saying? It’s now or never?,"Anticipation, Confusion, Frustration"
"No. I’m saying it’s now. (He starts putting on his pants,backwards again.)","Confusion, Frustration, Optimism"
Or?,"Confidence, Surprise, Frustration"
There’s no ‘or’ in mind. What is wrong with these pants?!!,"Anger, Confusion, Frustration"
"It’s not the pants. It’s you that is backwards. And if, and ifyou don’t understand how important this is to me, well then, perhaps weshouldn’t get married at all! (She storms out.)","Anger, Confusion, Frustration"
"(chasing her, trying to zip up his pants. His got them on right now.) No,wait! Emily! No, wait, stop! Emily, please—(He catches something important in thezipper and howls like a little boy and falls to the floor.)","Fear, Frustration"
Hey!,"Happiness, Surprise, Excitement"
(depressed) Hi.,"Neutral, Sadness"
"So, did shopping make you feel any better about Ross?","Neutral, Frustration, Longing"
Manhattan does not have enough stores.,"Neutral, Frustration, Longing"
"Well,","Contentment, Confidence, Neutral"
You can?,"Confidence, Excitement, Anticipation"
Yeah. I just need you to bring me some photos of Ross.,"Contentment, Neutral, Anticipation"
Um-hmm.,"Contentment, Confidence, Neutral"
And a small piece of chocolate.,"Happiness, Contentment, Neutral"
Okay.,Neutral
And a glass of tepid water. (She gathers up all of these things.),"Contentment, Neutral, Frustration"
"Ooh, is this one of those things where you throw it in a bag with somegraveyard dirt and hang it from a north-facing tree?","Surprise, Disgust, Confusion"
"Uh, only if you have the hiccups too. Yeah, the pictures are for you,the water and the chocolate is for me. I just didn’t feel like getting up. Okay,I’m gonna show you a picture of Ross. Okay? And you’re going to remember all ofthe bad things about him. All right? Really focus on his flaws.","Confidence, Neutral, Frustration"
I can do that. I certainly did it when we were going out.,"Confidence, Nostalgia, Frustration"
"Okay. Umm, before we get started, I just wanna say for the record that Ilove Ross, I think he’s such a great guy. Here. (Hands her the picture, Rachel grabsit out of her hand.) Okay, now, close your eyes. And imagine that you’re with Rossokay and imagine that you’re kissing him. And you’re-you’re running yourhands all over his body. And then you run your hands through his hair, but eew-oh grossit’s some kind of grease, it’s—uck! Hah?","Surprise, Disgust, Confusion"
"I don’t know, his uh, his hair never really bothered me that much,and y’know it was always more crunchy than it was greasy.","Contentment, Neutral, Nostalgia"
"Okay, this is going to be harder than I thought. Umm, let’s trysome uh, aversion therapy.","Confusion, Frustration, Optimism"
Okay.,Neutral
Okay?,"Neutral, Confusion, Frustration"
All right.,"Contentment, Confidence, Neutral"
"So uh, now look at the picture…","Neutral, Anticipation"
Okay.,Neutral
"All right, and umm… (She grabs the picture and smacks her in thehead.)","Anger, Surprise, Frustration"
Ow!,"Surprise, Frustration"
"Okay, how do you feel now?","Neutral, Confusion, Frustration"
"Well, I like","Happiness, Contentment, Confidence"
Hey.,"Contentment, Neutral, Confusion"
Hey. (He nods at the hat.),Neutral
Oh. (Takes off the hat.) Sorry!,"Neutral, Surprise"
"No-no-no, y’know what? I really shouldn’t have said that youwere embarrassing me, I mean that really wasn’t cool. And if it makes you feel anybetter, I’ve had a really lousy day.",Frustration
Me too.,"Happiness, Contentment, Optimism"
Yeah?,"Confidence, Neutral, Anticipation"
"Noo!! I’ve had the best day ever! Dude, check this out!","Happiness, Excitement, Anticipation"
(entering) Hey!,"Happiness, Surprise, Excitement"
Sh-shh-shh! (He motions for her to watch something he has taped.),"Surprise, Excitement, Anticipation"
"(on tape) Okay, so say hi to my friend and tell him that you like the hat.","Happiness, Excitement, Anticipation"
"(Yep, Sarah, the Duchess of York) Okay, so umm, what’s yourfriend’s name?","Neutral, Anticipation, Confusion"
"(on tape) Oh, Chandler.","Neutral, Surprise, Frustration"
Hi Chandler! (Waves),"Happiness, Confidence, Excitement"
That’s… That’s was…,"Surprise, Confusion, Frustration"
Oh my God!,"Fear, Surprise, Excitement"
That’s Fergie baby!!,"Happiness, Confidence, Excitement"
"Joey says you don’t really like his hat, but I think it’skinda dashing.",Contentment
How did you? How? How?,"Surprise, Confusion, Frustration"
"Well, I was trying to figure out how to get to Buckingham Palace, right?So, I’m in my map and-and…(Ross enters) Hey!","Surprise, Excitement, Confusion"
Hey!,Happiness
Hi. I understand you had a little talk with Emily.,Neutral
"(laughs) Yes, I did! And","Happiness, Confidence, Excitement"
Am I?! And was it,"Confidence, Surprise, Frustration"
Umm…,"Nostalgia, Confusion, Frustration"
I’m gonna go to the bathroom.,"Confidence, Neutral"
Wait up! (They both run to the bathroom.),"Excitement, Anticipation, Optimism"
"Hey-hey, since you’re the ‘fix-it’ lady, here’s apickle, what do you do when the bride says she doesn’t want to have the wedding atall?","Confusion, Frustration, Optimism"
She said that?!,"Surprise, Disgust, Confusion"
Yeah.,"Contentment, Confidence, Neutral"
Why?!,"Sadness, Anger, Confusion"
"I don’t know, I told her it was stupid to put off the wedding justbecause the hall was gone and she liked flipped out.","Sadness, Anger, Frustration"
Oh my God. You’re even dumber than,"Anger, Disgust, Frustration"
Excuse me?,"Surprise, Confusion, Frustration"
"Ross, how long have you been planning this wedding?","Excitement, Anticipation, Frustration"
I don’t know. A month?,"Neutral, Confusion"
"Emily has probably been planning it since she was five! Ever since thefirst time she took a pillowcase and hung it off the back of her head. That’s what wedid! We dreamed about the perfect wedding, and the perfect place, with the perfectfour-tiered wedding cake (Starting to cry), with the little people on top. (Ross getsthrown a box of Kleenex from the bathroom and he gives her one.) Thanks. But the mostimportant part is that we had the perfect guy who understood just how important all thatother stuff was.","Happiness, Love, Excitement"
"I had no idea. And that-that pillowcase thing, I thought you guys werejust doing the flying nun.","Surprise, Confusion"
Sometimes we were.,"Neutral, Nostalgia, Confusion"
Come on. You gotta help me figure out what to do. Okay?,"Confidence, Anticipation, Frustration"
Okay.,Neutral
Come on. (They leave and Chandler sticks his head out.),"Confidence, Excitement, Anticipation"
That was pretty intense huh?,"Surprise, Excitement, Anticipation"
"Yeah. (Pause) Hey, I hope Ross didn’t think that we just went inthere because we were uncomfortable being out here!","Neutral, Frustration"
(glares at him) I hope he did!,"Anger, Disgust, Frustration"
Hello.,Neutral
"(on phone) Hey, Pheebs! It’s Joey!","Happiness, Love, Excitement"
"Hey, Joey! Hey! Ooh! Ooh! I just say someone on the—that looks justlike you on the subway. And I was gonna go over and say ‘hi!’ but then Ifigured, he doesn’t care if he looks like you.","Surprise, Excitement"
"That just cost me four bucks. But uh listen, I just called to see how thechick and the duck are doing?","Neutral, Nostalgia"
"Ohh, they’re having a","Surprise, Excitement, Anticipation"
"Kinda, but I’ve just been having way too much fun.","Happiness, Contentment, Excitement"
So you’re not homesick yet?,"Contentment, Neutral, Nostalgia"
"No, I don’t think so.",Neutral
"All right, the seven of us miss you.","Happiness, Love, Longing"
Who’s seven?,"Surprise, Confusion, Frustration"
"Y’know, me, Rachel, the birds, the babies…","Happiness, Contentment, Love"
"Ahh, the babies miss me?","Happiness, Love, Excitement"
"Ooh, the pizza guy’s here!","Happiness, Excitement, Anticipation"
What? You ordered pizza without me?!,"Anger, Surprise, Frustration"
"Yeah. But y’know we were thinking about you, y’know we orderedthe Joey Special.","Happiness, Contentment, Excitement"
Two pizzas?!,"Happiness, Surprise, Excitement"
"Yep! Okay, gotta go, talk to you later.","Happiness, Contentment, Confidence"
"Wait, well, where did you get it from?!","Surprise, Confusion, Frustration"
"Monica, why have you brought me here of all places?!","Anger, Confusion, Frustration"
You’ll see.,"Confidence, Excitement, Optimism"
"I tell you, this wedding is not going to happen.","Sadness, Disgust, Frustration"
Oh God.,"Sadness, Fear, Surprise"
"Okay? But-but imagine a lot more lights, okay? And-and y’know fewerbricks, and-and-and flowers, and candles…","Happiness, Excitement, Anticipation"
"And the musicians, look, they can go over here (Points to a littlealcove), okay? And the chairs can face this way (Points), and… (Points to Ross) Yougo.","Confidence, Excitement, Frustration"
"But-but, if you don’t love this, we’ll do it in any other placeat any other time. Really, it’s fine, whatever you want.","Happiness, Contentment, Love"
It’s perfect.,"Happiness, Contentment, Confidence"
"And, I don’t know, if it starts to rain…","Neutral, Fear, Disgust"
Well then we’ll get wet. (They kiss.),"Love, Excitement, Anticipation"
Ohh. And I don’t even have a date.,"Sadness, Longing"
Pheebs?,"Happiness, Neutral, Surprise"
Yeah?,"Confidence, Neutral, Surprise"
Do you remember where the duck food is?,"Neutral, Confusion, Frustration"
"Yeah, it’s in the guys’ apartment under the sink. Why?","Neutral, Confusion"
(enters with a bag packed) Because I’m going to London.,"Confidence, Excitement, Anticipation"
What?! What do you mean you’re going to London?,"Surprise, Confusion, Frustration"
"Yeah, I have to tell Ross that I love him. Now honey, you take care, youdon’t have those babies until I get back. (Kisses her stomach.)","Love, Excitement, Anticipation"
"I—Rachel, you can’t go! Ross loves Emily!","Sadness, Fear, Frustration"
"Yeah, I know, I know, I know he does. But I have to tell him how I feel!He deserves to have all the information and then he can make an informed decision.","Confidence, Frustration"
"That’s not why you’re going! You’re going because youhope he’s gonna say, Yeah","Anger, Anticipation, Frustration"
Ohh—Do you think he will?!,"Excitement, Anticipation, Optimism"
"No! Because he’s in love with the British chippy! Look, Rachel, ifyou go, you’re just gonna mess with his head and ruin his wedding! Y’know,it’s too late! You missed you’re chance! I’m sorry, I know this must bereally hard, it’s over.","Sadness, Anger, Frustration"
"Y’know what? No. It’s not over until someone says, Ido."" (Exits)""","Confidence, Frustration, Optimism"
"I do! I do! I do! (Chases her into the hall, but Rachel doesn’tstop.) I do! (Gives up.) Ugh, like I can really chase you. I’m carrying a litter.","Disgust, Confusion, Frustration"
Oh...yes..is this..umm..Emily’s Parents’ house.,"Neutral, Anticipation, Confusion"
"Miss Waltham, is at the rehearsal dinner and it’s not politeto make fun of people. Goodbye.","Neutral, Disgust, Frustration"
"Joey, it’s been three days, okay.. Your just a little homesick,Okay. Would you just try to relax. Just, just try to enjoy yourself.","Contentment, Neutral, Frustration"
