Dialogue,Emotions
See? This is why you register.,"Confidence, Frustration, Optimism"
"It was the chair again! Okay? I’m not doing it! It what—look, Idon’t—y’know what—eh-eh… (He walks away and goes over to Mona.)Hi.","Neutral, Confusion, Frustration"
Hi!,"Happiness, Excitement, Optimism"
"Umm, would you like to dance?","Confidence, Excitement, Anticipation"
Sure.,"Contentment, Confidence, Neutral"
Yeah?,"Confidence, Neutral"
Yeah.,"Contentment, Confidence, Neutral"
Oh great! (They get up to dance and Ross is interrupted by a little girl.),"Happiness, Surprise, Excitement"
Dr. Geller?,"Neutral, Anticipation, Confusion"
"I wasn’t farting! (To Mona) Uh, a little game from our table. (To thelittle girl) Yes?","Confidence, Surprise, Frustration"
"Dr. Geller, will you dance with me?","Happiness, Excitement, Anticipation"
"Oh umm, well uh, maybe-maybe later. Right now, I’m about to dancewith this lady.","Confidence, Excitement, Anticipation"
Okay. (She drops her head in disappointment and walks away.),"Sadness, Frustration"
Ohhhh!,"Surprise, Excitement, Anticipation"
"Uh, unless! Unless, uh this lady wouldn’t mind letting you go first.","Confusion, Frustration, Optimism"
I’d be happy to. (To Ross),"Happiness, Contentment, Confidence"
"Yes I-I am. In fact umm hey, why don’t we try it my special way? Youcan dance on my feet.","Happiness, Confidence, Excitement"
Sure!,"Happiness, Confidence, Excitement"
Yeah? Hop on. (They start dancing and Mona sits down.) Is the pretty ladylooking?,"Happiness, Contentment, Excitement"
Uh-huh.,Neutral
Keep dancing.,"Happiness, Excitement, Optimism"
And the world will never know.,"Confidence, Neutral, Optimism"
Hey! Did you talk to Dennis about me yet?,"Happiness, Excitement, Anticipation"
"Yes, I told him how talented you were. I told him all about","Contentment, Confidence, Optimism"
No-no! No! No! You don’t tell a Broadway guy that! Now he just thinksI’m a soap actor.,"Anger, Fear, Frustration"
But you’re,Neutral
Hey!,"Happiness, Surprise, Excitement"
Thank you.,"Happiness, Contentment"
"No-no, thank you Miranda.",Neutral
Melinda!,"Happiness, Surprise, Excitement"
All right. (Walks over to Mona.),"Confidence, Neutral"
How cute was that?,"Happiness, Surprise, Excitement"
"Oh-oh, were you, were you watching?","Fear, Surprise, Confusion"
Can I go next?,"Confidence, Excitement, Anticipation"
What? Of course you can! Hop on!,"Happiness, Confidence, Excitement"
"Okay, but I get to hop on after her. (Ross bites the air in response.)","Disgust, Anticipation, Frustration"
I am so gonna score.,"Confidence, Excitement"
What?,"Surprise, Confusion, Frustration"
I like your bow.,"Happiness, Contentment, Love"
"(clinks his glass) I’d like to propose a toast. To Monica andChandler, the greatest couple in the world. And my best friends. Now, my when I firstfound out they were getting married I was, I was a little angry. I was like, (overlyangry) Why God? Why? How can you take them away from me?!"" But then I thoughtback over all our memories together","Sadness, Anger, Nostalgia"
Thank you.,"Happiness, Contentment, Neutral"
(to the second girl) That was very nice Ashley.,"Happiness, Contentment, Confidence"
No-no. (Walks over to Mona again.),"Neutral, Confusion, Frustration"
"So, is it my turn now?","Confidence, Excitement, Anticipation"
I’m next!,"Confidence, Excitement, Anticipation"
Oh! (Recoils in horror.),"Fear, Surprise"
"Uh, that’s okay. You can dance with her first.","Contentment, Confidence, Neutral"
"Oh, you-you sure? (She nods yes.) Okay. (To the girl) Okay. So what’suh, what’s your name.","Confidence, Excitement, Anticipation"
Gert!,"Neutral, Surprise, Excitement"
"That’s, that’s pretty. (They start to dance and Gert tries tostep on Ross’s feet, but he pulls them out of harm’s way.) Whoa! Whoa! Whoa!What are you doing there Gert?","Surprise, Excitement"
Dancing on your feet! Like the other girls did it.,"Happiness, Confidence, Excitement"
Okay. (Swallows hard.) Hop on Gert. (She does and Ross winces in pain.),Fear
Why aren’t you moving your feet?,"Confusion, Frustration"
I’m trying. (He strains to move his feet.),Frustration
Faster! You’re not going fast enough!,"Anger, Frustration"
Maybe I should stand on your feet! (Gert’s shocked and Ross realizeswhat he said and tries to brush it off.),Unknown
"So did you uh, happen to catch my toast up there?","Happiness, Excitement, Anticipation"
"Oh my God, that was for my benefit?","Surprise, Frustration"
"Well, I’d like to think there was something for everyone. Look, Iknow you’re casting for this new show…","Confidence, Excitement, Anticipation"
"Look umm Joey, I-I don’t think you’re quite right forthis project.","Neutral, Confusion, Frustration"
"Oh, see that’s where you’re wrong. Whatever it is I can do it.And if didn’t see it up there, just-just try me.","Confidence, Excitement, Optimism"
It’s an all Chinese cast. Can you be Chinese?,"Confidence, Disgust, Frustration"
"Well I’m not proud of this, but… (He turns around and starts tomess with his eyelids.)","Disgust, Confusion, Frustration"
Oh my God! No-no-no! Please! Please!Don’t-don’t-don’t!,Fear
"Hey, are you ready to get back on the dance floor?","Confidence, Excitement, Optimism"
Did it turn into sand?,"Neutral, Surprise, Confusion"
"Ohh come on, I love this song! Come on, you’ll be fine. (She startsto walk towards the floor.)","Happiness, Confidence, Excitement"
"(sliding up behind her) No. No, I won’t. Do you know why I tookall those lessons? See, for the first time I didn’t want you to be embarrassed to beseen on the dance floor with some clumsy idiot.","Confidence, Surprise, Love"
"Oh sweetie, you can never embarrass me. (Chandler grunts.) Okay, you caneasily embarrass me. But come on, it doesn’t matter. All right? I married you! So Iwant to dance on my wedding night with my husband. Come on. (They go onto the floor.) Justtry not to move your feet at all. (Chandler starts to get into the groove and bust amove.) There you go.","Happiness, Contentment, Love"
"Chandler, I’m gonna have you arrested.","Anger, Confusion, Frustration"
Why?,"Neutral, Confusion, Frustration"
You stole my moves. (He starts to dance like Chandler was andChandler stops.),"Disgust, Confusion, Frustration"
How much longer?,"Frustration, Longing"
30 seconds.,"Neutral, Anticipation, Frustration"
"30 seconds, okay.","Confidence, Neutral, Anticipation"
"(entering) Did I miss it? (Phoebe nods no.) Rachel, I-I want you to knowthat, if it’s positive, we’re gonna…","Excitement, Anticipation, Optimism"
Oh I know. I know. (They hug.),"Happiness, Contentment, Love"
It’s time.,"Confidence, Excitement, Anticipation"
Go ahead Rach.,"Confidence, Neutral, Excitement"
"Oh wait! Y’know what? I can’t, I can’t look at it. Ican’t. Somebody else tell me, somebody tell me.","Fear, Confusion, Frustration"
Okay.,"Contentment, Confidence, Neutral"
Okay.,Neutral
"Umm, it’s negative.","Neutral, Sadness, Disgust"
What?,"Surprise, Confusion, Frustration"
It’s negative.,"Neutral, Sadness, Disgust"
"Oh. Oh. Well there you go. Whew! (Pause) That is—that’sgreat—that is really great-great news. (Pause) Y’know ‘cause the whole notbeing ready and kinda the financial aspects, all that. Whew. Wow, this is so just the wayit was supposed to be. (Starts to cry.) God.","Happiness, Excitement, Optimism"
"Well… Well, great.","Contentment, Neutral, Frustration"
Here. (Gives Rachel a tissue.),Neutral
Thanks. (Crying) God this is so stupid! (Pause) How could I be upsetover something I never had? It’s negative?,"Sadness, Confusion, Frustration"
"No, it’s positive.","Contentment, Confidence, Optimism"
What?!,"Surprise, Confusion, Frustration"
"It’s-it’s not negative, it’s positive.","Confidence, Neutral, Optimism"
Are you sure?,"Confidence, Confusion, Frustration"
"Well yeah, I lied before.","Neutral, Confusion, Frustration"
Oh!,"Surprise, Excitement, Anticipation"
Oh God…,"Sadness, Fear, Surprise"
Now you know how you really feel about it.,"Confidence, Confusion, Frustration"
"Oh-oh, that’s a risky little game!","Fear, Disgust, Anticipation"
Are you really gonna do this?,"Fear, Confusion, Frustration"
Yeah. I’m gonna have a baby. I’m gonna have a baby. I’mgonna have a baby! (They all hug.),"Happiness, Love, Excitement"
With who?,"Neutral, Confusion, Frustration"
"Ah, it’s still not the time.",Neutral
I just didn’t see the fast song coming.,"Surprise, Excitement, Confusion"
"Shh. Shh. Don’t try to talk, we’ll get you up to your room,we’ll soak your feet, you’ll be okay.",Confidence
"Oh, thank you.","Happiness, Contentment"
That is so sweet!,"Happiness, Love, Excitement"
Yeah.,"Contentment, Confidence, Neutral"
"No, I mean it. There are so few genuinely nice guys out there.","Sadness, Frustration, Longing"
"Tell me about it, I feel like I’m holding down the fort all bymyself.",Frustration
It’s Joey right?,"Confidence, Surprise, Excitement"
Yeah.,Neutral
Wait a minute! No! I’m the nice one! I’m the one who danced withthe kids all night! How…How small are your feet?! (They all look down.),"Surprise, Confusion, Frustration"
