Dialogue,Emotions
Anyone want me to appraise anything?,"Confidence, Neutral, Excitement"
"Mrs. Bing, I have to tell you, I've read everything you've ever written.No, I mean it! I mean, when I read Euphoria at Midnight, all I wanted to do was become awriter.",Excitement
"Oh, please, honey, listen, if I can do it, anybody can. You juststart with half a dozen European cities, throw in thirty euphemisms for male genitalia,and bam! You have got yourself a book.","Confidence, Excitement, Optimism"
"Myyy mother, ladies and gentlemen.","Confidence, Love, Excitement"
"Yeah, any messages for room 226?","Confidence, Neutral, Anticipation"
"You okay there, slugger?","Happiness, Contentment, Confidence"
"Yeah, I'm fine, I'm fine. (A woman emerges from the toilet behind him andhe tries to pretend he was in the other one)","Surprise, Disgust"
What is with you tonight?,"Neutral, Confusion, Frustration"
Nothing. Nothing nothing nothing.,"Neutral, Confusion, Frustration"
"(To phone) Okay, thank you. (To Ross) It's the Italian Hand-Licker,isn't it.","Neutral, Confusion, Frustration"
No. It's the one he's licking.,"Confidence, Neutral, Disgust"
She's supposed to be with you.,"Confusion, Frustration, Longing"
You're good.,"Confidence, Excitement, Optimism"
"Oh, Ross, listen to me. I have sold a hundred million copies of mybooks, and y'know why?","Confidence, Excitement, Optimism"
The girl on the cover with her nipples showing?,"Surprise, Disgust, Confusion"
"No. Because I know how to write men that women fall in love with.Believe me, I cannot sell a Paolo. People will not turn three hundred twenty-five pagesfor a Paolo. C'mon, the guy's a secondary character, a, y'know, complication youeventually kill off.","Confidence, Frustration, Optimism"
When?,"Neutral, Anticipation, Confusion"
He's not a hero. ...You know who our hero is.,"Confidence, Disgust, Frustration"
The guy on the cover with his nipples showing?,"Surprise, Disgust, Confusion"
"No, it's you!","Anger, Confusion, Frustration"
Please.,Neutral
"No, really, c'mon. You're smart, you're sexy...","Confidence, Excitement"
Right.,"Neutral, Confusion, Frustration"
"You are gonna be fine, believe me.","Confidence, Optimism"
Uh-oh...,"Fear, Surprise, Disgust"
Uhhhh.... I'll just pee in the street.,"Neutral, Disgust, Confusion"
"Hey, is Chandler here?","Neutral, Surprise, Anticipation"
Yeah.,Neutral
"Okay, uh, about last night, um, Chandler.. you didn't tell... (Joey shakeshis head) Okay, 'cause I'm thinking- we don't need to tell Chandler, I mean, it was just akiss, right? One kiss? No big deal? Right?","Neutral, Confusion, Frustration"
Right. No big deal.,"Contentment, Confidence, Neutral"
Okay.,Neutral
In Bizarro World!! You broke the code!,"Surprise, Excitement, Confusion"
What code?,"Confusion, Frustration, Optimism"
"You don't kiss your friend's mom! Sisters are okay, maybe a hot-lookin'aunt... but not a mom, never a mom!",Disgust
What are you guys doing out here?,"Neutral, Surprise"
"Uh.. uh.. Well, Joey and I had discussed getting in an early morningracquetball game. But, um, apparently, somebody overslept.","Neutral, Confusion, Frustration"
"Yeah, well, you don't have your racket.","Confidence, Disgust, Frustration"
"No, no I don't, because it's being restrung, somebody was supposed tobring me one.","Anticipation, Frustration"
"Yeah, well you didn't call and leave your grip size.","Neutral, Confusion, Frustration"
"Okay, you guys spend waaaay too much time together. (Goes back insideand shuts the door)","Disgust, Confusion, Frustration"
"Okay, I'm scum, I'm scum.","Sadness, Disgust, Frustration"
"Ross, how could you let this happen?","Sadness, Anger, Frustration"
"I don't know, God, I... well, it's not like she's a regular mom, y'know?She's, she's sexy, she's...","Surprise, Disgust, Confusion"
You don't think my mom's sexy?,"Neutral, Confusion, Frustration"
Well... not in the same way...,"Neutral, Confusion, Frustration"
"I'll have you know that Gloria Tribbiani was a handsome woman in her day,alright? You think it's easy giving birth to seven children?","Confidence, Frustration, Longing"
"Okay, I think we're getting into a weird area here...","Neutral, Confusion, Frustration"
Hey.,Neutral
Hey.,Neutral
What're you guys doing out here?,"Surprise, Confusion"
"Well, not playing raquetball!","Neutral, Disgust, Frustration"
He forgot to leave his grip size!,"Neutral, Confusion, Frustration"
He didn't get the goggles!,"Sadness, Frustration"
"Well,sounds like you two have issues.","Neutral, Confusion, Frustration"
"Goodbye, baby.","Happiness, Love, Optimism"
"Ciao, bela.","Happiness, Contentment, Confidence"
Do they wait for me to do this?,"Confidence, Anticipation, Frustration"
So are you gonna tell him?,"Confidence, Anticipation, Frustration"
Why would I tell him?,"Confidence, Confusion, Frustration"
"How about 'cause if you don't, his mother might.","Fear, Anticipation"
Oh...,"Sadness, Anger, Disgust"
(Entering) What are you guys doing here?,"Surprise, Confusion, Frustration"
Uhhhh.... he's not even wearing a jockstrap!,"Surprise, Disgust, Confusion"
...What did I ask?,"Neutral, Confusion, Frustration"
Hi.,"Contentment, Confidence, Neutral"
Hi.,"Happiness, Contentment, Neutral"
What are you doing here?,"Neutral, Surprise, Confusion"
"Nothing, I just thought I'd stop by.. y'know, after the uh... that I..y'know, so what are you doing here?","Neutral, Confusion, Frustration"
I'm not really here. Just thought I'd drop these off...on the way.. myway... Do you come here a lot? Without me?,"Neutral, Confusion, Longing"
"No. (Monica brushes Coma Guy's hair in the other direction) No! No!...So, um, do you think he's doing any better than he was this morning?","Confusion, Frustration"
How would I know? I-I wasn't here.,"Neutral, Confusion, Frustration"
"Really? Not even to, um, change his PAJAMAS?! (Whips back the sheet toreveal him wearing new pajamas.)","Surprise, Excitement, Confusion"
Oh my God.,"Fear, Surprise, Excitement"
You're my friend. I-I had to tell you.,"Sadness, Fear, Confusion"
I can't believe it. Paolo kissed my mom?,"Anger, Surprise, Disgust"
"Yeah, um, I don't know if you noticed, but he had a lot to drink, and youknow how he gets when he's drun..uh... (He has caught sight of Joey scowling at him) Ican't do this, I did it, it was me, I'm sorry, I kissed your mom.","Sadness, Fear, Frustration"
What?,"Surprise, Confusion, Frustration"
"I was really upset about Rachel and Paolo, and I think I had too muchtequila, and Nora- um, Mrs. Mom- your Bing- was just being nice, y'know, and- But nothinghappened, nothing- Ask Joey, Joey, uh, came in-","Sadness, Confusion, Frustration"
(To Joey) You knew about this?,"Anger, Surprise, Confusion"
"Uh... y'know, knowledge is a tricky thing.","Neutral, Confusion, Frustration"
"I spent the entire day with you, why didn't you tell me?!","Surprise, Confusion, Frustration"
"Hey, hey, hey, you're lucky I caught them when I did, or else who knowswhat woulda happened.",Confidence
"Thanks, man, big help.",Happiness
(To Ross) I can't believe this! What the hell were you thinking?,"Anger, Surprise, Frustration"
"I wasn't- I mean, I-","Disgust, Confusion, Frustration"
"Y'know, of all my friends, no-one knows the crap I go through with mymom more than you.","Sadness, Frustration, Longing"
I know-,"Confidence, Neutral, Optimism"
I can't believe you did this. (Walks toward the door),"Sadness, Anger, Disgust"
Chandler-,"Neutral, Confusion, Frustration"
"Me neither, y'know what-","Neutral, Confusion, Frustration"
I'm still mad at you for not telling me.,"Sadness, Anger, Frustration"
What are you mad at me for?!,"Anger, Confusion, Frustration"
Chandler-,"Neutral, Confusion, Frustration"
You gotta let me slam the door! (Leaves; slams the door),"Anger, Frustration"
"(Shouting after him) Chandler, I didn't kiss her, he did! (To Ross) Seewhat happens when you break the code?","Anger, Confusion, Frustration"
Joey-,"Neutral, Confusion, Frustration"
Ah! (Points to door) Huh? (Leaves and slams the door),"Surprise, Confusion, Frustration"
Hey.,Neutral
Hey.,"Neutral, Confusion, Frustration"
"(Reading) 'A Woman Undone, by Rachel Karen Green'.","Excitement, Anticipation, Optimism"
"Yeah. Thought I'd give it a shot. I'm still on the first chapter. Now,do you think his 'love stick can be liberated from its denim prison'?","Happiness, Excitement, Confusion"
"(Reads) Yeah, I'd say so. And there's no 'j' in 'engorged'.","Confidence, Neutral, Frustration"
(Walks up with her guitar) Hey Rach.,"Happiness, Confidence, Excitement"
Hey.,"Neutral, Surprise, Frustration"
Hello.,Neutral
Hello.,"Happiness, Confidence, Neutral"
Going to the hospital tonight?,"Neutral, Anticipation"
"No, you?","Neutral, Confusion, Frustration"
"No, you?","Neutral, Confusion"
You just asked me.,"Confidence, Confusion, Frustration"
"Okay, maybe it was a trick question. (Plays a few chords) Um, Rachel canwe do this now?","Confidence, Excitement, Confusion"
Okay. (Writes a little more) I am so hot!,"Contentment, Excitement"
"(To Ross, on the couch) Now, here's a picture of my mother and father ontheir wedding day. Now you tell me she's not a knockout.","Happiness, Confidence, Nostalgia"
I cannot believe we're having this conversation.,"Neutral, Frustration"
"C'mon! Just try to picture her not pregnant, that's all.","Confidence, Anticipation, Frustration"
(Into microphone) Central Perk is proud to present Miss Phoebe Buffay.,"Confidence, Excitement"
"Thanks. Hi, um, 'kay. I'd like to start with a song that's about a manthat I recently met, who's, um, come to be very important to me. (Monica gives her a look)'Kay. (Sung:)","Love, Excitement, Anticipation"
"(Into mike) Okay, that was Phoebe Buffay, everybody. Woo!","Happiness, Confidence, Excitement"
What was that?,"Fear, Surprise, Confusion"
"Oh, uh, Phoebe just started a...","Neutral, Surprise, Confusion"
"Yeah, I believe I was talking to Joey, alright there, Mother-Kisser?(Goes to the counter)","Anger, Confusion"
(Laughing) Mother-Kisser... (Sees Ross's look) I'll shut up.,"Happiness, Confusion, Frustration"
"Chandler, can I just say something? I-I know you're still mad at me, Ijust wanna say that there were two people there that night. Okay? Two sets of lips.","Confidence, Frustration, Optimism"
"Yes, well, I expect this from her. Okay? She's always been a Freudiannightmare.","Disgust, Frustration"
"Okay, well, if she always behaves like this, why don't you say something?","Anticipation, Confusion, Frustration"
"Because it's complicated, it's complex- Hey, you kissed my mom!","Anger, Surprise, Confusion"
(To the rest of Central Perk) We're rehearsing a Greek play.,"Confidence, Excitement, Frustration"
That's very funny. We done now?,"Neutral, Disgust, Frustration"
"No! Okay, you mean, you're not gonna talk to her, you're not gonna tellher how you feel?","Sadness, Frustration, Longing"
"That would be no. Look, just because you played tonsil tennis with mymom doesn't mean you know her. Alright? Trust me, you can't talk to her.","Anger, Disgust, Frustration"
"Okay, 'you' can't, or (Points to Chandler) you can't? (Chandler grabs hisfinger) Okay, that's my finger. (Chandler twists it and Ross goes down on one knee)That's, that's my knee. (To Central Perk) Still doing the play. Aaah!","Surprise, Excitement, Frustration"
"Alright, whadyou do with him?","Neutral, Confusion, Frustration"
Oh! You're awake!,"Happiness, Surprise, Excitement"
"Look at you! How, how do you feel?","Happiness, Surprise, Excitement"
"Uh, a little woozy, but basically okay.","Neutral, Confusion"
You look good!,"Happiness, Confidence, Excitement"
I feel good! ...Who are you?,"Happiness, Surprise, Confusion"
"Oh, sorry.","Neutral, Sadness, Frustration"
I'm Phoebe Buffay.,"Happiness, Confidence, Excitement"
I'm Monica Geller. I've been taking care of you.,"Contentment, Confidence, Neutral"
"Well, we both have.",Neutral
"So, the Etch-a-Sketch is from you guys?",Surprise
"Well, actually it's just from me.","Contentment, Confidence, Neutral"
I got you the foot massager.,"Happiness, Contentment, Love"
You know who shaved you? That was me.,"Confidence, Surprise, Frustration"
I read to you.,"Contentment, Love, Excitement"
I sang. (To Monica) Hah!,"Happiness, Confidence, Excitement"
"Well,... thanks.","Contentment, Neutral"
"Oh, my pleasure.","Happiness, Contentment, Confidence"
You're welcome.,"Happiness, Contentment, Confidence"
So. I guess I'll see you around.,"Contentment, Neutral, Nostalgia"
"What, that's it?","Surprise, Frustration"
"See you around?""""",Excitement
"Well, what do you want me to say?","Neutral, Confusion, Frustration"
"Oh, I don't know. Maybe, um, That was nice?"" Admit somethingto me? ""I'll call you?""""",Confusion
"Alright, I'll call you.","Confidence, Neutral, Optimism"
I don't think you mean that.,"Neutral, Confusion, Frustration"
"This is so typical. Y'know, we give, and we give, and we give. And then-we just get nothing back! And then one day, y'know, it's just, you wake up, and Seeyou around!"" Let's go","Sadness, Disgust, Frustration"
Y'know what? We thought you were different. But I guess it was just thecoma.,"Sadness, Frustration"
"Car's waiting downstairs, I just wanted to drop off these copies ofmy book for your friends. Anything you want from Lisbon?","Contentment, Neutral, Optimism"
"No, just knowing you're gonna be there is enough.","Contentment, Love, Anticipation"
"Alright, well, be good, I love you. (Kisses him and goes to leave)","Happiness, Contentment, Love"
You kissed my best Ross! ...Or something to that effect.,"Sadness, Anger, Frustration"
"(Reentering) O-kay. Look, it, it was stupid.","Neutral, Confusion, Frustration"
Really stupid.,"Neutral, Disgust, Frustration"
"Really stupid. And I don't even know how it happened. I'm sorry,honey, I promise it will never happen again. Are we okay now?",Unknown
Yeah. No. No...,"Neutral, Confusion, Frustration"
"Ah, the forbidden love of a man and his door.","Confusion, Frustration"
"Shh. He did it. He told her off, and not just about the kiss, abouteverything.","Confidence, Anger, Frustration"
You're kidding.,"Surprise, Excitement, Confusion"
"No, no. He said When are you gonna grow up and start being amom?""""","Anger, Confusion, Frustration"
Wow!,"Surprise, Excitement"
Then she came back with The question is,"Neutral, Confusion, Frustration"
"'Kay, wait a minute, are you sure she didn't say When are you gonnagrow up and realise I am your mom?""""","Anger, Confusion, Frustration"
That makes more sense.,"Contentment, Confidence, Optimism"
"So, what's going on now?","Neutral, Confusion"
"I dunno, I've been standing here spelling it out for you! (Goes back tothe door) I don't hear anything. Oh, wait, wait, wait. (Looks through the spyhole)","Anticipation, Confusion, Frustration"
Whaddya see?,Neutral
"Hard to tell, they're so tiny and upside-down. Wait, wait. They're walkingaway... they're walking away... No, no they're not, they're coming right at us! Run! Run!","Fear, Surprise, Confusion"
"You okay, kiddo?",Neutral
"Yeah, okay.","Confidence, Neutral"
Alright. (Kisses him),"Happiness, Love, Excitement"
Nice save.,Confidence
(Very politely) Mrs. Bing.,Neutral
Mr. Geller.,"Confidence, Neutral, Excitement"
Hey.,"Contentment, Confidence, Neutral"
You mean that?,"Surprise, Confusion"
"Yeah, why not. (They shake hands) So I told her.","Contentment, Confidence, Neutral"
Yeah? How'd it go?,"Neutral, Anticipation"
Awful. Awful. Couldn'ta gone worse.,"Sadness, Anger, Frustration"
"Well, howdya feel?","Neutral, Confusion, Frustration"
Pretty good! I told her.,"Happiness, Confidence, Excitement"
"Well, see? So, maybe it wasn't such a bad idea, y'know, me kissing yourmom, uh? Huh? (Wags his finger at Chandler, then puts it down) But.. we don't have to godown that road.","Neutral, Confusion, Frustration"
"Okay. Now this is just the first chapter, and I want your absolutehonest opinion. Oh, oh, and on page two, he's not 'reaching for her heaving beasts'.","Confidence, Excitement, Frustration"
What's a 'niffle'?,"Surprise, Confusion"
You usually find them on the 'heaving beasts'.,"Neutral, Confusion, Frustration"
"Alright, alright, so I'm not a great typist...","Confidence, Neutral, Frustration"
"Wait, did you get to the part about his 'huge throbbing pens'? Tell ya,you don't wanna be around when he starts writing with those!","Surprise, Disgust, Excitement"
"Alright, that's it! Give it back! That's it!","Anger, Frustration"
Nooo!,"Sadness, Anger, Surprise"
