Dialogue,Emotions
"All right, I took them. But I figured it would be okay because you got abig ink stain on the crotch.","Confidence, Surprise, Frustration"
Oh no! Did you take my bra too?!,"Surprise, Frustration"
What bra?,"Surprise, Disgust, Confusion"
The pink one with the flowers?!,"Surprise, Excitement, Confusion"
You mean the one that you’re wearing? (Adjusts Monica’s pinkbra strap as Monica looks down her shirt.),Surprise
(entering) I quit! (Storms off.),"Confidence, Anger, Frustration"
Sounds about right.,"Contentment, Confidence, Neutral"
What is this?,"Surprise, Confusion, Frustration"
"Hey! Uh, this is just to give you an idea. Okay well, we can put screenshere, (In front of the crib.) so that the baby has privacy, and-and-and maybe a mobileover the crib. And uh—Oh look! Here’s a baby monitor (Holds it up), which untilthe baby comes we can use as walkie-talkies. Huh?","Excitement, Anticipation, Optimism"
"You’re so sweet. (Notices something in the crib.) Oh my God! Andyou gave the baby Hugsy! (A stuffed penguin wearing a ski jacket, goggles, and hat.)","Surprise, Love, Excitement"
"Ahhhhhhhhhhhh…. That-that-that’s really just to show where thebaby would go. Y’know why don’t I hold on to him so that there’s noconfusion? (Takes him back, sets him on the chair, and apologizes to him.)","Confusion, Frustration"
"But Joey the baby is going to be crying, it’s going to be loud.","Neutral, Fear, Frustration"
I’m loud!,"Confidence, Excitement, Optimism"
It’s gonna be up all night!,"Excitement, Anticipation, Optimism"
I’m up all night!,"Excitement, Anticipation, Optimism"
It’s gonna poop!,"Surprise, Excitement, Anticipation"
Hello!,"Happiness, Excitement, Optimism"
What about all the women you want to bring home?,"Confidence, Excitement, Anticipation"
"Look, if I’m bringing home a woman who can’t stand being arounda baby, then maybe I don’t want to be with that woman! Or maybe we’ll just do itin the bathroom of the club!","Anger, Confusion, Frustration"
"Joey, are you sure?","Confidence, Fear, Confusion"
"Yeah! All right—Look, I know sometimes it’ll be hard, okay? But,it’ll also be really…really great. Please Rachel! I-I-I really want you to stay.","Happiness, Excitement, Longing"
I want me to stay too.,"Contentment, Love, Optimism"
Ohh!,"Surprise, Excitement, Anticipation"
Thank you. (They hug.) Oh Joey and look at this crib! It’s so cute!,"Happiness, Love, Excitement"
I know! I found it on the street.,"Confidence, Surprise, Excitement"
Are you serious—Really?! It’s in such good condition.,"Happiness, Confidence, Surprise"
Yeah.,Neutral
Wow! Whoa-whoa what’s under the covers?,"Surprise, Excitement"
I don’t know.,"Neutral, Confusion, Frustration"
It’s moving.,"Surprise, Excitement, Anticipation"
Ew.,Disgust
It’s still—(Screams)—It’s got a tail! Get it out ofhere! Get it out of here!!,"Fear, Surprise"
Ooh! Ah! Okay! (Quickly drags the crib outside.),"Surprise, Excitement"
"Well, the old lady died. And how do I know? Her dying wish was for onelast kiss. But I don’t care, (To Rachel) because you got the apartment. Yes!","Happiness, Excitement, Confusion"
Ewww. Yeah. Umm. I think I’m gonna stay here.,"Neutral, Disgust"
Isn’t that great?,"Happiness, Excitement, Optimism"
(stutters looking for words) Ezels!!,"Confusion, Frustration"
