Dialogue,Emotions
Ohh!,"Surprise, Excitement, Anticipation"
We’re sorry honey.,"Sadness, Love"
"Oh, it’s okay. (starts to leave)","Contentment, Neutral, Frustration"
"Rach, it’s, it’s ah, it’s not that we don’t want to,really. (quietly) Are we talking models in their underwear?","Anticipation, Confusion, Frustration"
And heels.,"Confidence, Excitement, Anticipation"
"(He turns around to Chandler looking for approval to go with Rachel,Chandler mouths ‘Come on!’) (turning back to Rachel) Ross, did ask us first, andwe set that night aside.","Confidence, Excitement, Frustration"
"No, hey, come on, if he asked you first, that’s only fair. (leaves)","Neutral, Frustration, Optimism"
"Ohhh boy, do I feel bad.","Sadness, Disgust, Frustration"
Oh yeah.,"Happiness, Confidence, Excitement"
Very bad.,"Sadness, Disgust, Frustration"
Chandler what are you doing?!,"Fear, Confusion, Frustration"
Chandler!!,"Surprise, Excitement"
(jumps back and points at the cigarette) Oh my God!,"Fear, Surprise, Disgust"
You’re smoking again?!,"Surprise, Disgust, Frustration"
"Well, actually, yesterday I was smoking again. Today, I’m,I’m smoking still.","Neutral, Confusion, Frustration"
Why would you start again after chewing all that quitting gum?,"Confusion, Frustration"
"Look, I’m telling you this is just like my parents divorce, whichis when I started smoking in the first place.","Sadness, Nostalgia, Frustration"
Weren’t you nine?!,"Surprise, Nostalgia, Confusion"
"Yeahhh. I’m tellin’ ya something, that ah, first smoke afternap time....","Happiness, Contentment, Excitement"
"Oh that’s great, with my luck, that’s gonna be him.","Fear, Surprise, Frustration"
"Him? Him, Ross?","Surprise, Confusion, Frustration"
"Nope, hymn 253, His Eyes Are On The Sparrow! When my parents gotdivorced is when I started using humour as a defence mechanism. (answers the door andit’s Rachel again.)","Sadness, Nostalgia, Frustration"
"Hi! Uhh, do you guys have plans for the weekend? Because I have mysister on hold, and she said that we could use her cabin for the weekend and go skiing.Huh? I’m asking you first, right?!. I mean I’m playing by the rules.","Excitement, Anticipation, Confusion"
"Absolutely, yeah!","Happiness, Confidence, Excitement"
Chandler! You’re smoking? What are you doing?!,"Surprise, Confusion, Frustration"
"Hey, shut up!! You’re not my real Mom!!","Sadness, Anger, Frustration"
"(obviously cold) Hey, can you close that window Chandler? My nipples cancut glass over here!",Confidence
Wait. Really?! ‘Cause mine get me out of tickets.,"Confidence, Surprise, Excitement"
"Look, you guys I just wanna say, I really, really appreciate you spendingthis time with me. It’s been a pretty hard time right now, so I just wanna saythanks.",Sadness
Can somebody else hug him? I have to stay by the window.,"Neutral, Sadness, Frustration"
"Oh hey, hey, huh, how about this weekend we have a laser disc marathonokay, and maybe a tournament on my new dart board? Huh, huh, what do you think? (in anIrish accent) Two days of darts, it’ll be great!","Excitement, Anticipation, Optimism"
It’ll be great for next weekend.,"Happiness, Excitement, Optimism"
"No, no, no, this weekend guys!","Confidence, Excitement, Anticipation"
"It’ll be great for next weekend. I mean, (in an Irish accent)it’ll be grrreat.","Happiness, Excitement, Optimism"
What’s going on?,"Surprise, Confusion"
"Well, we were um, sorta invited to go skiing, y'know Rachel’ssister’s cabin. (Chandler goes back to the window to smoke again.)","Excitement, Anticipation, Confusion"
"So, for the whole weekend?","Neutral, Confusion"
"We’re really sorry, but um, she did ask us first.","Neutral, Confusion, Frustration"
"Yeah, that’s okay, I mean if you guys",Neutral
"Y'know what, I can stay, I’m gonna stay. ‘Cause the last timeI went skiing I was to afraid to jump off the chair lift, I just went around and around.","Fear, Nostalgia, Frustration"
"Uh, Pheebs we kinda need you to drive us all up there in yourgrandmother’s cab, but y'know what, I’ll stay.","Neutral, Confusion, Frustration"
Noo! I’ll stay. He’s my brother.,"Sadness, Love"
What a pity stay?,"Sadness, Disgust, Frustration"
No! We’re gonna have fun. We can make fudge!,"Happiness, Confidence, Excitement"
"Pity food? Y'know what that’s okay, all right, I don’t need anyof you to stay, okay nobody stays.","Sadness, Anger, Frustration"
"Well, then, I might as well offer to stay.","Contentment, Confidence, Optimism"
"(to Chandler and Monica) Hey, does anybody else feel bad about Ross?",Sadness
Why? Do you think he’s still mad at us?,"Neutral, Confusion, Frustration"
(to Joey) Well he’s probably mad after you called him thismorning to borrow his goggles.,"Anger, Confusion, Frustration"
What? Mine aren’t tinted.,"Surprise, Confusion, Frustration"
Chandler!!,"Surprise, Excitement, Anticipation"
What?,"Surprise, Confusion, Frustration"
What does the sign say?,"Neutral, Confusion"
Beam me up Jesus.,"Surprise, Excitement, Anticipation"
"No, the ‘No Smoking’ sign. There’s no smoking in myGrandmother’s cab.","Neutral, Anger, Frustration"
"Okay, well, then, I-I have to go to the bathroom.",Neutral
Oh!,"Surprise, Excitement, Anticipation"
Please!,"Confusion, Frustration, Longing"
No Chandler no! No unscheduled stops. You can go when we stop for gas.,"Confidence, Fear, Frustration"
"Oh, come on, there’s a rest stop right up there! Come on, Ireally have to goooooooooo.","Excitement, Frustration"
"Oh, now I have to go!!","Excitement, Anticipation, Frustration"
"Here we go. Okay, brace yourselves.","Confidence, Excitement, Anticipation"
What?,"Surprise, Confusion, Frustration"
Okay.,"Contentment, Confidence, Neutral"
Ow!,"Surprise, Frustration"
"(to Rachel, who’s staying in the cab.) Aren’t you gonna go?","Anticipation, Confusion, Frustration"
No. Thank you.,"Contentment, Neutral"
"(getting out) No, Rachel never pees in public restrooms.","Confidence, Neutral, Disgust"
"Well, they never have any paper in there y'know. So my rule is ‘notissue, no tuschy.’ (Phoebe laughs and gets out.) Well, if everybody’s going.(She gets out and starts to close the door.)","Contentment, Confidence, Frustration"
"No, y'know what don’t close it (Rachel slams the door shut lockingthemselves out.) ‘cause the... keys...are in there.","Anger, Surprise, Frustration"
"Oh, no-no-no-no-no-no!!","Fear, Surprise, Frustration"
What’s going on?,"Neutral, Anticipation, Confusion"
(to Joey) My lighter’s in there! (points to the cab),"Excitement, Frustration"
Damn! (stands up) The tailpipe’s not hot enough to light this!,"Anger, Surprise, Frustration"
"Relax okay, I-I-I can get this open. Anybody have a coat hanger?","Confidence, Frustration, Optimism"
"Oh I do! Op, no, wait a minute, I took it out of my shirt when I putit on this morning.","Confusion, Frustration, Optimism"
"So, if you’re parents hadn’t got divorced, you’d be ableto answer a question like a normal person?","Anger, Confusion, Frustration"
"Look, I just need a wire something to jimmy it. Oh hey, one of you guysgive me the underwire from your bra!","Confidence, Excitement, Frustration"
What?!,"Surprise, Confusion, Frustration"
What?!,"Surprise, Confusion, Frustration"
Come on! Who has the biggest boobs?,"Neutral, Disgust, Frustration"
Please!!,"Happiness, Excitement, Anticipation"
"Whoever has the biggest boobs, has the biggest bra, therefore has thebiggest wire.","Neutral, Confusion, Frustration"
"No, not getting my bra!","Disgust, Confusion, Frustration"
"If you wanna get back in the car, we need the wire, your call.","Neutral, Confusion, Frustration"
"Okay, Monica’s are the biggest.","Confidence, Excitement, Optimism"
"These tiny, little non-breasts?! Please, it’s gotta be Rachel.","Disgust, Confusion, Frustration"
"What, no, no, no, mine are deceptively small I mean, I-I-I actuallysometimes, st-stuff my bra.","Confidence, Excitement"
"All right then, your bra would still be big.","Neutral, Confusion, Frustration"
"No, I stuff outside the bra.","Neutral, Disgust, Confusion"
"Ladies, ladies, let’s just compromise okay? Phoebe, Rachel takeoff Monica’s bra.","Neutral, Confusion, Frustration"
"All right, forget it, nevermind, you can have mine.","Contentment, Neutral"
"(seeing him) Chandler, what are you doing? There is a trash can rightthere.","Confidence, Disgust, Frustration"
"Well, I thought if I littered, that crying Indian might come by andsave us.","Neutral, Confusion, Frustration"
"(finishing removing her bra) Okay, there.","Happiness, Contentment, Confidence"
"Thank you Phoebe, that is very, very generous.",Happiness
"Okay, now let’s decide who has the nicest ass.","Surprise, Disgust, Confusion"
(opening the door) And there you go!,"Happiness, Contentment, Confidence"
"Oh, yeahhhhh!!!","Happiness, Confidence, Excitement"
Chandler!!,"Happiness, Surprise, Excitement"
At least let me smoke it to the good part.,"Frustration, Longing, Optimism"
"Okay. (The car moves a few feet and sputters to a stop.) Oh, no!","Sadness, Fear, Frustration"
"What, what’s it, what’s going on?","Fear, Confusion, Frustration"
"Yeah, this has happened before.","Confidence, Neutral, Nostalgia"
So you know how to fix it?,"Confidence, Frustration, Optimism"
Yep. Put more gas in.,"Confidence, Neutral, Frustration"
(answering the door) Hi!,"Happiness, Confidence, Excitement"
(entering) Hey.,"Neutral, Confusion, Frustration"
"Hey, what are you doing here?","Surprise, Excitement, Confusion"
"Well, oh just ah, I was just wondering, when you and I split up, did youget the tape that was half the last episode of","Confusion, Frustration, Longing"
"Ah yeah, but now it’s Susan and me in Mexico and the hostages cominghome.","Excitement, Anticipation, Optimism"
Where’s Ben?,"Neutral, Nostalgia, Confusion"
He’s sleeping.,Neutral
"Ahh. (notices the table) Ooh, is this a ah, is this a bad time?","Surprise, Confusion, Frustration"
"Umm, yeah, actually, Susan’s gonna be home any minute, it’skinda an anniversary.","Excitement, Anticipation, Nostalgia"
"Oh! I thought you guys got married in uh, January?","Surprise, Anticipation, Confusion"
It’s not that kind of anniversary.,"Neutral, Confusion, Frustration"
Ah! (realises) Oh.,"Surprise, Confusion, Frustration"
Sooo!! Anyway...,"Neutral, Confusion, Frustration"
"Umm, candles, champagne, yeah anniversaries are great. ‘Cause youknow love lasts forever, y'know. Nothing like it in this lifetime, money in the bank, soRachel and I broke up.","Sadness, Disgust, Frustration"
"Oh God, Ross I am so sorry.",Sadness
"Yeah, well.","Neutral, Confusion, Frustration"
"Y'know what, I want to talk to you about this so much, but we shouldprobably do it when we could really get into it, are you free for dinner tomorrow night?","Excitement, Anticipation, Optimism"
"Oh yeah, I’d love that.","Happiness, Excitement, Anticipation"
"Oh, great! Me too.","Happiness, Excitement, Optimism"
I guess it all started when Rachel got this new job. (he sits down at thetable.),"Neutral, Surprise, Anticipation"
"Okay, yeah. (to Monica and Rachel) Triple A can pick us up.","Contentment, Confidence, Excitement"
Great!,"Happiness, Excitement, Optimism"
"Yeah, what town are we near?","Confidence, Anticipation, Confusion"
"Freemont. West-Westmont, ah Westburg?","Confusion, Frustration, Optimism"
(to Monica) Then why are you answering? Do you at least know what routewe’re on?,"Anger, Confusion, Frustration"
"Yeah, we are definitely on Route 27.","Contentment, Confidence, Neutral"
"Okay. (on phone) We are at a rest stop on Route 27. Okay. (to Rachel)There is no Route 27. (listens) (to Rachel) Okay, either 93 or 76?","Neutral, Confusion, Frustration"
"I don’t know, I’m sorry, I always slept in the back when wedrove up here.","Neutral, Confusion"
"Okay. (on phone) Hey, can you send somebody up and down 76 and checkevery rest stop, and, and also 93? (listens) Okay! (hangs up) Yeah, no they don’t dothat.","Confidence, Neutral, Frustration"
"Ugh, okay, well somebody will come and save us.","Neutral, Fear, Optimism"
"Who? I mean have you seen a car come by here in the last hour and ahalf? I think we should call Ross, maybe he can get a car and come pick us up.","Confidence, Frustration, Optimism"
"No! No, I am not getting in a car with Ross, we will just have to livehere!","Anger, Fear, Frustration"
But if...,"Confidence, Confusion, Frustration"
"No you guys, I am not getting in a car with him, you’ll have tothink of something else.","Anger, Fear, Frustration"
"Oh good, oh Joey and Chandler are back.","Happiness, Excitement"
So the going for help went well?,"Confidence, Disgust, Frustration"
"Oh yeah, Smokey Joe here got half way to the highway and collapsed.","Neutral, Sadness, Surprise"
I have the lung capacity of a two year old. (starts to light anothercigarette.),"Neutral, Frustration"
Then why are you smoking?,"Neutral, Disgust, Confusion"
Well it’s very unsettling.,"Neutral, Disgust, Frustration"
"....right? Right? I mean it’s pretty unbelievable y'know, I mean theyjust took off, took off without even looking back. Y'know I don’t, I don’t needthem, huh, I’ve got you guys now as friends, you and Susan.","Happiness, Contentment, Confidence"
"Ah, Susan will be so pleased.","Happiness, Excitement, Anticipation"
"(looking at the page) 717? (to Carol) Where’s 717? (He gets up toreturn the page, Carol starts to take the last of the food into the kitchen, but Rossgrabs the last piece.) Hey, you’ve have more of these for Susan right?","Anticipation, Confusion, Frustration"
"No. But it’s okay, I’ll just put out pickles or something.","Contentment, Neutral, Frustration"
"(answering the phone) (whispering) Ross, thank God.","Happiness, Excitement"
"Pheebs? What, why are you whispering?","Surprise, Confusion, Frustration"
I ate a bug.,"Surprise, Disgust, Confusion"
"(running over to stop Rachel) Hey Rach, the tampons here are only apenny. Let’s stock up. (takes her into the bathroom)","Happiness, Confidence, Excitement"
"Listen Ross, we ran out of gas, and we don’t know where we are, sowe can’t get a tow truck.","Neutral, Confusion, Frustration"
"Oh, now you want a favour?","Surprise, Disgust, Frustration"
"Yes, please.","Happiness, Contentment, Confidence"
"Well, oh, I’m sorry your car broke down Pheebs, but I’m a littletoo busy with some of my real friends right now, but please call to let me know you gothome safely okay?","Neutral, Frustration"
"(running over and grabbing the phone away from Ross) (on phone) Phoebe,hang on a second. (Hands Ross her keys) Here, take my car, go pick up your friends.","Confidence, Excitement, Anticipation"
"No, I’m not gonna pick them up.","Neutral, Confusion, Frustration"
"Listen, we both know you’re gonna do it ‘cause you’re nota jerk. Okay? So you can either sulk here for a half hour and then go pick them up, orsave us both time and sulk in the car.","Confidence, Frustration, Optimism"
"No, Rachel doesn’t want me to....","Neutral, Confusion, Frustration"
"Look, I-I-I am sorry that Rachel dumped you ‘cause she fell in lovewith that Mark guy, and you are the innocent victim in all of this, but don’t punishyour friends for what Rachel did to you.","Sadness, Anger, Frustration"
"Yeah, you’re right.","Contentment, Neutral"
(on phone) Phoebe hang on a second Ross wants to say something. (listens)What? (listens) (to Ross) You slept with someone else?!,"Anger, Surprise, Confusion"
"We were on a break!!! Okay!! (grabs the phone) We were, we were..., (calmsdown) yeah. Where are you? I’ll find you. (hangs up)","Anger, Confusion, Frustration"
You slept with another woman?,"Sadness, Anger, Disgust"
"Oh, you-you’re-you’re one to talk.","Anger, Frustration"
"Okay, done.",Neutral
(reading the sign) What’s ‘pleh’?,"Confusion, Frustration"
That’s ‘help’ spelled backwards so that the helicopters canread it from the air!,"Excitement, Anticipation, Optimism"
Huh. What’s doofus spelled backwards?,"Disgust, Confusion"
"(all excited) Op, op, car! Car!! (sees it’s Ross) Ugh!!!","Surprise, Disgust, Excitement"
"Oh, it’s Ross on one of his drives!","Happiness, Excitement, Anticipation"
Hey!!,"Happiness, Surprise, Excitement"
Hi!,"Happiness, Contentment, Excitement"
What is he doing here?!,"Anger, Surprise, Confusion"
,"Neutral, Confusion, Frustration"
No! Come on!,"Sadness, Anger, Frustration"
All right!! Fine! Fine.,"Anger, Disgust, Frustration"
Arrrghh!!,"Anger, Surprise, Frustration"
"Oh no, now it’s not gonna make any sense!","Confusion, Frustration, Optimism"
"(to Chandler and Monica) You guys, what, what do we do about Ross whodrove all the way up here? What do we do? Just like send him back and we’re thengonna go skiing?","Neutral, Confusion, Frustration"
"Oh, this is horrible, it’s just horrible.","Sadness, Disgust, Frustration"
"Guys, do you think we should ask Ross to come along?","Confidence, Excitement, Anticipation"
"I know, what about Rachel? I mean how are we even gonna ask her?","Anticipation, Confusion, Frustration"
Ask me what?,"Anticipation, Confusion, Frustration"
"Umm, if ah, it might be okay if Ross came skiing?","Neutral, Confusion, Optimism"
"No, I wasn’t gonna ask you that, no.","Neutral, Confusion, Frustration"
You guys are unbelievable. No! He cannot come.,"Anger, Disgust, Frustration"
Excuse me?,"Surprise, Confusion, Frustration"
It’s horrible.,"Sadness, Disgust, Frustration"
"(sarcastic) Oh please, can’t I come to your special, magical cabin?","Disgust, Frustration"
Why would you even want to come Ross? You’re a horrible skier.,"Surprise, Disgust, Frustration"
"Oh-oh, hitting me where it hurts, my ski skills.","Sadness, Disgust, Frustration"
Here we go again.,"Disgust, Frustration"
"I-I can’t handle this, you guys.","Sadness, Confusion, Frustration"
"Y'know what, I can handle it, handle’s my middle name. Actuallyit’s the ah, middle part of my first name.","Confidence, Excitement, Optimism"
"All right Pheebs, your cab’s ready.","Happiness, Excitement, Anticipation"
"All right, let’s go!","Confidence, Excitement, Optimism"
You’re welcome.,"Contentment, Confidence, Neutral"
"Oh, I’m sorry, were you speaking to me or sleeping with someoneelse?","Anger, Confusion, Frustration"
We were on a break!,"Anger, Confusion, Frustration"
Y'know Ross why don’t you put,"Neutral, Confusion, Frustration"
"Hey-hey, it’s valid okay? And I’m not the only one who thinksso, Monica agrees with me.","Confidence, Neutral, Frustration"
(to Monica) What?!,"Surprise, Confusion, Frustration"
(shyly) I don’t know.,"Neutral, Confusion"
That’s what you said last night.,"Surprise, Disgust, Frustration"
"What I said was, was that I understood. Joey’s the one who agreedwith you!","Confusion, Frustration, Optimism"
Okay.,Neutral
Really Joey?,"Surprise, Confusion, Frustration"
(pause) What?,"Surprise, Confusion, Frustration"
"Y'know what, but there is, there is no right or wrong, here.",Neutral
"No, I think it’s very obvious who’s wrong here.","Confidence, Anger, Frustration"
Obviously not to Joey.,"Anger, Confusion, Frustration"
(pause) What?,"Surprise, Confusion, Frustration"
"(to Rachel) Look both, Joey and Monica feel the same way that I do.No-no-no-no.","Confidence, Frustration, Optimism"
"Guys, guys, guess who I am?! (starts dancing around in an effort tostop the fighting.)","Happiness, Excitement, Optimism"
"Hey! Hey! Hey! Hey!! Hey!!! (they all stop fighting, Chandler continuesto dance.) Look what you’re doing to Chandler!! (Chandler finally stops) (to Ross andRachel) Yeah, look, we know this is really, really hard for you guys. Okay? (Ross startsto leave) You don’t, all right you don’t have to love each other, okay? Youdon’t, you don’t even have to like each other much right now. But please, youhave to figure out a way to be around each other.","Anger, Frustration"
"Yeah, and not put us in the middle.","Neutral, Frustration, Optimism"
"Yeah, otherwise, I mean that’s, that’s, that’s just itfor us hanging out together. Y'know is that what you want? (they both look away) Can yoube civil?","Sadness, Confusion, Frustration"
Yeah.,"Contentment, Neutral, Confusion"
I can.,"Contentment, Confidence, Optimism"
"Okay. Good, all right, let’s get back in the car, ‘causeit’s freezing, and my chest is unsupported.","Neutral, Frustration"
"Oh what, wait, wait a second, I mean, what are we doing? Who’s goingwith who?","Surprise, Confusion, Frustration"
"Look, you guys, you guys should go. (Joey tries to say something, but Rosscuts him off.) No, I’m, you, you planned this all out, and I don’t want to ruinit, so you guys should just go.","Anger, Disgust, Frustration"
"Come on man, you drove all the way up here.",Neutral
"No, no, really, I’ve got to take the car back anyway, I’mspending all day tomorrow with Ben, It’s fine, no guilt I promise.","Confidence, Neutral, Excitement"
Thank you.,"Happiness, Contentment"
"All right, we’ll call you when we get back.","Contentment, Confidence, Neutral"
Okay.,"Contentment, Confidence, Neutral"
Maybe we can like go to a movie or something.,"Excitement, Anticipation, Optimism"
Okay.,Neutral
"Or, or the rodeo!!","Excitement, Anticipation, Optimism"
That would be great.,"Happiness, Contentment, Optimism"
Okay!,"Happiness, Contentment, Confidence"
I was being Shelly Winters from,"Confidence, Excitement, Nostalgia"
I know!,"Happiness, Confidence, Excitement"
Bye!!!,"Happiness, Excitement, Optimism"
(looking through the peephole) Ugh. (opening the door) Ross!,"Surprise, Disgust"
(entering) Hi! Sorry I’m late. Were you sleeping?,Unknown
"Ahh, nooo!!",Sadness
"Oh, great! Listen, oh I had to get you a whole new battery. I got you thebest one I could, ‘cause that’s not where you want to skimp.","Happiness, Contentment, Optimism"
"You’re a genius, Ross.","Happiness, Confidence, Excitement"
"Yeah, well it came to about $112, but what the hell, just call it an even110?","Contentment, Frustration, Optimism"
"Okay, I’ll pay you tomorrow. (pushes him out the door)","Confidence, Disgust, Frustration"
Okay.,"Contentment, Confidence, Neutral"
"Okay, bye!!","Happiness, Confidence, Excitement"
"So they ah, they all took off, it was pretty hard watching them go,y'know?","Sadness, Nostalgia, Longing"
"Yeah, okay, bye. (closes the door, turns out the lights, and runs back tothe bedroom)","Neutral, Confusion, Frustration"
(outside the door) So I’m gonna take off then!,"Confidence, Excitement, Anticipation"
