Dialogue,Emotions
"Oh well, not as lovely as you. I mean, I can’t believe that youwould have a thirty-year-old daughter! (To Mr. Geller) And you! I can’t believe thatyou would have a tux that’s thirty years old! (Puts his hand on Mr. Geller’sshoulder.)","Surprise, Nostalgia"
It’s older than that. Ross was actually conceived right nearthis tuxedo.,"Neutral, Nostalgia, Confusion"
Ohh! (He quickly removes his hand and looks at it.),"Happiness, Surprise, Excitement"
(entering) Hey! Everybody hide! Hide! I saw her! She’s coming!,"Fear, Surprise, Excitement"
"Okay! Okay! Everybody down! Everybody down! (Rachel turns off thelights and everyone crouches. As everyone crouches, a ripping noise erupts from theassemblage.)","Fear, Surprise, Excitement"
Crap.,"Neutral, Sadness, Frustration"
"(getting up to investigate) Okay, everybody stay here. I will find outwhat’s going on.","Confidence, Fear, Anticipation"
Heyyy!! You got the door open!! (Giggles.),"Happiness, Surprise, Excitement"
Hey-hey are you drunk?,"Surprise, Frustration"
"Nooo! (Giggles) Okay. (She tries to pull herself up by Rachel andJoey’s doorknob, but the door opens and she almost falls into the their apartment.She manages to catch herself.) Whoa! (Stands up, unsteadily) Okay. See I was, I was alittle nervous about turning (whispering) thirty. (Giggles.) So the bus boys took me outfor some drinks. (Pause) I wanna puke on you later!","Happiness, Surprise, Excitement"
"Okay, here is the thing. We have thrown a","Confidence, Neutral, Frustration"
Noo!!!,"Sadness, Anger, Fear"
Yes!,"Happiness, Excitement, Optimism"
Noo!!,"Sadness, Anger, Fear"
Yes!!,"Happiness, Excitement, Optimism"
Oh no! My parents have never seen me drunk! (Pause) That they know of.,"Fear, Surprise, Excitement"
"Okay, here’s the thing. We’re gonna get you some coffee andthey will never know that you’re drunk.","Contentment, Confidence, Optimism"
Really?! You promise?,"Surprise, Excitement, Optimism"
"Yeah, I’ll take care of it.","Contentment, Confidence, Optimism"
Okay. I love you so much. (Kisses him.),"Happiness, Love, Excitement"
(laughing) Okay we have to do something about your breath.,"Happiness, Disgust"
What about,"Neutral, Anticipation, Confusion"
"That’s still yours. Okay, now remember it’s a surpriseparty. So, when you go in, act surprised.","Surprise, Excitement, Anticipation"
Okay. I can do that.,"Contentment, Confidence, Neutral"
Okay.,Neutral
Surprise!!!,"Happiness, Surprise, Excitement"
"Okay, forward. Forward—Stop! (The car moves an inch and Ross runs tothe back of the car.) Okay, back—Stop! (The car barely moves and Ross runs back tothe front.) Okay, forward—Stop! Stop! Stop!","Confusion, Frustration"
"Ross, just forget about it. This guy’s got you totally wedged in.","Anger, Confusion, Frustration"
(To Joey) Is this yours?,"Neutral, Surprise, Confusion"
Well actually…,"Confidence, Frustration, Optimism"
No-no-no! It’s mine! It’s-it’s mine. (The woman walksaway.),"Anger, Confusion, Frustration"
"Dude, you soooo need this car.","Confidence, Excitement, Anticipation"
"(running up) Okay. Okay, here’s what we’re gonna do. Okay,I’m gonna break into this mini-van and put it in neutral. You guys push it forward soRoss can drive out of his spot. Okay? All right, here we go. (She opens her coat andreveals that thing car thieves use to break into cars as Ross jumps in behind the wheel.She inserts the device, unlocks the door, opens it, and the alarm goes off.) Haul ass!!!!(Runs off.)","Confidence, Fear, Excitement"
"Happy thirtieth birthday! Here! (Hands her the hippity-hop.) It’sfor the child in you, and the woman. Happy thirtieth!","Happiness, Excitement, Nostalgia"
"Right, why do you keep saying that?","Confusion, Frustration"
Because it’s our thirtieth birthday.,"Happiness, Excitement, Nostalgia"
"Yeah, no we’re not thirty. We’re 31. Okay. (She closes thedoor.)","Confidence, Neutral, Frustration"
Wait! (Knocks on the door and Ursula opens it.),"Surprise, Excitement, Anticipation"
"Oh, it’s you.","Neutral, Surprise, Disgust"
Yeah. What?!,"Surprise, Confusion, Frustration"
"Yeah, we’re not thirty, we’re 31.","Contentment, Confidence, Neutral"
Nu-uh!,"Confidence, Frustration"
Yea-huh! That’s what is says on my birth certificate.,"Happiness, Confidence, Excitement"
You have your birth certificate?,Neutral
"Yeah, I got a big box of family stuff when my mom died.","Sadness, Nostalgia, Longing"
Our mom.,"Happiness, Love, Excitement"
(sarcastic) Right! Okay. (Hands Phoebe her births certificate.),"Disgust, Frustration"
Do you have my birth certificate?,"Neutral, Confusion, Frustration"
"No, I sold it to a Swedish runaway.","Neutral, Surprise, Confusion"
"(reading the certificate) Oh my God! Oh my God, we are 31.","Surprise, Excitement, Confusion"
Yeah.,Neutral
I just lost a whole year of my life.,"Sadness, Disgust, Frustration"
(sarcastic) Okay.,"Disgust, Frustration"
Your middle name is Pamela?,"Surprise, Confusion"
Yes.,"Contentment, Confidence, Neutral"
"Well, I never knew mine. Do you remember what it is?","Sadness, Nostalgia, Confusion"
Yes! Phoebe.,"Happiness, Love, Excitement"
That’s my first name.,"Happiness, Contentment, Confidence"
"Right, okay, then no.","Neutral, Confusion, Frustration"
"Okay before we start the celebration, Monica has to go put on herparty dress.","Happiness, Excitement, Anticipation"
Yay!,"Happiness, Excitement, Optimism"
"See? (Does his laugh.) Here we go. (Starts walking her to their room,and has to pass in front of Mr. Geller who’s sitting at the table and Mrs. Gellerwho’s standing next to him.)","Happiness, Confidence, Excitement"
"Happy birthday, sweetie! Give us a hug! (Starts to get up.)","Happiness, Love, Excitement"
(stopping him) Don’t get up Jack! The safety pins are about toblow.,"Fear, Surprise, Confusion"
(sees someone) Paul!,"Happiness, Surprise, Excitement"
(correcting her) Phil.,"Confidence, Frustration"
Phil!,"Happiness, Excitement"
"Now, there is a dress laid out on your bed. (Monica stumbles on thesteps.) Okay, (catches her) you’re doing great. You’re doing great. You’redoing fine.",Confidence
"Hey, what’s going on?",Confusion
Monica’s a little drunk.,"Happiness, Surprise, Excitement"
Yay! I,"Happiness, Excitement, Optimism"
Awwwww… (Giggles.),"Happiness, Excitement"
(To Monica) Go change! (To Phoebe) She doesn’t want her parentsto know she’s drunk.,"Neutral, Disgust, Frustration"
"Ohh! All right! All right. Here’s what we’ll do, I’ll gettwice as drunk as Monica and then no one’s will even notice her.","Confidence, Disgust, Excitement"
What’s-what’s going on? Phil’s really pissed!,"Anger, Surprise, Frustration"
Monica’s wasted.,"Sadness, Disgust, Frustration"
Maybe that will liven up this party.,"Excitement, Anticipation, Optimism"
"(To Rachel) Okay, will you just go help her change please!",Frustration
"Okay, but taking care of a drunk, naked woman seems like a job for Joey.","Confidence, Disgust, Frustration"
"Yep. (Starts for Monica’s room, but Chandler stops him.)","Anticipation, Confusion, Frustration"
(handing his to her) This one’s from me.,"Happiness, Contentment, Love"
Ahh!,"Fear, Surprise, Excitement"
"It wasn’t on your list, but hopefully you’ll think it’sreally fun.","Excitement, Anticipation, Optimism"
(opening it) A scooter! (She’s not happy.),"Sadness, Surprise, Disgust"
(to Tag) Stick to the list. Always stick to the list.,"Confidence, Neutral, Frustration"
"No! No-no, I love it. Thank you. (Kisses him.)","Happiness, Love, Excitement"
"Okay, open ours next. Open ours next!","Happiness, Excitement, Anticipation"
Okay.,Neutral
"Now that you’re a couple, we don’t get two presents from youguys?","Neutral, Sadness, Frustration"
For my last birthday you gave me a,"Happiness, Surprise, Disgust"
"Okay. (Opens the card and reads it.) Happy birthday Grandma! It’sbetter to be over the hill (starting to cry) then buried under it. (Breaks down aseveryone glares at them.) All our love Monica and Chandler. (Crying) That’s funny,yeah!","Sadness, Love"
No-no-no-no! That was the joke!,"Confidence, Surprise, Frustration"
"(crying) No, I know! I get it! It’s funny!","Sadness, Confusion, Frustration"
"No, because you’re not a grandmother!","Confidence, Disgust, Frustration"
"No I know, because to be a grandmother you have to be married and havechildren and I don’t have any of those things. That’s why it’s so funny.(Runs into her room crying.)","Sadness, Disgust, Frustration"
All you had to do was buy the card!,"Anger, Confusion, Frustration"
Hey! Look who’s back! It’s the birthday girl! How’s thebirthday girl feeling?,"Happiness, Excitement, Anticipation"
"Well, I feel fine, but I think you’re bumming out the rest of thekids.","Neutral, Frustration"
"What? (Glances over and sees the faces of the rest of the group, then goesand sits down.)","Surprise, Confusion, Frustration"
Okay! Y’know what? I realized it was stupid to get upset about nothaving a husband and kids. All I really needed was a plan. See I wanna have threekids…,"Happiness, Contentment, Confidence"
"Oh let me guess, and you wanna have them all at the same time and youwanna have them for your brother.","Neutral, Confusion, Frustration"
As I was saying… I should probably have the first of the three kidsby the time I’m 35 which gives me five years. I love this plan! I wanna marry thisplan!,"Happiness, Excitement, Optimism"
"If you could do that, I’d marry the hippity-hop.","Love, Excitement, Optimism"
"So, if I wanna have my kid when I’m 35, I don’t have to getpregnant until I’m 34. Which gives","Confidence, Excitement, Optimism"
"Really! That long?! (Chandler slowly turns and looks at her.) (ToChandler) Look all you want, it’s happening!","Confidence, Surprise, Frustration"
"No, so I don’t have to get married until I’m 33! That’sthree years, that’s three whole years—Oh, wait a minute though. I’ll need ayear and a half to plan the wedding, and I’d like to know the guy for a year, yearand a half before we get engaged… Which means I need to meet the guy by the timeI’m thirty.","Excitement, Anticipation, Optimism"
Which is fine! Because,"Contentment, Confidence, Optimism"
"No! Ross, no! It is not fine! Eh-eh-according to my plan I shouldalready be with the guy I wanna marry!","Sadness, Frustration, Longing"
Will you quit hoggin’ it!,"Anger, Frustration"
(To Chandler) I’m telling you it’s like watching Bambi learnhow to walk.,Excitement
(To Monica) You’re drunk! Mom and dad are gonna be maaaaadd! MaybeI’m a little drunk.,"Neutral, Fear, Frustration"
(to a waiter) Oh that’s great! Right there! Can we get some ofthat over here please? (The waiter comes over) There we go.,"Happiness, Confidence, Excitement"
(to the waiter) Hey! Are those crab cakes? (The waiter nods) Did I nottell ya to come straight to me when more crab cakes were ready?,"Confidence, Anger, Frustration"
(To Monica) How are you feeling?,"Contentment, Neutral"
You are,Neutral
I really wish that you wouldn’t.,"Sadness, Frustration, Longing"
"(To Monica) Now all you have to do is just get through a little bitmore, okay? Then we can put you in bed, okay? Just smile and don’t talk to",Unknown
(clinking two glasses together) Speech! Speech! Let’s hear from thebirthday girl! Huh?,"Surprise, Excitement, Anticipation"
Pheebs!!,"Happiness, Love, Excitement"
Don’t you see? Everyone’s looking at me! The plan’sworking! I didn’t even have to take off my top yet!,"Confidence, Excitement, Anticipation"
Speech! Come on Monica!,"Confidence, Excitement, Anticipation"
Come on!,"Excitement, Anticipation, Optimism"
Come on! Speech!,"Excitement, Anticipation, Frustration"
"(filming this) Hey Chandler, you can’t keep your hands off herfor one second!","Anger, Disgust, Frustration"
"Oh-ho, I think it’s nice.","Happiness, Contentment, Optimism"
I think it’s necessary. (Backs away anyhow.),"Neutral, Fear, Frustration"
I-I-I wanna thank you all for coming. My family and my friends…,"Happiness, Excitement"
(screaming) Wooo!! Hoo!!,"Happiness, Confidence, Excitement"
I really like to say that I’m-um… (Pause) Y’know whatI’d really like to say? I’m drunk!! (Mrs. Geller pulls the camera down.)That’s right mom and dad your little Harmonica is hammered!! (Ross grabs the cameraout of his dad’s hands.) And guess what! I’ve been drunk before! And I’vesmoked a cigarette! And I got a box of,"Confidence, Excitement, Frustration"
"(To Joey) Okay quick, help me get this off! (Motions to her top.)","Excitement, Anticipation, Frustration"
Yeah!!,"Happiness, Excitement, Optimism"
I lost a whole year! I can’t believe it! This is so unfair!,"Sadness, Surprise, Frustration"
"Oh, I don’t know Pheebs. It’ll be okay.","Contentment, Confidence, Neutral"
"Will it? Will it?! I mean, how would you feel if you found out you were31?","Surprise, Confusion, Frustration"
That’s not gonna happen. No. (Looks up) Because we have a new deal!,"Confidence, Excitement, Optimism"
"Plus, it totally ruined my schedule! I…I haven’t done any ofthe things I wanted to do by the time I was 31!",Frustration
Like what?,"Anticipation, Confusion, Frustration"
"Like okay I-I-I, I haven’t met any Portuguese people! I, Ihaven’t had the perfect kiss! And I haven’t been to sniper’s school!","Surprise, Frustration, Longing"
"Phoebe, y’know why don’t we just go upstairs and have somebirthday cake?","Happiness, Love, Excitement"
"No, I just feel like being by myself for a while. All right? I’llsee you guys later. Thanks. (Gets up and exits.)","Contentment, Neutral, Frustration"
"Hey. (After she leaves.) Oh, poor Pheebs.",Sadness
"Hey, y’know what you guys? I think I’m gonna go walk her home.(Gets up and runs out.)","Love, Excitement, Anticipation"
Oh man!,"Happiness, Surprise, Excitement"
What?,"Surprise, Confusion, Frustration"
He’s gonna eat the cake!,"Excitement, Anticipation, Optimism"
"Pheebs! Wait up! (She stops.) Listen uh, close your eyes. (She does so andJoey passionately kisses her.) Maybe that’s one thing you can cross off your list.","Surprise, Love, Excitement"
Oh yeah.,"Happiness, Contentment, Confidence"
"Oh, and plus I’m 1/16","Contentment, Confidence, Neutral"
Oh! (Phoebe walks away smiling.),"Happiness, Contentment, Excitement"
"Okay, is everybody clear? We’re gonna pick it up…and move it.Now all we need is teamwork, okay? We’re gonna","Confidence, Excitement, Optimism"
"Ross, I really don’t think…","Neutral, Confusion, Frustration"
(interrupting her) Lift!! And slide!,"Confidence, Excitement, Optimism"
"Okay, here we go.","Confidence, Excitement, Anticipation"
"All right everyone, lift! (They and try to lift the car, of course itdoesn’t raise up) And slide!! (Everyone leans over, but the car still does not move.)","Confusion, Frustration, Optimism"
"Hey Joey, can I…","Confidence, Neutral, Anticipation"
"Oh, come on Rach! My turn just started!",Frustration
"Actually, I just wanna talk to Tag.","Neutral, Frustration, Longing"
"Oh. Okay. Hey, can I ride this outside?",Excitement
"Whatever! Okay, I’m not your mother.","Neutral, Anger, Frustration"
Okay! (Runs off downstairs.),"Happiness, Excitement, Anticipation"
Not in the street!!,"Anger, Fear, Frustration"
Yes!,"Happiness, Confidence, Excitement"
(to Tag) Hi.,Neutral
Hey.,"Contentment, Neutral, Confusion"
Hey.,"Contentment, Neutral, Confusion"
How are you doing? Are you feeling any better?,Neutral
"Yeah, I’m doing okay. I’m um…let’s talk.","Neutral, Confusion, Frustration"
Okay. (They sit on the step.),"Contentment, Neutral, Confusion"
Umm…,"Confusion, Frustration, Optimism"
What’s up?,"Happiness, Contentment, Excitement"
"Ohh Tag, umm…you’re such a great guy and we have sooo much funtogether but I don’t-I don’t…","Sadness, Confusion, Frustration"
"Wait! I think I see where you’re going, but before you say anythingelse, can I just say one more thing? (Kisses her.)","Love, Excitement, Anticipation"
"Well said. And a uh good example of the fun I was referring to uhh, butI just think I’m past the point where I think I can y’know, just have fun.","Neutral, Confusion, Frustration"
"Rachel, don’t do this. This is just because you’re turningthirty.","Neutral, Frustration"
"Yeah, it is! But you’re just a kid! I mean you’re 25!","Neutral, Surprise, Frustration"
Twenty-four actually.,"Confidence, Neutral, Frustration"
"Oh God! Y’know what I wish? I wish you were six years older. Wellactually, if I’m wishin’ for stuff, I actually wish I was six years younger.","Nostalgia, Frustration, Longing"
Me too.,"Happiness, Contentment, Excitement"
"Yeah, I’m sorry. (They hug.)","Happiness, Contentment, Love"
Hey! How’d it go?,"Happiness, Excitement, Anticipation"
"Oh, if I only want two kids, can I keep him for another year?","Happiness, Excitement, Anticipation"
You did the right thing.,"Contentment, Confidence"
"(entering, limping, and holding his arm) I don’t like this anymore.(He sits down with them in pain.)","Sadness, Frustration"
"Well, here we are, just a bunch of thirty year olds.","Happiness, Contentment, Nostalgia"
"God, do you realize in ten years we’re gonna be 40?","Fear, Surprise, Nostalgia"
(crying) Why God?! Why are you doing this to us?! (He buries his head inRoss’s shoulder.),"Sadness, Anger, Fear"
Yes! My baby’s finally free!,"Happiness, Excitement"
All-all right! (They run and jump in the car.) Start it up! Let’s go!,"Excitement, Anticipation, Optimism"
(starting it) Woohoo!,"Happiness, Excitement, Optimism"
How hot are we? (He drives off.),"Confidence, Excitement, Anticipation"
You wanna buy a car?,"Excitement, Anticipation, Optimism"
No.,"Neutral, Confusion, Frustration"
