Dialogue,Emotions
"Oh, yeah, that. All right, means that much to ya, I’ll let you haveher.","Neutral, Frustration"
"Thanks. What, let me have her?! What do mean? Like if you didn’tI wouldn’t have a shot?","Surprise, Confusion, Frustration"
"Well I don’t like to say it out loud, but, yeah! Don’t feel badman, we all have our strengths. You’re better with numbers and stuff.","Contentment, Confidence, Optimism"
"Math!! You’re giving me math! All right, look y'know what, forgetabout it, you go for the girl, we’ll see who gets her.","Confidence, Anger, Frustration"
"Chandler, I want you to run a post pattern to the left, okay. Andsweetie..","Confidence, Excitement, Anticipation"
"Yeah, I know, go long. Y'know, it’s like all I’m doing isrunning back and forth from the huddle.","Confusion, Frustration, Longing"
"Well ah, you wanna just stay out there?","Neutral, Confusion, Frustration"
Can I see that for second.,"Confidence, Neutral, Anticipation"
Yeah.,Neutral
Okay. Hut! Hike!,"Confidence, Excitement, Anticipation"
Fumble!,"Surprise, Disgust, Frustration"
What the hell’s the matter with you?! This is my favourite jersey.,"Anger, Disgust, Frustration"
"Well now you have two. Hey, I am good at math.","Confidence, Excitement, Optimism"
"All right, that’s it. Y'know I was still gonna let you have her. Butnow, forget about it. Prepare to feel very bad about yourself.","Anger, Disgust, Frustration"
"Hey! Well, I’ve been preparing for that my entire life! Orsomething about you that’s mean!","Confidence, Excitement, Frustration"
"All right, come on guys, let’s go! Tie score, and we’rerunnin’ out of time. Forty-two!! Thirty-eight!! Hike! (the timer sounds as Monicathrows the ball to Phoebe.)","Excitement, Anticipation, Frustration"
Oh I got it!! (catches the ball) Oh! Ew! Broken boob! Ow!,"Surprise, Disgust"
"Pheebs, run!","Fear, Surprise"
"Run, Phoebe, run!","Fear, Excitement"
Touchdown!! Touchdown!!,"Happiness, Confidence, Excitement"
"Uh, hello, the buzzer buzzed. It doesn’t count.","Neutral, Confusion, Frustration"
After the snap!,Neutral
Before the snap!,"Excitement, Anticipation, Optimism"
After!!,"Excitement, Anticipation, Optimism"
Before!!,"Excitement, Anticipation, Optimism"
"Now, does it really matter?","Neutral, Confusion, Frustration"
Yes!!,"Happiness, Confidence, Excitement"
"Well, okay, I made a touchdown. It was my first touchdown. So?","Confidence, Excitement"
"Oh Pheebs, that’s great. It doesn’t count.","Happiness, Contentment, Neutral"
Does so count!,"Confidence, Frustration, Optimism"
"Cheater, cheater, compulsive eater.","Anger, Disgust, Frustration"
Oh my God!,"Fear, Surprise, Excitement"
"Y'know what, that’s fine, maybe you haven’t grown up, but Ihave.","Confidence, Disgust, Frustration"
"Oh-ho, okay.","Happiness, Surprise, Excitement"
Dead leg!! (kicks him in the thigh.),"Anger, Surprise, Excitement"
"Ow! Ow! Okay, okay, fine, fine! All right, you wanna win by cheating, goahead, all right. Phoebe the touchdown does count, you win.","Anger, Frustration"
Woo-yay!!,"Happiness, Excitement, Optimism"
"No! Listen, I’m not gonna go through this with you again, okay.Just once I wanna beat when you can’t blame it on the broken nose, the buzzer, or thefact that you thought you were getting mono. Let’s just call this, tie score andit’s halftime.","Anger, Confusion, Frustration"
"Okay, first of all, I don’t play with cheaters, and second of all,you know I had swollen glands!!","Anger, Confusion, Frustration"
Y'know what? I’ll think you’ll play.,"Confidence, Excitement, Optimism"
Oh really! Why is that?,"Surprise, Anticipation"
Because the winner gets this!,"Excitement, Anticipation, Optimism"
The Geller Cup.,"Happiness, Excitement, Anticipation"
Is everybody else seeing a troll doll nailed to a two by four?,"Surprise, Disgust, Confusion"
Yeah.,Neutral
"Okay, good.","Contentment, Confidence, Neutral"
"Okay, where in the hell did you get that?!","Anger, Surprise, Frustration"
"When Mom and Dad drove you to the hospital to get your nose fixed, Iswam into the lake and fished it out.","Confidence, Love, Excitement"
That cup is mine!,"Confidence, Anger, Frustration"
"No it’s not! You want it, you’re gonna have to win it!","Confidence, Frustration"
"All right, so are we not having dinner at all?","Neutral, Confusion, Frustration"
"Come on Phoebe, let’s go! Come on, it’s time to get serious,huddle up. Joey, keep your head in the game.","Confidence, Excitement, Frustration"
"It’s hard, y'know, his huddle is closer to Dutch girl.","Neutral, Confusion, Frustration"
"All right look, if I take Chandler out of the running will you be ableto focus?","Confusion, Frustration, Optimism"
What are you gonna do?,"Excitement, Anticipation, Confusion"
"All right, you just make sure that Chandler catches the ball, I’lltake care of the rest.","Confidence, Excitement, Optimism"
Okay.,"Contentment, Confidence, Neutral"
Break!,Neutral
Here you go!,"Happiness, Contentment, Excitement"
Chandler! Chandler!,"Excitement, Anticipation, Frustration"
(to Margha) Hi.,"Happiness, Confidence, Excitement"
"Whoa! Whoa!! Tackled by a girl! Bet ya don’t see that everyday, doya?","Confidence, Surprise, Excitement"
Whoa! Whoa! Whoa! What’s with the tackling?,"Surprise, Confusion, Frustration"
What?! I just touched him and he went over.,"Anger, Surprise, Confusion"
"Okay, you wanna play rough, we can play rough.","Confidence, Anger, Frustration"
I love this game!!,"Happiness, Love, Excitement"
"Hey, where’d you get that?",Surprise
I went really long.,"Excitement, Longing, Optimism"
"Forty-two to twenty-one! Like the turkey, Ross is done!","Confidence, Excitement, Anticipation"
"It’s no surprise that your winning, ‘cause you got to pickfirst, so you got the better team.","Happiness, Confidence, Surprise"
"You’re so pathetic! Why can’t you just accept it, we’rewinning because I’m better than you.","Anger, Frustration"
"Oh, what a great argument, exhaling! All right, y'know what, I’llprove it to you, okay. I’ll trade you Joey for Rachel, and I’ll still win thegame.","Confidence, Excitement, Frustration"
"What?! The guys against the girls? See, that’s ridiculous Monica,because I’m only down by three touchdowns.","Confidence, Surprise, Frustration"
"Oh, then bring it on! Oh, unless of course your afraid you might lose toa bunch of girls.","Confidence, Anger"
"Fine, fine, Rachel your with Monica, Joey you’re with me.","Confidence, Neutral, Frustration"
I can not believe your trading me!!,"Sadness, Anger, Surprise"
"Come on Rach, come on. Let’s see what’s it like to be on awinning team for a change.","Excitement, Frustration, Optimism"
Are you gonna let me play?,"Confidence, Frustration, Longing"
All right then.,"Contentment, Confidence, Neutral"
"(coming over) The game is over, we eat now?","Happiness, Contentment, Excitement"
"No-no-no-no, the game’s not over, we’re just switchingteams.","Confidence, Excitement, Frustration"
"Yeah, Chandler finds me so intimdating that it’s better if we’reon the same team.","Confidence, Anticipation, Frustration"
"Right. Okay, let’s play. Let’s go.","Confidence, Excitement, Anticipation"
"No ah, hold on a second Joe, where do Dutch people come from?",Confusion
"Ah well, the ah, Pennsylvania Dutch, come from Pennsylvania.","Contentment, Confidence, Neutral"
"And the other ah, Dutch people, they come on from somewhere near theNetherlands, right?","Neutral, Confusion, Frustration"
Nice try. (to Margha) See the Netherlands is this make believe place wherePeter Pan and Tinker Bell come from.,"Neutral, Disgust, Frustration"
"Oh, my.","Surprise, Nostalgia, Confusion"
"Enough with geography for the insane, okay? Let’s play some ball,guys.","Happiness, Excitement, Optimism"
"Whoa, whoa, no, no, I-I’m not playing with this guy, now.","Neutral, Disgust, Frustration"
Fine with me.,"Contentment, Confidence, Neutral"
"Okay, y'know what, let’s just cut to the chase here. Okay? Heidi,which of my boys do you like?","Confidence, Frustration, Optimism"
What are you doing? What are you doing? What are you doing?,"Anger, Confusion, Frustration"
Which do I like?,"Nostalgia, Confusion, Longing"
"Yeah, y'know for dating, general merriment, taking back to yourwindmill...","Happiness, Excitement, Optimism"
"Well, if I had to chose right now, which by the way I find really weird,I would have to say, Chandler.","Neutral, Confusion, Frustration"
Yes!!,"Happiness, Excitement, Optimism"
Wait a minute! Wait a minute! She obviously didn’t understand thequestion.,"Surprise, Confusion, Frustration"
"Well, you don’t you have Captain Hook explain it to her.","Confidence, Neutral, Frustration"
"I’m sorry, Joey, that is my chose.","Confidence, Neutral, Frustration"
"You hear that! That is her chose, mister I’ll let you have her! Iwin! You suck! I rule all! A mini-wave in celebration of me!! (does the wave.)","Happiness, Confidence, Excitement"
"I’m now thinking I would like to change my answer to, no one.","Confidence, Neutral, Confusion"
Wh-what?,"Fear, Surprise, Confusion"
"I now find you shallow and um, a dork. All right, bye.","Anger, Disgust, Frustration"
Nice going. You just saved yourself a couple months of sex.,"Contentment, Confidence, Excitement"
"Y'know what, it doesn’t matter, ‘cause she picked me. Me!From now on I get the dates and you have to stay home on Saturday nights watching","Confidence, Excitement, Frustration"
"Save the breakthroughs for therapy, okay. The clock is ticking. We have notime, and we are losing, we are losing to girls.","Anger, Fear, Frustration"
We’re not gonna lose to girls.,"Confidence, Anger, Frustration"
Hey! It’s 42-21!,"Happiness, Surprise, Excitement"
"This sucks, I was just up by that much!","Disgust, Frustration"
Are we playing football or what? Come on you hairy-backed Marries.,"Confidence, Anger, Frustration"
"We have to do this. We are playing for women everywhere. Okay, justthink about every lousy date that you ever had, okay, every guy who kept on the TV whileyou’re making out...","Confidence, Frustration"
Oh my God! You dated someone with a glass eye too?!,"Happiness, Surprise, Excitement"
"Come on, okay, come on this is for all womankind. Let’s kill‘um!","Confidence, Anger, Excitement"
Yeah!!! Kill ‘um!!!,"Happiness, Confidence, Excitement"
"All right, no, well I want to kill them to, but their boys, y'know howare we gonna beat three boys?","Anger, Fear, Frustration"
"All right, we still have a minute and a half to go, and we’re downby two points. Two points.... (she gets interrupted by the guys, who are doing aslow-motion high five.) Phoebe you do a button-hook again. Rachel, you go long.","Confidence, Excitement, Anticipation"
No! Come on! Don’t make me go long. Use me. They never cover me.,"Frustration, Longing, Optimism"
"Honey, there’s a reason.","Contentment, Confidence, Love"
"God, I’m not lame, okay. I can do something. I can throw, would youlet me throw, come on this is my game too.","Confidence, Frustration, Longing"
"Come on Mon, let her throw the ball.","Confidence, Excitement, Optimism"
"All right Rachel, you sweep behind, I’ll pitch it to you, you throwit down field to Phoebe. All right. Break.","Confidence, Excitement, Anticipation"
Thank you! Break!,"Happiness, Confidence, Excitement"
Thirty-two! Seventy-one! Hike!,"Confidence, Excitement, Anticipation"
One-Mississippi! Two-Mississippi! Three-Mississippi!,"Excitement, Anticipation, Optimism"
I’m so sorry! Are you okay?,Unknown
No! I’m not okay!,"Sadness, Anger, Frustration"
"I’m sorry, they were just all coming at me, and I didn’t knowwhat to do.","Fear, Confusion, Frustration"
(looking at the timer) Thirty seconds left on the timer!,"Excitement, Anticipation, Frustration"
"Okay, okay, so we get to take that stupid troll thing home!","Happiness, Contentment, Excitement"
Come on! Come on! Hurry! We’re running out of time! Huddle up!,Unknown
"Okay. Oooh! Oh, this is our last huddle, yeah.","Surprise, Excitement, Nostalgia"
"All right, Phoebe get open. Rachel, go long.","Confidence, Excitement, Anticipation"
(on the verge of tears) Okay.,"Sadness, Confusion, Frustration"
Break!,"Contentment, Neutral"
(in triumph) I got a touchdown! We did it!!,"Happiness, Excitement, Optimism"
"Hey-hey-hey Rachel, funny thing. Actually, the ah, end zone starts atthat pole, so you’re five feet short, so we win!","Confidence, Excitement, Frustration"
"Wait-wait-wait-wait! So, explain something to me though, if, if nobodytagged Rachel, then isn’t the play still going.","Surprise, Confusion, Frustration"
Let go! Let go!,"Anger, Fear, Frustration"
Let go! I’m a tiny little woman!!,"Confidence, Anger, Fear"
"Guys! Guys! Come on! It’s Thanksgiving, it’s not importantwho wins or loses. The important thing is, (to Joey) the Dutch girl picked me! Me! Notyou! Holland loves Chandler! Thank you, Amsterdam! Good night!!","Happiness, Confidence, Excitement"
Ow!!,"Surprise, Frustration"
We should defiantly play football more often. Maybe there’s a likeleague we could join or something.,"Confidence, Excitement, Optimism"
Isn’t there a national football league.,"Neutral, Anticipation, Confusion"
"Yes. Yes, there is, they play on Sundays and Monday nights.","Contentment, Confidence, Excitement"
Oh shoot! I work Monday nights.,"Neutral, Frustration"
"Umm, this stuffing is amazing. Do you think we should bring them some?","Happiness, Contentment, Excitement"
"When they’re hungry enough, they’ll come in.","Confidence, Neutral, Optimism"
Let go!,"Anger, Fear, Frustration"
No! You let go!,"Anger, Fear, Frustration"
No!,"Sadness, Anger, Frustration"
How come it’s always us left in the field holding the ball?,"Frustration, Longing"
I don’t know. I guess the other people just don’t care enough.,"Neutral, Sadness, Frustration"
Hey! It’s starting to snow.,"Happiness, Surprise, Excitement"
Gimme the this!,"Anger, Frustration, Longing"
Let go!,"Anger, Fear, Frustration"
