Dialogue,Emotions
"Well, I was thinking of taking Emma to the playground!","Happiness, Excitement, Anticipation"
"Oh my God, what!?","Fear, Surprise, Confusion"
Like I said I was thinking of taking Emma to the museum of knives and   fire!,"Surprise, Excitement, Anticipation"
"Ok, look, Ross. I do not want Emma going to the playground.","Confusion, Frustration"
Be-caaauuuse...,"Confidence, Disgust, Frustration"
"(upset) All right, well, if you must know... I had a traumatic... swing   incident... when I was little.","Sadness, Nostalgia, Frustration"
Seriously?,"Surprise, Confusion, Frustration"
"Yes, I was 4 years old and I was on the swing and then all of a sudden   my hair got tangled in the chain. And to get me out my mom had to-had to cut   a big chunk of my hair! (crying) And it was uneven for weeks!","Sadness, Fear, Frustration"
(sarcastic) And you made it through that? I wonder who's gonna play you   in the movie!,Unknown
"Ok, fine! You can make fun of me. I do not want Emma going there. And   I was thinking Claire Danes.","Fear, Confusion, Frustration"
"Look, I'm sorry to hear about your tragedy, ok? But the swings are perfectly   safe, and besides Emma loves them. You know what, you should come with us and   you'll see!","Confidence, Excitement, Optimism"
"Ross, those things go like 40 miles an hour! Ok? When you're... and   there is that moment when you are at the top, when you just don't know if you're   gonna return back to earth!","Fear, Excitement, Anticipation"
"Space is filled with orbiting children. (pause) Look, please, just come   on, you know, when you’ll see the look on Emma’s face, I swear you   won’t regret it.","Excitement, Anticipation, Optimism"
All right!,"Happiness, Excitement, Optimism"
"Good, you don’t want to be one of those mothers who pass on their   irrational fears on their children, do you?","Confidence, Neutral, Frustration"
"Irrational, huh? All right, well, I’ll remember that the next   time you freak out about a spider in your apartment!","Confidence, Anger, Frustration"
"Oh, yeah, that’s the same, I am sure there are thirty different   species of poisonous swings!","Confidence, Excitement, Anticipation"
"Oh my God, the adoption lady is early!","Fear, Surprise, Excitement"
"Ok, ok, here we go.","Confidence, Excitement, Anticipation"
Ok.,Neutral
Here we go. Stand up straight. (smiling) Big smile. (opens the door   and both are smiling exaggeratedly),"Happiness, Confidence, Excitement"
"Hello, is this the creepy residence?","Fear, Confusion"
"We’re waiting for the adoption lady, but, hey, I’m glad   you’re here. I was cleaning this morning and I found this (she puts a   box on the table and opens it). I don’t know if you wanna use it, but…","Happiness, Surprise, Excitement"
"Awe, this is so sweet of you! But you know what? I won’t be needing   a veil, I actually won’t be wearing a dress at all!","Confidence, Surprise, Excitement"
I told you! I am not coming to a naked wedding!,"Anger, Disgust, Frustration"
"No, no, no, we’re not having a big reception, we took the money   we were gonna spend on a wedding and we donate them to the children charity.","Contentment, Love, Optimism"
That’s crazy! (Phoebe looks bewildered). I am sorry. I just can’t   imagine giving up my one wedding day like that!,"Sadness, Confusion, Frustration"
"We, you know, we’re different! We don’t care about having   a huge party. (She picks up the veil) This is really nice for you, but, oh,   please, I put this on? (she puts it on) And, ow, I look (she looks her reflex   image on a toaster), why, well, radiant. (pause) All right, well, who cares,   I don’t need a pretty veil and a fancy dress.","Confidence, Disgust, Frustration"
"That’s right. You’re making a commitment and that’s   the same, whether you do that at the Plaza or, where are you gonna do it?","Neutral, Confusion, Frustration"
City Hall.,Neutral
"Ow! (Chandler slaps her on her back) Oh, that sounds nice! I am just   there for jury duty. They really spruce that place up!","Happiness, Excitement, Optimism"
"It’s ok, it’s ok. I made my decision. What I really want   is a great big wedding (she covers her mouth)","Happiness, Excitement, Anticipation"
Yay!,"Happiness, Excitement, Optimism"
But you already gave all your money to charity!,Neutral
"Well, I’ll just ask for it back!","Confidence, Frustration, Optimism"
I don’t think you can do that!,Frustration
"Why not! This is her wedding day, this is way more important than some   stupid kids!","Anger, Disgust, Frustration"
"That’s sweet, honey, but save something for the adoption Lady.","Happiness, Love, Frustration"
"Ok, careful.",Neutral
Ok.,Neutral
"Careful, watch her hair. WATCH HER HAIR!","Fear, Frustration"
"Rach, she’s got like three hairs!","Surprise, Disgust, Frustration"
"I know (she touches Emma’s head) but they’re just so beautiful!   Oh, my God, I just pulled one out.","Surprise, Disgust, Excitement"
I promise you she’s safe! No watch how much she loves this.,"Confidence, Love, Excitement"
Ok.,Neutral
Ok.,Neutral
Here we go! (He starts pushing Emma),"Happiness, Confidence, Excitement"
"Ok, careful, ok. (Emma giggles) Oh, she’s smiling! Oh my God,   she does like it!","Happiness, Surprise, Excitement"
"See, I told you!","Confidence, Excitement, Optimism"
"Awe! (Emma laughs) Oh my God! Looks, she’s a little dare-devil!   Oh, let me push, can I push?","Happiness, Excitement, Anticipation"
"Oh, absolutely!","Happiness, Confidence, Excitement"
"Ok. Oh God. (To Ross) Get the camera, it’s in the diaper bag.","Surprise, Excitement, Anticipation"
"Ok! (he takes the camera and walks backwards to take a shot) See? Scared   of swings, I bet you feel pretty silly (a swinging boy knocks him down) Ow!","Fear, Surprise, Frustration"
We’re seriously asking for our money back?,"Surprise, Disgust, Frustration"
"It’s for our wedding day! Right, now, is this guy gay or straight,   because one of us gonna have to start flirting.","Happiness, Excitement, Anticipation"
Wow! Are you here to make another donation the same day? I don’t   think that that’s ever happened before.,"Happiness, Surprise"
"The donation we made earlier, we k…, we w…, we want it   back.","Sadness, Anger, Frustration"
Excuse me?,"Surprise, Confusion, Frustration"
"Yeah. See, that money was for a big wedding, that we thought we didn’t   want, but it turns out we do.","Happiness, Excitement, Anticipation"
So you’re asking us to refund your donation to the children?,"Surprise, Confusion, Frustration"
Yeah! This feels really good.,"Happiness, Contentment, Excitement"
"I am sorry. I am, but this wedding is just really important to me.","Sadness, Frustration, Longing"
"Hey, it’s not my business, (he takes their check from a   drawer) besides it’s probably a good thing. We really would have been   spoiling the children, all those food, and warm clothing…","Contentment, Neutral, Frustration"
"Hey, that’s not fair! A person’s wedding is important!   And especially to me! Ok? I didn’t have a graduation party! And I didn’t   go to Prom. And I spent my sweet sixteen being chased round a tire yard by an   escaped mental patient who is his own words wanted to “kill me”   or whatever. So I deserve a real celebration and I am not gonna let some sweaty   little man make me feel badly about it.( She storms out)","Anger, Frustration"
She could have been talking about either one of us.,"Neutral, Confusion, Frustration"
"Hi, I am Laura, I am here for your adoption interview.","Confidence, Excitement, Anticipation"
"Hi, I am Monica and this is Chandler. Please come in.","Happiness, Contentment, Confidence"
Thank you!,Happiness
Would you like something to drink?,"Happiness, Contentment, Confidence"
"Oh, water would be fine.","Contentment, Neutral"
Ok. Great. I am so glad that you are here. We’re really excited   about getting this process started.,"Happiness, Excitement, Optimism"
"Oh, because we love kids. Love ‘em to death.Well, not actually   to death, that's just a figure of speech - we love kids the appropriate amount...   as allowed by law.","Contentment, Confidence, Love"
Your place is just lovely.,"Happiness, Contentment, Love"
"Ah, thank you. This building does have a wholesome family feel to it.","Contentment, Nostalgia, Optimism"
"You know, I... I feel like I've been here before. Are any other couples   in the","Surprise, Nostalgia, Confusion"
Is that that couple on the first floor? Because we should get a baby   before,"Neutral, Anticipation, Confusion"
"But other than that... wholesome, wholesome building.","Happiness, Contentment, Optimism"
Oh...,"Neutral, Surprise, Confusion"
What?,"Surprise, Confusion, Frustration"
I just realized why I remember this place.,"Surprise, Excitement, Nostalgia"
Really? What is it?,"Surprise, Excitement, Anticipation"
"Oh, it's nothing. I went on a date with a guy who lived in this building   and it","Excitement, Nostalgia"
Ohh... that wouldn't by any chance be... Joey Tribbiani?,"Happiness, Surprise, Excitement"
Yes!,"Happiness, Excitement, Optimism"
Of course it was!,"Happiness, Confidence, Excitement"
"Yeah, we had a really great night and in the morning he promised he   would call","Happiness, Excitement, Optimism"
RAT BASTARD!,"Anger, Disgust, Frustration"
So you're not friends with him?,"Neutral, Confusion, Frustration"
"OH GOD NO! Nope, no, no, no. No! No, no. Nope! No, no,   no, no, no, no, no, no, no. NO! (finally Monica concludes) No!","Fear, Disgust, Frustration"
"Well, I'm sorry I brought it up. So, are either one of you planning   on staying at","Neutral, Confusion, Frustration"
(form the other side of the door) Hellooo? Anybody in there order a celebrity?,"Surprise, Excitement, Anticipation"
What was that?,"Fear, Surprise, Confusion"
"Oh, it's just some crazy guy who roams the halls here. He's great   with","Neutral, Surprise, Disgust"
"Oh, oh Ross, oh my God, are you okay?","Fear, Surprise"
SON OF A BITCH! (turns to his right to see three kids staring at him)   (To the,"Anger, Surprise"
"Ross, see! I told you, those swings are evil! Alright, that is it.   That is","Anger, Fear, Frustration"
"No! No, no, no, no, okay, it wasn't the swing's fault. It was my fault   and kind","Sadness, Confusion, Frustration"
"Ross, c'mon, please. Can we just get out of here, before somebody else   gets","Fear, Frustration"
"No wait, okay, okay, I have an idea. I want you to get on the swing,   okay? And","Excitement, Anticipation, Optimism"
(looks at him suspiciously) I know what this is all about... You've   always been,"Anger, Frustration"
"Look, I just think you're an adult, okay? And you should get over your   silly","Confidence, Neutral, Frustration"
Alright fine. I'll do it.,"Confidence, Frustration"
Good.,Neutral
If you hold a spider.,"Neutral, Fear, Disgust"
(He freaks out and starts jumping around brushing his sweater) WHAT?   WHERE? WHERE?,"Fear, Surprise, Confusion"
IF you hold a spider.,"Fear, Surprise, Disgust"
"I know. (Rachel bends down to Emma and Ross looks over his shoulder again,","Happiness, Contentment, Love"
"Guys? Everything ok? It's me, Joe...","Neutral, Surprise, Confusion"
(Screams to interrupt Joey) AAAAAAAAAAAAAAAAAAAAA......AAAaaa-doption!!,"Anger, Surprise, Frustration"
What's going on?,"Surprise, Confusion, Frustration"
"Oh, just like I said. That crazy... Bert... roaming the halls. (Joey   bangs on","Anger, Confusion, Frustration"
Guys!?,"Surprise, Excitement, Anticipation"
Keep on roaming Bert! We don't want any crazy today!,"Confidence, Disgust, Frustration"
What's going on?,"Surprise, Confusion, Frustration"
"WE'LL TALK TO YOU LATER, BERT. EVERYTHNG'S FINE!!","Happiness, Contentment, Confidence"
Everything doesn't sound fine!,"Sadness, Anger, Frustration"
Is he alright out there by himself?,Fear
Oh yeah! He has a caretaker. His older brother... Ernie.,"Happiness, Contentment, Excitement"
Bert and Ernie!,"Happiness, Love, Excitement"
(nervous smile) You can't make this stuff up!,"Surprise, Excitement, Optimism"
"You never told me about that guy on your sweet sixteen. Oh, ugh. I'm   sorry about","Surprise, Disgust"
(Lightly) Oh! It ended okay. One of my friends shot him.,Surprise
"Well, hey, at least you're getting a proper wedding. I mean, you really   deserve that.","Happiness, Contentment, Excitement"
"Yeah, I really do. You know, I had nothing growing up. (thinks for   a few","Sadness, Nostalgia, Longing"
"No! No, no. I see where this is going. Don't make me go back there.","Anger, Fear, Frustration"
"Look, I can't have a wedding with this money now. It's tainted.","Sadness, Disgust, Frustration"
"Alright, fine. We'll give the money back.","Neutral, Frustration"
"And if that guy at the charity gives us a hard time, my friend hasn't   shot","Confidence, Fear, Frustration"
"Well, I must say, this seems like a lovely environment to raise a child   in.","Happiness, Contentment, Optimism"
"Oh, by the way, you are more than welcome to look under any of the   furniture,","Contentment, Confidence, Neutral"
"Oh! Well, actually, before we look around, let me make sure I have everything   I need","Confidence, Neutral, Anticipation"
(Pulls Laura into the spare room) Why don't I show you the baby's room?,"Happiness, Excitement, Anticipation"
What the hell are you doing?,"Anger, Confusion, Frustration"
"Well, you wouldn't let me in, so I thought you were in trouble.",Confusion
"Well, we're not.","Neutral, Confusion, Frustration"
But you called me 'Bert'!? That's our code word for danger!,"Fear, Surprise, Confusion"
We don't have a code word.,"Neutral, Confusion, Frustration"
"We don't? We really should. From now on, 'Bert' will be our code word   for danger.","Confidence, Anticipation, Optimism"
So that was the baby's room. (They come out and Chandler throws Joey   behind,"Neutral, Frustration"
(To Chandler) What room should we see next?,"Confidence, Neutral, Excitement"
Any room that isn't behind this couch! (laughs nervously),"Fear, Anticipation"
"(laughs nervously as well, Laura looks confused) (To Laura) Some people   don't","Surprise, Confusion"
(quivering with anger) I did not care for that!,"Anger, Disgust, Frustration"
(escorting Joey to the door) You have to get out of here. You slept   with,"Neutral, Fear, Frustration"
"Ok, ok! (He leaves)","Confidence, Neutral"
Ok!,"Happiness, Contentment, Confidence"
What?,"Surprise, Confusion, Frustration"
I forgot my bat.,"Neutral, Frustration, Longing"
Oh my God!,"Fear, Surprise, Excitement"
"And for the last time, we do not want to be friends with you! And   we don't want to buy your bat! (Joey lowers his bat)","Anger, Disgust, Frustration"
What are you doing here?,"Neutral, Surprise, Confusion"
(to Chandler) Bert! Bert! Bert! Bert!,"Happiness, Surprise, Excitement"
Are you friends with him?,Neutral
I can explain... Joey...,"Fear, Anticipation, Confusion"
"Uhm... ok... uhm... Well, yeah... You have got some nerve, coming back   here. I can't believe you never called me.","Sadness, Anger, Frustration"
Excuse me?,"Surprise, Confusion, Frustration"
"Oh... yeah... Probably you don't even remember my name. It's Joey, by   the way. And don't bother telling me yours, because I totally remember it...   lady. Yeah! I waited weeks for you to call me.","Confidence, Neutral, Frustration"
"I gave you my number, you never called me.","Sadness, Confusion, Frustration"
"No, no! Don't try to turn this around on me, ok? I'm not some kind of...   social work, ok, that you can just... do.","Anger, Confusion, Frustration"
"(embarrassed towards Chandler and Monica) Well, I'm pretty sure I gave   you my number.","Confusion, Frustration"
"Really? Think about it. Come on! You're a beautiful woman, smart, funny,   we had a really good time, huh? If I had your number, why wouldn't I call you?","Confidence, Excitement, Optimism"
"I don't know... Well, maybe I'm wrong... I'm sorry...","Neutral, Sadness"
"No, no, hey, no! Too late for apologies... ok? You broke my heart. You   know how many women I had to sleep with to get over you? (and he leaves the   apartment, leaving her shocked)","Sadness, Anger"
"Joey, wait!","Fear, Surprise"
"(acting sad) NO! I waited a long time, I can't wait anymore... (and closes   the door behind him)","Sadness, Frustration, Longing"
(laughing nervously) I'm sorry that you had to see that. I'm so embarrassed...,Unknown
"Oh, that's really ok.","Contentment, Neutral, Optimism"
"Yeah, that we totally understand. Dating is hard.","Neutral, Frustration"
"Boy, you people are nice... And I've got to say... I think you're going   to make excellent parents.","Happiness, Contentment, Confidence"
"LAURA! (and points to her, very confident)","Confidence, Excitement, Optimism"
(to the Charity guy) We're back!,"Happiness, Confidence, Excitement"
"Are you here to take more money? Because, I think what you're   looking for is an ATM.","Confidence, Frustration"
"No, no, we're here to give the money back.",Confidence
"Yeah, because you know what, it's... it's all about the children.","Neutral, Love, Optimism"
"Although... it's also about the wedding... Ugh, alright... here. (she   gives the check and pulls it back again) No... Oh God... Oh!","Surprise, Confusion, Frustration"
"If I haven't said so already sir, (sarcastically pointing to Phoebe)   congratulations!","Anticipation, Frustration"
"(takes the check from Phoebe) Ok, look! Enough! Alright? I'm stepping   in. I'm putting my foot down! As your future husband I'm going to make this   decision for us. (thinking) Now... what do you think we should do?","Confidence, Frustration, Optimism"
You know what? It's not your decision anymore.,"Confidence, Anger, Frustration"
What?,"Surprise, Confusion, Frustration"
"On behalf of the Children of New York, I reject your money.","Confidence, Anger"
But... but... but we're giving you this!,"Confusion, Frustration"
Yeah... And I'm giving it back to you... Come on! Consider it   a contribution. (gives the check to Phoebe),"Confusion, Frustration, Optimism"
"(looks at the amount on the check, and gasps) Well, this is very generous!","Happiness, Surprise"
"Please, take the check, go have a great wedding and a wonderful   life together.","Happiness, Contentment, Love"
"Well, I mean... It sounds good to me. And that way we can save up, come   back in a few years and make an even bigger donation.","Contentment, Excitement, Optimism"
"Absolutely! And when you do, make sure you ask for Brian.","Happiness, Confidence, Excitement"
"Oh, is that you?","Surprise, Anticipation, Confusion"
No!,"Sadness, Anger, Frustration"
"Hello...? Oh hi... Oh my God...! Really...? I can't wait to tell Chandler...   Ok, goodbye. (hangs up)","Surprise, Excitement, Anticipation"
Wrong number?,"Neutral, Confusion, Frustration"
It was Laura... She gave us a great report and we are officially on   the waiting list.,"Happiness, Confidence, Excitement"
That's great!,"Happiness, Excitement, Optimism"
Now we just have to wait for a call and... and someone tells us there's   a baby waiting for us. Oh...,"Excitement, Anticipation"
Hello...? Have you seen Joey's bat?,"Neutral, Confusion, Frustration"
"Ok... I got a spider. There were two, I picked the bigger one.","Neutral, Disgust, Confusion"
(nervously) Ok...,"Fear, Confusion"
Ok... (and passes the spider to Ross who holds it in between his hands),"Neutral, Fear, Surprise"
"(Gasps and speaks at a higher pitch) This feels perfectly normal. Ok,   get on the swing!","Confidence, Surprise, Excitement"
(reluctantly) Ok... O-k...,"Neutral, Frustration"
(more confident) Ok...,"Confidence, Excitement, Optimism"
whoo... ok... wow... ok... OH!,"Surprise, Excitement"
See?,"Confidence, Surprise, Excitement"
A-alright! I can do this.,"Confidence, Excitement, Optimism"
"There you go! Good for you! And you know what, I'm actually getting used   to this little guy. I don't really even feel him in here anymore.","Happiness, Contentment, Confidence"
That's because he's on your neck.,"Neutral, Sadness, Fear"
"Well... (realizes, screaming like a little girl, trying to get rid of   the spider) Whaa... aaah... aaahhh...","Fear, Surprise, Disgust"
ROSS!,"Happiness, Surprise"
