Dialogue,Emotions
No. What do you do if I say we are coming about?,"Neutral, Confusion, Frustration"
"I’d say, come again. No-no, wait I-I-I know this one, I know thisone, uh…","Excitement, Confusion, Frustration"
"Time’s up, now your dead.","Anger, Fear, Surprise"
And deaf!,"Surprise, Disgust, Frustration"
"Okay, you just go on and make your little jokey-jokes, but if you do notknow what you are doing out at sea you will die at sea. Am I getting through to yousailor?! (She punctuates each word by slapping him on the forehead.)","Anger, Fear, Frustration"
Yes.,Neutral
"Don’t just say yes! This isn’t a game, Joey you can really gethurt out here. Okay, so do you want to pay attention or do you want to die?!",Fear
I want to make a ship to shore call to Chandler.,"Confidence, Excitement, Anticipation"
"All right, I definitely taste nutmeg.","Contentment, Confidence, Excitement"
You do?,"Happiness, Surprise, Excitement"
"You don’t? (Laughs) Well, that’s the difference between aprofessional and a layman.","Happiness, Confidence"
That and arrogance.,"Disgust, Frustration"
(entering) Hey.,"Confidence, Neutral, Anticipation"
Hey! How was sailing?,"Happiness, Excitement, Anticipation"
"I don’t want to talk about it. Y’know, you could’ve atleast saved me a whole cookie. (He grabs what’s left of the cookie and pops in hismouth.)","Neutral, Disgust, Frustration"
(recoils in horror) Women are mean!!! (Storms out.),"Anger, Fear, Disgust"
I can’t believe that! Now the only thing left of mygrandmother’s legacy is this crumb. (She picks it up with her finger and holds it outto Monica.) I wish you a long and happy marriage.,"Sadness, Nostalgia, Frustration"
(entering with Chandler) Hey.,"Happiness, Contentment, Neutral"
Hey! How was it?,"Happiness, Excitement, Anticipation"
Well,"Neutral, Confusion, Frustration"
,"Neutral, Confusion, Frustration"
And what did he ask you not to call him?,Confusion
"Daddy. All right look, here’s the story. (Flashback to Chandlerabout to enter the steam room as he does the voice-over.) Well, we had just finishedplaying racquetball and we were gonna take a steam. I walk into the steam room and it wasreally steamy. (The flashback shows his glasses fog up and him trying to find his wayaround the steam filled room. He takes off his glasses.) So I take off my glasses andthat’s when in happened.","Surprise, Confusion, Frustration"
Guys?,"Neutral, Surprise, Excitement"
Over here. (You can see Ross sitting at the far wall.),Neutral
Have a seat son. (You can see Mr. Geller sitting closer to the dooras Chandler walks over and sits in his lap.) Hey!! (Chandler quickly jumps off and sitsnext to him with a shocked expression on his face.),"Surprise, Confusion"
Oh my God Chandler! I can’t believe it!,"Surprise, Excitement"
I know.,"Happiness, Contentment, Confidence"
You gave my father a lap dance!,"Anger, Disgust"
Why do they put so much steam in there?!,"Surprise, Confusion, Frustration"
‘Cause otherwise they’d have to call it the room room.,"Happiness, Contentment, Excitement"
Why? Okay? Why? Wh-wh-why did that have to happen?,"Sadness, Confusion, Frustration"
"Come on, it’s not that big a deal!","Confidence, Frustration, Optimism"
Not that big a deal? There…there was touching of things.,"Anger, Disgust, Frustration"
"Now, I know you wanted to bond with my dad, but did you really have tobond to that part?","Disgust, Confusion, Frustration"
"Listen, I’m sure that dad doesn’t care. He probably thoughtthis was funny; he’ll be telling this story for years!","Happiness, Confidence, Nostalgia"
I don’t want him to tell this story for years.,"Neutral, Frustration, Longing"
"Oh, but he will. He still tells the story how Monica tried to escape fromfat camp.","Surprise, Disgust, Frustration"
I wasn’t escaping.,"Neutral, Confusion, Frustration"
Then how did you get caught in the barbed wire?,"Surprise, Confusion, Frustration"
I was trying to help out a squirrel.,Neutral
You were trying to eat it!,"Anger, Surprise, Frustration"
If,"Neutral, Confusion, Frustration"
"(takes the phone from Ross) Come on. (Answering phone) Hello? (Listens)I’m sorry you have the wrong number. (Listens) (Whispering) Okay, I’ll call youlater dad. I love you. (Hangs up.)","Neutral, Love, Anticipation"
"(getting up) All right, I’m off to see your dad.","Confidence, Excitement, Anticipation"
"Whoa-whoa, aren’t you a little over dressed?","Surprise, Confusion"
"(laughing) Yeah, and-and you better make sure he tips you this time.","Happiness, Contentment, Confidence"
"Look, I figured I would try to convince him not to tell the storyanymore, and I figure the best way to do that is face to face—And by face Idon’t mean his lap. And by face, I don’t mean my ass. (Exits.)","Confidence, Anger, Frustration"
(To Rachel) Hey are you getting Monica and Chandler an engagement present?,"Happiness, Excitement, Anticipation"
"I don’t know. Y’know, they didn’t get us anything.","Neutral, Frustration"
Thank you!,Happiness
(entering) Hey.,"Neutral, Surprise, Confusion"
Hey.,"Confidence, Neutral, Frustration"
"Well hello! So, when are we gettin’ back out on the water matey?","Happiness, Excitement, Anticipation"
"Oh uh, I don’t know the boat way to say this, but uh never!","Disgust, Confusion, Frustration"
Why not?,Confidence
Because! You’re mean on the boat!,"Anger, Disgust, Frustration"
What? I was just trying to teach you.,"Confidence, Anger, Frustration"
"Well, lesson learned! Rachel is mean!","Sadness, Anger, Frustration"
Yeeeeeep… Yep-yep-yep-yep-yep. I remember when she took out on herdad’s boat she wouldn’t let me help at all.,"Sadness, Nostalgia, Frustration"
"Excuse me, I wanted you to help, but you couldn’t move your armsbecause you were wearing three life jackets.","Nostalgia, Confusion, Frustration"
You have to respect the sea! (Storms off.),"Confidence, Anger, Frustration"
"Look Joey, I’m sorry if-if you thought that was mean, but I gottatell ya something. That was not mean. Okay, my father is mean. He used to yell at me allthe time on the boat, I mean it was horrible. I was just being a good teacher.","Sadness, Confusion, Frustration"
"Does a good teacher say, Put down the beer pinhead!?""""","Anger, Disgust, Frustration"
"Well, does a good student drink seven beers during his first lesson?","Surprise, Disgust, Confusion"
Six and a half! You knocked that last one out of my hand! Remember?,"Anger, Surprise, Frustration"
"Yeah, I didn’t want you to get hit by the boom!",Unknown
Well it hit me anyway! And it would’ve hurt a lot less if I hadfinished that last beer.,Frustration
"All right, y’know what? I-I’m sorry. I will try to tone itdown and uh stop yelling.",Frustration
You won’t boss me around anymore?,"Confidence, Anger, Frustration"
I won’t boss you around.,"Contentment, Confidence, Neutral"
And you’ll be nice?,"Happiness, Contentment, Confidence"
"And, I’ll be nice.","Happiness, Contentment, Confidence"
And you’ll be topless?,"Surprise, Excitement, Anticipation"
And—Joey!,"Happiness, Surprise, Excitement"
Do you want me to learn?!,"Confidence, Frustration"
"Okay, here’s batch 22. Ohh, maybe these’ll taste a little likeyour grandmother’s. This has a little bit of orange peel, but no nutmeg.","Excitement, Anticipation, Nostalgia"
Let’s give it a shot.,"Confidence, Excitement, Optimism"
"Okay. Man, I have","Neutral, Confusion, Frustration"
"Oh, what was that for? Like a bake sale?","Surprise, Disgust, Frustration"
"No, just a Friday night.",Neutral
"Ohh, these are pretty good.","Happiness, Contentment, Optimism"
"Yeah, but not as good as batch 17.","Happiness, Contentment, Confidence"
Which one was that?,"Neutral, Anticipation, Confusion"
The ones we had right after you almost threw up.,Disgust
Oh yeah! Batch 17 was good. I did,"Happiness, Excitement, Nostalgia"
Are there anymore from the good batch? ‘Cause we could just workoff of those.,"Contentment, Confidence, Excitement"
"Yeah, ooh yeah, I think there is one from batch 17 left, uh… (Grabs acookie and takes a big bite out of it and doesn’t like it.) It’s batch 16! 16people! Get out of the way! (Gets up and runs for the bathroom.)","Surprise, Disgust, Frustration"
"Okay Joey honey, you’re doing really good! All right, now I’mjust gonna need you to step to the port side. (Joey pauses as he tries to remember whichside is the port side.) Remember? Remember how we talked about the port side?","Confidence, Anticipation, Confusion"
Ohh yeah.,"Happiness, Confidence, Excitement"
Right?,"Confidence, Neutral, Excitement"
Nope.,"Neutral, Disgust, Frustration"
"It’s left sweetie, but that’s okay sweetie, that’s atough one.","Contentment, Neutral, Frustration"
I don’t know why you just don’t say left.,"Confusion, Frustration, Longing"
"Okay, go to the left. (Joey goes starboard or sits on the right side ofthe boat.) The left!","Confusion, Frustration, Optimism"
Huh?,"Surprise, Confusion, Frustration"
(yelling) Just sit over there!! (Points to the port side.),"Confidence, Anger, Frustration"
"(hurrying over) Okay! Okay, you’re yelling again! See that?","Anger, Frustration"
"No! No-no, no-no-no, very quiet, said with love, no yelling.","Neutral, Love, Frustration"
"Oh, y’know what? Since I’m here, I think I’m gonna have mea little beer on the port side. (Grabs and opens one.)","Happiness, Contentment, Excitement"
"Okay Joey, we’re luffing a little bit, so could you tighten up thecunningham? (The mainsail has started to flap in the wind and has stopped workingefficiently; she wants him to tighten it so that it starts working again.)","Confusion, Frustration, Optimism"
"Uh, wow, you just said a bunch of stuff I didn’t know there.","Surprise, Confusion, Frustration"
"Joey, come on! We just went over this! (She does it instead.)","Disgust, Confusion, Frustration"
"Oh, y’know, when we did that was when that bird was flying overheadwith the fish in his mouth. Did you see it? It was gross!","Surprise, Disgust, Excitement"
(angrily) No! All right?! I did,"Anger, Confusion, Frustration"
All right that’s it! You’re yelling and I don’t see youtaking your top off! I quit!,"Anger, Disgust, Frustration"
What do you mean you quit?! You can’t quit!,"Sadness, Anger, Frustration"
Why not?!,"Confidence, Excitement, Optimism"
Because you’re not finished yet and I won’t have it! Greens donot quit!,"Confidence, Anger, Frustration"
Greens? I’m a Tribbiani! And Tribbianis quit!,"Confidence, Frustration, Optimism"
"Oh my God, wait did I—I just said Greens don’t quitdidn’t I? (Pause) (Angrily) Did I just say Greens don’t quit?!","Anger, Confusion, Frustration"
Yes! Yes! You did and you’re still yelling at me!,"Anger, Confusion, Frustration"
"No! No! No! I’m not yelling at you, I’m just yelling near you.Oh God Joey, ohh I’m my father. Oh my God, this is horrible! I’ve been trying sohard not to be my mother I did not see this comin’. Oh, Joey, I’m sorry.I’m so sorry. I just wanted you to learn.","Sadness, Anger"
"Well, hey I did learn.","Contentment, Confidence, Optimism"
Really?,"Surprise, Excitement, Confusion"
Yeah! Come on.,"Happiness, Confidence, Excitement"
Awww…,"Happiness, Contentment, Love"
"Yeah, it’s okay. I know what a mainsail is. (Points to it. It’sthe larger sail.) I know, I know to duck when the boom comes across. I-I know port isright.","Confidence, Excitement"
Left.,Neutral
Damnit!,"Anger, Disgust, Frustration"
"Y’know, I bet it would actually make my grandmother very happy toknow that we’re trying to figure out her recipe. I bet she’s l-l-lookin’ upat us and smiling right now.","Happiness, Love, Nostalgia"
Looking up?,"Happiness, Contentment, Optimism"
"Oh yeah—No, she was really nice to me, but she’s in hell forsure.","Confidence, Sadness, Disgust"
"Well, I’ve tried everything. I give up. I guess I’m not gonnabe the mom who makes the world’s best chocolate cookies. I do make the best duckconfit with broccoli rabe.  Kids love that right.","Sadness, Frustration"
"Aww, Pheeb, come on isn’t there any relative that would have therecipe? What about, what about your sister?","Sadness, Frustration, Longing"
"Oh no-no, no, I made a promise to myself that the next time I would talkto Ursula would be over my dead body. And that’s not happening ‘til October 15","Neutral, Anticipation, Frustration"
"That’s the day you’re gonna die? See—darnit, I’ve gotshuffleboard that day.","Neutral, Surprise, Frustration"
That’s what you think.,"Confidence, Frustration"
"Well, I mean what about friends of your grandmother’s?Wouldn’t they have the recipe?",Nostalgia
"Well, y’know I may have relatives in France who would know. Mygrandmother said she got the recipe from her grandmother, Nesele Tolouse.","Confidence, Anticipation, Nostalgia"
What was her name?,"Neutral, Nostalgia"
Nesele Toulouse.,Neutral
,"Neutral, Confusion, Frustration"
"Oh, you Americans always butcher the French language.","Anger, Disgust, Frustration"
(grabbing a bag of,Neutral
(reading the recipe on the back of the bag) Yes!! (Realizes.) Ohh.,"Happiness, Surprise, Excitement"
I cannot believe that I just spent the last two days trying to figureout the recipe and it was in my cupboard the whole time!,"Surprise, Frustration"
I know! You see it is stuff like this which is why (Looking down)you’re burning in hell!!,"Anger, Disgust, Frustration"
"So you understand, I’d feel a lot more comfortable if youdidn’t tell people what happened. Y’know, I’m a little…I’m alittle embarrassed about it.","Neutral, Frustration"
"I understand completely, there’s nothing more horrifying thanembarrassing yourself in front of your in-laws. As a matter of fact, when I started datingJudy I was unemployed, and her father asked me what I did for a living and I told him Iwas a lawyer.","Fear, Optimism"
What did you do when they found out?,"Fear, Anticipation, Confusion"
"They never did, so if ever see me giving them legal advice just nodalong. Shall we?","Confidence, Neutral, Frustration"
So I guess we wear swimsuits in here!,"Happiness, Surprise, Excitement"
"Well Joey, I hate to admit it, your way of sailing is a lot more fun.","Happiness, Contentment, Excitement"
"Yeah, yeah. Hey, why don’t you give a pull on that rope? (Points.)","Confidence, Excitement, Anticipation"
Ohh we’re not sailing.,"Neutral, Surprise"
Just pull on it.,"Confidence, Frustration, Optimism"
All right. (She does so and it brings the cooler closer together.)Hey-hey-hey!! (Sees what’s in the cooler.) Sandwiches!,"Happiness, Surprise, Excitement"
What else?,"Neutral, Anticipation"
(hands him one) Here you go.,"Happiness, Contentment, Confidence"
Thank you.,"Happiness, Contentment, Confidence"
"Oh wow! (She takes a bite, but holds the sandwich vertically so that thestuff falls out.)","Surprise, Disgust, Frustration"
What are you doing?,Neutral
"Ohh, sorry.",Unknown
What you—don’t hold it like that! You’re lettin’ allthe good stuff fall out.,"Anger, Disgust, Frustration"
Ohh whoops.,"Surprise, Confusion, Frustration"
Careful! You’re wasting good pastrami! (Gasps.) Oh my God! I’m,"Fear, Surprise, Disgust"
