Dialogue,Emotions
"Oh, don’t worry about it I mean you probably were tired, you hada lot of champagne, it happens to everybody.","Contentment, Neutral, Optimism"
Hey!,"Happiness, Surprise, Excitement"
Hi!,"Happiness, Excitement, Anticipation"
Wow! Happy Monica’s night!,"Happiness, Surprise, Excitement"
"Well thank you, you too.","Happiness, Contentment, Neutral"
Thanks.,"Contentment, Neutral"
"Hey, do you believe this? Do you believe they are actually gettingmarried?","Surprise, Excitement, Anticipation"
Well sure. But I get married all the time so…,"Contentment, Confidence, Neutral"
Ohh…,"Happiness, Surprise, Nostalgia"
You okay?,Neutral
"Yeah, I guess. I-I… I mean, do-do you think we’re ever gonnahave that?","Sadness, Confusion, Longing"
"You mean, we—you and me?","Surprise, Anticipation, Confusion"
"Oh no-no-no-no-no, no, no! We, you with someone and me with someone.","Sadness, Confusion, Frustration"
"Oh good, you scared me for a minute.","Fear, Surprise"
Shake it off.,"Confidence, Excitement, Optimism"
"I mean—no, it’s just ‘cause, it’s just ’cause youand I were like a nightmare. (Screams.) No, but there was some good times.","Sadness, Nostalgia, Confusion"
"No, absolutely. Y’know like it was umm…","Confidence, Neutral, Confusion"
Surely you can think of something good.,"Confidence, Frustration, Optimism"
"Yeah, just give me a minute! (Thinking) Oh well, yes, I can think of onegood thing.","Happiness, Excitement, Optimism"
What?,"Surprise, Confusion, Frustration"
"Well you uh, you were always really good at the uh, at the uh the stuff.","Confidence, Nostalgia, Frustration"
Yeah? I was good at the stuff huh?,"Happiness, Confidence, Nostalgia"
"Uh-hmm, uh-hmm, yeah, yeah, I really liked your hands.","Confidence, Love, Excitement"
My hands?,"Surprise, Confusion"
Yeah.,"Contentment, Confidence, Neutral"
Yeah?,Neutral
Uh-huh.,Neutral
"(to his hands) Way to go guys. Y’know, you-you were really good atthe stuff too.","Happiness, Contentment, Confidence"
"Oh, I know. Hey, y’know what we never did? (Ross looks at her.) Ohno, not that. (Ross nods okay.) We uh, we never had bonus night!","Excitement, Anticipation, Nostalgia"
A what?,Confusion
"Y’know, bonus night. Y’know, when two people break up but theyget back together for just one night.","Excitement, Anticipation, Nostalgia"
"One night, just-just sex. No strings attached?","Neutral, Excitement, Confusion"
"Yeah-yeah, we never had that,","Neutral, Disgust, Frustration"
No.,"Neutral, Confusion, Frustration"
"Okay, this is getting a little crazy. I mean, I’m-I’m sure itwould be amazing but I…gotta say I really-really don’t think it would be a goodidea. Y’know? I really, really…don’t.","Neutral, Confusion, Frustration"
‘Sup? ‘Sup dude?,Neutral
"(putting his hands up) Take whatever you want, just please don’thurt me.",Fear
So you’re playing a little,"Confidence, Excitement"
"Yes, on a scale from 1 to 10, 10 being the dumbest a person can look,you are definitely 19.","Confidence, Disgust, Frustration"
"Come on man, really how old?!","Surprise, Confusion, Frustration"
"Young! You’re a man-child okay?! Now go get changed becauseeverybody’s ready and please, oh please, keep my underwear!","Neutral, Anger, Frustration"
Wow thanks! (He goes into his bedroom and closes the door.),"Happiness, Contentment, Excitement"
Joe?,"Neutral, Surprise, Anticipation"
Yeah!,"Happiness, Confidence, Excitement"
"Uhh, you’ve had a lot of sex right?",Unknown
"When? Today? Some, not a lot.","Neutral, Confusion, Frustration"
"Well, it’s just the reason that I’m asking is because I kindof eh, uh, I was unable to—I mean I really wanted too, but I couldn’t….There huh—hmm, there-there was an incident.","Fear, Confusion, Frustration"
"Don’t worry about that man, that happens.","Confidence, Neutral, Optimism"
It’s happened to you?,Surprise
Yeah! Once.,"Happiness, Excitement, Optimism"
"Well, what’d you do?","Neutral, Confusion, Frustration"
I did it anyway.,"Confidence, Frustration, Optimism"
Phoebe! Come on! Let’s go! (Knocks on her door.) Come on! (Phoebeenters with guitar and not ready to go.) Why aren’t you dressed yet?!,"Confusion, Frustration"
"I’m sorry, but I just wrote the best dance song for your wedding.Check this out. (Gets ready to play.)","Happiness, Confidence, Excitement"
"(grabs the guitar away from her) No, Phoebe, I’ll tell you what, ifyou get ready now I’ll let you play it at the wedding.","Happiness, Excitement, Frustration"
"Really?! Oh that’s so exciting! Thank you! Thanks Mon! Oh but Mon,if you touch my guitar again I’ll have to pound on you for a little bit.","Anger, Excitement"
"Fair enough, now go get ready!","Confidence, Excitement, Anticipation"
Okay. (She goes to get ready.),"Contentment, Confidence, Neutral"
"I’ll get everybody else (Does so), finally we can start celebratingmy—(She gasps and is stopped by the sight of Ross and Rachel making out in the hall.)I’m sorry, uh apparently I’ve opened the door to the past.","Sadness, Surprise, Nostalgia"
"Okay, Monica. Mon, uh what-what you just saw…","Surprise, Confusion, Frustration"
"(interrupting) Can I ask you just a little question, huh? Why tonight?","Confusion, Frustration"
What?,"Surprise, Confusion, Frustration"
"See, I’ve been waiting my whole life to be engaged, and unlike somepeople I’m only planning on doing this once. So, uh y’know, maybe this isselfish and I’m sorry about it, but I was kinda hoping tonight could just be aboutthat.","Excitement, Anticipation, Longing"
"Oh honey, but it is just about…","Happiness, Contentment, Love"
It is! It is!,"Happiness, Surprise, Excitement"
No it’s not! No! No! Now it’s about you and Ross getting backtogether!,"Anger, Disgust, Frustration"
What?!,"Surprise, Disgust, Confusion"
"See yeah umm, you kinda stole my thunder!","Surprise, Confusion, Frustration"
Okay! Ho-ho! We did not steal your thunder because we are,"Happiness, Confidence, Excitement"
Yeah. No. And you know what? Nobody even saw!,"Confidence, Surprise, Excitement"
Yeah!,"Happiness, Excitement, Optimism"
That’s true.,"Contentment, Confidence, Neutral"
Honey I swear it we just kissed.,Love
It was just a kiss. (Phoebe enters and overhears this.),"Neutral, Surprise, Confusion"
"You guys kissed!!!!! What does this mean?!! Are you, are you gettingback together?! Can I sing at your wedding?","Surprise, Excitement, Anticipation"
Thunder being stolen!!,"Anger, Surprise, Frustration"
"Okay come on Phoebe, it’s nothing! Monica, come on!","Confidence, Frustration"
Look let’s not make a big deal out of this! It was a,"Neutral, Frustration"
Oh my God! I cannot believe you guys are talking about this! The problemsin the bedroom are between the man and the woman!!! All right?!! Now Chandler is doing thebest he can!!,"Anger, Frustration"
(angrily) I don’t think that’s what they were talking aboutJoe!!,"Anger, Confusion, Frustration"
"What a great night, Chandler can’t do it, these guys kissed…(Points to Ross and Rachel.)","Happiness, Surprise, Excitement"
What?,"Surprise, Confusion, Frustration"
What?!,"Surprise, Confusion, Frustration"
You guys kissed! Oh my—this is huge!,"Surprise, Excitement, Anticipation"
No!,"Sadness, Anger, Frustration"
Oh no!,"Fear, Surprise, Frustration"
"No-no, it’s really not huge.","Neutral, Confusion, Frustration"
And; people thinking it’s huge has led Monica to believe that,"Contentment, Confidence, Excitement"
"Well, we’re still talking about it, aren’t we?","Confidence, Frustration, Optimism"
"Well yeah, that and Chandler’s problem.","Neutral, Confusion, Frustration"
"Monica-Monica-Monica-Monica, listen-listen, listen, listen, would-would itmake you feel better if we all stop talking about Ross and Rachel.","Confusion, Frustration, Optimism"
Yes that would be lovely.,"Happiness, Contentment, Optimism"
"You got it. Okay. Now, I can pass for 19 right?!","Confidence, Excitement, Optimism"
"Yes, you can pass for 19.","Contentment, Confidence, Optimism"
Really?,"Surprise, Excitement, Confusion"
Yes!,"Happiness, Excitement, Optimism"
Seriously?,"Surprise, Confusion, Frustration"
"Seriously? Seriously, no! You can play your own age which is 31!","Anger, Confusion, Frustration"
(gasps) I’m 30!,"Surprise, Excitement, Anticipation"
"Joey, you are not! You’re 31.","Neutral, Confusion, Frustration"
(realizes) Aww crap!,"Surprise, Disgust, Frustration"
"Okay, so","Neutral, Confusion, Frustration"
"Y’know what? I-I think that umm, I don’t feel like going to",Neutral
Why?!,"Anger, Confusion, Frustration"
"Honey, Monica, this is ridiculous! Look…","Anger, Disgust, Frustration"
"No-no, I-I really don’t want to talk about it! I don’t! (ToRachel) Especially with you. (Goes into her room.)","Sadness, Anger, Frustration"
"Psss, that is whack!","Surprise, Disgust, Frustration"
"(she’s strumming something) Yeah? (Joey nods yes.) Okay, I thinkI’ll play it at the wedding.","Happiness, Contentment, Excitement"
"Yeah! Well, I think we’ll see if they actually let you play. Huh? Imean they tell you anything you want to hear like-like, You look 19",Unknown
"Well, I don’t think Monica is gonna take this away.","Confidence, Frustration, Optimism"
Wouldn’t she?,"Confidence, Anticipation, Optimism"
Would she?,"Confidence, Surprise, Anticipation"
Would she? (He smells something and gasps as he realizes what it is.) Youate my candy bar!,"Anger, Surprise, Disgust"
Guess who? (Enters fully.),"Surprise, Excitement, Anticipation"
Hey.,Neutral
"Hey, I just realized we kinda let some stuff up in the air…","Anticipation, Confusion, Frustration"
"What do you think Monica mean when she said she didn’t want totalk, especially with me? I mean, why not especially you and me? We were both out therekissing.","Sadness, Confusion, Frustration"
Still thinking about it huh?,"Confusion, Frustration, Longing"
"Come on! Serious-ser-ser-seriously, what did she mean by that?(Mimicking Monica.) Especially you!","Anger, Confusion, Frustration"
"(loosening his tie) Oh, who cares?","Confidence, Disgust"
I care!,"Happiness, Confidence, Love"
(tightening his tie) And so do I.,"Contentment, Confidence, Optimism"
"Y’know what, I-I have to go talk to her, would you let me just getchanged?","Confidence, Excitement, Anticipation"
Okay. Sure. (Sits down on her bed.),"Contentment, Confidence, Neutral"
Am I,"Neutral, Confusion, Frustration"
(sitting up) No! (Exits.),"Sadness, Anger, Frustration"
"I can’t believe her, y’know it’s just—it’s sotypical.","Anger, Disgust, Frustration"
"Now Monica, I know you’re upset, but don’t forget. There isgoing to be a wedding, you are going to throw the bouquet, and","Sadness, Frustration, Optimism"
Paris?,"Excitement, Anticipation, Optimism"
We will take a moonlit walk on the Rue de la (mumbles something).,"Happiness, Excitement, Anticipation"
Keep talking.,"Confidence, Frustration, Optimism"
"Then we will sprinkle rose pedals on the bed and make love. Not justbecause it’s romantic, but because I can!","Confidence, Love, Excitement"
I love you!,"Happiness, Love, Excitement"
"(in a French accent) Bonjour, monsieur.","Confidence, Neutral"
"Okay, don’t say anything, you might scare it away.","Fear, Excitement, Anticipation"
"It’s Paris, who knows we’re here!","Confidence, Excitement, Anticipation"
"(opening the door) Hi Pheebs, what’s up? (She enters.)","Happiness, Contentment, Excitement"
"Okay, you said I could sing at your wedding so, I’m just gonna needa small deposit.","Confidence, Excitement, Anticipation"
What?!,"Surprise, Confusion, Frustration"
"Y’know, just some good faith money to hold the date.","Happiness, Excitement, Anticipation"
"Pheebs, we’re not giving you a deposit for our wedding!","Anger, Confusion, Frustration"
"Oh, I see. (Exits angrily.)","Anger, Disgust, Frustration"
"They break your heart, don’t they?","Sadness, Disgust, Longing"
"Y’know, I don’t really their permission.","Confidence, Confusion, Frustration"
"Yeah! If you wanna sing at their wedding, well you sing at their wedding!","Happiness, Confidence, Excitement"
"Yeah! And if you wanna look 19, then you… You gotta do somethingabout your eyes.","Happiness, Confidence, Excitement"
What?! What’s wrong with my eyes.,"Surprise, Confusion, Frustration"
They give you away! There’s just-there’s just too much wisdomin there. (Joey nods in agreement.) Just put some tea bags on there for like 15 minutes.,"Neutral, Confusion, Frustration"
And that’ll get rid of my wisdom?,"Confusion, Frustration, Longing"
Maybe just 10 minutes for you.,"Contentment, Neutral, Frustration"
"Oh, give her the deposit! Give her the ring! I don’t care!","Anger, Frustration"
Yes.,Neutral
"Monica, what did you mean before when you said you didn’t want totalk to anyone, especially me?","Confusion, Frustration, Longing"
"What a great apology! (To Monica) And you accept! Okay, bye-bye!","Happiness, Contentment, Excitement"
"No-no, seriously-seriously, what was the especially me part about?","Confusion, Frustration"
"Well, let’s just say it’s not the first time you’vestolen my thunder.","Neutral, Anger, Frustration"
What?!,"Surprise, Confusion, Frustration"
"(To Rachel) Hey, here’s a thought.","Confidence, Excitement, Anticipation"
"Monica, what are you talking about?","Confusion, Frustration"
"My Sweet Sixteen! Remember, you went to third base with my cousinCharlie.","Surprise, Excitement, Nostalgia"
"(entering) Ahh, third base.","Happiness, Excitement, Anticipation"
It’s all everybody at the party could talk about!,"Excitement, Anticipation, Optimism"
"Monica, y’know what? The only reason I did that was because yourparty was so boring!","Anger, Disgust, Frustration"
(gasps) We had a characturist!,"Surprise, Excitement, Anticipation"
Oh!!,"Surprise, Excitement, Anticipation"
"(singing, angrily)","Anger, Disgust, Frustration"
"Monica, your Sweet Sixteen was like a million years ago.","Disgust, Nostalgia, Frustration"
"And yet, here we are doing it again.","Neutral, Confusion, Frustration"
"Ugh, Monica I don’t want to steal your stupid thunder!","Anger, Disgust, Frustration"
Oh please! Why else would you have made out with Ross?!,"Anger, Disgust, Frustration"
Got me. (He shows of his hands.),"Confidence, Surprise, Excitement"
"All right, easy mimey, the moment has passed, it ain’t gonnahappen!",Neutral
I just thought it would be nice if I could have just this one night!,"Sadness, Frustration, Longing"
"I swear, I never wanted any part of your night!","Anger, Confusion, Frustration"
"Oh, is that why you did it the secret hallway where nobody ever goes?!","Anger, Disgust, Frustration"
"Uh, Rachel, I’ve been thinking. I don’t think us gettingtogether tonight is such a good idea. I’m calling it off.","Sadness, Confusion, Frustration"
(To Ross) Why to save your dignity my man.,"Confidence, Frustration, Optimism"
"(ignoring them) Monica, why? Why would I ever want to take away fromyour night?","Sadness, Confusion, Frustration"
"I don’t know! I don’t—maybe you’re feeling a littleresentful. Maybe ah, maybe you thought you’d get married first! Maybe you can’tstand the fact that your formally","Sadness, Anger, Frustration"
Oh wow. That—y’know what? That is so unfair. Y’know what?Now I,"Anger, Surprise, Frustration"
(yelling after them) I can’t believe you’re gonna have sex onmy engagement night!!,"Anger, Disgust, Frustration"
"Well, somebody should. (Monica glares at him.)","Anger, Disgust, Frustration"
"Look uh, if we’re gonna do this…","Confidence, Excitement, Anticipation"
"We’re not gonna do this, all right? She’s just gonna thinkthat we’re doin’ it.","Neutral, Confusion, Frustration"
"Oh, I see, so everybody wins.","Happiness, Contentment, Optimism"
Who is it?,"Neutral, Anticipation, Confusion"
"(outside the door) It’s Monica, open up!","Confidence, Excitement, Anticipation"
"Okay well Ross! Stop it please! Wait a minute! (Motions for him tofollow her lead, but he angrily shakes his head no. So she pokes him.)","Anger, Confusion, Frustration"
Oww!,"Surprise, Frustration"
"Yeah, you like that baby? (Monica bursts in followed by Chandler.) Maywe help you?","Confidence, Surprise, Frustration"
"I just wanted to say that I hope you do have sex tonight and I hope thatyou guys get back together, but I must warn you, the night that you announce yourengagement I’m going to announce that I’m pregnant!","Happiness, Excitement, Anticipation"
How is that ever going to happen?!,"Confusion, Frustration"
"All right Monica, do you want to know why I was with Ross tonight?!","Anger, Surprise, Frustration"
I know why!,"Confidence, Excitement, Anticipation"
No you,"Neutral, Confusion, Frustration"
Okay! Why?!,"Surprise, Confusion, Frustration"
Because! Because I was sad.,"Sadness, Confusion, Frustration"
What do you mean?,"Surprise, Confusion, Frustration"
"Look, I am so…so happy for you guys, but you getting married justreminds me of the fact that I’m not. I’m not even close. And I don’t know,maybe I just wanted to make myself feel better. And I know that that’s dumb, but ohmy God you were so depressed when Ross got married that you slept with Chandler!","Sadness, Frustration, Longing"
"(To Ross) I don’t care, she slept with me.","Confidence, Anger, Disgust"
"Anyway sweetie, I am, I’m","Happiness, Contentment, Love"
(starting to cry) I’m sorry I almost made you sleep with Ross.(They hug.),Sadness
"(deadpan) Well, I’m going to take off. (To Chandler) Congratulationsman.","Contentment, Neutral"
Thanks.,"Contentment, Neutral"
"(at the door) And uh, Rachel.","Neutral, Confusion, Frustration"
Yeah.,Neutral
"What can I say, you missed your chance. From now on the only personwho’s going to enjoy these bad boys (holds up his hands) is me. (Quickly realizeswhat he said and exits disgustedly.)","Sadness, Disgust, Frustration"
(singing),"Happiness, Excitement, Optimism"
"(interrupting her just in time) Hey! Here’s a dollar, consider ita deposit. Please sing at our wedding.","Happiness, Surprise, Excitement"
Oh thank you.,Happiness
Okay. (Goes back to bed.),"Contentment, Neutral"
"Now… (Starts singing again) ""
","Happiness, Excitement, Anticipation"
