Dialogue,Emotions
"(entering, happily) Gooood morning!!","Happiness, Excitement, Optimism"
"Eh, somebody’s in a good mood!","Happiness, Contentment, Excitement"
"Well, why shouldn’t I be? I have great friends! I have a wonderfuljob!","Happiness, Contentment, Confidence"
Where you can make out with your assistant.,"Happiness, Love, Excitement"
"Come on, it’s not a big deal! We stayed up all night coming up witha plan so that us dating will not be a problem.","Confidence, Excitement, Optimism"
"Oh yeah, what’s the plan?","Confidence, Excitement, Anticipation"
(pauses as she thinks and exhales loudly) We… We are not……going to let it… be a problem.,"Confidence, Frustration"
Wow! It took you all night to come up with,"Surprise, Frustration"
"Well y’know, we did other stuff too. (Joey and Chandler start togiggle.)","Happiness, Excitement, Nostalgia"
Did you two…,"Surprise, Excitement, Confusion"
"Oh Monica come on, y’know I don’t sleep with guys on the firstdate!","Confidence, Disgust, Frustration"
"Matt Guire, Mark Lynn, Ben Wire…","Contentment, Neutral, Excitement"
Anymore!!,"Disgust, Frustration, Longing"
Okay.,Neutral
"Hi. Tag, I have a conference call today is that correct?",Neutral
"Yes, at 4:00.","Confidence, Neutral"
"Okay, thank you. That’ll be all. (The mail guy leaves and Tagstarts to follow, but Rachel stops him.) (Excitedly) Wait! Wait! (Rushes over and closesthe office-door.) Did you see that? That mail guy had no idea there was something going onbetween us. (They kiss.)","Love, Excitement, Anticipation"
I’d better get back to my desk.,"Contentment, Confidence, Neutral"
"Okay, you hard worker! I’ll remember to put that in yourevaluation.","Happiness, Contentment, Confidence"
My what?,"Surprise, Confusion, Frustration"
"Well, you’ve been here for two months now and your boss is requiredto hand in a performance evaluation. But y’know, there is one thing that I have yetto evaluate. (She turns around and sweeps the stuff off of her desk and hops up onto it.)","Excitement, Anticipation, Frustration"
Are you serious?,"Surprise, Confusion, Frustration"
"No, I’ve just always wanted to do that. Can you help me clean thisup?","Confidence, Excitement, Optimism"
"The basket is totally empty! My God, the neighbors ate all the candy!","Sadness, Anger, Surprise"
"Well, either that or uh…(Motions towards Joey’s door.)","Neutral, Confusion, Frustration"
Joey!!,"Happiness, Love, Excitement"
Yeah?,"Confidence, Neutral, Nostalgia"
Did you eat all the neighbor candy?!,"Surprise, Disgust, Frustration"
"Uh well yeah, that was the plan, but by the time I got to it there wasonly a couple of pieces left!","Neutral, Frustration"
"Yeah, and they’ve been coming by all day. They love it!","Happiness, Love, Excitement"
They love my candy? Oh man!!! I’ve gotta go make more!! (Starts todo so.),"Happiness, Excitement, Anticipation"
"Hey Mon, you might wanna make some more lasagna too, because somethingmight’ve happened to a huge chunk of it.","Neutral, Surprise, Disgust"
Ross! The neighbors ate all my candy!!,"Anger, Surprise, Frustration"
Mine stole my newspaper! It’s like a,"Anger, Surprise, Frustration"
Sure!,"Happiness, Contentment, Confidence"
"Yeah, ever since you uh, told me that story about that bike I-Icouldn’t stop thinking about it. I mean, everyone should have a-a","Excitement, Anticipation, Longing"
(gasps) Oh my God Ross!!,"Fear, Surprise"
You like it?,"Happiness, Confidence, Excitement"
I,"Neutral, Confusion, Frustration"
Yeah?,"Neutral, Confusion, Frustration"
Ohh!! Ohh!! And I,"Happiness, Surprise, Excitement"
Ahh.,"Contentment, Neutral"
Not that way! But the bike brought you a lot closer!,"Surprise, Excitement, Frustration"
"Ah! (She hugs him.) Well uh-uh, t-take it downstairs, y’know give ita test ride.","Happiness, Love, Excitement"
Okay! Oh my God! My first bike! Thank you for the best present I’veever gotten.,"Happiness, Excitement"
(stunned at the complement) You’re welcome.,"Happiness, Confidence, Surprise"
"(starts to leave, but stops) Oh and Chandler’s about to cry.",Surprise
(about to cry) Am not!,"Sadness, Confusion, Frustration"
(turning a light on) Who is that?!,"Fear, Surprise, Confusion"
"Don’t worry, I’m brave! I am brave! I…I am brave! (Theyget to the door and Monica goes to open it.) No-no-no-no!! (He stops her.) (Through thedoor.) Can you tell me who is there please?","Confidence, Fear, Frustration"
Hi!,"Happiness, Excitement, Optimism"
Hi. Do you know what time it is?,"Neutral, Anticipation, Confusion"
It’s candy time! My roommate says that they taste like little dropsof heaven.,"Happiness, Love, Excitement"
Oh please! (To Chandler) Did you hear that? Little drops of heaven.,"Happiness, Excitement"
(laughs) 4:00 A.M.,"Happiness, Excitement, Anticipation"
"So, can I get some candy?","Happiness, Excitement, Anticipation"
"I am sorry, but some of us have to",Neutral
"Umm, listen I am sorry, but I’ll put some out first thing in themorning.","Neutral, Frustration"
"Well okay, I’ll swing by later. Do you live in this building?","Neutral, Anticipation"
Um-hmm.,Neutral
(looking at Monica.) Mm! Seems like I would’ve remembered you!,"Surprise, Excitement, Anticipation"
Mm! Night Gar’! (Monica closes the door.),"Happiness, Contentment, Excitement"
(hugging him) So did you read your evaluation yet?,"Happiness, Excitement, Anticipation"
No! It was marked confidential I just sent it down to Human Resources.,"Fear, Confusion, Frustration"
"(worried) Okay please, you’re kidding right?! I wrote that one as ajoke for you!","Surprise, Frustration"
A joke they would appreciate?,"Happiness, Excitement, Anticipation"
I’m thinkin’ no.,"Neutral, Confusion, Frustration"
What did you say?!,"Anger, Surprise, Confusion"
"Umm, I said I thought you were a good kisser, and uh, and that I likeyour tiney-tiny touchie.","Happiness, Love, Excitement"
"No, not my touchie.",Sadness
"Well, it gets worse. When asked if you take initiative I wrote,Yes","Confidence, Frustration, Optimism"
"Ross! That is so sweet of you to get Phoebe that bike! When I heard thestory, I almost cried.","Happiness, Love, Excitement"
Almost cried huh? Hear that Chandler? Almost cried!,"Surprise, Excitement, Frustration"
"Hey, you cry every time somebody talks about","Sadness, Confusion, Frustration"
(about to cry) Those two only had each other!,"Sadness, Nostalgia, Longing"
Phoebe really likes the bike huh?,"Happiness, Love, Excitement"
"Oh yeah! I saw her walkin’ it down the street the other day. Shehad uh, these flowers in the basket. It was so cute.","Happiness, Love, Excitement"
"Yeah, I saw her this morning walkin’ it by the park.","Contentment, Neutral, Nostalgia"
"Wait a minute, she was walking the bike? Both times?","Surprise, Confusion, Frustration"
Hey Pheebs?,"Happiness, Love, Excitement"
Oh hi!,"Happiness, Surprise, Excitement"
Hey! So are you enjoying the bike?,"Happiness, Excitement, Optimism"
"Ohh, uh-huh so much!","Happiness, Excitement, Anticipation"
Pheebs you uh…you do know how to ride a bike don’t you?,"Nostalgia, Confusion, Frustration"
Of course!,"Happiness, Confidence, Excitement"
"Umm, can we see you ride it?","Excitement, Anticipation"
"Okay. (The gang is giggles then Phoebe gets the bike out of the rack,gets on, pushes off, rolls a few feet, and falls over.) See?","Happiness, Excitement, Anticipation"
"See, this is why I told you never get involved with your assistant! Andhere is no such thing as keeping secrets when it comes to affairs. (To Chandler) Did youhear that Chandler? No such thing!","Anger, Disgust, Frustration"
(with his mouth full) What happened? I’m just eating candy.,"Contentment, Neutral, Confusion"
"Maybe it’s not as bad as I think. Y’know, maybe theydidn’t take it the way I meant it.","Confusion, Frustration, Optimism"
"Absolutely! Y’know, because touchie can mean both ass and goodworker.","Happiness, Contentment, Excitement"
"Ugh, I just gotta get the thing back!",Frustration
Hey Rach?,"Happiness, Love, Excitement"
Yeah?,"Confidence, Neutral"
That sketch you mentioned? Might it have looked a little something likethis? (He shows her what he’s been drawing.),"Happiness, Excitement, Anticipation"
Oh my God! Joey!,"Surprise, Excitement"
What is the matter with you?,"Anger, Confusion, Frustration"
Ugh!,"Anger, Disgust, Frustration"
"Boy I tell ya, this little talent came in handy before I could affordporn.","Contentment, Confidence, Frustration"
"Hi! I’m sorry, I know it’s after hours but I really needcandy.",Neutral
"I’m sorry, I can’t help you. See? (Points to her new sign.)Rules are rules.","Confidence, Neutral, Frustration"
"Please! I have people coming from out of town today! And, I told themall about your candy!","Happiness, Excitement, Anticipation"
"No kidding, out of towners huh? What did you tell ‘em?","Confidence, Excitement, Anticipation"
I told ‘em your candy is absolutely indescribable!,"Happiness, Confidence, Excitement"
"Some people have been saying its y’know little drops of heaven, butwhatever.","Neutral, Confusion, Frustration"
"Please, can’t you help me out?","Frustration, Longing, Optimism"
"(watching the discussion) Hey Chandler, do we know that lady?","Neutral, Confusion"
"Maybe, isn’t she the woman who lives below you and has sex reallyloud?","Surprise, Disgust, Frustration"
"(still talking to the woman) All right, I’ll do it just this once!But you can’t tell anybody!","Confidence, Fear, Frustration"
"(exasperatedly) Yes! Yes! Please, just give it to me!",Frustration
(after Monica gives her the candy) Thank you.,Happiness
(closing the door) It’s unbelievable! I-I can’t believe thatsign didn’t work!,"Surprise, Frustration"
Y’know what would work?,"Confidence, Excitement, Anticipation"
Hmm?,"Neutral, Surprise, Confusion"
Stop making candy!,"Anger, Disgust, Frustration"
But they like it!,"Happiness, Confidence, Excitement"
You mean they like you.,"Happiness, Contentment, Confidence"
Maybe.,Neutral
Is that why you became a chef? So that people would like you?,"Sadness, Confusion, Frustration"
"Oh, you really want to talk about getting people to like you huh, funnyman? (Joey laughs but stops when Chandler turns to glare at him.)","Anger, Frustration"
"Okay, now just remember everything I taught you and you’ll be fine.Okay? Here we go. Ready…Set…","Confidence, Excitement, Anticipation"
"(hopping off the bike) Wait! This seat is really uncomfortable! Yeah,maybe before we start we should just get another one. Perhaps, like an airplaneseat—or a beanbag chair!","Disgust, Excitement, Frustration"
"Phoebe, you can’t get out of this! Okay? You","Anger, Confusion, Frustration"
Why? Why do I,"Sadness, Confusion, Frustration"
Well…In-in case of emergency.,"Neutral, Anticipation, Confusion"
What kind of an emergency?,"Neutral, Confusion, Frustration"
"Well let there—what if a man comes along and puts a gun to your headand says, You ride this bike or I’ll sh…I’ll shoot you.""""","Anger, Fear, Surprise"
"Okay, I would ring the bell to distract him and then I would knock thegun out of his hand with a Chinese throwing star.","Confidence, Excitement, Anticipation"
"Okay, Phoebe just-just get-get on the bike and—Hey! I’ll holdyou up and-and push you. Okay?","Confidence, Excitement, Anticipation"
You won’t let go?,"Confusion, Frustration, Longing"
No!,"Sadness, Anger, Disgust"
Swear?!,"Surprise, Excitement, Anticipation"
I swear!,"Confidence, Excitement, Optimism"
(thinks it over) Okay.,"Contentment, Confidence, Neutral"
"Come on. (She gets on the bike.) All right, here we go. All right? (Theystart.)","Confidence, Excitement, Optimism"
All right.,Neutral
All right. Feel good?,"Contentment, Confidence, Neutral"
Well…,"Neutral, Confusion, Frustration"
"All right, try pedaling.","Confidence, Neutral, Frustration"
Okay. (Does so.),"Confidence, Neutral, Frustration"
"That’s it, your doing great.","Contentment, Confidence, Optimism"
Okay.,"Contentment, Confidence, Neutral"
Doing great! Yes-yes-yes! Take control! Yes!,"Happiness, Confidence, Excitement"
Weee!!! (Ross pushes her and lets go.),"Happiness, Surprise, Excitement"
Yes!! Yes!!! (He starts clapping and Phoebe turns around to look at himand falls off the bike.),"Surprise, Excitement, Frustration"
Oh! Oh! Oh no!! You swore!,"Sadness, Fear, Surprise"
I-I just thought you were doing so well. I…,"Sadness, Confusion, Frustration"
I am shocked! Shocked!! (She storms off leaving Ross to defend himselffrom the angry looks from onlookers.),"Anger, Frustration"
It’s a legitimate learning technique. (Looking around and seeing thewoman behind him glaring at him.) Wow!,Surprise
"Hey, there’s uh, some people outside, askin’ about candy.","Neutral, Surprise, Confusion"
"Well, they’re just gonna have to wait aren’t they? I’veonly got two hands!!","Confidence, Frustration"
Need some help?,"Confidence, Neutral, Optimism"
No! You don’t know the system! There’ll be nobody messing withthe system!,"Confidence, Anger, Frustration"
"By the way, the week before your wedding you may not see a lot of me. (Sheglares at him and he quickly makes his way to Phoebe’s room.)","Anger, Anticipation, Frustration"
"(seeing him) Oh, hello liar.","Anger, Surprise, Disgust"
"(entering) Look, I-I’m really sorry I let go of the bike.","Neutral, Frustration"
I could’ve been killed I hope you know!,"Anger, Fear, Frustration"
"I know. I know. But, can we please try it again? Huh? I mean, you were","Frustration, Longing, Optimism"
"Well, I would love to but…the bike got stolen and the police haveno suspects. (Ross just happens to have his hand on a sheet that is covering somethingthat suspiciously looks like a bike.)","Sadness, Surprise, Frustration"
Phoebe.,"Neutral, Confusion, Frustration"
What?! (Ross rings the bell.) What the hell?!,"Anger, Surprise, Confusion"
"All right, y’know what? If you are not going to learn how to ridethis bike then I’m sorry, I’m just gonna have to take it back.","Anger, Frustration"
What?! Why?!,"Surprise, Confusion, Frustration"
"Because! Because, it-it-it’s… It’d be like you having thisguitar (Points to hers) and-and never playing it. Okay, this guitar","Anticipation, Frustration, Longing"
"All right. If you care enough to make up that load of crap, okay.","Neutral, Disgust, Frustration"
Great! Great! (He runs to the door.) You’re making the bike veryhappy.,"Happiness, Confidence, Excitement"
(sarcastically) Okay Ross! (Ross exits and she says quietly to the bike)Please don’t die!,"Fear, Frustration"
"Okay, I think we can get the evaluation back before they see it, butwe’re gonna have to get into Mr. Zelner’s office. Now, he doesn’t get inuntil 10, so he’s no problem, but his assistant, Betty, she comes in early to eat herbreakfast at her desk.","Confidence, Excitement, Anticipation"
That’s kinda sad.,"Sadness, Nostalgia, Longing"
"Yeah, well Betty’s kinda sad. Which is why I believe I can lure heraway with these chocolates. (Holding up the box of chocolates.) Now, while I distract her,","Confidence, Sadness, Anticipation"
Got it!,"Confidence, Excitement, Optimism"
Let’s roll!,"Confidence, Excitement, Anticipation"
"Hello Rachel, you uh, got a minute?","Neutral, Nostalgia, Confusion"
"(worried and shocked) Yeah, sure Mr. Zelner, for youanything—minute. Okay. Fine. (To Tag) Abort the plan, abort the plan. (She start tousher Tag out.)",Unknown
"Uh actually, I’d like to speak with both of you.","Confidence, Neutral, Frustration"
"Okay. Uh, well can we, can we get you anything Mr. Zelner? Maybe somechocolates? (Holds up the box.)","Neutral, Confusion, Frustration"
"Umm, no. Thanks, but I’ll give these to Betty. (Rachel glancesat Tag to say, See?"") So I read your evaluation of Tag","Confidence, Neutral, Frustration"
"(laughs) Oh my God. Can you imagine if there was?! I mean, (gettingserious) what would happen exactly.","Excitement, Anticipation, Confusion"
"Well, I’d be forced to file a report. I’d have to consultwith the legal department, and your future at the company would be in jeopardy.","Neutral, Fear, Frustration"
Well…,"Neutral, Confusion, Frustration"
"(interrupting) Uh Mr. Zelner, I’m the one who filled in thatevaluation.","Confidence, Anger, Frustration"
Oh no-no-no…,"Sadness, Fear, Confusion"
"(interrupting again) Yeah-yeah-yeah-yeah-yeah, I thought it would be funny.","Confidence, Excitement, Frustration"
You wrote that you have a cute touchie?,"Surprise, Confusion"
(pause) Yes. I have a,"Neutral, Confusion, Frustration"
"It’s kind of a risky joke Tag, and what is-what is this drawingI can’t figure out what this is?","Confusion, Frustration"
You’re lookin’ at it upside down—y’know what? (Grabsthe evaluation and throws it out.) It doesn’t matter.,"Confidence, Disgust, Frustration"
"Yeah, it’s not like I don’t have a sense of humor, huh?Hell, I even enjoy a naughty limerick now and then. But there’s a time and a place,huh?! Unless you uh, have a limerick right now? (They both nod no.) No? Okay, well uh,you’ve (Grabs the chocolates.) got my fax number. (Exits.)","Confidence, Neutral, Frustration"
Whoa! I can’t believe you did that. That was really sweet.,"Happiness, Surprise, Excitement"
"No, don’t worry about it.",Neutral
"No, you could’ve lost your job.",Frustration
"Are you kidding me?! With a cute butt like this, I’d find work.","Confidence, Excitement, Frustration"
Thank you! You’re great! (They kiss.),"Happiness, Love, Excitement"
Y’know what?,"Confidence, Excitement, Anticipation"
What?,"Surprise, Confusion, Frustration"
"I feel great. (Rachel laughs) In fact! (Walks over to her desk, sweeps itscontents onto the floor and Rachel just glares at him.) What?","Confidence, Surprise, Frustration"
I… It just—it took me so long to get that desk organized.,"Confusion, Frustration, Longing"
"Oh, I’m sorry. (He bends over to pick the stuff up.)",Neutral
(looking at his butt) There it is. (They hug.),"Love, Excitement, Anticipation"
(asking a man leaning against the wall) What is going on?,"Neutral, Anticipation, Confusion"
We’re waiting for the candy. (Yelling at the door.) Bring out thecandy!,"Excitement, Anticipation, Frustration"
Yeah lady! Give us candy!!,"Happiness, Excitement, Anticipation"
Joey!,"Happiness, Love, Excitement"
What’s up buddy?,"Happiness, Contentment, Confidence"
What are you doing?,Confusion
Waiting for candy.,"Excitement, Anticipation, Longing"
"Get in here! (They head for the door and Chandler sees Smokes-A-LotLady standing next to the door and smoking, to her) Hey, and you can not smoke in here!(Takes the cigarette and takes a drag for himself.) (Exhaling in ecstasy) Merry Christmas.","Happiness, Contentment, Excitement"
"(opening the door and frantically) Okay, guys! The candy is coming; Ijust need another 15 minutes for the chocolate to cool!","Excitement, Anticipation, Frustration"
We want candy! We want candy now! (And other general commotionsounds.),"Excitement, Anticipation, Frustration"
"All right everybody! Just be quiet! Be quiet! Be quiet!!Pipe-pipe-pipe down! (They settle down) What is the matter with you people?! This womanwas trying to do a nice thing for you. She was making candy so she could try to get toknow all of you, and I’ll bet that not one of you can tell me her name! Am I right?","Anger, Disgust, Frustration"
(from earlier) Candy Lady?,"Neutral, Anticipation, Confusion"
No not (imitating) Candy Lady.,"Confidence, Neutral, Disgust"
"(stepping in and knocking the man over) Hey, if we know it can we havecandy?!!","Confidence, Excitement, Anticipation"
"All right, y’know what? Forget it, all of you forget it!You’ve ruined it! Go home! You’ve ruined it! You’ve ruined it!","Sadness, Anger, Frustration"
"That’s right, it’s all ruined! You guys ruined everything! Youruined it! (Steps into the apartment and Chandler closes the door.) (Joey struts over tothe candy and starts eating it.)","Anger, Disgust, Frustration"
(To Chandler) Thank you.,"Happiness, Contentment"
You’re welcome. (They kiss.),"Happiness, Love, Excitement"
Did you smoke?,"Neutral, Confusion, Frustration"
No! Smokes-A-Lot Lady blew smoke directly into my mouth.Eh-uh—are you okay?,"Anger, Surprise, Disgust"
"I’m fine now, but it was really scary there for a while. I mean,someone slipped a-a threatening note under the door.","Fear, Surprise, Frustration"
"(with his mouth full) Oh yeah, sorry about that. Mob mentality orwhatever, I don’t know… (Grabs the note.)","Neutral, Confusion, Frustration"
I can’t believe it! I did it! I rode a bike! I never thoughtI’d be able to do that! Thank you Ross.,"Happiness, Surprise, Excitement"
"Oh hey, don’t thank me, thank yourself. You’re the one who facedher fears and ultimately overcame them.",Confidence
"Don’t be so corny Ross, it’s not an after-school special. (Sherides off and the camera pans down to reveal two shiny, silver training wheels firmlyattached.)","Neutral, Disgust, Frustration"
