Dialogue,Emotions
"Your folks are really that bad, huh?","Neutral, Sadness"
"Well, y'know, these people are pros. They know what they're doing, theytake their time, they get the job done.","Contentment, Confidence, Optimism"
"Boy, I know they say you can't change your parents,... boy, if youcould- (To Ross) -I'd want yours.","Disgust, Frustration"
Must pee. (Goes to pee.),Neutral
"Y'know, it's even worse when you're twins.","Sadness, Confusion, Frustration"
You're twins?,Surprise
"Yeah. We don't speak. She's like this high-powered, driven career type.","Neutral, Disgust, Frustration"
What does she do?,"Neutral, Anticipation"
She's a waitress.,Neutral
"All right, you guys, I kinda gotta clean up now. (They all start toleave.)","Contentment, Neutral, Frustration"
"Chandler, you're an only child, right? You don't have any of this.","Neutral, Confusion, Frustration"
"Well, no, although I did have an imaginary friend, who... my parentsactually preferred.",Neutral
"The lights, please..",Neutral
...How long was I in there?,"Surprise, Confusion, Frustration"
I'm just cleaning up.,"Contentment, Confidence, Neutral"
D'ya.. uh.. d'ya need any help?,"Neutral, Confusion, Frustration"
"Uh.. okay, sure! Thanks! (She hands him the broom and sits down.)","Happiness, Contentment, Excitement"
"Anyway.. um.. (Starts to sweep.) So, you- uh- you nervous about Barrytomorrow?","Neutral, Anticipation, Confusion"
Oh.. a little..,"Contentment, Neutral, Nostalgia"
Mm-hmm..,"Contentment, Confidence, Neutral"
A lot.,"Neutral, Confusion, Frustration"
Mm.,Neutral
"So, got any advice? Y'know, as someone who's recently been- dumped?","Sadness, Frustration, Longing"
"Well, you may wanna steer clear of the word 'dumped'. Chances are he'sgonna be this, this broken shell of a man, y'know, so you should try not to look tooterrific, I know it'll be hard. Or, y'know, uh, hey!, I'll go down there, and I'll giveBarry back his ring, and you can go with Carol and Susan to the OB/GYN...","Sadness, Confusion, Frustration"
"Oh, you've got Carol tomorrow.. When did it get so complicated?","Confusion, Frustration, Longing"
Got me.,"Surprise, Confusion, Frustration"
Remember when we were in high school together?,"Happiness, Love, Nostalgia"
Yeah.,Neutral
"I mean, didn't you think you were just gonna meet somone, fall in love-and that'd be it? (Ross gazes at her.) ..Ross?","Sadness, Nostalgia, Longing"
"Yes, yes!","Happiness, Confidence, Excitement"
"Oh! Man, I never thought I'd be here.. (She leans back onto his hand.)","Happiness, Surprise, Excitement"
Me either... (He pulls up a stool so that he doesn't have to move hishand.),"Contentment, Neutral, Frustration"
"(entering) Sorry I'm late, I was stuck at work. There was this bigdinosaur.. thing.. anyway.",Frustration
Hi.,Neutral
"Ross, you remember Susan.","Happiness, Contentment, Nostalgia"
How could I forget?,"Surprise, Confusion, Frustration"
Ross.,"Neutral, Nostalgia, Confusion"
"(they shake hands) Hello, Susan. (To Carol) Good shake. Good shake. So,uh, we're just waiting for...?","Neutral, Anticipation, Confusion"
Dr. Oberman.,"Confidence, Neutral, Frustration"
..Dr. Oberman. Okay. And is he-,"Neutral, Confusion, Frustration"
She.,Neutral
"-she, of course, she- uh- familiar with our.. special situation?","Neutral, Confusion, Frustration"
"Yes, and she's very supportive.","Happiness, Contentment, Love"
"Okay, that's great. (Susan gives her drink to Carol.) No, I'm- Oh.","Surprise, Confusion, Frustration"
Thanks.,"Happiness, Contentment, Neutral"
"(picks up a surgical instrament and mimes a duck with it) Quack, quack..",Happiness
Ross? That opens my cervix. (He drops it in horror.),"Surprise, Disgust"
Barry?,"Surprise, Anticipation, Confusion"
C'mon in.,"Happiness, Contentment, Confidence"
(hesitates) Are you sure?,Confusion
"Yeah! It's fine, it's fine. Robbie's gonna be here for hours.","Happiness, Contentment, Excitement"
Huh?!,"Surprise, Confusion, Frustration"
"So, how ya doin?","Happiness, Contentment, Excitement"
I'm- uh- I'm okay... You look great!,"Contentment, Neutral, Surprise"
"Yeah, well..","Neutral, Confusion, Frustration"
"(over intercom) Dr. Farber, Jason Greenstein's gagging.","Fear, Disgust, Confusion"
(answering the intercom) Be right there. (To Robbie and Rachel) Be backin a sec.,"Neutral, Anticipation, Confusion"
I dumped him.,"Confidence, Anger, Frustration"
Okay.,Neutral
"So, um- so how's this, uh, how's this gonna work? Y'know, with us? Y'know,when, like, important decisions have to be made?","Confusion, Frustration"
Give me a 'for instance'.,"Confusion, Frustration, Optimism"
"Well, uh, uh, I don't know, okay, okay, how about with the, uh, with thebaby's name?","Confusion, Frustration"
Marlon-,"Neutral, Confusion, Frustration"
Marlon?!,"Surprise, Excitement, Anticipation"
"-if it's a boy, Minnie if it's a girl.","Love, Excitement, Anticipation"
...As in Mouse?,"Neutral, Surprise, Confusion"
As in my grandmother.,"Contentment, Love, Nostalgia"
"Still, you- you say Minnie, you hear Mouse. Um, how about, um.. how aboutJulia?","Anticipation, Confusion, Frustration"
Julia..,"Neutral, Surprise, Excitement"
We agreed on Minnie.,"Contentment, Confidence"
"'S'funny, um, uh, we agreed we'd spend the rest of our lives together.Things change, roll with the punches. I believe Julia's on the table..?","Sadness, Confusion, Frustration"
Sorry about that. So. What have you been up to?,"Neutral, Anticipation, Confusion"
"Oh, not much. I-I got a job.","Contentment, Confidence, Excitement"
"Oh, that's great.","Happiness, Contentment, Neutral"
Why are- why are you so tanned?,"Surprise, Confusion, Frustration"
"Oh, I, uh- I went to Aruba.","Confidence, Neutral, Anticipation"
Oh no. You went on our honeymoon alone?,"Sadness, Surprise, Frustration"
"No. I went with, uh.. Now, this may hurt.","Confidence, Fear, Frustration"
Me?!,"Surprise, Excitement, Confusion"
No! (To Rachel) I went with Mindy.,"Anger, Confusion, Frustration"
"Mindy?! My maid of honour, Mindy?!",Surprise
"Yeah, well, uh, we're kind of a thing now.","Confidence, Excitement, Nostalgia"
"Oh! Well, um.. (Grabs his forehand) You've got plugs!","Surprise, Disgust, Confusion"
Careful! They haven't quite taken yet.,"Neutral, Fear, Anticipation"
And you've got lenses! But you hate sticking your finger in your eye!,"Fear, Disgust, Frustration"
"Not for her. Listen, I really wanted to thank you.","Happiness, Contentment"
Okay..,"Neutral, Confusion, Frustration"
"See, about a month ago, I wanted to hurt you. More than I've ever wantedto hurt anyone in my life. And I'm an orthodontist.","Anger, Surprise, Frustration"
Wow.,"Surprise, Excitement, Nostalgia"
"You know, you were right? I mean, I thought we were happy. We weren'thappy. But with Mindy, now I'm happy. Spit.","Happiness, Sadness, Confusion"
What?,"Surprise, Confusion, Frustration"
Me. (Spits.),"Anger, Disgust, Frustration"
"Anyway, um, (Gets the ring out of her purse.) I guess this belongs toyou. And thank you for giving it to me.",Unknown
"Well, thank you for giving it back.",Contentment
Hello?!,"Surprise, Confusion, Frustration"
"Oh, please! What's wrong with Helen?","Confidence, Disgust, Frustration"
Helen Geller? I don't think so.,"Neutral, Disgust, Confusion"
Hello? It's not gonna be Helen Geller.,"Neutral, Confusion, Frustration"
Thank you!,"Happiness, Contentment"
"No, I mean it's not Geller.","Neutral, Confusion, Frustration"
"What, it's gonna be Helen Willick?","Surprise, Confusion, Frustration"
"No, actually, um, we talked about Helen Willick-Bunch.","Neutral, Confusion, Frustration"
"Well, wait a minute, wha- why is she in the title?","Surprise, Confusion, Frustration"
It's my baby too.,"Confidence, Love, Frustration"
"Oh, 's'funny, really? Um, I don't remember you making any sperm.",Confusion
"Yeah, and we all know what a challenge that is!","Disgust, Frustration"
"All right, you two, stop it!","Anger, Confusion, Frustration"
"No no no, she gets a credit, hey, I'm in there too.","Confidence, Frustration, Longing"
Ross. You're not actually suggesting Helen Willick-Bunch-Geller? 'Cause Ithink that borders on child abuse.,"Surprise, Disgust, Frustration"
"Of course not, I'm... suggesting Geller-Willick-Bunch.","Confidence, Excitement, Optimism"
"Oh, no, nonononono, you see what he's doing? He knows no-one's gonna sayall those names, so they'll wind up calling her Geller, then he gets his way!","Sadness, Anger, Frustration"
"My way?! You-you think this is my way? Believe me, of all the ways I everimagined this moment in my life being, this is not my way- y'know what? Uh, um, this istoo hard. I'm not, I can't do-","Sadness, Confusion, Frustration"
(entering) Knock knock!How are we today? Any nausea?,"Happiness, Confidence, Neutral"
Yeah. Yeah. A little.,"Contentment, Neutral, Nostalgia"
"Well, I was just wondering about the mother-to-be, but.. thanks forsharing. (To Carol) Uh, lie back..","Neutral, Confusion, Frustration"
"You- uh- y'know what, I'm gonna go. I don't- I don't think I can beinvolved in this particular thing right now.","Neutral, Confusion, Frustration"
Oh my God.,"Fear, Surprise, Excitement"
Look at that.,"Surprise, Excitement"
I know.,"Confidence, Neutral"
Well? Isn't that amazing?,"Surprise, Excitement"
What are we supposed to be seeing here?,"Confusion, Frustration, Optimism"
"I dunno, but.. I think it's about to attack the Enterprise.","Fear, Anticipation, Confusion"
"You know, if you tilt your head to the left, and relax your eyes, itkinda looks like an old potato.","Contentment, Surprise, Excitement"
"Then don't do that, alright?","Confidence, Neutral, Frustration"
Okay!,"Happiness, Confidence, Excitement"
(walks over to where Monica is standing)Monica. Whaddya think?,"Confidence, Excitement, Anticipation"
(welling up) Mm-hmm.,"Happiness, Contentment, Neutral"
Wh- are you welling up?,"Sadness, Confusion"
No.,"Neutral, Disgust, Frustration"
"You are, you're welling up.","Sadness, Surprise, Nostalgia"
Am not!,"Anger, Frustration"
You're gonna be an aunt.,"Happiness, Love, Excitement"
(pushes him and starts to cry) Oh shut up!,"Sadness, Anger, Frustration"
"(on phone) Hi, Mindy. Hi, it-it's Rachel. Yeah, I'm fine. I-I saw Barrytoday. Oh, yeah, yeah he-he told me. No, no, it's okay. I hope you two are very happy, Ireally do. Oh, oh, and Mind, y'know, if-if everything works out, and you guys end upgetting married and having kids- and everything- I just hope they have his old hairlineand your old nose. (Slams the phone down.) (To everyone) Okay, I know it was a cheap shot,but I feel","Sadness, Anger, Frustration"
