Dialogue,Emotions
"Well, what are you going to wear?","Happiness, Excitement, Anticipation"
"Multi-colored robes! Ooh, and maybe a hat.","Happiness, Excitement, Anticipation"
Huh. Does Monica know about this?,"Neutral, Surprise, Confusion"
I don’t think so.,"Confidence, Neutral, Disgust"
Can I please be there when you tell her? (Joey nods yes.),Anticipation
"Hey oh, Rach wait! Do you want to go to a movie tonight?","Happiness, Excitement, Anticipation"
"Oh, y’know what? I can’t. I have to have dinner with thatMelissa girl.","Neutral, Frustration"
(excitedly) Can I come?! I won’t even talk! You’ll just hear thenoise from my video camera.,"Confidence, Excitement, Anticipation"
What is this? What’s going on?,"Fear, Surprise, Confusion"
Oh good! Can I tell her?! Can I tell her?!,"Happiness, Excitement, Anticipation"
"Well, do you want to hear what actually happened or Joey’s lewdversion?","Anticipation, Confusion, Frustration"
Joey’s!,"Happiness, Excitement, Anticipation"
Okay…,"Neutral, Confusion, Frustration"
"Hey, come on! I had this friend from college and I made the stupidmistake of telling Joey that one time…she and I y’know…kissed a little bit.",Unknown
"(laughs) Yeah, I’m sure that happened.","Happiness, Confidence"
It-it did!,"Surprise, Excitement, Optimism"
Sure!,"Happiness, Contentment, Confidence"
Hey. (Laughs then seriously) It happened!,"Happiness, Surprise, Excitement"
"Yeah, it was senior year in college. It was after the Sigma Chi luau andMelissa and I got very drunk! And we ended up kissing! For several minutes!","Happiness, Excitement, Nostalgia"
(To Joey) Which means she had a couple spritzers and a quick peck on thecheek.,"Happiness, Contentment, Love"
Why are you taking this away from me?,"Sadness, Anger, Frustration"
"Yeah, why is it so hard for you to believe?!","Anger, Confusion, Frustration"
Okay! I just—I didn’t know that you are a lesbian. (Joeysmiles and nods lewdly.),"Surprise, Disgust, Confusion"
I’m not saying that I’m a lesbian! I’m just saying thatthis happened!,"Confusion, Frustration"
"Okay, it just seems pretty wild and you’re so—y’knowso…vanilla.","Neutral, Surprise, Disgust"
(shocked) Vanilla?!,"Surprise, Confusion"
Yeah.,Neutral
I’m not vanilla! I’ve done lots of crazy things! I mean Igot-I got drunk and married in Vegas!,"Confidence, Excitement, Longing"
To Ross.,Neutral
"All right, y’know what? If you don’t want to believe me aboutthis, why don’t you just come with me to dinner tonight and she will tell you.","Confidence, Frustration, Optimism"
Okay! All right! Yeah! ‘Cause I just can’t picture it.,"Surprise, Excitement, Confusion"
"Oh-ho, you should get inside my head.","Confidence, Excitement, Optimism"
Hey! Guess what I got for your wedding! (Holding up his garment bag.),"Happiness, Surprise, Excitement"
A freakish thin date with a hanger for her head?,"Surprise, Disgust, Confusion"
"No. Rachel hooked me up with a tux! But not just any tux, Batman’stux!","Happiness, Confidence, Excitement"
What?,"Surprise, Confusion, Frustration"
That’s right! Made expressly for Val Kilmer and worn by him in thehit film…that Batman film he was in.,"Confidence, Excitement, Nostalgia"
You can’t wear that! I’m wearing the famous tux! JamesBond’s tux!,"Confidence, Excitement, Frustration"
So?,"Neutral, Confusion, Frustration"
So—If you wear that you’ll make mine less special.,"Happiness, Contentment, Love"
"Well, you need something to make this day special? Hello! You-you-you havethe most special thing of all!","Happiness, Love, Excitement"
"Please, don’t take away my cool thing. Please?! Pretty please?!","Frustration, Longing"
"Pretty please? Not very uh, 007.","Confidence, Excitement, Optimism"
"Look, it’s my wedding day okay? If you were getting married Iwould never do anything to upset you.","Confidence, Love, Frustration"
When I got married you slept with my sister.,"Sadness, Anger"
,"Neutral, Confusion, Frustration"
Hey.,Neutral
"Hey. Oh good-good you’re here! All right, I figured it out.I’m gonna take two tables of eight, I’m gonna add your parents, and I’mgonna turn them into three tables of six. Okay? And I called the caterer; I added twoextra meals, we are good to go!","Happiness, Confidence, Excitement"
"Yeah, they’re not coming.","Neutral, Sadness"
(looking at him) What?!,"Surprise, Confusion, Frustration"
Somehow they got the idea that you only invited them because of me.They…feel a little unwanted.,"Sadness, Confusion, Frustration"
"Oh that’s too bad. It’s true, but too bad.",Neutral
"Look Mon, if you could just call my mom…","Confidence, Neutral, Frustration"
Oh Joey!,"Happiness, Love, Excitement"
"Come on! Look just-just tell—let her know that you really want themto be there. Let’s not forget, this is a woman that has sent you many lasagnas overthe years.","Love, Excitement, Anticipation"
No she hasn’t.,"Neutral, Confusion, Frustration"
Is it her fault that some of them didn’t make it to you?,"Neutral, Sadness, Frustration"
"Well, what am I going to say?","Confusion, Frustration"
"I don’t know. Just uh, just tell ‘em it was a mix-up with theinvitations, or—No-no-no! Blame it on the post office. They","Fear, Confusion, Frustration"
"(on phone) Hello? (Listens) Yeah, hi! Mrs. Tribbiani? (Listens) Hi, thisis Monica Geller. (Listens) Yeah I’m just calling to say that Chandler and I uh,really hope you can make it to the wedding. Yeah, apparently a bunch of invitations thatwe sent weren’t delivered. Umm, I guess there was some screw up at the damn postoffice! (Joey nods his approval.) (Listens) T-Tell me about it! (Listens) Yeah, yeah, theUS Post Office? No, more like US lost office! (Listens) What are they Irish?! (Joey givesher a thumbs up.)","Confidence, Frustration"
"…anyway, his name is Allan and we’ve been going out for threeyears. He was my first client when I became a party planner. He was planning a party forhis girlfriend at the time. Oh well. (Rachel and Phoebe politely laugh) And he was ThetaBeta Pi at Syracuse.","Happiness, Contentment, Nostalgia"
"Oh. Oh, that’s great!","Happiness, Surprise, Excitement"
"Hmm Phoebe, were you ever in a sorority?",Neutral
"Of course! Yeah, I was uh, umm Thigh Mega Tampon.","Confidence, Nostalgia, Confusion"
What one?,"Neutral, Confusion, Frustration"
"Yeah! Y’know, we were really huge too, but then they had to shut usdown when Regina Philange died of alcohol poisoning.","Happiness, Sadness, Nostalgia"
"Oh, isn’t a shame when one girl ruins it for the whole bunch?(Phoebe agrees by grunting.)","Sadness, Disgust, Frustration"
"(changing the subject) Anyway, speaking of drinking too much. I was uh,tellin’ Phoebe about that one crazy night after the Sigma Chi luau where you and Iuh, we made out.","Excitement, Nostalgia, Confusion"
(shocked) What?,"Surprise, Confusion"
"Remember?! We—come on both had the sarongs on, and we had the-thecoconut bikini tops…","Happiness, Excitement, Nostalgia"
Yeah?,"Confidence, Neutral, Surprise"
…we went back the house and we got really silly and we…we madeout.,"Happiness, Love, Excitement"
"Oh wow, Ray-ray I have no idea what you’re talking about.","Neutral, Confusion, Frustration"
Really?!,"Surprise, Excitement, Anticipation"
Ross is Batman!,"Happiness, Surprise, Excitement"
"Well, he did manage to keep his identity secret for a long time.","Neutral, Surprise, Anticipation"
Rachel got Ross the tuxedo that Val Kilmer wore in Batman. Okay Batmanis so much cooler than James Bond!,"Confidence, Excitement, Optimism"
What are you talking about?! 007 has all those gadgets!,"Confidence, Anger, Surprise"
Batman has a utility belt!,"Confidence, Surprise, Excitement"
007 has a fancy car!,Excitement
Batman has the Batmobile!,"Happiness, Confidence, Excitement"
007 gets all the ladies.,"Happiness, Confidence, Excitement"
Batman has Robin! (Pause) We get,"Happiness, Excitement, Anticipation"
How about you go put on your 007 tuxedo and I’ll make you a nicemartini.,Excitement
"Actually, I don’t like martinis.","Neutral, Disgust, Frustration"
How about a,"Neutral, Surprise, Anticipation"
"Ooh, yum! (Runs into the bedroom.)","Happiness, Excitement, Anticipation"
(entering) Hey.,"Neutral, Confusion"
Hey.,Neutral
"Listen, I know the invitation says 6:00, but does that mean that you wantpeople to get there at six, or the show is gonna start right at six?","Anticipation, Confusion, Frustration"
The show?!,"Surprise, Excitement, Anticipation"
"Right. Right. The wedding, gotcha. But I mean, it’s gonna start alittle late right? I mean, weddings start late. Right?","Neutral, Confusion, Frustration"
Have you ever been to one of,Neutral
"Ah. Yeah. Well look, the thing is it’s the same day as myniece’s christening and I really want my parents to be there in time to see me.‘Cause my part’s just in the beginning I’m not even in the rest of theshow—Wedding!","Sadness, Frustration, Longing"
The wedding starts at six.,"Excitement, Anticipation, Optimism"
"Okay. Okay, I totally hear ya. Oo how about this? I vamp a little‘til they get there?","Confidence, Excitement, Optimism"
You’ll vamp?!,"Confidence, Surprise, Excitement"
"Yeah! Yeah y’know, like warm up the crowd. Ask ‘em wherethey’re from. ‘Cause in Joey Tribbiani you get a minister","Confidence, Excitement, Anticipation"
How can you not remember us kissing?!,"Anger, Confusion, Frustration"
I don’t know. I don’t remember a lot of things that neverhappened.,"Neutral, Confusion, Frustration"
Wh… Come on! Remember? We were on the sleeping porch! Wecouldn’t stop giggling? And our coconuts kept knockin’ together?,"Happiness, Excitement, Nostalgia"
"Oh, somewhere Joey’s head is exploding.","Excitement, Frustration"
"Yeah—but come on—Listen, I’m sorry I don’t want tomake you uncomfortable, but I told Phoebe that it happened and she doesn’t believeme.",Unknown
I’m sorry Ray-ray. I mean if I thought it happened I would say it.Maybe I passed out and you did stuff to me while I was sleeping.,"Fear, Confusion, Frustration"
No!!,"Sadness, Anger, Fear"
"Rachel, it’s okay. You don’t have to do this. I believe you.All right? Okay, if-if you say that you kissed Melissa, then you kissed Melissa.","Confidence, Neutral, Frustration"
Thank you Phoebe.,"Happiness, Contentment"
She didn’t.,Neutral
I know.,"Contentment, Confidence, Neutral"
Hey!,"Happiness, Surprise, Excitement"
You just carry that around?,"Neutral, Surprise, Confusion"
Yes. I find it to be something of a conversation piece.,"Contentment, Neutral, Confusion"
Between you and…,"Contentment, Confidence, Optimism"
Gunther. (To Chandler) Hey-hey! Why don’t we put them on? Y’knowget a picture of Batman and James Bond together.,"Happiness, Excitement, Anticipation"
I would but mine doesn’t fit. The pants are a little tight.,"Sadness, Disgust, Frustration"
A little tight? I could see double-oh,"Confidence, Excitement, Anticipation"
Well that stinks. I was looking forward to us wearing our celebrity tuxestogether.,"Sadness, Longing"
"Well, does that mean that you’re not going to wearing yours?","Neutral, Confusion, Frustration"
What are you kidding? It’s Batman’s tux!!,"Confidence, Surprise, Excitement"
(standing up) Let me try it on!,"Confidence, Excitement, Anticipation"
"Okay, but just the jacket. Double-oh and seven are not gettin’ inthere.","Confidence, Disgust, Frustration"
(trying on the jacket) Okay. Holy double-vented comfort Batman! (Findssomething in the pocket) What’s this?,"Surprise, Excitement"
What?,"Surprise, Confusion, Frustration"
An invitation for the,"Happiness, Contentment, Excitement"
Let me see that! (Grabs the invitation and reads it.) Oh man!,"Surprise, Excitement, Confusion"
The only superpower you have is a slightly heightened sense of smell.(Hands him the jacket and walks away.),"Contentment, Neutral, Disgust"
"(entering) Hey! Uh, Monica? Chandler? Can I talk to you guys for a second?","Excitement, Anticipation, Nostalgia"
"All right that’s it, I give up! Whatever you want you can have it!You wanna sing a song? You wanna do a dance? You want your mom stand at the Alter andscream racial slurs? I don’t care!","Anger, Disgust, Frustration"
"No! No, I-I just wanna thank you guys for what you did for my parents,that was really sweet. They’re so happy they get to be a part of your special day.","Happiness, Love"
(defeated) Oh.,Sadness
"Well, you’re welcome. And tell them we’re really gladthey’re coming.","Happiness, Contentment, Excitement"
"Okay. I will. Ohh! Check out what they got me to wear for the ceremony!(Runs to his apartment and returns wearing a rather silly hat.) Huh? I wear it like thiswhen I marry you guys, and then this (He tilts it to the side of his head) is for partytime.","Happiness, Surprise, Excitement"
It happened! I am telling you it happened!,"Confidence, Surprise, Excitement"
"Okay. (To Phoebe) Well, it was great meeting you. And uh Rachel, I-Idon’t think I’ll be calling you (hails a cab) because umm, y’knowyou’ve gotten weird. (The cab pulls up.) Take care you guys.","Neutral, Sadness, Frustration"
"What?! Wait a minute! No wait a minute! (She does so.) Okay? Look,","Surprise, Confusion, Frustration"
My God! You love me!,"Happiness, Surprise, Love"
(shocked) What?,"Surprise, Confusion"
"Of course I remember our kiss. I think about it all the time. I canstill hear the coconuts knockin’ together I… (Phoebe is shocked.) I justdidn’t want to tell you ‘cause I didn’t think that you’d return mylove, and now that you have… (Leans in to kiss Rachel.)","Happiness, Surprise, Love"
(moving away) Whoa! Whoa-whoa-whoa-whoa! Whoa! Whoa!,"Fear, Surprise, Excitement"
"Aww, look who’s being suddenly shy. You can’t tell me youdon’t feel what I feel. Nobody can kiss that good and not mean it. (Goes in again.)","Confidence, Love, Excitement"
(moves away again) I-I-I-I’m just…I’m just a good kisser!,"Confidence, Disgust, Frustration"
(suddenly frightened) Shut up!,"Anger, Fear, Surprise"
I’m sorry!,Sadness
"(laughs) Oh you don’t have to be (Laughs again) sorry.I’m…I’m obviously kidding. I’m not in love with you. (To Phoebe)I’m not in love with her. I don’t hear coconuts banging together. Yeah, Idon’t…picture your face when I make love to my boyfriend. Anyway, I gotta go.Eh…kiss good-bye? (Rachel stares at her stunned.) No? Okay. (Hurries into the cab anddrives off.)",Unknown
Wow! I mean I had no idea that that was gonna…,"Surprise, Excitement, Confusion"
What the hell was that?!,"Anger, Surprise, Confusion"
I just wanted to see what all the fuss was about.,"Excitement, Anticipation"
And?,"Neutral, Confusion, Frustration"
I’ve had better.,"Neutral, Disgust, Frustration"
(yelling from the changing room) All right! I found one that fits!,"Happiness, Confidence, Excitement"
"Well y’know what they say, the 23","Neutral, Surprise, Confusion"
Whose is it?,Neutral
Oh does it matter?! All that matters is that you look so handsome.,"Happiness, Love, Excitement"
Whose is it?,"Anticipation, Confusion"
I don’t want to say.,"Neutral, Confusion, Frustration"
"Oh, come on! I don’t care! Come on! Whose is it?","Anger, Confusion, Frustration"
Diane Keeton.,Neutral
