Dialogue,Emotions
"You’re not gonna go anywhere, you said you were gonna eat here, andyou’re gonna eat here!","Anger, Confusion, Frustration"
"Yeah, and-and leaving us to go see hot dancer girls is not veryThanksgivingy.","Disgust, Nostalgia, Frustration"
"Oh, but-but it is, uh, it’s just like the first Thanksgiving, whenthe Indians and the Pilgrims uh, sat down to dinner.","Excitement, Nostalgia, Optimism"
"Yeah, yeah, and the Indians taught the Pilgrims what it meant to be hot inthe new world!","Confidence, Surprise, Excitement"
Hello everybody!,"Happiness, Excitement, Optimism"
Hi!,"Happiness, Contentment, Confidence"
Hi!,"Happiness, Excitement, Anticipation"
"Dad [kisses Jack], Mom [kisses Judy]. Look! Look who it is it’sChandler!","Happiness, Love, Excitement"
"(less than pleased) Oh yes of course, hello Chandler.","Neutral, Surprise, Frustration"
"Mr. and Mrs. Geller, you look wonderful, it is great to have you hear,let us take off your coats!","Happiness, Contentment, Excitement"
"Whoa, snowing out there?","Happiness, Surprise, Excitement"
(angry) No.,"Anger, Disgust, Frustration"
"Monica, all this food looks wonderful, you should think about doingthis for a living.","Happiness, Contentment, Excitement"
"Ok, I have dandruff. There’s no need to laugh and point.","Neutral, Frustration"
"Dad, Chandler was just laughing at your joke.","Happiness, Contentment"
My joke wasn’t funny.,"Neutral, Sadness, Frustration"
"Rach, Rach, I just remembered. I had a dream about Mr. Geller lastnight.","Surprise, Excitement, Nostalgia"
Really?!,"Surprise, Excitement, Optimism"
"Yeah, I dreamt that he saved me from a burning building and he was sobrave and so strong! And it’s making me look at him totally differently. Y’know,I mean he used to be just, y’know “Jack Geller Monica and Ross’s dad”and now he’s he’s “Jack Geller, dream hunk.""
I dunno. Y’know to me he’ll always be “Jack Geller","Surprise, Love, Excitement"
"Y’know dad, Chandler is one of Ross’s very best friends!","Happiness, Contentment, Love"
"Yeah, Ross sure is a great guy, y’know I’ve always felt thathow a young man turns out is a reflection on his father.","Contentment, Confidence, Optimism"
"I always thought that too. Tell me, what does your father do?","Neutral, Anticipation"
(worried) He’s the headliner of a gay burlesque show.,"Fear, Surprise"
"Rach, you’re killin’ us here, will ya serve the dessert already?Those drunken dancers are waiting!","Excitement, Frustration"
"(looking at her truffle) Look at it, isn’t it beautiful?","Happiness, Contentment, Love"
"Yeah, yeah, what is it?",Neutral
"It’s a truffle. It’s got all of these layers. Firstthere’s a layer of ladyfingers, then a layer of jam, then custard, which I made fromscratch, [Joey and Ross make impressed faces] then raspberries, more ladyfingers, thenbeef sauteed with peas and onions, [Joey and Ross look like something’s wrong.] thena little more custard, and then bananas, and then I just put some whipped cream on top!","Happiness, Excitement, Anticipation"
W-What was the one right before bananas?,"Anticipation, Confusion, Frustration"
"The beef? Yeah, that was weird to me, too. But then, y’know, Ithought “well, there’s mincemeat pie,” I mean that’s an Englishdessert, these people just put very strange things in their food, y’know. [To Joey]Oh! by the way, can I borrow some Rum from your place?",Confusion
Y-sure!,"Happiness, Confidence, Excitement"
(teasingly) And while I’m gone don’t you boys sneaka taste.,"Happiness, Excitement, Anticipation"
"Beef in a dessert?! I- no no no, there is no way!","Surprise, Disgust, Confusion"
"I know, and only one layer of jam?! What is up with that?","Disgust, Confusion, Frustration"
"Oh my God, the pages are stuck together!","Surprise, Disgust, Frustration"
(turning to Chandler in a scolding tone) Chandler!,"Anger, Frustration"
"Oh My God, she-she made half a English Trifle, and half a...Sheperd’sPie!","Surprise, Excitement, Confusion"
(sad) Oh man! Now she’s gonna start all over! We’re never gonnaget to introduce the hot girls to the new world!,"Sadness, Frustration, Longing"
"No, no, we will. We just won’t tell her she messed up.","Confidence, Frustration, Optimism"
Just let her serve the beef-custard thing?,"Neutral, Confusion, Frustration"
"Yeah, it’ll be like a funny Thanksgiving story!","Excitement, Anticipation, Optimism"
(shrugging his shoulders to go along with it) Vomiting stories arefunny...,"Neutral, Disgust"
"Joey, God, your apartment is like a hundred degrees!","Disgust, Confusion, Frustration"
Did-did it make you wanna walk around in your underwear?,"Surprise, Excitement, Confusion"
No!,"Neutral, Sadness, Frustration"
(frustrated) Still not hot enough!,"Anger, Disgust, Frustration"
Rachel?,Neutral
Yeah?,"Confidence, Neutral, Surprise"
"Okay, look at him. Look at those strong hands. Oh what I wouldn’tgive to be that can of (looks closer to see what Jack is drinking) condensed milk.","Contentment, Longing"
"Mom, uh, Chandler was just saying how beautiful your sweater is.","Happiness, Love, Excitement"
"Oh, thank you Chandler! I just bought it.","Happiness, Excitement"
"Oh, yes. Well it’s very beautiful. It’s cream-colored andtight [Realizes what he just said and looks worried. Monica and Ross also looked shocked.Judy and Jack give Chandler a very dirty look.] I don’t mean tight, I mean it’snot too tight, not that I was looking at-[giving up all hope, he puts his head into hishands.]",Unknown
What’s the matter with him?,"Neutral, Confusion"
(whispers to Jack a little loudly) I think he’s stoned again.,"Disgust, Frustration"
(shocked) What?,"Surprise, Confusion, Frustration"
(shocked) What?,"Surprise, Confusion"
"(worried) Dude, I need to talk to you a sec.",Fear
"Okay, I think I might know why my parents don’t like you.","Neutral, Sadness, Confusion"
You do? Why?,"Surprise, Confusion, Optimism"
"Okay, remember, we were young. Hey, Spring break, sophomore year, I gothigh in my bedroom and my parents walked in and smelled it and so I told them that you hadgotten stoned and jumped out the window.","Happiness, Excitement, Nostalgia"
What?! Why did you do that?,"Anger, Surprise, Confusion"
"I don’t know, aheh, your’s was the first name that-that poppedinto my head, I’m I’m sorry. I-I didn’t think it would matter.",Confusion
How could it not matter?!,"Anger, Confusion, Frustration"
"How was I supposed to know we’d end up being friends after college,let alone you-you would be living with my sister?","Surprise, Excitement, Confusion"
What about all that “friends forever” stuff?,"Sadness, Confusion, Frustration"
"I don’t know, I-I was all high.","Confusion, Frustration"
Mom and dad just sent me in here to find out if you (points to Chandler)were trying to get Ross stoned!,"Anger, Surprise, Confusion"
Your parents caught Ross smoking pot in college and he blamed it onme!,"Anger, Disgust, Frustration"
"Ross, I can’t believe you’d do that!","Anger, Surprise"
"The reason we haven’t told them we’re together is becausethey hate me, okay? So will you fix this?","Sadness, Fear, Frustration"
"Okay, okay, I’ll tell ‘em it wasn’t Chandler who got high.Now who should I say it was?","Confusion, Frustration, Optimism"
You! It’s not like it’s a big deal! You-you don’t stilldo it or anything!,"Anger, Confusion, Frustration"
"Alright, alright, now-now who should I say tricked me into doing it?","Anticipation, Confusion, Frustration"
"Dad, please don’t pick your teeth out here! Alright, and ifyou’re gonna put your feet up, why don’t you sit on the-","Disgust, Confusion, Frustration"
,"Neutral, Confusion, Frustration"
(to Rachel) Will you hurry up? Did you not hear me before when I told youthat all of Janine’s friends are dancers?! And that they’re going to be drinkingalot!?,"Anger, Frustration"
"(sarcastically) No, I did, but tell me again, because it’s soromantic.","Disgust, Frustration"
Well you’re whippin’ so slow! Can’t you do it any faster?,"Anger, Disgust, Frustration"
"Joey! Come on! I don’t wanna make any mistakes, alright? This isthe only dessert and if I screw it up everybody's gonna be like “Oh, remember thatThanksgiving when Rachel screwed up the trifle?”","Fear, Anticipation, Frustration"
"So why don’t you just let me worry about making the trifle and youjust worry about eating it, alright?","Confidence, Frustration, Optimism"
Oh I am!,"Happiness, Confidence, Excitement"
"Ross, if you don’t tell them, then I will!","Confidence, Anger, Frustration"
"Okay, fine!","Neutral, Frustration"
Ross! Can I talk to you for a second?,"Confidence, Neutral, Anticipation"
"Oh, uh, can it wait a second Joey? I have to tell my parents something. Noit can’t? Okay.","Neutral, Confusion, Frustration"
"Okay, look, I think we have to tell Rachel she messed up her dessert.","Confusion, Frustration, Optimism"
"What?! What is with everybody? It’s Thanksgiving, not...Truth-Day!","Surprise, Confusion, Frustration"
"Look, when everyone eats that...that...Banana-Meat thing, they’re allgonna’ make fun of her, do you want that?",Fear
"Okay, okay, we’ll just get everyone to act like they like it.That-that way noone makes fun of her and we still get to go to Sweet Potatoe Pie!(Referring to the dancers.)","Happiness, Confidence, Excitement"
"(scolding) Dude, they’re not objects.","Anger, Disgust, Frustration"
"Just kiddin,’ I’ll talk to them, you distract Rach.","Confidence, Excitement"
"Hey Rach, can I talk to you outside for a second?","Neutral, Anticipation"
Okay...,"Neutral, Confusion, Frustration"
"What’s up, Ross?","Happiness, Contentment, Neutral"
"So um...Thanksgiving. The holiday season is upon us, hm?","Excitement, Anticipation, Nostalgia"
Yeah!,"Happiness, Excitement, Anticipation"
And um...You look nice today.,"Happiness, Contentment, Confidence"
"Oh no. No Ross, don’t do this.","Sadness, Fear"
What?,"Surprise, Confusion, Frustration"
I just- I don’t think us getting back together is a good idea.,"Sadness, Confusion, Frustration"
(shocked) Eh?,"Surprise, Confusion"
"I thought this might happen today. Ross, I know the holidays can berough. Y’know? And it’s probably really hard for you to be alone right now.",Sadness
(cutting her off) You’re alone.,"Confidence, Disgust, Frustration"
"No, I-I live with Phoebe. I mean you’re [pity-tone]","Confusion, Frustration"
"(just trying to get out of the conversation) Ah well, can’t blame aguy for trying!","Neutral, Frustration, Optimism"
"Oh and (Ross begins to open the door and Joey says some gibberish word toindicate to Ross that he’s not done yet. Ross closes the door again.) Okay, and uh ifanyone needs help pretending to like it, I learned something in acting class, try uh,rubbing your stomach (Rubs his stomach) or uh, or saying “mmm” and uh, oh oh!And smiling (Smiles while pretending to stir a bowl), okay?","Confidence, Neutral, Excitement"
"Yeah, I’m not gonna pay for those acting classes anymore.","Neutral, Frustration, Optimism"
"Rachel, there you are! Come on, let’s serve that dessert already!","Happiness, Excitement, Anticipation"
"Joey, you’re gonna have to stop rushing me, you know what? Youdon’t get any dessert.","Anger, Disgust, Frustration"
(happily) Really?,"Happiness, Surprise, Excitement"
"No, I’m just kidding I would never do that to you! Okay, everybody,it’s trifle time!","Happiness, Excitement"
"So, now, Rach, this is a traditional English trifle, isn’t it?","Happiness, Contentment, Excitement"
It sure is.,"Happiness, Contentment, Excitement"
Wow. So then did you make it with beef or Eggplant?,"Contentment, Surprise"
Beef.,"Neutral, Confusion, Frustration"
I can’t have any. You know I don’t eat meat. (Fakingdissapointment.) Ohhh no.,"Sadness, Frustration"
"Alright, Monica, I want you to have the first taste.","Confidence, Excitement, Anticipation"
Really?,"Neutral, Surprise, Confusion"
"Oh oh oh, wait! You only got whipped cream in there! Ya gotta take abite with all the layers!","Happiness, Excitement, Anticipation"
Okay.,"Contentment, Confidence, Neutral"
"Op! Wait, you dropped a pea.","Happiness, Surprise, Excitement"
Well?,"Confidence, Neutral, Anticipation"
"(faking joy. Rubbing her stomach and smiling at the same time, like Joeysaid) Mmmm! It’s good!","Happiness, Contentment, Excitement"
Really? How good?,"Surprise, Excitement, Anticipation"
"It’s so good, that I feel really selfish about being the only onewho’s eating it, that I think we should have everyone taste how good it is.Especially Ross.","Happiness, Excitement, Anticipation"
(faking enjoyment) Mmm.,"Neutral, Disgust"
"(clearly lying and hating the dessert) Yeah, this is so good, thatI’m gonna go enjoy it on the balcony so that I can enjoy the view whilst I enjoy mydessert.","Disgust, Confusion, Frustration"
"(lying) I’ve gotta call my friend Mary and tell her how goodthis is, from Monica’s room.","Happiness, Excitement, Confusion"
(also lying) I’ll help you dial.,"Confidence, Neutral, Excitement"
"(again, lying) I’m gonna go into the bathroom so I can look at itin the mirror, as I eat it.","Neutral, Disgust, Confusion"
"Okay, now what was that all about? Is it-does it not taste good? Let metry it.","Confusion, Frustration"
Wha? No no! Ah! (Ross scarfs all of his trifle down in about a second. Helooks like he’s going to throw up.) (Lying) All gone! So good! Maybe Chandler hassome left.,"Fear, Disgust, Frustration"
It tastes like feet!,"Surprise, Disgust"
I like it.,"Happiness, Contentment, Excitement"
Are you kidding?,"Surprise, Confusion, Frustration"
What’s not to like? Custard? Good. Jam? Good. Meat? Gooooood.,"Happiness, Contentment, Confidence"
"...So a bird just grabbed it, and then tried to fly away with it and,and then just dropped it on the street?","Surprise, Confusion, Frustration"
"(lying) Yes, but if it’s any consolation, before the bird droppedit, he seemed to enjoy it.","Sadness, Disgust, Frustration"
"Rachel, come here. (Rachel walks over to Phoebe. Chandler sits down onthe lounge-chair.) Okay, I was just starting to take my Thanksgiving nap, and I hadanother dream about Jack.",Neutral
"Oh, Phoebe, do I wanna hear this?","Surprise, Anticipation, Confusion"
"I dunno, let’s see! So, okay, I dreamt that we were gonna getmarried, and he left, becuz he had to go fight a fire. And, um, so okay, I went to a nightclub, and I saw him making out with a girl.","Sadness, Surprise, Confusion"
"(humoring Phoebe) Oh my God, he dream-cheated on you!","Surprise, Frustration"
"Yeah, but then Jacques Cousteau came and he kicked his ass for betrayingme! It was soo cool! Then, he took me diving and he introduced me to his pet seahorse,who, by the way, was totally coming on to me, and please, that is not gonna happen.","Confidence, Disgust, Excitement"
"Boy, I’m glad I wore the big belt today.","Happiness, Confidence, Excitement"
"Five minutes ago, a line like that would’ve floored me. Nownothing. Well, not nothing, I am still a woman.","Confidence, Neutral, Frustration"
Ross? Let’s go.,Neutral
"Oh yeah, about telling Mom and Dad, I was thinking about maybe writing aletter.","Confidence, Excitement, Anticipation"
"Alright, you know what? That’s it. You’ve had your chance.","Confidence, Anger, Frustration"
Wha-what?,"Fear, Surprise, Confusion"
"(out loud, to her parents) Mom! Dad! Ross smoked pot in college!","Surprise, Disgust, Confusion"
"(in a 5 year old’s tone) (To Monica) You are such a tattletale! Mom,Dad, you remember that-that time you walked in my room and smelled marijuana?","Anger, Surprise, Disgust"
Well I told you it was Chandler who was smoking the pot but it was me.I’m sorry.,Unknown
It was you?,"Surprise, Disgust, Confusion"
"And Dad, y’know that mailman that you got fired? He didn’tsteal your Playboys! Ross did!","Anger, Surprise, Frustration"
"Yeah, well, Hurricane Gloria didn’t break the porch swing, Monicadid!","Anger, Disgust, Frustration"
Ross hasn’t worked at the museum for a year!,"Surprise, Disgust, Frustration"
Monica and Chandler are living together!,"Happiness, Excitement, Anticipation"
Ross married Rachel in Vegas! And got divorced! Again!!!!,"Surprise, Excitement, Nostalgia"
(joining in) I love Jacques Cousteau!,"Love, Excitement, Optimism"
"(reading the recipe magazine, finally figuring out that...) Iwasn’t supposed to put beef in the trifle!","Surprise, Confusion, Frustration"
(pounding the table) I wanna gooooooo!,"Excitement, Frustration, Longing"
"(rubbing her temples) That’s alot of information to get in inthirty seconds! Alright Joey, if wanna leave, just leave. Rachel, no you weren’tsupposed to put beef in the trifle. It did not taste good. Phoebe, I’m sorry, but Ithink Jacques Cousteau is dead. (Phoebe makes a sad face.) Monica, why you felt you had tohide the fact that you were in an important relationship is beyond me.","Sadness, Confusion, Frustration"
And we kinda figured about the porch swing.,"Contentment, Nostalgia, Optimism"
"Ross, drugs? Divorced? Again?",Surprise
What happened son?,Neutral
"I-I uh, I got tricked into all those things!","Sadness, Anger, Confusion"
"Chandler! You’ve been Ross’s best friend all these years,stuck by him during the drug problems. (Ross gets disgusted.) And now you’ve taken onMonica as well. Well, I don’t know what to say. You’re a wonderful human being.","Surprise, Disgust, Love"
Thank you!,"Happiness, Confidence"
"No! Thank you! (Hugs Chandler) Monica, and Ross! I don’t knowwhat I’m gonna do about the two of you!","Love, Excitement, Frustration"
(In a parent-like tone) I’ll talk to them!,Confidence
"You guys! It was bananas, cream, and beef! I-I just cannot believe thatyou ate that so that I wouldn’t feel bad!",Surprise
"Well actually, I-I didn’t eat mine. It’s still in thebathroom.","Neutral, Confusion, Frustration"
"No it isn’t, I ate that.","Confidence, Neutral, Frustration"
(pointing to herself and Jack) Well we left ours in Monica’sbedroom.,"Confidence, Neutral, Nostalgia"
"Nope, got it and I got yours (Pointing to Jack) too.","Confidence, Excitement, Anticipation"
